[ac] density_gcm3_err; Subsample dry density error; g cm^-3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ad-bh] Element_ICP; Measured subsample ICPMS data for each element; kg m^-3;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ae-bi] Element_ICP_sd; Measured subsample ICPMS error for each element; 10^3 mg kg^-1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bj] SAR; Sediment accumulation rate ; cm yr^-1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bk] SAR_err; Sediment accumulation rate error; cm yr^-1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bl] SAR_err_pc; Sediment accumulation rate error as a percentage ; %;percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bm] DMAR; Dry mass accumulation rate ; g cm^2 yr^-1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bn] DMAR_err; Dry mass accumulation rate error; g cm^2 yr^-1;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[bo] DMAR_pc; Dry mass accumulation rate error as a percentage ; %;percentage ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[a] Location,[b] Site,[c] Section,[d] Sample_ID,[e] Sample_thickness,[f] section_depth_top,[g] section_depth_bottom,[h] section_depth_mid,[i] field_depth_top,[j] field_depth_bottom,[k] field_depth_mid,[l] strat_depth_top,[m] strat_depth_bottom,[n] strat_depth_mid,[o] depth,[p] depth_err,[q] SH20_min_age_95CI,[r] SH20_max_age_95CI,[s] SH20_median_age,[t] SH20_mean_age,[u] SH20_mean_95CI,[v] accrate_cmyr-1,[w] accrate_err_cmyr-1,[x] water_content_pc,[y] water_content_err,[z] dry_mass_pc,[aa] dry_mass_err,[ab] density_gcm3,[ac] density_gcm3_err,[ad-bi] P_ICP,[ad-bi] P_ICP_sd,[ad-bi] K_ICP,[ad-bi] K_ICP_sd,[ad-bi] Ca_ICP,[ad-bi] Ca_ICP_sd,[ad-bi] Ti_ICP,[ad-bi] Ti_ICP_sd,[ad-bi] Mn_ICP,[ad-bi] Mn_ICP_sd,[ad-bi] Fe_ICP,[ad-bi] Fe_ICP_sd,[ad-bi] Co_ICP,[ad-bi] Co_ICP_sd,[ad-bi] Ni_ICP,[ad-bi] Ni_ICP_sd,[ad-bi] Cu_ICP,[ad-bi] Cu_ICP_sd,[ad-bi] Zn_ICP,[ad-bi] Zn_ICP_sd,[ad-bi] As_ICP,[ad-bi] As_ICP_sd,[ad-bi] Rb_ICP,[ad-bi] Rb_ICP_sd,[ad-bi] Sr_ICP,[ad-bi] Sr_ICP_sd,[ad-bi] Zr_ICP,[ad-bi] Zr_ICP_sd,[ad-bi] Pb_ICP,[ad-bi] Pb_ICP_sd,[ad-bi] Th_ICP,[ad-bi] Th_ICP_sd,[bj] SAR,[bk] SAR_err,[bl] SAR_pc_err,[bm] DMAR,[bn] DMAR_err,[bo] DMAR_pc_err
Kerguelen,KER3,CAT2-S3-1A,1,1.2,0,1.2,0.6,0,1.2,0.6,0,1.2,0.6,0.6,0.6,-66.08,-33.57,-56.39,-54.86,16.255,0.05365,0.037753523,89.72751335,4.486375667,10.27248665,1.027248665,0.092906936,0.009290694,3456.464452,29.11819695,1924.093209,346.3367776,7838.38566,1018.990136,724.185303,101.3859424,61.5653552,7.387842624,3144.856254,566.0741257,1.8435276,0.129046932,6.76763215,3.654521361,9.46870311,1.325618435,44.9493781,4.045444029,1.511907558,0.008014967,3.666494941,0.586639191,79.78360975,1.595672195,66.04629804,3.302314902,1.053165696,0.024162242,1.956379466,0.049172627,0.053653148,0.037753523,70.36590375,0.00498475,0.000350756,7.036590678
Kerguelen,KER3,CAT2-S3-1A,3,1.5,3.3,4.8,4,3.3,4.8,4,3.3,4.8,4,4,0.75,-61.61,150.01,-2.7,8.51,105.81,0.05365,0.677122418,88.26872151,4.413436075,11.73127849,1.173127849,0.143817721,0.014381772,2541.490075,35.37425007,1800.106357,324.0191443,7653.480152,994.9524198,787.7430499,110.284027,51.10801161,6.132961393,4271.648096,768.8966573,1.842018328,0.128941283,6.894228126,3.722883188,8.794447073,1.23122259,65.51502506,5.896352255,1.433225843,0.006671468,3.62723307,0.580357291,77.97377323,1.559475465,40.13708692,2.006854346,1.048108527,0.025787605,1.234077737,0.046111693,0.053648069,0.677122418,1262.156188,0.007715543,0.00973822,126.2156179
Kerguelen,KER3,CAT2-S3-1A,6,1.2,7.9,9.1,8.5,7.9,9.1,8.5,7.9,9.1,8.5,8.5,0.6,-56.04,390.9,68.66,92.39,223.47,0.06355,0.158198606,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,2570.623323,60.34061437,2433.469353,438.0244835,8525.391032,1108.300834,1493.72135,209.120989,73.97054275,8.87646513,7043.906744,1267.903214,2.360731307,0.165251191,7.989049521,4.314086741,8.840919501,1.23772873,33.9867472,3.058807248,1.836820618,0.007837643,6.303556106,1.008568977,77.55523489,1.551104698,51.12144032,2.556072016,1.449083949,0.031749255,1.368113398,0.05102612,0.063547083,0.158198606,248.9470784,0.008070663,0.002009168,24.89470745
Kerguelen,KER3,CAT2-S3-1A,9,1.2,12.3,13.5,12.9,12.3,13.5,12.9,12.3,13.5,12.9,12.9,0.6,-26.09,492.55,138.96,161.63,259.32,0.07023,0.115943883,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,1925.941564,47.47919756,1807.885973,325.4194751,7727.272205,1004.545387,1028.300333,143.9620466,53.9884387,6.478612644,5806.724977,1045.210496,2.063027935,0.144411955,6.820390916,3.683011095,7.875132613,1.102518566,22.83873715,2.055486344,1.981092172,0.026250211,3.688021304,0.590083409,68.05571381,1.361114276,28.2096257,1.410481285,0.861685089,0.023559447,0.723414991,0.021168133,0.070234924,0.115943883,165.0801016,0.00849695,0.001402677,16.50801043
Kerguelen,KER3,CAT2-S3-1A,13,1.2,18.1,19.3,18.7,18.1,19.3,18.7,18.1,19.3,18.7,18.7,0.6,-0.26,574.22,231,244.21,287.24,0.06478,0.078272791,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,2075.478682,57.71761628,2390.397694,430.2715849,8370.564722,1088.173414,1383.034771,193.6248679,65.55518428,7.866622114,5950.241077,1071.043394,2.117141394,0.148199898,6.393762065,3.452631515,6.48426444,0.907797022,21.31018792,1.917916913,1.837777624,0.007019007,6.207609895,0.993217583,78.5344764,1.570689528,45.24542121,2.262271061,1.293057315,0.020115449,1.321962492,0.040846333,0.064775519,0.078272791,120.8369952,0.009315177,0.001125618,12.08369994
Kerguelen,KER3,CAT2-S3-1A,15,1.1,21,22.1,21.6,21,22.1,21.6,21,22.1,21.6,21.6,0.55,37.37,605.67,275.2,288.98,284.15,0.06093,0.061463077,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,2443.572039,49.80339872,2551.414712,459.2546482,8528.540345,1108.710245,1475.406854,206.5569596,59.93308415,7.191970098,6187.963748,1113.833475,2.279411544,0.159558808,7.850724687,4.239391331,6.918225269,0.968551538,19.50535782,1.755482204,2.009562056,0.035058094,5.547019557,0.887523129,79.19188077,1.583837615,39.22303086,1.961151543,1.091353254,0.022458753,1.113522217,0.044519068,0.060934326,0.061463077,100.8677382,0.008024384,0.000809401,10.08677344
Kerguelen,KER3,CAT2-S3-1A,20,1.2,28.2,29.4,28.8,28.2,29.4,28.8,28.2,29.4,28.8,28.8,0.6,107.12,687.44,408.74,407.14,290.16,0.05932,0.043511933,85.38950254,4.269475127,14.61049746,1.461049746,0.170373458,0.017037346,3359.324714,61.02238631,1463.774697,263.4794455,7489.032735,973.5742556,937.5899962,131.2625995,37.80142795,4.536171354,5072.990401,913.1382722,1.778968575,0.1245278,8.567301171,4.626342632,6.433648096,0.900710733,14.3729798,1.293568182,2.145297257,0.019339871,2.92778834,0.468446134,72.04904865,1.440980973,42.85323212,2.142661606,1.266430396,0.01680148,1.227647524,0.029567494,0.059322034,0.043511933,73.34868698,0.0101069,0.000741328,7.334868784
Kerguelen,KER3,CAT2-S3-1A,21,1.1,29.6,30.7,30.2,29.6,30.7,30.2,29.6,30.7,30.2,30.2,0.55,123.64,712.06,433.15,430.74,294.21,0.05111,0.035840671,84.38619663,4.219309831,15.61380337,1.561380337,0.290230006,0.029023001,3337.527461,78.29548461,1742.201387,313.5962497,7060.636584,917.8827559,1221.194979,170.9672971,47.42694669,5.691233603,5217.251998,939.1053596,1.649765973,0.115483618,8.139809229,4.395496984,5.73865376,0.803411526,13.07843571,1.177059214,1.85274284,0.010493724,4.597352978,0.735576476,63.78046606,1.275609321,54.84725556,2.742362778,1.595597699,0.028713222,1.546097659,0.042317615,0.051113545,0.035840671,70.11971329,0.014834684,0.001040204,7.011971425
Kerguelen,KER3,CAT2-S3-1A,22,1.1,31,32.1,31.6,31,32.1,31.6,31,32.1,31.6,31.6,0.55,179.53,724.22,459.3,458.13,272.345,0.05113,0.031285223,81.06164945,4.053082472,18.93835055,1.893835055,0.204189212,0.020418921,3870.540968,94.63863001,4461.087959,802.9958326,7896.234296,1026.510458,2205.724776,308.8014686,119.7043062,14.36451674,6488.988438,1168.017919,1.71561783,0.120093248,8.098447371,4.37316158,6.068782697,0.849629578,25.41388525,2.287249673,1.788830104,0.013674539,17.22708873,2.756334197,67.625654,1.35251308,113.2387274,5.66193637,3.268989696,0.036575957,3.137293564,0.081134649,0.051130635,0.031285223,61.18684639,0.010440324,0.000638811,6.118684579
Kerguelen,KER3,CAT2-S3-1A,27,1.1,38.2,39.3,38.7,38.2,39.3,38.7,38.2,39.3,38.7,38.7,0.55,317.48,813.87,616.84,596.99,248.195,0.05058,0.021747168,80.97508864,4.048754432,19.02491136,1.902491136,0.207657987,0.020765799,2699.125756,45.85131928,3566.70755,642.007359,7653.796312,994.9935206,2003.194081,280.4471713,86.51921621,10.38230595,5349.432635,962.8978743,1.391814484,0.097427014,7.449716815,4.02284708,7.047681054,0.986675348,20.72720657,1.865448591,1.552621796,0.013289465,12.64697374,2.023515798,68.96032566,1.379206513,116.3395336,5.81697668,2.258197337,0.05099856,3.558463768,0.136219391,0.050578035,0.021747168,42.99725755,0.010502933,0.000451597,4.299725817
Kerguelen,KER3,CAT2-S3-1A,28,1.2,39.5,40.7,40.1,39.5,40.7,40.1,39.5,40.7,40.1,40.1,0.6,337.11,847.63,648.54,624.67,255.26,0.04433,0.018777938,74.93538663,3.746769331,25.06461337,2.506461337,0.249493964,0.024949396,2141.460893,23.50064649,8937.293284,1608.712791,9775.180899,1270.773517,3299.904326,461.9866056,206.5622145,24.78746574,8197.149421,1475.486896,1.707642336,0.119534964,6.49364719,3.506569483,6.508755339,0.911225747,39.26943077,3.534248769,1.304375651,0.004776414,30.0068369,4.801093904,79.88473282,1.597694656,158.7616528,7.93808264,3.814471206,0.062730445,4.341460403,0.091452063,0.044329516,0.018777938,42.35989753,0.011059947,0.000468498,4.235989685
Kerguelen,KER3,CAT2-S3-1A,32,1.9,45.1,47,46.1,45.1,47,46.1,45.1,47,46.1,46.1,0.95,660.27,879.79,750.35,760.02,109.76,0.04431,0.007312241,77.68865755,3.884432877,22.31134245,2.231134245,0.234122248,0.023412225,3170.162526,42.2925377,4770.599596,858.7079273,10152.65951,1319.845736,3690.444085,516.6621719,115.6050883,13.8726106,6337.843662,1140.811859,2.217760046,0.155243203,10.51108713,5.67598705,9.587253172,1.342215444,27.51857011,2.47667131,1.861307997,0.025104106,14.07224116,2.251558586,95.06307262,1.901261452,117.9588143,5.897940715,2.404639381,0.058721534,3.153152484,0.100445756,0.044313146,0.007312241,16.50129107,0.010374693,0.000171196,1.650129121
Kerguelen,KER3,CAT2-S3-1B,38,1.2,6.4,7.6,7,46.4,47.6,47,46.4,47.6,47,47,0.6,694.13,888.01,765.33,780.33,96.94,0.0384,0.005260625,81.9911618,4.09955809,18.0088382,1.80088382,0.163283006,0.016328301,3492.592783,17.23671939,3732.955372,671.931967,8677.270529,1128.045169,2737.714004,383.2799606,87.44930657,10.49391679,4793.106432,862.7591578,1.678496422,0.11749475,9.854731646,5.321555089,10.40875416,1.457225582,22.31535337,2.008381803,1.891934993,0.026962291,12.29867694,1.96778831,80.95231282,1.619046256,111.6058313,5.580291565,2.094705664,0.020458546,3.042283803,0.057990562,0.038401891,0.005260625,13.69887057,0.006270376,8.59E-05,1.369887091
Kerguelen,KER3,CAT2-S3-1B,42,1.1,11.6,12.7,12.2,51.6,52.7,52.2,51.6,52.7,52.2,52.2,0.55,787.29,1070.32,911.17,915.74,141.515,0.03248,0.005361559,80.8040297,4.040201485,19.1959703,1.91959703,0.211486343,0.021148634,2867.540808,19.97513047,3515.939224,632.8690603,9459.400389,1229.722051,2833.675864,396.714621,86.14961589,10.33795391,5197.712813,935.5883063,1.967605598,0.137732392,11.56429275,6.244718085,9.373035718,1.312225001,20.69108587,1.862197728,1.857526302,0.014508774,10.32724622,1.652359395,86.09850052,1.72197001,96.16087645,4.808043823,1.76961539,0.035234836,2.641940663,0.073027458,0.032478933,0.005361559,16.50780456,0.006868851,0.00011339,1.650780433
Kerguelen,KER3,CAT2-S3-1B,45,1.2,15.3,16.5,15.9,55.3,56.5,55.9,55.3,56.5,55.9,55.9,0.6,817.38,1321.27,1012.14,1029.66,251.945,0.03248,0.008296075,70.03022518,3.501511259,29.96977482,2.996977482,0.365062981,0.036506298,1552.905719,19.92143048,13911.44149,2504.059468,17303.92837,2249.510688,7876.665965,1102.733235,212.8364779,25.54037735,12610.90951,2269.963712,5.218331686,0.365283218,13.36916814,7.219350796,13.06431875,1.829004625,41.60383738,3.744345364,1.406796613,0.009215404,15.69566935,2.511307096,150.3131973,3.006263946,102.9146045,5.145730225,2.557377839,0.061020981,2.053493809,0.044461997,0.032475064,0.008296075,25.54598434,0.011855444,0.000302859,2.554598427
Kerguelen,KER3,CAT2-S3-1B,47,1.2,18.1,19.3,18.7,58.1,59.3,58.7,58.1,59.3,58.7,58.7,0.6,833.53,1532.71,1079.25,1115.88,349.59,0.03102,0.010035213,85.28397915,4.264198957,14.71602085,1.471602085,0.134803354,0.013480335,1204.378718,15.05284217,1680.089191,302.4160544,9172.659013,1192.445672,1708.112446,239.1357424,45.25246798,5.430296158,3682.282642,662.8108756,1.796711679,0.125769818,13.47816025,7.278206535,10.09827176,1.413758046,31.83349681,2.865014713,1.963624592,0.016781917,3.465695798,0.554511328,90.88637985,1.817727597,53.04194313,2.652097157,0.670868341,0.021940302,1.322438942,0.053757721,0.031018272,0.010035213,32.35258654,0.004181367,0.000135278,3.235258558
Kerguelen,KER3,CAT2-S3-1B,52,1.1,24.6,25.7,25.1,64.6,65.7,65.1,64.6,65.7,65.1,65.1,0.55,967.85,1759.56,1301.87,1322.21,395.855,0.03066,0.009438296,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,1702.716629,30.58172561,1510.227592,271.8409666,9132.722834,1187.253968,895.5841879,125.3817863,44.65236078,5.358283294,2906.84201,523.2315618,1.674316698,0.117202169,16.45315411,8.884703219,4.106794771,0.574951268,44.45209818,4.000688836,2.443221784,0.015747159,3.393843761,0.543015002,100.2782265,2.00556453,54.90010413,2.745005207,0.781817406,0.016601029,1.309566886,0.035283885,0.030664945,0.009438296,30.77877998,0.004549825,0.000140038,3.077877915
Kerguelen,KER3,CAT2-S3-1B,55,1.1,28.3,29.4,28.9,68.3,69.4,68.9,68.3,69.4,68.9,68.9,0.55,1035.75,1878.83,1447.06,1446.13,421.54,0.03032,0.009080167,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,659.7177102,7.559484159,33527.2042,6034.896756,8158.141307,1060.55837,1828.049201,255.9268881,522.6884223,62.72261068,17287.12417,3111.682351,2.172456549,0.152071958,6.591575629,3.55945084,4.231129546,0.592358136,108.0616059,9.725544531,1.779482492,0.013884202,83.78057199,13.40489152,25.74171216,0.514834243,365.03667,18.2518335,7.738799504,0.148483428,9.136323596,0.246783766,0.030318343,0.009080167,29.9494187,0.009856589,0.000295199,2.994941824
Kerguelen,KER3,CAT2-S3-1B,56,1.2,29.5,30.7,30.1,69.5,70.7,70.1,69.5,70.7,70.1,70.1,0.6,1062.05,1922,1485.23,1485.71,429.975,0.02695,0.008030191,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,2364.806624,26.34555598,1775.555422,319.599976,9008.025253,1171.043283,927.5947566,129.8632659,41.27915274,4.953498329,5699.532307,1025.915815,9.289874448,0.650291211,29.04148441,15.68240158,5.702281494,0.798319409,74.84515086,6.736063577,3.3417994,0.017166708,3.510079214,0.561612674,89.95098118,1.799019624,128.8325087,6.441625435,1.367059521,0.020458967,3.721633933,0.107555557,0.026949399,0.008030191,29.79729314,0.003613702,0.000107679,2.979729403
Kerguelen,KER3,CAT2-S3-1B,62,1,37.2,38.2,37.7,77.2,78.2,77.7,77.2,78.2,77.7,77.7,0.5,1367.45,2109.83,1795.02,1767.72,371.19,0.02464,0.005332524,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,1170.280402,28.69538276,1616.540504,290.9772907,9066.503042,1178.645395,1011.744965,141.6442951,33.03452813,3.964143376,8290.436014,1492.278483,6.308413318,0.441588932,8.399597711,4.535782764,3.550825248,0.497115535,18.47659493,1.662893544,2.039081586,0.029290091,2.572375363,0.411580058,90.16944152,1.80338883,25.49660435,1.274830218,0.473611704,0.013890805,0.539774728,0.014379294,0.024638743,0.005332524,21.64283997,0.004753522,0.00010288,2.164283952
Kerguelen,KER3,CAT2-S3-1B,65,1.1,40.8,41.9,41.4,80.8,81.9,81.4,80.8,81.9,81.4,81.4,0.55,1579.1,2222.07,1938.46,1917.89,321.485,0.02159,0.003764887,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,1162.848501,37.18547363,1287.60712,231.7692816,10908.71895,1418.133464,577.1550241,80.80170337,32.69465354,3.923358425,4160.753842,748.9356916,4.559558768,0.319169114,7.195932222,3.8858034,4.361117146,0.6105564,13.02478337,1.172230503,2.738470285,0.039829385,1.737402116,0.277984339,123.0745887,2.461491774,23.82046817,1.191023409,0.459696418,0.014663766,0.526609236,0.019235906,0.02159323,0.003764887,17.43549866,0.001430783,2.49E-05,1.743549892
Kerguelen,KER3,CAT2-S3-1B,68,1.1,44.5,45.6,45.1,84.5,85.6,85.1,84.5,85.6,85.1,85.1,0.55,1956.14,2273.78,2067.28,2089.24,158.82,0.02159,0.001780766,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,1196.58016,7.271250077,1236.883197,222.6389755,9373.127177,1218.506533,952.6036137,133.3645059,32.37937778,3.885525334,2308.505037,415.5309067,1.84420973,0.129094681,5.8254102,3.145721508,3.650559565,0.511078339,8.90748345,0.801673511,1.850621443,0.022074336,2.185976834,0.349756293,105.1299282,2.102598564,27.19994924,1.359997462,0.461314502,0.014842933,0.659903412,0.023980197,0.021594217,0.001780766,8.246495296,0.003073283,2.53E-05,0.82464953
Kerguelen,KER3,CAT2-S3-1C,78,1,9.2,10.2,9.7,89.2,90.2,89.7,89.2,90.2,89.7,89.7,0.5,2086.1,2678.25,2278.3,2302.26,296.075,0.00841,0.00112842,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,1171.333191,32.24376756,1349.077299,242.8339138,9886.937315,1285.301851,1037.181165,145.2053631,34.06839062,4.088206874,2944.227671,529.9609808,3.39219619,0.237453733,6.099251399,3.293595755,5.365034951,0.751104893,9.240124767,0.831611229,1.784192243,0.025307329,2.353416213,0.376546594,111.2389984,2.224779968,28.03668733,1.401834367,0.45962991,0.010927318,0.698433639,0.023910205,0.008410647,0.00112842,13.41657165,0.001525676,2.05E-05,1.341657143
