Kerguelen,KER3,CAT2.3B,CAT2.3B_48,B,48,2.35,2.35,1.2,0.1365,19.4,20.6,20,59.4,60.6,60,59.4,60.6,60,60,0.6,850,1700,1149,1178,425,0.04174,0.01546,1.14763,3.9332,1.9719,2.7856,0.8243,70.41,29.59,1.48,0.019,87.82,4.39,50.76,4.39,5.2022,2.7416,0.5355,0.1584,0.0914,0.0066,0.0063,94.7
Kerguelen,KER3,CAT2.3B,CAT2.3B_49,B,49,2.4,2.9,1.1,0.1365,20.7,21.8,21.3,60.7,61.8,61.3,60.7,61.8,61.3,61.3,0.55,880,1712,1184,1209,416,0.04173,0.01472,1.14763,6.9219,1.9571,5.7743,0.8095,85.98,14.02,0.7,0.015,90.07,4.5,52.06,4.5,6.0639,3.2927,0.9522,0.1335,0.0792,0.0056,0.0053,94.6
Kerguelen,KER3,CAT2.3B,CAT2.3B_50,B,50,2.2,2.4,1.2,0.1365,22,23.2,22.6,62,63.2,62.6,62,63.2,62.6,62.6,0.6,900,1731,1219,1240,416,0.04255,0.01468,1.14763,6.3004,1.9005,5.1528,0.7529,85.39,14.61,0.73,0.017,90.17,4.51,52.12,4.51,4.9832,2.7208,1.034,0.1511,0.09,0.0064,0.006,94.1
Kerguelen,KER3,CAT2.3B,CAT2.3B_51,B,51,2.1,2.4,1.15,0.1365,23.3,24.5,23.9,63.3,64.5,63.9,63.3,64.5,63.9,63.9,0.575,913,1753,1253,1271,420,0.04432,0.01505,1.14763,6.2268,1.8561,5.0792,0.7085,86.05,13.95,0.7,0.012,91.43,4.57,52.85,4.57,4.5702,2.5364,1.1114,0.155,0.0938,0.0069,0.0065,94.5
Kerguelen,KER3,CAT2.3B,CAT2.3B_52,B,52,2.25,2.5,1.1,0.1365,24.6,25.7,25.1,64.6,65.7,65.1,64.6,65.7,65.1,65.1,0.55,926,1779,1288,1299,426,0.04012,0.01351,1.14763,6.353,1.8703,5.2054,0.7227,86.12,13.88,0.69,0.014,92.09,4.6,53.23,4.61,4.8707,2.7641,1.0687,0.1484,0.0916,0.006,0.0057,95.4
Kerguelen,KER3,CAT2.3B,CAT2.3B_53,B,53,2.1,2.2,1.1,0.1365,25.8,26.9,26.4,65.8,66.9,66.4,65.8,66.9,66.4,66.4,0.55,936,1802,1322,1330,433,0.04345,0.0145,1.14763,6.0497,1.8257,4.9021,0.6781,86.17,13.83,0.69,0.015,91.48,4.57,52.88,4.57,3.9915,2.2871,1.2281,0.1699,0.1058,0.0074,0.0071,95.7
Kerguelen,KER3,CAT2.3B,CAT2.3B_54,B,54,2.5,2.1,1.1,0.1365,27.1,28.2,27.6,67.1,68.2,67.6,67.1,68.2,67.6,67.6,0.55,948,1829,1355,1358,440,0.04012,0.01333,1.14763,6.6195,2.2848,5.4719,1.1372,79.22,20.78,1.04,0.099,55.2,2.76,31.91,2.76,4.5679,2.6768,1.1979,0.2489,0.1583,0.01,0.0097,96.8
Kerguelen,KER3,CAT2.3B,CAT2.3B_55,B,55,2.25,2.5,1.1,0.1365,28.3,29.4,28.9,68.3,69.4,68.9,68.3,69.4,68.9,68.9,0.55,957,1871,1385,1389,457,0.04239,0.01427,1.14763,7.0296,2.7311,5.882,1.5835,73.08,26.92,1.35,0.218,31.01,1.55,17.93,1.55,4.8707,2.9102,1.2076,0.3251,0.2105,0.0138,0.0136,98.4
Kerguelen,KER3,CAT2.3B,CAT2.3B_56,B,56,2.3,2.4,1.2,0.1365,29.5,30.7,30.1,69.5,70.7,70.1,69.5,70.7,70.1,70.1,0.6,978,1901,1419,1420,462,0.02196,0.00733,1.14763,6.4522,1.8452,5.3046,0.6976,86.85,13.15,0.66,0.019,87.5,4.38,50.58,4.38,5.2022,3.1577,1.0197,0.1341,0.0881,0.0029,0.0029,99.1
Kerguelen,KER3,CAT2.3B,CAT2.3B_57,B,57,2.25,2.5,1.15,0.1365,30.9,32,31.5,70.9,72,71.5,70.9,72,71.5,71.5,0.575,1082,1926,1480,1479,422,0.02514,0.00738,1.14763,6.1673,1.7691,5.0197,0.6215,87.62,12.38,0.62,0.012,90.91,4.55,52.55,4.55,5.0921,3.1444,0.9858,0.122,0.0815,0.0031,0.0029,96.1
Kerguelen,KER3,CAT2.3B,CAT2.3B_58,B,58,2.15,2.6,1.15,0.1365,32.2,33.3,32.7,72.2,73.3,72.7,72.2,73.3,72.7,72.7,0.575,1154,1948,1528,1530,397,0.02275,0.00608,1.14763,6.3603,1.7504,5.2127,0.6028,88.44,11.56,0.58,0.011,90.83,4.54,52.5,4.54,5.0921,3.1953,1.0237,0.1184,0.0802,0.0027,0.0025,94.5
Kerguelen,KER3,CAT2.3B,CAT2.3B_59,B,59,2.1,2.35,1.1,0.1365,33.4,34.5,34,73.4,74.5,74,73.4,74.5,74,74,0.55,1209,1977,1580,1586,384,0.02416,0.00603,1.14763,6.434,1.7623,5.2864,0.6147,88.37,11.63,0.58,0.011,91.6,4.58,52.95,4.58,4.2749,2.7124,1.2366,0.1438,0.0984,0.0035,0.0032,93.4
Kerguelen,KER3,CAT2.3B,CAT2.3B_60,B,60,2.25,2.5,1.1,0.1365,34.7,35.8,35.2,74.7,75.8,75.2,74.7,75.8,75.2,75.2,0.55,1247,2008,1636,1637,381,0.02275,0.00546,1.14763,6.5666,1.828,5.419,0.6804,87.44,12.56,0.63,0.012,90.98,4.55,52.59,4.55,4.8707,3.1538,1.1126,0.1397,0.0974,0.0032,0.003,93.7
Kerguelen,KER3,CAT2.3B,CAT2.3B_61,B,61,2,2.4,1.15,0.1365,35.9,37.1,36.5,75.9,77.1,76.5,75.9,77.1,76.5,76.5,0.575,1286,2045,1696,1692,379,0.02368,0.00548,1.14763,5.4677,1.7854,4.3201,0.6378,85.24,14.76,0.74,0.012,90.16,4.51,52.12,4.51,4.3693,2.8575,0.9887,0.146,0.1028,0.0035,0.0032,93.6
Kerguelen,KER3,CAT2.3B,CAT2.3B_62,B,62,2.05,2.25,1,0.1365,37.2,38.2,37.7,77.2,78.2,77.7,77.2,78.2,77.7,77.7,0.5,1319,2088,1757,1744,384,0.02318,0.00526,1.14763,5.9146,1.8477,4.767,0.7001,85.31,14.69,0.73,0.012,90.84,4.54,52.51,4.54,3.6287,2.4058,1.3137,0.1929,0.1376,0.0045,0.0042,94
Kerguelen,KER3,CAT2.3B,CAT2.3B_63,B,63,2.1,2.25,1.1,0.1365,38.3,39.4,38.9,78.3,79.4,78.9,78.3,79.4,78.9,78.9,0.55,1343,2146,1816,1795,402,0.02385,0.00551,1.14763,5.5588,1.7919,4.4112,0.6443,85.39,14.61,0.73,0.013,91.72,4.59,53.02,4.59,4.0849,2.7512,1.0799,0.1577,0.1141,0.0038,0.0036,95.4
Kerguelen,KER3,CAT2.3B,CAT2.3B_64,B,64,2.3,2.2,1.1,0.1365,39.6,40.7,40.1,79.6,80.7,80.1,79.6,80.7,80.1,80.1,0.55,1381,2216,1869,1847,418,0.01926,0.00449,1.14763,6.0969,1.8061,4.9493,0.6585,86.7,13.3,0.67,0.008,94.44,4.72,54.59,4.72,4.3715,2.9945,1.1322,0.1506,0.1107,0.0029,0.0028,96.8
Kerguelen,KER3,CAT2.3B,CAT2.3B_65,B,65,2.1,2.5,1.1,0.1365,40.8,41.9,41.4,80.8,81.9,81.4,80.8,81.9,81.4,81.4,0.55,1546,2228,1923,1911,341,0.02087,0.00387,1.14763,6.4558,1.4503,5.3082,0.3027,94.3,5.7,0.29,0.009,93.02,4.65,53.77,4.65,4.5679,3.1793,1.1621,0.0663,0.0494,0.0014,0.0013,93.1
Kerguelen,KER3,CAT2.3B,CAT2.3B_66,B,66,2,2.6,1.1,0.1365,42.1,43.2,42.6,82.1,83.2,82.6,82.1,83.2,82.6,82.6,0.55,1691,2240,1976,1970,275,0.02087,0.00305,1.14763,5.7237,1.6974,4.5761,0.5498,87.99,12.01,0.6,0.009,92.68,4.63,53.57,4.64,4.5679,3.2249,1.0018,0.1204,0.091,0.0025,0.0023,90.2
Kerguelen,KER3,CAT2.3B,CAT2.3B_67,B,67,2.3,2.1,1.1,0.1365,43.3,44.4,43.8,83.3,84.4,83.8,83.3,84.4,83.8,83.8,0.55,1822,2257,2020,2029,217,0.01926,0.00219,1.14763,5.5926,1.8039,4.445,0.6563,85.24,14.76,0.74,0.013,88.98,4.45,51.44,4.45,4.1793,2.984,1.0636,0.157,0.12,0.003,0.0027,87.8
Kerguelen,KER3,CAT2.3B,CAT2.3B_68,B,68,2.1,2.2,1.1,0.1365,44.5,45.6,45.1,84.5,85.6,85.1,84.5,85.6,85.1,85.1,0.55,1952,2275,2070,2094,161,0.02087,0.00174,1.14763,4.8869,1.7157,3.7393,0.5681,84.81,15.19,0.76,0.014,91.25,4.56,52.75,4.56,3.9915,2.8859,0.9368,0.1423,0.11,0.003,0.0025,85.6
Kerguelen,KER3,CAT2.3B,CAT2.3B_69,B,69,1.9,2.2,1.1,0.1365,45.8,46.9,46.3,85.8,86.9,86.3,85.8,86.9,86.3,86.3,0.55,2025,2326,2122,2153,151,0.02002,0.00153,1.14763,4.8661,1.7056,3.7185,0.558,84.99,15.01,0.75,0.009,91.67,4.58,52.99,4.58,3.6289,2.6527,1.0247,0.1538,0.1201,0.0031,0.0026,85.7
Kerguelen,KER3,CAT2.3B,CAT2.3B_70,B,70,2.1,2.4,1,0.1365,47,48,47.5,87,88,87.5,87,88,87.5,87.5,0.5,2048,2452,2186,2212,202,0.01991,0.00193,1.14763,5.1703,1.6476,4.0227,0.5,87.57,12.43,0.62,0.007,94.4,4.72,54.57,4.72,3.9741,2.9607,1.0122,0.1258,0.1,0.0025,0.0022,89.2
Kerguelen,KER3,CAT2.3C,CAT2.3C_77,C,77,1.8,2.3,1,0.2306,8,9,8.5,88,89,88.5,88,89,88.5,88.5,0.5,2064,2577,2243,2262,256,0.02077,0.00247,1.14763,5.3311,1.7089,4.1835,0.5613,86.58,13.42,0.67,0.004,95.45,4.77,55.18,4.77,3.299,2.6755,1.2681,0.1701,0.1465,0.0035,0.0035,98
Kerguelen,KER3,CAT2.3C,CAT2.3C_78,C,78,1.9,2.3,1,0.2306,9.2,10.2,9.7,89.2,90.2,89.7,89.2,90.2,89.7,89.7,0.5,2078,2728,2304,2321,325,0.01332,0.00194,1.14763,5.4639,1.7756,4.3163,0.628,85.45,14.55,0.73,0.01,92.59,4.63,53.52,4.63,3.4619,2.8456,1.2468,0.1814,0.1582,0.0024,0.0025,101.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_79,C,79,2.3,1.9,1,0.2306,10.4,11.4,10.9,90.4,91.4,90.9,90.4,91.4,90.9,90.9,0.5,2142,2822,2398,2413,340,0.01143,0.00167,1.14763,5.6009,1.7396,4.4533,0.592,86.71,13.29,0.66,0.006,93.88,4.69,54.26,4.69,3.4619,2.8803,1.2864,0.171,0.1508,0.002,0.002,102.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_80,C,80,2.2,2.1,1.1,0.2306,11.7,12.8,12.2,91.7,92.8,92.2,91.7,92.8,92.2,92.2,0.55,2182,2941,2511,2525,379,0.01103,0.00172,1.14763,5.957,1.7446,4.8094,0.597,87.59,12.41,0.62,0.01,91.53,4.58,52.9,4.58,3.9915,3.3649,1.2049,0.1496,0.1336,0.0016,0.0017,104.9
Kerguelen,KER3,CAT2.3C,CAT2.3C_81,C,81,2.2,2.1,1.1,0.2306,13,14.1,13.6,93,94.1,93.6,93,94.1,93.6,93.6,0.55,2215,3169,2623,2646,477,0.01188,0.00221,1.14763,6.0885,1.7043,4.9409,0.5567,88.73,11.27,0.56,0.011,92.67,4.63,53.56,4.63,3.9915,3.4048,1.2378,0.1395,0.1259,0.0017,0.0018,108.9
Kerguelen,KER3,CAT2.3C,CAT2.3C_82,C,82,2.1,2.3,1.1,0.2306,14.3,15.4,14.9,94.3,95.4,94.9,94.3,95.4,94.9,94.9,0.55,2250,3407,2730,2758,579,0.01188,0.00256,1.14763,6.1672,1.7369,5.0196,0.5893,88.26,11.74,0.59,0.007,94.21,4.71,54.46,4.71,4.1793,3.6109,1.201,0.141,0.1289,0.0017,0.0019,113
Kerguelen,KER3,CAT2.3C,CAT2.3C_83,C,83,2.1,2.1,1.1,0.2306,15.7,16.8,16.2,95.7,96.8,96.2,95.7,96.8,96.2,96.2,0.55,2279,3689,2842,2870,705,0.01165,0.00293,1.14763,5.6114,1.6802,4.4638,0.5326,88.07,11.93,0.6,0.007,95.17,4.76,55.01,4.76,3.808,3.3206,1.1722,0.1399,0.1289,0.0016,0.0019,117.3
Kerguelen,KER3,CAT2.3C,CAT2.3C_84,C,84,2.2,2.15,1.05,0.2306,17,18,17.5,97,98,97.5,97,98,97.5,97.5,0.525,2303,3969,2950,2982,833,0.01121,0.00319,1.14763,6.019,1.7245,4.8714,0.5769,88.16,11.84,0.59,0.006,95.45,4.77,55.18,4.77,3.8992,3.445,1.2493,0.1479,0.1381,0.0017,0.002,121.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_85,C,85,2.1,2,1,0.2306,18.3,19.3,18.8,98.3,99.3,98.8,98.3,99.3,98.8,98.8,0.5,2326,4243,3060,3094,959,0.01152,0.00363,1.14763,5.891,1.7361,4.7434,0.5885,87.59,12.41,0.62,0.005,95.19,4.76,55.02,4.76,3.299,2.9394,1.4378,0.1784,0.1679,0.0021,0.0026,125.6
Kerguelen,KER3,CAT2.3C,CAT2.3C_86,C,86,2.35,2.1,1.1,0.2306,19.5,20.6,20.1,99.5,100.6,100.1,99.5,100.6,100.1,100.1,0.55,2360,4500,3164,3205,1070,0.01322,0.00449,1.14763,6.3799,1.8002,5.2323,0.6526,87.53,12.47,0.62,0.008,93.85,4.69,54.25,4.69,4.2749,3.8666,1.224,0.1527,0.1457,0.002,0.0026,129.4
Kerguelen,KER3,CAT2.3C,CAT2.3C_87,C,87,1.9,2.2,1.1,0.2306,20.8,21.9,21.4,100.8,101.9,101.4,100.8,101.9,101.4,101.4,0.55,2454,4562,3256,3306,1054,0.01322,0.00429,1.14763,5.7726,1.737,4.625,0.5894,87.26,12.74,0.64,0.01,92.81,4.64,53.64,4.64,3.6289,3.3059,1.2745,0.1624,0.1561,0.0021,0.0028,128.5
Kerguelen,KER3,CAT2.3C,CAT2.3C_88,C,88,2.4,2.2,1.1,0.2306,22.2,23.3,22.7,102.2,103.3,102.7,102.2,103.3,102.7,102.7,0.55,2522,4629,3343,3406,1054,0.01251,0.00394,1.14763,6.5945,1.8595,5.4469,0.7119,86.93,13.07,0.65,0.005,95.8,4.79,55.37,4.79,4.5679,4.2299,1.1924,0.1558,0.1521,0.0019,0.0025,129.1
Kerguelen,KER3,CAT2.3C,CAT2.3C_89,C,89,2.6,2,1.15,0.2306,23.5,24.7,24.1,103.5,104.7,104.1,103.5,104.7,104.1,104.1,0.575,2574,4726,3433,3515,1076,0.01298,0.00404,1.14763,6.347,1.7512,5.1994,0.6036,88.39,11.61,0.58,0.003,96.43,4.82,55.74,4.82,4.7755,4.4699,1.0887,0.1264,0.1246,0.0016,0.0021,129.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_90,C,90,2.1,2.1,1,0.2306,24.9,25.9,25.4,104.9,105.9,105.4,104.9,105.9,105.4,105.4,0.5,2626,4835,3545,3615,1105,0.01273,0.00395,1.14763,5.6952,1.808,4.5476,0.6604,85.48,14.52,0.73,0.008,94.29,4.71,54.5,4.72,3.4619,3.2611,1.3136,0.1908,0.1892,0.0024,0.0032,130.2
Kerguelen,KER3,CAT2.3C,CAT2.3C_91,C,91,2,2.35,1.1,0.2306,26.1,27.2,26.7,106.1,107.2,106.7,106.1,107.2,106.7,106.7,0.55,2682,5015,3656,3716,1167,0.01372,0.00438,1.14763,6.8424,1.9808,5.6948,0.8332,85.37,14.63,0.73,0.006,94.83,4.74,54.81,4.74,4.0849,3.8949,1.3941,0.204,0.2047,0.0028,0.0037,132.3
Kerguelen,KER3,CAT2.3C,CAT2.3C_92,C,92,1.9,2.1,1.2,0.2306,27.4,28.6,28,107.4,108.6,108,107.4,108.6,108,108,0.6,2732,5191,3763,3817,1229,0.01228,0.00402,1.14763,5.5158,1.8088,4.3682,0.6612,84.86,15.14,0.76,0.008,94.77,4.74,54.78,4.74,3.768,3.6173,1.1593,0.1755,0.1772,0.0022,0.0029,133.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_93,C,93,1.9,2.3,1,0.2306,28.9,29.9,29.4,108.9,109.9,109.4,108.9,109.9,109.4,109.4,0.5,2779,5366,3875,3925,1294,0.01159,0.00387,1.14763,6.2771,1.8901,5.1295,0.7425,85.53,14.47,0.72,0.003,97.14,4.86,56.15,4.86,3.4619,3.3649,1.4817,0.2145,0.2192,0.0025,0.0034,135.6
Kerguelen,KER3,CAT2.3C,CAT2.3C_94,C,94,2,2.4,1.1,0.2306,30.1,31.2,30.7,110.1,111.2,110.7,110.1,111.2,110.7,110.7,0.55,2876,5450,3987,4035,1287,0.01119,0.00363,1.14763,6.1562,1.8437,5.0086,0.6961,86.1,13.9,0.69,0.011,92.36,4.62,53.39,4.62,4.1793,4.1125,1.1984,0.1666,0.1722,0.0019,0.0025,135.8
Kerguelen,KER3,CAT2.3C,CAT2.3C_95,C,95,2.1,2,1.1,0.2306,31.4,32.5,32,111.4,112.5,112,111.4,112.5,112,112,0.55,2952,5490,4124,4154,1269,0.01119,0.00347,1.14763,6.0916,1.9064,4.944,0.7588,84.65,15.35,0.77,0.006,95.04,4.75,54.94,4.75,3.6289,3.5962,1.3624,0.2091,0.2177,0.0023,0.0032,135.1
Kerguelen,KER3,CAT2.3C,CAT2.3C_96,C,96,1.8,2.2,1.1,0.2306,32.8,33.9,33.3,112.8,113.9,113.3,112.8,113.9,113.3,113.3,0.55,2998,5513,4274,4273,1258,0.01122,0.00336,1.14763,5.252,1.8245,4.1044,0.6769,83.51,16.49,0.82,0.006,93.18,4.66,53.86,4.66,3.454,3.454,1.1883,0.196,0.2058,0.0022,0.003,134.9
Kerguelen,KER3,CAT2.3C,CAT2.3C_97,C,97,2.1,1.8,0.9,0.2306,34.1,35,34.5,114.1,115,114.5,114.1,115,114.5,114.5,0.45,3026,5548,4401,4383,1261,0.01076,0.00314,1.14763,5.1256,1.7526,3.978,0.605,84.79,15.21,0.76,0.004,96.12,4.81,55.56,4.81,2.6865,2.7106,1.4807,0.2252,0.2385,0.0024,0.0033,135.1
Kerguelen,KER3,CAT2.3C,CAT2.3C_98,C,98,2,2,1,0.2306,35.2,36.2,35.7,115.2,116.2,115.7,115.2,116.2,115.7,115.7,0.5,3067,5591,4529,4493,1262,0.01035,0.00295,1.14763,5.6026,1.8404,4.455,0.6928,84.45,15.55,0.78,0.004,96.95,4.85,56.04,4.85,3.14,3.2028,1.4188,0.2206,0.2361,0.0023,0.0031,135.5
Kerguelen,KER3,CAT2.3C,CAT2.3C_99,C,99,2.1,2.4,1,0.2306,36.5,37.5,37,116.5,117.5,117,116.5,117.5,117,117,0.5,3109,5632,4686,4612,1262,0.01122,0.00312,1.14763,6.0657,1.9394,4.9181,0.7918,83.9,16.1,0.8,0.006,95,4.75,54.91,4.75,3.9741,4.1132,1.2375,0.1992,0.2162,0.0022,0.003,136.3
Kerguelen,KER3,CAT2.3C,CAT2.3C_100,C,100,2.1,1.85,1,0.2306,37.7,38.7,38.2,117.7,118.7,118.2,117.7,118.7,118.2,118.2,0.5,3142,5727,4806,4721,1292,0.01121,0.00312,1.14763,5.0707,1.8186,3.9231,0.671,82.9,17.1,0.86,0.004,96.43,4.82,55.74,4.82,3.062,3.1829,1.2812,0.2191,0.2387,0.0025,0.0034,136.7
Kerguelen,KER3,CAT2.3C,CAT2.3C_101,C,101,1.85,2.3,1,0.2306,38.9,39.9,39.4,118.9,119.9,119.4,118.9,119.9,119.4,119.4,0.5,3180,5840,4935,4831,1330,0.00962,0.00269,1.14763,5.8071,1.9287,4.6595,0.7811,83.24,16.76,0.84,0.001,99.11,4.96,57.29,4.96,3.3799,3.554,1.3786,0.2311,0.2545,0.0022,0.0031,138.1
Kerguelen,KER3,CAT2.3C,CAT2.3C_102,C,102,2.2,2.1,1.1,0.2306,40.1,41.2,40.7,120.1,121.2,120.7,120.1,121.2,120.7,120.7,0.55,3391,5924,5071,4964,1266,0.00881,0.00229,1.14763,6.0821,1.9561,4.9345,0.8085,83.62,16.38,0.82,0.002,97.83,4.89,56.55,4.89,3.9915,4.243,1.2362,0.2025,0.2254,0.0018,0.0024,137.3
Kerguelen,KER3,CAT2.3C,CAT2.3C_103,C,103,2.2,2,1,0.2306,41.5,42.5,42,121.5,122.5,122,121.5,122.5,122,122,0.5,3746,5944,5202,5110,1099,0.00904,0.00198,1.14763,5.7782,1.9526,4.6306,0.805,82.62,17.38,0.87,0.007,94.89,4.74,54.85,4.75,3.4619,3.7111,1.3376,0.2325,0.2609,0.0021,0.0028,134.1
Kerguelen,KER3,CAT2.3D,CAT2.3D_110,D,110,1.95,2.25,1.1,0.2194,2.4,3.5,3,122.4,123.5,123,122.4,123.5,123,123,0.55,4017,5959,5300,5221,971,0.00873,0.00166,1.14763,4.9903,1.7129,3.8427,0.5653,85.29,14.71,0.74,0.006,93.33,4.67,53.95,4.67,3.808,4.3488,1.0091,0.1484,0.1769,0.0013,0.0018,138.2
Kerguelen,KER3,CAT2.3D,CAT2.3D_111,D,111,2.05,2.3,1,0.2194,3.8,4.8,4.3,123.8,124.8,124.3,123.8,124.8,124.3,124.3,0.5,4370,5981,5432,5367,806,0.00946,0.00146,1.14763,5.3432,1.8035,4.1956,0.6559,84.37,15.63,0.78,0.011,91.06,4.55,52.63,4.55,3.7135,4.2836,1.1298,0.1766,0.2126,0.0017,0.0023,135.8
Kerguelen,KER3,CAT2.3D,CAT2.3D_112,D,112,2.1,2.4,1.1,0.2194,5,6.1,5.5,125,126.1,125.5,125,126.1,125.5,125.5,0.55,4703,6001,5553,5501,649,0.00875,0.00107,1.14763,5.5373,1.7821,4.3897,0.6345,85.55,14.45,0.72,0.007,93.4,4.67,53.99,4.67,4.3715,5.0928,1.0042,0.1451,0.1763,0.0013,0.0017,133.7
Kerguelen,KER3,CAT2.3D,CAT2.3D_113,D,113,2.1,2.2,1.2,0.2194,6.3,7.5,6.9,126.3,127.5,126.9,126.3,127.5,126.9,126.9,0.6,5081,6034,5693,5658,477,0.00907,0.00081,1.14763,5.7352,1.7609,4.5876,0.6133,86.63,13.37,0.67,0.005,95.87,4.79,55.41,4.79,4.3544,5.1077,1.0536,0.1408,0.1722,0.0013,0.0017,131.2
Kerguelen,KER3,CAT2.3D,CAT2.3D_114,D,114,2.1,2.35,1,0.2194,7.7,8.7,8.2,127.7,128.7,128.2,127.7,128.7,128.2,128.2,0.5,5421,6072,5821,5803,325,0.00856,0.00051,1.14763,5.7291,1.7376,4.5815,0.59,87.12,12.88,0.64,0.007,94.85,4.74,54.83,4.74,3.8862,4.6033,1.1789,0.1518,0.1874,0.0013,0.0017,129.4
Kerguelen,KER3,CAT2.3D,CAT2.3D_115,D,115,2,2.5,1.05,0.2194,8.9,10,9.5,128.9,130,129.5,128.9,130,129.5,129.5,0.525,5736,6128,5953,5948,196,0.01197,0.00044,1.14763,5.9787,1.8351,4.8311,0.6875,85.77,14.23,0.71,0.004,96.36,4.82,55.7,4.82,4.1728,4.9865,1.1578,0.1648,0.2051,0.002,0.0025,128.2
Kerguelen,KER3,CAT2.3D,CAT2.3D_116,D,116,2.1,2.5,1,0.2194,10.2,11.2,10.7,130.2,131.2,130.7,130.2,131.2,130.7,130.7,0.5,5909,6195,6051,6052,143,0.01481,0.00041,1.14763,5.2924,1.7121,4.1448,0.5645,86.38,13.62,0.68,0.005,95.61,4.78,55.27,4.78,4.1527,5.0081,0.9981,0.1359,0.1707,0.002,0.0026,128.4
Kerguelen,KER3,CAT2.3D,CAT2.3D_117,D,117,1.9,2.35,1,0.2194,11.4,12.4,11.9,131.4,132.4,131.9,131.4,132.4,131.9,131.9,0.5,5973,6309,6130,6135,168,0.01395,0.00043,1.14763,5.1559,1.6632,4.0083,0.5156,87.14,12.86,0.64,0.004,96.52,4.83,55.79,4.83,3.5448,4.298,1.1308,0.1454,0.1836,0.002,0.0026,129.4
Kerguelen,KER3,CAT2.3D,CAT2.3D_118,D,118,2.2,2.4,1.05,0.2194,12.6,13.7,13.2,132.6,133.7,133.2,132.6,133.7,133.2,133.2,0.525,6003,6507,6203,6224,252,0.01542,0.00068,1.14763,6.4983,1.8499,5.3507,0.7023,86.88,13.12,0.66,0.002,97.3,4.86,56.24,4.87,4.3603,5.3457,1.2271,0.1611,0.2055,0.0025,0.0033,132
Kerguelen,KER3,CAT2.3D,CAT2.3D_119,D,119,2,2.2,1.05,0.2194,13.9,15,14.4,133.9,135,134.4,133.9,135,134.4,134.4,0.525,6025,6708,6262,6306,342,0.01451,0.00084,1.14763,5.2138,1.612,4.0662,0.4644,88.58,11.42,0.57,0.005,96.21,4.81,55.61,4.81,3.6349,4.4782,1.1186,0.1278,0.1638,0.0019,0.0025,134
Kerguelen,KER3,CAT2.3D,CAT2.3D_120,D,120,2.2,2.25,1.1,0.2194,15.2,16.3,15.7,135.2,136.3,135.7,135.2,136.3,135.7,135.7,0.55,6040,6925,6326,6395,443,0.01373,0.00101,1.14763,6.1531,1.791,5.0055,0.6434,87.15,12.85,0.64,0.008,94.59,4.73,54.68,4.73,4.2749,5.3201,1.1709,0.1505,0.1948,0.0021,0.0028,136.8
Kerguelen,KER3,CAT2.3D,CAT2.3D_121,D,121,2.2,2.6,1.1,0.2194,16.5,17.6,17.1,136.5,137.6,137.1,136.5,137.6,137.1,137.1,0.55,6053,7165,6395,6492,556,0.01479,0.00133,1.14763,6.7797,1.8995,5.6321,0.7519,86.65,13.35,0.67,0.007,87.27,4.36,50.45,4.36,4.9738,6.257,1.1324,0.1512,0.1977,0.0022,0.0031,139.8
Kerguelen,KER3,CAT2.3D,CAT2.3D_122,D,122,2.35,2.4,1.1,0.2194,17.8,18.9,18.4,137.8,138.9,138.4,137.8,138.9,138.4,138.4,0.55,6062,7393,6461,6581,666,0.01479,0.00156,1.14763,6.4581,1.8129,5.3105,0.6653,87.47,12.53,0.63,0.006,93.55,4.68,54.07,4.68,4.8707,6.1736,1.0903,0.1366,0.18,0.002,0.0029,142.3
Kerguelen,KER3,CAT2.3D,CAT2.3D_123,D,123,2.3,2.6,1.1,0.2194,19.1,20.2,19.7,139.1,140.2,139.7,139.1,140.2,139.7,139.7,0.55,6071,7625,6530,6670,777,0.01253,0.00151,1.14763,6.8532,1.8495,5.7056,0.7019,87.7,12.3,0.62,0.005,93.67,4.68,54.15,4.68,5.1832,6.6293,1.1008,0.1354,0.18,0.0017,0.0025,144.9
Kerguelen,KER3,CAT2.3D,CAT2.3D_124,D,124,2.5,2.25,1.1,0.2194,20.5,21.6,21,140.5,141.6,141,140.5,141.6,141,141,0.55,6202,7698,6646,6775,748,0.01199,0.00137,1.14763,6.5672,1.8455,5.4196,0.6979,87.12,12.88,0.64,0.006,94.44,4.72,54.59,4.72,4.8707,6.271,1.1127,0.1433,0.1916,0.0017,0.0025,145.2
Kerguelen,KER3,CAT2.3D,CAT2.3D_125,D,125,2.25,2.3,1.1,0.2194,21.8,22.9,22.3,141.8,142.9,142.3,141.8,142.9,142.3,142.3,0.55,6333,7735,6789,6885,701,0.01176,0.00124,1.14763,5.6925,1.8286,4.5449,0.681,85.02,14.98,0.75,0.022,82.54,4.13,47.71,4.13,4.4692,5.7898,1.0169,0.1524,0.205,0.0018,0.0026,145.1
