"Site","depth","SH20_mean_age","SH20_mean_95CI","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","Dry_mass","Ti_ICP_pred","Ca_ICP_pred","Sr_ICP_pred","Zr_ICP_pred"
"BI10",115.4,1768,310,-8.50871050644803,7.44814768922964,-5.33822067211928,8.62807448322606,-7.23192235836567,5.87125953874839,-7.15485142108129,3.65876255272653,-1.79614216826564,9.67361768204715,-10.2187919446618,3.5780087046861,-7.18837411311994,1.79803683709596,-5.26172290801455,4.54763367627891,-3.8895954504994,2.09664310937208,0,-1.89715574860216,6.66920390477958,0.149992786549638,13.84,6.05207743625297,8.8568520063846,4.70009089618484,2.09999900635319
"BI10",121.2,1912,318,-8.48280876455441,7.40329878069465,-5.25958596583855,8.63892667704869,-7.32337773585126,5.99527017426419,-7.2778463510433,3.62506547789696,-2.87970398438433,8.01280853633787,-7.08177212169731,4.83744487171557,-6.78983083988614,1.93944313233607,-5.36249592889598,4.61311637523697,-3.87289736067649,2.37149949846929,0,-1.91135741952549,6.76478887480985,0.147893012377588,12.71,5.90858691986515,8.85089198477989,4.71480294495786,1.97103365980625
"BI10",122.3,1943,288,-8.65337334569956,6.52682657511811,-5.45868376813978,8.58487534895951,-7.8851909791967,5.26250214324613,-7.43265836023055,3.46948661196281,-3.40021637527038,8.35184985703952,-6.97373117459221,4.46623122438134,-6.81716211390067,0.952679147086453,-5.73035142003265,4.51904296521713,-3.84330293255819,1.74336703695281,0,-1.92045085137697,6.82752687574649,0.146557429300952,12.21,5.52432211317099,8.71881742361709,4.62280293792425,1.80211466391986
"BI10",132.5,2196,139,-8.25499927607487,8.59651663617452,-5.2235489199188,8.61036395885455,-6.9466664564247,6.2596340693734,-7.04468299782676,3.94762045054329,-0.940313296822962,10.5121855049979,-8.93012795113214,3.61081768221592,-6.7549704678246,2.28106041113065,-5.42822372249351,4.51362383871107,-3.92342896557169,2.26950082593994,0,-1.84739947712582,6.34628605749975,0.157698025287806,14.81,6.07090670795922,8.81931026389125,4.65463720595467,2.08157093184867
"BI10",144.2,2368,161,-7.97226745916838,8.62957397296153,-4.99272616096611,8.76969936588547,-6.91069644218062,7.04706218045058,-7.07679805510781,4.4164307444794,-2.91155374976555,8.71190613126309,-5.52126236105606,4.97774403879583,-7.11720759344569,3.03557677576426,-4.86808852790469,4.79591699049481,-3.85150720700651,4.06289986689823,0,-1.90537222201023,6.72411553138222,0.148775539994117,16.33,6.24272599313324,9.05197863996815,4.89015943138609,2.09337836877959
"BI10",156.6,2501,159,-8.33117958147256,7.93895203757743,-5.08865126892274,8.63815616889409,-6.6690559019682,5.53635867120092,-6.99747357211959,3.75737411214651,-2.34454224036939,10.8005846115197,-5.42275679193083,4.99787508648765,-6.73993902809037,1.44930277027984,-4.93436336782597,4.44731158954328,-3.87902683788647,1.62082931236906,0,-1.90813223334735,6.74203834033382,0.14835908101826,15.65,6.41809979581889,9.00175005079938,4.80348419263287,2.31085992906255
"BI10",160.5,2532,181,-7.89462807504768,9.9533930506798,-5.20106832010392,8.77955772742215,-6.81193124168547,7.36172735624317,-7.21472612123775,5.39102641133193,-2.24931136999666,10.8571670692609,-5.88323999661286,4.99857837130889,-6.74973503381556,3.76505512558544,-5.18167761912763,4.79753296389401,-3.92106445878043,2.82771944430571,0,-1.89724685549177,6.67144465900423,0.150016337510389,14.27,6.25541527531585,8.8942289643771,4.71132993582988,2.19346777508917
"BI10",167.6,2579,203,-8.43485093458853,7.1257969650866,-5.24952123221153,8.72857245906881,-6.8110831965996,5.42735166601519,-6.87399702201017,3.71777756776048,-1.99949390223849,10.4378555921576,-6.51127976361548,4.27825125258332,-6.74236136455055,0.941773671293499,-5.02000146375804,4.5572450961939,-3.84046028913232,1.64034839181633,0,-1.87637533165896,6.53140688126845,0.153206188719885,14.38,6.42081710266362,8.95821241775373,4.74655981883508,2.47614724076267
"BI10",179.6,2658,253,-7.60603660025238,9.33589333629291,-5.14228615043169,8.71490494063882,-6.75049127043516,6.8195334429552,-6.75049127043516,4.80718666901724,-1.30839361966058,10.2790078874822,-5.67262661396129,4.54027274497982,-6.11004332187606,3.17965932210606,-4.41776940386281,4.78042419724919,-3.83889975471683,2.76618829563902,0,-1.81971731784563,6.16988196898905,0.162323613243649,20.19,6.65296701407624,9.1526572086985,4.93843849355239,2.47194512211207
"BI10",183.3,2693,245,-9.30882731869084,9.96441690627002,-5.42109700583174,9.17960398133751,-7.02389716093551,7.6948282137441,-7.32095297053649,5.49569256244799,-2.0401859749985,10.1204160254,-5.671899270209,4.3206654503181,-6.20536234533396,4.07595372115659,-4.77327519958362,4.80019144329258,-3.85864760283355,3.54986313646656,0,-1.84710072330131,6.34378767588624,0.157710388527464,35.5,6.48183518531151,8.98828836909253,4.77799890012757,2.49045458574444
