"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.991695012376269,0.135830274822827,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",9.94030775964455,0.00161698512142038,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.619207902382141,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",503.727552589756,"AIC is reported but not used for ranking.",514.500513531289,"BIC is reported but not used for ranking."
"OLS_weighted",0.990328288534369,0.0728466882813901,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",16.4492007168794,4.9971246340523e-05,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",NA,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",522.979148483121,"AIC is reported but not used for ranking.",533.752109424654,"BIC is reported but not used for ranking."
"WLS_weighted",0.991906118937652,0.149370565429277,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",1006.92683079319,5.60567243898559e-221,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",NA,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",491.44106706079,"AIC is reported but not used for ranking.",502.214028002323,"BIC is reported but not used for ranking."
"Bayes",0.991695823862944,0.13588001907672,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",9.94030775964455,0.00161698512142038,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.619207543420151,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",503.727555498735,"AIC is reported but not used for ranking.",514.500516440268,"BIC is reported but not used for ranking."
"RF",0.991162821862451,0.106704045509376,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.667187168223613,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
"PLS_LOO",0.991695012376269,0.135830274822788,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.619207902382141,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
"PLS_kfold",0.991695012376269,0.135830274822788,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.619207902382141,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
