"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.0152084689605463,0.00205489364896177,153.3496638,2.167962906,139.925879436639,40.0211845809953,239.830574292282
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.0162052583156417,0.00266829174377333,135.6264282,2.715802678,142.633742484901,42.7263583553163,242.541126614485
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00698570583190413,0.00209571231832595,151.7312933,1.325348387,117.588044148931,17.6140821547914,217.562006143072
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.00936776828331798,0.00336653386331109,121.4529542,1.405222576,124.059119364435,24.12199959679,223.99623913208
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.0111862618515734,0.00253212284669829,127.9383347,0.485558929,128.999211783971,29.0810105822387,228.917412985704
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.0236552169207804,0.00357742465340749,230.1968823,2.48800676,162.872188566626,62.8688217284331,262.875555404819
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.022209902771222,0.003421784134135,147.1050077,0.981019187,158.945869772477,58.9715808043332,258.92015874062
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.017505364874238,0.0020932093193444,90.62519465,1.806865583,146.165592510013,46.251097880792,246.080087139235
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.0106427110873124,0.00168155051885697,90.09213851,1.320509697,127.522609910292,27.5995895852732,227.445630235312
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.0135514934447838,0.00326486277856841,91.69283278,2.73622133,135.4245645419,35.5190342794728,235.330094804327
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.019305872614929,0.00587334767576666,107.4610267,2.19863695,151.056824899489,51.1257490711731,250.987900727804
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.00854842321942927,0.00198564653504569,263.6699608,4.67933169,121.833298822775,21.8850494105633,221.781548234986
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.0739761116688568,0.0246326892825056,227.4544094,2.714332835,299.573178346712,195.500257513002,403.646099180422
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.0248639944866866,0.00593193914955886,198.7277638,1.546696593,166.155935616646,66.1243898829368,266.187481350355
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.0179020486576944,0.00617373352302214,302.9231828,5.375215015,147.243217741037,47.3257416041361,247.160693877938
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.0201986062251587,0.00674883647706934,245.5928888,4.87578685,153.482011668113,53.5398153707687,253.424207965457
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0239247343118673,0.00236627405046984,254.6825264,3.27008475,163.60435547878,63.5950101299345,263.613700827626
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.0311490649684101,0.00710397265652439,111.667296,0.974152096,183.229864051156,82.9952680270186,283.464460075294
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.022893885827978,0.00258037374376892,131.8281488,1.128119455,160.803967910824,60.816544848523,260.791390973124
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0242402164116927,0.0046166769216506,224.4453244,2.552502686,164.461389430977,64.4448239777075,264.477954884247
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.0406294433101986,0.00991122621455583,262.4737246,2.533130332,208.984118010675,108.264968679661,309.70326734169
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.0340171831729085,0.00356840219522989,198.8915063,1.2109063,191.021351053207,90.6626929585019,291.380009147913
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.0221711616143634,0.00285382870490528,204.6688961,2.906298325,158.840626125393,58.8670473690556,258.81420488173
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.0313071313680872,0.0068883407598559,214.4801797,2.487970085,183.659264867557,83.4183427472115,283.900186987903
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.0338247481841609,0.00491896975121685,191.8197183,0.230183662,190.498585041955,90.1488645690735,290.848305514836
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.0267530196646211,0.00568135979796269,198.4859127,1.290158433,171.287633151754,71.2050177809721,271.370248522536
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.0255889792457681,0.00350147928894023,217.6036906,2.023714323,168.12541836607,68.0752864634688,268.175550268671
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.035049967360245,0.00734023958577081,287.7800097,3.53969412,193.826997124187,93.4188658466979,294.235128401676
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.0376130776737815,0.00517494172691833,192.0094569,1.056052013,200.789904253126,100.248046804336,301.331761701917
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.0423489016983326,0.00856663280398473,237.2807242,5.125263643,213.655172941641,112.82536302691,314.484982856371
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.0470931589070854,0.00961181797052407,201.9638553,2.746708433,226.543351092181,125.372293273574,327.714408910789
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.026914083338364,0.00644661053683694,256.1176349,1.075694066,171.725176318037,71.6378101086601,271.812542527414
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.0218018007371546,0.00325787020179001,217.7898692,1.350297189,157.837225892681,57.8702368256788,257.804214959684
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.0280167696269805,0.00399087922242351,199.578966,1.576673831,174.720717391491,74.5991538324978,274.842280950484
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.0319525104966113,0.00501566368538764,119.2508257,0.643954459,185.412492152055,85.14512154555,285.679862758559
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0275628105550814,0.00501594266710993,197.3571738,0.967050152,173.487498968827,73.3803671529056,273.594630784748
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.0312079781306972,0.00400998822515167,220.559147,3.021660314,183.389906666377,83.1529598120314,283.626853520723
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0312513997528957,0.00558249476525112,211.7085625,0.296391987,183.507865195575,83.2691803661383,283.746550025011
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0582838745638859,0.00467182387184749,255.3811775,0.817219768,256.94388181189,154.761820190795,359.125943432986
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.0463121386652217,0.00978868481610252,253.6262866,2.967427554,224.421643188624,123.310374263801,325.532912113448
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0264508475691225,0.00366015331004921,218.7762183,2.472171267,170.466756958169,70.3928866430448,270.540627273294
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.0221356821714212,0.00560802511271027,219.7339196,1.186563166,158.744243201533,58.7713116916435,258.717174711423
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.0221129589421103,0.00404296379009384,188.3177471,1.902009246,158.682513616769,58.7099950509626,258.655032182574
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.0456912979657183,0.0198728784263111,254.965373,0.790392656,222.735076633265,121.67032159124,323.79983167529
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.0175416353537094,0.00224306168542162,231.5407717,1.088241627,146.264124351873,46.3493728791765,246.178875824569
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00929583076568143,0.0034097651018452,237.9234012,7.232871397,123.86369498034,23.9256628491157,223.801727111565
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.0164265528758977,0.00360544483530148,200.4648971,2.10488142,143.234907976321,43.3266015717999,243.143214380842
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00898391800741131,0.00312312322937159,201.5309088,1.61224727,123.016357448009,23.074225095299,222.958489800718
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0136035117876466,0.00168645606845174,193.3528611,1.29546417,135.565876793831,35.6604734962837,235.471280091379
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.02472298167559,0.0045350414883578,222.8833073,2.295698066,165.77286232383,65.7447849152965,265.800939732364
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0260281245991993,0.00365307447761824,201.1247375,1.28719832,169.318394062784,69.2563897348381,269.38039839073
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0104704611135193,0.00279011288614463,74.85729626,0.127257404,127.05467820866,27.1299820176315,226.979374399689
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0153708691972659,0.00263418946436689,180.6386068,1.390917272,140.367053489907,40.4620839896097,240.272022990204
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0143850514279962,0.00327538805806441,178.3340179,0.49933525,137.688995687544,37.7847138838223,237.593277491266
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0114666074967215,0.00177239185526761,188.1781856,1.655968033,129.760794569097,29.8448003293924,229.676788808802
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0146588396948602,0.00558855559775119,182.2674644,2.168982826,138.432764796934,38.5285272312491,238.337002362619
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0283685590769909,0.0054526590474511,225.088187,2.903637612,175.676383347976,75.5432962867375,275.809470409215
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0189784579196643,0.0036906107942947,150.0197423,1.980260599,150.167375037055,50.2398960697872,250.094854004322
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0126248643381759,0.00296050161067508,166.9684155,2.003620986,132.907297774953,32.9984116525653,232.816183897342
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.0215160810248809,0.00394321199128874,192.3751513,0.865688181,157.061043997207,57.0989269757358,257.023161018679
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0160580652766915,0.00267205001156603,171.3980626,2.51955152,142.233880077565,42.3270439539775,242.140716201153
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.0192735320134828,0.00204250011115228,190.1380415,3.764733223,150.968968905474,51.0382598655631,250.899677945386
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.0243781626444,0.00578623797532179,248.0408721,3.844633517,164.836132102822,64.8163343968729,264.855929808771
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.0201206350677503,0.00163920691461,211.4460624,1.057230312,153.270196388488,53.3290479288226,253.211344848153
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.0216329815425152,0.00866979828709266,202.828785,0.141980149,157.378614194367,57.4145275748339,257.342700813901
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00911687022701259,0.00187405640798477,146.7512531,2.846974309,123.377533458569,23.4371774965755,223.317889420563
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00966427388574426,0.00206572542622653,196.4487137,2.396674308,124.864602047721,24.9311110837983,224.798093011643
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0103505437792615,0.0032351205199679,170.3369471,1.243459714,126.728912572598,26.8030074234509,226.654817721745
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.013385016533215,0.00346351108199423,171.610596,0.995341457,134.972315854731,35.0663353708929,234.878296338569
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00995925219821881,0.00278182159943201,185.0171857,2.997278408,125.665935717975,25.7358445208039,225.596026915145
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0109612877060436,0.00352569390829651,185.3224681,1.871756928,128.388050386249,28.4679410032649,228.308159769234
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0210670633788185,0.00305364248359836,188.000363,1.52280294,155.841249378039,55.8863915263825,255.796107229695
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.017922974435554,0.00307337367143934,193.4016881,0.638225571,147.300064396082,47.3824204385355,247.217708353629
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0103405875379335,0.00298688062094151,176.9254729,0.920012459,126.70186559637,26.7758585131558,226.627872679584
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0150348292507618,0.00232459212679727,188.3571252,0.772264213,139.454172399005,39.5497007888602,239.358644009151
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0101022495256374,0.00228720492868348,157.6321242,0.788160621,126.054400118139,26.125881522133,225.982918714144
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.0165360639711482,0.00324903967474965,168.1855143,0.807290469,143.532404179192,43.6235976643763,243.441210694009
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.0204608500834446,0.00234747278115893,209.1785709,1.798935709,154.194419409885,54.2485913424195,254.14024747735
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.0135762770371105,0.00177715567869987,192.532482,1.598019601,135.491891278007,35.5864223210892,235.397360234924
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00993463693373097,0.00246366649798826,187.3581473,2.023467991,125.599066258756,25.6686993826387,225.529433134874
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0125137615490749,0.00237605986008786,170.2979154,2.367141025,132.605477600382,32.6960500046538,232.514905196111
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.0134400461549087,0.00238814589914351,172.0502391,1.169941626,135.12180850168,35.2159842402877,235.027632763073
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.0321605242456371,0.00457755937493914,233.1635452,1.935257425,185.977579190392,85.7014719859637,286.253686394821
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.0293169660056046,0.00637675378484151,213.4629871,1.280777922,178.252811420347,78.0871801065251,278.41844273417
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.0460609290965315,0.00527480896009517,261.5567621,2.354010859,223.739211032875,122.64687107886,324.83155098689
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.0296386035524763,0.00428182298507707,242.5140453,1.406581463,179.126567167894,78.9494098071939,279.303724528593
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0108177463433578,0.00221461937759402,229.7243184,3.744506391,127.998108068018,28.0767174003082,227.919498735728
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0129763221648661,0.00443055941073254,258.8993453,2.74433306,133.862062848489,33.9546934593453,233.769432237632
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.0183544510572153,0.0033907689573162,150.1829657,1.697067512,148.472207330809,48.5508675786811,248.393547082936
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.0311278690399091,0.00718949674293934,171.0846086,1.505544556,183.17228350892,82.9385312438464,283.406035773995
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0230114685372783,0.00498095873809013,184.4496706,0.996028221,161.123391339657,61.1335969548921,261.113185724421
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.0241584188788349,0.00470086195443514,233.8952637,1.450150635,164.239179477056,64.2245090265935,264.253849927519
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0132368244511816,0.0041964539235627,138.036883,6.40274082,134.569739461903,34.6633019413814,234.476176982425
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0366803998876221,0.00920917911845042,172.0332159,8.636659734,198.25620573381,97.7648128342953,298.747598633324
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0368073180032945,0.018062795606926,154.8814977,4.521959852,198.600989587919,98.1028506889961,299.099128486841
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00914018555240717,0.00227000704335036,65.34606485,2.211412383,123.440871522696,23.5008226880771,223.380920357316
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.0254039474173694,0.0138683631832968,143.4502871,5.236474934,167.622763669456,67.577495416471,267.668031922441
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.0118043374945414,0.0104874471982868,73.24363877,2.496659877,130.678266828117,30.7646795053392,230.591854150895
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.00800656147824556,0.00313763797160863,66.66000584,1.215205903,120.361285323917,20.4047866201502,220.317784027683
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.00300183319393915,0.00212663731546326,28.31046928,0.190321941,106.76551534665,6.69940991377129,206.831620779529
