"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.0003295419531622,0.000973539905853925,27.71352621,0.146881689,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.0076500906489858,0.0227992193479167,28.93439766,0.506351959,40.7714431212731,-43.1638764593059,124.706762701852
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.00458095696190934,0.0158689004106267,27.00122448,0.615627918,39.9074990086385,-44.0307438822743,123.845741899551
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.0221183628339026,0.0411825995231525,36.91192497,0.11811816,44.8441815056539,-39.079508705344,128.767871716652
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.0193360522370738,0.0360908944062964,47.90043877,0.728086669,44.0609765023096,-39.8646743540991,127.986627358718
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.0322683946644501,0.0416214517047284,42.59030524,0.234246679,47.7013591776398,-36.2162918873071,131.619010242587
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00231460049995371,0.00801801133028829,44.27594323,0.509173347,39.2695322329707,-44.6709718428233,123.210036308765
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00781635635777447,0.0204238620148032,38.26194334,0.566276761,40.8182459962491,-43.1169197789575,124.753411771456
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.0125137732799294,0.02897613157677,30.62449678,0.275620471,42.1405428097031,-41.7904712934194,126.071556912826
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.0313804839316454,0.0471332312859742,21.4504263,0.265985286,47.451417230379,-36.4666923676237,131.369526828382
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0186115683450149,0.0440464476649668,34.30741154,0.161244834,43.8570383044141,-40.0691446307185,127.783221239547
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00500092324736875,0.0165861860168878,37.68347236,0.844109781,40.025717189018,-43.9121162575169,123.963550635553
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0120592878442379,0.0417745984986354,37.52964617,0.240189735,42.0126076799637,-41.9187917560079,125.944007115935
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0179543677045893,0.0354008675058854,53.75514157,0.73644544,43.6720399687254,-40.2546333317505,127.598713269201
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.0253554559596201,0.0538444487935449,44.16857409,0.295929446,45.7554052688251,-38.166169089392,129.676979627042
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0003295419531622,0.000973539905853925,29.23988643,0.245615046,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.0003295419531622,0.000973539905853925,32.82610384,0.403761077,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00925354967714296,0.0340179964918719,66.23589727,0.437156922,41.22280794551,-42.7110478811684,125.156663772188
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.0379969406057544,0.0428505494391985,36.659792,0.454581421,49.3139130917251,-34.6011012072517,133.228927390702
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.0003295419531622,0.000973539905853925,39.88560708,0.570364181,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0003295419531622,0.000973539905853925,25.82803284,0.604375968,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.0042183212750091,0.0130351776197091,17.02060447,0.095315385,39.8054190738192,-44.1331797730992,123.744017920738
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00396620229048182,0.0143003457271949,20.90723648,0.288519863,39.7344489778332,-44.2043986579788,123.673296613645
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0014190122413456,0.00511632139668265,15.64215778,0.154857362,39.0174291047729,-44.9239925201327,122.958850729679
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.0003295419531622,0.000973539905853925,29.06945023,0.465111204,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0992775039894936,0.0896468131458169,22.37893368,0.503526008,66.5640518449638,-17.3575990923455,150.485702782273
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00496408022574155,0.017898245789428,7.99662512,0.049579076,40.0153460827477,-43.9225231640756,123.953215329571
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00679919466501654,0.0106797096307561,30.50864809,0.494240099,40.5319206205394,-43.4041934257201,124.468034666799
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0003295419531622,0.000973539905853925,16.5256,0.41479256,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0313416865570884,0.048852715408516,37.24969056,0.19742336,47.440495984597,-36.4776339540797,131.358625923274
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00182207292267123,0.00631184575432416,33.9089395,0.220408107,39.130888451341,-44.810118546635,123.071895449317
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0179003454547131,0.0373627049011365,33.08473766,0.231593164,43.6568330049726,-40.2698809296513,127.583546939596
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0126597385572933,0.0354290178096709,17.72327666,0.435992606,42.1816312258117,-41.749259864677,126.1125223163
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00900295127996646,0.0336859591594524,19.13786718,0.317688595,41.1522658864306,-42.7818158302633,125.086347603125
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.0003295419531622,0.000973539905853925,34.46965096,0.086174127,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00598204191018562,0.0215685588391488,22.71049639,0.286152255,40.3018966516807,-43.6349919107147,124.238785214076
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00661141349464975,0.0199709504383767,20.69597487,0.055879132,40.4790612624459,-43.457229765169,124.415352290061
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.0027833444667112,0.009641788062619,25.50832915,0.387726603,39.4014810601327,-44.5385481985144,123.34151031878
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.0102063086096904,0.0275330740518306,29.23295322,0.397568164,41.4910043013744,-42.4420024269502,125.424011029699
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.0003295419531622,0.000973539905853925,26.6817226,0.456257456,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00622021849218375,0.0138810211127013,18.35356327,0.427638024,40.3689420386741,-43.5677196054116,124.30560368276
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0003295419531622,0.000973539905853925,29.3359331,0.410703063,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00369042406015667,0.0106852553116205,15.23009592,0.085288537,39.6568189353605,-44.2823020702106,123.595939940932
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00867227473766369,0.0312683312415574,21.94878635,0.410442305,41.0591822735819,-42.8751991454632,124.993563692627
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0003295419531622,0.000973539905853925,17.94697181,0.148959866,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0003295419531622,0.000973539905853925,27.14668681,0.496784369,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0104073305560964,0.03314471874422,20.09031476,0.263183123,41.5475908644945,-42.3852386796955,125.480420408684
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00886851302093119,0.0319758784340875,32.04482347,0.522330623,41.114422262057,-42.8197810764986,125.048625600612
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0003295419531622,0.000973539905853925,13.25098663,0.348500948,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00143229949955455,0.00516422928746536,22.23958244,0.289114572,39.0211693942725,-44.9202385181837,122.962577306729
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00565359248607803,0.0203843175991323,25.45930847,0.440446036,40.2094399602531,-43.7277631039922,124.146643024498
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.0003295419531622,0.000973539905853925,22.96594282,0.1607616,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.0003295419531622,0.000973539905853925,26.98125114,0.334567514,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.0204481396928337,0.0338310422106312,31.26595862,0.522141509,44.3740229538813,-39.5508284803832,128.298874388146
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00489377023049658,0.0176447394963946,47.12837952,0.325185819,39.9955542089994,-43.9423834217701,123.933491839769
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0003295419531622,0.000973539905853925,53.63556539,0.455902306,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00333672325072284,0.0120307267725141,12.9771423,0.138855423,39.5572541189984,-44.3822193857721,123.496727623769
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.0021170431746528,0.00733365268063114,30.15916633,0.476514828,39.2139209414782,-44.726784367054,123.15462625001
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00368241356147697,0.00956723644320677,26.45734265,0.203721538,39.6545640244054,-44.2845649409766,123.593692989787
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.0113480154381436,0.026701908614098,40.93193485,0.151448159,41.8123884421012,-42.1196210729067,125.744397957109
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.0101858812462598,0.0185177813346441,64.61496501,0.594457678,41.4852541118512,-42.4477706598514,125.418278883554
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00338291510206843,0.0121972738610492,38.30523184,0.597561617,39.5702568689893,-44.3691704804448,123.509684218423
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00773457784703655,0.0160927915734166,38.04452155,0.391858572,40.7952257989897,-43.1400155674791,124.730467165458
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.0012672143144529,0.00456900618776186,28.66381491,0.447155513,38.9746988301677,-44.9668796625991,122.916277322934
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.023903697333824,0.0388447255346439,23.73971131,0.12582047,45.3467432665786,-38.575758016445,129.269244549602
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0003295419531622,0.000973539905853925,16.6275996,0.310936112,38.7107492604476,-45.2318068812283,122.653305402123
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.0003295419531622,0.000973539905853925,27.36166731,0.601956681,38.7107492604476,-45.2318068812283,122.653305402123
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0960265985198002,0.0625394336086542,74.45665889,0.998541864,65.6489399835615,-18.2707582476367,149.56863821476
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0346134855371568,0.0468261788672884,81.89432683,1.376284175,48.3614892533022,-35.5550150846924,132.277993591297
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0380927121765093,0.0421879852595176,74.54857758,0.647526893,49.340872257779,-34.5741026914075,133.255847206965
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00583256264211387,0.012362423519386,27.27598299,0.458474537,40.2598190666751,-43.6772124005678,124.196850533918
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.0169814479972065,0.027232668144524,65.36111894,0.643115219,43.3981684665491,-40.5292442210161,127.325581154114
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.0217574128129144,0.0541529573245955,28.74841778,0.45941447,44.7425760764407,-39.1813610769545,128.666513229836
