"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","Fe_fit_OLS","Fe_lwr_OLS","Fe_upr_OLS","Fe_fit_WLS","Fe_lwr_WLS","Fe_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,4.49868218100338,0.224934109050169,5.943882920053,0.29719414600265,5.0339901673351,4.17638702796111,5.89159330670909,5.0108318711311,4.04628745726054,5.97537628500167
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,4.77526453687909,0.238763226843955,5.79254094240942,0.289627047120471,5.23834946163979,4.37877751649546,6.09792140678413,5.20643815884318,4.19642193077192,6.21645438691445
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,3.2761130443745,0.163805652218725,4.41985774210023,0.220992887105011,4.13066657964951,3.27396241169298,4.98737074760603,4.14619895002459,3.37650110045625,4.91589679959293
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,2.63177321348624,0.131588660674312,3.6312403516383,0.181562017581915,3.65458113769925,2.79322961199006,4.51593266340843,3.69050494182936,3.01741715247556,4.36359273118317
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,3.8456062542936,0.19228031271468,4.29698441782345,0.214849220891173,4.55144985818475,3.69591485339046,5.40698486297905,4.54895946711112,3.68996423773549,5.40795469648674
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,4.5896235287051,0.229481176435255,5.11463757134918,0.255731878567459,5.10118429322429,4.24300523089874,5.95936335554984,5.07514797461914,4.09569659958008,6.0545993496582
"Bird Island","BI10","BI10.2",45,44,45,44.5,3.66120844190471,0.183060422095236,4.3540560961122,0.21770280480561,4.41520325383499,3.55959291063566,5.27081359703432,4.41854850351434,3.58879177131641,5.24830523571226
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,2.56228906861071,0.128114453430536,3.52571668576342,0.176285834288171,3.60324116423214,2.74117957748186,4.46530275098243,3.64136393429503,2.97833165861879,4.30439620997127
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,2.60109773699883,0.130054886849941,3.49959649542173,0.174979824771087,3.6319158497868,2.77025582974437,4.49357586982922,3.66881044125103,3.00017190365066,4.3374489788514
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,2.83388970200283,0.141694485100141,3.58559083008807,0.179279541504403,3.80391959723263,2.94440328960574,4.66343590485953,3.83344701736037,3.13067078309092,4.53622325162983
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,2.5706762726233,0.128533813631165,3.44471116762741,0.17223555838137,3.60943824461992,2.7474645096332,4.47141197960664,3.64729558469259,2.98305387339503,4.31153729599014
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,2.47278641541978,0.123639320770989,3.55376607479954,0.177688303739977,3.53711005118053,2.67407440628561,4.40014569607546,3.57806531325455,2.92786264217613,4.22826798433298
