"Location","Site","Section","sample","min_depth","max_depth","midpoint","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,0.147728757,0.014772876,11.60860149,1.160860149,14.7633779019525,-0.994307646948515,30.5210634508536
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,0.147042071,0.014704207,12.0714856,1.20714856,14.4887551625377,-1.27105712280569,30.2485674478811
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,0.146633907,0.014663391,10.34845519,1.034845519,14.3255202694272,-1.43559863041518,30.0866391692695
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,0.153316869,0.015331687,15.67137024,1.567137024,16.9982022985427,1.25448576757884,32.7419188295066
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,0.144633138,0.014463314,10.15673365,1.015673365,13.5253631907678,-2.24261853389344,29.293344915429
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,0.144813308,0.014481331,11.97580925,1.197580925,13.5974176362645,-2.16991493563998,29.364750208169
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,0.14430126,0.014430126,13.98620881,1.398620881,13.3926369585284,-2.37655665406678,29.1618305711236
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,0.145849652,0.014584965,19.24399494,1.924399494,14.0118772702983,-1.75184106723223,29.7755956078289
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,0.145535238,0.014553524,11.79816971,1.179816971,13.8861353242118,-1.87865796942624,29.6509286178498
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,0.147604514,0.014760451,14.89672027,1.489672027,14.7136900489701,-1.04437364774213,30.4717537456823
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,0.170796637,0.017079664,41.8734204,4.18734204,23.9887944651164,8.25029036121079,39.727298569022
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,0.242774923,0.024277492,35.95890476,3.595890476,52.7746938131512,36.4533852420813,69.0960023842212
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,0.155915397,0.01559154,11.78728762,1.178728762,18.0374180067502,2.29816936124795,33.7766666522525
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,0.148613824,0.014861382,11.99071198,1.199071198,15.1173381168188,-0.637738606545309,30.872414840183
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,0.148776442,0.014877644,12.08109258,1.208109258,15.1823730827831,-0.572240517903222,30.9369866834695
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,0.148684556,0.014868456,17.63820882,1.763820882,15.1456255955271,-0.609249070424433,30.9005002614787
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,0.145219073,0.014521907,14.89020858,1.489020858,13.759693109856,-2.00620006315188,29.525586282864
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,0.147692516,0.014769252,6.903208584,0.690320858,14.7488842284262,-1.00891132077983,30.5066797776322
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,0.149551566,0.014955157,15.13364658,1.513364658,15.492364368853,-0.26011092484986,31.2448396625559
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,0.161588797,0.01615888,19.85120557,1.985120557,20.3063511869754,4.57237702337967,36.0403253505712
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,0.200522885,0.020052289,30.50661116,3.050661116,35.8770573076454,20.0138724124369,51.7402422028538
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,0.155043644,0.015504364,32.25214894,3.225214894,17.6887823902485,1.94817848897332,33.4293862915236
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,0.147285387,0.014728539,17.3303958,1.73303958,14.5860632574508,-1.17298519504204,30.3451117099435
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,0.146990601,0.01469906,16.59501019,1.659501019,14.4681710347156,-1.29180427106585,30.228146340497
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,0.148020109,0.014802011,13.4102451,1.34102451,14.8798967830336,-0.87691351972663,30.6367070857937
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,0.148376746,0.014837675,12.34589333,1.234589333,15.0225247526102,-0.733236166557278,30.7782856717776
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,0.14752124,0.014752124,13.79694563,1.379694563,14.6803867138183,-1.07793208037743,30.438705508014
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,0.147491928,0.014749193,13.10608249,1.310608249,14.6686641190112,-1.08974478197607,30.4270730199984
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,0.14706077,0.014706077,14.61049746,1.461049746,14.4962333557793,-1.26351982914588,30.2559865407046
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,0.146731247,0.014673125,15.61380337,1.561380337,14.3644489463692,-1.39635547257154,30.12525336531
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,0.150102582,0.015010258,18.93835055,1.893835055,15.7127293149585,-0.0382954781008067,31.4637541080179
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,0.150406226,0.015040623,19.02491136,1.902491136,15.8341640712909,0.083913880776139,31.5844142618057
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,0.15910862,0.015910862,25.06461337,2.506461337,19.3144669750159,3.57894343491435,35.0499905151174
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,0.153408922,0.015340892,22.31134245,2.231134245,17.035016573235,1.29148032803568,32.7785528184344
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,0.154273836,0.015427384,18.0088382,1.80088382,17.3809171042466,1.63899584850376,33.1228383599895
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,0.156201755,0.015620176,19.1959703,1.91959703,18.1519396635385,2.4131045476554,33.8907747794217
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,0.195100013,0.019510001,29.96977482,2.996977482,33.7083164797618,17.8803165110417,49.536316448482
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,0.152326564,0.015232656,14.71602085,1.471602085,16.6021548009147,0.856396549938728,32.3479130518906
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,0.149308253,0.014930825,13.88321811,1.388321811,15.3950574737143,-0.358076721567473,31.148191668996
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,0.154134849,0.015413485,26.92078395,2.692078395,17.325332760481,1.58316160877374,33.0675039121883
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,0.147074113,0.014707411,13.15041361,1.315041361,14.5015695519622,-1.25814150146943,30.2612806053938
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,0.151038285,0.015103829,14.68590832,1.468590832,16.0869401203902,0.338245992064273,31.8356342487162
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,0.144054549,0.014405455,5.7020243,0.57020243,13.2939711190271,-2.47613693250454,29.0640791705588
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,0.148636579,0.014863658,15.19207832,1.519207832,15.1264384049205,-0.628573211211377,30.8814500210524
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,0.149409571,0.014940957,14.54897049,1.454897049,15.4355770513845,-0.317281400975185,31.1884355037441
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,0.14923813,0.014923813,11.93101203,1.193101203,15.3670135491898,-0.386312634420081,31.1203397327998
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,0.149852633,0.014985263,12.40622005,1.240622005,15.6127685190576,-0.138907077012703,31.364444115128
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,0.151068099,0.01510681,11.60857847,1.160857847,16.098863477431,0.350240868096158,31.8474860867659
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,0.151297224,0.015129722,14.63049159,1.463049159,16.1904962399578,0.44241761173579,31.9385748681797
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,0.15130525,0.015130525,16.49151474,1.649151474,16.1937060361478,0.445646281632621,31.941765790663
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,0.150352988,0.015035299,16.76312487,1.676312487,15.8128728764785,0.0624881443361165,31.5632576086209
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,0.146141821,0.014614182,14.71041861,1.471041861,14.128722889915,-1.6340133823068,29.8914591621368
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,0.146255594,0.014625559,14.23024007,1.423024007,14.1742235305738,-1.58813470580512,29.9365817669527
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,0.145361306,0.014536131,12.86272892,1.286272892,13.8165756094194,-1.94882041182065,29.5819716306595
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,0.146611046,0.014661105,13.34984985,1.334984985,14.3163775893,-1.44481542984232,30.0775706084424
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,0.147516322,0.014751632,12.87690544,1.287690544,14.678419883808,-1.07991401719631,30.4367537848124
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,0.147507889,0.014750789,16.5338397,1.65338397,14.6750473182373,-1.08331249744282,30.4334071339175
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,0.148427549,0.014842755,20.85704986,2.085704986,15.0428421306119,-0.712771273057362,30.7984555342812
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,0.148242287,0.014824229,21.27476357,2.127476357,14.9687512681952,-0.787402446575095,30.7249049829655
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,0.148405013,0.014840501,20.8846796,2.08846796,15.0338294260345,-0.721849354285261,30.7895082063542
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,0.14828005,0.014828005,17.1925594,1.71925594,14.9838536272189,-0.772189422931461,30.7398966773692
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,0.150543834,0.015054383,14.91983588,1.491983588,15.8891969188011,0.139291986063235,31.6391018515391
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,0.149882747,0.014988275,14.59814053,1.459814053,15.6248118535289,-0.126784703009868,31.3764084100677
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,0.148373533,0.014837353,16.90937719,1.690937719,15.0212397943298,-0.73453047086498,30.7770100595245
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,0.150338302,0.01503383,16.28053307,1.628053307,15.8069995813319,0.0565776401184195,31.5574215225454
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,0.149496269,0.014949627,15.06361518,1.506361518,15.4702497289427,-0.282374321509382,31.2228737793949
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,0.150140614,0.015014061,18.80299972,1.880299972,15.7279392537449,-0.0229875567625033,31.4788660642522
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,0.148595471,0.014859547,17.11379224,1.711379224,15.109998297547,-0.645131009719989,30.865127604814
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,0.148814355,0.014881435,29.20476316,2.920476316,15.197535430522,-0.556970920586252,30.9520417816303
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,0.149241814,0.014924181,12.99938484,1.299938484,15.3684868720361,-0.384829201925937,31.1218029459981
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,0.159478499,0.01594785,27.21596234,2.721596234,19.4623907483737,3.7271728381761,35.1976086585713
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,0.171222295,0.017122229,19.68051247,1.968051247,24.1590256421228,8.41992048014891,39.8981308040968
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,0.25793159,0.025793159,61.00575571,6.100575571,58.836220350664,42.2745032836513,75.3979374176766
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,0.149203667,0.014920367,25.27742393,2.527742393,15.3532309419014,-0.400189940358565,31.1066518241614
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,0.149280177,0.014928018,16.55729191,1.655729191,15.3838291859207,-0.369381765690113,31.1370401375315
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,0.170469958,0.017046996,19.08693277,1.908693277,23.8581474417472,8.12008116929779,39.5962137141966
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,0.167546225,0.016754623,13.42933016,1.342933016,22.6888741992789,6.95381900948231,38.4239293890756
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,0.170669797,0.01706698,17.11706554,1.711706554,23.9380680075108,8.1997363206896,39.676399694332
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,0.166690368,0.016669037,19.43499706,1.943499706,22.3465957868934,6.61211306089815,38.0810785128887
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,0.168686728,0.016868673,23.41533324,2.341533324,23.1449895972496,7.4089540598265,38.8810251346726
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,0.165947765,0.016594777,12.40410571,1.240410571,22.049610454212,6.3155110383362,37.7837098700878
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,0.163125618,0.016312562,9.569663124,0.956966312,20.9209639692518,5.18736005645264,36.654567882051
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,0.164973247,0.016497325,7.340952726,0.734095273,21.6598765689004,5.92612029472321,37.3936328430776
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,0.162176967,0.016217697,8.803204222,0.880320422,20.5415749379207,4.80779578868468,36.2753540871568
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,0.166165772,0.016616577,6.822135563,0.682213556,22.1367968531652,6.40259583472111,37.8709978716094
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,0.166803994,0.016680399,8.532241127,0.853224113,22.3920376386113,6.65748696744298,38.1265883097797
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,0.164133555,0.016413355,7.451785434,0.745178543,21.3240629403938,5.59045677940725,37.0576691013803
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,0.164668232,0.016466823,5.155774016,0.515577402,21.5378935157107,5.80420735216558,37.2715796792559
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,0.165064759,0.016506476,5.653884233,0.565388423,21.6964744842931,5.96269370805798,37.4302552605282
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,0.162018245,0.016201825,5.147792125,0.514779213,20.4780980788536,4.7442728162304,36.2119233414767
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,0.166223241,0.016622324,8.654970326,0.865497033,22.1597801296722,6.42555081516926,37.8940094441751
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,0.16373858,0.016373858,6.80156695,0.680156695,21.1661026550517,5.43252050832005,36.8996848017834
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,0.16471141,0.016471141,6.355304561,0.635530456,21.5551614673545,5.82146645916246,37.2888564755465
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,0.16694764,0.016694764,16.56609017,1.656609017,22.4494852318723,6.71484513388354,38.184125329861
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,0.167913291,0.016791329,10.40528727,1.040528727,22.8356729842637,7.10032939115628,38.5710165773712
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,0.182453382,0.018245338,26.36261878,2.636261878,28.6506155078641,12.8831721830482,44.4180588326799
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,0.175749736,0.017574974,14.95874073,1.495874073,25.9696614348419,10.2220236919566,41.7172991777271
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,0.187853218,0.018785322,21.09853252,2.109853252,30.810143668786,15.0205409106271,46.5997464269449
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,0.175818571,0.017581857,13.6233494,1.36233494,25.9971902562648,10.2493926165641,41.7449878959655
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,0.180977068,0.018097707,34.83024942,3.483024942,28.0602009735405,12.2978532267523,43.8225487203288
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,0.185454042,0.018545404,17.81569627,1.781569627,29.85065376298,14.0715786004439,45.6297289255161
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,0.177535485,0.017753548,26.17983058,2.617983058,26.6838266898308,10.9317487406533,42.4359046390083
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,0.178188414,0.017818841,16.44549966,1.644549966,26.9449491688436,11.1910960966945,42.6988022409926
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,0.178135328,0.017813533,23.30392308,2.330392308,26.9237187625959,11.1700130470447,42.6774244781471
