"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","HER42PB","Bayes",3971,12512.1886585379,3208.47804464244,23596.6547027634,0.135971733496049,2.04613763420331,0.587637588476937,0.608287941969383,FALSE,1,0.645160852645594,0.6783897906045,0.66833871015543,0.674369358424872,5,"Acceptable"
"Ca","HER42PB","RF",3971,12268.0240119864,4038.71330625307,21518.179041273,0.187688433045686,1.23433526350297,0.639795283883923,0.639795283883923,FALSE,2,0.639795283883923,1,0,0.6,6,"Acceptable"
"Ca","HER42PB","PLS_LOO",3971,11081.8965463619,2993.45895821235,22007.5701254579,0.136019512429025,2.08337336989508,0.622366279387121,0.662407751313146,FALSE,3,0.63946006916667,0.67868691305765,0.698994057395245,0.686809770792688,3,"Acceptable"
"Ca","HER42PB","PLS_kfold",3971,11081.8965463619,2993.45895821235,22007.5701254579,0.136019512429025,2.08337336989508,0.622366279387121,0.662407751313146,FALSE,4,0.63946006916667,0.67868691305765,0.698994057395245,0.686809770792688,4,"Acceptable"
"Ca","HER42PB","OLS_weighted",4009,11884.2860206299,3714.19216041679,20345.4583203427,0.182556327900615,2.44475025944931,0.648313551025807,0.592008158026469,FALSE,5,0.592008158026469,0.968085020414693,0.996507556938604,0.979454035024258,1,"Stable"
"Ca","HER42PB","OLS",4009,12373.0828363092,3761.8350902315,24903.556844545,0.151056136828724,2.44667249219287,0.563582404063583,0.507277011064245,FALSE,6,0.525059739077389,0.77219504416233,0.998090088104834,0.862553061739332,2,"Stable"
"Ca","HER42PB","WLS_weighted",4009,12318.3391340009,3615.60005228376,130170.191052324,0.0277759448845734,2.44891258262939,0.251262110786948,0.194956717787609,FALSE,7,0.210335333978802,0.00555353975964262,0.999934304390728,0.403305845612077,7,"Marginal"
"Ca","HER42PB","WLS",4009,12317.12147455,3610.45188549286,134302.891994305,0.0268829049909511,2.44899238026873,0.249001050724574,0.192695657725235,FALSE,8,0.207889907207177,0,1,0.4,8,"Marginal"
"Sr","HER42PB","Bayes",3971,178.092491152449,38.2059505038531,284.853580634619,0.134124873623617,1.84121191054732,0.618521480840004,0.644385229600366,FALSE,1,0.708700963002241,0.849184921910615,0.623572208239285,0.758939836442083,4,"Stable"
"Sr","HER42PB","RF",3971,163.793273575691,36.0283340142156,239.132759022529,0.150662477869966,1.15766983081072,0.7,0.7,FALSE,2,0.7,0.953909004167468,0,0.572345402500481,5,"Acceptable"
"Sr","HER42PB","PLS_LOO",3971,174.637078838346,45.2251226899163,286.341911790266,0.157940981839368,2.24847270962272,0.612361443419392,0.658970561015202,FALSE,3,0.693204144674551,1,0.995102393925302,0.998040957570121,1,"Stable"
"Sr","HER42PB","PLS_kfold",3971,174.637078838346,45.2251226899163,286.341911790266,0.157940981839368,2.24847270962272,0.612361443419392,0.658970561015202,FALSE,4,0.693204144674551,1,0.995102393925302,0.998040957570121,2,"Stable"
"Sr","HER42PB","OLS",4009,170.318063843787,36.828422086755,288.893374661467,0.127481020047315,2.25263309181986,0.420575305758495,0.420575305758495,FALSE,5,0.473110961271227,0.807112838308737,0.998897769207524,0.883826810668252,3,"Stable"
"Sr","HER42PB","WLS",4009,170.668398069271,37.2082057093555,2443.85708778274,0.0152251970441994,2.25384132579547,0.18641737639254,0.18641737639254,FALSE,6,0.238830842514552,0.0962548526615804,1,0.457752911596948,7,"Marginal"
