Location,Site,Section,sample,top,bottom,mp,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER3,CAT2-S3-1B,52,64.6,65.7,65.1,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,1702.716629,30.58172561,1510.227592,271.8409666,9132.722834,1187.253968,895.5841879,125.3817863,44.65236078,5.358283294,2906.84201,523.2315618,1.674316698,0.117202169,16.45315411,8.884703219,4.106794771,0.574951268,44.45209818,4.000688836,2.443221784,0.015747159,3.393843761,0.543015002,100.2782265,2.00556453,54.90010413,2.745005207,0.781817406,0.016601029,1.309566886,0.035283885
Kerguelen,KER3,CAT2-S3-1B,55,68.3,69.4,68.9,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,659.7177102,7.559484159,33527.2042,6034.896756,8158.141307,1060.55837,1828.049201,255.9268881,522.6884223,62.72261068,17287.12417,3111.682351,2.172456549,0.152071958,6.591575629,3.55945084,4.231129546,0.592358136,108.0616059,9.725544531,1.779482492,0.013884202,83.78057199,13.40489152,25.74171216,0.514834243,365.03667,18.2518335,7.738799504,0.148483428,9.136323596,0.246783766
Kerguelen,KER3,CAT2-S3-1B,56,69.5,70.7,70.1,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,2364.806624,26.34555598,1775.555422,319.599976,9008.025253,1171.043283,927.5947566,129.8632659,41.27915274,4.953498329,5699.532307,1025.915815,9.289874448,0.650291211,29.04148441,15.68240158,5.702281494,0.798319409,74.84515086,6.736063577,3.3417994,0.017166708,3.510079214,0.561612674,89.95098118,1.799019624,128.8325087,6.441625435,1.367059521,0.020458967,3.721633933,0.107555557
Kerguelen,KER3,CAT2-S3-1B,62,77.2,78.2,77.7,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,1170.280402,28.69538276,1616.540504,290.9772907,9066.503042,1178.645395,1011.744965,141.6442951,33.03452813,3.964143376,8290.436014,1492.278483,6.308413318,0.441588932,8.399597711,4.535782764,3.550825248,0.497115535,18.47659493,1.662893544,2.039081586,0.029290091,2.572375363,0.411580058,90.16944152,1.80338883,25.49660435,1.274830218,0.473611704,0.013890805,0.539774728,0.014379294
Kerguelen,KER3,CAT2-S3-1B,65,80.8,81.9,81.4,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,1162.848501,37.18547363,1287.60712,231.7692816,10908.71895,1418.133464,577.1550241,80.80170337,32.69465354,3.923358425,4160.753842,748.9356916,4.559558768,0.319169114,7.195932222,3.8858034,4.361117146,0.6105564,13.02478337,1.172230503,2.738470285,0.039829385,1.737402116,0.277984339,123.0745887,2.461491774,23.82046817,1.191023409,0.459696418,0.014663766,0.526609236,0.019235906
Kerguelen,KER3,CAT2-S3-1B,68,84.5,85.6,85.1,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,1196.58016,7.271250077,1236.883197,222.6389755,9373.127177,1218.506533,952.6036137,133.3645059,32.37937778,3.885525334,2308.505037,415.5309067,1.84420973,0.129094681,5.8254102,3.145721508,3.650559565,0.511078339,8.90748345,0.801673511,1.850621443,0.022074336,2.185976834,0.349756293,105.1299282,2.102598564,27.19994924,1.359997462,0.461314502,0.014842933,0.659903412,0.023980197
Kerguelen,KER3,CAT2-S3-1C,78,89.2,90.2,89.7,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,1171.333191,32.24376756,1349.077299,242.8339138,9886.937315,1285.301851,1037.181165,145.2053631,34.06839062,4.088206874,2944.227671,529.9609808,3.39219619,0.237453733,6.099251399,3.293595755,5.365034951,0.751104893,9.240124767,0.831611229,1.784192243,0.025307329,2.353416213,0.376546594,111.2389984,2.224779968,28.03668733,1.401834367,0.45962991,0.010927318,0.698433639,0.023910205
Kerguelen,KER3,CAT2-S3-1C,83,95.7,96.8,96.2,88.06898797,4.403449399,11.93101203,1.193101203,0.139855157,0.013985516,1085.136475,29.10840515,1255.647618,226.0165712,10946.62033,1423.060643,583.3137913,81.66393078,32.56708798,3.908050558,5323.150885,958.1671593,4.562528403,0.319376988,8.079913573,4.363153329,5.664348023,0.793008723,15.43833055,1.38944975,2.743161641,0.030267381,1.352744031,0.216439045,133.8523408,2.677046816,21.02405945,1.051202973,0.400925238,0.006127251,0.476272182,0.017668535
Kerguelen,KER3,CAT2-S3-1C,85,98.3,99.3,98.8,87.59377995,4.379688998,12.40622005,1.240622005,0.178381335,0.017838133,1076.893454,37.10960226,1448.382036,260.7087665,11092.71634,1442.053124,1077.5868,150.862152,38.34074029,4.600888835,8013.424384,1442.416389,3.856589078,0.269961235,7.426131353,4.010110931,5.281383866,0.739393741,12.52057742,1.126851968,2.905253612,0.068698735,2.218682082,0.354989133,134.8474469,2.696948938,27.13714506,1.356857253,0.507966705,0.014135644,0.612105266,0.023897398
Kerguelen,KER3,CAT2-S3-1C,89,103.5,104.7,104.1,88.39142153,4.419571077,11.60857847,1.160857847,0.126388301,0.01263883,1428.382094,36.74993546,1497.257302,269.5063144,10339.94536,1344.192897,788.19654,110.3475156,34.08187302,4.089824762,6526.147644,1174.706576,3.291192016,0.230383441,6.698435927,3.617155401,6.171535738,0.864015003,319.6209724,28.76588752,3.030830155,0.056792516,2.192335728,0.350773716,116.7067894,2.334135788,25.82706213,1.291353107,0.83714262,0.006474412,0.713380818,0.013195954
Kerguelen,KER3,CAT2-S3-1C,91,106.1,107.2,106.7,85.36950841,4.268475421,14.63049159,1.463049159,0.203964459,0.020396446,1435.084336,23.97007509,1476.40484,265.7528712,9977.828112,1297.117655,1181.094722,165.3532611,43.07396664,5.168875997,2614.362638,470.5852748,1.312310319,0.091861722,6.116139247,3.302715193,5.342532785,0.74795459,10.57375526,0.951637973,2.284641319,0.031665207,3.100416737,0.496066678,116.4661719,2.329323438,29.63852974,1.481926487,0.533321837,0.014712023,0.755408926,0.027677202
Kerguelen,KER3,CAT2-S3-1C,96,112.8,113.9,113.3,83.50848526,4.175424263,16.49151474,1.649151474,0.19596796,0.019596796,1424.548108,45.07358153,1832.481065,329.8465917,10347.70994,1345.202292,1033.481684,144.6874358,44.78488634,5.374186361,1688.980811,304.016546,0.758966661,0.053127666,3.994200434,2.156868234,4.933715765,0.690720207,12.60844943,1.134760449,1.836418496,0.030217989,3.23903741,0.518245986,111.5989159,2.231978318,39.55317102,1.977658551,0.513127812,0.004819456,0.930227601,0.014390921
Kerguelen,KER3,CAT2-S3-1C,101,118.9,119.9,119.4,83.23687513,4.161843756,16.76312487,1.676312487,0.231092554,0.023109255,1287.837858,25.6976512,1088.069624,195.8525323,9801.974577,1274.256695,594.3690449,83.21166629,33.56124216,4.027349059,894.52222,161.0139996,0.504960312,0.035347222,5.249820697,2.834903176,3.65700923,0.511981292,7.807563922,0.702680753,1.902143589,0.012974229,1.576869911,0.252299186,113.2452164,2.264904328,28.80809979,1.44040499,0.390027202,0.003452563,0.673961361,0.020205782
Kerguelen,KER3,CAT2-S3-1D,110,122.4,123.5,123,85.28958139,4.264479069,14.71041861,1.471041861,0.148442263,0.014844226,1316.465646,20.65789303,1139.245415,205.0641747,8923.834015,1160.098422,701.3821602,98.19350243,32.52542874,3.903051449,982.6222745,176.8720094,0.554631219,0.038824185,5.484723099,2.961750473,3.437053635,0.481187509,7.549441951,0.679449776,1.722667287,0.001760402,1.773412408,0.283745985,94.94394762,1.898878952,36.29405638,1.814702819,0.427069152,0.012176258,0.883024862,0.023572932
Kerguelen,KER3,CAT2-S3-1D,115,128.9,130,129.5,85.76975993,4.288487996,14.23024007,1.423024007,0.164752444,0.016475244,1197.90472,16.45438711,1052.078106,189.3740591,11078.42102,1440.194733,551.7054476,77.23876266,33.53908928,4.024690714,1026.542813,184.7777063,0.666713024,0.046669912,5.862772125,3.165896948,3.952744681,0.553384255,16.14366288,1.452929659,2.211279389,0.012283287,1.262753928,0.202040628,153.9080871,3.078161742,22.10224896,1.105112448,0.404893378,0.010514246,0.500827215,0.019419502
Kerguelen,KER3,CAT2-S3-1D,117,131.4,132.4,131.9,87.13727108,4.356863554,12.86272892,1.286272892,0.145446381,0.014544638,1810.251522,27.41151606,1369.881307,246.5786353,13215.71252,1718.042628,666.0439538,93.24615353,45.7392364,5.488708368,940.0408553,169.207354,0.937152005,0.06560064,8.142351223,4.39686966,7.175522048,1.004573087,10.41672528,0.937505275,2.863415222,0.034732688,1.508044061,0.24128705,203.7536927,4.075073854,26.33105145,1.316552573,0.505665148,0.012760259,0.590654541,0.013513193
Kerguelen,KER3,CAT2-S3-1D,121,136.5,137.6,137.1,86.65015015,4.332507508,13.34984985,1.334984985,0.151167996,0.0151168,1219.233792,0.567183649,1905.039024,342.9070243,10983.42711,1427.845524,1277.650304,178.8710426,48.95495609,5.874594731,1412.625853,254.2726535,0.742090782,0.051946355,5.483297024,2.960980393,3.491107712,0.48875508,9.172328677,0.825509581,1.904383881,0.008374726,3.948114024,0.631698244,143.0455433,2.860910866,31.70817962,1.585408981,0.701803176,0.01503254,0.727741038,0.024195729
Kerguelen,KER3,CAT2-S3-1D,124,140.5,141.6,141,87.12309456,4.356154728,12.87690544,1.287690544,0.143280482,0.014328048,866.5763325,23.6166159,1172.723456,211.0902221,10474.5502,1361.691526,551.7275601,77.24185841,34.43938134,4.132725761,1493.608743,268.8495737,0.586260213,0.041038215,5.475324783,2.956675383,2.881552952,0.403417413,8.062815032,0.725653353,1.925793289,0.031825084,1.526329795,0.244212767,123.0309909,2.460619818,21.99268344,1.099634172,0.433184163,0.009594177,0.545386709,0.016009576
Kerguelen,KER3,CAT2-S3-1D,130,148.3,149.4,148.9,83.4661603,4.173308015,16.5338397,1.65338397,0.204227317,0.020422732,1222.908775,19.94135392,1668.833707,300.3900673,10175.81245,1322.855619,1250.404357,175.05661,58.05521047,6.966625256,1219.508653,219.5115575,0.698079854,0.04886559,6.019128737,3.250329518,4.230290494,0.592240669,9.555585218,0.86000267,2.41632612,0.015705592,4.097635166,0.655621627,124.2977188,2.485954376,62.50131563,3.125065782,1.15354469,0.027824257,1.832005149,0.060620882
Kerguelen,KER3,CAT2-S3-1D,133,152.3,153.4,152.8,79.14295014,3.957147507,20.85704986,2.085704986,0.259005189,0.025900519,1280.920557,17.13674656,2102.277758,378.4099964,10563.03941,1373.195123,1550.668939,217.0936515,68.57980204,8.229576245,1754.957543,315.8923577,0.730675186,0.051147263,7.25278997,3.916506584,5.949248492,0.832894789,12.17608051,1.095847246,2.480050488,0.013278382,5.543690999,0.88699056,132.9506239,2.659012478,86.08478295,4.304239148,1.636861203,0.019801071,2.706906863,0.066522486
Kerguelen,KER3,CAT2-S3-1D,134,153.6,154.8,154.2,78.72523643,3.936261822,21.27476357,2.127476357,0.213264326,0.021326433,2072.082392,16.90890785,3216.421278,578.95583,14186.97308,1844.3065,2482.480732,347.5473025,99.68880033,11.96265604,2776.371193,499.7468147,1.156587985,0.080961159,12.74073522,6.879997019,10.45175639,1.463245895,20.20440283,1.818396255,4.08125205,0.030846893,9.271372537,1.483419606,206.9438485,4.13887697,142.986496,7.1493248,2.544187882,0.056814887,4.259263486,0.162287113
Kerguelen,KER3,CAT2-S3-1D,136,156.4,157.6,157,79.1153204,3.95576602,20.8846796,2.08846796,0.271911683,0.027191168,1857.566878,16.7042122,2409.761443,433.7570597,12437.46462,1616.870401,2058.571835,288.2000569,78.14911625,9.37789395,2063.954537,371.5118167,1.014040906,0.070982863,11.91900007,6.436260038,10.26088375,1.436523725,15.78135257,1.420321731,3.558893908,0.008369033,6.530373442,1.044859751,171.8039896,3.436079792,108.6647317,5.433236585,2.021403149,0.05342299,3.214978196,0.077694123
Kerguelen,KER3,CAT2-S3-1D,139,160.4,161.5,160.9,82.8074406,4.14037203,17.1925594,1.71925594,0.19269917,0.019269917,899.7562889,15.79376191,1087.584239,195.765163,10755.33611,1398.193694,823.5410759,115.2957506,40.47458511,4.856950213,922.1577841,165.9884011,0.762922668,0.053404587,11.06659272,5.975960069,7.674057487,1.074368048,7.801664241,0.702149782,3.06917887,0.034508892,1.196850042,0.191496007,133.8686841,2.677373682,51.6087618,2.58043809,0.811815763,0.015647129,1.482233279,0.036660823
Kerguelen,KER3,CAT2-S3-1D,141,163,164.1,163.5,85.08016412,4.254008206,14.91983588,1.491983588,0.160255689,0.016025569,759.0109447,12.82440637,962.7736169,173.299251,10528.61814,1368.720358,464.8436599,65.07811239,35.49509925,4.25941191,892.1897853,160.5941614,0.735314311,0.051472002,10.95410735,5.915217969,7.281443283,1.01940206,7.362706322,0.662643569,2.801323288,0.009841581,0.766206838,0.122593094,132.8334633,2.656669266,32.68616841,1.634308421,0.506222049,0.008301907,0.804243801,0.01318131
Kerguelen,KER3,CAT2-S3-1D,142,164.3,165.5,164.9,85.40185947,4.270092973,14.59814053,1.459814053,0.142723604,0.01427236,869.8816217,7.796006076,1130.73032,203.5314576,11573.18648,1504.514242,465.2383663,65.13337128,39.76382213,4.771658656,1079.067648,194.2321766,0.851045118,0.059573158,12.37150296,6.680611598,7.973932809,1.116350593,8.349818929,0.751483704,3.268484233,0.009807805,1.004100827,0.160656132,158.8010154,3.176020308,35.9483757,1.797418785,0.569226288,0.014235084,0.8157504,0.031803637
Kerguelen,KER3,CAT2-S3-1E,150,166.5,167.5,167,83.09062281,4.154531141,16.90937719,1.690937719,0.223544964,0.022354496,1134.926545,14.93946308,1320.408365,237.6735057,12213.0194,1587.692522,824.966145,115.4952603,49.16188154,5.899425785,962.6720227,173.2809641,0.779826419,0.054587849,13.51243096,7.296712718,9.490423637,1.328659309,8.318544287,0.748668986,3.601412105,0.017615573,1.1035724,0.176571584,162.2061418,3.244122836,52.72711269,2.636355635,0.658373453,0.010693771,1.34661725,0.035306393
Kerguelen,KER3,CAT2-S3-1E,152,169.1,170.2,169.6,83.71946693,4.185973346,16.28053307,1.628053307,0.164945758,0.016494576,1627.756741,46.45102256,1998.212264,359.6782075,16966.12573,2205.596345,1131.044645,158.3462503,76.21539977,9.145847972,2348.961834,422.8131301,1.362159166,0.095351142,20.45200621,11.04408335,13.75191128,1.925267579,14.86451,1.3378059,4.496497572,0.085680679,2.065153229,0.330424517,252.3308725,5.04661745,73.90718256,3.695359128,1.016888381,0.017053924,1.798011448,0.025656192
Kerguelen,KER3,CAT2-S3-1E,156,174.6,175.7,175.1,84.93638482,4.246819241,15.06361518,1.506361518,0.16626258,0.016626258,978.4730299,22.82359474,1283.586316,231.0455369,11679.15184,1518.289739,493.835685,69.1369959,42.00968918,5.041162702,1655.247904,297.9446227,0.727182174,0.050902752,10.59774057,5.722779908,5.900840785,0.82611771,7.409196191,0.666827657,2.59338275,0.003616691,1.239803204,0.198368513,146.3233767,2.926467534,37.80938757,1.890469379,0.311914245,0.00407492,0.838262554,0.031831583
Kerguelen,KER3,CAT2-S3-1E,158,177.2,178.3,177.8,81.19700028,4.059850014,18.80299972,1.880299972,0.204684829,0.020468483,955.2522967,23.90938159,1186.056597,213.4901875,10593.10427,1377.103555,541.1782668,75.76495735,45.03243353,5.403892024,4196.122168,755.3019902,1.156498194,0.080954874,11.29587326,6.09977156,8.749783869,1.224969742,13.53520131,1.218168118,2.32261959,0.033619508,1.357751212,0.217240194,125.1519053,2.503038106,49.06428939,2.45321447,0.569903606,0.014541604,1.437430765,0.033877526
Kerguelen,KER3,CAT2-S3-1E,159,178.6,179.6,179.1,82.88620776,4.144310388,17.11379224,1.711379224,0.124613079,0.012461308,1353.816198,20.86823734,956.4968488,172.1694328,9607.16883,1248.931948,363.0065924,50.82092294,32.82676736,3.939212083,2097.411436,377.5340585,0.853831839,0.059768229,7.457837511,4.027232256,4.407188324,0.617006365,9.220712284,0.829864106,2.059777014,0.003946069,0.717833958,0.114853433,109.4298921,2.188597842,40.56232656,2.028116328,0.376849951,0.009565165,1.101122384,0.028016613
Kerguelen,KER3,CAT2-S3-1E,163,183.8,184.9,184.3,70.79523684,3.539761842,29.20476316,2.920476316,0.365683349,0.036568335,1095.369349,5.975903067,28404.1912,5112.754416,9637.612103,1252.889573,2640.113003,369.6158204,390.1614629,46.81937555,11542.31551,2077.616792,0.442215771,0.030955104,2.341268423,1.264284948,4.336218703,0.607070618,118.9866526,10.70879873,1.708629311,0.018194985,75.21650139,12.03464022,43.73690339,0.874738068,375.2701178,18.76350589,10.0745645,0.151729759,8.289948824,0.236261752
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,87.00061516,4.350030758,12.99938484,1.299938484,0.167867016,0.016786702,2211.185287,111.0532291,997.6136229,179.5704521,9116.045845,1185.08596,867.4628485,121.4447988,24.26747918,2.912097502,2793.517809,502.8332056,1.391187562,0.097383129,7.95662022,4.296574919,5.898747032,0.825824584,20.40517355,1.83646562,3.461169831,0.125815508,0.590156647,0.094425064,91.72627388,1.834525478,149.0322419,7.451612095,2.815757104,0.047755871,4.218168915,0.070219455
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,72.78403766,3.639201883,27.21596234,2.721596234,0.359404485,0.035940448,4466.088948,23.11352038,18363.9166,3305.504988,11081.24965,1440.562455,2657.03495,371.984893,156.345027,18.76140324,4685.263824,843.3474883,0.770566552,0.053939659,4.147415448,2.239604342,3.077501979,0.430850277,27.9689,2.517201,1.136569079,0.009248271,35.06414579,5.610263326,94.3121603,1.886243206,181.1907224,9.05953612,4.840212489,0.054031257,4.329985578,0.072571371
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,80.31948753,4.015974377,19.68051247,1.968051247,0.196567954,0.019656795,6639.567284,88.90175615,2582.837915,464.9108247,15402.38837,2002.310488,2445.179433,342.3251206,80.49366959,9.659240351,3019.351972,543.483355,2.495460469,0.174682233,14.78209106,7.982329172,6.647074218,0.930590391,42.63542732,3.837188459,4.410212004,0.044240702,5.22738231,0.83638117,208.7810778,4.175621556,308.4077906,15.42038953,2.405893941,0.030753315,8.301760139,0.129229767
