"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","Ni_fit_OLS","Ni_lwr_OLS","Ni_upr_OLS","Ni_fit_WLS","Ni_lwr_WLS","Ni_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-5.40169528600943,-7.45795430161441,0.903173305789281,-4.19525273760664,1.43725680337466,0.620427690362377,2.25408591638695,1.43804452239802,0.575469913799878,2.30061913099617
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-5.24377275314157,-7.16864727328069,1.09517117816603,-3.81636561318177,1.94153964840601,1.12779280068958,2.75528649612244,1.94182146720983,1.11259045399347,2.77105248042618
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-5.39093296930901,-7.50002109745376,1.26878301189716,-4.24873329038062,1.47162334744065,0.655099032417562,2.28814766246374,1.47237658969694,0.612144377555531,2.33260880183834
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-5.30081906285287,-7.69795274568913,1.95337492700147,-2.73865550173223,1.7593777058552,0.944862495485954,2.57389291622444,1.75984227084528,0.918826879194439,2.60085766249612
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-5.19522262464297,-6.80474222351635,2.28690351891334,-3.19710227347252,2.09657133692634,1.28316984763165,2.90997282622102,2.09669762681215,1.27725183260582,2.91614342101847
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.1847944837352,-6.88689597719165,2.30466219731852,-2.33818970094371,2.12987078108962,1.31650640898247,2.94323515319678,2.12996366473075,1.31258952890876,2.94733780055273
"Bird Island","BI10","BI10.2",45,44,45,44.5,-5.27100149019434,-7.03806089673721,2.23277431990246,-3.56300060263451,1.85459204987002,1.0405272714547,2.66865682828534,1.85496109513736,1.02014321959901,2.68977897067571
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.25872591601532,-7.28555190214137,2.26923829310479,-2.7918243055358,1.89379077192046,1.07988037077892,2.70770117306201,1.89412049274462,1.06183001639893,2.72641096909031
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.22883633110961,-7.26566485184032,1.83882523557302,0.569190988181305,1.98923506754653,1.17562471410221,2.80284542099085,1.98946903795881,1.16327276727356,2.81566530864407
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-5.30835081245172,-7.36517215935981,2.03276637087805,-2.50258623265872,1.73532710302609,0.920681221776443,2.54997298427573,1.73581579575593,0.893222013016377,2.57840957849549
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-5.27026605262003,-7.350765840596,1.78510366492264,-2.67471088895355,1.85694047061519,1.0428854514768,2.67099548975357,1.85730715992975,1.02264110054548,2.69197321931402
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-5.22642249034196,-7.19769162304396,1.89825515343819,-3.02013611984136,1.99694301439653,1.18335219728804,2.81053383150502,1.99716925214045,1.17146140558984,2.82287709869106
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.26441034592321,-6.88940722408746,1.85125704597165,-3.92358205457498,1.87563908429061,1.06165944948896,2.68961871909227,1.87598701501988,1.04252793980919,2.70944609023057
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.2276322449833,-7.70688369359265,1.77702758358368,-3.04022677431082,1.99307999053764,1.17947947006108,2.8066805110142,1.9933101036952,1.16735754189746,2.81926266549295
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.24516451238567,-7.14339742094524,1.9629187975536,-2.70797735875528,1.93709544213305,1.1233345077554,2.75085637651069,1.93738171939694,1.10786684464398,2.76689659414989
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.15054924682318,-7.1642150569601,1.7677938836728,-3.19036912929489,2.23922367193526,1.42588895687515,3.05255838699537,2.23920685196058,1.42855925017188,3.04985445374928
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-5.30362103414,-7.75435278820845,1.51918646247254,-3.80810187018146,1.7504303692927,0.935867341967653,2.56499339661776,1.75090391031593,0.909301927952177,2.59250589267969
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.238021895929,-7.25311815219877,1.75511717877744,-4.02241069171557,1.95990345364557,1.1462123401561,2.77359456713504,1.96016684974635,1.13210681299927,2.78822688649343
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.25924389553328,-7.36462584675243,1.8771340909504,-2.89799999304162,1.89213674459301,1.07822019569919,2.70605329348682,1.89246812474941,1.06007128879749,2.72486496070133
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.27935009808879,-6.81226932008179,2.24808621124957,-3.5037768679694,1.82793303127014,1.01375290694314,2.64211315559714,1.82832882105892,0.991784006232819,2.66487363588503
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.23590818969513,-6.95983084653536,1.9678745492403,-3.48314630000138,1.96665300213507,1.15298137264972,2.78032463162042,1.96690962703969,1.13927918275833,2.79454007132106
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.21385376940621,-6.84744484593429,1.84328493792773,-3.82094910417629,2.03707782123368,1.2235773845159,2.85057825795147,2.03726379544734,1.21409002284929,2.86043756804539
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.19001917641494,-7.06892281417856,2.78544477911184,-3.45251138152722,2.11318713980609,1.29980581014843,2.92656846946376,2.11329676059755,1.29488603428335,2.93170748691175
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.23559701128557,-7.09137843432174,2.50889339868105,-0.990654824900951,1.96764666612232,1.15397785962141,2.78131547262322,1.967902294176,1.14033505802217,2.79546953032981
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.15855135659269,-7.35481075035443,2.14413210575048,-1.9953725185041,2.2136711012695,1.40034211773312,3.02700008480588,2.21367991581965,1.40147113330774,3.02588869833156
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.28975072085856,-6.80087892793667,1.72697527435961,-2.83776688470426,1.79472145882895,0.98038591738083,2.60905700027706,1.79515056670887,0.956445290772121,2.63385584264562
