"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.069002299928322,0.0146444765641805,70.44102514,1.552356955,129.231270432586,-140.320899832621,398.783440697793
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.0567324310896884,0.0281825965410439,100.6908119,1.179209481,117.234713011859,-152.361540447788,386.830966471505
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.0773619649789107,0.0323645421709834,69.28334701,0.809799887,137.404723883177,-132.121618213244,406.931065979599
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.0681762002624761,0.0327527804155678,70.46152124,0.555145222,128.423572142824,-141.131335571458,397.978479857106
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.0515920547123187,0.0289259028385461,97.8957421,1.441879782,112.208838555801,-157.408065423901,381.825742535503
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.0728866098820781,0.0215561238376987,81.91402797,0.649961199,133.029057353781,-136.5106877832,402.568802490761
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.110451963126397,0.0462545459720726,274.0987451,7.474758189,169.757642080491,-99.6999379752583,439.21522213624
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.0883308534728769,0.0287232339089333,78.69369569,2.21352713,148.129280305907,-121.368345288716,417.62690590053
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.0519349920500385,0.0278954166507102,60.23512043,1.406740407,112.544136961821,-157.07134922418,382.159623147821
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.10441817167529,0.034858370814695,321.8666456,8.368333361,163.858253377982,-105.607879719831,433.324386475795
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.0998331972654615,0.0280686207666959,107.9334325,2.989644718,159.375409306586,-110.09841184852,428.849230461693
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.0870461279129963,0.0260626206451575,98.07001331,1.92257992,146.873172017247,-122.62751335179,416.373857386284
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.0765416183233969,0.0346723603112053,53.48002201,1.120701616,136.602650455401,-132.926075305273,406.131376216074
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.085535642901305,0.0271811534318551,46.9486511,0.918027483,145.396333070212,-124.108052802381,414.900718942805
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.102746934347451,0.0291361530339,68.97052291,1.256631377,162.224242873815,-107.244573653959,431.693059401589
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0945971179374912,0.0542289578933029,355.0818916,6.553862016,154.255963683851,-115.227892750204,423.739820117906
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.384180882467106,0.208980644220689,201.9552017,1.015089484,437.389247745653,166.453576504178,708.324918987129
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.117614846986478,0.030905407362397,311.4480017,8.47360052,176.760972650325,-92.6887620345418,446.210707335193
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.127733012859308,0.0294891894889289,353.3049619,9.842514542,186.653756304512,-82.7891661623767,456.096678771401
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.0946437379111893,0.040667082062958,115.4337622,1.894932065,154.301545197295,-115.182215980514,423.785306375104
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0854116172877365,0.0321134996292816,105.7636335,5.529308912,145.275070128091,-124.229624539697,414.779764795878
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.104778936394527,0.0431080125383369,60.6622639,0.521352206,164.210982060466,-105.254589672463,433.676553793395
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0653225654135209,0.0241883693390427,64.82600414,1.104452514,125.633502030951,-143.931117906198,395.1981219681
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0794472799722903,0.0351895556888903,87.95481953,1.208105913,139.443588469864,-130.076842215207,408.964019154936
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.161013340834044,0.0788321089434944,169.8695081,6.194816384,219.192764730785,-50.263024743607,488.648554205176
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.0893840756090181,0.0223469641091628,77.40139067,1.444532107,149.159041911281,-120.336135370844,418.654219193406
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.242745228413806,0.0519879049594131,407.4375349,2.240906442,299.10407391836,29.3872454904512,568.820902346268
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.29506455892362,0.0707211112022237,366.7929674,4.804987873,350.257990959326,80.2032412656284,620.312740653023
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.224895746384451,0.0484619662501155,315.5650704,3.09253769,281.652189231445,12.0201751753694,551.284203287521
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.214125011362569,0.0814338906364381,291.4015196,1.981530334,271.121372410763,1.53302534698059,540.709719474546
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.170570185960656,0.0412539495934015,318.8457154,3.985571442,228.536731062471,-40.9327507840419,498.006212908984
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.26836490490169,0.0664791770092761,343.7990278,4.950706,324.153071925545,54.2873970291814,594.018746821909
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.314635729990623,0.0764218346429835,382.915235,1.64653551,369.393214048012,99.1779000079724,639.608528088052
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.326309449910304,0.0791614484438482,585.3572459,7.78525137,380.806901771306,110.48698119192,651.126822350693
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.392786869996841,0.0516952876782062,509.8802514,3.977065961,445.803536840371,174.76252728156,716.844546399181
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.227165570363337,0.0486982000967139,510.7720501,2.24739702,283.87145286464,14.2295149575842,553.513390771696
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.213499957911943,0.0467648115933808,425.6460716,6.895466359,270.510242030311,0.924255421386306,540.096228639235
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.240449870579817,0.0453079683376601,285.4554922,3.882194694,296.859845196871,27.1547930938744,566.564897299867
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.219801233806955,0.0406726163215238,213.0614752,1.363593441,276.671156958785,7.06050213134171,546.281811786228
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.224418356196923,0.0485519685645036,318.8247,5.61131472,281.185432913828,11.5554740841129,550.815391743543
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.241943189314409,0.0776983977300036,443.5927218,9.58160279,298.319900245754,28.6072158398697,568.032584651638
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.189314503210454,0.0440858734430791,330.5850441,1.454574194,246.863518508764,-22.6457698762662,516.372806893794
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.512398231476389,0.0501539717440657,654.0897303,4.251583247,562.750554370231,289.879604939564,835.621503800898
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.348928957866417,0.0516695161201461,567.7982591,8.346634409,402.922560022656,132.381196042773,673.463924002539
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.27201902874025,0.0495789657469551,360.8953237,6.820921619,327.725800128939,57.8362938224612,597.615306435417
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.177054638586352,0.0813854043773759,431.4287933,3.580858984,234.876742458616,-34.6045695339174,504.35805445115
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.178175816453151,0.051015303911602,299.9841868,2.93984503,235.972946080252,-33.5106195486588,505.456511709163
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.383828744381527,0.142841210615576,436.78518,0.960927396,437.0449535385,166.113516763415,707.976390313584
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.152696912670154,0.0297094458890023,323.6804956,0.906305388,211.061585064925,-58.3859188511079,480.509088980958
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0820787470011769,0.0499834587431089,421.6584628,14.1255585,142.016439551482,-127.496834372878,411.529713475842
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.100470283002996,0.0527410972614847,195.5844371,3.051117218,159.998303954669,-109.474387532226,429.470995441564
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0390991127748479,0.0313182257812665,259.3390696,3.060201021,99.9941769911407,-169.678284103798,369.666638086079
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0861067172881622,0.0437761732228666,172.5557713,3.140515038,145.954686770935,-123.548286946009,415.457660487879
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.210329177767607,0.0466761517703302,334.5877951,3.479713069,267.410091036825,-2.16421490697331,536.984396980623
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.225968375851936,0.0831270815880803,264.1328625,1.399904171,282.700925869716,13.0642534865633,552.337598252868
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0612961098236578,0.0347737694092181,66.61077661,0.126560476,121.69673576873,-147.882263667321,391.275735204781
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0929281947964256,0.0382092197179779,211.0280805,3.144318399,152.62421581793,-116.863120533985,422.111552169845
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0918075768609895,0.0362264010064561,153.4316483,2.148043076,151.528559655182,-117.961189635385,421.018308945749
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0667788339243567,0.0437044791180859,143.7066162,0.229930586,127.057332150082,-142.502281806611,396.616946106775
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0941692851476701,0.0391441628040102,150.7094709,0.572695989,153.837660872545,-115.647074685854,423.322396430944
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.201403325336451,0.0628118408305242,365.7716364,4.645299782,258.683062033699,-10.8609957388763,528.227119806275
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.147482025933623,0.0482968417461293,131.1007878,2.884217331,205.9628599685,-63.4811716572657,475.406891594266
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0887580998561439,0.0443683362432193,174.0963235,1.793192132,148.54700977287,-120.949616120156,418.043635665895
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.160086277030286,0.0602487068294728,107.6482229,0.602830048,218.28635128002,-51.1683472860889,487.741049846128
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0967704588867673,0.0391136276587948,104.6054626,1.945661604,156.380893447625,-113.098635141102,425.860422036351
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.134185831336883,0.0413876664564293,83.17074012,1.047951326,192.962838203417,-76.4783512486584,462.404027655492
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.148169139897622,0.0407020817297304,306.2265551,5.420210026,206.634668463938,-62.8097446927144,476.07908162059
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.132469485618476,0.0755023104912264,346.4020468,1.801290643,191.28472409841,-78.1567277651653,460.726175961986
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.129431652659134,0.0350731271172111,288.8091125,3.985565753,188.314558890403,-81.1277101494297,457.756827930236
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0641767991300518,0.0460326382673501,91.45583254,2.286395813,124.513257699806,-145.055373566861,394.081888966473
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0650352257754821,0.0364643544363855,300.501993,2.313865346,125.352562885446,-144.213057012461,394.918182783353
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0656104857123916,0.0338046981249205,100.7317857,1.158415535,125.915008903063,-143.648613092167,395.478630898294
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0788134564441703,0.0456163286514365,77.97233518,1.138396094,138.823883365458,-130.698321622207,408.346088353122
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0655414856410901,0.0352452169542058,165.9363359,4.613030137,125.847545808853,-143.716314974644,395.411406592351
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.058036754021989,0.0309746436035744,112.7063173,1.1721457,118.509982141325,-151.081236372066,388.101200654717
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.155341111139598,0.0455175111492354,181.7526989,1.417671051,213.646883994169,-55.8028880384509,483.096656026789
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.138956045502183,0.0351478840866924,232.242995,3.088831834,197.626795813379,-71.8144200211582,467.068011647917
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0719479417093224,0.0384095042084738,99.43200238,3.500006484,132.111298021422,-137.431382275888,401.653978318732
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.121057048590699,0.0365726637658156,200.6979642,3.632633153,180.126499188697,-89.3203567724084,449.573355149802
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0846409656194776,0.0493681779497934,105.939325,2.065816837,144.521584731365,-124.985045508641,414.028214971371
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.117560328225984,0.0356396401799883,206.3664659,0.701645984,176.707668295619,-92.7421166389575,446.157453230196
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.158784997663557,0.0365293641358548,298.9077106,1.853227806,217.014057920679,-52.4391801929604,486.467296034319
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.108244779915668,0.0475114054171972,170.6622359,2.42340375,167.599623891885,-101.860878668451,437.060126452222
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.0684438591466576,0.028518477576125,224.410619,2.580722118,128.685268923408,-140.86874820283,398.239286049645
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0661848949876827,0.0274111069440071,71.0193117,0.923251052,126.476623207556,-143.085019945791,396.038266360903
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.058316562335246,0.0410638361644467,81.69856209,0.196076549,118.783557722363,-150.8065914825,388.373706927226
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.268099363490194,0.0368419772771485,370.2795254,2.554928725,323.893445450928,54.0294770602729,593.757413841582
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.244511287827107,0.0616133730397851,262.5621361,3.413307769,300.830794345344,31.1047305130604,570.556858177627
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.367686799216612,0.0746830566423798,478.1053801,5.880696175,421.262570319911,150.51884050857,692.006300131252
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.261716647891247,0.0462277762218569,488.9858648,11.83345793,317.652904888518,47.8289234691437,587.476886307892
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0802215372713461,0.038059282024147,412.4972905,2.062486453,140.200599181934,-129.317690678097,409.718889041966
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0920987449257998,0.04635543778461,468.1176464,3.042764702,151.813241949224,-117.675874496777,421.302358395225
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.139575852140842,0.0687090005922271,132.2391605,0.978569787,198.23279625464,-71.2085045990198,467.6740971083
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.234038432866966,0.0380136176928878,253.2933803,1.646406972,290.591222305854,20.9177045962864,560.264740015421
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.175666476363523,0.0472197582693526,183.982931,2.244591758,233.51950155943,-35.9591051777722,502.998108296631
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.207171490772398,0.055403660158706,341.6514086,8.404624652,264.322741542474,-5.24041929587543,533.885902380823
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,1.53534862503915,0.943277612745013,614.0518172,4.3370591,1562.91472045254,1249.30143013944,1876.52801076563
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.332998979185311,0.165198949286582,553.5802331,15.06148595,387.347421732903,116.964585766709,657.730257699097
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.256737469670082,0.100215846736441,433.6021987,7.251617097,312.784637898559,42.9904746988008,582.578801098318
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.119456918810918,0.0453331060847743,145.6542648,1.71335692,178.562012311436,-90.88610986108,448.010134483951
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.2134063612368,0.0826301904706554,372.8583737,8.19883524,270.418730221789,0.833095431696961,540.004365011882
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.137366008744003,0.0698296683144691,137.6502423,3.767816255,196.072177135589,-73.3689064083181,465.513260679497
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.0869873671025282,0.0362864698032905,116.7959682,2.858430699,146.815720104261,-122.685107139607,416.316547348128
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.0764346044875623,0.0279252540582621,22.55582026,0.666533592,136.49802035354,-133.031018776406,406.027059483487
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.126700923353045,0.032723216755554,213.3189091,2.983821266,185.644656599532,-83.7987317191185,455.088044918182
