"depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
2.3,-38.98,17745,52423,1.2,-1.41664889117365,-0.0955950519221626,-1.65303766923788,-0.628191530809382,3.27411939289398,-1.57607662810175,-1.08017665455244,-1.69385966375814,-2.38700684431808,-0.777568931883983,0.57769331998818,0.589089454719049,4.32480113428829,2.54245856386799,5.943763808,0.168243563
2.4,-37.94,19359,57926,1.2,-0.856267403603278,0.373023208706948,-0.96448098824351,-0.470946861587581,3.9189700742553,-0.669681448022865,-0.512495864500453,-4.00900342596693,-4.92529415784109,-1.59308964766588,1.06366725904878,1.00029764511619,4.71699095504764,2.92831065525675,5.981553398,0.167180652
2.5,-36.89,19163,54196,1.4,-1.65007451615657,-0.0309277895955095,-0.323452486523078,-1.00054795807252,3.0346504536115,-2.29559364772726,-1.06636117664209,-1.62597696457751,-2.65559638175867,-0.623071759866584,0.564611888343311,0.831778696144539,4.30449831090404,2.5360633319164,5.861672538,0.170599772
2.6,-35.85,19345,53809,1.34,-1.84052057120681,0.0113031387638989,-1.03915980600663,-1.07173597644124,2.93800250159248,-1.08506950731071,-0.72772364754674,-1.8843231938652,-2.23886821154611,-0.775809834214378,0.559968736768611,0.374013643664505,4.27534001798584,2.50458270936248,5.875301093,0.170204043
2.7,-34.8,19212,53059,1.31,-2.539628849264,0.0116528694688695,-0.861982686803369,-1.07555678710143,2.94076494599734,-1.0033943408532,-0.627910064956969,-0.901203399956651,-1.8612967544892,-1.72218395202648,0.525684358128493,0.322572031665465,4.28263261722233,2.50985001296881,5.887212373,0.169859678
2.8,-33.76,18667,51028,1.3,-1.39218041891569,0.730302874022718,-0.806453486976577,-0.775994279491869,3.4387964358061,-0.85937588843092,-0.618990530682204,-0.568980110107543,-4.68801728492002,-4.68801728492002,0.976677801028139,1.05818590562014,4.98700005479618,3.20704621317156,5.929582712,0.168645932
2.9,-32.72,19151,51026,1.36,-1.43122040502244,0.228293845391832,-1.21349692117757,-1.57640241486694,2.87138269961723,-1.39148007637293,-0.397747418525296,-1.02575529691428,-2.96269677598683,-1.88513789651656,0.467250018961308,0.78238577468566,4.6559535051049,2.87867136162193,5.913761801,0.169097105
3,-31.67,19630,53119,1.26,-1.37291879370798,0.376845554483475,-1.1016036987204,-1.04389538109975,3.06590543935904,-2.07913805583528,-0.616857787737462,-0.864693951642044,-5.02357703500172,-0.654129182534694,0.869447439293014,0.872202261971859,4.69294820909086,2.87946498208107,6.131768619,0.163085084
3.1,-30.63,19370,53696,1.33,-1.13417267848568,0.56475580469948,-1.07229727476759,-0.95896858946059,3.43922135513904,-2.78709570285952,-0.364261481713897,-0.995336233631465,-4.98432028019574,-0.666832166659429,0.846094845393828,0.56475580469948,4.68540504187804,2.86305155596405,6.186400938,0.161644874
3.2,-29.58,19100,51022,1.41,-1.05985361779764,0.720732550832294,-1.03787471107886,-0.944542771286641,3.19212760464766,-1.35497066873693,-0.859182922335484,-1.43252890308281,-4.86651610756796,-2.09392738532817,0.98998745410591,0.88446796857254,4.80235609345308,3.05972541560301,5.712351029,0.17505927
3.3,-28.54,19321,53273,1.31,-1.49151229069093,0.364357525829578,-0.945689824887841,-0.840329309230015,3.13828368306877,-1.23867694956932,-0.906774408638167,-1.54786522724206,-5.08882455127937,-0.44925293857395,0.884985060589888,0.722316441697327,4.59610268087535,2.80288010805073,6.008785047,0.166422994
3.4,-27.49,19387,54212,1.41,-1.18183813279997,0.542283784778141,-0.36950243497491,-0.683751534811412,3.48398645862654,-0.772162492155465,-0.415487548216733,-1.04042647875014,-4.85813880470705,-4.85813880470705,1.1054405389114,1.12831320057739,4.82389127428653,3.09553097394275,5.631412509,0.177575342
3.5,-26.45,20298,56727,1.28,-1.42554914863268,0.343737464743317,-1.26570044769078,-0.693181254919453,3.34975754595215,-1.93637477239867,-0.501290247109348,-0.254099536012304,-5.04989008160905,-1.64869269994689,0.793654335422315,0.691509256618463,4.68429085121062,2.91182873437232,5.885325898,0.169914125
3.6,-25.41,20294,55860,1.33,-1.35647564481722,0.370251354139981,-1.22155632691785,-0.958445515196573,3.23875643246524,-1.32368582199423,-0.557967948599448,-1.16493743291834,-5.16313813458754,-0.832404794301208,0.819537906487364,0.856670885529585,4.54630946820044,2.74708557250981,6.044954128,0.165427227
3.7,-24.36,20109,56267,1.3,-1.21702345664581,0.297681032704754,-0.934160670629974,-0.7081227612894,3.31567942239537,-1.31811957351718,-0.7081227612894,-0.934160670629974,-5.16826717522723,-1.19797526167511,0.829427921631384,0.487724635592619,4.52659591209389,2.72884340648606,6.036066183,0.165670814
3.8,-23.32,19773,56953,1.33,-1.45081832113991,0.287320056649043,-1.08216718615447,-0.62791191387687,3.45284873991042,-2.73416471300736,-0.489761575396053,-0.571341562388476,-5.17651174837657,-0.267540108056812,0.947076951658456,0.484711111860838,4.50136045045731,2.72689981786047,5.897099575,0.169574888
3.9,-22.27,19707,56234,1.32,-1.18748233530888,0.218614653107186,-0.599695670406765,-0.78201722720072,3.47084939879344,-2.95943917724076,-0.639360926799197,-1.01352902818545,-5.09950534073703,-0.220498489119211,0.862787829070672,0.533496951858124,4.58274309589603,2.83303626627256,5.752915844,0.173824896
4,-21.23,19371,53069,1.39,-1.00672730320862,0.571149804313265,-0.978017197326186,-0.766258968237102,3.43615236808397,-1.97789464530861,-0.541589863614055,-0.95010840920911,-4.94830911087831,-2.03053837879403,0.781790672095266,0.807433102708604,4.71742873795425,2.88548919142066,6.245989305,0.16010274
4.1,-20.19,18704,52007,1.45,-1.21374331125786,0.623558178417115,-0.87114548120996,-0.515234187556525,3.35696899480655,-1.3036915479208,-0.755910217632376,-1.23548329789426,-5.05319562385117,-2.05746335029718,0.775749993759041,0.900047710436618,4.57509821768554,2.77444392251526,6.053607015,0.165190769
4.2,-19.14,17772,48531,1.5,-0.656606563538405,0.941112464782482,-0.274055714953117,-0.120851556729889,3.55256809906746,-4.5981883712081,-0.287389245822582,-4.5981883712081,-4.5981883712081,-0.33550849416678,1.27392941826732,1.50100887570277,5.00723001598976,3.19312781502528,6.135565199,0.16298417
4.3,-18.1,18726,52063,1.66,-1.08288533764698,0.41103968766528,-0.595979897598638,-1.01268107897373,3.23095978461083,-1.47930061023522,-0.431507569963326,-1.20865472493601,-5.09021852287945,-1.56385799826329,0.747511924286493,0.759106257067412,4.54920582280353,2.76726226406308,5.94139265,0.168310707
4.4,-17.05,19032,51325,1.4,-0.715127215954174,0.525455333984323,-0.690021294823098,-0.48186553447438,3.51145906581361,-0.715127215954174,-0.197544809725304,-1.44276057258529,-4.79266465985989,-4.79266465985989,1.10586189158882,0.78517659143846,4.83888292717306,3.06094015323794,5.917669903,0.168985431
4.5,-16.01,18737,51692,1.29,-1.51682273249307,0.324144524631514,-0.688500773564872,-0.830276235964476,3.21440029343052,-0.766151707794938,-0.980021622323818,-1.78711306223298,-5.15440889221946,-0.500448542061932,0.904714303362341,0.609213582792763,4.4488515603626,2.72241930407581,5.620565358,0.177918045
4.6,-14.96,18171,50444,1.49,-1.36296943816241,0.462691582741321,-0.65272782424317,-0.741281221584615,3.24231568374903,-1.26452936534916,-0.462901541795147,-1.76843454627058,-5.13573037625705,-1.27500066521646,1.17509657990568,0.641921946965603,4.42057276867819,2.72097641683879,5.471738289,0.182757279
4.7,-13.92,17409,49076,1.39,-1.4458316803015,0.380889951488697,-0.871873017006671,-0.786973573220185,3.17870041019027,-1.15534455692211,-0.641163225309146,-0.708721376320437,-5.24132086947369,-0.735971018767812,0.915658116111863,0.253796073048952,4.26905001813513,2.58910474834664,5.365262321,0.186384177
4.8,-12.88,17381,49628,1.27,-1.02476577529825,0.328738762998645,-0.697552864089838,-0.745180913079093,3.32811023994518,-0.896287450525123,-0.782452307876324,-2.26152840244718,-5.15190016034335,-0.917793655746086,1.21714429138326,0.545193326162059,4.34594726877033,2.71232764014578,5.122382325,0.195221664
4.9,-11.83,17687,49993,1.4,-1.03107426646744,0.533395954066697,-0.867846368489067,-0.72756072879898,3.24687156921684,-1.23490202848236,-0.671566459444406,-1.0169895265857,-5.28668697628567,-1.16764980147319,0.895397930430967,0.549584681416615,4.21385728568581,2.56516873520989,5.200155612,0.192301938
5,-10.79,17952,52255,1.42,-1.08681142213514,0.466970706343545,-0.71447036145201,-0.751413876643694,3.37328952960393,-0.66889285295569,-0.920914745008587,-1.75765284518079,-5.28401336979695,-1.10196322715574,0.910392021307722,0.711194163589866,4.23337042810963,2.59091585137391,5.167838814,0.193504487
5.1,-9.74,18376,57691,1.42,-1.30942826811048,0.657579709909474,-0.323945679573108,-0.24368872444294,3.50910646694466,-0.650440006361849,-1.21005579429727,-1.23745476848539,-5.51412088750144,-1.37895433075909,0.896876024926141,0.444303805528341,3.97241079021102,2.38781166201192,4.8773358,0.205029967
5.2,-8.7,17462,50454,1.38,-1.2972842597405,0.687323179268495,-0.642976912496821,-0.709497594838384,3.30483365375201,-2.14458212012771,-0.683386450834698,-0.73630885228904,-5.25809742933808,-0.562172880081525,1.24693896720392,-0.0137084048155996,4.23997501383993,2.56894409049801,5.317647059,0.188053097
5.3,-7.65,17769,51754,1.52,-1.38428752646476,0.342285962878599,-0.567978061128695,-0.639119161153936,3.35063263976667,-1.18273460774292,-0.877352958191736,-1.32766863246525,-5.32586933413445,-0.611844743234277,1.09004562099278,0.417133853675032,4.18805106544629,2.52870588175666,5.255868089,0.190263527
5.4,-6.61,17942,48826,1.33,-1.70379767125706,0.182740204298286,-1.0740201046297,-1.12187612580734,3.22256571177457,-1.44278384588744,-0.763242317383272,-1.28094082043702,-5.05370175853166,-0.33967716763149,1.1708566707437,0.895637862275648,4.50736590511335,2.80087345735945,5.509602328,0.181501303
5.5,-5.57,18596,52127,1.34,-1.55523986326856,0.434472908445143,-0.417598230694718,-0.818290060050225,3.4028969066456,-1.60104939929986,-0.5837827500857,-1.32911568381622,-5.06678530209958,-1.71688121482498,1.2602582256524,0.638662451875679,4.5139800473395,2.83847196418153,5.34150839,0.187213036
5.6,-4.52,18599,52256,1.44,-1.62474759141441,0.138841000846949,-0.739228518207008,-0.946867882985253,3.32519363400959,-0.970215246982244,-0.655347034226306,-1.55172245639952,-5.12125515288089,-0.678603896390573,0.88263191422565,0.712092526129955,4.48779422270645,2.74143448156761,5.733692515,0.174407678
5.7,-3.48,18818,52599,1.43,-1.47799220504155,0.467917944013765,-0.916614302112727,-0.736642922663726,3.34358282873049,-0.930798937104683,-0.855161522899063,-1.25732084287273,-5.17929417915404,-1.35065278266495,1.15487315432579,0.643751716328977,4.40443566745782,2.68991638365662,5.55400497,0.180050253
5.8,-2.43,19011,54240,1.53,-1.36262124491688,0.328196273785603,-1.16591095067082,-0.70262627167383,3.41823622079429,-1.48996066729348,-0.834553814716378,-1.12223588716816,-5.19126264140597,-0.391348378625367,0.797698775483894,0.566060600178261,4.40797298034921,2.74235500587961,5.28894067,0.189073779
5.9,-1.39,18935,55217,1.44,-1.65001446125626,0.334116900619256,-0.927014317546629,-0.88384214568142,3.53465901879895,-1.14832132105354,-0.619313378204356,-0.941829403331769,-5.14652202272274,-1.33985953295242,1.03349463092984,0.52508155356923,4.45707591425387,2.77228856457798,5.391304348,0.185483871
6,-0.34,18955,56098,1.33,-1.50718914929717,0.00197214251637647,-0.357895374152915,-0.795859649654034,3.22465410227865,-2.28651402609817,-0.837244865816889,-1.11094069629393,-2.53497538539667,-1.28588214579026,0.650529251107144,0.351113710707497,4.10416278745221,2.38406929843816,5.585050581,0.179049408
6.1,0.7,19400,56937,1.5,-1.24098937842083,0.572342576061357,-1.0085434344443,-0.62051338815824,3.56349118994769,-0.979344279752041,-0.585942044093151,-2.04261720197484,-5.22067103232279,-0.766323736069279,0.774536501064029,0.469688422001273,4.39606734581016,2.68881846035097,5.513771575,0.18136406
6.2,1.74,19120,54563,1.42,-1.11230042240713,0.577329551744547,-0.716591489244328,-0.703604293717517,3.56911138022563,-1.39032058394717,-0.409491330935446,-0.918715673334463,-5.05388223007682,-2.31304220615162,0.703441011507412,0.424671186774151,4.55794869525212,2.78544640431063,5.88556234,0.169907299
6.3,2.79,18942,54916,1.34,-1.35941862465179,0.457983275189607,-1.0588331473641,-0.805384246554558,3.66736267461281,-1.87458265001637,-0.866942139553991,-5.01007686594552,-1.81140374839484,-0.150264461583852,0.77988330495173,0.563976502035893,4.59981114037479,2.8678889869002,5.651506538,0.176943969
6.4,3.83,18966,53210,1.47,-1.61452480113885,0.0341338244485301,-0.149287237678841,-0.914260152810042,3.36201187753096,-1.33042055003495,-0.879413421479874,-1.30914315158767,-5.16987286262827,-0.487741635504046,0.947122406926926,0.359556224883158,4.44071905040319,2.71112042866978,5.638390327,0.177355582
6.5,4.88,19263,54042,1.39,-1.1797478735545,0.18282996094807,-1.27818794636776,-1.16938508651896,3.56590863006679,-1.45363662387395,-0.650345864215579,-2.21773554040618,-5.0509488844624,0.13083466582969,1.06162648839464,0.659478132912474,4.56248712397322,2.83682281727444,5.616250704,0.17805473
6.6,5.92,19716,56427,1.38,-1.47266217954781,0.268519814936713,-1.06041738445427,-1.20559939429877,3.28461578463773,-1.06719707143965,-0.764324833493894,-1.03374913737211,-2.7995331201969,-1.96328509599629,0.52716173416733,0.437635897718622,4.29105640464451,2.55777858069481,5.659173314,0.176704254
6.7,6.97,19485,56026,1.39,-1.79268789760282,0.318647007852965,-1.28186227383683,-0.764392107352175,3.5423541922129,-1.24907245101384,-0.429813810691033,-1.09032406193796,-5.08852476360715,-1.17650175817901,0.915362303499385,0.740420854003053,4.55865017622325,2.79774459042927,5.817703439,0.171889133
6.8,8.01,19256,54493,1.23,-1.59216862166806,0.11664176457924,-0.637805941844501,-1.24298434945849,3.41377908592615,-0.598364209793204,-0.565752624204443,-1.56275473646177,-5.10371406049908,-1.02617661659337,0.82187774245819,0.636078851680149,4.53538467955455,2.80595903632464,5.637415091,0.177386264
6.9,9.05,19400,55597,1.32,-1.3973635552782,0.497754426937011,-1.10968148282642,-1.27220041232419,3.6138937675403,-2.41901480281018,-0.602863880457964,-1.15050347734667,-5.02170448825456,-0.639677853580681,1.08531839948769,0.903887314702712,4.62217001175738,2.88998603245378,5.652986442,0.176897647
7,10.1,19278,56295,1.33,-1.59006084450501,0.238569160531373,-0.969938798959954,-1.21801173331669,3.5843367372542,-0.889896091286418,-0.687954747622811,-0.848794415600866,-5.15959354098638,-1.27802974304294,0.947429346755874,0.67813690617956,4.46675615297364,2.72705161162643,5.695660342,0.175572267
7.1,11.14,19590,57145,1.38,-1.62612622210467,-0.0374914373003284,-1.39128663102726,-0.97809947682519,3.7101384226881,-0.647136896014947,-0.680847953357258,-0.903991504671468,-5.15248674672083,-1.24046374129268,0.999181551927491,0.752875101333743,4.45073995115666,2.74499558220865,5.505482252,0.181637131
7.2,12.19,20246,62934,1.4,-1.73267592713133,0.121884443335756,-1.15731178222777,-0.711024679599348,4.17081718632047,-2.72592770014161,-0.495913299982402,-1.05822087958354,-5.02851279313566,-0.83131084547385,1.32237292357908,0.72564588884561,4.56889107776814,2.83128638742645,5.683712852,0.17594133
7.3,13.23,19745,60380,1.37,-1.82489058224906,0.0158764660856942,-1.50022950655619,-1.02775368816506,3.64640113882343,-1.03394565841298,-1.13174340168911,-1.04017620816362,-3.28213667934123,-0.717187321879694,0.903051775671754,0.355449480385155,4.16386481898289,2.47341936650801,5.421895364,0.184437348
7.4,14.27,19717,58875,1.55,-1.62574881473354,0.214563879911502,-0.0842382435843566,-0.755267618890683,3.86952135396656,-1.07685124301815,-0.718453645767967,-2.73939898076619,-5.13729425356456,-0.497722640859141,0.867826619990903,0.493917528256801,4.46163630929494,2.7275097497639,5.663978495,0.176554343
7.5,15.32,19247,58524,1.38,-1.12684187511091,0.412215240561388,-0.827096930209857,-0.798726233080642,3.9771599635811,-2.17805192488444,-0.827096930209857,-1.82974523061622,-5.0684236827806,-0.705325057992241,1.0183510441317,0.642003334594266,4.50659452440291,2.80498375761341,5.482771749,0.1823895
7.6,16.36,18869,56835,1.49,-1.92899374035758,0.203370202776602,-1.10367478668915,-0.753688830901212,3.94471494463786,-0.714210019927425,-0.682461321612844,-0.953614092113415,-5.06448795628673,-1.73228344611152,0.765927169302841,0.743654533693718,4.47389637682904,2.80185096675982,5.323044479,0.187862417
7.7,17.41,18963,58014,1.42,-1.42397832095061,0.256672219708759,-1.02648138249162,-1.01851321284244,3.89086834754864,-1.33300654274488,-0.44314906793888,-2.42080791530877,-5.16164793923397,0.0173226696814961,0.925126787678333,0.67753917242843,4.38316266669275,2.67689251777277,5.508377686,0.181541655
7.8,18.45,19310,60533,1.39,-1.20322619937692,0.171426586727482,-0.881411120555683,-1.02554502213947,3.97558790276931,-0.703573876209057,-0.773369638144599,-1.99353712839052,-5.1922102459412,-0.6436104114415,0.899099636136501,0.331248674583722,4.35944774765268,2.67967309432925,5.364346997,0.18641598
7.9,19.5,19536,61501,1.42,-1.36693134642822,0.307747087874284,-0.731603736757098,-0.871961094452021,4.02234558525634,-1.41291645967004,-0.673784165868272,-1.17343648903614,-5.16242053560041,-1.79512470561394,1.00614362432037,0.731982298664439,4.41834481383867,2.70161512347204,5.566295158,0.179652708
8,20.54,19703,64167,1.49,-1.50992251086383,0.272637261465797,-0.650143989253022,-1.37639111823931,4.00775102412967,-0.654806002358833,-1.05793738712078,-0.627154471028323,-5.32763483682074,-0.939377652396222,0.528868724853126,0.581805874808652,4.22788971237868,2.52441537044515,5.492998833,0.18204992
8.1,21.58,19063,63214,1.46,-1.76574455515121,0.130004627600894,-0.773000267561611,-0.835848171221275,4.01406837388135,-1.60185670004609,-1.07947025387903,-1.34667379498727,-2.65500661463744,-1.76574455515121,0.787545952706625,0.264564297950983,4.15384871568981,2.47331294480547,5.36843145,0.186274149
8.2,22.63,19462,66261,1.49,-1.26702527520616,0.0458416173589184,-0.609918031129407,-0.829627119994982,4.1920705690787,-0.763304477063909,-0.701108269194003,-0.98377779982224,-5.30126591335855,-1.83553001055882,0.87667820069205,0.394148311627134,4.21468239835273,2.56813579921854,5.189029052,0.19271428
8.3,23.67,19177,62947,1.37,-0.880646856634636,0.555550944583751,-0.405539315470724,-1.26872022203093,4.00144597178978,-1.0878364800066,-0.947136597903469,-1.0524971135613,-5.32916323257735,-1.06648335553603,0.87539452999134,-0.111513769096769,4.18689557433671,2.53024992211623,5.241698842,0.190777843
8.4,24.72,19372,63474,1.56,-1.55109561834148,0.321632913420246,-0.932983623724445,-1.01410916853681,4.08037523083885,-0.691821566907557,-0.845972246734815,-1.67947678498968,-5.27678904557813,-0.744189552424873,0.992307238128133,0.534351947398572,4.243459557608,2.56431071984399,5.360990956,0.186532678
8.5,25.76,19526,65446,1.46,-1.29457654978542,0.183775955752414,-0.989194900234242,-1.41593740678969,3.88523877268161,-1.27337434213482,-0.865580944267065,-1.51772010109963,-2.73971141092825,-1.32356408665868,0.762290669855873,0.249941816549361,3.97291335296735,2.3654991740912,4.989891564,0.200405157
8.6,26.81,19881,69133,1.37,-1.37962898612958,0.487353904336062,-0.459180244106762,-0.887731372249109,4.32192879350451,-0.995217287219249,-0.825983365180662,-2.61177266742221,-5.25082999703747,-0.96037055588908,1.06362343635444,0.601372482737003,4.25687046394176,2.63956539436035,5.039490923,0.198432742
8.7,27.85,20147,72000,1.22,-1.44412889299236,-0.0383407371914653,-0.980048282049744,-1.50919248633942,4.04902975569456,-0.955597186185579,-0.712366876304632,-1.13502438495317,-2.6247543333213,-1.42078152899537,0.626414913267614,-0.0539052537325769,3.92925211939149,2.26944317371195,5.258306126,0.19017531
8.8,28.89,20100,67908,1.3,-1.37578972246285,0.426665035881958,-0.772590778565839,-1.16345708725285,4.24086406627052,-0.704382528539306,-0.510226514098349,-2.41188165414962,-5.21524203505616,-0.981135530458897,0.744473813737246,0.703651819216991,4.36050504778221,2.65854606769495,5.484681256,0.182326001
8.9,29.94,20259,64809,1.46,-1.27208212469902,0.318487303430696,-0.888665153812619,-0.832923170804384,4.04667904159675,-0.815012244237854,-0.574272931033265,-1.85056639693883,-5.25176377860098,-1.00326853655162,0.817818547770952,0.348508319685554,4.35852652079525,2.59853460339938,5.812390415,0.172046254
9,30.98,20712,68753,1.38,-1.32502534399132,0.474492116047675,-0.577319179180939,-0.613359115664136,4.20832720415512,-1.93741116790681,-0.954429061533979,-1.17757261284819,-5.30470699789328,-0.78291842084424,0.68300050033699,0.494385656567246,4.26752966304427,2.54500675971159,5.598635478,0.178614951
9.1,32.03,20372,66020,1.25,-0.798793794854138,0.201580054230559,-0.829976722290826,-1.46596548901082,3.7984061162194,-0.726881213263852,-1.13438922300182,-1.69553993065532,-3.13709697045026,-1.38395233734999,0.67560783377602,0.0781358631394368,4.07362076625421,2.3452450472574,5.631499338,0.177572604
9.2,33.07,20145,64846,1.39,-1.08168078734366,0.275569906005713,-0.673674381806821,-1.08168078734366,4.07297774080612,-0.850932636644229,-0.678763451314293,-1.22067966215031,-5.26373092998486,-1.5025308142913,0.723976568245405,0.323517728415385,4.3186901060799,2.63894140132662,5.364207802,0.186420817
9.3,34.12,20046,63775,1.3,-1.59638885199754,0.273332158700224,-0.764655508151451,-0.965980012071021,4.14864795613939,-0.973200260044508,-0.850597937952176,-0.995179166763283,-5.20730676464177,-1.54374511851212,0.882871255402247,0.66057672069486,4.33060924344787,2.60101628574929,5.638358391,0.177356587
9.4,35.16,19239,59431,1.42,-1.33107977653166,0.399928030290316,-0.444494199071425,-0.662625208562091,4.10109667284703,-3.33990375099755,-0.385940890319851,-1.10307003556628,-5.04465184323597,-1.02826882248358,0.804672936710887,0.731451292999855,4.49607083072402,2.80681476319631,5.415450477,0.184656845
9.5,36.2,18639,57215,1.37,-1.97591560253531,-0.0740450148908307,-1.29876876332181,-1.31502928419359,3.63419556027874,-0.791174160137261,-1.01310485502626,-1.43691910180262,-2.56370226743743,-0.776716076962031,0.868439918074148,0.267828990435802,4.0998317346276,2.37507892289084,5.611133852,0.1782171
9.6,37.25,19406,63401,1.4,-1.19162237343289,0.34356641362543,-0.865690418847111,-1.28785040552745,4.17285204317737,-0.410699581990561,-0.695584449821281,-1.28785040552745,-5.18982307510209,-1.80543281175632,1.05918645003743,0.133186904036318,4.33478044155579,2.69098126957281,5.174792139,0.193244477
9.7,38.29,19580,58738,1.31,-0.981014575848178,0.359273512263069,-1.02513938075712,-0.931881887270534,3.76141207046529,-1.0326865863925,-1.17929006058437,-1.37219372670887,-5.22234132841893,-1.00283362324282,1.07200173802212,0.493040282080628,4.38095287772835,2.68070068866386,5.475328035,0.182637459
9.8,39.34,19653,52259,1.4,-1.89503086233953,0.0478351443345575,-1.279270345395,-1.22338988700055,3.39130005932814,-0.73454316995333,-0.574694469011435,-0.877644013594004,-5.05203128348964,-1.00024633568634,1.12487494774854,0.653416470485621,4.58462202910754,2.83480171546542,5.753568745,0.173805171
9.9,40.38,20095,54408,1.31,-2.09626251218424,0.0259990266785211,-1.10301073917396,-1.12170287218611,3.33865964426077,-1.14075106715681,-0.894792838076426,-0.801535344589843,-5.09199478573823,-0.386979264780426,0.853425822868341,0.9636175811935,4.60265268144313,2.8526746674418,5.754476157,0.173777764
10,41.43,20800,57765,1.44,-1.51868961071013,0.121693105573396,-1.1720650026249,-1.41047602606989,3.66205005624149,-0.525437837699843,-0.811357795158225,-1.4233794309058,-5.07403767219954,-1.01359466165312,0.931083201355928,0.725054982260986,4.60248654291951,2.90667014867013,5.451094391,0.183449401
10.1,42.43,21276,60574,1.32,-1.70983600866302,0.17803077074238,-1.03662304300389,-1.08474229134809,3.48676914981267,-0.952973013716966,-0.757365620211361,-1.06383560652878,-4.09465919989404,-0.940702921125151,0.441007780327081,0.545602305905325,4.37346378814545,2.61586390955839,5.798503567,0.172458288
10.2,43.43,21224,62039,1.21,-1.4773527445117,0.121775798263534,-1.12453136988896,-1.40324477235798,3.84821805548838,-0.75888775596747,-0.566203412137969,-1.07188763640354,-5.14091439064135,-1.05493807808977,0.616408850942879,0.680651119671233,4.56859391754335,2.76231241808938,6.087767923,0.164263818
