"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,41.7272727272727,18.6445214960905,160.5283798,4.267333565,123.728754741064,-99.0303379829766,346.487847465104
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,37.6363636363636,14.8072463832593,73.63658302,0.458479319,117.395513615887,-105.392522024637,340.183549256411
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,36,10.3633971264253,51.31483509,0.280653345,114.862217165817,-107.938533667526,337.662967999159
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,24.1666666666667,18.0898431237649,64.81180749,1.00218427,96.5427308000278,-126.369311986757,319.454773586813
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,30.5,9.76672354932241,41.07148346,0.20369105,106.347526319746,-116.500725915118,329.19577855461
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,38.2727272727273,20.5965575234839,56.87091915,0.770254564,118.380684457581,-104.402581986958,341.163950902121
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,24,13.4833230325465,39.2756349,0.284820113,96.2847098652983,-126.629142977034,319.198562707631
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,42.4166666666667,18.7687280207038,55.60667563,0.815337755,124.796023152899,-97.958592408668,347.550638714466
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,37.4545454545455,21.2620019582524,54.76131918,0.753154456,117.114036232546,-105.675380098143,339.903452563235
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,68.3,12.552556180582,80.6250656,1.855020668,164.866674316378,-57.8034407384988,387.536789371255
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,41.0833333333333,11.4531324284775,70.96066682,1.987543814,122.731855675064,-100.031523304098,345.495234654225
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,31.0833333333333,17.8857908729672,272.5348429,4.718080418,107.250599591299,-115.592266574151,330.093465756749
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,29.1818181818182,18.3892260947446,48.26462876,0.742906646,104.306815290522,-118.553912150308,327.167542731352
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,31.2727272727273,14.1002901324115,71.25145017,1.139627929,107.543805198946,-115.297329999051,330.384940396943
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,36.7272727272727,22.0095020801967,63.1732016,1.032756436,115.988126699181,-106.806892666789,338.783146065151
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,52.2,10.9015799058872,70.44102514,1.552356955,139.941852021516,-82.7616762090448,362.645380252077
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,38.45,20.1506823705799,100.6908119,1.179209481,118.655124906339,-104.126830490381,341.437080303059
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,51.9090909090909,23.4027970356304,69.28334701,0.809799887,139.49148820817,-83.2132235084937,362.196199924834
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,40.9,20.1077652219789,70.46152124,0.555145222,122.448032646861,-100.316585076068,345.21265036979
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,32.4545454545455,19.3719572390796,97.8957421,1.441879782,109.373408190663,-113.457122401507,332.203938782834
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,49.5833333333333,15.6986295483704,81.91402797,0.649961199,135.890923346264,-86.8239898252233,358.605836517752
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,61.0833333333333,24.0924670736928,274.0987451,7.474758189,153.694367842594,-68.9829289789535,376.371664664142
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,54.1666666666667,15.4321584735096,78.69369569,2.21352713,142.986499051323,-79.7095680419447,365.682566144591
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,39,21.4149480503689,60.23512043,1.406740407,119.506593990946,-103.271342368405,342.284530350297
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,62.4545454545455,19.6894064733482,321.8666456,8.368333361,155.817176441959,-66.8577810686362,378.492133952554
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,62,17.3954016912516,107.9334325,2.989644718,155.113482983606,-67.562199321124,377.789165288336
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,52.9090909090909,15.5977853905902,98.07001331,1.92257992,141.039613816547,-81.6611158630762,363.74034349617
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,48.7272727272727,21.9275667099243,53.48002201,1.120701616,134.565633999699,-88.1533651674186,357.284633166817
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,55.1666666666667,18.1350155191218,46.9486511,0.918027483,144.5346246597,-78.1580092879168,367.227258607316
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,65.2727272727273,19.2618322549591,68.97052291,1.256631377,160.180075883747,-62.4915094991354,382.85166126663
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,68.1538461538462,42.4339607583481,355.0818916,6.553862016,164.640409804385,-58.0297250271856,387.310544635955
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,218.083333333333,121.377291820575,201.9552017,1.015089484,396.750088357706,171.38548967868,622.114687036733
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,67.4545454545455,15.1615542499022,311.4480017,8.47360052,163.557804483842,-59.1124968738266,386.22810584151
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,75.3333333333333,17.8240559272285,353.3049619,9.842514542,175.755157761959,-46.9201464557844,398.430461979703
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,54.0909090909091,22.9845798110583,115.4337622,1.894932065,142.869216808264,-79.827120279535,365.565553896064
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,46.5454545454545,17.6825543198014,105.7636335,5.529308912,131.187905399605,-91.5423131400269,353.918123939237
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,61.4166666666667,24.0924670736928,60.6622639,0.521352206,154.210409712053,-68.4662763675643,376.88709579167
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,40.0909090909091,14.8354612025009,64.82600414,1.104452514,121.195458290993,-101.574723808969,343.965640390956
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,51,22.4053565024081,87.95481953,1.208105913,138.084101291464,-84.6244414245375,360.792644007466
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,120.7,60.4024466023981,169.8695081,6.194816384,245.988456195307,22.9908211830522,468.986091207563
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,67.6,15.8689074048033,77.40139067,1.444532107,163.782986390514,-58.8872705326722,386.453243313701
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,128.615384615385,30.3109948740785,407.4375349,2.240906442,258.242465818534,35.1374437189364,481.347487918132
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,155.923076923077,39.6241961820921,366.7929674,4.804987873,300.518203585739,76.9265743688859,524.109832802592
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,146.461538461538,31.9755515579622,315.5650704,3.09253769,285.870553598791,62.4678698025394,509.273237395042
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,136.923076923077,46.0605788400116,291.4015196,1.981530334,271.103817026585,47.8697912748156,494.337842778354
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,78,19.4422220952236,318.8457154,3.985571442,179.88349271763,-42.79692452148,402.56390995674
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,122.666666666667,30.2424546061668,343.7990278,4.950706,249.033103225115,26.0102023633357,472.056004086894
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,141.769230769231,35.3462724252357,382.915235,1.64653551,278.606271897948,55.2892984681241,501.923245327772
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,164.545454545455,47.5044495523601,585.3572459,7.78525137,313.866727188035,90.0841802137851,537.649274162284
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,190.25,28.6010966096184,509.8802514,3.977065961,353.660592257894,129.203379112211,578.117805403577
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,124.833333333333,31.0742024934842,510.7720501,2.24739702,252.387375376596,29.3355553199571,475.439195433236
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,125.916666666667,29.9650048415066,425.6460716,6.895466359,254.064511452339,30.9978057862031,477.131217118474
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,112.166666666667,21.4977095326808,285.4554922,3.882194694,232.777784337162,9.87892498946817,455.676643684855
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,100.833333333333,18.0848170037909,213.0614752,1.363593441,215.23236077556,-7.56261259407827,438.027334145198
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,104.75,22.8597502571262,318.8247,5.61131472,221.295852741702,-1.53149771044093,444.123203193845
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,111.818181818182,37.3143891329288,443.5927218,9.58160279,232.238286019091,9.34308537500476,455.133486663177
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,86.5833333333333,21.0560219558696,330.5850441,1.454574194,193.171570856195,-29.537044651595,415.880186363985
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,258.454545454545,22.8094876591459,654.0897303,4.251583247,459.249795683755,232.246815543073,686.252775824437
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,181.384615384615,28.4445028712007,567.7982591,8.346634409,339.935863306709,115.729140136594,564.142586476825
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,140.538461538462,26.5380713460724,360.8953237,6.820921619,276.700886533793,53.4055158875841,499.996257180002
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,82.8461538461538,38.3315495683085,431.4287933,3.580858984,187.385947588993,-35.308188567239,410.080083745225
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,89.875,26.3334388183541,299.9841868,2.93984503,198.267484317101,-24.45669671168,420.991665345883
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,185.230769230769,63.361599630157,436.78518,0.960927396,345.890192569696,121.577093103709,570.203292035683
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,79.3333333333333,16.477716817422,323.6804956,0.906305388,181.947660195465,-40.7359620742114,404.631282465142
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,43.5,26.3214395848362,421.6584628,14.1255585,126.47315922864,-96.2746540808459,349.220972538127
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,49.1428571428571,24.8993578627647,195.5844371,3.051117218,135.209010875908,-87.5079824500716,357.926004201887
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,20.6923076923077,16.3980924469109,259.3390696,3.060201021,91.1639866991299,-131.787181576049,314.115154974309
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,43,21.5793110795194,172.5557713,3.140515038,125.699096424452,-97.0518209542374,348.450013803142
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,100.333333333333,23.137271518771,334.5877951,3.479713069,214.458297971372,-8.33281023122311,437.249406173967
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,110.076923076923,41.2582548072939,264.1328625,1.399904171,229.542598770938,6.66523819604583,452.419959345831
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,30.3846153846154,16.9781156273719,66.61077661,0.126560476,106.168896441856,-116.680430950663,329.018223834375
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,46.1538461538462,18.871699066089,211.0280805,3.144318399,130.581646420101,-92.1507083175513,353.314001157754
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,47.8461538461538,19.4672637772841,153.4316483,2.148043076,133.201551295815,-89.5218394961362,355.924942087767
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,32.7692307692308,21.3937445925744,143.7066162,0.229930586,109.860580584908,-112.967183440953,332.688344610768
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,45.9166666666667,18.9086720524705,150.7094709,0.572695989,130.214462782217,-92.5192038756188,352.948129440053
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,92,29.1204395571221,365.7716364,4.645299782,201.557251234901,-21.1783772517566,424.292879721559
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,74.1538461538462,25.6932097185429,131.1007878,2.884217331,173.929163454644,-48.7444308847816,396.602757794069
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,45.2857142857143,22.9260636744382,174.0963235,1.793192132,129.237669243598,-93.4995539816327,351.97489246883
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,78.2307692307692,30.9681391275879,107.6482229,0.602830048,180.240752473409,-42.4401885444018,402.92169349122
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,48,19.6807858921673,104.6054626,1.945661604,133.439724466335,-89.2828859363851,356.162334869055
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,66.7692307692308,20.4497507978045,83.17074012,1.047951326,162.496851269709,-60.1737286813807,385.167431220799
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,65.9166666666667,17.9669309026502,306.2265551,5.420210026,161.176974949747,-61.4941110353118,383.848060934806
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,64.0833333333333,38.1062112172456,346.4020468,1.801290643,158.338744667724,-64.3340283101185,381.011517645566
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,66.0833333333333,19.2280965508731,288.8091125,3.985565753,161.434995884477,-61.2359772744601,384.105969043413
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,33.7692307692308,24.977169062145,91.45583254,2.286395813,111.408706193284,-111.410425847486,334.227838234055
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,33.9230769230769,19.7377030851344,300.501993,2.313865346,111.646879363804,-111.170946223364,334.464704950971
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,33.0769230769231,17.1292222943792,100.7317857,1.158415535,110.336926925947,-112.488155252422,333.162009104315
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,40.0769230769231,23.4003616014138,77.97233518,1.138396094,121.173806184582,-101.596473499777,343.944085868941
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,34.8461538461538,18.8584470633461,165.9363359,4.613030137,113.07591838692,-109.734189135166,335.886025909007
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,29.6923076923077,15.907988639803,112.7063173,1.1721457,105.097117174519,-117.758729000835,327.952963349872
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,80.8333333333333,25.2580620192781,181.7526989,1.417671051,184.26984860803,-38.4178960805405,406.957593296601
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,70.7692307692308,17.8846015991124,232.242995,3.088831834,168.689353703215,-53.9812126040375,391.359920010468
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,39.0769230769231,21.1481344270266,99.43200238,3.500006484,119.625680576206,-103.151699536179,342.403060688591
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,64.0769230769231,20.1389404655986,200.6979642,3.632633153,158.328820785619,-64.343959524969,381.001601096206
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,44.5384615384615,26.2126413034353,105.939325,2.065816837,128.080828129647,-94.6607323592745,350.822388618568
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,60.8571428571429,18.4718377864465,206.3664659,0.701645984,153.344196574033,-69.3335300692652,376.021923217331
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,83.2142857142857,19.6866943407453,298.9077106,1.853227806,187.955861961308,-34.7395497154187,410.651273638034
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,58.2307692307692,26.633793840889,170.6622359,2.42340375,149.278240305879,-73.4053881398482,371.961868751606
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,37,15.6311654502578,224.410619,2.580722118,116.410342774193,-106.382560402386,339.203245950772
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,35.4285714285714,14.7268163864129,71.0193117,0.923251052,113.97757396103,-108.827770260699,336.782918182759
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,31.3846153846154,22.0625567479476,81.69856209,0.196076549,107.717022050233,-115.123094635566,330.557138736031
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,133.416666666667,21.2836186829783,370.2795254,2.554928725,265.675453515163,42.4979096911207,488.852997339204
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,116.142857142857,32.5289389333847,262.5621361,3.413307769,238.933426637134,15.9907372829936,461.876115991275
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,170.615384615385,36.9629058686734,478.1053801,5.880696175,323.263741370348,99.3361059318752,547.191376808821
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,128,21.6459108042479,488.9858648,11.83345793,257.289773136456,34.1936433128643,480.385902960047
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,42.4615384615385,19.7256828551653,412.4972905,2.062486453,124.865490327634,-97.8888378232383,347.619818478506
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,46.9285714285714,23.4929262208347,468.1176464,3.042764702,131.78101845736,-90.9471462716154,354.509183186335
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,67.3076923076923,31.7867493760755,132.2391605,0.978569787,163.330457366527,-59.339894073256,386.000808806311
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,103,15.8113883008419,253.2933803,1.646406972,218.586632927043,-4.22579092980942,441.399056783896
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,88,23.7767393335027,183.982931,2.244591758,195.364748801395,-27.3502429556992,418.07974055849
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,101.846153846154,27.8563163209775,341.6514086,8.404624652,216.800334148147,-6.00265468313623,439.603322979431
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,719.5,410.872648558326,614.0518172,4.3370591,1173.00607049116,903.720549002354,1442.29159197998
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,164.764705882353,90.9172215615424,553.5802331,15.06148595,314.206155797357,90.4185216819521,537.993789912763
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,158.8,60.94400240033,433.6021987,7.251617097,304.972041874453,81.3186946744056,528.6253890745
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,74.0714285714286,28.5992584242596,145.6542648,1.71335692,173.801570684722,-48.8719168230725,396.475058192517
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,104.928571428571,40.1793369890435,372.8583737,8.19883524,221.572303743197,-1.25661162685529,444.401219113249
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,74.6875,40.7098984687181,137.6502423,3.767816255,174.755326639883,-47.9189994149037,397.42965269467
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,45.2,18.7090505218349,116.7959682,2.858430699,129.10497276288,-93.6327410825362,351.842686608297
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,46.4666666666667,18.3803725543879,22.55582026,0.666533592,131.065931866824,-91.664713460637,353.796577194285
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,69,20.1791972090071,213.3189091,2.983821266,165.950362242242,-56.7197301249528,388.620454609436
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,41,13.2611139372657,70.00844714,1.304675757,122.602845207699,-100.161095824651,345.366786240049
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,136.066666666667,58.4532373130946,417.5692893,3.445464021,269.77798637736,46.5580298458982,492.997942908822
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,132.285714285714,40.2309268166602,141.6979167,2.177054306,263.924597172355,40.7646375783567,487.084556766353
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,109.6,32.0553093440518,371.3797605,1.61738766,228.804261942328,5.93165939497968,451.676864489676
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,110.571428571429,30.1118792958074,341.5130418,3.285768212,230.308155390466,7.42580311972972,453.190507661202
