"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
141,3250,7.55,59681,316772,2.47,17,331,221,64,9823,144,34,426,0,98,0,3350,242943,40080,0.164976969906521
141.5,3255.38,7.53,58721,317440,2.42,44,297,137,36,10954,0,18,487,0,0,37,3191,243470,39943,0.164057173368382
142,3260.76,7.53,59458,318792,2.61,12,352,240,49,12390,39,77,488,0,23,0,3394,242351,40223,0.165970018691897
142.5,3266.14,7.49,57956,319813,2.21,7,370,317,67,13861,116,17,274,0,74,0,3368,242157,40072,0.165479420376037
143,3271.52,7.53,57851,321230,2.44,30,514,246,47,17196,0,19,391,0,150,98,3467,238831,39692,0.16619283091391
143.5,3276.9,7.54,57265,319840,2.08,7,400,350,0,18231,0,0,434,0,0,0,3374,239118,39111,0.163563596216094
144,3282.28,7.58,54502,313141,2.21,54,379,298,48,11485,131,0,608,0,0,0,3222,239350,39556,0.165264257363693
144.5,3287.66,7.6,59319,322816,2.12,277,459,322,48,16962,0,63,396,0,0,0,2918,241726,40070,0.165766198092055
145,3293.05,7.53,57738,316966,2.35,40,618,669,81,14522,79,48,466,0,53,47,3344,238322,39490,0.165700187141766
145.5,3298.43,7.52,54618,307998,2.27,79,520,554,11,11654,129,0,431,0,0,104,3236,234128,38766,0.165576095127452
146,3303.81,7.58,54094,314805,2.21,96,508,791,89,16303,23,8,436,0,194,254,3212,234289,39510,0.168637878859016
146.5,3309.19,7.61,53823,311074,2.19,26,531,659,42,14235,5,69,454,0,0,514,3314,233884,38430,0.164312223153358
147,3314.57,7.61,56725,316091,2.39,50,422,663,87,15322,28,0,546,0,81,130,3164,236643,38957,0.164623504603982
147.5,3319.95,7.59,58389,319400,2.23,18,317,598,19,14513,0,41,527,0,8,0,3544,239860,39528,0.164796131076461
148,3325.33,7.59,59024,319361,2.17,34,315,564,79,14064,0,39,300,0,0,0,3136,241607,39310,0.162702239587429
148.5,3330.71,7.61,58090,316305,2.35,59,392,680,88,13542,156,0,271,0,173,0,3730,238826,39507,0.165421687755939
149,3336.09,7.58,53997,310637,2.3,0,358,459,91,13070,117,0,530,0,55,210,3197,234366,39087,0.166777604260004
149.5,3341.47,7.59,57772,319134,2.09,0,406,376,72,15232,139,0,342,0,65,0,3774,240669,39386,0.163652152956966
150,3346.85,7.57,57955,316803,2.44,27,334,227,18,12945,29,9,414,0,0,0,3337,240722,40152,0.166798215368766
150.5,3352.23,7.57,59993,318765,2.56,0,430,222,11,11541,0,0,459,0,0,0,3477,243322,40041,0.164559719219799
151,3357.61,7.54,60072,317780,2.57,92,430,187,37,11403,0,0,409,0,0,20,3269,243122,39847,0.163897138062372
151.5,3363,7.56,55992,311210,2.22,26,438,230,32,9006,89,0,372,0,0,0,3443,239563,40032,0.16710426902318
152,3368.38,7.58,57952,313900,2.2,0,376,168,38,8424,111,18,471,0,0,127,3390,242925,39602,0.1630215086961
152.5,3373.76,7.61,60463,316163,2.72,29,482,106,49,7648,80,0,504,0,0,0,3344,244348,40026,0.163807356720743
153,3379.14,7.59,59624,314908,2.38,38,563,325,67,9566,0,40,283,0,18,0,3208,242877,39573,0.16293432478168
153.5,3384.52,7.59,59962,318163,2.44,13,473,188,18,9263,0,11,502,0,0,0,3572,244105,40598,0.166313676491674
154,3389.9,7.61,57650,314461,2.46,30,420,247,54,10621,202,0,278,0,38,0,3322,240472,39484,0.164193752287169
154.5,3395.28,7.64,59232,316669,2.39,38,446,205,5,10322,0,0,413,0,73,124,3455,241764,39987,0.165396833275426
155,3400.66,7.63,60127,319439,2.34,36,465,232,0,10826,21,38,353,0,0,0,3473,245078,40016,0.163278629660761
155.5,3406.04,7.63,56818,317475,2.22,8,436,221,66,9132,6,91,516,0,285,166,3641,244157,39825,0.163112259734515
156,3411.42,7.63,54922,309224,2.36,7,439,297,31,9057,123,45,418,0,41,0,3225,237845,39460,0.16590636759234
156.5,3416.8,7.56,59358,319808,2.54,23,409,510,61,11810,0,94,397,0,0,0,3531,244049,39915,0.163553220869579
157,3422.18,7.54,59554,319507,2.34,15,398,308,53,10094,17,118,518,0,373,98,3444,244915,39929,0.163032072351632
157.5,3427.57,7.55,57337,315402,2.12,0,287,279,64,9447,101,0,446,0,0,0,3440,243377,39435,0.162032566758568
158,3432.95,7.53,56211,314286,2.27,43,301,287,55,10344,45,13,297,0,237,336,3471,240033,39513,0.164614865456
158.5,3438.33,7.52,55351,311410,2.18,0,228,445,27,10674,191,34,454,0,0,72,3366,237933,38870,0.16336531712709
159,3443.71,7.48,58068,312340,2.37,0,161,405,71,8648,0,0,379,0,28,0,3319,241050,39628,0.164397427919519
159.5,3449.09,7.44,59590,317238,2.17,0,256,286,63,8932,169,43,494,0,0,7,3182,243443,39939,0.164058937821174
160,3454.47,7.46,57137,314714,2.29,21,424,341,23,10336,17,0,412,0,0,71,3494,241193,39862,0.165270136363825
160.5,3459.86,7.41,57373,313919,2.42,53,491,346,48,11514,0,0,416,0,0,0,3348,239308,39639,0.165640095609006
161,3465.26,7.43,54813,304212,2.56,32,399,194,58,7466,0,67,538,0,0,0,3031,236769,39106,0.165165203214948
161.5,3470.65,7.49,53358,304562,2.75,32,394,160,81,7492,24,8,410,0,0,0,3246,234715,38997,0.166146177278828
162,3476.04,7.5,52007,299689,2.29,67,453,275,88,8145,80,40,403,0,221,103,3256,229835,38439,0.16724606783127
162.5,3481.43,7.52,50900,300064,2.26,40,426,474,65,9188,75,44,258,0,154,0,3297,229844,38275,0.166525991542089
163,3486.83,7.5,55929,311687,2.35,0,432,314,0,8644,4,56,447,0,0,0,3248,239256,39444,0.164861069314876
163.5,3492.22,7.5,55211,310463,2.33,21,336,219,14,7211,0,30,476,0,0,51,3767,240885,39423,0.163659007410175
164,3497.61,7.49,57311,316998,2.28,10,495,273,39,8901,110,112,552,0,0,0,3345,244665,39807,0.162700018392496
164.5,3503.01,7.52,54928,311280,2.28,14,430,331,20,9264,0,10,566,0,0,0,3471,239842,39584,0.1650419859741
165,3508.4,7.51,56683,312994,2.44,16,380,151,8,6681,55,45,390,0,0,0,3593,244106,40563,0.166169614839455
165.5,3513.79,7.54,56501,313713,2.26,12,400,111,20,6800,0,90,216,0,0,0,3326,245749,40324,0.164086120391131
166,3519.19,7.5,55007,312156,2.27,0,392,205,8,8242,101,41,430,0,155,63,3626,241574,39889,0.165121246491758
166.5,3524.58,7.42,56316,311425,2.51,57,522,306,73,11346,255,72,436,0,0,187,3101,237260,38467,0.162130152575234
167,3529.97,7.41,58464,316095,2.35,5,428,179,27,9176,120,24,348,0,0,156,3144,243877,39409,0.161593754228566
167.5,3535.37,7.4,53713,312883,2.18,84,486,285,47,9272,0,46,444,0,233,0,3455,241264,39954,0.165602825121029
168,3540.76,7.36,53490,313255,2.05,39,356,164,56,7469,132,71,474,0,0,94,3734,244646,39808,0.162716741741128
168.5,3546.15,7.35,53818,314250,2.14,0,448,201,18,7184,0,28,298,0,26,0,3061,247090,39687,0.16061758873285
169,3551.55,7.29,50193,300435,2.12,47,599,246,78,8102,0,21,557,0,122,0,3637,232303,38435,0.165452017408299
170,3562.33,7.22,45984,287709,2.07,0,395,160,34,5678,6,40,412,0,0,0,3075,225978,37460,0.165768349131331
170.5,3567.72,7.17,46525,288402,1.96,22,345,144,32,5893,0,25,349,0,0,55,3017,226241,37477,0.165650788318651
171,3573.12,7.24,49559,296755,2.44,20,380,235,28,7196,138,0,271,0,193,0,3386,229512,38429,0.16743786817247
171.5,3578.51,7.21,55767,310094,2.44,57,526,379,105,9452,37,50,500,0,41,0,3430,237230,38603,0.162723938793576
172,3583.9,7.18,58546,315525,2.79,20,570,408,36,9879,64,0,463,0,36,0,3221,242082,39785,0.164345139250337
172.5,3589.3,7.05,57718,310804,2.53,46,538,468,27,8604,73,0,416,0,250,0,3591,238541,39498,0.165581598131977
173,3594.69,7.12,52544,306597,2.32,21,442,456,61,8148,15,69,428,0,145,112,3334,235433,39252,0.166722591990078
173.5,3600.08,7.19,57372,315841,2.23,59,383,482,5,10880,146,52,395,0,9,142,3339,241041,39903,0.16554445094403
174,3605.48,7.16,57573,315801,2.45,65,431,552,61,10161,36,7,373,0,234,0,3429,241277,39056,0.161872039191469
174.5,3610.87,7.13,56762,312736,2.49,65,389,439,50,10060,0,57,421,0,139,17,3520,239853,39411,0.164313141799352
175,3616.26,7.11,60084,314960,2.62,0,405,254,83,9183,83,0,403,0,0,0,3229,242979,39268,0.161610674173488
175.5,3621.66,7.07,59100,312354,2.53,19,306,117,75,8435,89,52,508,0,131,10,3295,241465,39117,0.161998633342306
176.5,3632.44,7.3,58272,312342,2.39,0,285,179,14,7780,0,0,424,0,0,0,3535,241682,39924,0.165192277455499
177,3637.83,7.37,55469,306383,2.51,8,409,153,56,7252,45,69,343,0,0,0,3181,238262,38651,0.162220580705274
177.5,3643.23,7.34,58810,313313,2.42,51,358,67,28,7669,72,62,379,0,0,0,3285,242452,39731,0.16387161170046
178,3648.62,7.35,57354,310102,2.3,10,269,120,13,6498,7,0,281,0,75,0,3132,241239,39733,0.164703882871343
178.5,3654.01,7.4,58669,313712,2.81,28,420,197,12,9089,0,0,401,0,0,0,3367,241639,39502,0.16347526682365
179,3659.41,7.36,59645,315000,2.56,56,469,219,25,10851,146,20,370,0,66,0,3121,240526,39640,0.164805468015932
179.5,3664.8,7.36,56793,312707,2.31,0,426,260,55,11645,140,30,404,0,0,0,3320,238993,38794,0.162322745854481
180,3670.19,7.4,56824,311942,2.21,0,323,187,40,10426,0,0,494,0,0,0,3751,239632,39134,0.163308740068104
180.5,3672.85,7.36,56865,312576,2.22,0,361,248,60,9516,64,28,569,0,0,0,3061,241384,39493,0.163610678421105
181,3675.5,7.33,54835,308327,2.34,35,478,261,0,9479,89,70,528,0,0,79,3156,237120,38562,0.162626518218623
181.5,3678.15,7.18,60676,318389,2.53,55,522,274,129,11672,161,92,286,0,419,245,3507,241162,39837,0.165187716141017
182,3680.81,7.22,58417,319530,2.37,38,407,439,77,14665,32,86,557,0,0,18,3441,240639,39713,0.165031437131969
182.5,3683.46,7.22,58497,317665,2.28,14,305,408,106,14233,63,0,478,0,140,266,3475,239107,39453,0.165001442868674
183,3686.11,7.16,58211,317593,2.39,17,285,314,40,12942,33,17,336,0,385,0,3461,239828,39361,0.164121787280885
183.5,3688.77,7.18,56947,316057,2.58,54,403,302,40,13882,0,40,467,0,0,179,3172,238919,39750,0.166374377927247
184,3691.42,7.24,54491,310395,2.5,38,396,212,69,11780,57,25,294,0,0,0,3312,236653,39159,0.165470118696995
184.5,3694.07,7.26,56174,310304,2.65,18,329,147,50,10167,90,35,398,0,0,0,3517,238232,39293,0.164935860841533
185,3696.73,7.34,52701,304088,2.11,24,377,125,50,8943,125,119,352,0,0,0,3204,234912,38571,0.164193400081733
185.5,3699.38,7.34,54625,307582,2.21,7,379,126,42,9559,118,96,392,0,11,0,3312,236200,38688,0.163793395427604
186,3702.03,7.35,54909,308490,2.41,5,303,156,87,9192,0,62,467,0,0,0,3196,237839,39303,0.165250442526247
186.5,3704.69,7.35,55402,309725,2.19,0,421,135,48,10574,84,19,534,0,91,0,3089,237437,38962,0.164094054422857
187,3707.34,7.36,53288,305650,2.2,0,312,214,75,10383,42,32,466,0,0,0,3569,235012,37692,0.160383299576192
187.5,3709.99,7.31,52255,302216,2.38,22,329,234,57,9691,0,0,392,0,200,0,2825,231785,37692,0.162616217615463
188,3712.65,7.24,54767,309250,2.2,0,317,262,48,10579,93,44,516,0,0,0,3435,236498,38571,0.163092288306878
188.5,3715.3,7.32,51623,302799,2.36,0,314,111,103,9372,17,38,414,0,103,0,3472,232094,38368,0.16531233034891
189,3717.95,7.34,54021,307072,2.09,0,291,108,81,8481,90,0,454,0,71,116,3427,236861,38949,0.164438214817973
189.5,3720.61,7.37,53001,306383,2.48,0,280,128,90,9224,55,0,277,0,0,145,3205,236013,38200,0.161855491011088
190,3723.26,7.37,55137,306978,2.32,38,327,106,9,9278,112,73,365,0,0,0,3356,237205,38275,0.161358318753821
190.5,3725.91,7.39,54525,309000,2.4,0,399,90,10,9808,0,51,299,0,11,0,3610,237732,38893,0.163600188447495
191,3728.57,7.37,58811,313152,2.64,0,389,75,96,9267,109,13,253,0,0,0,3385,241319,39535,0.163828790936478
191.5,3731.22,7.36,56409,311818,2.31,13,436,101,25,10653,172,75,430,0,209,0,3319,238878,39388,0.164887515803046
192,3733.87,7.39,56526,309099,2.41,36,433,93,58,9231,0,0,310,0,31,0,3362,238530,39015,0.163564331530625
192.5,3736.53,7.42,57774,315620,2.33,62,402,164,59,9288,100,26,617,0,0,0,3217,243024,39682,0.163284284679702
193,3739.18,7.44,54683,310090,2.28,0,382,131,11,7510,0,97,348,0,0,0,3321,241238,39402,0.163332476641325
193.5,3741.83,7.42,49406,293444,2.5,16,420,129,50,8456,0,29,486,0,235,0,3367,225449,36847,0.163438294248367
194,3744.49,7.39,49055,292336,2.62,7,380,161,21,6985,47,110,301,0,0,0,3186,226188,36934,0.163288945478982
194.5,3747.14,7.4,55124,307730,2.21,10,360,74,66,5946,0,26,366,0,85,44,3152,239731,39017,0.16275325260396
195,3749.79,7.43,56010,309418,2.43,0,331,66,15,6496,0,47,514,0,0,0,3054,240577,39883,0.165780602468233
195.5,3752.45,7.41,58561,311303,2.54,7,331,73,26,7639,15,57,506,0,232,0,3014,240550,39188,0.16290999792143
196,3755.1,7.43,56856,308958,2.66,16,365,32,42,8032,58,0,426,0,24,0,3268,239014,38989,0.163124335812965
196.5,3757.75,7.46,57822,311383,2.34,36,370,107,68,6795,49,144,437,0,127,0,3629,241879,39494,0.163279987100989
197,3760.41,7.44,56789,311563,2.29,0,313,95,46,7330,12,140,512,0,115,0,3412,241612,39523,0.163580451302088
197.5,3763.06,7.45,53273,303061,2.39,16,362,137,50,6959,0,11,348,0,0,0,3605,236260,38477,0.162858714975028
198,3765.71,7.42,55704,308347,2.4,12,294,116,41,6385,83,49,259,0,0,0,3651,239702,39639,0.165367831724391
198.5,3768.37,7.44,59753,315233,2.34,13,317,142,82,7115,86,87,575,0,144,0,3515,244509,39619,0.162034935319354
199,3771.02,7.42,62311,316551,2.79,27,335,213,29,9233,0,87,417,0,0,0,3625,244095,39064,0.160036051537311
199.5,3773.67,7.35,57784,314476,2.29,56,475,382,46,11161,0,160,509,0,0,291,3946,239001,38678,0.161831958862097
200,3776.33,7.27,59150,313399,2.65,22,368,194,89,10309,0,0,469,0,0,0,3434,239670,39027,0.162836400050069
200.5,3777.92,7.26,54505,305769,2.47,6,522,299,85,11330,62,133,408,0,0,141,3501,231854,37725,0.162710153803687
201,3779.51,7.17,58054,311445,2.7,64,466,343,47,10937,87,0,540,0,0,0,3608,237122,38777,0.163531852801511
201.5,3781.11,7.13,64096,321057,2.3,43,335,297,57,10331,56,37,390,0,509,0,3798,244451,40841,0.167072337605491
202,3782.7,7.06,64603,322769,2.73,23,556,421,22,10618,149,39,647,0,319,0,3455,245871,40038,0.16284149004966
202.5,3784.3,7.01,63557,319327,2.77,39,566,224,21,10109,11,0,481,0,0,0,3426,244461,39867,0.163081227680489
203,3785.89,6.96,62497,316633,2.64,0,428,251,57,8842,210,0,497,0,0,52,3313,243227,39924,0.16414296110218
203.5,3787.48,6.85,64785,320031,2.86,0,359,228,53,8053,0,0,431,0,20,0,3397,247031,40055,0.162145641640118
204,3789.08,6.79,67682,322982,2.62,35,309,197,25,7671,126,16,532,0,0,0,3780,250359,40660,0.162406783858379
204.5,3790.67,6.74,67637,321398,2.7,22,385,219,37,8183,6,0,427,0,176,0,3554,248727,40042,0.16098774962107
205,3792.27,6.68,66439,321842,2.72,43,575,303,0,8682,0,72,607,0,0,0,3508,247869,40160,0.162021067580052
205.5,3793.86,6.61,62699,317311,2.8,33,679,312,33,9033,0,0,455,0,0,0,3426,243607,39974,0.16409216483927
206,3795.45,6.52,60837,315869,2.77,14,575,330,52,9096,106,86,444,0,0,0,3158,242884,40284,0.165856952289982
206.5,3797.05,6.51,59559,310207,2.8,35,457,282,36,7831,0,0,335,0,0,0,3160,239526,39622,0.165418367943355
207,3798.64,6.56,59687,314058,2.58,36,308,293,21,8015,22,45,485,0,0,19,3181,242568,39885,0.164428119125359
207.5,3800.24,6.64,57955,311237,2.63,89,368,345,50,12520,84,19,342,0,41,0,3120,235339,38755,0.164677337797815
208,3801.83,6.69,57962,309239,2.56,9,308,298,21,8424,22,0,569,0,113,0,3205,237337,38852,0.163699718122332
208.5,3803.42,6.76,58162,310863,2.84,83,479,328,90,9702,39,93,415,0,0,0,3306,236905,38866,0.164057322555455
209,3805.02,6.78,56902,306287,2.57,54,386,274,72,9404,0,72,378,0,0,0,3167,234476,38160,0.162745867380883
209.5,3806.61,6.77,59169,310400,2.37,39,429,267,70,9352,0,19,338,0,0,0,3265,238673,38628,0.161844867245143
210,3808.21,6.77,60035,314594,2.66,40,397,231,107,11184,181,79,251,0,36,0,3391,239342,38972,0.162829758253879
210.5,3809.8,6.75,59022,314154,2.46,76,544,284,81,12820,103,17,554,0,0,0,3365,237586,38454,0.161852971134663
211,3811.39,6.68,55238,305725,2.95,97,428,301,132,11487,0,50,320,0,175,0,3506,231142,37588,0.162618650007355
211.5,3812.99,6.65,57591,312264,2.5,91,556,297,33,11431,0,75,570,0,0,0,3259,237629,38340,0.161343943710574
212,3814.58,6.64,55123,309969,2.72,44,440,198,36,9385,0,0,313,0,0,0,3289,238059,38643,0.16232530591156
212.5,3816.18,6.59,49268,295271,2.55,60,374,144,59,8018,71,76,372,0,0,0,3145,228678,37327,0.163229519236656
213,3817.77,6.5,56313,311259,2.49,64,504,209,88,10221,0,69,475,0,56,0,3245,237815,38522,0.161983054054622
213.5,3819.36,6.42,55151,308875,2.5,69,458,224,0,8737,83,91,347,0,340,0,3470,237789,38701,0.16275353359491
214,3820.96,6.34,57833,311592,2.96,44,283,270,43,8644,129,33,495,0,0,0,3136,239851,39082,0.162942827005099
214.5,3822.55,6.37,53065,299954,2.82,67,418,141,20,8804,0,45,399,0,0,0,3227,230791,36859,0.159707267614422
215,3824.15,6.35,54643,306834,2.73,67,468,224,105,10074,0,0,213,0,198,0,3264,234435,37985,0.162027854202657
215.5,3825.74,6.35,55853,309253,2.69,70,549,384,140,10773,84,0,443,0,0,0,3489,235553,38497,0.16343243346508
216.5,3828.93,6.01,62124,320546,2.44,52,384,185,72,9667,0,0,347,0,0,0,3408,246317,41093,0.166829735665829
217,3830.52,6.08,61870,321374,2.55,51,416,350,47,9102,0,0,412,0,91,0,3585,246830,40255,0.16308795527286
217.5,3832.12,6.12,59085,315327,2.38,0,461,274,53,8741,185,128,460,0,139,0,3392,242975,39753,0.163609424837946
218,3833.71,6.16,58141,317961,2.25,198,360,273,49,10254,77,133,437,0,84,0,3776,243320,40614,0.166915995397008
218.5,3835.3,6.19,59947,317859,2.35,37,378,239,86,9127,0,86,454,0,148,0,3318,244807,40496,0.165420106451204
219,3836.9,6.17,60934,319490,2.4,27,338,334,30,9446,203,4,520,0,0,0,3365,245579,40287,0.164049043281388
219.5,3838.49,6.14,63924,323417,2.83,103,325,304,30,9509,22,0,546,0,0,0,3645,248517,40512,0.163015005009718
220,3840.09,6.13,64906,324167,2.56,30,446,268,63,9379,122,0,467,0,91,0,3223,249542,40917,0.163968390090646
220.5,3841.64,6.03,63485,321597,2.8,81,572,230,35,9650,83,25,378,0,0,0,3521,247874,40459,0.163224057383993
221,3843.2,5.99,60382,318185,2.31,24,388,193,18,7682,83,63,265,0,82,0,3721,246914,40939,0.165802668135464
221.5,3844.76,6.04,62911,320287,2.91,71,421,381,30,8710,33,0,513,0,114,0,3188,246530,41485,0.168275666247516
222,3846.31,5.97,64101,322273,3.12,53,406,290,0,8507,38,37,481,0,153,0,3362,247812,41473,0.167356705889949
222.5,3847.87,6.05,63756,320528,2.78,66,417,188,46,7776,63,0,476,0,221,87,3231,247216,41046,0.166032942851595
223,3849.42,6.16,61757,320985,2.57,72,418,202,27,8185,184,34,392,0,0,0,3585,247650,41337,0.166917019987886
223.5,3850.98,6.21,60213,318019,2.46,67,374,361,61,9071,109,0,338,0,86,0,3367,246332,40473,0.164302648458178
224,3852.54,6.24,58401,317813,2.55,39,320,270,0,7623,96,0,301,0,0,9,3728,246179,41195,0.167337587690258
224.5,3854.09,6.3,59649,317018,2.31,13,413,169,62,7295,0,33,317,0,198,0,3169,246522,41391,0.16789982232823
225,3855.65,6.39,56282,311747,2.43,42,334,148,54,7143,0,50,391,0,0,0,3434,242234,40651,0.167817069445247
225.5,3857.21,6.36,63509,320694,2.79,51,345,186,35,7774,0,88,445,0,0,0,3698,248586,41129,0.165451795354525
226,3858.76,6.43,58362,317207,2.35,14,284,145,10,7606,123,123,410,0,0,0,3260,246582,41467,0.168167181708316
226.5,3860.32,6.47,57406,319779,2.34,10,253,108,0,7576,33,67,532,0,0,0,3754,250509,41334,0.165000059878088
227,3861.88,6.5,57842,318536,2.44,7,423,223,5,8069,190,0,313,0,0,0,3390,249104,41114,0.16504753034877
227.5,3863.43,6.5,57466,317227,2.5,32,354,158,36,7145,0,55,416,0,288,0,3656,248030,41234,0.166246018626779
228,3864.99,6.54,56462,313639,2.4,32,449,152,6,8073,0,31,383,0,0,0,3363,244307,40293,0.164927734367005
228.5,3866.54,6.53,57717,316662,2.49,30,412,95,45,6743,0,42,242,0,87,0,3650,247068,41610,0.168415173150712
229,3868.1,6.61,57807,315909,2.22,12,360,103,62,5333,46,21,295,0,0,0,3346,249793,41690,0.16689819170273
229.5,3869.66,6.68,59587,317518,2.53,0,277,133,32,7383,22,23,429,0,0,0,3304,247790,41305,0.166693571169135
230,3871.21,6.62,62677,320708,2.47,35,414,150,29,8264,48,0,695,0,162,0,3394,247701,41308,0.166765576239095
230.5,3872.77,6.64,61065,321453,2.44,13,539,248,37,10231,0,0,339,0,0,0,3674,247278,40569,0.164062310436027
231,3874.33,6.68,60945,319400,2.56,30,358,139,7,7526,47,51,454,0,39,0,3566,248164,41899,0.168835931077836
231.5,3875.88,6.74,59667,322394,2.04,0,405,152,0,7813,124,0,602,0,97,43,3683,250462,41422,0.165382373374005
232,3877.44,6.77,58826,317404,2.47,22,426,107,0,6753,39,0,377,0,117,0,3527,247860,41286,0.166569837811668
232.5,3878.99,6.7,60874,318524,2.7,15,373,100,65,7226,55,97,530,0,37,0,3118,248280,40694,0.16390365716127
233,3880.55,6.73,58639,318144,2.34,19,334,191,72,7527,67,56,456,0,0,45,3656,247388,40490,0.163670024415089
233.5,3882.11,6.73,58931,318260,2.6,28,338,148,0,6514,119,62,547,0,0,0,3435,248805,41009,0.164823858041438
234,3883.66,6.73,49621,298588,2.3,0,335,140,59,7792,0,80,544,0,38,0,3315,231882,38219,0.16482090028549
234.5,3885.22,6.72,55130,307280,2.35,44,410,198,0,10273,0,99,526,0,256,0,3001,234576,38856,0.165643544096583
235,3886.78,6.69,55690,306901,2.34,7,377,137,9,8848,120,115,492,21,143,0,3250,235088,39407,0.167626590893623
235.5,3888.33,6.66,58713,312790,2.48,0,269,259,5,9258,72,0,337,0,5,0,2895,241732,40040,0.165637979249748
236,3889.89,6.7,58186,314743,2.36,12,262,214,39,7557,72,0,542,0,0,0,3342,244792,40379,0.164952286022419
236.5,3891.44,6.78,56197,312994,2.22,45,256,108,53,5332,0,0,249,0,52,0,3428,247415,40500,0.163692581290544
237,3893,6.86,55396,316287,2.1,52,266,167,45,6490,42,14,377,0,0,0,3435,248831,40237,0.161704128504889
237.5,3894.56,6.79,51024,306508,2.04,0,378,107,57,6451,36,143,266,0,41,0,3420,241937,39409,0.162889512559055
238,3896.11,6.69,56989,318785,2.2,0,286,76,28,7736,71,0,442,0,0,0,3622,247928,41215,0.166237778709948
238.5,3897.67,6.68,51217,302991,2.2,57,417,124,75,7754,0,158,482,0,0,0,3056,236697,38818,0.163998698758328
239,3899.23,6.59,45765,286199,2.05,46,424,84,29,7128,60,54,457,0,0,0,3223,222088,37438,0.168572817982061
239.5,3900.78,6.53,58796,316221,2.4,27,352,49,42,6911,109,67,493,0,0,0,3457,247162,40538,0.164013885629668
240,3902.34,6.51,63737,321411,2.55,45,391,126,47,6993,80,6,477,0,0,0,3489,250458,41328,0.165009702225523
240.5,3906.24,6.56,63575,321617,2.28,36,247,65,0,6225,0,108,492,0,0,0,3754,251279,41587,0.165501295372872
241,3910.14,6.54,59992,317445,2.42,28,404,65,16,6820,11,43,286,0,0,0,3484,248517,40628,0.163481773882672
241.5,3914.04,6.5,60911,319982,2.32,0,451,202,24,7463,0,63,410,0,0,0,3719,248097,41403,0.166882308129482
242,3917.94,6.43,59764,318954,2.16,0,353,94,8,7370,14,43,270,0,0,0,3518,247837,40990,0.165390962608489
242.5,3921.84,6.44,57138,316377,2.24,17,319,96,61,6458,47,62,404,0,0,0,3555,247431,40738,0.164643880516184
243,3925.74,6.44,58268,316503,2.66,71,269,41,45,5760,0,109,524,0,0,0,3649,248511,40707,0.163803614326931
243.5,3929.64,6.37,61288,316804,2.44,0,191,88,19,4742,0,85,337,0,0,0,3451,249174,40912,0.164190485363641
244,3933.54,6.32,59329,318405,2.44,15,259,53,33,4140,0,67,482,0,0,0,3489,251012,41618,0.165800838206938
244.5,3937.44,6.3,58991,316538,2.47,0,229,81,0,3687,12,0,554,0,0,0,3659,250455,41344,0.165075562476293
245,3941.34,6.24,62474,317169,2.59,34,205,0,98,3782,62,70,599,0,0,0,3356,249588,41512,0.166322098818853
245.5,3945.24,6.22,60746,321768,2.32,8,190,100,15,4603,56,0,359,0,0,0,3322,254262,42213,0.166021662694386
246,3949.14,6.22,56416,315201,2.31,17,211,25,0,3910,0,133,364,0,0,0,3460,250091,41973,0.167830909548924
246.5,3953.04,6.09,57723,317855,2.5,38,239,167,25,4190,6,5,323,0,0,0,3274,252162,42525,0.16864158755086
247,3956.94,6.16,52237,307917,2.39,0,116,75,0,3832,113,37,307,0,142,0,3464,244615,41642,0.170234858859841
247.5,3960.84,6.13,54527,309994,2.36,27,198,52,0,4070,113,104,292,0,0,0,3440,246098,40553,0.16478394785817
248,3964.74,6.13,60049,315208,2.63,18,162,35,20,4690,71,57,469,0,0,0,3480,248345,41008,0.165125128349675
248.5,3968.64,6.13,62835,317808,2.46,36,195,54,6,4082,109,0,417,0,0,0,3596,249774,41283,0.165281414398616
249,3972.54,6.19,62070,316880,2.46,5,250,0,10,4160,46,0,496,0,0,0,3695,249002,41180,0.165380197749416
249.5,3976.44,6.15,64216,319686,2.73,0,280,97,54,5295,68,73,376,0,103,0,3399,250977,41140,0.163919402973181
250,3980.34,6.14,63805,321432,2.69,12,324,181,0,6099,149,0,372,0,150,0,3718,251088,40694,0.162070668450902
250.5,3984.24,6.16,62201,319846,2.42,13,250,85,30,5239,0,137,319,0,0,0,3666,251508,41353,0.164420217249551
251,3988.14,6.1,61679,319981,2.54,30,271,126,33,5309,120,82,397,0,0,0,3315,250792,41241,0.164443044435229
251.5,3992.04,6.06,58903,317425,2.17,29,282,156,38,4987,0,9,413,0,99,0,3580,249176,41555,0.166769672841686
252,3995.94,5.99,57931,312205,2.25,59,333,250,11,7117,0,16,497,0,44,0,3495,241680,40878,0.169141012909633
252.5,3999.84,5.96,56236,310618,2.16,53,269,129,16,5915,91,0,360,0,60,0,3478,241598,40563,0.167894601776505
253.2,4005.3,6.26,59064,312630,2.52,54,394,118,42,6450,0,0,445,0,0,0,3494,242893,39370,0.162087832914082
253.4,4006.86,6.22,61125,313445,2.68,67,380,75,38,6136,98,0,446,0,109,0,3343,243171,39455,0.162252077755982
253.6,4008.42,6.19,59325,312149,2.71,0,297,82,0,5486,0,0,438,0,0,0,3392,243930,39758,0.162989382199811
