"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,44267,285528.333333333,2.10666666666667,116.666666666667,501,488.333333333333,61,12417.3333333333,76.6666666666667,62.3333333333333,425.333333333333,3,61,202.333333333333,2935,214438.333333333,35928.3333333333,0.167566239438512,67.8994354419338,122.97560733739,257.684561689934,18.3303027798234,3911.07278548141,92.9157324317757,26.5769323537035,53.0031445608026,5.19615242270663,105.655099261702,186.719932876309,217.069113417824,9710.00006865774,1484.61858176884,0.000666783204762998,86.57066984,4.328533492,13.42933016,1.342933016,0.227620798,0.02276208,2008.828127,62.5916054,3544.338812,606.1221898,8147.851933,90.75336626,1433.304327,16.28919251,55.99665262,0.420128014,5244.470443,27.24487432,1.547300194,0.007500271,5.377096226,0.048082894,19.13155615,0.101062596,25.16989811,0.077839906,2.394824774,0.021513096,10.62932459,0.007552022,68.40901103,1.525239966,25.7005601,1.033289863,29.17530872,0.057445879,1.229997239,0.012913019
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,104,418.5,551,106.5,13767.5,137,9.5,363.5,0,213.5,330.5,2930.5,214707,36644,0.170669535606389,12.7279220613579,96.873629022557,43.8406204335659,65.7609306503489,2831.96265865212,140.007142674936,13.4350288425444,137.885822331377,0,92.6309883354377,113.844191771034,4.94974746830583,127.279220613579,210.717820793591,0.000880246733078348,82.88293446,4.144146723,17.11706554,1.711706554,0.353840775,0.035384077,2231.066565,59.9771842,3651.465906,731.6866913,8012.02176,78.9580102,1715.231415,16.92975969,81.9905042,0.838900435,4933.407235,21.71424332,1.231904717,0.010262711,3.206884305,0.012684849,12.90608826,0.04407562,10.81225849,0.033361483,2.183842448,0.05133278,10.48840983,0.055718217,59.5129419,1.773754751,31.58940291,1.14949967,15.97939879,0.106041706,1.426380876,0.018198067
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.4366666666667,52613.3333333333,309983.333333333,2.21333333333333,261,737.333333333333,1247.66666666667,148.666666666667,17317,40.6666666666667,22.3333333333333,361.666666666667,0,174.333333333333,672,3231.33333333333,227365.666666667,37899.6666666667,0.166692421414605,152.502458996568,47.0141822574139,221.885856541902,59.5007002759912,1377.81130783573,70.4367328411343,38.6824680357049,57.7610018380337,0,79.6513234876441,224.686448189471,1.52752523165195,3003.65283169233,680.846776693063,0.00228205828494163,80.56500294,4.028250147,19.43499706,1.943499706,0.387821946,0.038782195,1729.067606,54.83609426,5174.632753,853.1197494,9920.866738,107.0417876,3407.847355,14.69738857,166.6758881,0.286439586,9924.075645,33.09076413,2.172669917,0.017679999,3.283013484,0.0085671,14.36589299,0.063158779,14.76699588,0.059434745,2.108195242,0.028593466,13.77189749,0.129930246,122.9882961,3.003480471,38.30388391,1.17314976,9.011207172,0.113395503,1.441766139,0.02403531
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.323333333333,57701,317832.666666667,2.31333333333333,321.333333333333,879.333333333333,1254.33333333333,144,17432.3333333333,51.3333333333333,90,485.333333333333,0,118.666666666667,202,3288.33333333333,234041.333333333,39479.6666666667,0.168713306389673,227.073409569094,299.286373450803,786.339197378163,113.026545554573,4716.59721974787,88.9119414552024,42.0356991139674,36.9368831025756,0,102.88990880224,179.677488851553,316.120757517334,13387.2503649306,2148.45207843539,0.00189835849757438,76.58466676,3.829233338,23.41533324,2.341533324,0.472476347,0.047247635,2170.917687,68.19357041,7122.822788,1113.55447,10188.18441,113.1202672,3497.062219,47.57087945,169.9904676,2.008391761,9286.226748,52.89163723,1.822061766,0.018143107,4.003302375,0.01303687,17.60350666,0.055916446,12.98468362,0.038736948,2.384540089,0.027573287,5.751736844,0.031056177,130.7410525,3.61161766,74.87357579,2.455824743,12.32866657,0.090157301,1.561973031,0.011050293
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,53284,310762.666666667,2.22333333333333,102.333333333333,513.333333333333,455.666666666667,59.3333333333333,10197.6666666667,83.3333333333333,33.6666666666667,443.333333333333,0,25,95,3364.33333333333,239099.333333333,39678,0.165954337762433,103.664523021781,30.2379452564709,156.40439039021,23.0289672658878,438.283393859878,72.2795498971413,39.3996615890712,49.5412286215565,0,43.3012701892219,57.6107628833363,139.543302717591,3127.06161329343,414.293374313421,0.00124628996708601,87.59589429,4.379794715,12.40410571,1.240410571,0.244004662,0.024400466,2171.860898,69.99185723,3469.760214,548.5435634,8486.165584,113.5689994,895.9237859,3.712913435,20.82763897,0.033753854,5236.857966,7.904742031,1.744792146,0.016065056,4.960356243,0.04228838,15.80996096,0.131657593,11.42068754,0.030793824,2.849946484,0.059820102,7.570509804,0.155315079,72.8129235,1.847012294,17.18374497,0.569492015,29.57490275,0.314279561,0.888794411,0.004728319
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,35,494,321,66,11133.5,74.5,66.5,474,0,0,70.5,3554.5,234488,38251,0.163121003302599,41.0121933088198,39.5979797464467,31.1126983722081,26.8700576850888,277.892965006313,17.6776695296637,94.0452018978108,93.3380951166243,0,0,99.7020561473032,75.6604255869606,3725.03852329073,743.876333808248,0.00058102893345554,90.43033688,4.521516844,9.569663124,0.956966312,0.19553168,0.019553168,1174.207943,27.83118166,2400.357628,469.7919771,8642.477927,44.44094574,801.6977423,5.447919707,36.65682759,0.143526014,4216.267239,32.77760325,2.271954503,0.026351824,5.449026456,0.081194255,21.7488349,0.236147769,13.08869613,0.221798509,1.471227527,0.026968532,7.201458477,0.064793003,74.88881968,1.125564608,61.85187886,3.055895553,25.45986142,0.240470523,1.206578596,0.004531403
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,61768,316590,2.785,23.5,627,321,42.5,9064.5,53,43,449.5,0,0,0,3292,243245.5,40129,0.164974558564626,13.4350288425444,73.5391052434009,12.7279220613579,13.4350288425444,44.5477272147525,74.953318805774,60.8111831820431,7.77817459305202,0,0,0,189.504617357995,511.238202797874,219.20310216783,0.00124789317375138,92.65904727,4.632952364,7.340952726,0.734095273,0.11158136,0.011158136,671.203386,21.6162379,1952.523172,218.6404276,8972.566944,34.12967311,425.2372973,0.497018146,16.04081162,0.113906463,4463.205174,10.69801489,2.357841082,0.017253038,5.732386915,0.045233891,16.99716777,0.060197834,22.19696967,0.067312524,1.345030318,0.019990451,4.507072476,0.042549091,72.70995502,1.557929404,15.96434618,0.56108485,24.59674485,0.057426185,0.498424917,0.001616171
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.20666666667,59408.6666666667,313049.333333333,2.49666666666667,51.6666666666667,456.666666666667,260.666666666667,86,11118.6666666667,94.6666666666667,38.3333333333333,381,0,12,0,3340.33333333333,238533.666666667,38684.6666666667,0.162175865544562,21.0792156716832,77.3067483039698,27.0616579930597,19,1734.92286091726,90.7872972024905,35.2325606979302,156.009615088302,0,20.7846096908265,0,66.5231789178278,886.252973666849,263.608295266544,0.000566302193824209,91.19679578,4.559839789,8.803204222,0.880320422,0.184025974,0.018402597,966.3699976,20.32549599,1898.735746,293.3554931,8491.223715,50.45533399,479.5621493,2.570425078,18.24332469,0.019603571,3877.868341,26.08294331,2.288764835,0.008064611,5.73476091,0.060947191,15.82014281,0.080391758,207.3506979,1.608385462,1.34312097,0.020569108,4.923991974,0.042179663,67.97188086,1.69098108,17.51428395,0.596695235,16.06999202,0.145313495,0.615251165,0.00252605
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,59044,317910,2.3,117.5,369,256,67.5,9690.5,38.5,109.5,445.5,0,116,0,3547,244063.5,40555,0.166168050924106,113.844191771034,12.7279220613579,24.0416305603426,26.1629509039023,796.909342397239,54.4472221513642,33.2340187157677,12.0208152801713,0,45.254833995939,0,323.854905783439,1051.4677836244,83.4386001800126,0.00105775321748,93.17786444,4.658893222,6.822135563,0.682213556,0.106073404,0.01060734,830.0212998,22.185493,2695.909694,365.6885155,9941.343133,67.8628497,529.7623669,7.137702191,32.86168706,0.264664564,4178.753143,39.54682775,1.831540327,0.004141929,4.562006327,0.01793847,11.60136026,0.043405677,57.54928203,0.147104951,1.317793379,0.019651115,7.110169989,0.061757612,70.86899848,1.037513405,22.20522155,0.796323366,115.411572,0.355868611,0.641280303,0.004974302
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,32.5,314.5,165.5,22.5,7690,61.5,105.5,427.5,0,0,0,3479,247584,41298,0.16680948853142,26.1629509039023,43.1335136523794,28.9913780286484,17.6776695296637,118.79393923934,86.9741340859454,24.7487373415292,24.7487373415292,0,0,0,309.712770159708,1417.04198949784,239.002092041053,0.00192006810430702,91.46775887,4.573387944,8.532241127,0.853224113,0.159526515,0.015952652,332.5460231,9.544861073,1636.161804,330.2882839,8036.188927,71.09665906,239.9609433,1.838223974,13.73734444,0.177944148,3149.824249,10.20555269,1.671684594,0.012563671,2.913948883,0.024228913,9.523847911,0.044199036,35.48721301,0.197163042,0.884469773,0.011338154,1.954388234,0.03161487,60.2839156,1.59581613,6.231949264,0.630685992,48.65092158,0.270511984,0.284786898,0.002578236
