"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-6.39682446074928,0.000166684,4.23820457443249,0.809799887,4.84452356319974,3.48404935147979,6.20499777491968
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-6.64078012257239,0.000130601,4.25506676280208,0.555145222,4.6719237651805,3.31160106244827,6.03224646791274
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-6.8918563396021,0.000101603,4.58390305625152,1.441879782,4.49428614028215,3.13376101116239,5.85481126940192
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.4193102425978,0.000162978,4.40567025787697,0.649961199,4.82861476495191,3.46816887514419,6.18906065475962
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-6.5228330721053,0.00014695,5.61348842504215,7.474758189,4.75537186773917,3.39501876435191,6.11572497112644
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.33694580335482,0.00017697,4.36556304662388,2.21352713,4.8868879998138,3.52632415277946,6.24745184684813
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-6.70966208424105,0.000121908,4.09825557805275,1.406740407,4.62318944771342,3.26284739247318,5.98353150295366
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-6.35410927479976,0.000173958,5.77413731566368,8.368333361,4.8747447616427,3.51420872046507,6.23528080282033
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.35422482634148,0.000173938,4.68151467135203,2.989644718,4.87466300837404,3.51412714864262,6.23519886810546
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.54824126900804,0.000143263,4.5856816451236,1.92257992,4.73739544685731,3.37705567183947,6.09773522187515
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-6.67968786977669,0.000125617,3.97930816378938,1.120701616,4.64439634786762,3.28406607659764,6.00472661913759
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-6.55376102488395,0.000142475,3.84905447467711,0.918027483,4.73349019316417,3.37315282142442,6.09382756490392
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-6.25812382194157,0.000191484,4.23367920911665,1.256631377,4.9426549288112,3.58194158359662,6.30336827402577
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.44351573017577,0.00015908,5.87234844343613,6.553862016,4.81148926667205,3.45107060692421,6.17190792641988
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.44436708267852,0.001174454,5.30804589904339,1.015089484,6.22589650030554,4.85191299847179,7.59988000213928
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-6.23657767185119,0.000195654,5.74123239556141,8.47360052,4.95789893309419,3.59713849158302,6.31865937460536
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-6.19614902034301,0.000203726,5.86733159870463,9.842514542,4.98650239747929,3.62564636832376,6.34735842663483
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-6.45223731217543,0.000157699,4.74869687800914,1.894932065,4.80531870567625,3.44490902944612,6.16572838190637
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.71292972402758,0.00012151,4.66120673160248,5.529308912,4.62087757692944,3.26053392386721,5.98122122999167
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-6.27876056075672,0.000187572,4.10532182269821,0.521352206,4.92805433735678,3.5673835927256,6.28872508198796
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.7883815092144,0.000112679,4.17170682131633,1.104452514,4.56749507788796,3.20709740541975,5.92789275035617
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.50736569625548,0.000149241,4.47682326820407,1.208105913,4.76631511016124,3.40595207017253,6.12667815014996
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.53922425592291,0.000392957,5.13503054288322,6.194816384,5.45127981156103,4.08755326331685,6.81500635980521
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-6.19471625941922,0.000204018,4.34900474774693,1.444532107,4.98751608268835,3.62665649323066,6.34837567214604
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.52336823563692,0.000399238,6.00988763234206,2.240906442,5.46249802178127,4.09867158276782,6.82632446079472
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.2382745610127,0.000530941,5.90479756735227,4.804987873,5.66420316069451,4.29833550578661,7.03007081560242
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.25354861074661,0.000522893,5.75436490604051,3.09253769,5.65339669742448,4.28765016041532,7.01914323443364
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.41939090999209,0.000442984,5.67470210857249,1.981530334,5.53606247718584,4.17154535918411,6.90057959518757
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.98689779063196,0.000251144,5.76470733500438,3.985571442,5.13454864372543,3.77304745371521,6.49604983373565
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.44392527332376,0.000432248,5.84005726513789,4.950706,5.51870429773663,4.1543557234044,6.88305287206886
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.25434220448971,0.000522478,5.94781364614823,1.64653551,5.65283522605405,4.28709494563956,7.01857550646854
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.92152831441657,0.000728798,6.37222233759682,7.78525137,5.88830264572915,4.51962430024554,7.25698099121275
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-4.82021797162718,0.000806503,6.23417589697179,3.977065961,5.95998019800251,4.59028278706334,7.32967760894168
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.40227131632805,0.000450633,6.23592340476781,2.24739702,5.548174671617,4.18353790984657,6.91281143338743
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.52266213903961,0.00039952,6.05360818310857,6.895466359,5.4629975885024,4.09916666771348,6.82682850929132
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.57226406923162,0.000380186,5.65408612272263,3.882194694,5.42790398555617,4.06438095989665,6.79142701121569
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.67398758378092,0.000343414,5.36158074003029,1.363593441,5.35593411228573,3.99299843377545,6.71886979079601
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.63316875744966,0.000357722,5.76464142195745,5.61131472,5.38481362722507,4.02164938555356,6.74797786889658
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.54179577676855,0.000391948,6.09490684821808,9.58160279,5.44946044825852,4.08574996463892,6.81317093187813
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.83237067643333,0.000293112,5.80086394570664,1.454574194,5.24387731640251,3.88173800598476,6.60601662682025
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-4.44065879276514,0.001178817,6.4832445443394,4.251583247,6.22852013316268,4.8544903917429,7.60254987458246
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-4.95428180412062,0.000705314,6.34176617798979,8.346634409,5.86512939504459,4.49676808741107,7.23349070267811
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.43216012192663,0.000437364,5.8885879542359,6.820921619,5.52702819864401,4.16259923055147,6.89145716673655
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.95997595761877,0.000257997,6.06710247558499,3.580858984,5.15359596939789,3.79199348028007,6.51519845851571
