"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,22741,21835.8210720728,2516.23963606609,22394,22089.4575935796,2091.9486,9879,27344,17465,-0.928679939935597,0.586309183927844,16.6858071578181,20586,23596
"cps",2,22741,57938.6043709602,7313.38470119453,56838,57151.2241521468,4492.278,32827,117731,84904,1.75287495161965,6.45671711136452,48.496862161289,54021,60101
"MSE",3,22741,1.34476891957258,0.0976465163637445,1.34,1.34073874567141,0.0889560000000001,1.04,1.93,0.89,0.502440523937112,0.754580253898549,0.000647518192752677,1.28,1.4
"K",4,22741,50.728595928062,115.702194242791,19,26.7530368823142,28.1694,0,2330,2330,6.18513491765402,52.5653134007133,0.767249856969076,6,48
"Ca",5,22741,290.23424651512,284.576820261445,227,239.723739899959,108.2298,5,5527,5522,5.54794259915635,46.8957061517594,1.88709925573353,162,312
"Ti",6,22741,224.771865793082,609.933633168971,59,84.8694003187883,65.2344,0,6602,6602,5.12026503222359,29.4920480001172,4.04462072540754,24,145
"Mn",7,22741,65.9012796271036,99.8952017649178,43,48.6708624196072,31.1346,0,4373,4373,13.1361767397241,398.206877419132,0.662429781627114,25,70
"Fe",8,22741,8966.70234378443,11594.0498949195,4004,6442.39927444636,4195.758,63,101254,101191,2.33301955065591,6.4625792154176,76.8830114397205,1604,11491
"Zn",9,22741,90.8331647684622,172.98377982878,7,50.2552630132516,10.3782,0,2061,2061,3.65989621684897,19.9127059256041,1.14709821365268,0,114
"Rb",10,22741,74.1843366606529,105.354881134786,36,52.6920793711834,53.3736,0,1006,1006,2.5893459487388,9.87938904078232,0.698634265414502,0,109
"Sr",11,22741,407.714832241298,435.012698673667,281,332.855878634666,293.5548,0,3712,3712,2.1635777089521,6.37050885218757,2.88467676020671,111,552
"Zr",12,22741,872.587617079296,192.66109327876,875,870.047051063574,182.3598,140,3200,3060,0.967174092626122,7.78021526032656,1.27758334428341,745,992
"Mo_inc",13,22741,37866.1021503019,7828.76632556969,39840,38934.3855878633,6516.027,9567,53454,43887,-1.23040902980377,1.2916100124205,51.9144851387457,34002,43637
"Mo_coh",14,22741,5986.7993491931,730.558559559691,6112,6056.75320178095,636.0354,2941,8066,5125,-0.938144890697507,0.977645582806658,4.84451443637708,5612,6491
"Total_scatter",15,22741,43852.901499494,8533.34324450083,45958,44993.2907162102,7128.3408,12690,61365,48675,-1.21379660330975,1.26994560733605,56.5867088922491,39606,50096
"coh_inc",16,22741,0.163151683785539,0.0276358642846101,0.154500563576834,0.157277185049942,0.0110297811336541,0.129774295670394,0.370564334085779,0.240790038415385,3.28898300081913,13.0303213018928,0.000183260248937803,0.148494311844747,0.166003712543092
