"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00783668241025852,0.00070323885277455,6023.226846,96.77731334,11064.0730445055,-1371.67517226066,23499.8212612717
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.00692094917408936,0.0014725309755104,8005.462824,147.2086058,10762.3464483765,-1673.83789075297,23198.5307875061
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.0091031670772761,0.00099115233670582,8103.945816,176.7489113,11481.3693624019,-953.86289039941,23916.6016152033
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00595668961506899,0.00096891917588673,7585.017065,119.0582216,10444.6308265813,-1992.06993894616,22881.3315921088
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.0070839201526525,0.00089081976073168,7317.516566,219.0972257,10816.0440501316,-1620.05880265404,23252.1469029172
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.010911135434917,0.00195019597595264,7179.414733,219.243921,12077.0801184535,-357.590982656578,24511.7512195636
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.0104699099005358,0.0011125546970753,9461.06745,314.1395737,11931.6999210819,-503.089094503721,24366.4889366675
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.0104900579829948,0.00108829370638291,8311.822141,243.7283369,11938.338549122,-496.444814270411,24373.1219125143
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.00827134495053885,0.00069561543264473,4039.228505,118.4041127,11207.2907891101,-1228.2689377532,23642.8505159733
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00793486873479463,0.00105067372849682,5046.388886,101.3494984,11096.4246337223,-1339.27996243681,23532.1292298814
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00933164177179641,0.00075837188367848,5399.551536,155.4784276,11556.6499017079,-878.500049095064,23991.7998525109
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.0123219287613149,0.00186702013340963,7612.230803,168.9409106,12541.9249568873,107.548415442841,24976.3014983317
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0083310505676352,0.00073484411075165,11154.85179,310.394632,11226.9633006065,-1208.57146648958,23662.4980677027
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.0263893113002888,0.0105397948787785,11483.54156,242.7777321,17177.0122096827,4738.7006739446,29615.3237454208
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00919817146853476,0.00191218090291649,10269.18303,319.7998586,11512.6725306823,-922.525099132105,23947.8701604968
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.00862797140988184,0.001465080847695,12229.13292,864.7429197,11324.7962846157,-1110.61769688969,23760.2102661212
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00906874916099006,0.00143654603987237,9855.628818,190.0778574,11470.0289410689,-965.215995417031,23905.2738775548
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00757352813057361,0.00127356157702047,10048.24434,653.9557626,10977.3658661156,-1458.50226081553,23413.2339930467
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.0102365810724179,0.00140798120699613,6960.861032,157.416355,11854.8199845391,-580.036353958134,24289.6763230364
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00860102247424136,0.0010403850515133,7012.381581,44.90787058,11315.9168311909,-1119.50788339877,23751.3415457807
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0102005894343442,0.00166737022816827,9040.006112,121.9027865,11842.961034775,-591.90599439323,24277.8280639432
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.0163644971870143,0.00413858664058603,11396.20863,173.5311002,13873.9181209745,1439.68977976511,26308.1464621838
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.016884122991091,0.00297656133948238,7680.69076,235.9017829,14045.1305646559,1610.84644426416,26479.4146850477
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.0142316100585471,0.00133896796077857,15948.18938,296.6363225,13171.1492929128,736.971328026968,25605.3272577986
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.0165188800384485,0.00322302226158482,16588.68048,111.1441592,13924.7860052273,1490.54287163595,26359.0291388186
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.0199679787424418,0.00303826643520584,15380.19155,46.14057465,15061.2357599859,2626.2698555525,27496.2016644193
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.0176116458031344,0.00445243069871428,15558.14641,281.60245,14284.843368575,1850.45251331105,26719.234223839
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.0106345873593048,0.00198818924953978,17669.83951,81.28126176,11985.9597940787,-448.783775278938,24420.7033634364
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.0131999858404001,0.00243238511968728,21182.64262,288.0839396,12831.2375680443,396.980922403854,25265.4942136847
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.017994062360859,0.00502419521217465,16828.03623,129.575879,14410.8464901263,1976.38613311972,26845.306847133
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.0210440967874499,0.002869787042081,23025.53265,198.0195808,15415.8078361416,2980.46273816594,27851.1529341172
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.0334419192773692,0.0097093505713065,19806.58483,186.1818974,19500.7887361944,7055.80642968346,31945.7710427054
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.0154164266123056,0.00253711944232852,23961.57686,191.6926149,13561.5366368279,1127.36614458348,25995.7071290722
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.0143902931942642,0.00300094448822681,19881.77207,65.60984782,13223.4340855925,789.262261261341,25657.6059099236
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.0136363278271336,0.00116670598120314,16479.65741,75.80642407,12975.0086764907,540.793508961835,25409.2238440195
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.0119002432446686,0.00174386393640764,10723.74092,15.01323728,12402.9830352128,-31.4683854746272,24837.4344559002
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0128930776299237,0.00135182725928783,16718.31854,180.5578402,12730.1138280581,295.820807973394,25164.4068481428
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.0111889083538872,0.00302362628792473,20223.29166,202.2329166,12168.6040186761,-265.999152870194,24603.2071902224
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0108684956857068,0.00183590029741817,17750.4328,209.455107,12063.0306705566,-371.651289335556,24497.7126304488
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0346857401432134,0.0043519680373044,26370.11281,58.01424818,19910.6175173527,7464.13369243714,32357.1013422683
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.0252471475264159,0.00488738545559154,26667.54291,424.0139323,16800.6786071652,4363.15236805332,29238.2048462772
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0137159288056624,0.00173086507802598,19173.11646,243.4985791,13001.2365465203,567.027649414125,25435.4454436264
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00887980794585105,0.00191488465626345,20274.4736,85.15278913,11407.7743592096,-1027.54153760803,23843.0902560272
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00981310018167592,0.00253852887771123,15679.13954,25.08662327,11715.2865018146,-719.700802816134,24150.2738064454
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.0279658448138909,0.0127776110911282,23770.8588,204.4293857,17696.4670814228,5256.93644484489,30135.9977180007
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00920143807668087,0.00123312091780361,19931.45628,131.5476115,11513.7488512939,-921.447598182291,23948.9453007702
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00685610498764602,0.00139648142071578,21097.44306,554.8627524,10740.980820395,-1695.23640723709,23177.1980480271
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00885955657493504,0.00140929478628005,15108.07419,273.4561428,11401.1016984694,-1034.22193780818,23836.425334747
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00601312306688636,0.00125736219860378,16222.83208,115.1821078,10463.2251864365,-1973.4437389317,22899.8941118047
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00655293381611671,0.0009063934333147,14715.29986,269.2899875,10641.0884041138,-1795.28610973356,23077.4629179611
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.0116700712949167,0.00171154970109902,19331.44723,143.0527095,12327.1432642184,-107.353764086578,24761.6402925233
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0143806744156396,0.00262549003081684,16304.49768,211.9584699,13220.2647768695,786.092625579313,25654.4369281597
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00548409594950169,0.00082629260057351,5436.594439,51.10398773,10288.9150870716,-2148.06020595851,22725.8903801016
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00719207233350908,0.00062437873903334,14110.24974,173.5560718,10851.6793073275,-1584.37039393446,23287.7290085896
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00746929818813387,0.00109715455210291,13479.76097,118.6218965,10943.022954332,-1492.89387473787,23378.9397834019
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00661030845662832,0.00093078341058393,14253.70812,42.76112437,10659.9928779299,-1776.35142484705,23096.3371807068
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00858973793424882,0.00132041812362967,11992.59067,135.5162746,11312.1986677495,-1123.23055480361,23747.6278903026
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0126030320357224,0.00225233292627793,19005.72883,266.0802036,12634.5461819315,200.213320814542,25068.8790430485
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.00831567550262343,0.00093449499176,10921.53411,245.7345174,11221.8973426965,-1213.64383039566,23657.4385157887
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0070621863489805,0.0014226861608376,13096.11662,299.9010705,10808.8829399481,-1627.23068300655,23244.9965629027
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.0104127122397767,0.00223378659713827,13147.58443,67.05268057,11912.8537606437,-521.951440370816,24347.6589616583
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00756646230440595,0.00159358568718362,11323.61093,135.8833311,10975.0377343036,-1460.83367252027,23410.9091411275
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00943097795390935,0.00147768715878462,11871.90515,118.7190515,11589.3803595722,-845.734835604737,24024.4955547492
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00980763959511136,0.00241586624583896,21435.85886,171.4868709,11713.4872832956,-721.50178400183,24148.4763505931
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00987216471138139,0.00203762333340444,18063.59942,160.7660348,11734.7477802701,-700.220578721197,24169.7161392613
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.0123302294431027,0.00552200104419575,16570.75403,175.6499928,12544.6599635054,110.284783368825,24979.0351436421
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00599557018055914,0.00154462840835698,9282.261886,275.683178,10457.441654252,-1979.23715305181,22894.1204615559
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00592423104369159,0.0006898376635719,16688.31951,120.1559005,10433.9359933372,-2002.78317656896,22870.6551632434
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00568953645182448,0.00095777086283814,11281.74843,143.2782051,10356.6060488327,-2080.24817344661,22793.4602711119
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0083082714022606,0.00106816499067606,10268.05232,158.1280057,11219.4577523097,-1216.08651101096,23655.0020156303
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00579969792653628,0.00058553935632727,13752.84253,276.4321349,10392.9033518861,-2043.88704644751,22829.6937502197
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00690569437829253,0.00093659302387253,12789.28681,182.8868014,10757.3201181871,-1678.87193419804,23193.5121705723
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.00974494356625275,0.00180865938974241,13600.89319,92.48607368,11692.8294556323,-742.179984676028,24127.8388959407
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00844874932732485,0.00119389922061078,15125.15668,72.60075205,11265.7440772859,-1169.74214504193,23701.2302996138
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00710409754814371,0.00104653828025191,11805.42446,195.970046,10822.6923365755,-1613.40054399869,23258.7852171498
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00838550961012532,0.00122612756880034,14687.33659,261.4345912,11244.9071087703,-1190.60508805917,23680.4193055998
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00727078482910721,0.00095583798340566,11153.06418,113.7612546,10877.6144295133,-1558.39705246081,23313.6259114875
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00901307392787816,0.00098996660581688,13037.74795,88.65668607,11451.6844080629,-983.581204137936,23886.9500202638
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.0114447079654333,0.00148600370422322,17576.4553,31.63761954,12252.8878941919,-181.657029162654,24687.4328175464
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00752143894532098,0.00103859558154278,14146.65191,185.32114,10960.2029064887,-1475.68947376913,23396.0952867465
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00749499745702264,0.0008477508823331,15132.67009,145.2736329,10951.4906528042,-1484.41410443278,23387.3954100411
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00719484222081439,0.00107950206253035,11158.13864,189.6883569,10852.5919624931,-1583.45638719797,23288.6403121842
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00763074971579949,0.00080707169020956,11213.62735,155.8694202,10996.2199094695,-1439.62177178665,23432.0615907256
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.0181499537936561,0.00169054726692683,21625.13237,80.01298978,14462.2114395742,2027.72010162017,26896.7027775282
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.0179531271707878,0.00461840114155615,17533.72021,187.6108062,14397.3586804955,1962.90620440261,26831.8111565884
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.024977151680311,0.00233158703131239,25617.84304,222.8752345,16711.7171887122,4274.36456097796,29149.0698164465
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.0161106587692072,0.00220871589867173,23158.71471,264.0093477,13790.2804427221,1356.07315255648,26224.4877328877
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00852473171839306,0.0011861135760982,20268.84804,222.9573285,11290.7796524046,-1144.67569541518,23726.2350002243
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00884475299535807,0.00184253865089427,24808.64122,322.5123358,11396.2240403264,-1039.10526980632,23831.553350459
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00878359238149577,0.00186800746788024,10578.61869,76.16605456,11376.0721193204,-1059.28077881116,23811.4250174519
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.016523031664129,0.00363436626413224,15306.70025,192.8644231,13926.153931863,1491.91037970358,26360.3974840225
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0127180389313493,0.00238818077574914,14483.51439,260.703259,12672.4400114642,238.123583243707,25106.7564396848
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.015184805769392,0.00159849110438465,20434.06435,433.2021643,13485.2194674116,1051.05448326934,25919.3844515538
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00428825345056453,0.00149465707733334,20764.4876,191.5470843,9894.89478458686,-2542.83810114885,22332.6276703226
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0192440153769128,0.0104929264690092,24349.44729,711.6515767,14822.6957645207,2387.94383727857,27257.4476917628
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0263320615537237,0.0172051943130724,18719.29689,285.4615205,17158.1488873984,4719.87867253266,29596.419102264
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00715285310504335,0.00295837351486172,7892.84278,163.3355729,10838.756892982,-1597.31199732177,23274.8257832858
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.0192151267350612,0.0131247344121109,23057.20465,434.2114875,14813.1771937968,2378.4331185881,27247.9212690055
