"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",145,141,142,141.5,-4.71030517152419,-7.01289026451824,4.51362383871107,-0.357031769021802,4.90263274112619,4.0509786668887,5.75428681536368
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.28466774789124,-7.5872520517311,4.79591699049481,0.039170546510341,4.75338050143333,3.90161634838294,5.60514465448373
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-4.75065028088052,-7.05323548953405,4.44731158954328,0.457205785071871,4.89214877476095,4.04049792832135,5.74379962120055
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-4.91814039165079,-7.22072507440068,4.79753296389401,0.348786965272573,4.84862526681065,3.99697011126207,5.70028042235923
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-4.8341239589969,-7.13670942917619,4.5572450961939,0.250544180160415,4.87045754011771,4.01880811392117,5.72210696631425
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-4.50104371144589,-6.80362862421769,4.78042419724919,1.08433708201752,4.95701083413433,4.10531344661131,5.80870822165736
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.16106465662167,-7.46364974961571,4.80019144329258,0.864790502392804,4.78549965223461,3.93378752862739,5.63721177584184
"Bird Island","BI10","BI10.5",197,194,195,194.5,-4.92932829367003,-7.23191324837749,4.77825533569965,0.0968592974835245,4.84571801013595,3.99406154978523,5.69737447048668
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-4.65094515542932,-6.95353014373949,4.45197816032173,0.280656910686872,4.91805786754442,4.0663960333533,5.76971970173555
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-4.64044737307161,-6.94303225888432,4.71158837101642,0.314048937333415,4.92078579166964,4.06912221206866,5.77244937127063
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-4.64550396637093,-6.94808885113335,4.91382516980409,0.884159888396573,4.91947179959183,4.06780907471999,5.77113452446367
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-4.51031510972768,-6.81289974796946,4.76039101129108,0.30591569744853,4.95460159471732,4.10290706939292,5.80629612004171
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.28121150952517,-7.58379758555932,4.55468304015441,-0.35790029437403,4.75427862979036,3.902516142791,5.60604111678972
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-4.86145708510789,-7.1640420488896,4.6180169814012,-0.208428346711881,4.86335483103162,4.01170432909151,5.71500533297173
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.2215050401731,-7.52408957752912,4.78497007688671,0.600669744396141,4.76979378457519,3.91805816074547,5.6215294084049
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-4.8838874956076,-7.18647232431494,4.60353110603016,0.287930675297533,4.85752612780119,4.00587417521893,5.70917808038344
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.7326466893648,-7.03523189595467,4.70471429278773,0.227197873431854,4.89682713729152,4.04517505510443,5.7484792194786
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.62300732612028,-6.92559241911433,4.55442858181256,-1.78282650918646,4.92531771309861,4.0736509859741,5.77698444022312
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-4.08928162056865,-6.39186689265368,4.69965995389204,-0.0403277625063534,5.06401017011608,4.21209750197634,5.91592283825582
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-4.43204646657488,-6.73463172777565,4.53250398956068,-0.269873776303446,4.97494026365039,4.12321882900877,5.82666169829201
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-4.52696889576041,-6.82955426618797,4.00686912375442,-0.100802093292027,4.95027398883381,4.09858438513287,5.80196359253475
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.16899813241814,-6.47158316076154,3.98120094013651,-0.668511562764478,5.04329526210572,4.19143773023623,5.89515279397521
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-4.40723335139314,-6.70981877255591,4.83863377723039,-0.0949163771547678,4.98138812980152,4.12965686330889,5.83311939629414
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-4.05428716072861,-6.35687236901078,5.0275703373299,0.270360653346096,5.07310373178405,4.22116481921286,5.92504264435524
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-3.69456804350162,-5.99715309626748,4.92796820808576,1.33525561959417,5.16657932736699,4.31429850433065,6.01886015040334
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.08389239691287,-6.38647766803534,5.15122272117239,0.754487377820605,5.06541059858048,4.21349396983049,5.91732722733047
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-3.90682294918653,-6.20940814166192,4.96127239704665,0.658357125488896,5.11142336602347,4.25936018863522,5.96348654341172
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-3.9183269838121,-6.22091192585757,4.8652129416843,-0.00387427030245468,5.10843396002103,4.25638127150302,5.96048664853903
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-4.1881105548973,-6.49069564789134,5.03272069818746,0.773787973652428,5.03832876188731,4.18648348903278,5.89017403474184
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-4.12347065869429,-6.42605593700815,4.90990425474619,0.99908755536352,5.05512590306395,4.20323767312438,5.90701413300351
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-4.96634107871794,-7.26892602821113,5.02211114919423,0.281675358462114,4.83609997217009,3.98443828758611,5.68776165675407
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-4.67389398653502,-6.97647854395905,4.79952697956569,0.340195707320899,4.91209444899699,4.06043603991777,5.76375285807621
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.48939538771342,-6.79198048070747,4.85154838767966,-0.722454620655601,4.96003773469727,4.10833662724174,5.8117388421528
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.74523890720804,-6.04782412715944,5.43893495275558,0.911481891915043,5.15341213958956,4.30118743176056,6.00563684741857
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-3.80748660926352,-6.11007152210918,4.99114666985596,-0.0191632609943816,5.13723662723937,4.28507728667882,5.98939596779992
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-4.04447012894207,-6.34705550734082,4.5067322610346,0.591593622014256,5.07565475798521,4.22370825946023,5.92760125651019
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-4.54336038442178,-6.84594547741582,4.50083290786636,0.278017796158606,4.94601454280569,4.09432950769089,5.79769957792049
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-4.3004044734556,-6.60298971390887,4.51844421677488,1.00657789195628,5.00914838082084,4.15736763284748,5.8609291287942
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-3.95178524918266,-6.25437023812038,4.67712823950778,0.787837600170772,5.09973958951663,4.24771664251728,5.95176253651598
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-4.76264983401983,-7.06523516112529,5.57469817257397,1.54315529845043,4.88903060471463,4.03738039875657,5.74068081067268
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.62919262619039,-4.93177771918444,5.42694982006684,0.998546190223597,5.44342477950835,4.58936157456144,6.29748798445527
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-3.69236881485845,-5.99495382757286,5.29193586702381,0.43612142630528,5.16715081272154,4.31486749513541,6.01943413030767
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-4.02975366120638,-6.33233869795337,5.713479251255,1.68179857600433,5.07947893779827,4.2275208838758,5.93143699172073
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-3.92134537399091,-6.22393041651666,5.50367524145641,1.58428149655361,5.10764960965944,4.25559965090807,5.95969956841081
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-3.73314461954964,-6.03572954530219,5.5400177749991,1.1848159020045,5.15655492708091,4.30431706234338,6.00879279181845
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-3.47552367918559,-5.77810890143863,4.71552387896197,-0.0261878314731951,5.22349957828768,4.37094619370623,6.07605296286914
"Bird Island","BI10","BI10.13",519,491,492,491.5,-3.77835301615858,-6.08093815289657,4.88149917134404,0.120552047291572,5.14480720060213,4.2926177562639,5.99699664494037
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-3.722156235482,-6.02474132847604,5.4136321336454,0.937074323357795,5.15941033758324,4.30716039023834,6.01166028492814
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-3.21087620730082,-5.51346125069325,5.57015098025976,0.929455823308164,5.29227012416429,4.43932252415763,6.14521772417094
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-3.37799744353182,-5.68058268308595,5.29275948157958,0.191369087506412,5.24884247091172,4.39615207284005,6.1015328689834
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-3.80952715902001,-6.11211243253045,5.32139353241645,1.06688021817228,5.13670637573293,4.28454911137238,5.98886364009348
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.4686292364556,-5.77121445782054,5.36821733176771,0.911467151090821,5.22529114873678,4.37272839505258,6.07785390242097
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.39051121269338,-5.6930962760063,5.25655596373445,-1.46887775827996,5.24559067813968,4.39291839984172,6.09826295643765
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-3.62557359238891,-5.92815853519796,5.2907181288431,0.254765027111349,5.1845080309049,4.33214660950674,6.03686945230305
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.66691089962266,-5.96949603174754,5.3826754753159,0.704934596700514,5.17376623479671,4.32145368332018,6.02607878627324
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-3.36261724863652,-5.66520225503666,5.66219633304157,1.26404031663274,5.25283912499312,4.40012623914658,6.10555201083965
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.28264544168848,-5.58523040145168,5.25754462550231,0.0545374388059435,5.27362037326799,4.42078669421154,6.12645405232444
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.16796612279277,-5.47055133458239,5.46924393047532,1.63418196623794,5.30342061774056,4.45040241343094,6.15643882205019
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-3.06276794731685,-5.36535308308425,5.30808874723216,1.01040326132698,5.33075711901594,4.47755793416236,6.18395630386951
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-3.62305122750412,-5.92563635794983,5.54563685026469,0.0729660960326869,5.18516348553211,4.33279902599253,6.03752794507169
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.82606937098431,-6.12865428045102,5.3835306951838,0.300324708223084,5.13240776317227,4.28026717392338,5.98454835242116
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.57656367447987,-5.87914887472536,5.2962099775629,0.455317457800038,5.19724360999042,4.3448220009766,6.04966521900425
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-3.44691006613371,-5.74949515912776,4.78122905385349,-0.440127271216775,5.23093503109993,4.37834244732847,6.08352761487139
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.59504243160044,-5.89762745176,5.28501515209425,-0.0335049213783609,5.19244177226549,4.34004314272558,6.04484040180541
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-3.46857278695311,-5.77115797621989,5.3961658992797,1.10580645316474,5.22530581754534,4.37274298695094,6.07786864813974
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.46747520651186,-5.77006042772874,5.35521062370928,-1.2160724203386,5.2255910317042,4.37302670505771,6.07815535835068
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-2.84389320630271,-5.14647838520941,5.542757242762,-0.201847226414452,5.38763329210364,4.53402168016868,6.24124490403861
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.0810453117196,-5.38363040471365,5.53586187097688,1.0876954340613,5.32600761463484,4.47284067776449,6.17917455150519
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-3.6333102624188,-5.93589550676431,5.38804937314139,0.905096819962494,5.18249760164429,4.33014545864309,6.03484974464549
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-3.82149478644984,-6.12407978809903,5.39241735800612,0.171061032729052,5.13359650181146,4.28145132902866,5.98574167459426
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.81471064949862,-6.11729583321992,5.23813068029257,0.642910825310121,5.13535940851189,4.28320739918616,5.98751141783762
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-3.1417223948326,-5.44430753411403,5.54112774378097,-0.235225424089621,5.31024023889472,4.45717793425719,6.16330254353224
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-4.04301841637417,-6.34560328137573,5.44475597767347,0.0845632074165357,5.07603199592003,4.22408436729376,5.92797962454631
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-4.68614545336029,-6.98873108852652,5.4719487781712,1.97863610767313,4.9089108173705,4.05725401743583,5.76056761730516
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-4.10780519136955,-6.41039004111124,5.30063915461091,0.74425913300604,5.05919668723453,4.20729740716986,5.9110959672992
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-4.71109074733112,-7.01367595149853,5.30594276317154,0.477629025621135,4.90242860361191,4.05077460803387,5.75408259918996
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-4.29833474107809,-6.60092005480366,5.26451681546128,0.258869063362375,5.00968621564089,4.15790439438195,5.86146803689983
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-3.70103280784098,-6.00361769838955,5.40664834884818,0.831036965454463,5.16489941193302,4.31262589334387,6.01717293052217
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-3.64896179157862,-5.95154676926844,5.30392530015321,0.252468011536701,5.17843043940594,4.32609688112743,6.03076399768446
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-4.56514402806179,-6.86772912105583,4.31558358453844,-2.06154344056833,4.94035390658787,4.08867451993804,5.79203329323771
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-4.17459895729983,-6.47718398528012,5.19649838779411,0.329963437412787,5.04183984754336,4.18998594660437,5.89369374848234
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-4.24162906826353,-6.54421416125758,5.18365829691212,-0.69447756512918,5.02442159189816,4.17260867049856,5.87623451329777
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-4.46879684801853,-6.77138167925756,5.23738930969985,0.504385752032787,4.96539041314529,4.11368238961785,5.81709843667272
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.23971490229962,-6.54229999529367,5.20547519290949,0.774258313878858,5.0249190016686,4.17310497339444,5.87673302994275
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.57164013958043,-5.87422530372426,5.41649226763735,1.06596429991952,5.1985230258876,4.34609523569535,6.05095081607985
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.96737933223805,-6.26996437238623,5.01076690076905,0.683228451702429,5.09568735506101,4.24367788123535,5.94769682888668
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-4.3743099252096,-6.67689517697373,5.11780466578714,0.694956036593007,4.98994351850274,4.1381982398022,5.84168879720328
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-3.84118707342116,-6.14377225957668,5.25944737864346,-0.144230503389126,5.12847931964104,4.27635372647881,5.98060491280327
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-4.13189267175702,-6.43447764015964,5.1439887027159,0.924080917431135,5.05293738249514,4.201054990168,5.90481977482227
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.94901966961286,-6.25160460695348,5.2477503425728,1.32567700163646,5.10045824522615,4.24843288298896,5.95248360746335
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-3.72264366349736,-6.02522859099691,5.51359353944066,1.34667828424067,5.15928367591346,4.30703426713312,6.0115330846938
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-3.9061864214706,-6.20877166359172,5.35396994184868,0.0556525753006418,5.11158877232106,4.25952501064926,5.96365253399285
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-3.85951087162722,-6.16209582229486,5.31236219951462,-1.95206802692786,5.12371774910273,4.27161002111363,5.97582547709183
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-4.6978273980255,-7.000412381311,4.98873899768367,1.04625678437039,4.90587518016677,4.05421977234169,5.75753058799184
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-4.63943797713505,-6.94202275967064,5.28040139826097,0.87408207137687,4.92104809045175,4.06938433711513,5.77271184378837
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-4.57719204981693,-6.87977733729292,5.13777851716181,0.217897586470738,4.9372231416237,4.08554667166793,5.78889961157946
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-4.31474615115336,-6.61733146853134,5.14522793339927,-0.00466942782956201,5.00542159289032,4.15364816228864,5.857195023492
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-4.61102086789765,-6.91360636323891,5.22044871643946,1.09770467958223,4.9284324803368,4.07676341050571,5.7801015501679
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-4.51480649262849,-6.81739185970222,5.22209737850423,0.626877523470812,4.95343447662006,4.10174130640102,5.80512764683911
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-3.86147125091334,-6.16405615376646,5.23644389367915,0.4205526761784,5.12320833046869,4.27110249359608,5.97531416734129
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-4.02436119743564,-6.32694623448512,5.26476931152298,-0.449063498563672,5.08088020822981,4.22891786502907,5.93284255143054
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-4.57226601486441,-6.87485159167421,5.17572858684227,-0.0833680666394441,4.93850320717762,4.08682556252892,5.79018085182632
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-4.19878803182856,-6.50137325803373,5.23833976299513,-0.258428542691107,5.03555414283685,4.1837155569821,5.8873927286916
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-4.59752806154937,-6.9001135514983,5.06026399040885,-0.23805337613919,4.93193868295181,4.08026680112089,5.78361056478274
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-4.10358443870775,-6.40616941058788,5.12506762195143,-0.214071738670926,5.06029348012092,4.20839118015373,5.9121957800881
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-3.88876039040686,-6.19134528799975,5.34318829338769,0.587195217253658,5.11611705162099,4.26403713429983,5.96819696894216
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-4.3007177996472,-6.60330311389942,5.26026487715558,0.468765113226304,5.0090669607601,4.15728637488627,5.86084754663393
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-4.61162064554212,-6.9142060404776,5.23302201135047,0.704812866577583,4.92827662380917,4.07660767467643,5.77994557294192
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-4.38167349703432,-6.68425898988721,5.13754934684211,0.861682908393722,4.98803004148979,4.13628799244404,5.83977209053554
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-4.31192931731187,-6.6145141865532,5.14778652195482,0.15695385525731,5.00615356739037,4.15437871609931,5.85792841868144
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-3.4415900308643,-5.74417518633152,5.45174011807119,0.660240353808929,5.23231748046532,4.3797175169774,6.08491744395324
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-3.53410355263562,-5.8366885771011,5.36346345511039,0.247467644887838,5.20827717753755,4.35580145403351,6.06075290104158
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-3.07940353313339,-5.38198858263658,5.56665132343003,0.856120621826596,5.3264342425893,4.47326442283848,6.17960406234012
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-3.52294300300131,-5.82552816376336,5.4910596274632,0.34116226621828,5.21117732649861,4.35868707554599,6.06366757745122
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-4.52692339770512,-6.82950895306737,5.43687997435676,1.32028980347576,4.95028581183018,4.09859619506775,5.80197542859261
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-4.35542334128011,-6.65800874587339,5.55643935797871,1.009538080049,4.99485133295237,4.14309751848556,5.84660514741918
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-4.00406417427589,-6.30664937691094,5.01185432211293,0.52890176860749,5.08615453544111,4.2341757825969,5.93813328828533
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-3.48057642460985,-5.78316145264702,5.14215822127037,0.409154663984942,5.22218658610783,4.3696400372688,6.07473313494687
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-3.77863139757306,-6.08121640305488,5.21737663819127,-0.00397968746159918,5.14473486119266,4.29254570858519,5.99692401380013
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-3.72494365988246,-6.02752871140761,5.4548734241333,0.371667437243581,5.15868600533761,4.30643913459388,6.01093287608135
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-4.34065185856552,-6.64323718183227,4.92752091756339,1.85672615181643,4.99868980880273,4.14692906554514,5.85045055206033
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-3.32565879618099,-5.6282438335404,5.14768757386669,2.15601590320393,5.26244304424472,4.40967514014754,6.1152109483419
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-3.370091117164,-5.67267632648275,5.04266029354866,1.50894549544396,5.25089698658997,4.39819505842733,6.1035989147526
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-4.6945532459229,-6.99713855761686,4.17969722173075,0.793631398730637,4.90672599210075,4.05507020810702,5.75838177609449
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-3.75960342308592,-6.06218834435439,4.96598854381959,1.65564854943454,5.14967941699396,4.29747014280493,6.00188869118298
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-4.53211249375671,-6.83469721493195,4.29379140139575,0.914953789364664,4.94893738796075,4.09724924729646,5.80062552862504
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-4.83614796992144,-7.13873318889862,4.19960516048835,0.194913529924231,4.86993158634551,4.01828210655071,5.72158106614032
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-5.81879172331907,-8.12137782600905,3.34323167546116,-1.65903821442658,4.61458455112875,3.76241696874376,5.46675213351373
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-4.3096866988614,-6.61227171743828,4.73961955289527,1.33319759592975,5.0067363278979,4.15496033975716,5.85851231603865
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-5.30603648241368,-7.6086221800573,4.17340964864121,0.744986297659174,4.74782768232898,3.89605295889763,5.59960240576033
