"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-6.6505287590506,-0.33252643795253,-1.89406101553916,-0.0947030507769579,-1.76994090476945,-2.90796720854813,-0.631914600990761
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-1.24543209498674,-0.062271604749337,-1.45146465282921,-0.0725732326414605,-0.968707379771198,-2.10422174479562,0.166806985253223
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-2.69538939428195,-0.134769469714097,-1.57338809024046,-0.0786694045120231,-1.18364421998263,-2.31718271603584,-0.05010572392942
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-2.58134090689061,-0.129067045344531,-1.56969483906176,-0.078484741953088,-1.16673805210948,-2.30036160237156,-0.0331145018473951
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-3.83049179991,-0.1915245899955,-1.60877238103523,-0.0804386190517614,-1.35190801954465,-2.48525597764021,-0.218560061449083
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-3.29253744101656,-0.164626872050828,-1.58925194956544,-0.0794625974782722,-1.27216345731876,-2.40545306741391,-0.138873847223606
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-2.70829789338548,-0.135414894669274,-1.59907171196901,-0.0799535855984505,-1.18555773289128,-2.31908735999487,-0.052028105787685
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-2.6781635456824,-0.13390817728412,-1.42372463050638,-0.0711862315253188,-1.18109071756587,-2.31464128891977,-0.0475401462119691
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-3.23058679317859,-0.16152933965893,-1.09171011558394,-0.054585505779197,-1.26298009964208,-2.39628018915665,-0.129680010127506
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-5.03725204454436,-0.251862602227218,-1.58440631684234,-0.0792203158421172,-1.53079413846729,-2.66524675372124,-0.396341523213352
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-3.62140788818358,-0.181070394409179,-1.43545750039201,-0.0717728750196003,-1.32091411693291,-2.45420757669299,-0.187620657172837
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-2.17139109647028,-0.108569554823514,-1.50774677189789,-0.0753873385948943,-1.1059684577636,-2.23999703524638,0.0280601197191852
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-2.28009773024691,-0.114004886512345,-1.39180085387924,-0.069590042693962,-1.12208276705072,-2.25598881095329,0.0118232768518423
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-2.43871987710887,-0.121935993855443,-1.42837050410524,-0.071418525205262,-1.14559638572807,-2.27934322385775,-0.0118495475983833
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-3.00648346718248,-0.150324173359124,-1.40094600841771,-0.0700473004208855,-1.22975976908897,-2.36312743169886,-0.0963921064790805
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-2.53018665372914,-0.126509332686457,-1.3838092858138,-0.0691904642906899,-1.15915511601664,-2.29282072321229,-0.0254895088209839
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-2.86166021306733,-0.143083010653367,-1.38789079900368,-0.0693945399501838,-1.20829165230803,-2.34172770382573,-0.0748556007903296
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-1.93981267139975,-0.0969906335699874,-1.33303396011053,-0.0666516980055267,-1.0716400434234,-2.20596604637107,0.0626859595242732
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-2.53041036846025,-0.126520518423013,-1.65015358634689,-0.0825076793173446,-1.15918827874318,-2.29285369674201,-0.0255228607443485
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-2.83545486847038,-0.141772743423519,-1.71012006855056,-0.0855060034275278,-1.20440705931549,-2.33785755898813,-0.0709565596428559
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-2.00370718243115,-0.100185359121557,-1.00811936912261,-0.0504059684561304,-1.08111155290483,-2.21535054726016,0.0531274414505016
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-2.86572330465699,-0.14328616523285,-1.81886189548357,-0.0909430947741784,-1.20889395147104,-2.34232781971878,-0.0754600832233057
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-6.02300954884126,-0.301150477442063,-1.67524694722984,-0.0837623473614922,-1.67691954732676,-2.81327166242874,-0.540567432224781
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.04071727382935,-0.302035863691468,-1.56329657327097,-0.0781648286635484,-1.67954448149422,-2.81593889010157,-0.54315007288687
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-4.21528789218626,-0.210764394609313,-1.58328074313017,-0.0791640371565087,-1.40894891050038,-2.5425028959106,-0.275394925090155
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-2.10185590362885,-0.105092795181442,-1.44032071318607,-0.0720160356593037,-1.09566079239987,-2.22977347424579,0.0384518894460513
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.81969603418852,-0.290984801709426,-1.32199882173509,-0.0660999410867547,-1.64678102915593,-2.78266818149529,-0.51089387681657
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.76786844480737,-0.288393422240369,-1.31129274753153,-0.0655646373765767,-1.63909827994478,-2.77487298215173,-0.503323577737833
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.86265483292473,-0.293132741646237,-1.21828999261126,-0.0609144996305629,-1.65314909838399,-2.78913132976768,-0.51716686700029
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.01772986314068,-0.250886493157034,-1.73423059345738,-0.0867115296728692,-1.52790023532478,-2.66232427342569,-0.393476197223866
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-2.75418123653433,-0.137709061826716,-1.52575644791123,-0.0762878223955617,-1.19235932684135,-2.32585867679329,-0.0588599768894098
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-3.50274968857196,-0.175137484428598,-1.81643802122526,-0.090821901061263,-1.30332462067527,-2.43660514812161,-0.170044093228932
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-3.27144480442806,-0.163572240221403,-1.44458283024596,-0.0722291415122982,-1.26903675513087,-2.40232953439167,-0.13574397587006
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-3.20171744138338,-0.160085872069169,-0.658460180492602,-0.0329230090246301,-1.25870060309633,-2.39200678939812,-0.125394416794535
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-2.34814892320935,-0.117407446160468,-1.438966087512,-0.0719483043756001,-1.13217044921562,-2.26600534332978,0.00166444489854256
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.73240285475831,-0.286620142737916,-1.53178730192299,-0.0765893650961493,-1.63384097901248,-2.76954015492381,-0.498141803101155
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-5.76833812869554,-0.288416906434777,-1.51485831752901,-0.0757429158764506,-1.63916790431984,-2.77494361450947,-0.5033921941302
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.14460440921722,-0.307230220460861,-1.23960605442848,-0.0619803027214239,-1.69494436439404,-2.83159269617597,-0.558296032612108
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-6.02438009513491,-0.301219004756745,-1.36947371312049,-0.0684736856560245,-1.67712271254402,-2.81347809080991,-0.54076733427812
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-2.89369505986542,-0.144684752993271,-1.23754215553776,-0.0618771077768882,-1.21304039128868,-2.34645964365806,-0.0796211389192925
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-2.12911871944379,-0.106455935972189,-0.747663654511989,-0.0373831827255995,-1.0997021414033,-2.23378131604463,0.0343770332380271
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-1.73230677187,-0.0866153385934998,-0.866025770362888,-0.0433012885181444,-1.04088006008331,-2.17551462080891,0.0937545006422857
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-5.80623109716759,-0.290311554858379,-1.71962852926282,-0.0859814264631409,-1.64478503174391,-2.78064273182008,-0.508927331667744
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-3.91617581911531,-0.195808790955766,-1.6757481512437,-0.0837874075621852,-1.3646095331365,-2.49799151175469,-0.231227554518303
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-4.00770799735483,-0.200385399867742,-1.94981503405299,-0.0974907517026495,-1.37817795834325,-2.51160378421076,-0.244752132475743
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.96623419884041,-0.298311709942021,-1.88149931940031,-0.0940749659700156,-1.66850335856244,-2.80472181156148,-0.532284905563394
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.95953954623355,-0.297976977311677,-1.78283616212814,-0.0891418081064073,-1.66751096556001,-2.80371385292131,-0.53130807819872
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.98704890256748,-0.299352445128374,-1.89888859592641,-0.0949444297963207,-1.67158886090875,-2.8078559727983,-0.535321749019206
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-2.83704900945406,-0.141852450472703,-1.43014702340306,-0.0715073511701532,-1.2046433694648,-2.3380929720689,-0.071193766860697
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-1.79034076692766,-0.089517038346383,-1.28026570403547,-0.0640132852017733,-1.04948282619829,-2.18402708988977,0.0850614374931888
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-3.42335964500751,-0.171167982250375,-1.37674322522289,-0.0688371612611445,-1.29155610506706,-2.42483525627571,-0.158276953858412
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-4.27127166638272,-0.213563583319136,-2.1354739104039,-0.106773695520195,-1.41724775870422,-2.55084313256585,-0.283652384842577
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-4.10374898050442,-0.205187449025221,-1.664976122282,-0.0832488061141,-1.39241475377095,-2.52589492041742,-0.258934587124489
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-3.9509212647373,-0.197546063236865,-1.14812946578337,-0.0574064732891684,-1.36976008225774,-2.50315779239641,-0.236362372119081
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-5.76065604325726,-0.288032802162863,-1.26695597966063,-0.0633477989830316,-1.63802913756364,-2.77378838679908,-0.502269888328202
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-5.69362171574407,-0.284681085787204,-1.4785793063579,-0.0739289653178952,-1.62809219214574,-2.76371010511754,-0.492474279173944
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-4.27064351094296,-0.213532175547148,-1.57594632322961,-0.0787973161614806,-1.41715464303422,-2.55074953642548,-0.283559749642971
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-5.73103345972537,-0.286551672986269,-1.63278061444576,-0.0816390307222881,-1.63363798445428,-2.76933426734243,-0.497941701566128
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-4.34419398063637,-0.217209699031819,-1.80009912715426,-0.090004956357713,-1.42805751966352,-2.56171115106732,-0.294403888259722
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.09144997682347,-0.304572498841173,-1.60627557971949,-0.0803137789859743,-1.68706492839444,-2.82358210163669,-0.550547755152194
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-3.13056529900139,-0.156528264950069,-1.68691601352581,-0.0843458006762903,-1.2481532465188,-2.38147775236595,-0.114828740671649
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-2.87133014983887,-0.143566507491944,-1.45691435766742,-0.0728457178833712,-1.20972509152429,-2.34315597205923,-0.0762942109893554
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.21497245898805,-0.260748622949402,-1.69405546586396,-0.084702773293198,-1.55713882071425,-2.69186775716275,-0.422409884265751
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-4.88527024640601,-0.2442635123203,-1.73025732807571,-0.0865128664037855,-1.5082648629656,-2.64250429236458,-0.374025433566623
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-4.97864512895402,-0.248932256447701,-1.80611331972964,-0.0903056659864822,-1.52210644452096,-2.65647432610804,-0.387738562933885
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-2.76304613538559,-0.13815230676928,-1.77321334436269,-0.0886606672181347,-1.19367342991791,-2.32716715463854,-0.0601797051972781
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.79344532516245,-0.289672266258122,-1.09788031423129,-0.0548940157115645,-1.64288971149153,-2.77871959913371,-0.507059823849344
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-3.81843348126434,-0.190921674063217,-0.653024926820744,-0.0326512463410372,-1.35012053455511,-2.48346425026797,-0.216776818842243
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-2.25891815667186,-0.112945907833593,-0.760442233686232,-0.0380221116843116,-1.11894317761353,-2.25287223865501,0.014985883427947
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-3.05383361766968,-0.152691680883484,-0.522594204700463,-0.0261297102350232,-1.23677879767292,-2.37012831036672,-0.103429284979117
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.78059444702144,-0.289029722351072,-1.4817491226893,-0.0740874561344651,-1.64098474012243,-2.77678682514844,-0.505182655096423
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.5338360211977,-0.276691801059885,-1.65836964611574,-0.0829184823057869,-1.60440609303546,-2.73970378309282,-0.469108402978091
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-6.01558659404303,-0.300779329702151,-1.89173785905338,-0.0945868929526692,-1.67581919323348,-2.81215366482219,-0.539484721644768
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-4.46647954507961,-0.22332397725398,-2.00148997415643,-0.100074498707822,-1.44618472440098,-2.5799470853746,-0.312422363427366
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-4.0413331157945,-0.202066655789725,-1.52905359958175,-0.0764526799790877,-1.38316243389482,-2.51660631430554,-0.249718553484098
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.17117811172015,-0.258558905586008,-1.86916176577383,-0.0934580882886913,-1.55064689255509,-2.68530503241165,-0.415988752698519
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-3.75731902182044,-0.187865951091022,1.18267684448766,0.0591338422243832,-1.3410611306606,-2.47438541416317,-0.207736847158037
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-3.3925218913968,-0.16962609456984,-1.85882374485603,-0.0929411872428016,-1.28698481919297,-2.42026500890886,-0.153704629477073
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-6.35602615519191,-0.317801307759596,-1.61060994791108,-0.0805304973955538,-1.72628481976736,-2.86348048282903,-0.589089156705696
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.23945131229251,-0.311972565614625,-1.75757139173812,-0.0878785695869058,-1.70900415336903,-2.84589295796351,-0.572115348774555
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.82046549727203,-0.291023274863602,-1.82405564906369,-0.0912027824531843,-1.64689509180033,-2.78278393224361,-0.511006251357056
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-3.45529553014874,-0.172764776507437,-1.12809322006259,-0.0564046610031295,-1.29629017430134,-2.42956917777871,-0.163011170823975
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.1160219716888,-0.30580109858444,-1.75880464570698,-0.0879402322853489,-1.69070739906348,-2.82728488149129,-0.554129916635674
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-4.47371133438049,-0.223685566719025,-1.93514993422164,-0.0967574967110818,-1.44725674075772,-2.5810259647881,-0.313487516727329
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.91259282467644,-0.295629641233822,-1.75630872142858,-0.0878154360714292,-1.66055173993683,-2.79664662871356,-0.524456851160107
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.09977339065013,-0.304988669532506,-1.94701281671157,-0.0973506408355787,-1.68829876353465,-2.82483630360512,-0.551761223464182
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.3566444056667,-0.317832220283335,-1.91459675243058,-0.0957298376215291,-1.72637646715834,-2.86357379082742,-0.589179143489257
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-4.16046328905942,-0.208023164452971,-1.87319523948018,-0.093659761974009,-1.40082189395468,-2.53433815725637,-0.267305630652985
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.32950603455114,-0.316475301727557,-1.91840829239998,-0.0959204146199988,-1.72235356542261,-2.85947832567533,-0.585228805169894
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-6.05884461703758,-0.302942230851879,-2.00913245326704,-0.100456622663352,-1.68223161846887,-2.81866962096263,-0.545793615975111
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.10370265486646,-0.305185132743323,-1.9047561197766,-0.0952378059888302,-1.68888122457362,-2.82542840137611,-0.552334047771138
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.968493398897,-0.29842466994485,-1.91132487629647,-0.0955662438148237,-1.66883825485339,-2.80506196997412,-0.532614539732646
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.81669783528141,-0.290834891764071,-2.04421063220277,-0.102210531610138,-1.646336586137,-2.78221716600195,-0.510456006272051
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.84740396107276,-0.292370198053638,-1.94029296209279,-0.0970146481046397,-1.6508883599416,-2.78683664297369,-0.514940076909512
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.04096642581762,-0.302048321290881,-2.04127734458894,-0.102063867229447,-1.67958141495503,-2.81597642069585,-0.54318640921421
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-3.52582963473711,-0.176291481736855,-1.65820970720578,-0.082910485360289,-1.30674591501504,-2.44002793703788,-0.173463892992195
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-4.64069252245118,-0.232034626122559,-1.66939832096488,-0.0834699160482439,-1.47200947585972,-2.60595061027372,-0.338068341445715
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-4.11011450736819,-0.205505725368409,-0.465454670560132,-0.0232727335280066,-1.39335835826955,-2.52684242811258,-0.259874288426506
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.84918087029669,-0.292459043514835,-1.15947977550603,-0.0579739887753017,-1.65115176304604,-2.78710399046599,-0.515199535626089
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-3.61737256267679,-0.180868628133839,-1.62230419935394,-0.0811152099676968,-1.32031593372154,-2.45360873962841,-0.187023127814657
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-2.67025126085456,-0.133512563042728,-1.22090975614001,-0.0610454878070006,-1.17991782681897,-2.31347403665788,-0.0463616169800531
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-2.07076347822456,-0.103538173911228,-1.36513145454214,-0.0682565727271069,-1.09105175482741,-2.22520348846121,0.0430999788063893
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-0.274223780382657,-0.0137111890191329,-0.836850416674977,-0.0418425208337488,-0.824738694328157,-1.96265890702028,0.313181518363968
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-0.532922342349944,-0.0266461171174972,-0.440337155481842,-0.0220168577740921,-0.863087307424224,-2.00028217132543,0.274107556476977
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-5.88703381885391,-0.294351690942695,-0.553743163954086,-0.0276871581977043,-1.65676295805125,-2.79279990083496,-0.520726015267534
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-3.75706321534463,-0.187853160767231,-1.01259865549689,-0.0506299327748447,-1.34102321076072,-2.4743474201902,-0.207699001331246
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-4.13068963506556,-0.206534481753278,-1.11283554343513,-0.0556417771717567,-1.39640834666325,-2.52990528909092,-0.262911404235587
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-2.58995076175662,-0.129497538087831,-1.44350626457679,-0.0721753132288394,-1.16801434831522,-2.30163105781293,-0.0343976388175102
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-2.75807101909444,-0.137903550954722,-1.46371410256078,-0.0731857051280389,-1.19293593525112,-2.32643280798656,-0.0594390625156702
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-2.6475332104361,-0.132376660521805,-1.41306886676384,-0.0706534433381918,-1.1765501786992,-2.31012289976312,-0.0429774576352877
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-5.9970225646797,-0.299851128233985,-1.74386804497906,-0.0871934022489531,-1.6730673233578,-2.80935789184193,-0.536776754873677
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-3.10075283470594,-0.155037641735297,-1.75916827779476,-0.0879584138897379,-1.24373394611754,-2.37706752060862,-0.11040037162647
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-2.09358024778689,-0.104679012389344,-1.66495148593505,-0.0832475742967525,-1.09443403674423,-2.2285570255462,0.0396889520577499
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-1.86155558307769,-0.0930777791538846,-1.76766691070346,-0.0883833455351732,-1.06003947332643,-2.19447717700251,0.0743982303496551
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-1.98242999581244,-0.0991214997906218,-1.90920857028495,-0.0954604285142476,-1.07795749363519,-2.21222504374521,0.0563100564748213
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-1.73630140878209,-0.0868150704391046,-1.90139640488118,-0.0950698202440589,-1.04147221175295,-2.17610045753837,0.0931560340324742
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-1.47578565625382,-0.0737892828126912,-1.91170316020513,-0.0955851580102563,-1.00285422438122,-2.13792511255622,0.132216663793781
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-1.66058081755432,-0.0830290408777159,-1.91585686425393,-0.0957928432126965,-1.03024764353611,-2.16499809677112,0.104502809698894
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-1.71853374123769,-0.0859266870618846,-1.95506316030461,-0.0977531580152303,-1.03883839190061,-2.17349483862822,0.0958180548269971
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-1.4417726126493,-0.0720886306324648,-1.76556690918071,-0.0882783454590357,-0.997812244095395,-2.13294553962702,0.137321051436228
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-2.00302243948604,-0.100151121974302,-1.85398336141263,-0.0926991680706314,-1.08101004889154,-2.21524995572009,0.0532298579370176
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-1.82260263154986,-0.0911301315774929,-1.72236125133231,-0.0861180625666156,-1.05426521754498,-2.18876062751133,0.0802301924213695
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-1.77805721938669,-0.0889028609693343,-1.72126071715185,-0.0860630358575923,-1.04766195402755,-2.18222507092114,0.0869011628660394
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-1.99255412837034,-0.0996277064185172,-1.65585660308892,-0.0827928301544459,-1.07945826132189,-2.21371217188301,0.0547956492392214
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-1.79901829193443,-0.0899509145967214,-1.66084321346981,-0.0830421606734905,-1.05076915360029,-2.18530018262855,0.0837618754279732
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-1.75145222533783,-0.0875726112668917,-1.72373324423354,-0.086186662211677,-1.0437181183315,-2.17832254664188,0.0908863099788755
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-2.01115604879003,-0.100557802439501,-1.92896413629209,-0.0964482068146047,-1.08221574804155,-2.21644484417056,0.0520133480874605
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-1.26272149391676,-0.0631360746958382,-1.73476960571197,-0.0867384802855985,-0.971270302677259,-2.10674968667368,0.164209081319164
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-1.17006929090083,-0.0585034645450414,-1.4363780845743,-0.0718189042287151,-0.957535848728475,-2.09320590466284,0.17813420720589
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-1.16103122726747,-0.0580515613633737,-1.28817358502014,-0.0644086792510072,-0.956196076281433,-2.09188515465736,0.179493002094499
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-1.02422236992768,-0.0512111184963839,-1.27760171617021,-0.0638800858085104,-0.935915986982358,-2.0719021805268,0.20007020656208
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-0.660195089980742,-0.0330097544990371,-1.18738712088336,-0.059369356044168,-0.881953795585005,-2.01881429974014,0.254906708570125
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-0.722695668520402,-0.0361347834260201,-1.26861515448123,-0.0634307577240616,-0.891218673157076,-2.02792041783189,0.245483071517741
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-0.702502768413547,-0.0351251384206773,-1.14254952013287,-0.0571274760066433,-0.888225344908181,-2.024977990407,0.248527300590634
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-0.518624336759418,-0.0259312168379709,-1.10463216405469,-0.0552316082027345,-0.860967818702421,-1.9982011724226,0.276265535017755
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-4.21250017797348,-0.210625008898674,-1.37167271659643,-0.0685836358298213,-1.40853566903141,-2.54208766926598,-0.274983668796827
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.84645553811814,-0.342322776905907,-2.09855293647399,-0.104927646823699,-1.79898443786249,-2.93760727512903,-0.66036160059595
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-7.10533835269902,-0.355266917634951,-2.19166915823333,-0.109583457911667,-1.83736036395225,-2.9768251312278,-0.697895596676691
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-7.16498625391866,-0.358249312695933,-2.34366537761933,-0.117183268880966,-1.84620237014072,-2.98586977765547,-0.706534962625976
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.58197112539057,-0.329098556269528,-1.90673558116042,-0.0953367790580212,-1.7597781495225,-2.89760400157557,-0.621952297469427
