"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
8.4,381.2,6.31,22263,53641,1.33,0.000697534576067348,0.00293445580276609,0.00151533373421527,0.000938063740228503,0.0381719783523752,0.000553217077570655,0.00449789536981359,0.00355983162958509,4.56246007847431e-05,4.57027947258975e-05,0.000697534576067348,0.0245099218280216,1,0.151990378833434,0.151990379
8.5,386.5,6.31,22373,53530,1.46,0.00103102671078502,0.00280535174794994,0.00131875509519014,0.000983071980050832,0.0375005994341342,0.00232580444060807,0.00637797918764686,0.00314103486308924,4.56246007847431e-05,4.57027947258975e-05,0.0047714957080516,0.0223708818874982,1,0.149618759890663,0.14961876
8.6,391.8,6.33,22648,54345,1.34,0.000639810426540284,0.00199052132701422,0.00028436018957346,0.0012085308056872,0.0378909952606635,0.00135071090047393,0.00521327014218009,0.00239336492890995,0.00033175355450237,0.00502369668246445,0.00208530805687204,0.0245023696682464,1,0.150947867298578,0.150947867
8.7,397.2,6.35,22328,53445,1.23,4.40926828192861e-05,0.00197252892641505,0.000192441846479517,0.00064949123186837,0.0413509417622862,0.0011546510788771,0.0066151884727334,0.00368045031392076,4.56246007847431e-05,0.00064949123186837,0.00149142431021626,0.0229968006543023,1,0.150152750715643,0.150152751
8.8,402.6,6.38,22119,53657,1.33,0.000523186682520809,0.00197384066587396,0.00161712247324614,0.000998810939357907,0.0354340071343638,0.000237812128418549,0.00558858501783591,0.00285374554102259,4.56246007847431e-05,0.00145065398335315,0.0016884661117717,0.024423305588585,1,0.144399524375743,0.144399524
8.9,407.7,6.4,22356,53293,1.31,0.000119789171058936,0.00249161475802587,0.00148538572113081,0.000287494010541447,0.0412553905126977,0.000598945855294681,0.00524676569238141,0.00220412074748443,4.56246007847431e-05,0.00105414470531864,0.000982271202683277,0.0247963584091998,1,0.145424053665549,0.145424054
9,413.2,6.42,21752,51597,1.26,0.000122862197758994,0.00152349125221152,0.000860035384312955,0.000491448791035974,0.0310841360330254,0.00162178101041871,0.00621682720660507,0.00245724395517987,0.000122862197758994,4.57027947258975e-05,0.00142520149400432,0.022090623157067,1,0.148245527816002,0.148245528
9.1,418.6,6.43,21429,51194,1.21,0.000394749827296951,0.00167768676601204,0.000937530839830258,0.000123359321030297,0.0264729102931017,4.50562076190047e-05,0.00313332675416955,0.00416954505082404,4.56246007847431e-05,0.000715484061975723,4.47297206628945e-05,0.0237096615020231,1,0.14694562321129,0.146945623
9.2,424.2,6.44,21279,51287,1.39,0.000623425849729433,0.0020947108550909,0.000573551781751079,0.000573551781751079,0.029949377821002,0.000872796189621206,0.00516196603575971,0.00326675145258223,4.56246007847431e-05,0.00139647390339393,0.000972544325577916,0.0292012668013267,1,0.151068551906436,0.151068552
9.3,429.4,6.46,21762,52418,1.19,0.000312906176286526,0.00202185529292832,0.000385115293891109,0.000144418235209166,0.0263803976315409,0.00101092764646416,0.00399557117412025,0.00180522794011457,4.56246007847431e-05,0.00142011264622346,0.00361045588022914,0.0233476146921485,1,0.143070331680547,0.143070332
9.4,434.8,6.47,22040,52571,1.31,0.000631619862015353,0.00179768729958216,0.000801671363327179,0.000655912933631328,0.0300991157321932,0.00252647944806141,0.0051744242542027,0.00359537459916432,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0226168496744728,1,0.155208434554465,0.155208435
9.5,440,6.48,21992,52560,1.2,0.000705630444303859,0.00228721592291596,0.000437977517154119,0.000486641685726799,0.0391016594481483,4.50562076190047e-05,0.00452576767725923,0.00257920093435204,4.56246007847431e-05,0.0013382646357487,4.47297206628945e-05,0.0230911479877366,1,0.152221519295343,0.152221519
9.6,445.4,6.48,21490,52382,1.29,0.000560825144473434,0.00229206798176099,5.72960832397497e-05,0.000707127356075199,0.0409646192484943,0.00199946355855746,0.00626661139694228,0.00351125307844237,0.000170685913535393,0.00251152129916364,4.47297206628945e-05,0.019775182268172,1,0.149740313574407,0.149740314
9.7,450.8,6.49,21188,52040,1.36,0.000516592457750117,0.00260756192959583,0.000787188507047797,4.54019205012372e-05,0.0364074684509606,4.50562076190047e-05,0.00514132493665592,0.00250916336621485,4.56246007847431e-05,0.000959385992964503,0.00241076480283388,0.0196305133945044,1,0.146712258001033,0.146712258
9.8,456.3,6.5,22248,53459,1.29,0.00104427228792773,0.00276853583311072,0.0010199868858829,0.00029142482453797,0.0492022245428273,0.000412851834762124,0.00616849211938704,0.00335138548218666,0.000267139422493139,4.57027947258975e-05,0.00471136799669719,0.0218082910362581,1,0.151638050367924,0.15163805
9.9,461.7,6.52,22707,55202,1.25,0.000518733347480606,0.00308882129636179,0.000966730329395676,0.000377260616349532,0.0481950437386527,0.00264082431444672,0.00575322439933036,0.00280587583409964,4.56246007847431e-05,4.57027947258975e-05,0.00183914550470397,0.023390158213671,1,0.151045719270944,0.151045719
10,467.2,6.52,22387,53693,1.34,0.00041183168196904,0.0020833838029022,0.00196225683761719,0.00155042515564815,0.0447927517623973,0.00123549504590712,0.00734029409627171,0.0041667676058044,0.000145352358342014,4.57027947258975e-05,0.00169577751399016,0.0253155357445675,1,0.143050946001599,0.143050946
10.1,472.5,6.53,21712,52335,1.23,0.000660146699266504,0.00166259168704156,0.00105134474327628,0.000464547677261614,0.0332273838630807,0.00210268948655257,0.0041320293398533,0.00078239608801956,0.00134474327628362,0.00198044009779951,4.47297206628945e-05,0.0240342298288509,1,0.143007334963325,0.143007335
10.2,477.9,6.54,21538,51548,1.19,0.000790006418802153,0.00217251765170592,0.000962820322915124,0.000567817113514047,0.0338221498049672,0.00204907914876808,0.00525848022515183,0.00140719893349133,4.56246007847431e-05,0.000913444921739989,0.000419690909988644,0.0251320791981435,1,0.147385572507777,0.147385573
10.3,483.2,6.55,21337,51072,1.3,0.000272398593432718,0.00178297261155961,0.000445743152889901,4.54019205012372e-05,0.0307810410578971,0.00141151998415135,0.00487841117329503,0.00250111435788222,4.56246007847431e-05,0.00188202664553514,0.000198108067951067,0.0244663463919568,1,0.147392402555594,0.147392403
10.4,488.4,6.56,21465,51928,1.17,0.000464797690689368,0.00151670825382847,0.000171241254464504,0.000318019472576936,0.031581779930525,0.000587112872449728,0.00508831156123098,0.00139439307206811,4.56246007847431e-05,4.57027947258975e-05,0.00464797690689368,0.0260531337149567,1,0.145824159694701,0.14582416
10.5,493.8,6.55,21678,51535,1.29,0.000689587232784947,0.00197024923652842,0.00098512461826421,4.54019205012372e-05,0.0309575411289528,0.00224115850655108,0.00571372278593242,0.00261058023840016,4.56246007847431e-05,0.00115752142646045,4.47297206628945e-05,0.0249975371884543,1,0.146685055659541,0.146685056
10.6,499,6.54,22058,52967,1.37,0.000648913670447991,0.00206691020957508,0.000721015189386656,0.000961353585848875,0.0329744279946164,0.00170640261488175,0.00463853105172082,0.00302826379542396,4.56246007847431e-05,4.57027947258975e-05,9.61353585848875e-05,0.020260526821765,1,0.147952316862142,0.147952317
10.7,504.3,6.54,22148,53504,1.31,0.000431923981379277,0.00170370014877382,0.0010558141767049,0.000887843739501848,0.0391851034217978,0.00206363679992321,0.00525507510678121,0.00110380573019149,4.56246007847431e-05,0.001391755051111,4.47297206628945e-05,0.0203724144550559,1,0.147286077650334,0.147286078
10.8,510,6.54,21634,52240,1.18,0.000562086072484665,0.00149075001832889,0.000953102470734866,4.54019205012372e-05,0.0359001930643466,0.000439893448031477,0.00388572545761138,0.00237053691439185,4.56246007847431e-05,0.0038368484078301,0.00276155331264205,0.0229477748723087,1,0.150125858403187,0.150125858
10.9,515.2,6.53,21903,52359,1.37,4.40926828192861e-05,0.00183832540810824,0.000245110054414432,4.54019205012372e-05,0.0460316682190303,0.000465709103387421,0.00509828913182019,0.00242658953870288,4.56246007847431e-05,0.000122555027207216,0.00176479239178391,0.0218883278592088,1,0.14520319623511,0.145203196
11,520.4,6.53,21985,53745,1.37,0.000409155455004934,0.002166117114732,0.000842378877951335,0.000770174974126934,0.0503020529976654,4.50562076190047e-05,0.00466918578064454,0.00199764133914174,0.000649835134419601,4.57027947258975e-05,4.47297206628945e-05,0.0243567835567643,1,0.145924089629113,0.14592409
11.1,525.2,6.51,22112,54224,1.38,0.000191561706814808,0.00138882237440736,0.00107753460083329,0.000766246827259231,0.0528710310808869,0.000311287773574063,0.00450170011014798,0.0024424117618888,4.56246007847431e-05,0.00181983621474067,0.000311287773574063,0.0224366649106844,1,0.148795555768402,0.148795556
11.2,530.5,6.51,22335,54328,1.26,0.000505293551491819,0.00182868142444658,0.00163618864292589,0.00115495668912416,0.0539942252165544,0.00117901828681424,0.00423484119345525,0.000673724735322425,4.56246007847431e-05,0.00235803657362849,0.00317613089509143,0.019995187680462,1,0.151948989412897,0.151948989
11.3,536.2,6.51,22163,53955,1.5,0.000458140432098765,0.00149498456790123,0.0013744212962963,0.000602816358024691,0.0632957175925926,4.50562076190047e-05,0.00511188271604938,5.81950231616192e-05,4.56246007847431e-05,0.000361689814814815,4.47297206628945e-05,0.023341049382716,1,0.142795138888889,0.142795139
11.4,541.3,6.52,21639,53042,1.41,0.000296992946417523,0.00158396238089345,0.00160871179309491,0.00101472590025987,0.0648929587922287,0.00197995297611682,0.00527162479891103,0.00170770944190075,4.56246007847431e-05,0.000420740007424824,4.47297206628945e-05,0.02457616631605,1,0.153495854473456,0.153495854
11.5,546.9,6.53,21331,54262,1.14,0.00115663836594069,0.00164882490463886,0.00228866740494647,0.0014765596160945,0.0786021902300972,0.00164882490463886,0.00598006644518272,0.00290390057831918,4.56246007847431e-05,4.57027947258975e-05,0.0020671834625323,0.026036667897133,1,0.152405561707887,0.152405562
11.6,552.3,6.53,21644,54183,1.28,0.000542205791743685,0.00229205175600739,0.00157732593961799,0.000862600123228589,0.0864818237831177,0.00187307455329636,0.00468268638324091,0.00327788046826864,4.56246007847431e-05,0.00308071472581639,0.00325323475046211,0.0252125693160813,1,0.148983364140481,0.148983364
11.7,558,6.52,22350,54778,1.21,0.00072386835247563,0.00308850497056269,0.00212334716726185,0.000554965736897983,0.0705771643663739,0.00106167358363092,0.00557378631406235,0.00393301804845092,4.56246007847431e-05,0.00178554193610655,0.00221986294759193,0.0237670109062832,1,0.148296496477174,0.148296496
11.8,563.2,6.5,22652,55547,1.29,0.000190068899976241,0.00220955096222381,0.00175813732478023,0.00123544784984557,0.0629365645046329,4.50562076190047e-05,0.00446661914944167,0.00365882632454265,0.00121168923734854,4.57027947258975e-05,0.00334996436208125,0.0252791636968401,1,0.149322879543835,0.14932288
11.9,568.5,6.49,22376,54447,1.23,0.000406912729187611,0.00234573220355211,0.00134041840202978,0.00110105797309589,0.053736416295658,0.000670209201014888,0.00447604002106372,0.00356647039111494,0.000287232514720666,0.00373402269136866,0.00234573220355211,0.0231700895208004,1,0.142730623773278,0.142730624
12,573.8,6.49,21661,52206,1.33,0.00066594317284925,0.00194850039463299,0.0014552091554854,0.000641278610891871,0.0505870165745856,4.50562076190047e-05,0.00584550118389897,0.00101124704025257,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0235299921073402,1,0.145964877663773,0.145964878
12.1,579.2,6.48,21492,52419,1.47,0.000838305636372602,0.00160264312835939,5.72960832397497e-05,0.000246560481286059,0.0446274471127768,0.00293406972730411,0.00515311405887864,0.0020711080428029,4.56246007847431e-05,0.000493120962572119,0.00212042013906011,0.0239903348291336,1,0.148577346022979,0.148577346
12.2,584.5,6.47,21422,52856,1.33,0.000910612325260878,0.00223961409726324,0.00076294546170506,0.000615278598149242,0.0458013388462296,0.00110750147666864,0.00460228391415633,0.00278105926363457,4.56246007847431e-05,0.000713723173853121,0.0027564481197086,0.0201565268753692,1,0.15126009056901,0.151260091
12.3,589.9,6.49,21821,52979,1.37,0.000245152116888529,0.00137285185457576,0.00105415410262068,4.54019205012372e-05,0.052168370473879,4.50562076190047e-05,0.00507464881959256,0.00321149273123973,4.56246007847431e-05,4.57027947258975e-05,0.000956093255865264,0.0232404206810326,1,0.147115785344806,0.147115785
12.4,595.2,6.49,21838,53121,1.38,0.000366470401407246,0.00217439104834966,0.000464195841782512,4.54019205012372e-05,0.0513302875571083,0.00420219393613642,0.00434878209669932,0.00273631233050744,4.56246007847431e-05,0.00158803840609807,0.00332266497275903,0.0236984192910019,1,0.146954630964306,0.146954631
12.5,600.8,6.5,21354,52573,1.37,0.000446008226373953,0.00235393230586253,0.000520342930769612,0.000446008226373953,0.0518608454333713,0.00106546409633778,0.00507953813370335,0.00242826701025819,4.56246007847431e-05,0.00183358937509292,0.00156102879230884,0.0238614401110065,1,0.15154368402795,0.151543684
12.6,605.9,6.52,21654,52470,1.33,0.00034344029045236,0.00242861348248454,0.000613286232950643,0.000760474928858797,0.0471494455892454,0.00100578942203905,0.00441566087724463,0.00417034638406437,4.56246007847431e-05,0.00314002551270729,0.0034344029045236,0.021906584240997,1,0.144931802570896,0.144931803
12.7,611.3,6.52,22030,52892,1.44,0.000289673152126684,0.00197943320619901,0.00132766861391397,0.000458649157533916,0.0404094047216724,0.0007483223096606,0.00526239559696809,0.0027518949452035,4.56246007847431e-05,0.00183459663013566,0.000265533722782793,0.0183942451600444,1,0.152295659730604,0.15229566
12.8,616.3,6.52,22665,54228,1.26,4.40926828192861e-05,0.00151817060442167,0.00123351361609261,0.000877692380681279,0.050052187114527,4.50562076190047e-05,0.00566941835088718,0.00109118512192808,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0222981307524433,1,0.144249928835753,0.144249929
12.9,621.8,6.54,22437,54093,1.27,0.000480076812289966,0.00223235717714834,0.00028804608737398,0.0013682189150264,0.0477916466634662,0.000768122899663946,0.00504080652904465,0.00225636101776284,4.56246007847431e-05,0.00057609217474796,0.00110417666826692,0.0258041286605857,1,0.148319731156985,0.148319731
13,627.2,6.54,22515,54307,1.26,0.000214148047683632,0.00173697860898946,0.000166559592642825,0.000547267232969282,0.0500630547029291,0.00123729983106098,0.00580579151497847,0.00371189949318295,4.56246007847431e-05,4.57027947258975e-05,0.000356913412806053,0.0196064434768125,1,0.153472767506603,0.153472768
13.1,632.4,6.56,22416,54193,1.31,0.00047530776177575,0.0024716003612339,0.00106944246399544,0.000594134702219687,0.0423261561861305,4.50562076190047e-05,0.00468178145349114,0.00308950045154237,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.024383288179096,1,0.144517324967917,0.144517325
13.2,637.6,6.57,22828,54548,1.3,0.000258665287118469,0.00148144664440578,0.00091708601796548,0.000634905704745332,0.0426797723745473,0.00119926633118563,0.00620796689084325,0.00305695339321827,4.56246007847431e-05,0.00176362695762592,4.47297206628945e-05,0.0255138033203217,1,0.146381037482952,0.146381037
13.3,642.9,6.58,22773,55050,1.36,4.40926828192861e-05,0.00180607027255242,0.000938218323403856,0.000774030116808181,0.0451283013557255,0.00157151569170146,0.00546512173382746,0.00215790214382887,4.56246007847431e-05,4.57027947258975e-05,0.00558239902425294,0.0215790214382887,1,0.145517661959938,0.145517662
13.4,647.8,6.59,22643,54167,1.23,0.000431272012842322,0.00273138941466804,0.000790665356877591,0.000790665356877591,0.0466492560557778,0.00218031962048063,0.00608572729233055,0.00340225699020054,4.56246007847431e-05,0.0022761578455567,0.00246783429570884,0.0219469535424204,1,0.149914943575245,0.149914944
13.5,653.1,6.6,23106,55141,1.44,0.000587682181476258,0.00188058298072402,0.00173953925716972,0.000822755054066761,0.050470145745181,0.00108133521391631,0.00688763516690174,0.00190409026798307,4.56246007847431e-05,0.000728725905030559,0.00362012223789375,0.019605077574048,1,0.15371415138693,0.153714151
13.6,658.4,6.6,22783,54226,1.17,0.00014262283391571,0.00152131022843424,0.00014262283391571,0.00052295039102427,0.0419786541158573,0.00019016377855428,0.00503934013168842,0.00159262164539209,4.56246007847431e-05,4.57027947258975e-05,0.0014262283391571,0.0204188357222658,1,0.148708074829447,0.148708075
13.7,663.8,6.59,22786,54352,1.25,0.00021286660359508,0.00184484389782403,0.000425733207190161,0.000804162724692526,0.0403500473036897,0.000922421948912015,0.00612582781456954,0.000875118259224219,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0229895931882687,1,0.145056764427625,0.145056764
13.8,669,6.58,22732,53817,1.24,0.000354710556186152,0.0013951948543322,0.000898600075671585,4.54019205012372e-05,0.0326570185395384,0.00203367385546727,0.00496594778660613,0.00243567915247824,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0226778282255013,1,0.145667801740446,0.145667802
13.9,674.2,6.57,23180,55434,1.41,0.000694267663326468,0.00173566915831617,0.000601698641549605,0.000856263451435977,0.0304320659091435,0.000763694429659115,0.00509129619772743,5.81950231616192e-05,4.56246007847431e-05,4.57027947258975e-05,0.0032630580176344,0.0245539330263127,1,0.149128694082525,0.149128694
14,679.6,6.56,23355,55912,1.35,0.000390131956397017,0.00165232358003442,0.00100975329890993,0.00057372346528973,0.0347905909351693,0.00100975329890993,0.00603557085484796,0.00270797475616753,4.56246007847431e-05,0.000665519219736087,0.00227194492254733,0.0227653471026965,1,0.14859437751004,0.148594378
14.1,684.8,6.55,23646,56025,1.2,4.40926828192861e-05,0.0015506704369242,0.000752531241448509,0.000570099425339779,0.0317203320259053,4.50562076190047e-05,0.00533613062118033,0.00346620450606586,4.56246007847431e-05,0.00168749429900575,0.00164188634497856,0.0220742497491563,1,0.151235975554137,0.151235976
14.2,690.1,6.56,23799,56299,1.44,4.40926828192861e-05,0.001575090738923,0.00100440568858858,4.54019205012372e-05,0.0341497934120118,0.00043372063825416,0.0055242312872372,0.00438286118656836,4.56246007847431e-05,0.00241970461341795,0.00210012098523067,0.0260688930992764,1,0.149633620197685,0.14963362
14.3,695.7,6.57,23618,55470,1.34,0.000230435984883399,0.00119826712139368,0.00016130518941838,0.000530002765231819,0.0333671306111162,4.50562076190047e-05,0.00601437920545672,0.00122131071988202,4.56246007847431e-05,4.57027947258975e-05,0.0001152179924417,0.0237118628445018,1,0.146972071158632,0.146972071
14.4,700.9,6.57,23793,56770,1.32,0.00052066826640105,0.00203739756417802,0.00117716303708064,0.00126771403993299,0.03986507900575,0.00330511160411102,0.00670077421107439,0.00287499434056232,4.56246007847431e-05,0.00119980078779372,4.47297206628945e-05,0.0174763435505048,1,0.147462308145063,0.147462308
14.5,705.9,6.59,23447,55463,1.36,0.000231894812513044,0.00164645316884261,0.00115947406256522,0.000301463256266957,0.0424367506898871,0.000834821325046959,0.00484660158152262,0.00510168587528697,4.56246007847431e-05,4.57027947258975e-05,0.00417410662523479,0.01760081626974,1,0.152215754933562,0.152215755
14.6,711,6.61,23025,55365,1.42,0.000232547323380308,0.00127901027859169,0.00116273661690154,0.000813915631831078,0.0427189433049626,0.00193014278405656,0.00560439049346542,5.81950231616192e-05,4.56246007847431e-05,4.57027947258975e-05,0.00397655922980327,0.021115296962932,1,0.144295614157481,0.144295614
14.7,716.5,6.64,22871,55357,1.34,4.40926828192861e-05,0.00118140332182816,5.72960832397497e-05,0.00138988626097431,0.0378975653825662,0.000509624962357247,0.00525840302068614,0.00173735782621789,4.56246007847431e-05,0.00298825546109477,0.00229331233060761,0.0285853274340383,1,0.148300864045959,0.148300864
14.8,721.6,6.65,22734,53983,1.24,0.000163869185570148,0.00124072383360255,0.000632066858627713,4.54019205012372e-05,0.0293325842170564,0.000866165695156495,0.00442446801039399,0.00177915115761875,4.56246007847431e-05,4.57027947258975e-05,0.000678886625933469,0.0201559098251282,1,0.149050729217876,0.149050729
14.9,726.7,6.68,22628,53972,1.28,4.40926828192861e-05,0.00161812297734628,0.000703531729280991,0.000586276441067492,0.0320341447399278,0.00133671028563388,0.00511233056610853,0.00154776980441818,4.56246007847431e-05,4.57027947258975e-05,0.000281412691712396,0.0244829041789785,1,0.146944327189156,0.146944327
15,732.1,6.69,22022,52848,1.29,0.000217344055640078,0.000893525562075877,0.000265642734671207,0.000144896037093386,0.0330362964572919,0.0030428167789611,0.00581999082325098,0.00268057668622763,4.56246007847431e-05,4.57027947258975e-05,0.00120746697577821,0.0228211258422082,1,0.145886160013524,0.14588616
15.1,737.3,6.7,22275,52961,1.39,4.40926828192861e-05,0.00124158349649014,0.000453655508332935,0.000573038536841603,0.0305143020868153,0.00126546010219187,0.00494245738025882,0.00331884819254095,4.56246007847431e-05,0.00169523900482307,4.47297206628945e-05,0.0208920299890168,1,0.149921207201184,0.149921207
15.2,742.6,6.7,22103,53100,1.23,0.000359807143371153,0.00136726714481038,0.000143922857348461,0.000863537144090767,0.0331502314759289,0.000719614286742306,0.00621267000887524,0.00208688143155269,4.56246007847431e-05,0.000863537144090767,0.00350212286214589,0.0232915157475593,1,0.1496797716424,0.149679772
15.3,748,6.72,22133,52520,1.43,0.00031283087881413,0.00117913177399172,5.72960832397497e-05,0.000529406102608528,0.0337616709981711,0.00144383482529599,0.00372990663201463,0.00238232746173838,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0219944171720089,1,0.147752430455289,0.14775243
15.4,753.3,6.73,22007,52463,1.38,0.000458826370441922,0.00161796667471625,0.000458826370441922,0.00082105771552765,0.0350156966916204,0.000265636319729534,0.0050229413185221,0.00207679304515817,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0199951702487322,1,0.148056025114707,0.148056025
15.5,758.8,6.72,22037,52576,1.32,0.000238509790826913,0.0013833567867961,0.000787082309728814,0.00071552937248074,0.0286211748992296,0.00102559210055573,0.00403081546497484,0.00119254895413457,4.56246007847431e-05,0.000143105874496148,0.00114484699596918,0.0259975672001336,1,0.146397309609559,0.14639731
15.6,764.1,6.73,21955,52225,1.23,4.40926828192861e-05,0.00130211473077572,5.72960832397497e-05,0.00024113235755106,0.0331556991632707,0.000602830893877649,0.00453328832195992,0.00192905886040848,4.56246007847431e-05,0.00238721033975549,0.000675170601142967,0.0196040606689012,1,0.151575799956596,0.1515758
15.7,769.5,6.72,22193,53276,1.21,0.000189304306672977,0.00127780407004259,5.72960832397497e-05,4.54019205012372e-05,0.0378608613345954,9.46521533364884e-05,0.00499290108849976,0.00295787979176526,4.56246007847431e-05,4.57027947258975e-05,4.47297206628945e-05,0.0212967345007099,1,0.142569805963086,0.142569806
15.8,774.6,6.71,22619,54239,1.2,4.40926828192861e-05,0.000469296290212826,0.000211183330595772,0.000586620362766032,0.0483844475209423,0.000610085177276674,0.00523265363587301,0.00260459441068118,0.00053969073374475,4.57027947258975e-05,4.47297206628945e-05,0.0220803904545135,1,0.141633620386231,0.14163362
15.9,780.1,6.7,22819,55402,1.33,4.40926828192861e-05,0.00127761388185556,0.000371669492903436,0.00083625635903273,0.0583056516992265,4.50562076190047e-05,0.00592348254314851,0.00206741155427536,4.56246007847431e-05,4.57027947258975e-05,0.000534274896048689,0.0222537108875932,1,0.144277451276452,0.144277451
16,785.2,6.7,22677,54378,1.37,0.000235826808791623,0.00179228374681634,0.00127346476747477,0.000731063107254033,0.0439345344778794,0.00292425242901613,0.00464578813319498,0.00122629940571644,4.56246007847431e-05,0.000613149702858221,4.47297206628945e-05,0.0243373266672955,1,0.146542778983115,0.146542779
16.1,790.6,6.7,22689,54940,1.27,0.000629693549139419,0.00109613321516862,0.00121274313167592,0.000419795699426279,0.0420961798591352,0.00214562246373432,0.00363822939502775,0.000839591398852558,4.56246007847431e-05,0.000979523298661318,4.47297206628945e-05,0.0252810298987826,1,0.143010401604552,0.143010402
16.2,795.8,6.7,22726,55011,1.22,0.000116490377894786,0.00153767298821117,5.72960832397497e-05,0.000792134569684544,0.044079958995387,0.00184054797073762,0.00573132659242347,0.00198033642421136,4.56246007847431e-05,0.0011416057033689,4.47297206628945e-05,0.0196868738642188,1,0.14701085690322,0.147010857
