"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.00142706582405404,0.00093396390559816,227.5458294,2.628673775,1702.23225808337,-2759.99015007686,6164.4546662436
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.00114577381935096,0.00050160331149034,915.5577505,17.12303214,1674.64974776172,-2787.59977528666,6136.8992708101
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.00092718741904898,0.0005120350987347,2196.956371,20.5861252,1653.2159297303,-2809.05499391701,6115.48685337761
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.00106536548871932,0.00041619054161495,660.9863166,4.425975943,1666.7651880426,-2795.49217377385,6129.02254985905
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.00160210995913258,0.000587959443045,234.8825033,3.049548028,1719.3964738514,-2742.80930245422,6181.60225015703
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.00131955914687127,0.00042604447425385,1293.229498,27.32451171,1691.69052926256,-2770.54218545308,6153.92324397821
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.00101319205524975,0.00025351781176037,430.4165299,8.811078548,1661.64924360362,-2800.61322534615,6123.91171255339
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.00114093527495631,0.00037336984052503,389.6638198,1.204776961,1674.17529701845,-2788.07469662033,6136.42529065724
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.00049015992797531,0.00035704435967776,301.303437,4.144805205,1610.36254221185,-2851.95203414368,6072.67711856738
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.0005718598889098,0.0004293376591052,344.5794406,2.148483588,1618.37375468173,-2843.93257331753,6080.68008268099
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.00097777427165237,0.00055294563158757,232.314161,2.611283675,1658.17629959771,-2804.08964568846,6120.44224488388
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.00076233079513217,0.00028812050895005,227.4128172,2.821840444,1637.05066568173,-2825.23658917839,6099.33792054184
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.00113972707771171,0.0005908940579708,263.8954581,3.723189943,1674.05682542163,-2788.19328574689,6136.30693659015
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.0014388892714073,0.00093155609626463,277.5603378,3.234638602,1703.39162398501,-2758.82965493662,6165.61290290664
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.00332351412584439,0.00098193817623668,691.4862269,19.13692576,1888.19134680262,-2573.86073472011,6350.24342832534
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.0012460095947953,0.00043485725884434,244.2716404,8.441122001,1684.47851738392,-2777.76128869019,6146.71832345802
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.00117263646478291,0.00043728609276394,390.264881,7.243542018,1677.28380483588,-2784.96310816038,6139.53071783215
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.00221974382368989,0.00089882548541935,159.3219544,2.10548711,1779.95949078511,-2682.18908029934,6242.10806186955
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.00116215158749086,0.00063097136765587,247.3342292,5.109463262,1676.25569443355,-2785.99223678477,6138.50362565187
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.00285097226787562,0.00074751482535464,799.193679,23.04972736,1841.85554465783,-2620.23694422005,6303.94803353571
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.00325910823041255,0.00106970832613386,482.4222414,13.2812371,1881.87592991973,-2580.18157955545,6343.93343939491
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.00185733581485174,0.00076994197808391,927.4315698,12.88564894,1744.42302875528,-2717.75882904373,6206.60488655429
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.0019823960994472,0.00115902948403888,541.6620458,6.468674827,1756.68600293517,-2705.48427854127,6218.8562844116
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00205979461549285,0.00067026977538087,617.6592849,3.394601775,1764.27543076111,-2697.88773360009,6226.43859512231
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.00207390127499473,0.00068827914818145,862.5856098,15.31657184,1765.65868046181,-2696.50319063403,6227.82055155764
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.0025668736522366,0.00075990959064789,859.4671757,5.986441722,1813.99782788234,-2648.11960404522,6276.1152598099
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00108746215569861,0.00043426618595485,1453.514493,20.57369583,1668.931909936,-2793.32329384905,6131.18711372106
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.00216250752854358,0.0008659553470021,1096.289357,31.68024497,1774.3470998346,-2687.80667554958,6236.50087521878
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.00118876502626255,0.00055233467618748,439.7704209,9.598344787,1678.86531517406,-2783.38003281979,6141.11066316792
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.00305346586330625,0.00055818976851827,2545.357841,41.02197568,1861.71135851905,-2600.36364975253,6323.78636679062
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.00300168039414657,0.00063298892142111,713.4399266,14.05510364,1856.63345650361,-2605.44599865253,6318.71291165974
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.00232724784061523,0.00066652973596747,623.497368,13.29859263,1790.50095875037,-2671.63789088005,6252.63980838078
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00242152271472336,0.00070075847876426,1578.677596,31.2176272,1799.74522323241,-2662.38515872209,6261.87560518691
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00370226656144638,0.00051351068686838,564.5866399,11.41091288,1925.33048616553,-2536.69018237751,6387.35115470856
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.00475437691825217,0.00115249584911421,383.0841407,7.383390906,2028.49674859355,-2433.44120954506,6490.43470673217
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.00249277154645677,0.0007613167947603,3810.984322,92.18327006,1806.73163451974,-2655.39238357291,6268.85565261238
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.0243064755380895,0.0117564321348556,2897.539841,26.18796901,3945.7071668588,-515.911481836674,8407.32581555427
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00538856121729378,0.0015533266553099,3795.356029,93.10104025,2090.68264325702,-2371.20869125746,6552.57397777149
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.0048952154976768,0.00140802472747244,5093.523369,50.42995617,2042.30688718873,-2419.62050686004,6504.23428123751
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00499138722636677,0.00122853124851461,3509.410749,57.96869106,2051.7371505979,-2410.18309864263,6513.65739983842
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00284066228669401,0.00126990045112598,3248.960975,183.8381806,1840.84458395648,-2621.24880157829,6302.93796949126
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.00535972548291293,0.00096520592225728,1199.537678,19.22244936,2087.85511198029,-2374.03828970814,6549.74851366872
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00205093708974567,0.00064869074413559,307.9839209,4.116043221,1763.40689276052,-2698.75708425245,6225.5708697735
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.00320693635619862,0.00164349249617606,1347.461524,14.95676567,1876.76013837591,-2585.30178638193,6338.82206313375
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00556819521459479,0.00290172290197524,2883.518514,39.47106595,2108.29692486414,-2353.58164524311,6570.1754949714
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00280716885140637,0.00125223455700464,440.1427786,8.564769473,1837.56033481651,-2624.53596806885,6299.65663770186
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00422792030687342,0.00198245951464383,1607.114721,33.91012061,1976.87425426571,-2485.10425430113,6438.85276283256
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.00584042981750855,0.00271128568147125,1837.980819,28.85629885,2134.99129803946,-2326.86829945331,6596.85089553223
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00721123348120284,0.00135633905336335,1832.527324,6.413845634,2269.40751169155,-2192.36335894816,6731.17838233126
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00823547085664832,0.00403914383495587,1580.648497,25.4484408,2369.84064703736,-2091.87134326515,6831.55263733988
