"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","Ti_fit_OLS","Ti_lwr_OLS","Ti_upr_OLS","Ti_fit_WLS","Ti_lwr_WLS","Ti_upr_WLS"
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.537192017,8.097825627,6.089253688,0.852495516,6.61981867053336,5.35251834100572,7.88711900006101,6.65264637448547,5.23997472158374,8.0653180273872
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-7.231922358,5.128763004,5.871259539,0.821976335,6.12933833073646,4.86017844944844,7.39849821202449,6.17970324891744,4.62736929404521,7.73203720378967
"Bird Island","BI10","BI10.3",119,120.7,121.7,121.2,-7.323377736,4.413475595,5.995270174,0.839337824,6.06477073921149,4.79529015135308,7.3342513270699,6.11744428343298,4.54671659183778,7.68817197502818
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-7.885190979,6.02597231,5.262502143,0.7367503,5.66813000817274,4.39629323031002,6.93996678603547,5.73498551425431,4.05122865691811,7.41874237159052
"Bird Island","BI10","BI10.4",145,132,133,132.5,-6.946666456,3.34486184,6.259634069,0.87634877,6.33072929279037,5.06245637178513,7.59900221379562,6.37389344030078,4.87891904575106,7.86886783485051
"Bird Island","BI10","BI10.4",155,143.7,144.8,144.2,-6.910696442,2.329443553,7.04706218,0.986588705,6.3561241599036,5.08795088224622,7.62429743756098,6.39838030929718,4.91063746075548,7.88612315783887
"Bird Island","BI10","BI10.5",172,156.1,157.2,156.6,-6.669055902,1.624909857,5.536358671,0.775090214,6.52672263124329,5.25914782357223,7.79429743891436,6.5628790011019,5.12370806139662,8.00204994080718
"Bird Island","BI10","BI10.5",175,159.9,161,160.5,-6.811931242,3.373496333,7.361727356,1.03064183,6.42585249332629,5.15793874896228,7.6937662376903,6.46561549340921,4.99772713438443,7.93350385243399
"Bird Island","BI10","BI10.5",181,167.1,168.1,167.6,-6.811083197,3.218192121,5.427351666,0.759829233,6.42645121397402,5.15853960878052,7.69436281916753,6.46619280669071,4.99847491718573,7.9339106961957
"Bird Island","BI10","BI10.5",191,179.1,180.1,179.6,-6.75049127,3.632040878,6.819533443,0.954734682,6.4692291771491,5.20146647659537,7.73699187770283,6.50744123597095,5.05190273881072,7.96297973313118
"Bird Island","BI10","BI10.5",194,182.8,183.8,183.3,-7.023897161,3.579039111,7.694828214,1.07727595,6.27620433512604,5.00770823581804,7.54470043443404,6.32131803246708,4.81081584437289,7.83182022056127
"Bird Island","BI10","BI10.5",197,186.5,187.5,187,-6.786299747,3.066913377,6.493733139,0.909122639,6.44394835532507,5.1760985939913,7.71179811665885,6.48306433455358,5.02032820219195,7.94580046691521
"Bird Island","BI10","BI10.5",202,192.4,193.3,192.8,-6.509717874,5.414572781,5.459085403,0.764271956,6.6392154439273,5.37196766773772,7.90646322011687,6.6713496127002,5.26419853307819,8.0785006923222
"Bird Island","BI10","BI10.6",221,205.5,206.6,206,-6.148408027,1.810978287,7.164897856,1.0030857,6.89430056986759,5.62759508559815,8.16100605413703,6.91731412332273,5.58274233497627,8.25188591166919
"Bird Island","BI10","BI10.6",231,217,218,217.5,-6.663967305,3.510469766,6.064753414,0.849065478,6.53031518599203,5.26275165319873,7.79787871878532,6.56634310339873,5.12819485359812,8.00449135319934
"Bird Island","BI10","BI10.6",242,230.4,231.5,230.9,-6.827553844,1.504858191,5.965284367,0.835139811,6.41482292014478,5.14686949612051,7.68277634416906,6.45498028463346,4.98395152022296,7.92600904904396
"Bird Island","BI10","BI10.6",250,240.2,242,241.1,-7.049378421,3.146937651,5.708117853,0.799136499,6.25821453919275,4.98964204120421,7.52678703718129,6.30397146497664,4.78834577788914,7.81959715206415
"Bird Island","BI10","BI10.7",259,252.7,253.7,253.2,-7.044590237,3.624101027,5.842324661,0.817925452,6.26159500205256,4.99303696475315,7.53015303935196,6.30723105876881,4.79256813992824,7.82189397760938
"Bird Island","BI10","BI10.7",271,267,268,267.5,-7.261908485,4.910745363,5.448090598,0.762732684,6.10816809403861,4.83890500300644,7.37743118507077,6.15928995790348,4.60092531201834,7.71765460378862
"Bird Island","BI10","BI10.7",280,277.9,278.9,278.4,-7.012770066,2.876580789,5.426766944,0.759747372,6.28406007571266,5.01559690788601,7.55252324353931,6.32889288961269,4.82062797133939,7.83715780788598
"Bird Island","BI10","BI10.8",300,293.7,294.8,294.3,-6.87447205,3.414377456,5.575553033,0.780577425,6.3816986181481,5.11362292495531,7.6497743113409,6.42304034811112,4.94257986803088,7.90350082819135
"Bird Island","BI10","BI10.8",303,297.4,298.4,297.9,-6.6112902,1.301728925,5.626038343,0.787645368,6.56750527664321,5.30005524081298,7.83495531247345,6.60220345555884,5.17464166818347,8.02976524293421
"Bird Island","BI10","BI10.8",311,307.1,308,307.6,-6.450010341,2.834185649,6.538843233,0.915438053,6.68136902402303,5.41422994511745,7.9485081029286,6.71199598383224,5.31684160678795,8.10715036087654
"Bird Island","BI10","BI10.8",318,315.7,316.8,316.2,-7.115454098,3.090226746,5.498280886,0.769759324,6.21156504284195,4.94278804855256,7.48034203713134,6.25898992989726,4.73007775956063,7.78790210023389
"Bird Island","BI10","BI10.9",337,326,327.1,326.5,-6.709455288,3.489578854,5.966825691,0.835355597,6.49820062291364,5.2305343571735,7.76586688865377,6.53537680239503,5.08808627753063,7.98266732725943
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-6.105796603,2.748740967,5.070927025,0.709929784,6.92438427931472,5.65772450543088,8.19104405319856,6.94632218423807,5.62030733126677,8.27233703720937
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-6.751605476,3.682636165,5.510740577,0.771503681,6.46844254655989,5.20067717793497,7.73620791518482,6.50668273150228,5.05092027985373,7.96244518315084
"Bird Island","BI10","BI10.9",353,345.7,346.7,346.2,-5.705984772,0.571852988,5.282142711,0.73949998,7.20665184580884,5.94023332605831,8.47307036555937,7.21849722228239,5.97273766118668,8.46425678337809
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-5.858299593,1.593080493,6.683603318,0.935704465,7.09911742453591,5.83264698970295,8.36558785936887,7.11480771390366,5.8384807674414,8.39113466036593
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.722096554,1.964400357,6.17881975,0.865034765,7.19527691104103,5.92885522827597,8.46169859380609,7.207529000387,5.95853648062109,8.4565215201529
"Bird Island","BI10","BI10.9",370,366.8,367.8,367.3,-5.925808616,1.366475331,6.294642275,0.881249919,7.05145598442558,5.78494679406376,8.3179651747874,7.0688504172989,5.77897248156131,8.35872835303649
"Bird Island","BI10","BI10.10",382,370,370.9,370.4,-6.265898352,2.401075999,6.832419013,0.956538662,6.81135227881426,5.54450081433808,8.07820374329043,6.83733166358227,5.47916313000813,8.19550019715641
"Bird Island","BI10","BI10.10",386,374.7,375.6,375.1,-6.106865938,1.74095179,6.425936986,0.899631178,6.92362932769795,5.65696845381978,8.19029020157612,6.94559422605439,5.61936464411967,8.27182380798912
"Bird Island","BI10","BI10.10",390,379.5,380.5,380,-6.483380721,3.38833761,6.759934402,0.946390816,6.65780950120444,5.39061060257028,7.9250083998386,6.68927883605966,5.2874196622555,8.09113800986382
"Bird Island","BI10","BI10.10",392,381.9,383,382.4,-6.033580758,1.493569404,6.756312634,0.945883769,6.97536874062864,5.70877764015568,8.2419598411016,6.99548368681571,5.68396929356677,8.30699808006466
"Bird Island","BI10","BI10.10",396,386.7,387.8,387.2,-6.455510417,2.148778045,7.281739691,1.019443557,6.67748596467441,5.41033718870779,7.94463474064103,6.70825176398061,5.31199233088921,8.10451119707201
"Bird Island","BI10","BI10.10",403,395.3,396.4,395.8,-6.841197678,5.452206651,6.999686445,0.979956102,6.40519035921932,5.13720185920423,7.6731788592344,6.4456921376851,4.97192068314864,7.91946359222156
"Bird Island","BI10","BI10.10",410,403.6,404.6,404.1,-6.463890956,5.273540568,6.08625282,0.852075395,6.67156929546649,5.40440562073486,7.93873297019811,6.70254664636203,5.30460340752639,8.10048988519767
"Bird Island","BI10","BI10.11",422,412.9,413.9,413.4,-5.757601839,3.283242626,7.842026525,1.097883713,7.1702101430828,5.90377954534737,8.43664074081824,7.18335849930032,5.92724118226576,8.43947581633489
"Bird Island","BI10","BI10.11",424,415.2,416.2,415.7,-6.364875472,1.982202569,6.570098238,0.919813753,6.74147432965223,5.47447717534541,8.00847148395904,6.76995221326902,5.39190168332264,8.14800274321539
"Bird Island","BI10","BI10.11",427,418.8,419.8,419.3,-6.129277732,1.547942844,6.435344544,0.900948236,6.90780657793758,5.64112209159536,8.1744910642798,6.93033722160474,5.59960712507896,8.26106731813051
"Bird Island","BI10","BI10.11",439,433.3,434.3,433.8,-5.377054822,1.196374054,7.364342811,1.031007994,7.4388767309537,6.17240235336805,8.70535110853936,7.4424188641989,6.26263693795338,8.62220079044441
"Bird Island","BI10","BI10.11",443,438.2,439.3,438.7,-5.800973418,1.960778863,6.336093853,0.887053139,7.13958976341891,5.87314464555722,8.4060348812806,7.15383295690994,5.88901163240714,8.41865428141274
"Bird Island","BI10","BI10.11",449,445.8,446.8,446.3,-5.826334163,1.315178562,5.948254654,0.832755651,7.12168505120036,5.85522959341097,8.38814050898974,7.13656843095046,5.86665724915893,8.40647961274199
"Bird Island","BI10","BI10.12",461,452.4,453.6,453,-4.13768754,2.00117754,8.245642787,1.15438999,8.31387131479976,7.04512606899718,9.58261656060234,8.28612785671552,7.35437184785537,9.21788386557567
"Bird Island","BI10","BI10.12",465,457.6,458.7,458.1,-5.408058723,1.498269663,7.971617325,1.116026426,7.41698794475844,6.15052863331174,8.68344725620515,7.4213127155562,6.23531407133531,8.60731135977708
"Bird Island","BI10","BI10.12",469,462.9,463.9,463.4,-4.884169873,1.041575241,8.241533501,1.15381469,7.78685401508717,6.51986623654387,9.05384179363048,7.777954156914,6.69693409840344,8.85897421542457
"Bird Island","BI10","BI10.12",477,473.1,474.2,473.6,-5.367413755,1.066604824,7.089691493,0.992556809,7.44568333423428,6.17920385587355,8.712162812595,7.44898209613466,6.27113324395336,8.62683094831595
"Bird Island","BI10","BI10.12",480,476.9,478,477.5,-5.932530111,1.911899435,8.163203425,1.142848479,7.04671060199879,5.78019702362537,8.3132241803722,7.06427470688842,5.77304748094046,8.35550193283638
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.19657189,1.836015574,5.730047577,0.802206661,6.86029683273964,5.59353504567403,8.12705861980526,6.88452619603304,5.54028173202799,8.22877066003808
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-5.747009575,2.787956226,7.205977749,1.008836885,7.17768829242987,5.91126063430129,8.44411595055846,7.19056926605018,5.93657753804584,8.44456099405452
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.212146301,2.441788911,7.966766534,1.115347315,7.55530231746121,6.28871352791224,8.82189110701018,7.55468163257357,6.40795810444106,8.70140516070609
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-5.889801899,2.533236088,6.087099171,0.852193884,7.07687676389479,5.81038944767395,8.34336408011563,7.09336227215025,5.810712128541,8.37601241575951
"Isla Hermite","HER42PB","HER42PB1A",3,2.5,3.7,3.1,-5.374327028,2.863851263,7.382195751,1.033507405,7.44080255634099,6.1743267555762,8.70727835710578,7.44427583134734,6.26504084377033,8.62351081892436
"Isla Hermite","HER42PB","HER42PB1A",5,5.3,6.5,5.9,-5.216126843,1.586411739,7.516422867,1.052299201,7.55249205068932,6.28590670233692,8.81907739904172,7.55197184740394,6.40445052519012,8.69949316961777
"Isla Hermite","HER42PB","HER42PB1A",7,8.1,9.3,8.7,-4.858052631,0.892307877,7.513451344,1.051883188,7.80529281497071,6.53826346107307,9.07232216886834,7.79573367413635,6.71994289660501,8.87152445166769
"Isla Hermite","HER42PB","HER42PB1A",9,10.9,12.1,11.5,-4.644423925,1.836891222,7.365590483,1.031182668,7.95611490251395,6.68869122379623,9.22353858123167,7.94116309036318,6.90812865789592,8.97419752283044
"Isla Hermite","HER42PB","HER42PB1A",13,16.3,17.5,16.9,-5.837315201,1.488318344,7.506452581,1.050903361,7.1139324270069,5.84747206866627,8.38039278534753,7.12909300325253,5.85697786792797,8.4012081385771
"Isla Hermite","HER42PB","HER42PB1A",16,20.5,21.6,21.1,-5.002521499,1.17377234,7.646139443,1.070459522,7.70329764463639,6.43648014612725,8.97011514314552,7.69738535976614,6.59266320589589,8.80210751363638
"Isla Hermite","HER42PB","HER42PB1A",20,26.1,27.3,26.7,-4.602335072,1.74114985,7.721394469,1.080995226,7.98582967629422,6.71831691157889,9.25334244100955,7.96981540697388,6.9452009823955,8.99442983155227
"Isla Hermite","HER42PB","HER42PB1A",25,33.1,34.1,33.6,-4.655928057,1.250819928,8.052169997,1.1273038,7.94799297341509,6.680592991903,9.21539295492719,7.93333156232426,6.89799546621796,8.96866765843057
"Isla Hermite","HER42PB","HER42PB1A",28,37.1,38.2,37.7,-4.333193768,1.57145172,7.930539669,1.110275554,8.1758437154814,6.90767266300679,9.44401476795601,8.15303545944776,7.18223089602299,9.12384002287253
"Isla Hermite","HER42PB","HER42PB1A",31,41.2,42.3,41.7,-4.507160466,2.027928487,7.817060079,1.094388411,8.05302304663662,6.78529500829299,9.32075108498025,8.03460626607405,7.0290268974271,9.04018563472101
"Isla Hermite","HER42PB","HER42PB1B",48,54,55.1,54.5,-5.196121674,1.517585261,7.362477515,1.030746852,7.56661572070881,6.30001273776594,8.83321870365169,7.56559052301952,6.42207862092687,8.70910242511216
"Isla Hermite","HER42PB","HER42PB1B",50,56.7,57.8,57.2,-5.344600285,1.547499966,7.057292703,0.988020978,7.46178966766638,6.19529733389896,8.72828200143381,7.46451254467001,6.29123770598628,8.63778738335375
"Isla Hermite","HER42PB","HER42PB1B",56,64.7,65.8,65.2,-5.161179534,1.652581437,7.555680378,1.057795253,7.59128490771418,6.32464908678794,8.85792072864042,7.58937765873299,6.45286831613233,8.72588700133365
"Isla Hermite","HER42PB","HER42PB1B",60,69.9,70.9,70.4,-5.731819198,2.187970566,7.775867839,1.088621497,7.18841271431402,5.92198885629883,8.45483657232922,7.20091023426901,5.94996673599539,8.45185373254263
"Isla Hermite","HER42PB","HER42PB1B",63,73.7,74.8,74.3,-5.563638453,0.909196272,7.546639959,1.056529594,7.3071484943523,6.04073398462389,8.57356300408072,7.31540059478237,6.09819918941109,8.53260200015365
"Isla Hermite","HER42PB","HER42PB1B",69,81.5,82.5,82,-3.944481922,0.626772117,8.106568458,1.134919584,8.45027468107696,7.18088274507473,9.71966661707919,8.41765409569149,7.52444984503007,9.31085834635291
"Isla Hermite","HER42PB","HER42PB1C",80,86.5,87.8,87.2,-4.499815098,0.806737308,7.961230776,1.114572309,8.05820888404713,6.79046343462277,9.32595433347148,8.03960668291977,7.03549610623784,9.0437172596017
"Isla Hermite","HER42PB","HER42PB1C",86,94.8,96,95.4,-5.283345833,1.528845257,7.569377858,1.0597129,7.50503537417718,6.23850306022858,8.77156768812578,7.50621199303747,6.34521715004097,8.66720683603398
"Isla Hermite","HER42PB","HER42PB1C",90,100.2,101.4,100.8,-5.152814795,6.653365923,7.792748685,1.090984816,7.59719042210575,6.3305463559468,8.86383448826469,7.59507202037772,6.46023890994641,8.72990513080903
"Isla Hermite","HER42PB","HER42PB1C",91,101.6,103.1,102.3,-5.544826822,1.421726431,7.542337176,1.055927205,7.32042952530848,6.05401232851458,8.58684672210238,7.3282067600484,6.11477876724485,8.54163475285196
"Isla Hermite","HER42PB","HER42PB1C",97,109.8,111,110.4,-4.228858041,1.218047859,7.757642062,1.086069889,8.24950484673163,6.98103740998424,9.51797228347903,8.22406282348194,7.27410172723936,9.17402391972451
"Isla Hermite","HER42PB","HER42PB1C",104,119.2,120.3,119.8,-5.616511633,0.826815654,7.486494889,1.048109284,7.26981997454818,6.00340899532113,8.53623095377523,7.279406763029,6.05159872305985,8.50721480299815
"Isla Hermite","HER42PB","HER42PB1D",118,127.3,128.4,127.8,-6.190873708,1.807439151,7.869810763,1.101773507,6.8643197551293,5.59756488572157,8.13107462453704,6.8884052780971,5.54530521164433,8.23150534454988
"Isla Hermite","HER42PB","HER42PB1D",121,130.9,132.2,131.6,-6.480566984,2.413772766,7.156680341,1.001935248,6.65979600243868,5.39260223877849,7.92698976609887,6.69119430957906,5.28990048608656,8.09248813307155
"Isla Hermite","HER42PB","HER42PB1D",131,143.2,144.4,143.8,-7.255694259,4.248597173,7.434976023,1.040896643,6.11255534402637,4.84331379755875,7.381796890494,6.16352034096577,4.60640549131798,7.72063519061356
"Isla Hermite","HER42PB","HER42PB1D",137,150.7,151.9,151.3,-6.912057797,1.738363686,7.047757586,0.986686062,6.35516304186458,5.08698604279469,7.62334004093448,6.39745355620938,4.90943702148367,7.8854700909351
"Isla Hermite","HER42PB","HER42PB1D",144,159.2,160.3,159.8,-5.331006923,1.712352648,7.665606811,1.073184953,7.47138659530761,6.20488607661787,8.73788711399735,7.47376633240873,6.30321678808223,8.64431587673522
"Isla Hermite","HER42PB","HER42PB1D",147,162.9,164.1,163.5,-5.210122412,1.558470167,7.421102207,1.038954309,7.55673118518995,6.29014063308982,8.82332173729008,7.55605941087542,6.40974151438789,8.70237730736294
"Isla Hermite","HER42PB","HER42PB1E",158,169.3,170.5,169.9,-6.589871944,2.54979011,6.017089307,0.842392503,6.58262658754726,5.31522101922724,7.85003215586728,6.61678410122673,5.19352650034602,8.04004170210745
"Isla Hermite","HER42PB","HER42PB1E",162,175.6,176.8,176.2,-6.246923894,2.287390241,7.244228474,1.014191986,6.82474826580096,5.55792235863836,8.09157417296356,6.85024867460494,5.49589127479735,8.20460607441253
"Isla Hermite","HER42PB","HER42PB1E",166,181.9,183.1,182.5,-6.358376595,2.940759729,6.818182324,0.954545525,6.74606254354061,5.47907559223605,8.01304949484517,6.77437637473091,5.39763139813885,8.15112135132298
"Isla Hermite","HER42PB","HER42PB1E",174,194.9,196.1,195.5,-6.485692529,2.256738818,6.890305722,0.964642801,6.6561773623637,5.38897423220847,7.92338049251894,6.68770505464159,5.28538137892091,8.09002873036228
"Isla Hermite","HER42PB","HER42PB1E",179,202.5,203.6,203,-6.221164986,2.006899458,7.653867447,1.071541443,6.84293408150961,5.57614164830852,8.1097265147107,6.86778425314784,5.51860049832579,8.21696800796989
"Isla Hermite","HER42PB","HER42PB1F",189,208.1,209.3,208.7,-6.004685821,1.171290197,6.653541234,0.931495773,6.99576859605711,5.72920187431126,8.26233531780295,7.01515414168342,5.70944114274512,8.32086714062172
"Isla Hermite","HER42PB","HER42PB1F",191,210.9,212.2,211.5,-6.450375479,1.689482156,6.90082996,0.966116194,6.6811112362171,5.41397151553105,7.94825095690316,6.71174741327646,5.31651967425814,8.10697515229478
"Isla Hermite","HER42PB","HER42PB1F",197,219.3,220.5,219.9,-5.705493911,2.230360379,6.395349595,0.895348943,7.20699839418289,5.94057996214891,8.47341682621686,7.21883137975596,5.97317031218168,8.46449244733024
"Isla Hermite","HER42PB","HER42PB1F",200,223.4,224.6,224,-6.141693885,2.53900209,6.537712573,0.91527976,6.89904076106878,5.63234273482403,8.16573878731353,6.92188482812082,5.58866136893674,8.2551082873049
"Isla Hermite","HER42PB","HER42PB1F",205,230.3,231.5,230.9,-5.801755288,1.171747591,6.30952297,0.883333216,7.13903776238967,5.87259234613948,8.40548317863986,7.15330069277843,5.88832245212503,8.41827893343183
"Isla Hermite","HER42PB","HER42PB1F",209,235.8,236.9,236.4,-5.855095142,2.029543925,7.45313356,1.043438698,7.10137977025854,5.83491093462129,8.36784860589579,7.11698916904133,5.84130540413993,8.39267293394273
"Isla Hermite","HER42PB","HER42PB1F",211,238.4,239.5,239,-5.823672626,2.221399405,7.680246588,1.075234522,7.12356409907707,5.85710979053603,8.3900184076181,7.13838029312677,5.86900328905729,8.40775729719626
"Isla Hermite","HER42PB","HER42PB1F",213,241.1,242.3,241.7,-5.737762463,1.265040732,7.456760611,1.043946485,7.1842167630727,5.91779147657216,8.45064204957325,7.19686431003151,5.94472819708169,8.44900042298134
"Isla Hermite","HER42PB","HER42PB1G",220,241.3,242.7,242,-5.9140434,0.890485031,7.456760611,1.043946485,7.05976223909866,5.79326049870791,8.32626397948941,7.07685968031743,5.78934348363515,8.36437587699971
"Isla Hermite","HER42PB","HER42PB1G",230,255,256.2,255.6,-7.429701763,4.752792606,7.36602429,1.031243401,5.98970586610336,4.71983027975236,7.25958145245435,6.04506336858769,4.45294934670683,7.63717739046855
"Isla Hermite","HER42PB","HER42PB1G",235,261.8,263,262.4,-6.988914262,2.453298852,6.237843203,0.873298048,6.30090229802759,5.03250885195234,7.56929574410285,6.34513291518931,4.8416644673919,7.84860136298673
"Isla Hermite","HER42PB","HER42PB1G",239,267.2,268.4,267.8,-6.758145797,2.774183912,6.887502562,0.964250359,6.46382507316461,5.1960439901715,7.73160615615773,6.50223035671251,5.04515329942403,7.95930741400099
"Isla Hermite","HER42PB","HER42PB1H",259,283.7,284.8,284.3,-6.386795362,3.754053193,7.169745735,1.003764403,6.72599886462498,5.45896663678544,7.99303109246452,6.75503007632336,5.37257598477918,8.13748416786753
"Isla Hermite","HER42PB","HER42PB1H",260,285,286.2,285.6,-6.308224054,1.977794504,7.183766002,1.00572724,6.78147028939485,5.51455906477675,8.04838151401296,6.80851811015818,5.44184779123633,8.17518842908003
"Isla Hermite","HER42PB","HER42PB1H",264,290.3,291.5,290.9,-6.80591347,2.979266367,6.494168029,0.909183524,6.43010104658673,5.16220244899362,7.69799964417983,6.46971213887102,5.00303343659,7.93639084115204
"Isla Hermite","HER42PB","HER42PB1H",269,297,298.2,297.6,-6.25756856,2.243098489,7.055859114,0.987820276,6.81723312058765,5.55039296977301,8.0840732714023,6.84300223478281,5.48650680418103,8.19949766538459
"Isla Hermite","HER42PB","HER42PB1H",273,302.3,303.5,302.9,-7.06540443,4.162628497,6.559098015,0.918273722,6.24690016025172,4.97827891031681,7.51552141018663,6.29306163372337,4.77421353154665,7.81190973590008
"Isla Hermite","HER42PB","HER42PB1H",278,309.3,310.6,309.9,-6.143525744,2.144045059,7.126635204,0.997728928,6.89774746671879,5.63104741514114,8.16444751829644,6.92063777574678,5.58704644546945,8.25422910602411
"Isla Hermite","HER42PB","HER42PB1H",281,313.5,314.8,314.2,-5.420052375,3.7566083,7.482822895,1.047595205,7.40852041403293,6.14206638365717,8.67497444440869,7.41314794293997,6.22474427847057,8.60155160740938
"Isla Hermite","HER42PB","HER42PB1I",293,321,322.2,321.6,-6.607614351,1.731857615,6.940220094,0.971630813,6.57010042984174,5.30265809466414,7.83754276501934,6.60470581858026,5.17788273434396,8.03152890281656
"Isla Hermite","HER42PB","HER42PB1I",301,332.1,333.3,332.7,-6.934071367,2.690096634,7.24356543,1.01409916,6.33962143866038,5.07138371936648,7.60785915795429,6.38246764586937,4.89002545065522,7.87490984108352
"Isla Hermite","HER42PB","HER42PB1I",303,334.9,336.2,335.6,-6.861526537,4.937133162,6.085190609,0.851926685,6.3908381637248,5.12279667153614,7.65887965591346,6.43185310756465,4.95399504945325,7.90971116567604
"Isla Hermite","HER42PB","HER42PB1I",312,347.6,348.8,348.2,-6.75643039,2.913158908,6.239018704,0.873462619,6.46503615228207,5.19725919963581,7.73281310492833,6.50339813347469,5.04666587436135,7.96013039258803
"Isla Hermite","HER42PB","HER42PB1I",317,354.3,355.4,354.9,-5.202484687,1.06985457,7.692020444,1.076882862,7.56212342694505,6.29552614508183,8.82872070880827,7.56125885204065,6.41647170310782,8.70604600097348
"Isla Hermite","HER42PB","HER42PB1I",320,358.3,359.6,358.9,-5.384716222,1.881866083,7.357504676,1.030050655,7.4334677746241,6.16699730979054,8.69993823945766,7.43720330609183,6.25588520485735,8.61852140732632
"Isla Hermite","HER42PB","HER42PB1J",329,361.3,362.5,361.9,-4.538675836,0.976194874,7.807752389,1.093085334,8.03077316279798,6.76311853124985,9.29842779434612,8.01315193090024,7.00127021568978,9.0250336461107
"Isla Hermite","HER42PB","HER42PB1J",335,369.7,370.8,370.2,-5.149184168,1.046354117,7.818867917,1.094641508,7.59975364852547,6.33310595742164,8.8664013396293,7.59754359816815,6.46343802673732,8.73164916959898
"Isla Hermite","HER42PB","HER42PB1J",340,376.7,377.9,377.3,-6.436301843,2.247893312,7.731509948,1.082411393,6.69104723779942,5.42393204909662,7.95816242650222,6.7213281513055,5.32892799881868,8.11372830379231
