"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter","cps_sum2"
"Bird Island","BI10","BI10.06","ACE_ITRAX_2012",5.1,205.1,201.1,3052.2,7.27,1,TRUE,21823,76799,1.52,0.0182294040286983,0.347660776833032,0.0364588080573966,0.0585945129493874,48.4498496074168,0.0234378051797549,0,0.384119584890428,0.86329249078764,39.0382687274574,6.7982656024167,0.00747716313492767,0.000226752463307318,35202,96.0258812356154
"Bird Island","BI10","BI10.06","ACE_ITRAX_2013",5.2,205.2,201.2,3053.5,7.28,1,TRUE,21626,70445,1.43,0.0127759244800909,0.363404074100362,0.0880119241961814,0.0667187167293633,43.6326211938392,0,0.052523245084818,0.604727092057634,0.681382638938179,42.7226914614238,7.30215061395415,0.00830534437430478,0.000242628608916604,35240,95.535554857787
"Bird Island","BI10","BI10.06","ACE_ITRAX_2014",5.3,205.3,201.3,3054.9,7.29,1,TRUE,21054,67301,1.47,0.00445758606855767,0.410097918307306,0.050519308776987,0.0668637910283651,41.8478180116194,0,0.123326547896762,0.407126194261601,0.751846183563394,44.1672486292923,7.90478596157561,0.0083021144040023,0.000265930562206076,35045,95.7426581773565
"Bird Island","BI10","BI10.06","ACE_ITRAX_2015",5.4,205.4,201.4,3056.5,7.3,1,TRUE,21258,68850,1.46,0.0116194625998548,0.402323892519971,0.0406681190994916,0.0740740740740741,44.236746550472,0,0.0624546114742193,0.344226579520697,0.700072621641249,42.9847494553377,7.18082788671024,0.00869432634614436,0.000242636522612273,34539,96.0467002163183
"Bird Island","BI10","BI10.06","ACE_ITRAX_2016",5.5,205.5,201.5,3057.9,7.3,1,TRUE,21134,68421,1.53,0.0102307771005978,0.358077198520922,0.0526154250887885,0.036538489644992,43.7365721050555,0,0.0847692959763815,0.518846552958887,0.770231361716432,43.0233407871852,7.24631326639482,0.00867755965856902,0.000246163442823481,34395,95.8464589827439
"Bird Island","BI10","BI10.06","ACE_ITRAX_2017",5.6,205.6,201.6,3059.4,7.3,1,TRUE,20594,67702,1.47,0.0132935511506307,0.403237718235798,0.0856695518596201,0.0679448169921125,43.8391775723021,0,0.144752001417979,0.555375025848572,0.892144988331216,42.5777672742312,7.34985672505982,0.0085566252560754,0.00025497317439325,33802,95.9380308238595
"Bird Island","BI10","BI10.06","ACE_ITRAX_2018",5.7,205.7,201.7,3060.9,7.31,1,TRUE,20282,67561,1.45,0.0695667618892556,0.504729059664599,0.139133523778511,0.0976894954189547,44.3495507763355,0,0.199819422447862,0.775595387871701,0.882165746510561,41.4395879279466,7.40367963766078,0.00828460374409168,0.000264445463358959,32999,95.8700667887317
"Bird Island","BI10","BI10.06","ACE_ITRAX_2019",5.8,205.8,201.8,3062.3,7.31,1,TRUE,19788,66378,1.52,0.116002289915333,0.50769833378529,0.256108951761126,0.123534906143602,42.7611558046341,0,0.24556328904155,0.964174877218355,0.812016029407334,42.5472295037512,7.9423905510862,0.0080704153079953,0.000281226207460032,33514,96.2842261782596
"Bird Island","BI10","BI10.06","ACE_ITRAX_2020",5.9,205.9,201.9,3063.8,7.29,1,TRUE,21315,70762,1.54,0.0339165088606879,0.445154178796529,0.135666035442752,0.0593538905062039,43.148865210141,0,0.0494615754218366,0.585059777846867,0.83236765495605,43.3325796331364,7.55914191232582,0.00810106181213992,0.000246523233614643,36012,96.18991396248
"Bird Island","BI10","BI10.06","ACE_ITRAX_2021",6,206,202,3065.1,7.27,1,TRUE,21469,71471,1.49,0.0517692490660548,0.376376432399155,0.0573659246407634,0.0531684179597319,42.0030501881882,0,0.100740160344755,0.559667557470862,0.853493025143065,44.2627079514768,7.89271172923284,0.00784660662142826,0.000249493021312877,37276,96.219146735565
"Bird Island","BI10","BI10.06","ACE_ITRAX_2022",6.1,206.1,202.1,3066.8,7.26,1,TRUE,22586,78392,1.41,0.0102051229717318,0.364833146239412,0.0727115011735891,0.0548525359730585,46.4932646188387,0,0.145423002347178,0.602102255332177,0.771762424737218,40.5908766200633,7.10531686906827,0.00728741052424834,0.000223297198902208,37390,96.2188588044677
"Bird Island","BI10","BI10.06","ACE_ITRAX_2023",6.2,206.2,202.2,3068.3,7.25,1,TRUE,23119,78874,1.63,0.0202855186753556,0.332175368308948,0.055785176357228,0.0532494865228085,46.4107310393793,0,0.083677764535842,0.467834774450389,0.665618581535107,41.3368156807059,7.12148489996704,0.00735923369782908,0.00021842365660554,38221,96.5552359477923
"Bird Island","BI10","BI10.06","ACE_ITRAX_2024",6.3,206.3,202.3,3069.8,7.26,1,TRUE,22945,78961,1.48,0.0189967198996973,0.478717341472372,0.0785197755854156,0.049391471739213,47.8540038753309,0,0.00759868795987893,0.436924557693038,0.675016780435911,39.9412368131103,6.7868947961652,0.00745311379233257,0.000215197374474133,36897,96.3349691305587
"Bird Island","BI10","BI10.06","ACE_ITRAX_2025",6.4,206.4,202.4,3071.1,7.27,1,TRUE,22209,75868,1.49,0.026361575367744,0.454737175093584,0.0738124110296831,0.052723150735488,46.3976907259978,0.00659039384193599,0.0764485685664575,0.481098750461328,0.595771603311014,41.2057784573206,7.27579480149734,0.0074648149379204,0.000232736062999723,36782,96.6545051642239
"Bird Island","BI10","BI10.06","ACE_ITRAX_2026",6.5,206.5,202.5,3072.5,7.27,1,TRUE,22844,77230,1.46,0.0103586689110449,0.529586948077172,0.0828693512883594,0.0543830117829859,45.2376019681471,0,0.094522853813285,0.48297293797747,0.813155509517027,41.5913505114593,7.28732357892011,0.00739007649457343,0.000226871005850382,37749,96.1917422873942
"Bird Island","BI10","BI10.06","ACE_ITRAX_2027",6.6,206.6,202.6,3074,7.26,1,TRUE,22711,77616,1.56,0.0425170068027211,0.622294372294372,0.0708616780045351,0.0747268604411462,46.1953720882292,0.020614306328592,0,0.390383426097712,0.864512471655329,40.460729746444,6.98180787466502,0.00746645686407899,0.000222322247951376,36823,95.7315086100747
"Bird Island","BI10","BI10.06","ACE_ITRAX_2028",6.7,206.7,202.7,3075.4,7.24,1,TRUE,21348,71352,1.44,0.0364390626751878,0.602646036551183,0.100908173562059,0.0392420674963561,43.4129386702545,0.00981051687408902,0.0252270433905146,0.528366408790223,0.791848861980043,42.9560488844041,7.69424823410696,0.00782441691883499,0.000251035831455366,36140,96.2057994128355
"Bird Island","BI10","BI10.06","ACE_ITRAX_2029",6.8,206.8,202.8,3076.7,7.23,1,TRUE,21657,72452,1.41,0.0648705349748799,0.663887815381218,0.118699276762546,0.069011207420085,43.6578700380942,0.0345056037100425,0,0.55208965936068,0.835035609783029,42.6406448407221,7.13575884723679,0.00824770693244142,0.000230975556652967,36064,95.7808521159347
"Bird Island","BI10","BI10.06","ACE_ITRAX_2030",6.9,206.9,202.9,3078.2,7.23,1,TRUE,20016,65779,1.44,0.0304048404505997,0.465194058894176,0.141382508095289,0.0456072606758996,41.1179859833686,0,0.0760121011264993,0.419586798218276,0.744918591039694,44.9961233828425,7.80492254366895,0.00876434035505309,0.000263697633072131,34732,95.8511661063686
"Bird Island","BI10","BI10.06","ACE_ITRAX_2031",7,207,203,3079.6,7.23,1,TRUE,21474,69546,1.51,0.012941074971961,0.38823224915883,0.0862738331464067,0.0330716360394559,39.9189025968424,0,0.0201305610674949,0.572283093204498,0.963391136801541,46.2629051275415,8.09248554913295,0.00822013239650702,0.000251522519709484,37802,96.3590885128232
"Bird Island","BI10","BI10.06","ACE_ITRAX_2032",7.1,207.1,203.1,3081.1,7.24,1,TRUE,22834,77510,1.54,0.0322539027222294,0.340601212746742,0.0528964004644562,0.065797961553348,45.483163462779,0,0,0.418010579280093,0.70442523545349,41.8771771384338,7.14359437491937,0.00756315281532125,0.000220080543914458,37996,96.1257035017117
"Bird Island","BI10","BI10.06","ACE_ITRAX_2033",7.2,207.2,203.2,3082.5,7.26,1,TRUE,23402,84057,1.5,0.0130863580665501,0.453263856668689,0.0523454322662003,0.0333107296239457,49.4366917686808,0.0559144390116231,0,0.496091937613762,0.749491416538777,38.2228725745625,6.59195545879582,0.00689819032206506,0.000205171510435924,37670,96.1121273336611
