"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
3.4,-27.49,6.9,19387,54212,1.41,0.00246459100268297,0.0138204280277033,0.00555312909465277,0.00405565608036438,0.261870593373682,0.00371248518125663,0.00530355025893804,0.00283895925625507,5.08181725785141e-05,5.00025001250062e-05,0.0242715417732576,0.0248330941536158,1,0.177575341611031,0.177575342
3.5,-26.45,6.89,20298,56727,1.28,0.00222090612970092,0.0130293159609121,0.00260586319218241,0.00461948474977791,0.263281018655611,0.00133254367782055,0.00559668344684631,0.00716612377850163,5.08181725785141e-05,0.00177672490376073,0.0204323363932484,0.0184483269173823,1,0.169914124962985,0.169914125
3.6,-25.41,6.9,20294,55860,1.33,0.0027318257702231,0.0153589315525876,0.00312642282592199,0.0040673850356655,0.270481104871756,0.00282288662923054,0.00607072393382911,0.00330854454393686,5.08181725785141e-05,0.00461375018971012,0.0240704203976324,0.0249810289877068,1,0.165427227196843,0.165427227
3.7,-24.36,6.91,20109,56267,1.3,0.00320315387458421,0.0145681902180609,0.00425033879512135,0.00532832327214488,0.297924109892818,0.00289515830972034,0.00532832327214488,0.00425033879512135,5.08181725785141e-05,0.00326475298755698,0.0247936429715412,0.0176173463102131,1,0.165670814340274,0.165670814
3.8,-23.32,6.93,19773,56953,1.33,0.00260016916763259,0.0147865041821998,0.00375928072428809,0.00592086714075374,0.350458945521757,0.00072052880548855,0.00679803264308762,0.00626546787381348,5.08181725785141e-05,0.00848970896901726,0.0286018608439585,0.0180132201372137,1,0.169574888004762,0.169574888
3.9,-22.27,6.93,19707,56234,1.32,0.00311905430273541,0.0127257415551605,0.00561429774492374,0.00467858145410312,0.328935466766476,0.00053023923146502,0.00539596394373226,0.00371167462025514,5.08181725785141e-05,0.00820311281619413,0.0242350519322541,0.0174355135522909,1,0.173824896291444,0.173824896
4,-21.23,6.92,19371,53069,1.39,0.00326610857432775,0.0158231861998985,0.00336123795027905,0.00415398274987316,0.277682648401826,0.00123668188736682,0.00520040588533739,0.00345636732623034,5.08181725785141e-05,0.00117326230339929,0.019533231861999,0.0200405885337392,1,0.160102739726027,0.16010274
4.1,-20.19,6.92,18704,52007,1.45,0.00306152681304935,0.0192250716002239,0.00431247325278994,0.00615597326924976,0.295782993712348,0.0027981696678408,0.00483918754320703,0.00299568752674721,5.08181725785141e-05,0.00131678572604273,0.0223853573427264,0.0253481252263225,1,0.16519076933206,0.165190769
4.2,-19.14,6.91,17772,48531,1.5,0.00346918154260694,0.0171438194678343,0.00508588750421017,0.00592792185921186,0.233479285954867,5.34130968913578e-05,0.00501852475581004,6.2114887696283e-05,5.08181725785141e-05,0.00478275513640957,0.0239137756820478,0.03001010441226,1,0.162984169754126,0.16298417
4.3,-18.1,6.9,18726,52063,1.66,0.00358107888140118,0.0159520786535143,0.00582739199791646,0.00384152098186672,0.267604258228343,0.00240908942930625,0.00686916039977862,0.00315786046814468,5.08181725785141e-05,0.00221375785395709,0.0223329101149201,0.0225933522153856,1,0.168310707425855,0.168310707
4.4,-17.05,6.88,19032,51325,1.4,0.00387189919937,0.013387583672398,0.00397033731460822,0.00488909305683161,0.265159469746686,0.00387189919937,0.00649691560572254,0.00187032418952618,5.08181725785141e-05,5.00025001250062e-05,0.0239204620028875,0.0173579209870062,1,0.168985431158945,0.168985431
4.5,-16.01,6.88,18737,51692,1.29,0.00256531425099575,0.0161682306082495,0.005873219469385,0.00509687436710997,0.29099439681361,0.0054344157159252,0.00438803753459799,0.00195773982312833,5.08181725785141e-05,0.00708836832511983,0.0288935394585837,0.0215013839195301,1,0.177918044960508,0.177918045
4.6,-14.96,6.92,18171,50444,1.49,0.00307779389393993,0.0191035483072134,0.00626171861180882,0.00573106449216401,0.307814766335303,0.00339618636572682,0.00757066544026603,0.00205186259595995,5.08181725785141e-05,0.00336080942441716,0.0389500123819295,0.0228535040860367,1,0.182757278805674,0.182757279
4.7,-13.92,6.95,17409,49076,1.39,0.00329654048448033,0.0204829987406475,0.0058522853544707,0.00637084228461368,0.336098970294096,0.00440773390621528,0.00737091636417512,0.00688939921475665,5.08181725785141e-05,0.00670420031113416,0.0349655530039262,0.0180383732128306,1,0.186384176605674,0.186384177
4.8,-12.88,6.96,17381,49628,1.27,0.00465081389243118,0.0180031505513465,0.00645112894756582,0.00615107643837672,0.361375740754632,0.00528842547445803,0.00592603705648488,0.00135023629135099,5.08181725785141e-05,0.00517590578351211,0.0437701597779611,0.0223539119345886,1,0.195221663791163,0.195221664
4.9,-11.83,6.95,17687,49993,1.4,0.005274182688711,0.0252113413630583,0.00620932146330515,0.0071444602378993,0.380227425749981,0.00430163836313309,0.00755592129872073,0.00534899379067854,5.08181725785141e-05,0.00460088277100322,0.0362085733522855,0.0256228024238797,1,0.192301937607541,0.192301938
5,-10.79,6.94,17952,52255,1.42,0.0048918640576725,0.0231352067088421,0.0070987200235398,0.00684125349418861,0.423127850522289,0.00742974841841989,0.00577460644401942,0.00250110342798293,5.08181725785141e-05,0.00481830219214359,0.0360453141091658,0.0295350890098573,1,0.193504487273797,0.193504487
5.1,-9.74,6.93,18376,57691,1.42,0.00508307412184205,0.0363401866322737,0.0136180866398604,0.0147560883089295,0.629201122828314,0.00982474774296336,0.00561414156740763,0.00546240801153175,5.08181725785141e-05,0.00474167362112131,0.0461649343752371,0.0293604430619832,1,0.205029967377285,0.205029967
5.2,-8.7,6.94,17462,50454,1.38,0.00393730313484326,0.0286485675716214,0.00757462126893655,0.00708714564271786,0.392530373481326,0.00168741562921854,0.00727463626818659,0.00689965501724914,5.08181725785141e-05,0.00821208939553022,0.0501349932503375,0.0142117894105295,1,0.188053097345133,0.188053097
5.3,-7.65,6.95,17769,51754,1.52,0.00380157968553923,0.0213700450284196,0.00859968996825865,0.0080091533180778,0.432826456041928,0.00465047612017421,0.00631136044880785,0.00402303092935705,5.08181725785141e-05,0.00823060456189562,0.0451391451981989,0.0230309293570532,1,0.190263526980143,0.190263527
5.4,-6.61,6.94,17942,48826,1.33,0.00200690092247025,0.0132385043306809,0.00376734032814591,0.00359129638757834,0.2767058657841,0.00260545032039997,0.00514048306457292,0.00306316456587564,5.08181725785141e-05,0.00785155974931343,0.0355608759946483,0.0270051404830646,1,0.18150130272516,0.181501303
5.5,-5.57,6.92,18596,52127,1.34,0.0023129768357096,0.0169158007387717,0.00721510684572099,0.00483308592536334,0.329202195601892,0.00220941070873753,0.00611040149135223,0.00289985155521801,5.08181725785141e-05,0.00196775641246936,0.0386301653605827,0.0207477474367384,1,0.187213035523182,0.187213036
5.6,-4.52,6.9,18599,52256,1.44,0.00221491375260085,0.0129203302235049,0.00536948788509296,0.00436270890663803,0.312671991408819,0.00426203100879254,0.00583931807503859,0.00238271024901,5.08181725785141e-05,0.00570508087791127,0.0271830324182831,0.0229210014094906,1,0.174407678367676,0.174407678
5.7,-3.48,6.91,18818,52599,1.43,0.0027880081230854,0.0195160568615978,0.0048876191787423,0.00585137507314219,0.346160465356418,0.00481877947199945,0.00519739785908512,0.00347640519051389,5.08181725785141e-05,0.00316662651017107,0.0387911747495956,0.0232678208790831,1,0.180050252985922,0.180050253
5.8,-2.43,6.93,19011,54240,1.53,0.00311790422611584,0.0169112414003457,0.00379570949266276,0.0060324668722676,0.371674517911004,0.00274511132951503,0.00528688107906598,0.00396516080929949,5.08181725785141e-05,0.00823533398854509,0.0270444301352222,0.0214525366862101,1,0.189073779103264,0.189073779
5.9,-1.39,6.95,18935,55217,1.44,0.00222702119044405,0.016196517748684,0.00458901336212714,0.00479146983398569,0.397557025239573,0.00367795923876367,0.0062424078823053,0.00452152787150763,5.08181725785141e-05,0.00303684707787826,0.0325954919692266,0.0196045350249696,1,0.185483870967742,0.185483871
6,-0.34,6.97,18955,56098,1.33,0.00365612316774561,0.0165364102908127,0.0115385905477476,0.00744641599302318,0.414986750746319,0.00167712071914936,0.00714453426357629,0.00543387113004394,0.0013081541609365,0.00456176835608627,0.031630496763157,0.0234461476537081,1,0.179049407976386,0.179049408
6.1,0.7,6.99,19400,56937,1.5,0.00356334088184361,0.0218462768083122,0.00449580391634474,0.00662714799520448,0.434927401092314,0.00462901292127348,0.00686026375382976,0.0015985080591448,5.08181725785141e-05,0.00572798721193553,0.0267417077394432,0.0197149327294525,1,0.18136406021047,0.18136406
6.2,1.74,6.99,19120,54563,1.42,0.00344700645895385,0.0186740738261772,0.00512031056524213,0.00518724272949366,0.37200896891001,0.00261035440580971,0.00696094508215923,0.00418326026572069,5.08181725785141e-05,0.00103744854589873,0.0211840299856096,0.0160302533382417,1,0.169907298952512,0.169907299
6.3,2.79,7,18942,54916,1.34,0.00258189987593468,0.0158937732622473,0.00348724139087282,0.00449317640747074,0.393588840827549,0.00154243369211682,0.0042249270697113,6.2114887696283e-05,0.00164302719377662,0.00865104114274218,0.0219293833618348,0.0176709251249036,1,0.176943969419575,0.176943969
6.4,3.83,6.99,18966,53210,1.47,0.00234553008980029,0.0121967564669615,0.0101527945315641,0.00472456775231202,0.34003484787562,0.00311620426216325,0.00489210561586919,0.00318321940758611,5.08181725785141e-05,0.00723763570566948,0.0303913684492695,0.0168878166465621,1,0.177355582361614,0.177355582
6.5,4.88,6.98,19263,54042,1.39,0.0032075912994086,0.0125296535133148,0.00290687961508904,0.00324100370877744,0.36914029870694,0.00243910588392529,0.00544622272712085,0.00113602191854055,5.08181725785141e-05,0.0118948177353069,0.0301714056600621,0.0201810952587791,1,0.178054729526546,0.17805473
6.6,5.92,6.99,19716,56427,1.38,0.00313941568426448,0.017907483341876,0.00474115838031779,0.00410046130189646,0.365517683239364,0.00470912352639672,0.00637493593029216,0.00486929779600205,0.000832906201947719,0.00192209123526397,0.0231932342388519,0.0212070732957458,1,0.176704254228601,0.176704254
6.7,6.97,7.01,19485,56026,1.39,0.00174441142266443,0.0144075461945988,0.00290735237110738,0.00487789120041349,0.361933066287634,0.00300426411681096,0.00681612611448508,0.00352112676056338,5.08181725785141e-05,0.00323039152345264,0.0261661713399664,0.021966662359478,1,0.171889132962915,0.171889133
6.8,8.01,7.03,19256,54493,1.23,0.00218191291887843,0.0120493698505227,0.00566646041619175,0.00309375712378285,0.325756342202104,0.00589442146741785,0.00608981665418308,0.00224704464780018,5.08181725785141e-05,0.00384277200638291,0.0243918324811932,0.0202559676946625,1,0.17738626371837,0.177386264
6.9,9.05,7.05,19400,55597,1.32,0.00243080313735658,0.0161729435405458,0.00324107084980878,0.00275491022233746,0.364847345562974,0.00087508912944837,0.00538017761068257,0.00311142801581643,5.08181725785141e-05,0.00518571335969404,0.0291048162312828,0.0242756206650677,1,0.176897646982563,0.176897647
7,10.1,7.06,19278,56295,1.33,0.00234184312949403,0.0145787980737516,0.00435384919849594,0.0033973217230688,0.413780592387361,0.00471666996503727,0.00577214855861205,0.00491457220133254,5.08181725785141e-05,0.00319941948677353,0.0296193680321921,0.0226268223497592,1,0.175572267299954,0.175572267
7.1,11.14,7.05,19590,57145,1.38,0.00229535864978903,0.0112405063291139,0.00290295358649789,0.00438818565400844,0.476827004219409,0.00610970464135021,0.00590717299578059,0.00472573839662447,5.08181725785141e-05,0.00337552742616034,0.0316962025316456,0.0247763713080169,1,0.181637130801688,0.181637131
7.2,12.19,7.05,20246,62934,1.4,0.00183342953179642,0.0117135775642549,0.00325943027874919,0.00509285981054561,0.671612399416019,0.000679047974739415,0.00631514616507656,0.0035989542661189,5.08181725785141e-05,0.00451566903201711,0.0389094489525685,0.0214239636030286,1,0.175941330254983,0.17594133
7.3,13.23,7.06,19745,60380,1.37,0.0025067820473198,0.0157961608461248,0.0034682874901274,0.00556299577624395,0.596030356100409,0.00552865629614368,0.00501356409463961,0.0054943168160434,0.000583771161704612,0.00758902510215995,0.038357199272003,0.0221833041447752,1,0.184437347618557,0.184437348
7.4,14.27,7.07,19717,58875,1.55,0.00227134042985965,0.0143060546477727,0.010610888873822,0.00542409654891857,0.553156146179402,0.00393246999796596,0.00562750016950302,0.000745813275476303,5.08181725785141e-05,0.0070174249101634,0.027493389382331,0.0189165367143535,1,0.176554342667299,0.176554343
7.5,15.32,7.06,19247,58524,1.38,0.0035762647130308,0.0166660879830561,0.00482622131176001,0.00496510537828548,0.588937884101246,0.00124995659872921,0.00482622131176001,0.00177077184819972,5.08181725785141e-05,0.00545119961112461,0.0305544946356029,0.0209714940453456,1,0.182389500364571,0.1823895
7.6,16.36,7.06,18869,56835,1.49,0.00165676211057086,0.013974428236989,0.0037817396002161,0.00536646857554475,0.589086980010805,0.00558256798127138,0.00576265081937691,0.0043940212497749,5.08181725785141e-05,0.00201692778678192,0.024527282549973,0.0239870340356564,1,0.187862416711687,0.187862417
7.7,17.41,7.07,18963,58014,1.42,0.0030060120240481,0.0161394217005439,0.004473232178643,0.00450901803607214,0.61122244488978,0.00329229888348125,0.00801603206412826,0.00110936158030346,5.08181725785141e-05,0.0127039793873461,0.0314915545376467,0.0245848840538219,1,0.181541654738048,0.181541655
7.8,18.45,7.06,19310,60533,1.39,0.00383849872050043,0.0151762866079045,0.00529570656809781,0.00458487347170884,0.681226897924367,0.00632641455786181,0.00589991470002843,0.00174154108615297,5.08181725785141e-05,0.00671737276087575,0.0314188228603924,0.0178063690645436,1,0.186415979528007,0.18641598
7.9,19.5,7.05,19536,61501,1.42,0.00307246176683813,0.0163979701039113,0.00579970311043601,0.00504021817930749,0.673007215106846,0.00293437359754203,0.00614492353367625,0.00372838057099458,5.08181725785141e-05,0.00200227845479339,0.0329685504194428,0.0250630027272413,1,0.17965270825422,0.179652708
8,20.54,7.06,19703,64167,1.49,0.00322180916976456,0.0191538325367322,0.00761196671977341,0.00368206762258807,0.802407505753231,0.00757656222340237,0.00506284298105859,0.00778898920162861,5.08181725785141e-05,0.0057001239157373,0.0247477429633563,0.0260931138254558,1,0.182049920339883,0.18204992
8.1,21.58,7.06,19063,63214,1.46,0.00268629254829807,0.0178840846366145,0.0072493100275989,0.00680772769089236,0.869549218031279,0.00316467341306348,0.00533578656853726,0.00408463661453542,0.00110395584176633,0.00268629254829807,0.0345170193192272,0.020459981600736,1,0.186274149034039,0.186274149
8.2,22.63,7.06,19462,66261,1.49,0.00416221591955505,0.0154701830638329,0.00802976168551328,0.00644590960993038,0.977641902095841,0.00688791484032561,0.00732992007072084,0.00552506537994033,5.08181725785141e-05,0.00235736122877454,0.0355077535084165,0.0219160926737633,1,0.192714280452319,0.19271428
8.3,23.67,7.06,19177,62947,1.37,0.00629787860931055,0.02648055391868,0.0101281673541544,0.00427224513847967,0.830730701237478,0.00511932822628167,0.00589275191514437,0.00530347672362994,5.08181725785141e-05,0.00522981732469063,0.0364614024749558,0.0135901591043017,1,0.190777843252799,0.190777843
8.4,24.72,7.06,19372,63474,1.56,0.00304408420743783,0.0198048852050172,0.00564805985476417,0.00520795129465268,0.849519548155212,0.0071884398151544,0.00616151984156092,0.00267732707401159,5.08181725785141e-05,0.00682168268172816,0.0387295532898115,0.0244993765128732,1,0.186532678060588,0.186532678
8.5,25.76,7.06,19526,65446,1.46,0.00515653775322284,0.0226151012891344,0.00699815837937385,0.00456721915285451,0.916058931860037,0.0052670349907919,0.00791896869244935,0.00412523020257827,0.00121546961325967,0.00500920810313076,0.0403314917127072,0.0241620626151013,1,0.200405156537753,0.200405157
8.6,26.81,7.04,19881,69133,1.37,0.00356532719304761,0.0230632102800267,0.00895045680754661,0.00583079551362995,1.06722127311892,0.00523657431478868,0.00620218376290574,0.00103988709797222,5.08181725785141e-05,0.00542226843942658,0.0410384015449751,0.0258486221495952,1,0.198432741588056,0.198432742
8.7,27.85,7.03,20147,72000,1.22,0.00463842220598977,0.0189189189189189,0.00737764791818846,0.00434623813002191,1.127246165084,0.00756026296566837,0.00964207450693937,0.00631848064280497,0.00142439737034332,0.00474799123447772,0.0367786705624543,0.0186267348429511,1,0.190175310445581,0.19017531
8.8,28.89,7.03,20100,67908,1.3,0.0032267018249948,0.0195683852612588,0.00589827215321629,0.00399000763305808,0.887238914717924,0.00631462077579627,0.00766775379918118,0.00114495871209493,5.08181725785141e-05,0.0047880091596697,0.0268891818749566,0.0258136145999584,1,0.18232600097148,0.182326001
8.9,29.94,7.02,20259,64809,1.46,0.00358639182168594,0.0175967823026647,0.00526227585051114,0.00556393497569968,0.732093179152003,0.00566448801742919,0.00720630132394838,0.00201106083459025,5.08181725785141e-05,0.00469247528071058,0.0289927936986761,0.0181330651918887,1,0.172046254399196,0.172046254
9,30.98,7,20712,68753,1.38,0.00372549702308415,0.0225270707844434,0.00786880679642074,0.00759026496291912,0.942515929111103,0.00201942829288674,0.00539674802409387,0.00431739841927509,5.08181725785141e-05,0.00640646217053724,0.0277497301625988,0.0229797012638836,1,0.178614950732913,0.178614951
9.1,32.03,6.99,20372,66020,1.25,0.00765485982877287,0.0208158469028034,0.0074198422024509,0.00392815175423871,0.759409098539533,0.0082256169212691,0.00547255329864026,0.00312237703542051,0.000738626825583347,0.00426389122041296,0.0334396508309552,0.0183985227463488,1,0.17757260365956,0.177572604
9.2,33.07,6.99,20145,64846,1.39,0.00451490608306049,0.0175426503532656,0.00678959159055661,0.00451490608306049,0.782147165259349,0.00568671376874031,0.00675512665862485,0.00392900224022058,5.08181725785141e-05,0.00296398414613131,0.0274685507496123,0.0184042736515595,1,0.186420816818887,0.186420817
9.3,34.12,7.01,20046,63775,1.3,0.00266647448832517,0.0172960507350822,0.0061256846353416,0.00500864802536754,0.833633611991929,0.00497261458633612,0.0056212164889017,0.00486451426924186,5.08181725785141e-05,0.00281060824445085,0.0318175266647449,0.0254756413952148,1,0.177356586912655,0.177356587
9.4,35.16,7,19239,59431,1.42,0.00294646065397054,0.0166367229608336,0.00715055695292849,0.00574919151994251,0.673697448796263,0.000395256916996047,0.00758174631692418,0.00370104204096299,5.08181725785141e-05,0.00398850161696012,0.0249371182177506,0.0231764283147682,1,0.184656845131153,0.184656845
9.5,36.2,7.02,18639,57215,1.37,0.0022979282170995,0.0153924715494602,0.00452290633206886,0.00444995622993872,0.62773562882988,0.00751386051940473,0.0060183834257368,0.00393930551502772,0.0012766267872775,0.00762328567259994,0.0395024803034724,0.0216661803326525,1,0.178217099503939,0.1782171
9.6,37.25,7.02,19406,63401,1.4,0.00398028117582618,0.0184772685776885,0.00551396750045645,0.00361511776519993,0.850502099689611,0.00869088917290487,0.00653642505020997,0.00361511776519993,5.08181725785141e-05,0.00215446412269491,0.0377944129998174,0.0149716998356765,1,0.193244476903414,0.193244477
9.7,38.29,7.01,19580,58738,1.31,0.0046916663853917,0.0179228406521079,0.00448914841192156,0.00492793735444021,0.538191514496912,0.0044553954163432,0.00384784149593276,0.00317278158436561,5.08181725785141e-05,0.00459040739865663,0.0365544942113613,0.020488068316063,1,0.182637459074493,0.182637459
9.8,39.34,7.02,19653,52259,1.4,0.00153434317054061,0.0107077565944111,0.00284016714546879,0.00300339514233481,0.303212326978323,0.00489683990598067,0.00574562548968399,0.00424392791851658,5.08181725785141e-05,0.00375424392791852,0.0314377121963959,0.0196200052232959,1,0.173805171062941,0.173805171
9.9,40.38,7.02,20095,54408,1.31,0.00123224792828317,0.0102892702011645,0.00332706940636456,0.0032654570099504,0.282523643757124,0.00320384461353624,0.00409722436154154,0.00449770493823357,5.08181725785141e-05,0.00680816980376452,0.0235359354302086,0.0262776870706386,1,0.173777764086134,0.173777764
10,41.43,7.03,20800,57765,1.44,0.00219587176108915,0.0113244243679026,0.0031055900621118,0.00244682853378506,0.390457368718238,0.00592885375494071,0.00445448271535228,0.00241545893719807,5.08181725785141e-05,0.0036388732040906,0.0254407428320472,0.020703933747412,1,0.183449400840705,0.183449401
10.1,42.43,7.03,21276,60574,1.32,0.00228063857880206,0.0150642179810347,0.00447125195054615,0.00426119313407754,0.412015364302005,0.00486136118113072,0.00591165526347377,0.00435121834113552,0.000210058816468611,0.00492137798583603,0.0195954867362862,0.0217560917056776,1,0.17245828832073,0.172458288
10.2,43.43,7.03,21224,62039,1.21,0.00236743861353082,0.0117157859592679,0.00336904725771694,0.00254954927611012,0.486569338634777,0.00485628433544784,0.00588824475673051,0.00355115792029623,5.08181725785141e-05,0.00361186147448933,0.0192126749021155,0.0204874495401706,1,0.164263817646523,0.164263818
10.3,44.43,7.04,20657,57339,1.32,0.00207475209763539,0.0131807780320366,0.00268497330282227,0.00314263920671243,0.361250953470633,0.0033257055682685,0.00631578947368421,0.00524790236460717,5.08181725785141e-05,0.00244088482074752,0.0233104500381388,0.0176659038901602,1,0.172662090007628,0.17266209
10.4,45.43,7.02,20807,57798,1.41,0.00189302884615385,0.0124098557692308,0.00282451923076923,0.00372596153846154,0.331971153846154,0.00603966346153846,0.00661057692307692,0.00354567307692308,5.08181725785141e-05,0.00264423076923077,0.02421875,0.0241586538461538,1,0.173197115384615,0.173197115
10.5,46.43,7.02,20477,58418,1.5,0.00319178896642363,0.0170854585849736,0.00666520637106111,0.0033795412585662,0.412022405106862,0.00669649841975154,0.00456863910880245,0.00165847858059267,5.08181725785141e-05,0.00491285164439716,0.0223738148136558,0.0236880808586538,1,0.171824639359139,0.171824639
