"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","Cu_fit_OLS","Cu_lwr_OLS","Cu_upr_OLS","Cu_fit_WLS","Cu_lwr_WLS","Cu_upr_WLS"
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.48655937467811,-7.78914470909731,4.34807395647575,-1.66478811971239,3.27658693923216,1.94932433742435,4.60384954103998,3.26285624097502,1.9802091133724,4.54550336857765
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.57524520693939,-7.87782924467704,3.70495967655551,-1.97316694951726,3.10138841484669,1.77451578993033,4.42826103976304,3.09536233185116,1.79271693285354,4.39800773084877
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.35816334158857,-7.6607480099135,4.21343974493318,-0.991264885978251,3.53023281434742,2.20192282287505,4.85854280581979,3.5053476620941,2.25118934480276,4.75950597938545
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.54670360046339,-7.84928946263071,4.06418630807182,-0.868493019545981,3.15777224990451,1.8308038782231,4.48474062158592,3.14926660403813,1.85308485519204,4.44544835288422
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.79146418536019,-8.09404862337009,3.52665226881939,-0.369667763384252,2.67424864519488,1.34718349281589,4.00131379757388,2.68700666782834,1.33458701110032,4.03942632455636
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.57015286185544,-7.87273742990118,3.4466821961612,-1.03233236028565,3.11144832319531,1.78456068590966,4.43833596048096,3.10497984079222,1.80348957020583,4.40647011137861
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.4330968520022,-7.73568263156713,3.36638780268202,-1.62716196965457,3.38220194947585,2.0545725701622,4.70983132878951,3.36382667431584,2.09311028328279,4.6345430653489
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.52035428041141,-7.82293912368199,3.2932592802158,-3.10633591038055,3.20982523146833,1.88274339116822,4.53690707176844,3.19903047844436,1.90879275372009,4.48926820316864
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.49599835785504,-7.79858296341976,3.84436622254859,-2.08326944275383,3.25794026385988,1.93073213302069,4.58514839469907,3.24502958084063,1.96026615516781,4.52979300651345
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.43771898384807,-7.74030476659378,4.22087969680031,-0.203044291547204,3.37307094559096,2.04547718556041,4.70066470562152,3.35509721988539,2.08335314835241,4.62684129141837
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.61008586868951,-7.91267232752295,3.53991217074624,-1.76482319990917,3.03256082004833,1.70576677795874,4.35935486213791,3.02956153273594,1.71899117344025,4.34013189203163
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.5394619689718,-7.84204706196584,4.09771293969708,-0.601321531961845,3.17207806537831,1.84508090769026,4.49907522306636,3.1629433000338,1.86839738689402,4.45748921317358
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.44800694523389,-7.75059110904945,4.29315916634833,-0.401206142391785,3.35274711699544,2.02522998269033,4.68026425130055,3.33566716183115,2.06163307645122,4.60970124721108
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.68689202481199,-7.98947800273268,4.76141116789666,-0.172960835766107,2.88083055070005,1.55406100882706,4.20760009257304,2.88450382728607,1.55633102655828,4.21267662801386
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-6.0453781135171,-8.34796109572662,3.49578073072233,-1.59063928898114,2.17264264568244,0.843283230075651,3.50200206128922,2.20745953697768,0.794913925997034,3.62000514795833
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.40332150127265,-7.70590748283925,4.98040620033954,-0.503751314138828,3.441023041615,2.11314647815572,4.76889960507428,3.4200610215849,2.15594737110544,4.68417467206437
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.60111740846053,-7.90370358437018,3.90612838544179,-0.506974296324309,3.05027797912619,1.72346773299879,4.3770882252536,3.0464995534352,1.73797280876827,4.35502629810214
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-5.04677918552386,-7.34936427851791,4.38652336682736,-0.0577854619229246,4.14537103054899,2.81215837733933,5.47858368375864,4.09343426182133,2.90586399493662,5.28100452870604
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-5.08095915810375,-7.38354360738466,4.3634489984322,-0.899804984150105,4.07784862469401,2.74533687572919,5.41036037365882,4.02888125402764,2.83418757020321,5.22357493785207
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-5.47760792147263,-7.7801942108357,3.93301409837603,-0.947193540312539,3.29427050099979,1.96695338943203,4.62158761256754,3.27976214185565,1.99911928388908,4.56040499982222
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-5.70958789353777,-8.01217238303862,3.92278743728639,-0.489261498165707,2.83599494833812,1.50919347473382,4.16279642194242,2.84163993711426,1.50823176466988,4.17504810955863
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.58257437789061,-7.88515840786571,3.56366869339289,-0.985788409325629,3.08690966550327,1.76005706841808,4.41376226258845,3.08152030700956,1.7772109507692,4.38582966324993
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-5.21342269486596,-7.51600815530369,3.99374178868654,-0.795398747344838,3.81616741154095,2.48599351712623,5.14634130595567,3.77870786079262,2.55596377245211,5.00145194913314
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.08805498239492,-7.39063991331466,4.53334541187595,-0.00871662261423215,4.06383085079019,2.73145959803132,5.39620210354906,4.01547993254619,2.8193013963078,5.21165846878459
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-5.35763773926721,-7.66022368115373,4.11413017139962,-0.725463614715701,3.53127113973454,2.20295568834855,4.85958659112054,3.50634032558052,2.25229745868752,4.76038319247351
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.34698274850309,-7.64956763152336,4.43260825287375,0.0535090536289599,3.5523200334712,2.22389183993917,4.88074822700324,3.52646356295967,2.27475899206771,4.77816813385163
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-5.12885412469746,-7.43143989298596,4.24111676635252,-0.165581912113868,3.9832323003189,2.65163537919342,5.31482922144437,3.93842582301242,2.7336701927695,5.14318145325533
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-5.52457175149168,-7.82715584137055,4.56484180462082,-0.178756741504935,3.20149363338708,1.87443157292907,4.52855569384509,3.19106527476031,1.8998776571396,4.48225289238101
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-5.17972292683564,-7.48230730929559,4.3171729377403,-1.51295569246454,3.88274117513433,2.55202968279422,5.21345266747443,3.8423539442768,2.62681147069173,5.05789641786188
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-5.32885843305321,-7.63144414465478,4.0101882273546,-2.12914846554505,3.5881245497209,2.25949556685451,4.9167535325873,3.56069352244127,2.3129571446697,4.80842990021284
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-5.32970215689161,-7.63228786901534,4.54614322681,-0.507365596569851,3.58645777648658,2.25783839265093,4.91507716032223,3.55910004803491,2.31117920364934,4.80702089242049
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-5.81546258361226,-8.11804801205289,2.96809787151603,-1.77310335775356,2.62683990070693,1.29965341289981,3.95402638851404,2.64168279327634,1.28365458318119,3.9997110033715
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-5.38084260314814,-7.68342791334743,4.26582893902981,0.410013300714963,3.48543001937919,2.15734651999898,4.8135135187594,3.46251513656213,2.2033659727361,4.72166430038815
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-5.06046602696957,-7.36305159295565,4.4710190220307,-0.840459564916633,4.11833272732012,2.78540553892218,5.45125991571807,4.06758500812605,2.87716807030971,5.25800194594239
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-5.24248160480463,-7.54506669779868,4.00860205405965,-0.826924836647683,3.75876164545976,2.42901992658247,5.08850336433705,3.7238265985165,2.49483782718139,4.95281536985162
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-5.20835948477032,-7.51094476055832,4.37838522528282,-0.0921374920051699,3.82616976383095,2.49591759277065,5.15642193489125,3.78827034478821,2.56661104519981,5.00992964437661
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-5.24241919091923,-7.54500428391327,3.89848727414977,-1.12838377804596,3.75888494385304,2.42914232790344,5.08862755980264,3.72394447467985,2.49496915009609,4.95291979926362
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-5.41001145254072,-7.71259632190064,3.90501664128133,-1.13032677956777,3.42780706832489,2.09998871518168,4.7556254214681,3.40742624034459,2.14183172960165,4.67302075108752
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-5.28685609852762,-7.58944040063865,4.21434228379832,-0.042281230562482,3.67110000185342,2.34196208587911,5.00023791782772,3.64002000585626,2.40143422081911,4.87860579089341
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-5.54566549955907,-7.84825161705353,3.41491114435575,-2.12464954904078,3.1598230142934,1.83285062773614,4.48679540085066,3.15122718301784,1.85528003743462,4.44717432860106
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-5.64851277665095,-7.95109843738311,3.35861069522474,-1.16631862523898,2.95664860949696,1.62989240666739,4.28340481232653,2.95698767436538,1.63763302727978,4.27634232145099
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-5.16737875728316,-7.4699636748229,3.66765290729035,-2.31101327051062,3.90712703514393,2.57620884766724,5.23804522262063,3.865667399882,2.65275187145766,5.07858292830634
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-5.57006257480028,-7.87264819269551,3.5456315942823,-0.767573141728354,3.11162668492943,1.78473877336083,4.43851459649803,3.10515035880424,1.80368056119883,4.40662015640964
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-5.45706014058593,-7.75964499917271,3.25646041376138,-0.15416059904312,3.33486256400418,2.00740982674006,4.6623153012683,3.3185691086144,2.04251690465088,4.59462131257791
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.35980646191408,-7.66239070417337,4.4952405169627,0.217755396444354,3.52698683639269,2.19869385192308,4.85527982086229,3.50224443083987,2.24772513341057,4.75676372826916
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-5.18908419929475,-7.4916696508974,4.58289379681246,1.6470122260151,3.86424801698958,2.53368978002835,5.19480625395082,3.82467405022191,2.60713547033998,5.04221263010385
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.24797887784239,-7.55056492174439,3.84363834301598,-1.32176483877281,3.74790180347822,2.41823857007319,5.07756503688324,3.71344433421185,2.48327063000692,4.94361803841678
"Bird Island","BI10","BI10.13",519,491,492,491.5,-5.06545321373672,-7.36803830673077,4.36482993628612,-0.460264660133827,4.10848055882644,2.77565579468691,5.44130532296596,4.05816610337133,2.86670997260493,5.24962223413773
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-5.17180172686551,-7.47438611493151,4.59845486067839,1.66939330368335,3.89838947555329,2.56754595000708,5.22923300109949,3.85731408744873,2.64345799582521,5.07117017907225
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-4.40347534241742,-6.7060601084738,4.36765878633331,1.07054160782447,5.41621532630655,4.06244952148134,6.76998113113176,5.30839129260011,4.24477190474684,6.37201068045338
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.09876971880119,-6.40135463099696,5.61221992952173,-0.812384501927357,6.01816012705268,4.64989999256806,7.3864202615373,5.88386467690743,4.87101488721304,6.89671446660182
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.62726792207014,-7.92985384877002,3.14113239669114,-1.82071273286511,2.99861773893328,1.67184694774581,4.32538853012076,2.99711114901491,1.68261861897429,4.31160367905553
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.79039516749456,-8.09298156905856,3.36250920719164,-2.66977733605351,2.67636048592328,1.3493002740115,4.00342069783506,2.68902563722484,1.33685543937729,4.04119583507239
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.59740099036427,-7.8999852741852,3.34601295857279,-1.20088831957711,3.0576197489429,1.73080197042799,4.38443752745781,3.05351845802245,1.74583782872145,4.36119908732344
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.74914413287474,-8.05172797018209,3.4988255480102,-0.529731272967329,2.75785174794893,1.4309519129586,4.08475158293925,2.76693319999678,1.42436427283291,4.10950212716066
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.34017677399505,-7.64276249263801,3.5233746758147,-0.581020222394989,3.56576521023069,2.2372629479361,4.89426747252527,3.53931746810645,2.28910439385005,4.78953054236285
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.23006375491299,-7.53264959512617,3.36651437403964,-1.85484195010691,3.78329306069919,2.45337021744139,5.11321590395699,3.74727920834416,2.52096291048649,4.97359550620182
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.51156504393737,-7.81415013693142,3.7369658683285,-1.39583706018619,3.22718833469984,1.90006329159904,4.55431337780065,3.21563001342885,1.92737001403347,4.50389001282423
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-5.2059010061668,-7.50848555212571,4.12140480975152,0.0290582498016057,3.83102647896333,2.50073598185874,5.16131697606792,3.79291347866092,2.57178055265424,5.0140464046676
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-5.19718381191593,-7.49976926643497,3.77829489814228,-1.56084446284981,3.84824726305694,2.5178191944004,5.17867533171347,3.80937695320292,2.59010855798224,5.0286453484236
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.67888900419034,-7.98147497505721,3.54783184940403,-1.07754104287935,2.89664048750493,1.56987794396117,4.22340303104869,2.89961849864383,1.57328814810698,4.22594884918068
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.30416201326883,-7.60674750860766,3.7108792915104,-1.38858721570312,3.63691223309158,2.3079913869906,4.96583307919255,3.60733569499103,2.36498742081037,4.8496839691717
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.65106944357191,-7.95365368277934,3.32692512370657,-1.02360284510472,2.95159792371686,1.62484242095168,4.27835342648204,2.95215909999221,1.63221840476041,4.27209979522402
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.31417706939744,-7.61676155279999,2.77278660016065,-1.73707340579588,3.61712752779388,2.28832757882541,4.94592747676234,3.58842105148705,2.34389041554719,4.83295168742692
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.51759813801175,-7.82018348004199,3.58854047607253,-1.98421373617727,3.21526998029804,1.8881748806026,4.54236507999347,3.20423578635939,1.91461851031663,4.49385306240215
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.53047794937477,-7.83306405142713,3.56859697742436,-0.617862873987502,3.18982596192861,1.86279056495513,4.51686135890208,3.1799107064795,1.88739187895036,4.47242953400865
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.28841376946014,-7.59099965457073,3.56687716889825,-0.916075385062944,3.6680228288496,2.33890487420263,4.99714078349657,3.63707815610457,2.39815416561929,4.87600214658985
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-5.26799089787273,-7.57057502073849,3.89493006450566,-0.896569698592951,3.70836813400822,2.37898181711738,5.03775445089907,3.67564921656022,2.44115239921744,4.910146033903
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-5.22932148173229,-7.53190638806025,3.68287331557028,-0.922296870166301,3.78475941854501,2.45482558037583,5.1146932567142,3.74868108092632,2.52252434502278,4.97483781682986
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.61022136904527,-7.91280618883464,3.54177370856808,-1.37810722338248,3.03229313961079,1.70549932094482,4.35908695827676,3.02930562394313,1.71870436947113,4.33990687841513
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.52914637547824,-7.83173046075772,3.70501790395471,-1.51633841985366,3.19245648109761,1.8654151783371,4.51949778385812,3.182425544662,1.89020694176986,4.47464414755415
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.46972509640424,-7.77231018939829,3.8066097777144,-1.04702176630717,3.30984299194627,1.98247557908029,4.63721040481226,3.29464980938922,2.01576974769501,4.57352987108343
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.35895396343617,-7.6615382064204,3.36549746562234,-1.02456134164029,3.52867094389399,2.20036914734863,4.85697274043935,3.50385447721307,2.24952247865775,4.7581864757684
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-5.88966131107354,-8.19224784920023,3.43602110374131,-2.44211475934737,2.48026059676355,1.15257272953949,3.80794846398761,2.50154953187904,1.12608010439048,3.8770189593676
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-5.67524720575498,-7.97783259030947,3.32826323246248,-0.215650451089867,2.90383484646529,1.5770747519344,4.23059494099617,2.90649647498602,1.581003903573,4.23198904639905
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-5.97520741333871,-8.27779053858609,3.25683026856368,-2.69541357069359,2.31126459704589,0.982762155709654,3.63976703838212,2.33998538219061,0.944224617377863,3.73574614700335
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.6160499327685,-7.91863420135763,3.10026285090828,-2.85198097750336,3.0207788341399,1.69399402313413,4.34756364514566,3.01829767715287,1.70636692510382,4.33022842920192
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.94577633186859,-8.24836142486264,2.99582341090086,-1.21057065569022,2.36940558657218,1.0412119491477,3.69759922399666,2.39556953536911,1.00681135616022,3.78432771457799
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.84454704949935,-8.14713076111002,3.38583165082722,-0.774652713474142,2.56938364894682,1.24202335713212,3.89674394076152,2.586753265504,1.2219063833465,3.9516001476615
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.55593409840382,-7.85851841509247,3.41883680425056,-1.54300832736058,3.13953743632411,1.81260312039957,4.46647175224865,3.13183369346175,1.83356440352298,4.43010298340051
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.58030263000713,-7.88288878360908,2.05867515192628,-3.00853050262236,3.09139749480829,1.76453888914599,4.41825610047059,3.08581077735694,1.78201736172277,4.3896041929911
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-5.9276247700352,-8.23021136407885,3.74846547441755,-0.374278562428022,2.4052639279489,1.07724581292971,3.73328204296809,2.42985095293784,1.04540038136088,3.81430152451479
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-5.56177548906016,-7.86436032176968,3.01737675310824,-2.1499123504926,3.12799779129564,1.80108350055178,4.4549120820395,3.12080152145859,1.82120975669361,4.42039328622356
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-5.75999574704778,-8.06258242677798,2.80242638001498,-2.79699607712,2.73641442541564,1.40947812070639,4.06335073012489,2.74643861555411,1.40134866189875,4.09152856920947
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-5.81506314657504,-8.11764891019445,3.2532477110526,-1.34197214433105,2.627628987055,1.30044468215901,3.95481329195099,2.64243717838055,1.28450245064586,4.00037190611523
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.58689103635464,-7.88947559553976,3.29508314276706,-1.16166703754039,3.07838212312259,1.75154045001384,4.40522379623135,3.07336777596761,1.76807760914003,4.37865794279518
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-5.84020203402191,-8.14278884626144,3.48990290533011,-0.179173921798667,2.57796721049966,1.25063474611141,3.90529967488792,2.59495935219186,1.23113261474243,3.95878608964128
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-5.78053544943963,-8.08312119029908,2.8646306973902,-1.47817522575283,2.69583832144711,1.36882180835686,4.02285483453736,2.70764690600893,1.35777598402422,4.05751782799364
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-5.61011045408415,-7.91269691295117,2.75402781884778,-1.80235220063628,3.03251225169471,1.70571825019075,4.35930625319867,3.02951510024779,1.71893913532565,4.34009106516994
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-5.68681238462043,-7.98939836247065,2.8137051548089,-1.42682191565852,2.88098787959562,1.55421841831027,4.20775734088098,2.88465423740985,1.55649978080004,4.21280869401965
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-5.89412950962143,-8.19671605421972,2.81321794598094,-1.34087662003917,2.47143368752345,1.14370954091577,3.79915783413114,2.49311079907983,1.11658630574871,3.86963529241095
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-6.13435756619183,-8.43694127485917,3.20653225833774,-0.783452288658627,1.99686407528675,0.66617383827791,3.32755431229558,2.03941109022821,0.605406897121018,3.4734152833354
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-5.64112068222279,-7.94370549343855,3.47515066111348,-1.48669446664634,2.97125166392979,1.64449216134281,4.29801116651677,2.9709485377955,1.65328721488282,4.28860986070817
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-5.72575112809421,-8.02833714107924,3.40978428148532,-1.43110823760969,2.80406453993601,1.47722943185062,4.13089964802139,2.81111371583499,1.47396783863303,4.14825959303696
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-5.64308067934713,-7.94566577234117,3.63530630071647,-0.0456049835473301,2.96737969706396,1.64062125408043,4.29413814004748,2.96724684642206,1.64913670445637,4.28535698838775
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-5.98704353420318,-8.28962743249144,3.02300739347789,-2.12688996758277,2.2878823852875,0.959247313774433,3.61651745680056,2.31763143791447,0.919048202483896,3.71621467334504
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.66395377328829,-7.96654030771443,2.65203313638137,-3.22610272612469,2.92614497935755,1.599389553629,4.25290040508609,2.9278254866561,1.60492838885737,4.25072258445483
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-5.72745732534197,-8.03004364708556,2.76680864661591,-1.26738199362106,2.80069395376123,1.4738547664306,4.12753314109185,2.80789135619222,1.47035047961792,4.14543223276653
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.74251976867534,-8.04510423797116,2.544098303435,-1.3779750388463,2.77093815423428,1.44405857474729,4.09781773372127,2.77944411213377,1.43841247776138,4.12047574650617
