"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","SNR_CI_s","SNR_smooth_s","Robustness_score","Robustness_Rank"
"Ca","ALL","PLS_LOO",13396,11255.5432374305,7377.79052102093,18369.0735446626,0.401641950155111,9.08489998338852e-05,0.862389242792692,1,0.917433545675615,1
"Ca","ALL","PLS_kfold",13396,11255.5432374305,7377.79052102093,18369.0735446626,0.401641950155111,9.08489998338852e-05,0.862389242792692,1,0.917433545675615,2
"Ca","ALL","Bayes",13396,11346.9447772753,7644.70989184762,18368.730735261,0.416180627939233,8.74379669376684e-05,0.899567431356569,0.555015766768837,0.761746765521476,3
"Ca","ALL","RF",13396,11028.4199730965,7858.15305705096,17253.4057748509,0.455455181405706,8.59796515503014e-05,1,0.364772115006801,0.74590884600272,4
"Ca","ALL","OLS_weighted",14519,10492.425843022,8101.82570808005,18035.9437498918,0.449204423146897,8.31834857740987e-05,0.984015611827714,0,0.590409367096628,5
"Ca","ALL","OLS",14519,10921.4227828969,8094.54336246637,22038.6753023897,0.367288108355072,8.32094433143569e-05,0.774539877994865,0.00338627521334799,0.466078436882258,6
"Ca","ALL","WLS",14519,10872.2684867972,7637.09392056858,118586.161886132,0.064401223541595,8.81294955103154e-05,0,0.645228708425907,0.258091483370363,7
"Ca","ALL","WLS_weighted",14519,10873.2672025233,7652.5839621963,114937.491193476,0.066580398464715,8.79533357450352e-05,0.00557256838678322,0.622247892800727,0.252242698152361,8
"Fe","ALL","OLS_weighted",14519,15756.8906271743,17745.5706044317,26305.9766538876,0.674583226386664,3.77959583073471e-05,1,0.757533108286106,0.903013243314442,1
"Fe","ALL","RF",13396,19038.7873190732,16966.1125335304,44672.5263112962,0.379788517338457,4.02460970995839e-05,0.497661605915469,1,0.698596963549281,2
"Fe","ALL","OLS",14519,16489.7914089335,17477.4542318397,50727.5899499971,0.344535473675517,3.83459852233895e-05,0.437589437736436,0.811964031593118,0.587339275279109,3
"Fe","ALL","Bayes",13396,20039.3503092571,21079.6068331299,49770.6178813076,0.423535164530212,3.29801397973113e-05,0.572207111049672,0.280957434742063,0.455707240526628,4
"Fe","ALL","WLS_weighted",14519,16225.1661371414,16654.3372974163,181108.83229552,0.0919576206545299,4.02274106465872e-05,0.00718974203791843,0.99815077978863,0.403574157138203,5
"Fe","ALL","WLS",14519,16230.5950256377,16672.7990888321,190028.62119965,0.0877383574304587,4.01831768454211e-05,0,0.993773381940218,0.397509352776087,6
"Fe","ALL","PLS_LOO",13396,19736.9429343488,23037.6123237105,50988.4215852367,0.451820464479349,3.01410523451525e-05,0.620406049892652,0,0.372243629935591,7
"Fe","ALL","PLS_kfold",13396,19736.9429343488,23037.6123237105,50988.4215852367,0.451820464479349,3.01410523451525e-05,0.620406049892652,0,0.372243629935591,8
"Mn","ALL","RF",13396,158.540243527883,133.918983984337,391.165446040875,0.342358931086013,0.00515999158866885,0.861331486648215,1,0.916798891988929,1
"Mn","ALL","Bayes",13396,154.258493992566,151.826991723746,399.642585261461,0.37990694015858,0.0046170740167058,0.990055493180809,0.305655002524996,0.716295296918484,2
