"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","SH20_min_depth_min","SH20_min_depth_max","SH20_min_depth_median","SH20_min_depth_mean","SH20_max_depth_min","SH20_max_depth_max","SH20_max_depth_median","SH20_max_depth_mean","SH20_midpoint_depth_min","SH20_midpoint_depth_max","SH20_midpoint_depth_median","SH20_midpoint_depth_mean","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd","SAR","SAR_err","SAR_pc_err","DMAR","DMAR_err","DMAR_pc_err"
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,-68.87,-63.15,-65.99,-66.01,-64.78,-17.65,-48.93,-47.23,-65.18,-39.64,-56.27,-54.6,21128.75,48795.75,1.3875,41,153,27.5,719.5,2054.5,76.25,187,62,47,115.5,471.25,623.5,36172,5541.5,0.153299754,11.48912529,48.54551129,14.84362939,410.8726486,636.5105393,54.75019026,36.98648402,58.29808459,31.6227766,92.14662229,123.4298046,202.7716285,2850.288757,382.2220123,0.002238014,74.05292232,3.702646116,25.94707768,2.594707768,0.204293297,0.02042933,2041.721942,46.94130895,6749.372655,1924.888147,20764.4876,191.5470843,8034.582758,86.27648623,614.0518172,4.3370591,32678.58936,69.15812421,16.33205694,0.063835773,26.27212126,0.174368454,24.69368632,0.086063133,74.45665889,0.998541864,3.20283705,0.054562539,4.612179656,0.039321744,138.036883,6.40274082,93.81158408,8.921202081,1.578894472,0.016029645,0.834903047,0.005683436,0.0745473908413205,0.0273330730183522,36.665365091761,0.015229532257721,0.00710691685219723,46.6653652386087
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.970588235,-61.13,57.31,-17.67,-13.84,-60.44,97.74,-8.87,-3,-58.06,79.76,-12.34,-2.39,14967.41176,49334,1.342352941,48.88235294,371.0588235,342.4705882,164.7647059,20505.05882,265.8235294,148.4117647,92,16.47058824,86.29411765,724.8235294,566.1176471,20162.64706,4087.058824,0.203875802,41.30206162,168.250732,157.8199598,90.91722156,5465.091576,60.77749922,36.69989582,37.49166574,22.00601522,45.41167898,137.044808,120.6616563,2676.600408,397.1135654,0.012290366,67.63722506,3.381861253,32.36277494,3.236277494,0.324199705,0.03241997,2470.033093,34.02759777,8470.459825,2421.09846,24349.44729,711.6515767,10205.77283,252.6865249,553.5802331,15.06148595,48738.7654,1007.282625,18.68861595,0.079848366,39.93389191,0.141991361,26.74331214,0.313205083,81.89432683,1.376284175,6.559985032,0.051370996,6.928285046,0.072325223,172.0332159,8.636659734,130.2830932,7.874920915,2.111394546,0.024201811,1.145028767,0.007781087,0.14760147601476,0.0100711273368163,6.82318877069302,0.0478523549815498,0.00805029193596751,16.8231886164671
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,-40.91,154.79,28.04,36.72,-30.55,146.52,35.46,41.77,-25.21,156.18,56.32,63.02,17856.53333,63331.26667,1.379333333,111.1333333,543.2666667,533.2,158.8,31088.13333,248.5333333,185.5333333,90.4,23.06666667,90.53333333,775.2666667,600,22545.66667,4478.466667,0.201586507,45.29879637,257.6920828,252.8207157,60.9440024,7546.575409,92.1829444,31.90357496,43.18200683,24.78325087,69.77501258,271.1176515,110.691334,3398.159495,280.7120708,0.022091369,41.40335573,2.070167786,58.59664427,5.859664427,0.963326181,0.096332618,1625.983285,4.532085741,7270.581826,2083.787413,18719.29689,285.4615205,11837.89698,130.380681,433.6021987,7.251617097,40886.55616,685.9688045,15.75984242,0.167762212,28.84382633,0.280654365,26.49605516,0.302346615,74.54857758,0.647526893,4.320499499,0.084280295,8.457485532,0.069317299,154.8814977,4.521959852,132.8980564,7.845461046,1.904048371,0.015679958,1.21611583,0.015233425,0.277227722772277,0.0074694552632983,2.69433921997546,0.267060723445544,0.0339015941297751,12.6943392095948
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.4857143,-18.59,210,65.7,75.24,-8.02,214.73,70.67,83.69,-7.28,226.51,128.58,126.29,21546.35714,63213.71429,1.381428571,52.14285714,244.4285714,192.4285714,74.07142857,19220.28571,201.5,225.3571429,101.7142857,3.785714286,54.92857143,312.5,758.8571429,34171.85714,5453.285714,0.159645525,45.36155123,100.1903683,82.75795503,28.59925842,7409.844984,97.13966947,22.76842329,51.99619597,7.76757136,51.75305905,78.28326278,100.0975349,670.8881435,180.0591478,0.006319067,82.51226355,4.125613177,17.48773645,1.748773645,0.172242166,0.017224217,1606.982719,27.67398683,2638.458059,863.5155109,7892.84278,163.3355729,3166.073488,44.73377847,145.6542648,1.71335692,18707.63044,91.41985794,5.990333136,0.045056322,14.90398608,0.05400101,12.73383553,0.0819318,27.27598299,0.458474537,4.084353792,0.116059134,2.597921886,0.063207346,65.34606485,2.211412383,43.42615035,1.823579953,0.723868771,0.025206261,0.684732429,0.000968503,0.153846153846154,0.00557174695696896,3.62163552202983,0.0264987947692307,0.00360956930273378,13.621635754261
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.2071429,-3.96,225.59,86,98.44,9.4,227.02,90.03,106.81,26.91,236.19,169.47,154.74,18073.14286,50747.71429,1.393571429,104.5,485,433.1428571,104.9285714,12891.42857,143.4285714,200.9285714,120.8571429,8.642857143,64.64285714,646.5714286,670.8571429,27758.21429,5068,0.185652935,100.2939909,249.8818182,239.1120938,40.17933699,3830.01325,71.6752444,36.13961024,50.85856277,13.80973538,69.96219544,243.7892262,118.8469327,4996.428512,479.4193603,0.020160458,71.80119564,3.590059782,28.19880436,2.819880436,0.313169166,0.031316917,1732.985617,17.56871755,7029.037339,1907.985918,23057.20465,434.2114875,9442.994519,253.226675,372.8583737,8.19883524,35630.07615,399.9479647,14.56260068,0.081466026,31.14535059,0.089369364,25.82156005,0.18436126,65.36111894,0.643115219,3.719253835,0.057860348,4.555799076,0.017626227,143.4502871,5.236474934,114.5251759,6.949966381,1.879720325,0.033823532,0.845985799,0.005878393,0.15531660692951,0.00562819291713569,3.62369036280198,0.0486403722580645,0.00662661376987958,13.6236904905285
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,8.62,234.13,111.83,126.25,20.04,246.29,116.69,133.24,51.36,245.6,207.61,180.92,20860.6875,54932.3125,1.32875,49.375,320.6875,307.6875,74.6875,9088,77.25,227.6875,125.1875,12.5,63.375,385.125,852.4375,35799.1875,5683.0625,0.160042134,59.03544133,347.5542584,290.9542275,40.70989847,5483.486348,56.51135579,27.98265832,45.20061762,31.63331577,61.51300675,258.4089459,111.0771316,4346.571756,412.5288626,0.013361597,80.8570446,4.04285223,19.1429554,1.91429554,0.183332976,0.018333298,1544.341058,19.77568712,3048.627916,1029.760485,8068.846686,203.0553031,3112.020149,70.38593935,137.6502423,3.767816255,13008.32214,299.9003674,5.221829427,0.034339306,13.60485991,0.037998077,19.18499137,0.141255927,28.74841778,0.45941447,2.507339154,0.040575593,4.22647584,0.084413495,73.24363877,2.496659877,41.3224873,1.733822103,0.701594692,0.00189081,0.759972104,0.007226092,0.214592274678111,0.00631127193166996,2.94105272015821,0.0393418403433476,0.00509124838574999,12.9410529383404
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.5266667,27.19,300.65,166.41,186.88,89.36,323.98,179.04,197.41,106.45,308.6,268.6,241.87,21094.13333,53044.6,1.298,20.2,153.2,143.6666667,45.2,4948.333333,86.8,212.8,104.2666667,9.333333333,83.86666667,300.3333333,879.7333333,37836.93333,5968.2,0.157802914,8.929885618,39.87874479,63.92033733,18.70905052,1018.377818,49.87441371,28.09727999,52.57439174,18.99498681,71.53407446,109.9335297,95.80446356,1429.231985,208.73914,0.004309572,80.22968919,4.01148446,19.77031081,1.977031081,0.228079577,0.022807958,1195.644073,10.13885337,2675.023484,971.5768425,7023.833905,194.9295095,3257.609478,97.329283,116.7959682,2.858430699,9929.222192,271.9387073,4.215243411,0.073672112,10.86332373,0.083331033,10.81206248,0.068603587,28.98839799,0.171941507,1.591513383,0.032977868,2.954910964,0.027519532,66.66000584,1.215205903,46.13258291,1.848216072,0.965531788,0.01952173,0.66100582,0.004545605,0.1329534662868,0.00471714006536608,3.54796320630749,0.030323970351377,0.00410828038578219,13.5479633378405
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,51.9,397.92,304.42,274.9,131.24,426.71,276.74,276.76,195.89,416.74,311.42,313.64,23650.53333,61225.33333,1.335333333,10.33333333,162.3333333,84.73333333,46.46666667,8375.6,92.73333333,242.2,116.5333333,4.333333333,40.86666667,125.2666667,936.3333333,42160.4,6328.666667,0.150175611,8.682220475,78.84402928,40.10783085,18.38037255,3817.866285,61.37876164,34.96978287,41.75073424,10.92615909,52.57357656,87.9402936,122.2787604,1503.870758,213.7139833,0.004295984,84.03655899,4.201827949,15.96344101,1.596344101,0.160195085,0.016019508,982.6393251,33.61844003,458.1692768,273.1267857,1842.298409,30.56479527,338.8842864,6.962616026,22.55582026,0.666533592,4020.387316,67.74261464,1.572869736,0.017783884,7.487431173,0.034151641,3.298222114,0.016411823,11.6740324,0.10489905,2.025278681,0.098573745,0.811121884,0.025344872,28.31046928,0.190321941,11.60409855,0.079953569,0.393167393,0.00299171,0.214132522,0.001869461,0.752688172043004,0.00373522584776286,0.496251434059927,0.120576945698924,0.0126560590157249,10.4962511219405
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,392.71,513.74,458.53,457.34,422.22,533.65,495.86,491.73,394.08,521.04,474.95,469.15,21313.25,55199.625,1.315625,21.6875,220.25,287,69,8722.1875,178.4375,217.1875,108.375,0.9375,58.25,486.3125,894.4375,36190,5810.9375,0.160899843,17.04393832,74.42177101,110.0327224,20.17919721,1065.458225,64.83617175,30.77058931,48.66466891,2.568235451,56.41926385,136.0787609,63.23814118,2959.502886,340.313085,0.00513953,68.34743292,3.417371646,31.65256708,3.165256708,0.314377289,0.031437729,1656.226334,6.054527797,5071.624524,1576.918734,15295.91562,236.5896523,6877.170886,109.8412701,213.3189091,2.983821266,18207.37633,174.7467358,6.986589224,0.042150715,16.48989021,0.0599718,22.07333655,0.101494601,44.32511103,0.350471561,2.226330413,0.015443008,3.976518253,0.100787663,114.3906738,3.793152987,97.8771987,4.502392108,1.360214265,0.002755716,0.998413767,0.012461864,0.043617330619366,0.0106428267347808,24.4004540939407,0.013712298153533,0.00471709283589213,34.4004541257496
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,522.03,607.36,555.04,558.51,529.6,742.74,589.36,599.46,525.33,674.73,579.85,585.2,22599.8,56713.06667,1.3,7.466666667,118.2,102.4666667,41,6654.933333,96.6,235.8,125.8666667,2.666666667,28.33333333,198.1333333,911.6,39933.73333,6159,0.154267967,8.4504156,28.52367438,33.68947836,13.26111394,1094.213447,62.8806125,32.9874435,43.98841839,10.32795559,51.43465572,115.0893235,124.1161898,953.2722192,174.0824928,0.004276096,81.83306385,4.091653193,18.16693615,1.816693615,0.190035975,0.019003598,1984.35608,27.9378454,2197.636489,660.9589888,5707.668952,140.4932862,2119.195067,42.49584384,70.00844714,1.304675757,11359.78762,111.3855993,5.66932153,0.032214672,15.34618164,0.095693995,18.88934963,0.052728105,29.368275,0.129787204,4.466479343,0.067868015,3.67902566,0.046467408,64.93648567,2.106412572,51.11187666,2.214402619,0.612052096,0.010945345,1.260110739,0.004130806,0.0341880341880341,0.00634316523945448,18.5537583254044,0.0064969564102564,0.0018551252489855,28.5537585885125
