"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","SH20_min_depth_min","SH20_min_depth_max","SH20_min_depth_median","SH20_min_depth_mean","SH20_max_depth_min","SH20_max_depth_max","SH20_max_depth_median","SH20_max_depth_mean","SH20_midpoint_depth_min","SH20_midpoint_depth_max","SH20_midpoint_depth_median","SH20_midpoint_depth_mean","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd","SAR","SAR_err","SAR_pc_err","DMAR","DMAR_err","DMAR_pc_err"
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,671.28,878.28,757.44,767.28,723.79,894.24,777.3,794.03,692.04,884.36,764.36,776.75,22132.07692,54216.69231,1.357692308,45.84615385,150.0769231,258.1538462,61.15384615,4195.230769,80.23076923,220.0769231,92.46153846,0.923076923,67.30769231,214.8461538,1110.769231,39486.23077,6091.692308,0.154355481,18.13765032,32.90253673,38.00624105,18.25215126,441.561463,34.4290426,38.57127934,49.38727128,3.328201177,77.8421315,128.9604889,57.12435827,1086.720154,140.4963728,0.004671109,81.9911618,4.09955809,18.0088382,1.80088382,0.163283006,0.016328301,3492.592783,17.23671939,3732.955372,600.6912203,8677.270529,199.5974938,2737.714004,83.43219744,87.44930657,2.241839965,4793.106432,123.7777205,1.678496422,0.041155697,9.854731646,0.162334964,10.40875416,0.161441707,22.31535337,0.498619634,1.891934993,0.026962291,12.29867694,0.24860925,80.95231282,1.021867117,111.6058313,1.207940004,2.094705664,0.020458546,3.042283803,0.057990562,0.0448598130841123,0.00538213132400432,11.9976677430929,0.00732484512897198,0.00161129511211131,21.9976679880664
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,2712.458333,782.38,1060.05,895.07,903.55,786.79,1101.36,920.8,927.34,781.2,1079.49,914.46,917.86,21397.16667,52463.33333,1.356666667,47.91666667,174.9166667,270.25,69.75,3994.166667,74.75,202.6666667,98.91666667,0.916666667,108.75,314.4166667,1049.666667,38108.83333,5952.666667,0.156329378,15.31166123,24.61137333,73.28416051,21.75117552,669.1856426,37.65181391,30.63964554,56.21946983,3.175426481,54.76582378,174.0211368,89.60654738,1414.433573,163.4121022,0.005310872,80.8040297,4.040201485,19.1959703,1.91959703,0.211486343,0.021148634,2867.540808,19.97513047,3515.939224,534.1706522,9459.400389,451.5596368,2833.675864,107.3163869,86.14961589,3.732362338,5197.712813,175.1787325,1.967605598,0.065948581,11.56429275,0.275483342,9.373035718,0.271420193,20.69108587,0.427441505,1.857526302,0.014508774,10.32724622,0.12519598,86.09850052,0.414138987,96.16087645,1.502312638,1.76961539,0.035234836,2.641940663,0.073027458,0.046237915090374,0.00344849206846825,7.45814784625998,0.00977868757040772,0.00170717771959425,17.4581477044068
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,2912.561538,804.92,1320.41,1021.52,1031.95,814.54,1382.2,1037.91,1057.32,810.36,1348.35,1010.41,1032.21,16595.23077,45664.38462,1.433076923,139.8461538,502,820.2307692,158.5384615,10666.53846,85.84615385,185.6923077,105.8461538,19,165.8461538,1254,855.7692308,24373.69231,4755.307692,0.196528091,67.25430117,194.4020747,349.127998,57.45812299,3494.477467,49.09488458,34.27677692,49.1373011,30.87879531,56.05034367,348.2446458,149.8544593,3171.573988,419.6098157,0.016702691,70.03022518,3.501511259,29.96977482,2.996977482,0.365062981,0.036506298,1552.905719,19.92143048,13911.44149,1930.925053,17303.92837,370.717596,7876.665965,151.2091388,212.8364779,6.240262071,12610.90951,440.7759491,5.218331686,0.134842002,13.36916814,0.524919335,13.06431875,0.407919365,41.60383738,1.403200361,1.406796613,0.009215404,15.69566935,0.133332164,150.3131973,1.05818661,102.9146045,1.849401518,2.557377839,0.061020981,2.053493809,0.044461997,0.0472999605833665,0.00207871396895788,4.39474778270508,0.0172674646117463,0.00248560797459873,14.3947477553125
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3063.315385,819.91,1529.79,1107.44,1129.11,827.63,1601.48,1121.71,1153.09,827.75,1587.76,1072.06,1118.75,24017.23077,56447.46154,1.308461538,9.153846154,156.2307692,80.23076923,31.15384615,1483.384615,38.15384615,228.0769231,142.8461538,0,27.46153846,58.23076923,1061.461538,44530.84615,6783.230769,0.152334579,7.722760235,35.38161916,20.95691551,24.26192543,128.4987279,30.73772425,32.25280747,56.52410423,0,40.00961423,73.53587996,145.4628334,501.475464,97.57659713,0.002125656,85.28397915,4.264198957,14.71602085,1.471602085,0.134803354,0.013480335,1204.378718,15.05284217,1680.089191,261.9857183,9172.659013,276.1605867,1708.112446,62.94800743,45.25246798,1.310067389,3682.282642,146.3440893,1.796711679,0.054430343,13.47816025,0.395213256,10.09827176,0.307887904,31.83349681,1.019096502,1.963624592,0.016781917,3.465695798,0.035575797,90.88637985,0.506644858,53.04194313,0.904802555,0.670868341,0.021940302,1.322438942,0.053757721,0.050041701417848,0.00153537111199252,3.06818327213174,0.00674578919099246,0.000881552074613867,13.0681829754032
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,3406.908333,1020.33,1768.68,1356.47,1378.06,968.94,1787.17,1326.32,1346.42,921.98,1811.83,1326.22,1327.24,23295.83333,55432.33333,1.344166667,10.66666667,119.3333333,52,31.58333333,1255.583333,44.83333333,253.3333333,91.58333333,1.416666667,15,87.66666667,1020.25,43549.16667,6502.25,0.149286388,11.97219,19.10418009,13.96749473,13.49382575,113.4784387,30.88934307,55.03112067,41.1945679,4.907477288,37.12876856,58.01619419,96.02662983,707.7605955,231.2378252,0.003854316,86.11678189,4.305839094,13.88321811,1.388321811,0.148372174,0.014837217,1702.716629,30.58172561,1510.227592,218.9868485,9132.722834,326.9525272,895.5841879,28.59071384,44.65236078,1.695917806,2906.84201,119.2502034,1.674316698,0.058006501,16.45315411,0.457897518,4.106794771,0.13323458,44.45209818,1.344994227,2.443221784,0.015747159,3.393843761,0.073792722,100.2782265,1.023650594,54.90010413,1.291055982,0.781817406,0.016601029,1.309566886,0.035283885,-0.0347661188369157,0.00143445829638518,-4.1260236816024,-0.00515832463337553,-0.000302998753484101,5.87397604880527
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3606.608333,1077.47,1920.34,1532.6,1525.27,1030.75,1910.03,1454.39,1456.38,951.69,1923.68,1476.83,1452.65,22198.66667,55549.16667,1.315,70.41666667,118.5833333,77.33333333,86,4226.833333,80.83333333,216.5,112.0833333,15.41666667,139.8333333,79.08333333,1359.75,40367.25,6222,0.154840937,102.3145403,19.55625142,57.04915478,69.66151931,3552.371444,65.78039682,39.37350286,47.26801404,21.35185039,166.8444204,81.61713093,299.8933523,3288.378852,195.2425065,0.009815744,73.07921605,3.653960802,26.92078395,2.692078395,0.325103155,0.032510315,659.7177102,7.559484159,33527.2042,4649.592676,8158.141307,257.6654267,1828.049201,32.68879172,522.6884223,18.37039487,17287.12417,622.7958177,2.172456549,0.053102691,6.591575629,0.170480391,4.231129546,0.131749448,108.0616059,2.93711721,1.779482492,0.013884202,83.78057199,1.363236969,25.74171216,0.234095087,365.03667,6.533508688,7.738799504,0.148483428,9.136323596,0.246783766,-0.0159674843954131,0.00132122609781879,-8.27447871624866,-0.00519107955436208,-0.0000895731745832395,1.725521129954
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3672.846154,1088.09,1993.31,1586.03,1573.01,1073.45,1939.43,1499.45,1500.08,965.83,1963.19,1521.81,1492.01,23282.23077,56379.30769,1.284615385,7.923076923,99,31.61538462,38.69230769,2242.692308,72.92307692,236.0769231,104.9230769,3.769230769,45.23076923,92.69230769,1101.153846,43208.46154,6354.846154,0.14707253,8.722208612,14.35850503,13.50640874,12.41225614,497.1313349,53.42512134,38.67268963,51.61469677,12.16657885,52.30862556,80.24793312,110.3296924,465.3182809,135.818412,0.002614932,86.84958639,4.34247932,13.15041361,1.315041361,0.134092116,0.013409212,2364.806624,26.34555598,1775.555422,239.8816494,9008.025253,299.4838558,927.5947566,23.56033515,41.27915274,1.450468949,5699.532307,278.8246605,9.289874448,0.273316825,29.04148441,0.727353789,5.702281494,0.107612601,74.84515086,1.794796406,3.3417994,0.017166708,3.510079214,0.03683938,89.95098118,1.03323831,128.8325087,0.812660259,1.367059521,0.020458967,3.721633933,0.107555557,-0.016454134101193,0.00140954260342519,-8.56649517231659,-0.00220636965857672,-0.0000316284221538929,1.43350512598581
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,4072.190909,1390.32,2122.93,1841.8,1816.72,1319.02,2129.5,1807.35,1777.16,1204.07,2089.37,1766.45,1724.64,22610.54545,53901.36364,1.286363636,8.727272727,136.5454545,48.27272727,31.27272727,1101.545455,49.45454545,211.1818182,125.3636364,0,29.45454545,131.3636364,955.1818182,42425.72727,6407.909091,0.151061059,9.001010044,16.90185573,21.34989887,12.87704088,83.24225326,33.90387481,40.81866774,26.57168691,0,50.96540716,118.6922683,106.712528,1280.208115,202.2416646,0.003106547,85.31409168,4.265704584,14.68590832,1.468590832,0.192928754,0.019292875,1170.280402,28.69538276,1616.540504,242.61321,9066.503042,143.5601088,1011.744965,18.57907434,33.03452813,0.73941359,8290.436014,250.7954566,6.308413318,0.18168757,8.399597711,0.200773499,3.550825248,0.084355233,18.47659493,0.399430846,2.039081586,0.029290091,2.572375363,0.05517544,90.16944152,1.602499353,25.49660435,1.123297574,0.473611704,0.013890805,0.539774728,0.014379294,-0.0252780586450961,0.0013528504559106,-5.35187640358234,-0.00487686435793732,-0.000226682672875344,4.64812338908724
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,4264.508333,1537.48,2226.36,1955.77,1935.62,1592.29,2230.97,1956.1,1934.65,1435.32,2189.46,1902.04,1873.46,23337,55047.25,1.4025,11.08333333,137.4166667,29.33333333,12.83333333,1135.583333,69.16666667,227.5833333,116.1666667,0,8.583333333,45.5,1067.5,43874.58333,6320.333333,0.144091434,8.500891219,15.57654608,14.11854572,16.06143508,121.3578168,42.70370078,23.30219784,21.99517854,0,16.22824885,54.75150475,93.46316727,822.7654541,159.5677874,0.004194013,94.2979757,4.714898785,5.7020243,0.57020243,0.066260719,0.006626072,1162.848501,37.18547363,1287.60712,172.4655392,10908.71895,321.9344168,577.1550241,14.26116795,32.69465354,1.005750752,4160.753842,158.6757121,4.559558768,0.101269459,7.195932222,0.131594243,4.361117146,0.074532348,13.02478337,0.345735346,2.738470285,0.039829385,1.737402116,0.031082893,123.0745887,1.645659293,23.82046817,0.854221154,0.459696418,0.014663766,0.526609236,0.019235906,-1.13402061855694,0.00158618004585504,-0.139872240407187,-0.0751410215464078,-0.00740900083774104,9.86012791051179
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,4460.441667,1920.95,2272.54,2060.71,2082.94,1991.22,2285.41,2086.95,2111.82,1941.44,2263.77,2061.04,2080.71,23430.83333,55713.66667,1.3025,13.41666667,183,81.91666667,28.08333333,1494.083333,79.75,225.4166667,127.0833333,0,36.33333333,215.1666667,1067.25,43386.58333,6448.833333,0.148645353,11.3093552,25.70815223,15.01791859,21.77762961,154.2450579,33.85295744,41.86875236,58.81165366,0,55.71409701,66.8265507,69.06798364,806.8675072,154.0612826,0.002805371,84.80792168,4.240396084,15.19207832,1.519207832,0.14231974,0.014231974,1196.58016,7.271250077,1236.883197,186.6234713,9373.127177,356.9183823,952.6036137,34.82955324,32.37937778,1.327980381,2308.505037,94.16882822,1.84420973,0.069793753,5.8254102,0.215640243,3.650559565,0.160516898,8.90748345,0.296383707,1.850621443,0.022074336,2.185976834,0.033527629,105.1299282,1.01440831,27.19994924,0.523947791,0.461314502,0.014842933,0.659903412,0.023980197,0.0380886426592794,0.00301816385885967,7.92405202216982,0.00542076572022156,0.00097162086769246,17.9240520221698
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,4699.990909,2067.85,2620.6,2246.77,2270.08,2095.51,2721.49,2326.66,2346.53,2081.19,2726.37,2316.56,2338.37,23606.90909,56772.27273,1.369090909,22.18181818,210.0909091,125.5454545,47.27272727,2664.818182,60.90909091,235.5454545,100.2727273,1.181818182,43.90909091,267.2727273,955.7272727,43350.63636,6477,0.149408723,14.63433075,40.80307475,47.50234444,24.26969678,563.5052472,50.63685327,32.22223964,41.34752933,3.91964748,61.95071355,62.73131739,139.153937,352.6259414,96.45206063,0.00179068,85.45102951,4.272551476,14.54897049,1.454897049,0.181398193,0.018139819,1171.333191,32.24376756,1349.077299,212.1717035,9886.937315,252.1941624,1037.181165,23.116577,34.06839062,0.82220759,2944.227671,101.6232227,3.39219619,0.105755528,6.099251399,0.148178359,5.365034951,0.147724747,9.240124767,0.267960723,1.784192243,0.025307329,2.353416213,0.042715053,111.2389984,1.490631676,28.03668733,0.43000599,0.45962991,0.010927318,0.698433639,0.023910205,0.0130804447351209,0.00152989413132611,11.6960406339882,0.0023727690385873,0.000514796930838458,21.6960404686061
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,5048.066667,2242.44,3526.51,2686.63,2760.06,2307.99,3922.58,3118.12,3139.26,2270.3,3628.54,2739.45,2803.72,24161.16667,57379.91667,1.331666667,10.66666667,152.25,79.33333333,20.08333333,1765.666667,75.5,231.1666667,92.41666667,1.416666667,36.25,201.5833333,987,44643.41667,6662.5,0.149243395,9.316001223,23.6417389,37.26644441,14.41248407,364.5261765,28.3083669,44.82051749,50.54513435,4.907477288,54.7209865,79.61664779,104.0882493,393.6065082,164.9878783,0.003707613,88.06898797,4.403449399,11.93101203,1.193101203,0.139855157,0.013985516,1085.136475,29.10840515,1255.647618,177.9897434,10946.62033,300.2437318,583.3137913,22.04463858,32.56708798,1.112713135,5323.150885,228.2582562,4.562528403,0.165536483,8.079913573,0.213276653,5.664348023,0.193384178,15.43833055,0.563376979,2.743161641,0.030267381,1.352744031,0.017037809,133.8523408,1.917764139,21.02405945,0.7457828,0.400925238,0.006127251,0.476272182,0.017668535,0.00290084388185652,0.000654707345816417,22.5695477757806,0.000405697976529533,0.000132133997161415,32.5695479902882
