"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.00042754755449013,0.00026353689230291,1973.319538,728.4065428,3780.41927685895,-7561.23132557569,15122.0698792936
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.00031306089191432,0.00027903395004023,14359.67839,3663.807136,3663.25225530738,-7679.04787798569,15005.5523886004
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.00010282498003082,0.00011034564425372,3095.570446,982.5430133,3448.09430533869,-7895.56297942772,14791.7515901051
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.00070921354630775,0.00046428493246785,3134.001598,945.8757012,4068.67962606589,-7271.64174636316,15409.000998495
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.00107166054501877,0.00063864808505811,3044.618396,864.5444411,4439.61222514622,-6899.56121253382,15778.7856628262
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.00045581977488401,0.00042433415053255,1424.582603,617.0473108,3809.35340579303,-7532.1465174961,15150.8533290822
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,0.00021230386071863,0.0002044426169131,1716.680373,574.2556523,3560.13630293379,-7782.78769495322,14903.0603008208
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.00019011362607137,0.00020747012536857,683.2265993,330.288126,3537.42655104957,-7805.64141303927,14880.4945151384
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,0.0001857107124786,0.00020408760947055,1641.390095,595.6836327,3532.92055655023,-7810.17625475555,14876.017367856
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,0.00019478958612746,0.0001565912796057,5412.77206,1133.053064,3542.21198456942,-7800.82544555699,14885.2494146958
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,0.00010128225546983,0.00017860780287373,5594.694254,1512.473246,3446.51546254758,-7897.15256769537,14790.1834927905
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,0.00057085093619506,0.00073960003653382,2804.420041,585.0799774,3927.07767387106,-7413.84888886463,15268.0042366068
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.0003551814970829,0.00024307343519778,21023.43508,4080.69295,3706.35898706563,-7635.69483734116,15048.4128114724
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.00061988792851571,0.00063476788817649,1243.638909,437.7130837,3977.26271907014,-7363.4388054465,15317.9642435868
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.00022751983392753,0.00023230912658657,11337.75217,2616.583382,3575.70851213951,-7767.11813773171,14918.5351620107
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.00015310954613431,0.00013368050551674,21256.47654,4637.824269,3499.55613248783,-7843.757181212,14842.8694461877
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.00018647574637043,0.00021080672251852,4642.258304,1389.963814,3533.70350139704,-7809.38829082274,14876.7952936168
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.00028949250476341,0.0001748270685633,2367.746797,501.3815099,3639.13208564641,-7703.30959699991,14981.5737682927
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.00046179802474125,0.0002168309342401,21467.56946,3376.49462,3815.47161829136,-7525.99693661592,15156.9401731986
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.00031733322050662,0.00025594739299673,3810.216932,970.2818044,3667.62460755337,-7674.65015300521,15009.899368112
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.00023487140472387,0.0002839481841374,2179.747422,564.4911449,3583.23219773357,-7759.54781809388,14926.012213561
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.0001367957431886,0.00017668879217363,2601.638721,565.6764383,3482.86039118205,-7860.56318272711,14826.2839650912
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.00018056699343748,0.00017241488665416,2160.208858,504.1027803,3527.6564128833,-7815.47421751365,14870.7870432803
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.00029339795098682,0.0002808937687192,2135.960113,544.2065152,3643.12896608236,-7699.28907592074,14985.5470080855
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.0003231823950926,0.00017863041606281,1942.49545,493.2577849,3673.61072287331,-7668.62944286547,15015.8508886121
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.00016454798541777,0.00021165394569504,643.1526044,288.8626367,3511.2623682352,-7831.97440066579,14854.4991371362
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.00036822075947514,0.00080466276406978,661.9708417,325.0800747,3719.70352435368,-7622.2757824593,15061.6828311667
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.00103902961383652,0.00040043012878697,1745.183529,636.3270443,4406.21733939219,-6933.03350979551,15745.4681885799
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.00030452987113792,0.00023430523976916,543.4726901,321.6442737,3654.52150647885,-7687.82955433508,14996.8725672928
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.00029607066666798,0.00024678648100741,2704.115972,923.7798793,3645.86425531842,-7696.53765040644,14988.2661610433
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.00045225770362782,0.00041295973757659,473.7956247,223.0052862,3805.70793941072,-7535.81075622308,15147.2266350445
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.00032878766087176,0.00049000380087992,519.5682507,257.8592821,3679.34721899935,-7662.85994913446,15021.5543871332
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.00094278118107186,0.00052906054430443,2355.45594,816.8976853,4307.71554064708,-7031.79353811867,15647.2246194128
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.00121358744451538,0.00060723138443718,1070.885179,427.93975,4584.86191378183,-6754.03453811837,15923.758365682
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.00041518723618952,0.00030834921678359,1739.758107,627.1074323,3767.76957908518,-7573.9481083815,15109.4872665519
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.00064925705328726,0.00038601340722755,1447.271106,470.971649,4007.31943308065,-7333.2528597618,15347.8917259231
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00063131710742029,0.00020379666110956,1334.018291,545.4493081,3988.95947763485,-7351.69126157496,15329.6102168447
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.00048005197453462,0.00046398651955103,3262.422113,1005.382976,3834.15292911589,-7507.22091124264,15175.5267694744
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.00084739823926741,0.00026854775056789,2439.861236,757.6437819,4210.09949571561,-7129.70954098581,15549.908532417
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.000172348131751,0.00016859596898757,4192.532888,1214.507924,3519.24513140576,-7823.93980105263,14862.4300638642
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.0006076211164119,0.00036168097855275,2645.007056,831.194612,3964.70871665798,-7376.04801546775,15305.4654487837
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.00043757936196949,0.00024682862559979,1279.071246,462.2106416,3790.68594877243,-7550.91074756508,15132.2826451099
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.00111592805699044,0.0003161640096692,2999.419337,967.0211811,4484.91612703771,-6854.16049782376,15823.9927518992
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.00117057241952479,0.00036715381114519,1873.201141,661.8703278,4540.83982206633,-6798.13032324488,15879.8099673775
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.00060910337870572,0.00037879089395801,2896.949952,901.8791875,3966.22568164078,-7374.52434095199,15306.9757042336
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00090728805691167,0.00050204960372601,3339.764406,1047.00677,4271.39145232233,-7068.224121695,15611.0070263397
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00112802125538654,0.00031423178649304,1374.155784,526.8474966,4497.29245110223,-6841.75936877111,15836.3442709756
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.00134967801660833,0.00047698399670631,959.6082071,355.1815587,4724.13863505775,-6614.58341867237,16062.8606887879
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0009254243425199,0.00032615706020574,6631.161901,2065.435552,4289.95234421066,-7049.60805421283,15629.5127426341
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.00418125846748785,0.00269289902818202,5147.889503,1470.473436,7622.01197898134,-3733.32532305674,18977.3492810194
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00097532353519084,0.00056367750733303,5505.035933,1603.539606,4341.01977557377,-6998.39699734102,15680.4365484886
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.00118340298807389,0.00063512882290397,6097.843222,1936.386236,4553.97077957604,-6784.97645089766,15892.9180100497
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00114157317151975,0.00047276710394982,6175.999603,1855.683454,4511.16164436824,-6827.86321613155,15850.186504868
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00096892033083372,0.00034510153050504,5968.444872,1958.591437,4334.46665955108,-7004.96787257288,15673.901191675
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.00125449123889381,0.000504229210705,2516.983872,857.2828993,4626.72334680514,-6712.11130247116,15965.5579960814
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00049588600192816,0.00032231721719709,790.4601626,305.8039749,3850.35766237587,-7490.93531986493,15191.6506446167
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0007870628916867,0.00044278763174804,3163.380594,1060.826347,4148.35157843634,-7191.66984031763,15488.3729971903
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00181812535588744,0.00091147940473434,6266.517708,1913.941942,5203.55325211629,-6135.25113321941,16542.357637452
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00114069074272907,0.00056874907189011,1326.826528,440.8838882,4510.25855617606,-6828.76803282819,15849.2851451803
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00237576643088783,0.0005501778906073,5443.67845,181.2744924,5774.24980647998,-5566.0317532434,17114.5313662034
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.0028669843468963,0.00062831534972832,5975.780316,106.9664677,6276.96810445964,-5065.85608025814,17619.7922891774
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00422504534667578,0.00145681466507321,5333.453521,102.4023076,7666.82399552598,-3689.0730874551,19022.7210785071
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00324905057246883,0.00066026583492587,5207.184,104.6643984,6667.97925526634,-4677.6259895866,18013.5845001193
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.00201390487758364,0.00063767603110958,5837.940234,81.73116327,5403.91635924019,-5935.23589633488,16743.0686148153
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.002637489584682,0.00094133177737723,6956.874444,214.2717329,6042.10041642192,-5299.39118705748,17383.5920199013
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.00324936307470982,0.00073513387586082,5864.826617,211.1337582,6668.29907380223,-4677.30873334394,18013.9068809484
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.00593727119131278,0.00216613794818445,8871.994311,120.6591226,9419.1364302334,-1965.84904973174,20804.1219101985
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.00753708405477638,0.00271848822803511,7746.307975,230.8399776,11056.4040737705,-368.376370803089,22481.1845183441
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00288229152061386,0.00073037943321397,8706.157013,221.1363881,6292.63364935813,-5050.28844164398,17635.5557403602
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00263885760818558,0.00093477317816532,6598.380417,137.9061507,6043.50046805868,-5297.9983273342,17384.9992634516
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.00231829219822249,0.00054315791414622,4618.995032,122.8652679,5715.42998846929,-5624.63004651553,17055.4900234541
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.00201655379488215,0.00053872805721135,3415.579205,69.67781578,5406.62729292644,-5932.53093626616,16745.7855221191
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0021973402769674,0.00054702018717695,4921.529077,148.6301781,5591.64634375858,-5747.99950558616,16931.2921931033
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00168588005994824,0.00066643323478854,7273.786524,336.7763161,5068.21183250645,-6270.46213580203,16406.8858008149
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.00150632677915916,0.00040685559422986,5415.67046,155.9713092,4884.45485464941,-6454.17699380731,16223.0867031061
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.00720038398310064,0.00111435471774113,8945.422022,111.8177753,10711.8211881586,-703.577208164299,22127.2195844815
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.00476616516087668,0.00161014350569047,8976.759109,182.2282099,8220.61249373185,-3142.96140356339,19584.1863910271
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.0024784851556787,0.00044584131180672,5721.295663,207.6830326,5879.37337957176,-5461.34373913532,17220.0904982788
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00138303611261697,0.00048351879744764,6594.697268,79.79583695,4758.27771000349,-6580.41522085423,16096.9706408612
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00144621908193427,0.00048700155505033,5009.073815,164.2976211,4822.93991747059,-6515.71255574618,16161.5923906874
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.00584063789992973,0.0036840966261841,7175.3422,244.679169,9320.24076256923,-2062.7301664716,20703.2116916101
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00119151819632707,0.00046618870903668,6260.84885,155.2690515,4562.27598088861,-6776.65716588312,15901.2091276603
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00089861770382191,0.00036791587847094,5656.960644,182.7198288,4262.5181091357,-7077.12440261234,15602.1606208837
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00096387569121502,0.00061493444209343,3648.143898,92.29804061,4329.30391495162,-7010.14474759842,15668.7525775017
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00062186861795626,0.00035623406358913,5049.87496,82.31296185,3979.28978036397,-7361.4028979148,15319.9824586427
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00064019180501158,0.00028560242480244,3309.7982,88.37161193,3998.04194943155,-7342.56978937759,15338.6536882407
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.00182793095754877,0.00041265979015977,5997.873908,169.1400442,5213.5884222866,-6125.22899060273,16552.4058351759
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.00242507656768731,0.00105401412422634,4295.763522,76.03501434,5824.71439100981,-5515.76991362564,17165.1986956453
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00084331599408661,0.00039375964982674,1024.567593,13.93411927,4205.92167710935,-7133.90117583521,15545.7445300539
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00103479014943759,0.00034290897994109,3756.973168,89.79165872,4401.87862075527,-6937.38266259664,15741.1399041072
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00087491381191331,0.00028103280777376,3191.150345,68.60973241,4238.25926228293,-7101.45874390294,15577.9772684688
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00072763869724771,0.00034248304404771,3125.582355,61.88653064,4087.53614619411,-7252.71159588771,15427.7838882759
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00083220126245598,0.00035565536752424,2826.666898,28.26666898,4194.54672765056,-7145.31414982381,15534.4076051249
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0019718557190195,0.00080591865313529,5457.248831,229.2044509,5360.88274679256,-5978.17921308038,16699.9447066655
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.00109153178389015,0.0003168065426917,2756.113305,144.6959485,4459.94868898154,-6879.18012196462,15799.0774999277
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00095677714652679,0.00033036731399437,2828.534907,102.3929636,4322.0391793068,-7017.42957455716,15661.5079331708
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.00141042923899974,0.0005528750435853,3423.57602,48.95713709,4786.31216359873,-6552.36086349693,16124.9851906944
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00079228268209724,0.00028992709778644,2194.360902,30.94048872,4153.69357445375,-7186.30877724601,15493.6959261535
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00128049141629846,0.00028432332700617,2525.307497,72.47632516,4653.33223973446,-6685.46731811987,15992.1317975888
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00133859160019095,0.00058185407740212,5697.238235,74.63382088,4712.79266372729,-6625.94025658014,16051.5255840347
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00148337686619586,0.00062914563235502,5573.411793,145.4660478,4860.96763887878,-6477.67002875895,16199.6053065165
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.00191259436834258,0.00107830021209063,4695.135297,117.847896,5300.23397080663,-6038.71520294676,16639.18314456
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00063382887552205,0.00030983805699519,1688.278234,102.8161445,3991.53005119068,-7349.10961139548,15332.1697137768
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00060716719817258,0.00028679717445824,4369.778556,96.13512824,3964.24417129582,-7376.51461763044,15305.0029602221
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00045102548833062,0.0002057976015827,1951.694876,106.5625402,3804.44687551878,-7537.07832819852,15145.9720792361
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00093979672050164,0.00049855885458366,1649.869327,81.99850555,4304.66120795816,-7034.85659170879,15644.1790076251
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00059794303967584,0.00026688911153465,2991.060367,80.75862991,3954.80405702341,-7385.99674360777,15295.6048576546
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00052635796780943,0.0002946071510419,2493.852742,47.13381682,3881.5430371855,-7459.59773575325,15222.6838101243
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0011994813886934,0.00044633647866469,3156.428577,21.77935718,4570.42560732205,-6768.49402817626,15909.3452428204
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00095751847257206,0.00035319304662725,3752.970488,41.28267537,4322.79786125951,-7016.66878303989,15662.2645055589
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00047984364887788,0.00024892770164276,2146.234669,24.89632216,3833.93972614391,-7507.4351861017,15175.3146383895
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0009264558561525,0.00039586364318633,3230.055285,67.83116098,4291.00800761548,-7048.54930030727,15630.5653155382
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00060934584656732,0.00037033116491197,2161.527815,32.20676445,3966.47382615409,-7374.27509990351,15307.2227522117
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00097513951243526,0.00036979784176829,3158.319141,36.63650203,4340.83144448189,-6998.58583605956,15680.2487250233
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00156899916169116,0.00031484152054919,4932.545491,13.81112737,4948.59452148574,-6390.03437107745,16287.2234140489
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00084849061949489,0.00036861640086631,3296.461851,35.93143418,4211.21745072256,-7128.58790247062,15551.0228039157
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00066688592633308,0.00037957879329612,3630.013724,38.11514411,4025.36103287592,-7315.13568455676,15365.8577503086
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00066277262219635,0.00018534056725723,1910.49941,34.9621392,4021.15142816221,-7319.36278916251,15361.6656454869
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00043598449849414,0.00031424346706563,1824.238565,12.03997453,3789.05374639197,-7552.55148756295,15130.6589803469
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00239141141541148,0.00076460012130442,6392.588844,82.46439609,5790.26107100298,-5550.08354604382,17130.6056880498
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00247700892270092,0.00109865700864389,4495.825694,27.8741193,5877.8625850632,-5462.84791387338,17218.5730839998
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00397878484987617,0.00111843559165637,7640.061698,169.6093697,7414.79805393025,-3938.07046506243,18767.6665729229
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00243266554961242,0.0007130228831083,7405.052803,51.83536962,5832.48104599624,-5508.03550209708,17172.9975940896
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00076351855557959,0.00038595388225181,6938.306145,81.87201251,4124.25602290163,-7215.85303140654,15464.3650772098
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00079461894177538,0.00027920369466851,8950.558177,82.34513523,4156.08453058698,-7183.90932966971,15496.0783908437
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00091962197772041,0.00062361283343608,2336.807871,32.71531019,4284.01413458679,-7055.5637437654,15623.592012939
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00279778902926516,0.0006731147526524,4675.210641,39.73929045,6206.15278772537,-5136.24289613837,17548.5484715891
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00141605463948787,0.00048755239668188,3450.956197,49.34867362,4792.06926582705,-6546.6001216034,16130.7386532575
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00190805288138042,0.00069550055037629,6847.805483,156.129965,5295.58615866153,-6043.35507015218,16634.5273874752
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00114087654462153,0.00032605147309641,6749.372655,1924.888147,4510.44870805793,-6828.57751668498,15849.4749328008
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00246865981622709,0.00200984282131423,8470.459825,2421.09846,5869.3180095105,-5471.35524773436,17209.9912667554
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.00515249723312242,0.00256115031625131,7270.581826,2083.787413,8615.98936311091,-2753.92358149069,19985.9023077125
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00151940996370105,0.00131631104255287,2638.458059,863.5155109,4897.84434239143,-6440.78532508625,16236.4740098691
