"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-8.31826187061516,-0.831826187061516,3.13148340772836,0.281833506695552,3.49343198832593,2.30556496710496,4.6812990095469,3.49850457547373,2.29385463712802,4.70315451381943
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-10.0399832971249,-1.00399832971249,2.52650241766842,0.227385217590158,2.75266297682859,1.56192355793934,3.94340239571784,2.78012403601064,1.39910847619144,4.16113959582983
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.8647626869153,-0.88647626869153,2.6352276865988,0.237170491793892,3.25830053021669,2.07000210802307,4.44659895241032,3.27047956214356,2.01012447841278,4.53083464587433
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-6.10088583933442,-0.610088583933442,4.42020843695187,0.397818759325668,4.44745592362629,3.25674969762557,5.638162149627,4.42369477466475,3.4413547948175,5.40603475451201
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.25435382213697,-0.625435382213697,4.50048585044673,0.405043726540206,4.38142646951907,3.19115342371162,5.57169951532652,4.35966094748546,3.36217661474165,5.35714528022927
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.69654720977453,-0.769654720977453,4.42273332782719,0.398045999504447,3.76092413174308,2.57300362321219,4.94884464027397,3.75791222793711,2.61625651583694,4.89956794003728
"Bird Island","BI10","BI10.2",45,44,45,44.5,-5.07973652024189,-0.507973652024189,4.14889549601093,0.373400594640983,4.88680445007682,3.69232558079811,6.08128331935554,4.84976474593134,3.9669427965863,5.73258669527638
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-9.10296027756117,-0.910296027756117,5.03855590993543,0.453470031894189,3.15581624266183,1.96718983103031,4.34444265429334,3.17109268629229,1.88637166148345,4.45581371110112
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-8.06347960464387,-0.806347960464387,4.03820854355804,0.363438768920224,3.60305181671664,2.41523294471001,4.79087068872327,3.60481133268538,2.42602874000317,4.7835939253676
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-4.37934565666729,-0.437934565666729,4.69189223495974,0.422270301146377,5.18814695513219,3.99019093925733,6.38610297100704,5.1419996909478,4.32589868217583,5.95810069971978
