"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.40477273188978,0.000165365,3.22089872941643,0.531009602,2.0502512163641,0.0831884065713762,4.01731402615682
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.71625304305629,0.000894865,3.07907172698451,0.324179306,2.85999940679711,0.881967784492559,4.83803102910166
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-6.00966802971787,0.00024549,3.0468782629677,0.452109582,2.23972802242746,0.271557140655019,4.2078989041999
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-6.43630582045148,0.000160231,3.16710157189124,0.966107219,2.03512917688155,0.0681162495048417,4.00214210425826
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.97908706516066,0.000253114,3.41311957865995,0.744553021,2.25439346037033,0.286099533811187,4.22268738692947
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.0606457220372,0.000233289,3.35929624952674,1.015325028,2.21528110932303,0.247303440365911,4.18325877828016
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.41626589089692,0.000444371,2.37358497947831,0.228115294,2.5243005455002,0.552787665835951,4.49581342516445
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.24938537826346,0.000193164,1.24418021553255,0.051336491,2.12476893105063,0.157377055357895,4.09216080674336
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.60267567504214,0.000135673,2.66115348442915,0.159446453,1.95534468305047,-0.011499468802467,3.92218883490341
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.85292561317242,0.000287149,3.22804148041946,0.998221456,2.31489557244251,0.346037452721852,4.28375369216316
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-8.92671903315458,1.33e-05,1.48372581125676,0.109085804,0.840824126278336,-1.14020981948962,2.82185807204629
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.68602782538909,0.000339304,2.84100968171623,0.606510173,2.39493324244337,0.425188936667751,4.364677548219
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.12637397711624,0.000593805,3.09878037554298,0.341431777,2.66332140155385,0.689446064055807,4.63719673905189
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.40892540417556,0.000447645,3.02828290357912,0.413234479,2.52782075665251,0.55625395506035,4.49938755824466
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.53101314546903,0.000396197,2.93510790876877,0.246588299,2.46927223735467,0.498562364462201,4.43998211024714
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.63685240929162,0.000356407,3.01825103528569,0.186144909,2.41851585416064,0.448480091724041,4.38855161659723
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.42308408142337,0.000441351,3.11505750563613,0.574635518,2.5210308072334,0.549567737916453,4.49249387655035
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.21029165417053,0.000546008,3.11948028906967,0.371207655,2.62307775643118,0.649935422345357,4.596220090517
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.77625665342622,0.000842749,3.55103318664884,0.4460711,2.83122401540676,0.85385986917486,4.80858816163865
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-4.74962028561923,0.000865498,3.4014242215987,0.483109576,2.84399777858764,0.866339838381191,4.82165571879409
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.18797868255743,0.000558328,3.42162812374444,0.814471421,2.63377818741009,0.660444856754972,4.6071115180652
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.46293331678708,0.00042411,3.13048052313269,0.157906318,2.50192066807465,0.53074342130486,4.47309791484444
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.5075400148276,0.000405607,2.8457976519831,0.129114638,2.48052903535732,0.509661001579525,4.45139706913512
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.53602394586438,0.000394217,2.53947190280935,0.01647487,2.46686925290647,0.49619273567581,4.43754577013712
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.7317459331356,0.000324141,2.78604752856493,0.37298632,2.37300862097607,0.403522894333537,4.34249434761861
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.22112727757129,0.000540124,3.25539830953638,0.739003308,2.61788141403789,0.644830811502152,4.59093201657364
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.58394767863375,0.00037577,2.9979641515603,0.567264654,2.44388689969766,0.47352216517556,4.41425163421977
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-4.69615267377498,0.000913034,3.58499338148611,0.504743667,2.86963875998927,0.891379001933669,4.84789851804486
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-4.90383703748346,0.000741806,3.49436526110612,0.625658215,2.77004143885269,0.794028920814587,4.7460539568908
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.61480997193135,0.00036435,3.00996728924865,0.730322508,2.42908654746274,0.4589156617715,4.39925743315397
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.19197907698683,0.000204577,3.19199254314342,0.484303741,2.15229875429498,0.184750301642476,4.11984720694749
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-6.02403608708974,0.000241988,2.83774413919081,0.285189211,2.23283766246669,0.264722743337785,4.2009525815956
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.11498931643846,0.000600604,3.21191437007154,0.44191291,2.66878104081272,0.694803181294314,4.64275890033112
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.20322265921594,0.00020229,2.9908749026054,0.256749837,2.14690677075804,0.179390472257192,4.11442306925888
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.84057244462449,0.000106949,2.90520359483185,0.575472326,1.84125867034176,-0.125619947734327,3.80813728841784
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-6.47360100231764,0.000154366,2.38583874774731,0.236926204,2.01724386217203,0.0502825726534513,3.98420515169062
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-6.86583820428111,0.000104281,2.75389201299074,0.348620627,1.82914219737602,-0.137759149138367,3.79604354389041
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-6.67023871605376,0.00012681,2.21950602078614,0.122397024,1.92294408354244,-0.0438768525302526,3.88976501961513
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.10531119053213,0.000223099,3.05326636270802,0.491478719,2.19386129258782,0.226040682459722,4.16168190271592
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.5070261029003,0.000405816,2.74075648172597,0.173585498,2.48077548747507,0.509903955843469,4.45164701910667
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-6.52658013120631,0.0001464,1.39210296173829,0.0599472,1.99183713814505,0.0249354886965234,3.95873878759358
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-6.10535018748567,0.00022309,2.50828962143308,0.234622527,2.19384259116979,0.226022113176404,4.16166306916317
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-7.74268724648847,4.34e-05,1.98784097965242,0.150374982,1.40863959387908,-0.561316637925688,3.37859582568384
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-6.20454935760401,0.000202022,2.10821442582398,0.141616657,2.1462705379524,0.178757985738276,4.11378309016653
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-6.54715016827646,0.00014342,2.07512704536181,0.084434919,1.98197255059843,0.0150897191531674,3.9488553820437
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.61180748679013,0.000365446,2.9721356342779,0.455132686,2.43052642223943,0.46033691631835,4.40071592816051
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-5.75405145173064,0.000316991,2.02267285557734,0.287978878,2.36231176417396,0.392947862795398,4.33167566555252
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-6.27403384542631,0.000188461,2.00674272289529,0.184488361,2.11294848749047,0.145618045954414,4.08027892902653
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-5.70032206877267,0.000334489,1.98831795180249,0.077414334,2.38807828079264,0.418416105179936,4.35774045640534
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-6.44441505096622,0.000158937,1.53945908319336,0.062005502,2.03124030618697,0.0642392852072886,3.99824132716665
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-5.86651436800564,0.000283273,1.56868691851824,0.12000852,2.30837893558644,0.33958595961248,4.27717191156041
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-5.61337968003007,0.000364872,2.94047607723293,0.140043919,2.42977245967715,0.459592710295185,4.39995220905912
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-6.25924987904531,0.000191268,3.0824632038888,0.163590479,2.12003830119155,0.152671429805805,4.0874051725773
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.0397535168963,0.000238215,2.77810611775638,0.061136385,2.22530019611182,0.257245141881277,4.19335525034236
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-6.78196703732539,0.000113404,1.18339169828179,0.119514767,1.86936353806931,-0.0974764555784917,3.83620353171711
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-7.11664712008919,8.11e-05,2.59355068055506,0.291622644,1.70886402291164,-0.258461469062847,3.67618951488612
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-6.94790458314263,9.61e-05,1.48712803873978,0.133615993,1.78978636266591,-0.177214066247215,3.75678679157903
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-6.89474922556862,0.000101309,1.11628234823246,0.058016145,1.81527759909745,-0.151654246482675,3.78220944467758
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-8.14946456514447,2.89e-05,1.99039033533399,0.119289754,1.21356505618243,-0.759300206825679,3.18643031919053
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-7.66783317302487,4.68e-05,1.67386678462295,0.09225655,1.44453668820053,-0.524987017997091,3.41406039439816
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-5.88927011821752,0.0002769,2.2813428726108,0.026432509,2.29746616525994,0.328779914291475,4.26615241622841
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-5.82619657967987,0.000294927,2.38503741920362,0.114024425,2.32771377447222,0.358724436308132,4.2967031126363
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-6.82918719649562,0.000108174,1.51184647914858,0.070294004,1.84671859131925,-0.120150981481114,3.81358816411962
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-6.47090003683588,0.000154783,2.20435831285298,0.045322166,2.01853913987933,0.05157437858532,3.98550390117335
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-6.14247722229255,0.000214959,1.5530237322424,0.043476789,2.17603791323216,0.208339282514375,4.14373654394995
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-6.94078376361593,9.68e-05,2.19868065074663,0.041460325,1.79320122999868,-0.173789071437331,3.7601915314347
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-5.96512918700549,0.000256671,2.71008981101639,0.214937943,2.26108711437577,0.292735248315247,4.2294389804363
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-6.22429032021981,0.000198073,2.14146266417043,0.109803233,2.13680354218016,0.169345542318502,4.10426154204181
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-7.12110197656672,8.08e-05,2.21715434328196,0.080794271,1.70672764748458,-0.260608637737652,3.67406393270682
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-6.31443119613916,0.000180999,1.24609773739698,0.059800087,2.09357549358679,0.126338208731085,4.0608127784425
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-7.57589184873801,5.13e-05,1.29569585744094,0.035804667,1.4886281616134,-0.480408085943178,3.45766440916997
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.34041746916725,0.000479387,2.96244211011484,0.118005458,2.56067449047044,0.588589650169435,4.53275933077145
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-5.62105365473755,0.000362082,2.59471934875286,0.081696252,2.42609232069275,0.45595999113959,4.39622465024591
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-4.89689120401034,0.000746977,3.11369627327983,0.393821261,2.77337238969863,0.797288653210666,4.7494561261866
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-5.72054681422659,0.000327792,3.26450659043743,0.423908586,2.37837928163877,0.408831317393525,4.34792724588402
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-6.90771427982261,0.000100004,3.172811727839,0.272169513,1.80906006471484,-0.157887014877632,3.77600714430731
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-6.22176061680532,0.000198575,3.26213186589235,0.253219766,2.13801668927921,0.170551823553862,4.10548155500456
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-5.7522495560225,0.000317563,1.84476379640543,0.032898347,2.36317588308158,0.393802245891421,4.33254952027174
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-5.27935803590302,0.00050957,2.6622631468807,0.222094545,2.58995621334377,0.617387149703267,4.56252527698427
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-5.92100981133217,0.000268249,2.4412707468132,0.079264642,2.28224504629139,0.3137027087072,4.25078738387557
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.78016234870264,0.000308821,2.98501596700132,0.316589091,2.34978999631215,0.380565092305469,4.31901490031883
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-5.74676993711066,0.000319308,1.52870055568108,0.039321744,2.36580369460636,0.396400336537708,4.33520705267501
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-5.45382563414737,0.00042799,1.93561231446686,0.072325223,2.50628835746869,0.535046582465419,4.47753013247196
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-5.51757995853675,0.000401555,2.13505191100026,0.069317299,2.4757142699126,0.504914269273399,4.44651427055179
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-6.43312424769466,0.000160742,0.954711850821791,0.063207346,2.03665493509426,0.0696372333735069,4.00367263681501
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-6.06240946545645,0.000232878,1.5164009436467,0.017626227,2.21443528676522,0.246464036366746,4.1824065371637
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-6.33661077425133,0.000177029,1.44136851105677,0.084413495,2.08293903292858,0.115748916565615,4.05012914929154
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-6.11181282017425,0.000221653,1.08346851977807,0.027519532,2.19074336457526,0.222944663821837,4.15854206532868
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-6.93892195315725,9.69e-05,-0.209336947626239,0.025344872,1.79409408168399,-0.172893619770461,3.76108178313844
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-6.43179380797466,0.000160956,1.38040662562205,0.100787663,2.03729296209677,0.0702732466756812,4.00431267751786
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-7.2509373764552,7.1e-05,1.30264795081971,0.046467408,1.64446365328356,-0.323237153718989,3.61216446028611
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-5.36001895558554,0.000470082,1.974855811909,0.087693813,2.55127438204294,0.579340491201496,4.52320827288439
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-5.45546416358861,0.000427289,0.746351508434248,0.016655159,2.50550258265138,0.534272451547806,4.47673271375495
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-5.86682048002702,0.000283186,1.37716107913887,0.075817522,2.30823213619937,0.339440615548416,4.27702365685032
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-5.33705195787768,0.000481003,1.43670252300572,0.021598758,2.56228845842985,0.590177480679278,4.53439943618043
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-5.37238897013233,0.000464303,0.66565123189218,0.05221292,2.54534220549733,0.573502449749267,4.5171819612454
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-5.00078853296268,0.000673264,1.75188221527902,0.078340462,2.72354728273284,0.748500347554504,4.69859421791117
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-5.72218303131295,0.000327256,0.859707191727362,0.050752787,2.37759461573669,0.408055789238063,4.34713344223531
