"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,161.363636363636,60.1236604462382,28.97367916,0.196486418,28.7681875858688,-23.8571416044971,81.3935167762348
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,142.363636363636,43.9619670335001,26.9304948,0.044764677,27.766725872309,-24.8588872815001,80.3923390261181
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,143.090909090909,52.6354529674715,46.72905914,0.124522427,27.805059335029,-24.8204268425962,80.4305455126543
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,138.111111111111,38.8472793270148,68.09335946,0.816242088,27.542581597238,-25.0839590239136,80.1691222183895
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,131.727272727273,24.2160727992419,34.46389212,0.171217055,27.2060989800291,-25.4224271248833,79.8346250849416
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,147.363636363636,35.5985188660223,60.20244341,0.548086843,28.030268428509,-24.594658412156,80.655195269174
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,143.727272727273,32.7874698904655,73.19734621,0.669512032,27.838601114909,-24.7867815399284,80.4639837697465
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,128.916666666667,51.199180272794,116.9107903,0.841170558,27.0579561188925,-25.5716698705982,79.6875821083832
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,94.7,50.2284779781351,32.9760233,0.203795286,25.2544465592975,-27.3996320866188,77.9085252052137
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,150,69.3368588847231,145.5334854,0.604259635,28.169227230869,-24.4555136281023,80.7939680898402
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,145.454545454545,56.0987765220662,49.70613596,0.602315252,27.929643088869,-24.6954942444316,80.5547804221696
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,168.666666666667,43.1516002723028,80.36054861,0.943852418,29.1531194406821,-23.4737788713968,81.7800177527611
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,203,44.409458452001,78.52750915,0.406648955,30.9627783265885,-21.6839821510281,83.609538804205
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,135.2,41.8245010596527,51.06064778,0.387827921,27.3891412645171,-25.2382164492038,80.016498978238
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,114.833333333333,47.5850116458253,50.54112884,0.613078987,26.3156445855959,-26.3215706268002,78.952859797992
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,145.833333333333,36.5335047551829,35.29243706,0.37314492,27.9496084340356,-24.6754820704477,80.574698938519
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,125.818181818182,40.4173680039118,54.25753022,0.451401204,26.8946395954292,-25.7363588580651,79.5256380489234
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,222.636363636364,53.1944973230742,93.06939632,0.991321257,31.9977818200283,-20.6695876598592,84.6651512999158
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,160.181818181818,41.2645566602095,61.1989585,0.484100081,28.7058957089489,-23.9192671630731,81.3310585809708
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,129.8,38.9381275587024,84.15061701,1.054966543,27.1045153038211,-25.5247501372929,79.7337807449352
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,179.95,42.3922473051258,69.48540749,0.847400448,29.7478471425067,-22.8833075070291,82.3790017920425
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,124.181818181818,45.0595565486794,96.04739856,0.836309314,26.8083893043092,-25.8234016416809,79.4401802502993
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,176.3,54.9182220315909,74.97636554,0.220258,29.5554610764807,-23.0740733399223,82.1849954928838
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,154.909090909091,43.882694870426,55.15725169,0.118938531,28.4279781042289,-24.1967400743634,81.0526962828213
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,147.416666666667,31.3411096088692,94.26813549,0.602079612,28.0330635768323,-24.5918583259038,80.6579854795685
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,123.916666666667,33.2332208745552,19.4548787,0.169805204,26.7944135626925,-25.8375101998266,79.4263373252117
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,140.916666666667,38.3179481642109,71.22393581,1.506837827,27.6904582537724,-24.9354350154618,80.3163515230066
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,202.909090909091,29.5481117686208,87.44578681,0.43151217,30.9579866437485,-21.6886940654121,83.6046673529091
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,189.818181818182,51.4739121921351,55.06983208,0.437392273,30.2679843147886,-22.3687158321177,82.904684461695
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,195,36.7477890491387,79.709217,0.911979751,30.5411102366686,-22.0991828091088,83.1814032824459
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,195.272727272727,36.0529913019458,49.32777324,0.323555772,30.5554852851885,-22.0850098470762,83.1959804174533
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,173.454545454545,45.1826595860926,49.65090616,0.322927713,29.4054814035887,-23.2229513535711,82.0339141607485
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,195.833333333333,36.0777779333215,67.64965696,0.958600155,30.5850339960352,-22.0558806142323,83.2259486063027
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,133.090909090909,33.3839918088132,30.41424683,0.119474831,27.2779742226291,-25.3500679666317,79.9060164118899
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,150.923076923077,51.4967014129085,28.74922169,0.311511624,28.2178812412443,-24.4068232060385,80.8425856885272
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,105.833333333333,37.3480760934052,39.15988603,0.099160724,25.841267984436,-26.802611060999,78.485147029871
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,131.363636363636,38.650414557344,34.66157048,0.4641381,27.1869322486691,-25.4417283869757,79.8155928843139
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,157.75,42.8445923181572,25.95749555,0.857134355,28.5777181929789,-24.0471792236569,81.2026156096147
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,161.272727272727,37.635331562485,89.58971424,1.243282919,28.7633959030288,-23.8619196271646,81.3887114332223
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,213.636363636364,63.8126519230673,97.79698974,5.191445766,31.5234052188684,-21.1336836183457,84.1804940560825
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,172.166666666667,70.4502833510443,46.69505839,0.266664267,29.3375992300221,-23.2903814048676,81.9655798649118
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,224.545454545455,40.1207269035935,78.63602567,0.631116592,32.0984071596683,-20.571324610701,84.7681389300376
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,193.909090909091,47.9029321554632,99.33071721,5.308945902,30.4836100425886,-22.1558876430671,83.1231077282442
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,375.8,70.2452845392486,78.85879013,2.91695892,40.0708090688589,-12.9868856625268,93.1285038002447
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,549.8,120.083119361364,273.7512725,0.443798565,49.2420900246174,-4.74261004367063,103.226790092905
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,115.923076923077,49.4527746752083,23.13004442,0.161910311,26.3730833478447,-26.2634209771737,79.0095876728631
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,89.7692307692308,43.7667184173733,28.86151963,0.069267647,24.9945530538757,-27.6647337914013,77.6538398991526
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,103.846153846154,44.6147325328121,28.38931831,0.300926774,25.7365267121002,-26.9090142636014,78.3820676878017
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,98.4615384615385,55.1114255918791,33.07658228,0.588763165,25.4527116515771,-27.1976789974994,78.1031023006536
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,148.923076923077,47.1194608388465,33.89863255,0.559327437,28.1124642187644,-24.5123379386683,80.7372663761971
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,151.916666666667,57.7273502743454,28.97734663,0.156477672,28.2702518774123,-24.3544300153465,80.8949337701711
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,109.615384615385,46.5913769946372,41.9704529,0.247625672,26.0406142769463,-26.6002921745204,78.6815207284129
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,123.818181818182,29.8087845502569,61.64578206,1.02948456,26.7892225729492,-25.8427508341915,79.4211959800899
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,130.5,39.4588393138977,43.74139458,0.209958694,27.1414112616891,-25.487578142845,79.7704006662233
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,94.6666666666667,48.7112705519768,34.73791874,0.340431604,25.2526896089228,-27.4014228220539,77.9068020398995
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,156.666666666667,45.8204665135041,40.88974473,0.249427443,28.5206173058023,-24.1041951258407,81.1454297374452
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,103.666666666667,56.0978582208777,27.8525667,0.35929811,25.7270662100827,-26.9186282692459,78.3727606894114
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,144.5,34.1507353840694,16.00316636,0.17603483,27.879330419049,-24.7459360424271,80.5045968805251
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,117.583333333333,41.4036852407506,36.18123,0.137488674,26.4605929915059,-26.1748681398003,79.0960541228121
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,113.090909090909,36.5197331464909,35.46679751,0.539095322,26.2238039978293,-26.4145909587542,78.8621989544128
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,149.166666666667,42.7313666639589,35.40585383,0.400086148,28.1253034715023,-24.4994830472685,80.7500899902732
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,113,42.8788992396027,49.15261573,0.407966711,26.2190123149893,-26.4194456485305,78.8574702785091
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,137.769230769231,49.5969653744962,39.76047449,0.397604745,27.5245615933952,-25.1020673135508,80.1511905003413
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,117.615384615385,40.372305816278,34.52810771,0.252055186,26.4622823668662,-26.1731590991673,79.0977238328996
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,127.461538461538,25.2903650448657,40.65077512,0.219514186,26.9812584775368,-25.6489911702081,79.6115081252818
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,141,40.7005323470509,44.99762802,0.350981499,27.694850629709,-24.9310255144413,80.3207267738594
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,121.384615384615,41.9772526922587,28.9478943,0.358953889,26.6609529092323,-25.9723010326982,79.2942068511628
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,91.3333333333333,46.3667853951381,31.06311504,0.086976722,25.0769945714562,-27.5805942438708,77.7345833867831
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,130.416666666667,46.1173568850233,27.88986141,0.806016995,27.1370188857525,-25.4920029314056,79.7660407029106
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,91.3571428571429,31.1413826649639,25.96709783,0.067514454,25.0782495360095,-27.5793137607819,77.7358128328009
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,142,44.6094160463909,22.2037868,0.057729846,27.747559140949,-24.8781209667029,80.3732392486009
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,97.3076923076923,42.8959683719123,20.00182283,0.29802716,25.3918941386079,-27.2596015500509,78.0433898272667
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,93.6666666666667,55.8395971158515,29.54255159,0.460863805,25.1999810976828,-27.455153898077,77.8551160934426
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,124.307692307692,36.5772803239584,30.53387748,0.213737142,26.8150239420876,-25.8167043824013,79.4467522665766
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,139.307692307692,48.5410215099638,7.835581975,0.049364166,27.6056516106875,-25.0205960924981,80.2318993138732
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,96.8461538461538,29.296888782048,42.45588235,0.687785294,25.3675671334202,-27.2843770752079,78.0195113420483
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,140.307692307692,39.1820209947212,20.43760841,0.116494368,27.6583601219275,-24.9676619754011,80.2843822192561
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,116.384615384615,38.541186760699,16.48459618,0.060993006,26.3974103530323,-26.2387991415198,79.0336198475844
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,106.916666666667,31.5607879073596,25.87423565,0.26132978,25.8983688716127,-26.7446331843468,78.5413709275722
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,111.75,41.7897877912339,26.97965714,0.312964023,26.1531266759393,-26.486212265695,78.7924656175736
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,104.307692307692,62.1562340871568,32.78276452,0.835960495,25.7608537172878,-26.8842951166628,78.4060025512384
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,114.428571428571,58.256348991352,17.54257349,0.228053455,26.2943101881893,-26.3431743495572,78.9317947259357
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,120.384615384615,35.9757753252992,15.70576463,0.164910529,26.6082443979923,-26.025565725671,79.2420545216556
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,123.230769230769,47.8855473084065,16.67157469,0.240070676,26.758260929983,-25.8740121010691,79.3905339610351
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,96.1538461538462,44.6203357111347,16.66345413,0.26161623,25.3310766256387,-27.3215473313648,77.9837005826422
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,65.3333333333333,33.6569142790583,24.69330757,0.45682619,23.7065732792164,-28.9847788961085,76.3979254545413
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,117.666666666667,60.5059476164922,32.30269493,0.226118865,26.4649853674426,-26.1704246714693,79.1003954063546
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,114.416666666667,42.4637991991325,30.25871619,0.239043858,26.2936827059126,-26.3438097964747,78.9311752083
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,140.307692307692,44.0802007999522,37.91346404,0.955419294,27.6583601219275,-24.9676619754011,80.2843822192561
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,98.3076923076923,33.2976090617745,20.55300982,0.119207457,25.4446026498479,-27.2059339956804,78.0951392953762
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,132.769230769231,40.5732954995316,14.18284501,0.039711966,27.2610190371953,-25.3671343786826,79.8891724530732
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,122.846153846154,42.9880722872561,15.90778555,0.281567804,26.73798842566,-25.8944840527087,79.3704609040287
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,128.076923076923,32.5434620634763,12.73174274,0.252088506,27.0136944844538,-25.616286899905,79.6436758688125
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,99.4615384615385,39.7253390684405,14.76761143,0.239235305,25.5054201628171,-27.1440315759072,78.1548719015414
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,157.75,50.5751016715825,15.51050531,0.268331742,28.5777181929789,-24.0471792236569,81.2026156096147
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,122.615384615385,36.7231499682386,17.5903724,0.142482016,26.7258249230662,-25.9067684639056,79.3584183100379
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,112.230769230769,59.9349005813166,11.06280232,0.14160387,26.1784673063431,-26.4605295690264,78.8174641817127
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,120.615384615385,51.4741657881868,21.54142699,0.381283258,26.6204079005862,-26.0132723232803,79.2540881244526
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,120.923076923077,62.459935876877,20.15831002,0.175377297,26.6366259040446,-25.9968825669075,79.2701343749967
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,125.428571428571,56.8408226618785,42.22566553,0.422256655,26.8741038118292,-25.7570790879637,79.5052867116221
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,126.5,34.8154474998582,20.93774638,0.335003942,26.9305772167292,-25.7001048360343,79.5612592694926
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,142.923076923077,55.3751772584996,23.03276646,0.181958855,27.7962131513244,-24.8293015081985,80.4217278108473
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,140.461538461538,60.9242909746944,32.86089404,0.059149609,27.6664691236567,-24.9595198159071,80.2924580632206
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,99.1428571428571,46.4937665678995,45.18632252,0.230450245,25.4886229449494,-27.161126112669,78.1383720025679
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,122,49.4957910668507,15.18090345,0.054651252,26.6933889161492,-25.9395314411564,79.3263092734549
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,157.333333333333,40.734915408447,26.73054531,0.269978508,28.5557563132955,-24.0691059898749,81.180618616466
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,117.142857142857,39.8629520363827,24.02900522,0.396478586,26.4373761472693,-26.198357058446,79.0731093529845
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,81.1538461538462,38.0916573408714,34.81762093,0.045262907,24.5404489570388,-28.1289555846477,77.2098534987254
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,110.583333333333,47.1081122782928,43.85099046,0.526211885,26.091633412826,-26.5485523880824,78.7318192137343
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,114.461538461538,43.9973775442268,35.30719832,0.748512604,26.2960478314169,-26.341414663316,78.9335103261499
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,104.571428571429,41.6998695547015,39.39945912,0.374294862,25.7747548631094,-26.8701715591175,78.4196812853363
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,98.6923076923077,42.5585569448821,33.54823181,0.301934086,25.464875154171,-27.1852972745698,78.1150475829118
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,91.2142857142857,28.9964946725756,29.94669397,0.374333675,25.0707197486895,-27.5869968076258,77.7284363050048
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,112.692307692308,27.2683718355919,21.79382396,0.366136243,26.2027943115309,-26.4358779769583,78.84146660002
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,92.7692307692308,25.0304942225606,21.85564158,0.240412057,25.1526785875956,-27.5033889463953,77.8087461215866
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,62,58.2980845883179,24.69368632,0.086063133,23.5308782417498,-29.1656541349579,76.2274106184574
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,92,37.4916657405349,26.74331214,0.313205083,25.1121335789495,-27.5447444548604,77.7690116127593
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,90.4,43.1820068348579,26.49605516,0.302346615,25.0277999609655,-27.6307969712719,77.6863968932029
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,101.714285714286,51.9961959724401,12.73383553,0.0819318,25.6241591167094,-27.023241427014,78.2715596604329
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,120.857142857143,50.8585627657075,25.82156005,0.18436126,26.6331506175892,-26.0003945183602,79.2666957535386
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,125.1875,45.2006176211491,19.18499137,0.141255927,26.8613972957267,-25.7699010580961,79.4926956495495
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,104.266666666667,52.5743917384373,10.81206248,0.068603587,25.7586913168267,-26.8864922236157,78.4038748572692
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,116.533333333333,41.7507342393378,3.298222114,0.016411823,26.4052490547039,-26.2308662313352,79.0413643407431
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,108.375,48.6646689087679,22.07333655,0.101494601,25.9752354505043,-26.6666183937447,78.6170892947534
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,125.866666666667,43.9884183891732,18.88934963,0.052728105,26.8971951596105,-25.7337805260823,79.5281708453034
