"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,4.16086218312897,0.208043109156448,4.44033611543377,0.222016805771688,4.65647272836685,3.55867875853993,5.75426669819377
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,4.10947129143764,0.205473564571882,4.45595684611542,0.222797842305771,4.62494659962704,3.52727554378535,5.72261765546873
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,4.10676565074605,0.205338282537303,4.49494560309276,0.224747280154638,4.62328680401036,3.52562168648983,5.72095192153089
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,4.07884598788335,0.203942299394168,4.53263375169766,0.226631687584883,4.6061592769951,3.50855232379216,5.70376623019803
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,4.16728274108216,0.208364137054108,4.37712313297758,0.218856156648879,4.66041146789738,3.56260079051128,5.75822214528348
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,4.24347732921816,0.212173866460908,4.34036228187925,0.217018114093963,4.70715361063505,3.60912175224828,5.80518546902183
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,3.8309678331188,0.19154839165594,4.40337466773691,0.220168733386845,4.45409656000954,3.35675696081664,5.55143615920244
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,4.04549360182926,0.202274680091463,4.32222926860579,0.216111463430289,4.58569900510808,3.48815409176849,5.68324391844767
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,4.20688667579573,0.210344333789787,4.9870268127287,0.249351340636435,4.68470679929351,3.58678643081443,5.78262716777258
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,4.20946155023655,0.210473077511828,5.06792520468346,0.253396260234173,4.68628637537087,3.588358480041,5.78421427070075
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,4.02057166054361,0.201028583027181,4.81447411276278,0.240723705638139,4.57041045292384,3.47290660787996,5.66791429796771
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,3.73296967617248,0.186648483808624,4.85287670456997,0.242643835228499,4.39397885411896,3.29662143582999,5.49133627240793
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,3.98749718665813,0.199374859332907,4.75237422091769,0.237618711045884,4.55012066834531,3.45266433824731,5.64757699844332
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,4.07721761287018,0.203860880643509,4.87092507236533,0.243546253618267,4.6051603381051,3.50755660203691,5.7027640741733
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,4.02728088940098,0.201364044470049,4.55479085391484,0.227739542695742,4.57452627979006,3.47701182386858,5.67204073571154
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,4.02343417293336,0.201171708646668,4.56884984203392,0.228442492101696,4.57216648266273,3.47465815056794,5.66967481475753
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,3.55732668671116,0.177866334335558,4.67329165303595,0.233664582651798,4.28622934217699,3.18866484474308,5.38379383961091
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,3.5425161247517,0.177125806237585,4.48390606339604,0.224195303169802,4.27714369163317,3.17955145695302,5.37473592631332
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,3.37147649627254,0.168573824813627,3.71033830319618,0.185516915159809,4.17221814608259,3.07418985609012,5.27024643607506
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,3.36425150611303,0.168212575305652,4.1311537140844,0.20655768570422,4.16778592156933,3.06973452481541,5.26583731832325
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,3.39381018976296,0.169690509488148,4.46574796118081,0.223287398059041,4.18591891820469,3.08795965372602,5.28387818268336
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,3.50459817201332,0.175229908600666,4.0629145051075,0.203145725255375,4.25388263855084,3.1562121098421,5.35155316725959
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,3.27754478316552,0.163877239158276,4.5921214156439,0.229606070782195,4.11459503072687,3.01623671362542,5.21295334782831
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,3.97533822171038,0.198766911085519,4.42232026302533,0.221116013151266,4.54266165991658,3.44522079371972,5.64010252611345
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,3.54064208086264,0.177032104043132,3.78519952497444,0.189259976248722,4.27599404532492,3.1783981870547,5.37358990359514
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,3.08628429255357,0.154314214627679,3.74753124175321,0.187376562087661,3.99726484532965,2.89803637752416,5.09649331313515
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,3.29089558217226,0.164544779108613,4.27434822408233,0.213717411204116,4.1227851787164,3.02447768064658,5.22109267678621
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,3.32529753237831,0.166264876618915,3.75753129902044,0.187876564951022,4.14388931362051,3.04570679288619,5.24207183435482
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,3.43947986488898,0.171973993244449,4.05563372668088,0.202781686334044,4.21393532364432,3.11610590782831,5.31176473946032
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,3.316123696949,0.16580618484745,4.23358131094066,0.211679065547033,4.13826155532981,3.04004654877772,5.2364765618819
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,3.55969972406062,0.177984986203031,4.18296889993476,0.209148444996738,4.28768509977374,3.1901248980518,5.38524530149568
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,3.66996632473881,0.18349831623694,4.57489703375677,0.228744851687839,4.35532897467597,3.25792313407042,5.45273481528151
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,3.38913628413107,0.169456814206553,4.33410310923705,0.216705155461852,4.18305167566775,3.08507826608898,5.28102508524652
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,3.62865657151653,0.181432828575827,4.09689526934252,0.204844763467126,4.32998719609548,3.23253390429734,5.42744048789363
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,3.57077825817204,0.178538912908602,4.2278563603679,0.211392818018395,4.29448130978588,3.19694061982225,5.39202199974951
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,3.58238296814729,0.179119148407364,4.13770365901765,0.206885182950883,4.30160030633619,3.2040790960322,5.39912151664017
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,3.52187964990161,0.17609398249508,4.01879768072352,0.200939884036176,4.26448409104154,3.16685054428186,5.36211763780123
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,3.44107899131204,0.172053949565602,4.15300708074227,0.207650354037113,4.21491631976689,3.11709117552904,5.31274146400474
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,3.58804481961705,0.179402240980852,4.44471094279386,0.222235547139693,4.30507361167234,3.20756154924502,5.40258567409967
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,3.00477168430257,0.150238584215128,4.18581810428269,0.209290905214135,3.94726032318448,2.84758035512533,5.04694029124363
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,3.53482761487726,0.176741380743863,4.27135793188726,0.213567896594363,4.27242711746718,3.17481985372695,5.3700343812074
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,3.63998067107097,0.181999033553549,4.15342244403707,0.207671122201853,4.3369340500742,3.23949500310657,5.43437309704183
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,3.56931521877338,0.178465760938669,4.18372584218042,0.209186292109021,4.2935837972712,3.19604058181073,5.39112701273166
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,3.7470825431315,0.187354127156575,4.2335550897897,0.211677754489485,4.40263649842118,3.30528596076189,5.49998703608048
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,3.55855229931148,0.177927614965574,4.18866223310056,0.209433111655028,4.28698120343783,3.18941892975045,5.38454347712522
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,3.75725134501777,0.187862567250888,3.93629066507121,0.196814533253561,4.40887462636264,3.31152814658887,5.50622110613642
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,3.50663382635489,0.175331691317744,3.86638260685516,0.193319130342758,4.25513142600578,3.15746536655701,5.35279748545454
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,3.48399851074119,0.17419992553706,3.88418101036585,0.194209050518293,4.24124562152529,3.14352816872067,5.33896307432991
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,3.55327772016672,0.177663886008336,3.74537735380776,0.187268867690388,4.28374547322002,3.18617355157277,5.38131739486727
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,3.53647608922782,0.176823804461391,3.63940174306156,0.181970087153078,4.27343838644675,3.17583438131135,5.37104239158215
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,3.4009564901211,0.170047824506055,3.72015767120421,0.18600788356021,4.1903028698679,3.09236492560995,5.28824081412585
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,3.56738175911449,0.178369087955724,3.94091180036124,0.197045590018062,4.2923977019124,3.19485112499647,5.38994427882833
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,3.21338442388067,0.160669221194034,3.65288871358972,0.182644435679486,4.075235376122,2.97661476571519,5.17385598652882
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,2.96861537497996,0.148430768748998,3.52738546014052,0.176369273007026,3.92507996349531,2.82518431477089,5.02497561221973
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,3.35484103846508,0.167742051923254,4.3145735125712,0.21572867562856,4.16201299946568,3.06393093700041,5.26009506193095
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,3.33472778807437,0.166736389403719,3.81012387035479,0.19050619351774,4.14967437485099,3.05152461003743,5.24782413966455
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,2.92862307606278,0.146431153803139,4.62460392703038,0.231230196351519,3.90054638715971,2.80040115401351,5.0006916203059
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,3.20581381770901,0.16029069088545,4.10822794710257,0.205411397355129,4.07059113086858,2.97193759852467,5.1692446632125
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,2.99842963977972,0.149921481988986,3.66572580431632,0.183286290215816,3.94336974830787,2.84365263305941,5.04308686355634
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,3.25435747998569,0.162717873999285,3.76255644811717,0.188127822405859,4.10037060532544,3.00192094815727,5.1988202624936
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,3.0866438027672,0.15433219013836,4.31391366529617,0.215695683264808,3.99748538957212,2.89825880642638,5.09671197271786
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,3.13418231846595,0.156709115923297,4.59233821212189,0.229616910606095,4.02664824930649,2.92766261965486,5.12563387895813
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,3.6083193141836,0.18041596570918,4.19911311283555,0.209955655641777,4.31751115273855,3.22002993233793,5.41499237313916
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,3.19291927359138,0.159645963679569,3.65157685676257,0.182578842838129,4.0626808758698,2.96397031136879,5.16139144037081
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,3.41479867383083,0.170739933691541,3.28690342877656,0.164345171438828,4.19879446149651,3.10089675681109,5.29669216618193
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,3.24095436314545,0.162047718157273,2.98362535419783,0.149181267709892,4.09214836256775,2.99364412548884,5.19065259964666
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,2.71434656523266,0.135717328261633,3.04469549259913,0.152234774629957,3.76909685118117,2.6674175218669,4.87077618049545
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,2.69292853583294,0.134646426791647,3.02433114193965,0.151216557096982,3.75595780007725,2.65410692495476,4.85780867519975
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,2.77720751607613,0.138860375803807,2.74370597731922,0.137185298865961,3.80765937391188,2.70646443770587,4.9088543101179
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,2.91105421987291,0.145552710993645,3.10186442512188,0.155093221256094,3.88976864029009,2.78951010529704,4.99002717528314
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,3.1813588508054,0.15906794254027,3.46537896932904,0.173268948466452,4.05558904762858,2.95682632527149,5.15435176998568
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,2.595768195917,0.12978840979585,2.90206467332841,0.145103233666421,3.69635405934063,2.59368353613974,4.79902458254152
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,2.78687929580137,0.139343964790069,3.05612977786858,0.152806488893429,3.81359259987326,2.71246966337278,4.91471553637374
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,2.71877819721582,0.135938909860791,3.04980424572698,0.152490212286349,3.77181546912748,2.67017122204749,4.87345971620747
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,2.89485102673762,0.144742551336881,2.95514178137194,0.147757089068597,3.87982866968503,2.77946366154583,4.98019367782424
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,2.68380943764803,0.134190471882401,2.76324681291017,0.138162340645508,3.75036362076051,2.64843870447981,4.85228853704121
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,2.47988670518946,0.123994335259473,2.89249518201495,0.144624759100747,3.62526568793854,2.52152892507551,4.72900245080157
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,2.58523939890109,0.129261969945055,2.95028792860651,0.147514396430326,3.68989508968133,2.58713166984789,4.79265850951476
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,2.30359347773176,0.115179673886588,2.70701486885284,0.135350743442642,3.51711728261079,2.41157405353236,4.62266051168923
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,2.60404998762939,0.13020249938147,3.12245928209905,0.156122964104953,3.70143458670897,2.59883657504005,4.80403259837788
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,2.89934076650075,0.144967038325038,3.36770676576552,0.168385338288276,3.88258293428568,2.78224761888068,4.98291824969067
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,4.70762583207531,0.235381291603766,4.07841258098739,0.20392062904937,4.99188899805263,3.89159879359196,6.09217920251331
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,2.71055739294784,0.135527869647392,3.75760860407104,0.187880430203552,3.76677235496527,2.66506291714678,4.86848179278375
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,2.99225821801312,0.149612910900656,4.1093091763586,0.20546545881793,3.93958384324341,2.83983030056777,5.03933738591905
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,2.25388480137725,0.112694240068863,3.75978869443955,0.187989434721977,3.48662312151216,2.38053044423543,4.59271579878889
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,2.86042363640945,0.143021181820472,3.49878012763052,0.174939006381526,3.85870892834681,2.75811139404258,4.95930646265104
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,3.25758491984401,0.1628792459922,3.03920221750058,0.151960110875029,4.10235050256256,3.00391379309904,5.20078721202609
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,3.24481456327426,0.162240728163713,3.92966043734756,0.196483021867378,4.09451643134836,2.99602804753583,5.1930048151609
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,2.38088797073706,0.119044398536853,3.39221907553666,0.169610953776833,3.56453417025694,2.45981031050774,4.66925803000615
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,4.46100786325674,0.223050393162837,4.17126737821117,0.208563368910558,4.84059935160665,3.74170372606303,5.93949497715026
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,2.76298763220999,0.1381493816105,3.99658409406767,0.199829204703384,3.79893607928369,2.69763406072842,4.90023809783896
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,3.5025805708052,0.17512902854026,4.49568830810038,0.224784415405019,4.2526449259263,3.15496993781622,5.35031991403638
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,3.72717792422244,0.186358896211122,4.72623896938775,0.236311948469388,4.39042586035689,3.29306519821675,5.48778652249703
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,4.10194390464631,0.205097195232315,4.77389457420241,0.238694728710121,4.62032886762731,3.5226742006824,5.71798353457221
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,3.15991318682885,0.157995659341443,4.40826440597397,0.220413220298699,4.04243304388582,2.94357099427288,5.14129509349876
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,3.84992028257787,0.192496014128893,4.57105200802048,0.228552600401024,4.46572308256863,3.36837885159692,5.56306731354035
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,2.9531611035905,0.147658055179525,4.39339876742892,0.219669938371446,3.91559942456381,2.81560870063495,5.01559014849268
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,3.76676559602447,0.188338279801223,4.44807330474672,0.222403665237336,4.41471121514771,3.31736784957789,5.51205458071752
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,3.9551419143324,0.19775709571662,4.50761323372329,0.225380661686164,4.53027208336883,3.4328545221978,5.62768964453985
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,4.14192293789439,0.207096146894719,4.51884147521397,0.225942073760699,4.64485430603851,3.54710787157468,5.74260074050233
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,4.46387142560123,0.223193571280061,4.66399570254252,0.233199785127126,4.84235602544817,3.7434467370561,5.94126531384025
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,4.41031290258251,0.220515645129125,4.6356337916206,0.23178168958103,4.80950014697959,3.71083654587536,5.90816374808383
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,4.42233258573718,0.221116629286859,4.54071971168847,0.227035985584423,4.81687371194558,3.71815678589402,5.91559063799714
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,4.48494533626426,0.224247266813213,4.52119605488286,0.226059802744143,4.85528397432683,3.75627230602209,5.95429564263157
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,4.45139904877201,0.222569952438601,4.59571669389921,0.22978583469496,4.83470475214529,3.73585453798667,5.93355496630391
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,4.37223237111995,0.218611618555997,4.57088236048198,0.228544118024099,4.78613935875704,3.68763777209497,5.88464094541911
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,4.3246911051031,0.216234555255155,4.5080843756373,0.225404218781865,4.75697481181937,3.65866070206018,5.85528892157855
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,4.31995604217211,0.215997802108605,4.60982893874039,0.230491446937019,4.75407005187766,3.65577371504929,5.85236638870603
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,4.30078986432003,0.215039493216002,4.60513878718109,0.230256939359055,4.74231241602958,3.644086353704,5.84053847835516
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,4.26038837871235,0.213019418935617,4.5879559013483,0.229397795067415,4.71752782104342,3.61944114418775,5.81561449789908
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,4.40504700882413,0.220252350441207,4.53837682339775,0.226918841169888,4.80626974487733,3.70762917521991,5.90491031453476
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,4.20691544040263,0.210345772020131,4.59225229272243,0.229612614636122,4.68472444515779,3.58680399286075,5.78264489745483
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,4.29262717292736,0.214631358646368,4.60756843726974,0.230378421863487,4.73730495164748,3.63910800756196,5.835501895733
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,4.14282217365252,0.207141108682626,4.54689115717039,0.22734455785852,4.6454059489726,3.54765731658148,5.74315458136371
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,4.07851828074406,0.203925914037203,4.47911774429252,0.223955887214626,4.6059582425876,3.50835193837872,5.70356454679648
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,4.23170972234168,0.211585486117084,4.46532481754412,0.223266240877206,4.69993468375642,3.60193974339062,5.79792962412223
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,4.16509105874345,0.208254552937172,4.39476625805365,0.219738312902683,4.65906696389496,3.56126202343421,5.7568719043557
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,4.25323842535536,0.212661921267768,4.41723834303146,0.220861917151573,4.71314162842061,3.61507838253987,5.81120487430135
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,4.13020016930661,0.20651000846533,4.46138072706168,0.223069036353084,4.63766288554506,3.53994456540692,5.7353812056832
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,4.19861114840524,0.209930557420262,4.42935550422088,0.221467775211044,4.67963011482051,3.58173361056055,5.77752661908048
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,4.15059451155911,0.207529725577956,4.41079315717072,0.220539657858536,4.65017394807494,3.5524060730518,5.74794182309808
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,4.1157361580634,0.20578680790317,3.96760807391448,0.198380403695724,4.62878982914265,3.53110481858811,5.72647483969719
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,4.38835857425692,0.219417928712846,4.02455167874191,0.201227583937095,4.796032099269,3.69746318925286,5.89460100928515
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,4.35885369549156,0.217942684774578,4.31865512648865,0.215932756324433,4.77793210964445,3.6794849419919,5.876379277297
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,4.30584383549155,0.215292191774578,4.22885172914518,0.211442586457259,4.74541281262822,3.6471684787483,5.84365714650814
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,4.35269118110802,0.217634559055401,4.22131498417935,0.211065749208968,4.77415166888107,3.67572913029255,5.87257420746959
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,4.74786376767133,0.237393188383566,3.84126616523208,0.192063308261604,5.01657326205497,3.91601374329201,6.11713278081794
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,5.0361684160116,0.25180842080058,4.1528244562834,0.20764122281417,5.19343591535264,4.09060514536662,6.29626668533867
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,4.94329527666329,0.247164763833164,3.82288005717389,0.191144002858694,5.13646219002498,4.03442842400001,6.23849595604994
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,4.56867272734192,0.228433636367096,3.90811626326164,0.195405813163082,4.90664717164236,3.80719692021281,6.00609742307191
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,4.93649870129213,0.246824935064607,4.17571369549231,0.208785684774615,5.13229277978341,4.03031490374711,6.23427065581972
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,4.44147975902152,0.222073987951076,4.12279422533937,0.206139711266969,4.82861968929875,3.7298156507939,5.92742372780359
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,4.96756622709773,0.248378311354887,4.10385713056704,0.205192856528352,5.15135138697898,4.04911532194951,6.25358745200845
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,4.66781554287586,0.233390777143793,4.12023817295555,0.206011908647777,4.96746707694628,3.86743180384568,6.06750235004688
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,4.54586404823816,0.227293202411908,3.95493676528252,0.197746838264126,4.89265501602597,3.79332927904035,5.99198075301159
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,4.1667020944138,0.20833510472069,4.10009745470897,0.205004872735448,4.66005526583479,3.5622461117483,5.75786441992128
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,4.45006317464008,0.222503158732004,3.95470455789985,0.197735227894993,4.8338852501192,3.73504129625631,5.9327292039821
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,4.68598611220329,0.234299305610165,3.94049271878718,0.197024635939359,4.97861394926235,3.87846374013893,6.07876415838577
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,3.5608162196838,0.17804081098419,4.13104569350486,0.206552284675243,4.28837002240488,3.19081182759166,5.38592821721811
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,4.39433848393508,0.219716924196754,3.65543249105558,0.182771624552779,4.79970051980349,3.70110616480623,5.89829487480075
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,4.72819277250146,0.236409638625073,4.09328845461505,0.204664422730752,5.00450594222931,3.90407954439406,6.10493234006456
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,5.07417430677347,0.253708715338673,4.51572609659666,0.225786304829833,5.21675091467638,4.11357612534246,6.31992570401031
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,4.95642730939312,0.247821365469656,4.64145942044387,0.232072971022193,5.14451813419779,4.0423754385042,6.24666082989137
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,4.78651161105063,0.239325580552531,4.38915374973414,0.219457687486707,5.04028207203652,3.93945286761145,6.14111127646158
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,4.56441153406373,0.228220576703187,4.78714387206496,0.239357193603248,4.90403311060057,3.80460640779366,6.00345981340747
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,4.49682850725607,0.224841425362804,4.39639243282773,0.219819621641387,4.86257379488054,3.76350297567505,5.96164461408603
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,4.77177087540301,0.238588543770151,4.66792493676252,0.233396246838126,5.03123925696848,3.93051418637655,6.13196432756041
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,4.78951056197665,0.239475528098833,4.38639792930683,0.219319896465341,5.04212180102091,3.94127121887007,6.14297238317174
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,4.5199443414954,0.22599721707477,4.65807909321908,0.232903954660954,4.87675437712329,3.77756555974001,5.97594319450657
