"depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
7.1,310.4,23037,54032,1.35,-1.78394527931289,-0.15169268911262,-1.43112390469015,-1.90654760140522,2.25097586243841,-2.84481723999815,0.246225213360162,-0.271357192868709,-4.34889463677443,-0.100399394725069,-0.837349197943408,1.88060207414151,5.6088680101617,3.68945597672887,6.816949153,0.146693187
7.2,315.9,22763,53462,1.39,-1.37056182548927,-0.155539184976746,-0.795197680585706,-0.816251089783538,2.61773611470161,-3.97325151093365,0.727228854858765,-0.0814312128230245,-3.97325151093365,-0.523263965102064,-3.97325151093365,2.27285525454791,5.97473128148903,4.06944798596399,6.721311475,0.148780488
7.3,321.1,22280,52864,1.39,-1.85129437701261,-0.268289721646669,-1.52105269014204,-2.78956401560554,2.31907143974225,-1.49028103147528,0.228147164667222,0.119156880958817,-4.29364141238182,-1.03554487436034,-0.604761958267882,1.8612166816346,5.6454304418783,3.681407472011,7.12794497,0.14029289
7.4,326.7,21066,50453,1.26,-1.94142970651582,-0.139914062342396,-1.30890714777231,-1.73012061284861,2.43469720603088,0.0773872133475853,0.600635357112133,0.00448044253949766,-4.08149587001209,-4.08149587001209,-1.4788061845677,1.98228933867552,5.81343013686213,3.84924975950326,7.12906705,0.140270809
7.5,332.3,21590,51608,1.17,-1.29663360343069,-0.086795679652357,-0.779942860212302,-2.11494392694464,2.59758477736395,-1.35725822524713,0.111479805083839,-0.603486422870746,-4.12984694748691,-4.12984694748691,0.153739614373722,1.98825025055444,5.77753301976457,3.87016714619116,6.735323717,0.148470963
7.6,337.6,22063,52760,1.11,-1.56726498246661,-0.333733375899128,-1.1842727302105,-0.841327979083672,2.55501894844473,-0.373342513994174,0.406816043555401,-0.457602857611914,-4.27531518356882,-3.02255221507345,-2.0780906062326,1.782639104808,5.65481429991373,3.73421404741901,6.825053996,0.146518987
7.7,343,22104,53995,1.27,-1.84835904168604,-0.391683883804354,-1.09458723930966,-1.50005234741783,2.45401543404022,-1.73057600602966,0.121081604779463,-1.89091865610484,-4.33326569147405,-1.21975038226367,0.204695744820596,1.90603501953852,5.60896168937801,3.71440375553331,6.649608188,0.1503848
7.8,348.3,22492,54391,1.29,-1.36095153868036,-0.630064030137567,-1.36095153868036,-1.62331580314785,2.30654712040863,-1.38692702508362,0.258690543927983,0.0380818482169609,-4.33136600425006,-0.865630101450334,-2.45956382734847,2.05887466281529,5.62079265774972,3.73578303566005,6.586417817,0.151827599
7.9,353.7,22513,54453,1.25,-2.25799706106259,-0.24702331866021,-0.842715163069443,-1.42764875898916,2.56181000868539,-3.01176886343897,0.284068002565363,0.014735068781779,-4.39806322455886,0.342511598435438,-2.00016795176049,1.79532123741171,5.55101891553566,3.63591951012436,6.787613489,0.147327187
8,359.1,21970,52775,1.31,-3.62437507963611,-0.499809934239152,-1.07884380803168,-1.45532137926659,2.15559653337764,-0.666864018902318,0.322049352509367,-0.568018184265686,-4.31752226019606,-1.37308328102962,-0.182355703453701,1.96287357876414,5.61898895878725,3.70668522558252,6.768664047,0.147739642
8.1,364.5,22166,52748,1.3,-2.17286403002726,-0.538733505002791,-0.654993311118653,-1.7673989219191,2.28438602588421,-4.2523055717071,0.599724692212518,-0.0476129523161329,-4.2523055717071,-0.755798010240619,0.362814945134161,1.76263133158603,5.68006094037941,3.75239393884245,6.87345576,0.145487224
8.2,370,22466,53669,1.32,-1.18214762790749,-0.103337966535558,-1.71277587896966,-3.09907024008955,2.57012078979703,-0.314058997851211,0.450547146690879,-0.565373426132117,-4.0153609719637,-4.0153609719637,-0.265856896033333,2.29818707431339,5.92972427416035,4.02476369248468,6.719142765,0.148828509
8.3,375.5,22784,54224,1.43,-1.77925496556092,-0.671163932938267,-1.24025846482823,-1.03053793384616,2.09373016714047,-1.01711491351402,0.112134344615975,0.141860524881176,-4.64145584649039,-1.17571994369066,-1.05793690803428,1.56512008023454,5.30855740348267,3.39204038854811,6.797242498,0.147118482
8.4,381.2,22263,53641,1.33,-1.47400180211916,-0.0372765873723749,-0.698162905714099,-1.17773598597599,2.52830308842078,-1.70580341617648,0.389810984748955,0.155914641658484,-4.14815045154569,-4.14815045154569,-1.47400180211916,2.08527940111709,5.7939566719555,3.91001861466782,6.579363823,0.151990379
