"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-3.59839219500776,0.002736769,8.23051471759084,11.81590071,8.07130564468785,6.71916088443901,9.42345040493669
"Bird Island","BI10","BI10.3",95,93,94,93.5,-2.49347310531849,0.008262251,9.34055718331538,93.133272,8.87666486169578,7.52884066595698,10.2244890574346
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-2.48761123187513,0.008310826,8.86409264544503,64.24483976,8.88093749473344,7.53312398427415,10.2287510051927
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-3.29483677426283,0.00370741,7.5945083648187,27.50554815,8.29256271070379,6.94206110164781,9.64306431975977
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-1.7961421692426,0.016593782,9.67361768204715,5.384076861,9.38493908911584,8.0374771877243,10.7324009905074
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-3.40021636301834,0.003336605,8.35184985703952,41.30378848,8.21575308375398,6.86472009651457,9.5667860709934
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-0.914848112949401,0.040057746,8.01280853633787,15.63993365,10.0273013197563,8.67767602401477,11.3769266154978
"Bird Island","BI10","BI10.4",145,141,142,141.5,-2.79727470525213,0.006097601,10.5121855049979,176.9107347,8.65522835930255,7.30667325511359,10.0037834634915
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-1.70790588632624,0.018124494,8.71190613126309,90.83067827,9.44925321345701,8.10170647438498,10.796799952529
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-1.9452652990158,0.014294929,10.8005846115197,602.4649613,9.2762454407278,7.92886018931956,10.623630692136
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-2.02946360319369,0.013140599,10.8571670692609,633.5042142,9.2148745394927,7.86749552587876,10.5622535531066
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-1.80610646494266,0.016429257,10.4378555921576,180.3909133,9.3776762610428,8.03022209558858,10.725130426497
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-1.13678928740083,0.032084752,10.2790078874822,241.7735926,9.86553167332157,8.51672647577811,11.214336870865
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-0.772079441674206,0.046205126,10.1204160254,215.0112593,10.1313632971304,8.78111274477657,11.4816138494842
"Bird Island","BI10","BI10.5",197,194,195,194.5,-0.613182080205471,0.054162463,10.2056468348869,347.4235335,10.2471812387437,8.89614499460573,11.5982174828817
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-0.384768343906849,0.068060829,11.1610073177993,854.1412459,10.4136686399806,9.06133756197029,11.7659997179908
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-0.522604592575543,0.059297408,11.5829680732906,1659.164889,10.3132018326469,8.96167544186059,11.6647282234331
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-1.23279098789321,0.029147793,10.7399098377358,524.1315649,9.7955574507188,8.44704963954751,11.1440652618901
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-0.492179982513576,0.061129233,10.2519418682607,150.1728069,10.3353778818852,8.98367997336383,11.6870757904065
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-1.54461961637468,0.021339303,11.1310995537805,1004.21079,9.56827016568771,8.22048902514912,10.9160513062263
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-1.89389759569652,0.015048414,10.076597018011,84.31463012,9.31368660154288,7.96628441439394,10.6610887886918
"Bird Island","BI10","BI10.7",271,265,266,265.5,-0.390067371053129,0.067701126,10.9810035594278,702.1728764,10.4098062573018,9.05750742556211,11.7621050890415
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.23934927419338,0.028957259,10.8172296000719,195.5233093,9.79077721262814,8.44228845237896,11.1392659728773
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.739152336381814,0.209415962,11.1987648930042,1106.313667,11.2328778359325,9.87135438918797,12.594401282677
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.0754054948640773,0.107832132,11.2230589765515,1508.582346,10.7490825593693,9.39355259277746,12.1046125259611
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-0.0145411590676838,0.098556405,11.0838038999157,794.4594063,10.6835217708383,9.32867891509609,12.0383646265805
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-0.288035664291341,0.074973485,11.3951650102964,1660.843449,10.4841756624777,9.13123753676359,11.8371137881918
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-1.44504253631398,0.023573605,11.2410963520968,424.3239232,9.64085042968891,8.29287703034143,10.9888238290364
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.474889010065912,0.160783573,12.4080433529741,2521.469387,11.0402601976351,9.68131716696256,12.3992032283076
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-0.556531764179254,0.057319359,10.4060643912265,411.0830407,10.288472817995,8.93713361159951,11.6398120243905
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-0.639818183920959,0.05273883,9.9005221972127,195.2603694,10.2277665758669,8.87686863134616,11.5786645203877
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.361475435121128,0.143544576,11.4267416940747,2210.042469,10.9575947167253,9.59968048360983,12.3155089498407
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-0.0923996538971006,0.09117407,11.0561258807318,818.7355802,10.6267718630682,9.27249954757896,11.9810441785575
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-0.185423008527088,0.083075279,11.1546227764023,651.9486024,10.5589685128072,9.20534834495957,11.9125886806549
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.48934337840653,0.061302879,10.8976220776579,417.3743136,10.3374454407534,8.98573136475112,11.6891595167557
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-0.405661502392259,0.066653575,10.5999305078092,295.2089979,10.398439925122,9.04623538097044,11.7506444692736
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-0.064840966869671,0.09372165,10.8995670742494,901.2653807,10.6468589833047,9.29238729272503,12.0013306738844
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.41318979092567,0.008952926,9.90943932802911,302.8601579,8.93518218465776,7.58749307704445,10.2828712922711
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-0.300724588157962,0.074028163,10.840000929173,1449.62635,10.4749268931467,9.12207038412891,11.8277834021646
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.031542744576315,0.103204549,10.4367072074209,467.7014564,10.7171116480535,9.36192049895904,12.0723027971479
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.958663866290123,0.038340482,10.2689600502149,530.2032916,9.9953646638216,8.64591592627372,11.3448134013695
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-0.802800744844831,0.044807227,10.3396534788221,285.0900353,10.1089709926641,8.75886143741015,11.459080547918
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.00946716473646,0.03644131,10.4443299476404,445.4522315,9.95833488938837,8.60908184453148,11.3075879342453
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.01380397639444,0.036283613,10.2847469871715,328.5573862,9.95517385137774,8.60593706282367,11.3044106399318
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.00075482050474,0.036760186,10.3803317960264,365.8178032,9.96468518851365,8.61539927243808,11.3139711045892
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-0.599957494687315,0.054883496,9.72321135536732,224.4526933,10.2568204439467,8.90571454934942,11.6079263385439
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.972322001180235,0.037820383,10.5207192537696,437.2164977,9.98540945088019,8.63601427641291,11.3348046253475
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,0.449924740792956,0.156819416,10.2925368623624,32.1048001,11.0220641102089,9.6633515973012,12.3807766231166
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.952963808610733,0.038559649,10.4680502264298,618.3618955,9.99951935173713,8.65004805317985,11.3489906502944
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.20432517973619,0.029989431,10.3357174866678,1575.735471,9.81630575815847,8.46771338266522,11.1648981336517
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.987992385766077,0.037232342,9.48720661262688,129.6827163,9.97398753883429,8.62465295618426,11.3233221214843
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.03685740656167,0.013043798,9.2206794817005,578.8562016,9.20948530534269,7.86210556258264,10.5568650481027
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.729098744489396,0.048234351,10.4199476085342,153.1315042,10.1626912929576,8.81223754369137,11.5131450422239
"Bird Island","BI10","BI10.13",519,491,492,491.5,-0.867727753033165,0.041990459,9.8575508967614,190.2959459,10.0616466546513,8.71182344555406,11.4114698637486
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-0.52484007909647,0.059164997,9.74492905252694,48.08420766,10.3115724195152,8.96005849482449,11.663086344206
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,0.0552868331360163,0.105684371,10.3759748290375,646.9348498,10.7344183637664,9.37904468852467,12.0897920390081
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-0.050870384879016,0.095040185,10.6011333038366,163.829273,10.6570419343263,9.30246809572555,12.0116157729271
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-1.40366021448268,0.024569602,9.5943967832687,138.0134568,9.67101339331135,8.32294910972316,11.0190776768995
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.998009585370585,0.03686124,9.69213420221314,153.8027168,9.9666861498861,8.61738981712497,11.3159824826472
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.118943328035315,0.088785812,9.73713427247931,255.7176068,10.6074245707461,9.25334162055091,11.9615075209414
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.345981243060328,0.070752576,9.74905363576774,174.8076238,10.44193998533,9.08936968699429,11.7945102836656
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-2.03755253006485,0.013034734,9.52275758099223,118.9050562,9.20897864008053,7.86159881816831,10.5563584619928
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-1.4174338783133,0.024233508,9.39155639205623,38.35757086,9.66097397303029,8.3129406552812,11.0090072907794
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.26148714973731,0.02832325,9.55953187891748,59.55266965,9.7746412418764,8.426215594205,11.1230668895478
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.242101773121072,0.078497628,10.4769492488063,670.7227699,10.5176561978148,9.16441760555035,11.8708947900793
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.505209212041915,0.060337933,10.1394031595937,194.9743886,10.3258810687799,8.97425703545785,11.677505102102
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.519641392045419,0.059473379,10.3204944551402,264.0298597,10.3153616657795,8.96381872205188,11.6669046095071
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.701473570938507,0.049585409,10.2098801602127,309.741549,10.1828268742398,8.83223887045107,11.5334148780285
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-1.50322474139022,0.022241178,9.53769812618272,234.4533113,9.59844227911821,8.2505857515473,10.9462988066891
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-1.6258456562738,0.019674523,9.2120458528166,131.2236086,9.50906570401785,8.16141372569305,10.8567176823426
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-1.42045795954061,0.024160335,9.80512681450682,242.8942692,9.65876976485602,8.31074315018183,11.0067963795302
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-1.32703395978214,0.026526288,9.83820515425722,219.2118727,9.72686513943805,8.37861554553145,11.0751147333447
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-1.63914948709476,0.019414509,9.54483336618875,76.84774904,9.49936873808328,8.15173554529967,10.8470019308669
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.197782077095804,0.082054865,10.2795797464345,367.0585168,10.5499601701346,9.19642422555565,11.9034961147136
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.519424168860026,0.059486299,10.0225149816138,74.34245371,10.3155199965533,8.96397583808947,11.6670641550172
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-1.38207566036481,0.02510569,9.7126046538171,115.6721069,9.6867460562421,8.33863180962151,11.0348603028627
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-2.01991862015943,0.013266626,9.77657586466808,348.8013364,9.22183173675226,7.87445335957027,10.5692101139343
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-1.74519668096247,0.017461064,9.64272031763777,118.6508762,9.42207250362035,8.07456520015849,10.7695798070822
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.746063294164491,0.047422979,9.75124368857942,190.6489003,10.1503260830787,8.7999533626473,11.5006988035101
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-1.45368736735973,0.023370693,10.2786897661913,436.5856991,9.63454933992847,8.28659411211016,10.9825045677468
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-2.20034806835937,0.01107646,9.46831472718413,174.7312595,9.09031937491196,7.74287083292583,10.4377679168981
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-2.66456720937748,0.006962948,8.98578370606067,69.50171668,8.75195689441976,7.40376380458513,10.1001499842544
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-2.82534349670083,0.005928829,9.45766693483669,112.6925571,8.63476943148201,7.28612926942599,9.98340959353803
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-2.95158689878467,0.005225671,8.8532660887407,47.58099524,8.54275247892555,7.19369313649852,9.89181182135259
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-1.87271198515163,0.015370625,9.58284819899656,79.82534112,9.32912848039129,7.98171641031753,10.676540550465
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.68594565172704,0.018526915,9.28368083617101,63.48971398,9.46525970434595,8.11768728946366,10.8128321192282
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-2.66643467031516,0.006949957,8.0782662800668,23.21020441,8.75059572970409,7.40239800535675,10.0987934540514
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-2.66474344336451,0.006961721,9.3877562103865,120.606883,8.75182844006765,7.40363491343081,10.1000219667045
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-2.18961394481011,0.011195996,9.27683052587651,196.6500812,9.09814331914242,7.75070238571116,10.4455842525737
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.95221888329068,0.00522237,8.85320007534911,76.26450185,8.54229183474656,7.19323024319668,9.89135342629644
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-2.57740909257757,0.007597058,9.14237584852239,56.05761711,8.81548515939127,7.46749376530273,10.1634765534798
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-1.66792728395835,0.018863765,9.53177754928083,99.29580218,9.47839302668002,8.1307981871359,10.8259878662241
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-2.48100015807243,0.008365951,9.3365604876083,169.0452485,8.8857562088556,7.53795459402058,10.2335578236906
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-2.6625081778642,0.0069773,9.05772558018548,67.81836719,8.75345769210061,7.40526969698643,10.1016456872148
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-1.89973850354879,0.014960774,8.94680591979604,116.786335,9.30942925001514,7.96202948997196,10.6568290100583
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-2.85099542223731,0.005778677,9.16608643402768,296.5804042,8.61607212155444,7.26735163447073,9.96479260863815
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-2.28689405376229,0.010158148,8.60515430358127,96.63719072,9.02723728348128,7.67971152448279,10.3747630424798
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-1.92395113568658,0.014602884,9.31604091001985,65.5778497,9.29178101980339,7.94438994897061,10.6391720906362
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-2.04773557052805,0.012902674,9.52338606306293,83.42262495,9.20155637217808,7.85417518187983,10.5489375624763
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-2.0482986588344,0.012895411,9.41235158808437,116.2668648,9.20114594542219,7.85376466804735,10.548527222797
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.00684683205724,0.004944735,9.70801852021435,47.70203112,8.50247432914282,7.1532126563817,9.85173600190393
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-3.10685216484353,0.004474157,9.41491847819261,93.25255394,8.4295819180505,7.0799249316084,9.7792389044926
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.29985835737211,0.003688839,8.64573273778196,159.771878,8.28890255288883,6.93837656569418,9.63942854008348
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.17990232977079,0.004158972,8.64293835084814,48.19470862,8.37633673098014,7.02636726484112,9.72630619711916
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-3.65329156244247,0.002590572,8.83585363076915,98.3328241,8.03129030602275,6.67881162161184,9.38376899043367
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-3.54955318924113,0.002873748,8.67131215554056,24.49922298,8.10690367517777,6.75504652496846,9.45876082538709
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-1.63256591978286,0.019542748,8.95402186727739,137.7533884,9.50416740313025,8.15652499745979,10.8518098088007
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-2.19291575565562,0.01115909,9.36147442263518,126.78363,9.09573667794844,7.7482934503942,10.4431799055027
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-3.5298325972904,0.002930982,8.5373847936401,48.97904792,8.12127772359506,6.76953418304934,9.47302126414077
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-2.31799029614778,0.009847128,9.15588425481793,204.552014,9.00457169135498,7.65701129229272,10.3521320904172
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-2.584821473512,0.007540954,9.00648409288161,28.54528525,8.81008238432726,7.46207494983974,10.1580898188148
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-1.91322821527794,0.014760312,9.4506529452984,133.52289,9.29959679823,7.95220215198413,10.6469914444759
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-1.76883840343708,0.017053096,9.51813963180376,288.4107083,9.40484040103605,8.05735538366737,10.7523254184047
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-2.37464082167149,0.00930479,9.19383515032171,67.87048678,8.96327995940409,7.61564708494119,10.310912833867
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-2.50187998530753,0.008193082,9.38635047337173,189.5995666,8.87053721094866,7.52269746482487,10.2183769570724
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-2.48851105385479,0.008303351,9.36494328810062,447.0354534,8.88028162777291,7.53246648548936,10.2280967700565
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-3.06651040194988,0.004658343,8.24083231516475,111.8845235,8.45898643362085,7.10949343250066,9.80847943474104
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-1.53457611019597,0.021554704,9.56581692152712,18.54918601,9.57559072910957,8.22779189079833,10.9233895674208
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-1.66744441109045,0.018872876,9.28087581868198,209.2511082,9.47874498558672,8.1311495282487,10.8263404429247
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-1.04029329689268,0.035335103,9.86755241348809,55.95276604,9.93586617662163,8.58672714844287,11.2850052048004
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-1.21675373692162,0.029619012,9.97718948344483,161.4728836,9.8072467662587,8.45869168753882,11.1558018449786
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-1.61875707121827,0.019814483,10.0674757463862,197.937668,9.51423246904461,8.16657020895722,10.861894729132
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-1.96196450127967,0.014058198,9.87135875721964,404.7836136,9.26407363866068,7.91669174974228,10.6114555275791
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-2.14711661612856,0.011682051,10.2561900508501,623.2336001,9.12911899480164,7.78170391937147,10.4765340702318
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-1.60119211267694,0.020165598,10.0308957458306,131.7621475,9.52703530808471,8.17934675460883,10.8747238615606
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-1.44531090209167,0.023567279,9.29717124109191,205.0538919,9.64065482183436,8.29268199082773,10.988627652841
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-1.4813387558482,0.022733314,9.5302111001346,214.8041612,9.6143946509652,8.26649565663576,10.9622936452946
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-2.86825282706818,0.005679808,10.3944753828036,69.15812421,8.60349345387472,7.254717535791,9.95226937195845
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,0.0168398907626922,0.101698248,10.7942299965342,1007.282625,10.7063949549077,9.35131578248041,12.061474127335
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,0.321283299384501,0.137889617,10.6185565877526,685.9688045,10.9282992621813,9.57073825361685,12.2858602707458
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-0.575436145717781,0.05624595,9.83668676453478,91.41985794,10.2746936933007,8.92345692038462,11.6259304662169
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-0.766969167765107,0.046441851,10.4809453958415,399.9479647,10.1350881003604,8.78481375103397,11.4853624496868
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-1.3709703360428,0.025386051,9.4733445962411,299.9003674,9.69484056323728,8.34669992706876,11.0429811994058
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-2.03423488011696,0.013078051,9.20323742486761,271.9387073,9.21139682616246,7.86401736561838,10.5587762867065
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-1.61615867625752,0.019866035,8.29913352423565,67.74261464,9.51612640078187,8.16846032437649,10.8637924771873
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-1.42291276976659,0.024101098,9.80958208381306,174.7467358,9.65698048991277,8.30895929116363,11.0050016886619
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-1.79186297858496,0.016664942,9.33783499667785,111.3855993,9.38805812802975,8.04059278951758,10.7355234665419
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-0.283837933298204,0.075288865,10.429734212255,363.6703835,10.4872353266444,9.13427006859372,11.8402005846951
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-0.26394287161236,0.076801741,9.5872236322807,114.825693,10.5017365434766,9.14864179968778,11.8548312872654
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-0.42193781421095,0.065577482,10.297455011271,109.2912388,10.386576361659,9.03446926213821,11.7386834611797
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-0.235760819071756,0.07899696,10.2225248148218,192.625989,10.5222780256354,9.16899733836162,11.8755587129092
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-0.378536597976316,0.068486291,9.81659604872506,296.2920325,10.4182108676152,9.06584173343777,11.7705800017926
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-0.0726764876782244,0.092990162,10.5414994477039,235.7764508,10.6411477878316,9.28673307072425,11.9955625049389
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-0.36124126085588,0.069681086,10.3472410171728,513.3314228,10.4308171835809,9.07834167110531,11.7832926960565
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,0.163873991136919,0.117806586,10.4302823514772,564.3448783,10.8135659405987,9.45733092695045,12.169800954247
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-1.02091332264331,0.036026575,9.45786050702207,155.8409567,9.94999195382356,8.60078166146426,11.2992022461829
