"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.72863474477024,-0.772863474477024,3.53646344341951,0.424375613210341,3.69572045031624,2.53504039858754,4.85640050204494,3.72878388744763,2.37820562085248,5.07936215404279
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-7.1447670687926,-0.71447670687926,3.33468347892019,0.400162017470422,4.17354027265522,3.01602750484862,5.33105304046182,4.19352176943979,2.93213042132358,5.45491311755601
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.04695603047721,-0.804695603047721,3.6160372217274,0.433924466607288,3.43521584209565,2.27211546046246,4.59831622372884,3.47541147756936,2.07590214015696,4.87492081498177
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-7.26773457615992,-0.726773457615992,4.08682416932195,0.490418900318634,4.07290734683802,2.91486494085255,5.23094975282348,4.09564401172345,2.81553534044456,5.37575268300235
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.77547686113222,-0.677547686113222,4.99824535279201,0.599789442335041,4.47575632035874,3.31939176454491,5.63212087617258,4.48746362649012,3.28204535195352,5.69288190102673
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.01574718725223,-0.701574718725223,5.00469055174463,0.600562866209355,4.27912628025975,3.1220901616155,5.436162398904,4.29621700150852,3.05442293148538,5.53801107153166
"Bird Island","BI10","BI10.2",45,44,45,44.5,-7.19395746529866,-0.719395746529866,6.21202271619992,0.74544272594399,4.13328432514116,2.97556850681925,5.29100014346308,4.15436796520101,2.88549368280811,5.42324224759392
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-7.16490085805971,-0.716490085805971,4.0200614892263,0.482407378707156,4.15706338241718,2.99946892760412,5.31465783723025,4.17749599002872,2.91304258884291,5.44194939121454
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-7.22359021115963,-0.722359021115963,5.46278507773667,0.655534209328401,4.10903377326912,2.9511899582735,5.26687758826474,4.13078135454308,2.85739636493727,5.40416634414888
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-6.61741153337336,-0.661741153337336,3.59863321185762,0.431835985422915,4.60511225139437,3.44903596212993,5.7611885406588,4.61327799961165,3.43169939308252,5.79485660614079
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-6.94698928478773,-0.694698928478773,4.48256118016038,0.537907341619245,4.33539568870915,3.17858048581715,5.49221089160115,4.35094584380668,3.11957769262148,5.58231399499189
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-6.96013237595912,-0.696013237595912,3.8394514938833,0.460734179265996,4.32463977645903,3.16778412571876,5.48149542719929,4.34048441118225,3.10712433004505,5.57384449231945
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-6.86253241888134,-0.686253241888134,4.83236728974649,0.579884074769578,4.40451265874029,3.24793728758034,5.56108802990024,4.41817050205705,3.19959105143139,5.6367499526827
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-7.53148293687936,-0.753148293687936,4.04698604695415,0.485638325634498,3.85706358626308,2.69763765128223,5.01648952124393,3.8857097071151,2.56533310090529,5.20608631332491
"Bird Island","BI10","BI10.3",95,93,94,93.5,-6.56946588479818,-0.656946588479818,4.0993273690619,0.491919284287428,4.64434953447526,3.48833658025621,5.80036248869432,4.65144102881559,3.4770786212622,5.82580343636899
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-6.48571388105127,-0.648571388105127,3.98932974180479,0.478719569016575,4.7128896664219,3.55696041997357,5.86881891287023,4.718104641883,3.55633014557696,5.87987913818903
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.75652532585647,-0.675652532585647,3.85878807296499,0.463054568755799,4.49126568933237,3.33494212778333,5.64758925088142,4.50254837381717,3.29999232101553,5.70510442661882
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-7.15624714452983,-0.715624714452983,3.65876255272653,0.439051506327184,4.16414532243809,3.00658621910478,5.32170442577139,4.18438403789078,2.9212468647865,5.44752121099505
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-7.41345528584166,-0.741345528584166,3.46948661196281,0.416338393435537,3.95365388158212,2.79488876879806,5.11241899436619,3.97965551507223,2.67731875072269,5.28199227942178
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-6.75430535647454,-0.675430535647454,3.62506547789696,0.435007857347635,4.49308244579846,3.33676357165014,5.64940131994677,4.50431539040517,3.3020945475326,5.70653623327773
"Bird Island","BI10","BI10.4",145,141,142,141.5,-7.27990915486764,-0.727990915486764,3.94762045054329,0.473714454065195,4.06294403618645,2.90484519555006,5.22104287682284,4.08595348053708,2.80398964871513,5.36791731235903
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-7.00934659641288,-0.700934659641288,4.4164307444794,0.529971689337528,4.28436433213957,3.12734975022487,5.44137891405427,4.30131164392933,3.06048864600337,5.5421346418553
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-6.75999229891377,-0.675999229891378,3.75737411214651,0.450884893457581,4.48842842239938,3.33209749234563,5.64475935245312,4.49978878670203,3.29670920060411,5.70286837279995
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-6.68252100776473,-0.668252100776473,5.39102641133193,0.646923169359832,4.55182860722931,3.39564834410832,5.70800887035031,4.56145317616068,3.37006373817883,5.75284261414254
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-7.10421141504887,-0.710421141504887,3.71777756776048,0.446133308131258,4.20672980525646,3.04937559474956,5.36408401576335,4.22580262587205,2.97057606458919,5.4810291871549
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-6.93194709559597,-0.693194709559597,4.80718666901724,0.576862400282068,4.34770576591142,3.1909358225159,5.50447570930694,4.36291889083964,3.13382991305836,5.59200786862092
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-7.16398884235555,-0.716398884235555,5.49569256244799,0.659483107493758,4.15780974875952,3.00021903680822,5.31540046071083,4.17822192205773,2.91390724718211,5.44253659693335
"Bird Island","BI10","BI10.5",197,194,195,194.5,-7.18177257260924,-0.718177257260925,4.21641311097253,0.505969573316703,4.1432560764465,2.98559165164611,5.3009205012469,4.16406670594959,2.89704657834646,5.43108683355272
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-6.53982297405719,-0.653982297405719,3.74336890123433,0.44920426814812,4.66860840498073,3.5126289939226,5.82458781603886,4.67503573035611,3.50513120649784,5.84494025421439
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-6.75911722230931,-0.675911722230932,5.07847074812285,0.609416489774742,4.48914455888865,3.33281549420455,5.64547362357275,4.50048531652286,3.29753787545166,5.70343275759406
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-6.90105165728758,-0.690105165728758,4.29914195414763,0.515897034497715,4.37298966747162,3.21630922543992,5.52967010950333,4.38751055972869,3.16310086878033,5.61192025067705
