"Element","Site","Model","n","Mean_ppm","SD_pred","Mean_CI_w","SNR_CI","SNR_smooth","Robustness_low","Robustness_high","Bootstrap_Unstable","Global_Rank","Robustness_score","SNR_CI_s","SNR_smooth_s","Robustness_score_site","Robustness_Rank","Stability_class"
"Ca","HER42PB","OLS_weighted",4009,11884.2860206299,3714.19216041679,20345.4583203427,0.182556327900615,0.000658218571861659,0.625387834228473,0.593460749886599,FALSE,5,0.593460749886599,0.995258437246719,0.902778438468801,0.958266437735552,1,"Stable"
"Ca","HER42PB","OLS",4009,12373.0828363092,3761.8350902315,24903.556844545,0.151056136828724,0.000650393340884676,0.540651034651228,0.508723950309354,FALSE,6,0.527514139089005,0.7938699770124,0.882628863426109,0.829373531577884,2,"Stable"
"Ca","HER42PB","PLS_LOO",3971,11081.8965463619,2993.45895821235,22007.5701254579,0.136019512429025,0.000695975257712983,0.622366279387121,0.673824171997311,FALSE,2,0.640428498900347,0.697737143149069,1,0.818642285889441,3,"Stable"
"Ca","HER42PB","PLS_kfold",3971,11081.8965463619,2993.45895821235,22007.5701254579,0.136019512429025,0.000695975257712983,0.622366279387121,0.673824171997311,FALSE,3,0.640428498900347,0.697737143149069,1,0.818642285889441,4,"Stable"
"Ca","HER42PB","Bayes",3971,12512.1886585379,3208.47804464244,23596.6547027634,0.135971733496049,0.000637728420058845,0.580584613197987,0.631881887509872,FALSE,1,0.65436049816905,0.697431680692615,0.850017331147962,0.758465940874753,5,"Stable"
"Ca","HER42PB","RF",3971,12302.2884299712,3985.64389771207,21744.0688773847,0.18329797979335,0.000307618135520418,0.63469287550447,0.63469287550447,FALSE,4,0.63469287550447,1,0,0.6,6,"Acceptable"
"Ca","HER42PB","WLS_weighted",4009,12318.3391340009,3615.60005228376,130170.191052324,0.0277759448845734,0.000677318438769952,0.228327202639043,0.196400118297169,FALSE,7,0.212649992961434,0.0057094234347328,0.951959632315486,0.384209506987034,7,"Marginal"
"Ca","HER42PB","WLS",4009,12317.12147455,3610.45188549286,134302.891994305,0.0268829049909511,0.00067830633337312,0.226066086409575,0.194139002067701,FALSE,8,0.210194064930934,0,0.954503411086919,0.381801364434767,8,"Marginal"
"Sr","HER42PB","OLS",4009,170.318063843787,36.828422086755,288.893374661467,0.127481020047315,0.061165615146732,0.4039083667839,0.4039083667839,FALSE,5,0.453394114796587,0.807112838308737,0.746122112879638,0.782716548137097,1,"Stable"
"Sr","HER42PB","PLS_LOO",3971,174.637078838346,45.2251226899163,286.341911790266,0.157940981839368,0.0497173379725083,0.665137214992373,0.706278068621457,FALSE,3,0.681572628387012,1,0.451244007882489,0.780497603152996,2,"Stable"
"Sr","HER42PB","PLS_kfold",3971,174.637078838346,45.2251226899163,286.341911790266,0.157940981839368,0.0497173379725083,0.665137214992373,0.706278068621457,FALSE,4,0.681572628387012,1,0.451244007882489,0.780497603152996,3,"Stable"
"Sr","HER42PB","Bayes",3971,178.092491152449,38.2059505038531,284.853580634619,0.134124873623617,0.0481917577305564,0.670431000858213,0.664607186531096,FALSE,2,0.69096575996511,0.849184921910615,0.411948993975879,0.67429055073672,4,"Acceptable"
"Sr","HER42PB","RF",3971,164.362064093086,36.6977978887478,237.23237410926,0.154691357056715,0.032198348302196,0.7,0.7,FALSE,1,0.7,0.979421809352007,0,0.587653085611204,5,"Acceptable"
"Sr","HER42PB","OLS_weighted",4009,155.395713244105,31.5903302571639,1262636.38386344,2.50193410081398e-05,0.0710221096470214,0.104718684234131,0.104718684234131,FALSE,8,0.104718684234131,0,1,0.4,6,"Marginal"
"Sr","HER42PB","WLS_weighted",4009,168.739373101636,35.2036922825673,2037.06419113439,0.0172815822082481,0.0638394325256858,0.154507802351877,0.154507802351877,FALSE,7,0.201892249595952,0.109276874827769,0.814992755144448,0.391563226954441,7,"Marginal"
"Sr","HER42PB","WLS",4009,170.668398069271,37.2082057093555,2443.85708778274,0.0152251970441994,0.0605737708343396,0.175010613432746,0.175010613432746,FALSE,6,0.224381265643544,0.0962548526615804,0.730877729236958,0.350104003291732,8,"Marginal"
"Ti","HER42PB","OLS_weighted",3971,1247.10688301896,846.713877471167,4442.89327523398,0.190577136342888,0.00197162756102175,0.661337636082951,0.854777501674161,FALSE,5,0.661337636082951,0.824426164062779,1,0.894655698437668,1,"Stable"
"Ti","HER42PB","OLS",3971,1394.89232102675,897.826718929441,4560.29534965442,0.196879072535834,0.00187789539902699,0.65709745782766,0.85053732341887,FALSE,3,0.743945564809684,0.862204236959342,0.8615179568281,0.861929724906845,2,"Stable"
"Ti","HER42PB","PLS_LOO",3971,1333.41863281114,784.421699334882,3982.3162740082,0.196976243312127,0.00186093650526723,0.837276138595287,0.830923310271565,FALSE,1,0.844778456730668,0.862786744391629,0.836462498724847,0.852257046124916,3,"Stable"
"Ti","HER42PB","PLS_kfold",3971,1333.41863281114,784.421699334882,3982.3162740082,0.196976243312127,0.00186093650526723,0.837276138595287,0.830923310271565,FALSE,2,0.844778456730668,0.862786744391629,0.836462498724847,0.852257046124916,4,"Stable"
