"depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
3.7,0.4,14318,45597,1.41,-2.09879845927072,-0.0471794231901827,0.101132479663243,-0.856543468373766,3.93644954654896,0.013629581405423,-1.00834948124177,-1.19725000913377,-5.11922334541508,-1.68523614092994,0.870990419791247,0.510194713952257,4.0826311229108,2.49755246328329,4.879675197,0.204931673
3.8,2.2,14471,46621,1.27,-2.6338834395754,-0.256397038408234,-0.172397063995495,-1.19352185718523,3.50594124495844,-0.64905787427041,-1.00791622519009,-1.28292844490082,-2.01270975864054,-1.15480734500454,0.581653484027289,0.425084423335749,3.7022045563845,2.14873533846477,4.727843685,0.211512915
3.9,4,15068,51808,1.32,-1.89794024323583,0.240924718914803,0.267023471882164,0.386106728759301,4.31838067319003,-0.130278325586839,-1.23588364974592,-1.58506792195549,-5.09661336078651,-2.12619889521681,0.339289668714085,0.0123578340306028,4.0761808951157,2.43171840592073,5.178225806,0.193116337
4,5.8,12009,41870,1.31,-2.23871788525043,0.601010139826978,0.374207304087979,-1.01821577897329,4.03332019507204,-0.765991018358234,-1.61754420431558,-2.68674260777739,-2.08456720542317,-1.63258208168012,0.551082965870471,0.390369272044977,3.82345103085967,2.2709198740161,4.723410758,0.21171142
4.1,7.5,11767,41510,1.22,-2.11452944662838,0.264471876810029,0.269906672795986,-1.33682487804037,4.21812309118976,-0.0957125267649786,-1.05592249257397,-1.97732832511489,-4.25459561012465,-2.11452944662838,1.14808177174763,0.622508291347083,3.96223545568243,2.46411556630271,4.473270915,0.223550064
4.2,9.3,12800,40576,1.31,-1.91141896714118,0.19212012611772,0.215650623527914,-0.820969989112227,4.06090005380555,-0.231363487493122,-0.483327477342824,-1.56454802329906,-2.25769520385901,-4.93184385328554,0.879297139691162,0.155752481946845,4.13347074664039,2.56397582980339,4.80422105,0.208150289
4.3,11.2,14595,50854,1.42,-2.63993044912145,-0.0238626377308908,0.21966965010796,-0.768128272219859,4.37614913098235,-0.0610919794992469,-0.577681307981988,-1.17709601087923,-5.03782572191982,-2.12005498983554,0.605852828666674,0.580761906673148,4.08624844989895,2.53698940285894,4.707980498,0.212405298
4.4,12.9,15989,61333,1.3,-1.79318209413335,0.437490417270412,0.346884069362924,-1.05513959366551,4.01385664297566,-0.600497249581262,-1.19636602251183,-1.64195112440942,-2.68927011868998,-1.51061512234834,0.383423196000136,-0.116657888482877,3.45282104889303,1.96920383932042,4.40886466,0.226815763
4.5,14.8,15878,55176,1.48,-0.934402387431821,-0.302096866128121,-0.351256102086204,-0.576339518218241,4.24080528195411,-0.190482881498452,-1.01386655878607,-2.21533623289389,-5.21106850644788,-1.27924287372355,0.761468030774587,0.578891664449377,4.0169153007009,2.47601164933526,4.668807339,0.214187463
4.6,16.5,16784,56115,1.46,-1.99284198968324,0.168179538989024,-0.171523718213636,-0.529586587427216,4.2317560427683,-0.0997300261948928,-0.804998567287183,-1.26047409597001,-5.21171781455144,-1.93457308155926,0.717871328838459,0.358533267480242,4.08259599120093,2.44650971160992,5.13503305,0.194740713
4.7,18.3,17104,59889,1.45,-1.23121805153516,-0.301321667605227,-0.368385898185773,-0.896704679399281,4.05108129785843,-0.465431687335244,-1.22439208646476,-1.45265073844574,-3.27038569407706,-1.45265073844574,0.405248533286859,0.262147689646186,3.76265655920096,2.18200716150156,4.858109632,0.205841382
4.8,20.1,17362,60507,1.36,-1.18464549288842,0.388364550736884,0.411698942798657,-0.837774549046313,4.25028286902954,-0.475368930398595,-1.12929539780526,-1.64012102157125,-5.3036826677009,-1.74833460621148,0.694012429157722,0.164377473434235,4.03307006662972,2.37741633383546,5.236502077,0.190967173
4.9,21.9,18459,62071,1.3,-2.29106744775103,-0.367040009945225,-0.4452407572527,-1.21286403071413,4.44633077710387,-0.0477820970382772,-0.583568322140716,-1.06018719050517,-5.09442782865757,-1.43086618252792,0.592547527682254,0.472006454847412,4.33649281222966,2.68566629466954,5.211285266,0.191891242
5,23.7,18187,63738,1.48,-2.61995084494641,-0.105395501236284,-0.160836949720143,-1.29819500496409,4.09849183005291,-0.601350962522823,-1.05017818890475,-1.85966436154884,-2.16041851556797,-1.54003068929046,0.842306793476988,0.356145454090718,3.86137101949136,2.2377059215898,5.071644368,0.197174709
5.1,25.3,18297,63688,1.44,-1.45527327410007,-0.116606961969436,0.135384743682432,-0.90567426440812,4.43624244431081,-0.879182648961144,-0.791626757936824,-1.63295445133752,-5.21647338979363,-1.08933900474854,0.672404568539247,0.154164638334029,4.14047500181864,2.54845935657015,4.913643115,0.203514984
5.2,27,17899,62833,1.42,-1.47924803977297,0.222360332460787,-0.164412642635225,-1.02517523259943,4.39073050345682,-0.423695240565308,-1.01068222529686,-1.36018867975698,-5.25200897786761,-1.4342966519107,0.7281418093401,0.222360332460787,4.08085871338827,2.50525599929833,4.833654052,0.206882824
5.3,28.7,18426,66345,1.36,-1.99656157922506,0.0558793606362651,0.130889181641132,-0.995447655041833,4.33102385473182,-0.948380144183847,-0.925651893106291,-1.31164489780164,-4.02799390171854,-1.48246263011411,0.687151137478123,0.265884346178636,3.9080406110858,2.30927420943954,4.946926139,0.202145731
5.4,30.4,19209,72022,1.5,-2.45022255246698,-0.116692655623512,-0.0497332444915618,-0.593924562101353,4.57205967321198,-0.153368134181918,-0.687450620112176,-0.899625140055812,-3.80834603662017,-3.23298189171661,0.425760467977086,0.513576673984003,4.03846118357204,2.44248683862498,4.933133305,0.202710922
5.5,32.1,18851,75315,1.5,-1.48032517448235,0.565129458516073,0.577852276444041,-0.666100062369172,4.6223884571743,-0.679345289119193,-0.787177993922408,-1.36805787261127,-5.40229851076367,-2.08811250609114,0.653313856168066,-0.0178034479745786,3.82887337079245,2.24166343823886,4.890086207,0.204495372
5.6,33.9,17386,70391,1.45,-0.451804625392681,0.870895056094345,0.643023363584189,-1.09252600861278,4.27103527538363,-1.04527312376223,-1.09252600861278,-2.02781324117759,-5.62512550176603,-1.09252600861278,0.854151894798867,0.256803158273642,3.52078301005076,2.01090275975142,4.526188752,0.220936433
5.7,35.6,17281,67902,1.54,-1.45994874195828,0.203977355759887,0.308200861630638,-0.906063628731845,4.52564862687165,-0.0514037719035727,-1.10929187034511,-1.64627832014978,-5.37197174738643,-1.89073165805074,1.14643780536743,0.235666866716869,3.73899018060947,2.27676804156981,4.315538608,0.231720786
5.8,37.3,16552,59538,1.39,-1.27598983519262,0.0663852919924384,-0.0480869040166437,-0.880996026951748,4.20086589923951,-0.594630610384714,-0.734392552759872,-1.61716059259538,-5.43487291855229,-0.880996026951748,0.949477954456998,0.336568204577727,3.70761678651572,2.20621133062263,4.487992315,0.222816781
5.9,39,14576,57040,1.45,-0.682300014446697,0.693523046805899,0.263549519669003,-1.01544446097523,4.21895434725732,-0.37911375545895,-1.21417904741052,-2.08540149388297,-5.46979175722874,-0.835062768999107,0.94775718519014,0.0355397787036203,3.46235472016797,2.05961470060827,4.066326531,0.245922208
6,40.8,15334,65563,1.51,-1.03778978125968,0.408078229430668,0.470248016732689,-1.01571382956048,4.17704892195024,-1.22368915940152,-1.19194046108694,-2.01861903427141,-2.95292827164824,-1.25647898222451,0.668580371350611,0.0351994025205298,3.08269814094201,1.85530643652605,3.412317586,0.293055958
6.1,42.5,14281,57349,1.4,-1.13470709750951,0.784001374389004,0.420233789822439,-0.727402062479343,4.07320791563052,-0.865143987640209,-1.20924014937208,-2.36291221522322,-3.44283237087918,-1.6418562465462,1.05264694934987,-0.0679029160376308,3.19384299469324,1.92806402180231,3.545853785,0.282019525
6.2,44.2,15312,61954,1.39,-1.59027563831947,0.753301647476238,0.564286533828473,-1.04597408535709,3.95248865749582,-1.41507154929438,-1.20149744899632,-1.7432449831009,-1.49561041177839,-2.02817602218079,0.744412700058992,-0.269939244991378,3.05643118039118,1.71886866476804,3.809745982,0.262484692
6.3,46,15419,56084,1.51,-1.17869255415842,0.0444501662752395,0.00573565409454902,-1.27454051294854,3.86695001221771,-0.228571957765857,-1.32926541263779,-1.58415766226658,-3.14634268985014,-1.44861217027036,0.861689551684833,0.192706474015033,3.33858610222345,1.88006499938688,4.299596164,0.232579982
6.4,47.6,16066,59446,1.38,-1.64046329428179,0.720160583719344,0.518082428489313,-0.517753454034625,4.33263235334847,-1.14190776310762,-0.871032808972219,-1.48283435007821,-5.3540353609861,-1.38374344743398,0.88721466838251,-0.0532211142394788,3.73181830586708,2.25508325332732,4.378626333,0.228382128
6.5,49.4,16765,68035,1.37,-1.38504308768179,0.595744179620302,0.482449769647058,-0.882951143884555,4.12883636835886,-1.02836814374306,-1.17314262794176,-1.58364553007988,-3.24757162779805,-1.63813371536395,0.602575973912005,0.054173674892442,3.27587319714832,1.79920271291408,4.378343621,0.228396875
6.6,51.1,16519,63014,1.56,-1.33577347415594,0.590613278217276,0.558334460259951,-0.864830436668267,4.23354627564522,-1.29886891722049,-1.05563860733954,-3.74121595258969,-2.56256095624805,-1.28448017976839,0.821394618979603,0.222766791769165,3.55689079669056,2.15982230242859,4.043329532,0.247320925
6.7,52.9,17471,62753,1.28,-0.747475358850783,0.26274019125771,0.394189936316616,-0.489415542430345,4.34406131359352,-0.541741361432085,-0.883184610775319,-2.47533102609936,-2.2930094693054,-5.33753190702883,1.02031035947927,0.467603061887662,3.90163884661523,2.3771455667721,4.592815707,0.217731358
6.8,54.6,17913,55197,1.31,-1.10669737268889,0.219645631300332,-0.143259862389037,-1.02400565684378,4.14118839706907,-0.284338460648942,-0.778883198810796,-2.64141173892706,-5.16714038323531,-1.33849898674622,0.685062096539161,0.644000609741387,4.23042616486828,2.56391276077181,5.293678665,0.188904553
6.9,56.3,17268,53301,1.36,-1.12052632872134,-0.225799774763021,-0.267530447219494,-1.18951920020829,3.78691893202144,-1.38622949445434,-0.955011890243762,-1.36898768801984,-2.07071861227117,-1.92646900342663,0.35041550645884,0.147359801348253,3.95435577730283,2.27174242219652,5.379596413,0.185887551
7,58.1,15661,53116,1.23,-1.74395734636764,0.461403972361643,0.220683839393738,-0.986731309123171,4.110524480981,-0.556293280083626,-0.869714850736983,-1.60675622485415,-5.2703178709838,-0.821801495041085,0.561564606299717,0.139093543069824,3.96056015220993,2.40174178287461,4.753201397,0.210384521
7.1,59.8,16561,60961,1.35,-1.12780021149445,0.0581158090842436,0.487933629396465,-1.25086030425168,3.92377496490986,-0.765352488469976,-1.52279401973532,-2.09815816463888,-2.09815816463888,-1.87501461332467,0.548804344483491,0.147268514515216,3.57143536072506,2.00080534343951,4.809677419,0.207914152
7.2,61.5,17845,62962,1.32,-1.7946605692587,-0.0109656598673781,0.0189468394952221,-1.36147091313568,4.08348011180777,-0.74544103592017,-0.842863148927638,-1.75915388080179,-2.65815311556589,-1.75915388080179,0.421132180806385,0.346114060437941,3.8384063805991,2.22378263113263,5.025996534,0.198965517
7.3,63.2,18574,65431,1.38,-2.28468349339647,-0.210155966519058,-0.171503812084779,-1.68390963296754,4.12729574529071,-0.205241951716629,-0.836611772580332,-1.77385786963047,-2.78252192163564,-0.731712192630136,0.129127234707805,0.295236203523937,3.88718083042798,2.24135859921063,5.185271647,0.192853927
7.4,64.9,20231,82583,1.45,-1.88977923529244,-0.059553485236592,-0.115325513161981,-1.20401216203012,4.70217687433765,-0.148281600845276,-0.548605309453022,-1.02788257548409,-5.4161397599086,-1.27300503351707,0.565274451345876,0.142616942697339,3.94386983658628,2.32864656996206,5.029010608,0.19884627
7.5,66.7,19593,73076,1.47,-1.31233770925581,0.243947596200553,0.251364193855603,-0.764556378967393,4.81170189097687,-0.0151960535668957,-0.456671599198093,-1.00139877463977,-5.06184178518618,-5.06184178518618,0.663375970190082,0.676342116187349,4.35746207453037,2.6696502440595,5.407634928,0.184923726
7.6,68.4,18495,63052,1.4,-1.23051306740286,0.173072790827095,0.16734211611811,-0.729033306055104,4.59060445282694,0.00211499268345505,-0.641435246737118,-0.654422442263929,-4.99171318309642,-4.99171318309642,0.572807224226274,0.549550362062007,4.43699937531508,2.7463391145929,5.423060157,0.184397733
7.7,70.1,19442,63866,1.43,-1.48187550634804,-0.613786876291766,-0.490077221965743,-1.96371359324078,4.10907489169679,-0.274965842348798,-0.764514067667503,-1.59598881311546,-2.32265868571405,-1.37064987123782,0.17914977487655,0.0648522777786008,4.09755830838759,2.42759522519045,5.311971693,0.188254015
7.8,71.8,19444,63176,1.4,-0.997548571607555,0.138933991115965,0.108056752551526,-0.860077580978952,4.6156179512535,-0.699395199288478,-0.392370163993567,-0.976714484704713,-4.85827828264815,-4.85827828264815,0.0869292061256501,1.11807262664978,4.70183829157561,2.87321374659753,6.225318122,0.160634361
7.9,73.6,18059,56520,1.35,-2.40568644771157,0.341183745240225,0.486419915996806,-1.30707415904346,4.01410487664784,-0.473259648993541,-0.399151676839819,-1.39408553603309,-5.17827516995135,-1.66672973112033,0.289784971183783,0.740618684321799,4.32719447511167,2.62495570119102,5.486216051,0.182274994
8,75.3,18016,54068,1.31,-1.99845240251828,0.00652497822401285,-0.12096839214926,-1.42308825761472,3.72289102147862,-0.63557831560649,-0.612158041398391,-1.89309188686046,-2.37651853643833,-2.62014061909608,0.573594216814016,0.609709252804095,4.23672055985702,2.53055642250425,5.507793765,0.181560901
8.1,76.9,19819,57760,1.4,-1.55546483850851,-0.0638099617307903,0.00518290975616111,-1.31657293022616,4.03374373143226,-0.332623549878188,-0.44632613685341,-0.742772507298779,-5.00545238434009,-3.50137498756382,0.688279754462605,0.701657880408781,4.6236312166901,2.91190180364985,5.538531609,0.180553271
8.2,78.7,20085,53211,1.45,-2.08007005937467,-0.0388497305150299,-0.172999743635619,-1.05045064219351,3.84650034781532,-0.677246396303567,-0.0431881321136281,-4.78812026047688,-4.78812026047688,-0.0345300693705136,0.780224243284219,1.04669047658573,4.88560815594042,3.1145520708346,5.877056757,0.170153198
8.3,80.5,19833,55964,1.38,-1.69134831233362,0.0282148656899475,0.0493796768819908,-1.04401066780497,3.70058172894299,-0.872160410878308,-0.654293916664942,-1.39623126139432,-5.20289375116464,-1.20469304949544,0.334440515853897,0.837360960112775,4.44020258915561,2.67545103309903,5.840121235,0.171229322
8.4,82.2,19766,55483,1.3,-1.5117644834892,-0.140507999733851,0.115425374403349,-1.28564030403685,3.89707913776014,-0.660211297531859,-0.512450415803372,-1.412392009676,-5.02330992232022,-2.31525972121801,0.552639180826094,0.786332943035456,4.610564657225,2.89949486055933,5.534879507,0.180672406
8.5,83.9,19671,54948,1.38,-1.50269125336721,0.134271332456977,0.125180360755725,-1.08950409916514,4.28932923583195,-0.122227812558116,-0.151903580704232,-3.31798122000546,-4.57074418850083,-4.57074418850083,0.970519356657596,1.42570790011819,5.08193951966995,3.29884863731143,5.948213262,0.168117711
8.6,85.7,18993,54247,1.4,-1.85444939437349,-0.291928401727141,-0.270329289923679,-1.21479089876453,3.9112640380132,-1.10067759199711,-0.378542874563912,-0.791176472150689,-5.03250322472144,-1.05282157081947,-0.0252068318906941,0.704069072757757,4.58320225036258,2.81389118979862,5.866810092,0.170450378
8.7,87.3,19307,52859,1.27,-2.29168330264529,-0.921137298493539,-1.03892033414992,-1.90727160373496,3.69075626658837,-0.126207423623651,-0.581269472871188,-0.986734580979352,-2.53854338057682,-1.24655969892817,0.0477157634714719,0.482856639725753,4.59181130169785,2.82518712451945,5.851067816,0.170908974
8.8,89,19491,49416,1.34,-3.2977341802447,-0.464520836188481,-0.615001787126777,-1.48535542381391,3.51033887546429,-0.532988635465942,-0.189789916083778,-0.442701788793842,-4.68402854136459,-1.94318851743939,0.562995530795898,1.30993288594198,5.0149531932417,3.25708914107754,5.800035581,0.172412735
8.9,90.8,20323,55117,1.44,-2.6730465150912,-0.460073580786845,-0.384850159549257,-1.15322076134679,4.10500676446599,-0.0187990199819699,-0.0917480196281374,-0.301468550610206,-4.61895666414652,-4.61895666414652,0.364649957561819,1.44715142595723,5.09793018911077,3.30638159819165,5.998734864,0.166701817
9,92.5,21293,63883,1.39,-2.36459735604417,-0.471055192506173,-0.686166572123118,-1.37931375268306,4.27415740143177,0.000291620286030577,-0.303174319867012,-0.784146980483322,-5.00365468565943,-2.03324022008973,0.14963690883835,0.965052874325937,4.70052790504233,2.9356823695316,5.840670112,0.171213231
9.1,94.2,21562,72330,1.28,-2.5134189550424,-0.178044039225359,-0.24043433182464,-1.58059892121703,4.64794441605777,0.266951907639441,-0.555674348340079,-0.879288430017923,-2.5134189550424,-4.9983256048304,0.0923523969393964,0.896077229434455,4.67832408080325,2.87755355466591,6.054310672,0.16517157
9.2,96,21488,69699,1.65,-1.75146512254162,-0.17226709529724,-0.189966672396641,-0.928783889789775,4.63405214062278,0.640610541203484,-0.323498065021164,-0.77329898694938,-4.90846554369174,-4.90846554369174,0.1572890496256,0.736981353951502,4.77711472432543,3.0101631096505,5.852983988,0.170853022
9.3,97.7,21145,66191,1.31,-2.4997085797235,-0.633841138341724,-0.51605810268534,-1.38835726527796,4.32223739669076,-0.236344199882736,-0.459487751196946,-0.794960487485075,-5.06465793718504,-0.809045227366814,-0.204845532823365,0.76428768042517,4.63564186587575,2.88513927897682,5.757495591,0.173686629
9.4,99.4,21737,69299,1.45,-2.79166681082609,-0.606864753488426,-0.594442233489869,-1.10732759021887,4.49048326189317,0.358216142555161,-0.378733660663178,-1.35130522843592,-4.98889138816231,-1.75021293599793,0.239539850921562,0.807166362603064,4.73741139168502,2.93662759162462,6.054391037,0.165169378
9.5,101.1,22888,79118,1.39,-2.81875471984326,-0.253805362381728,-0.603908541157225,-1.2669459202458,4.42843981836349,-0.395723473773351,-0.625984492856425,-1.18560028079185,-3.55272389492346,-1.29269841634821,0.115102149992639,0.460651604764969,4.39353974865708,2.59841178054315,6.020245072,0.166106195
9.6,102.9,22562,72268,1.36,-1.92032849477123,-0.142957762995275,-0.505863256684644,-2.43115411853722,4.76994574201715,0.0811515054388935,-0.0289391845943343,-2.00994065346092,-2.43115411853722,-4.7825293757007,0.201077246007637,1.11736797788179,4.97358861980333,3.10973587413274,6.448533533,0.155074017
9.7,104.6,21832,70219,1.3,-2.84228789504437,0.656237830578351,-1.00704331387657,-1.48989508560016,4.67243920158727,0.091568974791537,-0.147660714274297,-2.41484388021743,-4.85719091558663,-1.40720336975504,-0.193751821474564,1.0803452894958,4.86773799151607,2.99154770786003,6.528585366,0.15317254
9.8,106.2,21329,59403,1.44,-2.47485371600708,-0.498360143579686,-0.900817730623895,-1.39084022676012,4.02845767237718,-0.0651704874566668,-0.133884380004719,-1.36185268988687,-4.91720075137628,-1.11053826160596,0.0867455545691752,0.89094173860416,4.84068282730105,3.00669059444972,6.258823529,0.159774436
9.9,107.9,21560,59743,1.41,-1.67973155368009,-0.326885126627735,-0.361490655805211,-1.12766297138005,4.38960736004536,-0.635186486282252,0.085359668465808,-0.839980898928265,-4.62417053284653,-4.62417053284653,0.175743729934077,1.21355991431941,5.12169783153599,3.233310254096,6.608704062,0.151315597
10,109.6,20556,54957,1.44,-2.01956415655346,-0.416395857132959,-0.775769858040856,-1.8477138996268,3.81378352245738,-0.594950931131436,0.00776138398735837,-0.181995151294114,-2.4895677857992,-4.79215287879325,0.024088277274787,1.17655468119212,4.96781066365684,3.12811198980359,6.294641235,0.158865289
10.1,111.1,20746,56130,1.31,-0.894896628231702,-0.426832863803793,-0.834728106765249,-1.07257780546915,3.69904799553657,-0.388733017571522,-0.361081486241012,-1.34798978532912,-5.06156185203343,-1.5958259492337,-0.217374765574837,1.0240758650918,4.67542827905563,2.80305012056953,6.503744959,0.153757567
