Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Volume,Volume_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,K_sd_fr,Ca_sd_fr,Ti_sd_fr,Mn_sd_fr,Fe_sd_fr,Co_sd_fr,Ni_sd_fr,Cu_sd_fr,Zn_sd_fr,Rb_sd_fr,Sr_sd_fr,Zr_sd_fr
Bird Island,BI10,BI10.11,427,418.8,419.8,419.3,419.3,0.5,5262,6053,5615,5629,395,0.02434,0.00174,21627.63636,57432.45455,1.314545455,-7.126537526,2.990102841,-4.797791607,0.406237807,-6.129277732,1.547942844,-6.386322835,2.157277455,-1.450588636,0.76500514,-5.763863311,4.223045378,-5.208994979,0.775785643,-5.412522538,1.558576152,-7.141712324,14.09750213,-7.002083352,11.11244967,-3.840791563,0.584078431,-3.836967467,0.49680012,0,-1.868697083,6.477614268,1.86784349,0.154534674,-1.86784349,43360,415.4121502,2641.850502,0.085832818,1990.723861,177.0008218,0.21713381,0.03342423,0.005148403,0.03342423,2136.783424,77.55,22.45,1.12,70.09,3.5,35.05,3.51,3.9741,17.1481,0.974,0.2819,1.2305,0.0069,0.0304,443.6,7.971413722,1.43485447,8.303808989,1.079495169,6.435344544,0.900948236,4.585681645,0.550281797,10.44432995,1.879979391,2.403350888,0.168234562,2.369413006,1.279483023,3.898487274,0.545788218,4.120681085,0.370861298,2.654584041,0.424733447,4.506732261,0.090134645,2.636645604,0.13183228,0.419573016,0.084671833,0.252548981,0.337796493,0.527375661,0.732676184,0.148931924,0.287957443,1.973966676,1.587020478,0.15207241,0.129477282
Bird Island,BI10,BI10.11,439,433.3,434.3,433.8,433.8,0.5,5915,6357,6209,6189,221,0.04186,0.00154,23473.18182,71284.81818,1.418181818,-6.406779897,1.359574879,-4.617488955,0.364396358,-5.377054822,1.196374054,-6.450626679,2.234600885,-0.537528952,0.108926884,-5.085418612,1.108770529,-5.151484213,0.919195549,-5.313110772,1.828354119,-6.29360972,5.779322345,-6.447540256,5.767476537,-4.293701878,0.741371269,-3.865550708,0.493426451,0,-1.812168215,6.124387367,1.811824781,0.163429552,-1.811824781,43318.63636,325.1522161,3498.309215,0.06630508,1323.97697,137.3509771,0.194090146,0.031560112,0.005137827,0.031560112,1394.715044,75.06,24.94,1.25,76.93,3.85,38.47,3.85,2.6145,11.5733,0.947,0.3147,1.4085,0.0132,0.0594,451.3,8.113655546,1.460457998,8.526428194,1.108435665,7.364342811,1.031007994,3.979308164,0.47751698,10.28474699,1.851254458,2.667264384,0.186708507,2.330160768,1.258286815,3.905016641,0.54670233,4.147320746,0.373258867,2.730824792,0.436931967,4.500832908,0.090016658,3.585001932,0.179250097,0.21220877,0.078916563,0.222496161,0.346416092,0.202643753,0.218029353,0.178433149,0.344121212,0.918284196,0.89452354,0.172664822,0.127647129
Bird Island,BI10,BI10.11,443,438.2,439.3,438.7,438.7,0.55,6060,6458,6321,6306,199,0.04185,0.00137,21705.58333,62291.08333,1.386666667,-7.130285469,2.251488042,-4.687938433,0.466898367,-5.800973418,1.960778863,-6.609924612,3.329507006,-0.723069577,0.149864296,-5.572456059,2.224698432,-5.210373318,0.842880816,-5.439239975,1.598062941,-7.841560034,13.87519358,-7.003890256,8.702689306,-4.461727475,1.239791763,-4.002894813,0.725882389,0,-1.841942834,6.310234631,1.841956019,0.158541358,-1.841956019,40281.75,324.5456848,3058.907959,0.053143602,839.4105435,135.1352577,0.137448621,0.02173611,0.003438821,0.02173611,927.1165588,80.03,19.97,1,81.52,4.08,40.76,4.08,4.1793,18.6984,1.0304,0.2572,1.1634,0.0108,0.049,455.7,7.225594846,1.300607072,8.59407118,1.117229253,6.336093853,0.887053139,3.849054475,0.461886537,10.3803318,1.868459723,2.149657394,0.150476018,2.375226429,1.282622272,4.214342284,0.59000792,3.985811765,0.358723059,1.758475111,0.281356018,4.518444217,0.090368884,2.450998806,0.12254994,0.315764082,0.09959567,0.338008593,0.50371331,0.207261238,0.39923122,0.161769755,0.293802617,1.769443008,1.242550781,0.277872589,0.181339361
Bird Island,BI10,BI10.11,449,445.8,446.8,446.3,446.3,0.525,6176,6580,6410,6403,202,0.09592,0.00314,24876.81818,74235.36364,1.415454545,-6.755373474,2.09542642,-4.729462086,0.521369867,-5.826334163,1.315178562,-6.401532731,2.638089361,-0.708028058,0.165659655,-5.726428138,3.541413191,-5.243361185,0.630162398,-5.482860731,1.308515045,-8.794143976,16.66028682,-6.702101007,6.943364146,-4.669115594,0.921065224,-3.846412469,0.541170832,0,-1.878851952,6.549980304,1.879023621,0.15280435,-1.879023621,47692,436.1939519,4361.956792,0.091800178,830.7278517,176.9643005,0.20622768,0.03084685,0.004619234,0.030846851,885.3567642,80.05,19.95,1,86.26,4.31,43.13,4.31,4.1728,18.9235,0.9091,0.2265,1.0387,0.0217,0.1003,461.8,6.866525084,1.235974515,8.937511549,1.161876501,5.948254654,0.832755651,4.233679209,0.508041505,9.723211355,1.750178044,0.26976961,0.018883873,0.995395709,0.537513683,3.414911144,0.47808756,2.920876967,0.262878927,1.429726834,0.228756294,4.67712824,0.093542565,2.271549621,0.113577481,0.310186613,0.110238724,0.225730026,0.412102768,0.233973292,0.618433185,0.120182908,0.238655532,1.894475103,1.035998135,0.197267599,0.140694956
Bird Island,BI10,BI10.12,461,452.4,453.6,453,453,0.6,6271,6663,6472,6471,196,0.09957,0.00314,16602.53846,58318.23077,1.349230769,-5.94963075,1.472990198,-4.004533774,0.856328033,-4.13768754,2.00117754,-4.948559672,2.649433359,0.306203927,0.031214589,-4.486032959,1.196537881,-5.130358627,0.79729839,-5.189104137,1.417582527,-7.011926198,10.15422143,-5.008335204,2.675721015,-3.005266641,1.055228048,-3.625793714,0.593131328,0,-1.571006055,4.799917888,1.560419413,0.21177954,-1.560419414,25056,1663.480519,4952.950016,0.067510683,3518.186574,324.0870807,0.637304859,0.133356934,0.028275021,0.133356935,3731.190963,43.16,56.84,2.84,13.35,0.67,6.68,0.67,4.4562,20.7372,0.5872,0.7734,3.6377,0.077,0.3646,473.5,8.799535317,1.583916357,9.31962982,1.211551877,8.245642787,1.15438999,5.872348443,0.704681813,10.52071925,1.893729466,1.669531978,0.116867238,1.731435977,0.934975428,3.358610695,0.470205497,3.920317014,0.352828531,3.220898729,0.515343797,5.574698173,0.111493963,4.122038805,0.20610194,0.247576742,0.213839633,0.483646366,0.535394849,0.101940524,0.266725165,0.155407925,0.273184444,1.448135811,0.534253581,0.351126264,0.163586617
Bird Island,BI10,BI10.12,465,457.6,458.7,458.1,458.1,0.55,6333,6707,6522,6522,187,0.09957,0.00297,20723.58333,52309.41667,1.341666667,-7.036238817,3.33239826,-4.908007112,0.719186445,-5.408058723,1.498269663,-6.257658081,1.635943396,-1.776198825,1.036471152,-6.378858861,4.795673101,-5.250352417,0.964522874,-5.656044103,1.877580699,-8.354621973,28.94125947,-5.545462705,2.851194677,-3.621885118,0.838497451,-3.784503425,0.458960651,0,-1.828940849,6.232358802,1.828643552,0.160807435,-1.828643552,40690.83333,337.0579822,2762.886714,0.086637524,1327.377341,162.4885078,0.309072748,0.049072909,0.007808821,0.049072909,1329.520818,68.15,31.85,1.59,36.06,1.8,18.03,1.81,4.0849,19.1725,0.808,0.3776,1.7913,0.0376,0.1795,477.3,8.546342104,1.538341579,9.348670121,1.215327116,7.971617325,1.116026426,5.308045899,0.636965508,10.29253686,1.852656635,1.45395477,0.101776834,1.973153411,1.065502842,3.667652907,0.513471407,4.131415835,0.371827425,3.079071727,0.492651476,5.42694982,0.108538996,4.094894155,0.204744708,0.473605053,0.146533293,0.277043897,0.261430614,0.583533294,0.75180737,0.183706311,0.331960053,3.464101615,0.514149103,0.231508572,0.121273678
Bird Island,BI10,BI10.12,469,462.9,463.9,463.4,463.4,0.5,6429,6767,6573,6579,169,0.08959,0.0024,21096.27273,57828.27273,1.355454545,-6.463307714,1.721169456,-4.436921423,0.59479491,-4.884169873,1.041575241,-5.867359288,1.186286487,-1.019020553,0.373318013,-5.823894286,3.079838837,-5.1150341,0.975151658,-5.420543025,1.972821731,-7.334326675,10.90612067,-5.403161706,4.048435887,-3.759842048,0.632635335,-3.835338338,0.511662114,0,-1.793465011,6.007923487,1.792284079,0.166712956,-1.79228408,39636.54545,509.362757,3505.868312,0.060887377,1933.015746,148.3970718,0.250118586,0.041921552,0.007035102,0.041921552,2045.187686,61.49,38.51,1.93,40.11,2.01,20.05,2.01,3.5448,16.7756,0.8094,0.507,2.4248,0.0454,0.2185,480.9,8.613418576,1.550415344,9.236902751,1.200797358,8.241533501,1.15381469,5.741232396,0.688947887,10.46805023,1.884249041,1.997207103,0.139804497,1.834701707,0.990738922,3.545631594,0.496388423,4.070828574,0.366374572,3.046878263,0.487500522,5.291935867,0.105838717,3.930461055,0.196523053,0.266298547,0.134055768,0.213255327,0.202184054,0.366349836,0.528828081,0.190644215,0.363952785,1.486996851,0.74927165,0.168261147,0.133407295
Bird Island,BI10,BI10.12,477,473.1,474.2,473.6,473.6,0.55,6590,7104,6791,6809,257,0.02308,0.0009,21065.16667,59893.83333,1.431666667,-6.721159311,2.589716744,-4.68122778,0.738006086,-5.367413755,1.066604824,-6.336571788,2.675845627,-0.78855796,0.125296547,-5.547603114,2.876210853,-5.204308018,0.794040161,-5.409926968,1.828776335,-6.807419655,10.42043077,-5.568914867,2.041451906,-3.651282171,0.850929365,-3.805736654,0.329842404,0,-1.807851381,6.097451838,1.807655693,0.164073705,-1.807655693,38956.66667,390.4495855,2067.262829,0.108948139,1204.071738,159.9775316,0.131857419,0.021694842,0.003570401,0.021694842,1334.975814,74.7,25.3,1.27,69.78,3.49,34.89,3.49,4.0849,19.6626,0.8082,0.2738,1.3315,0.0063,0.031,490.2,7.830816587,1.409546986,8.848058457,1.150247599,7.089691493,0.992556809,4.105321823,0.492638619,10.41994761,1.87559057,3.082290805,0.215760356,2.350263076,1.269142061,3.843638343,0.538109368,4.912839455,0.442155551,2.373584979,0.379773597,4.715523879,0.094310478,3.084519362,0.154225968,0.385308043,0.157652249,0.198718577,0.422286012,0.158893262,0.518460098,0.152573629,0.338040855,1.530746053,0.366579837,0.233049467,0.086669792
Bird Island,BI10,BI10.12,480,476.9,478,477.5,477.5,0.55,6625,7506,6943,6978,441,0.02308,0.00148,22437.08333,59727.83333,1.308333333,-7.516448297,3.573069566,-4.999577667,0.687614602,-5.932530111,1.911899435,-6.740234518,3.453921844,-1.460762085,0.552903129,-6.362940286,2.247307086,-5.218203317,0.927710261,-4.85982954,0.698650937,-7.642136512,8.632482531,-6.150035306,3.792319769,-3.850869708,0.415247855,-3.838156187,0.401460839,0,-1.87352259,6.512515564,1.873635557,0.153578193,-1.873635556,44880,444.6597184,2933.295287,0.106756591,1038.664392,184.6980131,0.091443982,0.014026978,0.002152012,0.014026979,1206.71048,75.92,24.08,1.2,68.85,3.44,34.43,3.44,4.8707,23.6106,0.8008,0.2539,1.2436,0.0059,0.0291,496.2,8.728426027,1.571116685,9.195798025,1.195453743,8.163203425,1.142848479,4.748696878,0.569843625,9.487206613,1.70769719,1.677511669,0.117425817,2.302538726,1.243370912,4.495240517,0.629333672,3.567361991,0.321062579,3.413119579,0.546099133,5.503675241,0.110073505,4.022865974,0.201143299,0.475366746,0.137534537,0.32227387,0.512433482,0.378503204,0.353186889,0.177783464,0.143760379,1.129590203,0.616633821,0.107832227,0.104597317
Bird Island,BI10,BI10.13,519,491,492,491.5,491.5,0.5,6901,8101,7636,7600,600,0.02106,0.00168,21587.27273,62373.45455,1.338181818,-7.630402497,4.712944801,-4.756243327,0.628391124,-6.19657189,1.836015574,-6.788381693,2.512010217,-0.867727752,0.242437204,-5.201416637,1.851040496,-5.231550744,1.342883627,-5.065453139,0.905071369,-6.447707091,5.954746237,-6.249385193,4.353855888,-3.778353009,0.429910226,-3.914522441,0.695186482,0,-1.797656062,6.035132478,1.797359471,0.165775222,-1.797359471,41474.81818,809.7003262,2389.075904,0.100381092,2148.93495,322.5106059,0.138583385,0.022866377,0.003774207,0.022866377,2449.349866,79.77,20.23,1.01,76.36,3.82,38.18,3.82,2.9089,15.2093,0.8896,0.4251,2.2441,0.009,0.048,535.8,6.67261526,1.201070747,8.855432663,1.151206246,5.730047577,0.802206661,4.171706821,0.500604819,9.857550897,1.774359161,2.695810353,0.188706725,2.687074452,1.451020204,4.364829936,0.611076191,4.551334151,0.409620074,1.244180216,0.199068834,4.881499171,0.097629983,1.971438729,0.098571936,0.617653499,0.132119213,0.296295372,0.370045518,0.279393166,0.355872376,0.256689401,0.178675302,0.923544782,0.696685474,0.11378244,0.177591646
Bird Island,BI10,BI10.13,522,494.8,495.8,495.3,495.3,0.5,6973,8151,7817,7780,589,0.02106,0.00162,21632,65648.63636,1.413636364,-7.153506643,3.847234046,-4.590652624,0.621124285,-5.747009575,2.787956226,-6.507365505,2.858820471,-0.52484008,0.223281328,-5.473806823,2.651126734,-5.277005945,0.84342204,-5.171801692,1.277632031,-6.904841223,6.427471116,-6.602675685,7.155840582,-3.722156223,0.663697007,-3.931099645,0.659411279,0,-1.807614622,6.093106454,1.806520535,0.164327659,-1.806520535,39778.90909,837.2749847,7001.602092,0.073112616,1998.699527,169.8466688,0.229970512,0.037306039,0.00605834,0.037306039,2138.338535,76.89,23.11,1.16,69.32,3.47,34.66,3.47,3.9741,20.9234,0.8058,0.2422,1.2875,0.0051,0.0275,539.2,8.059396543,1.450691378,9.109415129,1.184223967,7.205977749,1.008836885,4.476823268,0.537218792,9.744929053,1.754087229,1.420161491,0.099411304,2.614773934,1.411977925,4.598454861,0.64378368,4.043735561,0.363936201,2.661153484,0.425784558,5.413632134,0.108272643,3.361610799,0.16808054,0.537810928,0.135301957,0.485114248,0.439320716,0.425427358,0.484329612,0.159829655,0.247038094,0.930864434,1.083778899,0.17830982,0.167742194
Bird Island,BI10,BI10.13,525,498.7,499.7,499.2,499.2,0.5,7038,8243,8028,7965,603,0.02597,0.00199,21969.2,75244.2,1.42,-6.328842265,2.868346029,-4.126158166,0.757829142,-5.212146301,2.441788911,-5.539224331,2.772019071,0.055286833,0.010702452,-4.722328331,0.88174695,-4.984473001,0.775575891,-4.403475372,0.823106388,-5.202042203,3.303704542,-5.852925496,2.815021246,-3.21087621,0.712481181,-3.842871705,0.432164576,0,-1.711519939,5.538484948,1.709926475,0.181211009,-1.709926476,36262.8,685.2337476,5070.515748,0.096148034,2061.698965,178.1566103,0.345935586,0.063499752,0.011687875,0.063499752,2134.406543,72.95,27.05,1.35,58.75,2.94,29.37,2.94,3.219,17.0301,1.1024,0.4089,2.1836,0.0106,0.0575,541.7,8.74297609,1.573735696,9.341036003,1.21433468,7.966766534,1.115347315,5.135030543,0.616203665,10.37597483,1.867675469,2.340139109,0.163809738,2.573685998,1.389790439,4.367658786,0.61147223,3.852023348,0.346682101,3.22804148,0.516486637,5.57015098,0.11140302,3.90451319,0.19522566,0.453218126,0.183664589,0.468480501,0.50043452,0.193580485,0.186718688,0.155598373,0.186921992,0.635078381,0.480959692,0.221896185,0.112458757
Bird Island,BI10,BI10.13,529,503.9,505.1,504.5,504.5,0.6,7103,8320,8171,8096,608,0.04867,0.00372,22666.2,76962.9,1.376,-6.773373167,3.450518244,-4.08881577,0.567199599,-5.889801899,2.533236088,-6.194716296,1.454192001,-0.050870384,0.015774065,-4.742243671,1.645425782,-4.944492474,0.966939983,-4.098769703,0.895221992,-4.717627043,0.775036468,-8.926719738,22.55529226,-3.377997447,0.476524843,-3.960226337,0.485645884,0,-1.785456621,5.962055325,1.784629916,0.167993663,-1.784629916,38691.6,787.8435829,8299.093946,0.096286609,1853.806957,198.2243678,0.246634002,0.041983925,0.007156707,0.041983925,1991.46664,81.75,18.25,0.91,73.15,3.66,36.58,3.66,2.7224,14.494,0.722,0.1612,0.8663,0.0078,0.0428,545,7.190545301,1.294298154,8.946464765,1.163040419,6.087099171,0.852193884,4.349004748,0.52188057,10.6011333,1.908203995,3.468316229,0.242782136,4.001382652,2.160746632,5.61221993,0.78571079,5.080842553,0.45727583,1.483725811,0.23739613,5.292759482,0.10585519,2.178954588,0.108947729,0.50942391,0.138719774,0.430105483,0.234747151,0.310083455,0.346972002,0.195558996,0.218412367,0.164285235,2.526716747,0.14106726,0.12263084
Isla Hermite,HER42PB,HER42PB1A,3,2.5,3.7,3.1,3.1,0.6,-65,-42,-60,-58,12,0.4116,0.01546,19219.71429,52847.57143,1.328571429,-6.134265346,1.745984926,-4.281517464,0.373422047,-5.374327028,2.863851263,-5.587396136,1.574404933,-1.436149535,0.257425357,-5.964044196,3.970463637,-5.162237599,1.159146031,-5.638815051,1.711959948,-7.243240421,8.381030597,-5.556841468,3.793944647,-3.856945194,0.58501346,-3.850201227,0.839760128,0,-1.786398028,5.969385725,1.78643537,0.167590927,-1.78643537,37325.14286,294.422437,1304.465006,0.044880794,671.7586018,121.7096467,0.132506991,0.021998875,0.003653047,0.021998875,740.4679666,79.48,20.52,1.03,41.92,2.1,24.32,2.1,5.0921,0.3895,0.9496,0.2452,0.031,0.1009,0.0166,16.4,8.602210297,1.548397853,9.677100583,1.258023076,7.382195751,1.033507405,6.009887632,0.721186516,9.594396783,1.726991421,1.579235429,0.11054648,1.602578362,0.865392315,3.141132397,0.439758536,3.742346556,0.33681119,2.841009682,0.454561549,5.321393532,0.106427871,2.173783617,0.108689181,0.284628204,0.087217219,0.532876256,0.281777933,0.179246903,0.665733436,0.224543332,0.303602784,1.157083033,0.682752004,0.151677929,0.218108114
Isla Hermite,HER42PB,HER42PB1A,5,5.3,6.5,5.9,5.9,0.6,-64,-19,-55,-51,23,0.4081,-0.1335,18524.28571,52431.28571,1.432857143,-5.941639308,1.297245247,-4.093835942,0.672277915,-5.216126843,1.586411739,-5.234492832,1.272195132,-1.044402877,0.145967646,-5.63764366,1.63532869,-5.162107513,0.457718227,-5.662925905,1.216307693,-11.2532019,31.8288615,-5.217037175,2.539927362,-3.35707446,0.540296725,-3.792109004,0.364290095,0,-1.693224628,5.439274473,1.693232866,0.183999064,-1.693232866,34242,485.1260023,2026.48692,0.077827648,935.4647432,176.3130333,0.169749115,0.030951157,0.005647376,0.030951158,1043.884413,71.58,28.42,1.42,22.91,1.15,13.29,1.15,5.7703,0.5741,0.9087,0.3608,0.0539,0.1472,-0.0262,-17.8,8.695469965,1.565184594,9.716475843,1.26314186,7.516422867,1.052299201,5.904797567,0.708575708,9.692134202,1.744584156,1.686923564,0.118084649,1.706065252,0.921275236,3.362509207,0.470751289,3.56730362,0.321057326,3.098780376,0.49580486,5.368217332,0.107364347,2.209474037,0.110473702,0.218331201,0.164217112,0.304135959,0.243040763,0.139761819,0.290073085,0.088668867,0.214784321,2.828427125,0.486852456,0.160942729,0.096065302
Isla Hermite,HER42PB,HER42PB1A,7,8.1,9.3,8.7,8.7,0.6,-64,3,-50,-44,33,0.3223,-0.21976,19518.28571,66067.85714,1.418571429,-5.4674662,1.634617794,-3.882484315,0.688767009,-4.858052631,0.892307877,-5.230225717,0.996855186,-0.053099692,0.006399459,-5.153664959,1.388681353,-4.971950199,1.083383396,-5.482522946,2.406409692,-7.530848101,9.491628455,-5.379313921,1.840215379,-3.280254222,0.207330034,-3.849348754,0.754601196,0,-1.649357089,5.20683413,1.649629293,0.192187451,-1.649629294,32392.71429,381.9318064,3406.410008,0.110064916,137.8603503,134.651225,0.146701387,0.028331204,0.005474048,0.028331205,142.651924,29.61,70.39,3.52,23.05,1.15,13.37,1.16,5.1998,0.6136,0.4258,1.0123,0.1701,0.3263,-0.1676,-51.4,8.581754247,1.544715765,9.640835697,1.253308641,7.513451344,1.051883188,5.754364906,0.690523789,9.737134272,1.752684169,1.59409146,0.111586402,1.589393859,0.858272684,3.346012959,0.468441814,3.463592763,0.311723349,3.028282904,0.484525265,5.256555964,0.105131119,2.154292899,0.107714645,0.298971724,0.177403681,0.183676041,0.19059506,0.120517812,0.269455109,0.217899084,0.438923779,1.260366472,0.342091093,0.063205477,0.196033471
Isla Hermite,HER42PB,HER42PB1A,9,10.9,12.1,11.5,11.5,0.6,-56,33,-29,-24,45,0.0853,-0.15703,20444,62930.42857,1.414285714,-5.644074932,1.065533319,-3.861468334,0.456314327,-4.644423925,1.836891222,-5.256547525,1.694611967,-0.453892296,0.080424318,-5.079518986,2.070676971,-5.16742676,0.787099243,-5.65076392,2.382328448,-11.29906724,31.95858827,-5.272051711,1.861851075,-3.494641019,0.572327976,-3.657297075,1.105696538,0,-1.716624871,5.56645999,1.716447545,0.179760079,-1.716447544,35720.28571,222.7547231,2539.291755,0.083238041,923.9562451,122.8438808,0.149270687,0.027048852,0.00490356,0.027048851,994.009174,75.75,24.25,1.21,32.46,1.62,18.83,1.63,5.7703,0.805,0.9124,0.2921,0.0554,0.0249,-0.0412,-165.1,8.55779449,1.540403008,9.652339665,1.254804156,7.365590483,1.031182668,5.674702109,0.680964253,9.749053636,1.754829654,1.550916598,0.108564162,1.656613191,0.894571123,3.498825548,0.489835577,3.321920605,0.298972854,2.935107909,0.469617265,5.290718129,0.105814363,2.114765112,0.105738256,0.188787947,0.118171195,0.395504642,0.322381175,0.177188111,0.407652177,0.15231938,0.42159405,2.828427125,0.353154934,0.163773038,0.302326148
Isla Hermite,HER42PB,HER42PB1A,13,16.3,17.5,16.9,16.9,0.6,-46,192,27,40,119,0.0853,0.25802,18108,46364,1.382857143,-6.046555847,1.557994714,-4.504843646,1.098326818,-5.837315201,1.488318344,-5.943565,1.15458135,-1.971998133,0.160257354,-5.722558963,2.026913785,-5.14416802,0.824892752,-5.471561593,2.313242727,-10.19562531,26.97508903,-5.580504792,4.461632298,-3.622993177,0.485702416,-3.784833841,0.52103692,0,-1.735187671,5.671657619,1.735329644,0.17636868,-1.735329643,36011.28571,190.0771773,824.6558878,0.081998839,287.5515689,110.3298086,0.107027989,0.018793188,0.003300552,0.018793187,347.6280168,71.91,28.09,1.4,29.64,1.48,17.19,1.48,5.2022,0.9208,0.8836,0.3451,0.0783,0.0294,0.0957,325.2,8.672133314,1.560983997,9.779614483,1.271349883,7.506452581,1.050903361,5.764707335,0.69176488,9.522757581,1.714096365,1.676571218,0.117359985,1.848672735,0.998283277,3.523374676,0.493272455,3.365031118,0.302852801,3.018251035,0.482920166,5.382675475,0.10765351,2.364665868,0.118233293,0.257666472,0.243810197,0.254966246,0.194257377,0.081266484,0.354197099,0.16035494,0.422775598,2.645751311,0.799503354,0.134061091,0.137664411
Isla Hermite,HER42PB,HER42PB1A,16,20.5,21.6,21.1,21.1,0.6,-29,300,70,88,164,0.0885,0.16786,16870.42857,45596,1.318571429,-5.927127464,2.706722704,-4.263141123,0.569035462,-5.002521499,1.17377234,-5.287053962,1.190813468,-1.30293459,0.163805125,-5.356496171,1.79112182,-4.964605932,0.587563054,-5.173238723,1.989310007,-8.969663803,23.73149977,-5.306102157,1.546207376,-3.224659414,0.226039539,-3.690486783,0.580534257,0,-1.677752177,5.356493873,1.678097688,0.18676837,-1.678097688,31986.28571,295.1541163,1376.180221,0.069624845,309.8738607,154.4742235,0.11921273,0.022229549,0.004146356,0.022229548,445.4296481,67.14,32.86,1.64,24.87,1.24,14.42,1.25,3.9701,0.804,1.2319,0.6031,0.1523,0.0534,0.1147,214.9,8.847485578,1.592547404,9.960937381,1.29492186,7.646139443,1.070459522,5.840057265,0.700806872,9.391556392,1.690480151,1.5939122,0.111573854,1.855282833,1.00185273,3.366514374,0.471312012,3.295882216,0.296629399,3.115057506,0.498409201,5.662196333,0.113243927,3.002405514,0.150120276,0.456666863,0.133477979,0.234636141,0.225231949,0.125720145,0.334383105,0.118350391,0.384538606,2.645751311,0.291401735,0.070097182,0.157305605
Isla Hermite,HER42PB,HER42PB1A,20,26.1,27.3,26.7,26.7,0.6,2,355,144,152,177,0.0875,0.10392,16640.85714,45076.85714,1.39,-5.694001033,1.285489351,-3.885607517,0.873909048,-4.602335072,1.74114985,-5.183494949,1.375358451,-1.25758984,0.102127422,-6.053418209,3.01730383,-5.149561438,0.767997051,-5.496093372,2.753630705,-7.297069497,8.691555007,-5.339885271,1.643730691,-3.272001293,0.410187223,-3.714874185,0.441769379,0,-1.680240681,5.368974016,1.680432859,0.186331494,-1.680432859,31517.71429,490.2317236,1275.774331,0.059721576,670.4040715,163.3316812,0.116872774,0.021840688,0.004083534,0.021840689,799.7940806,68.52,31.48,1.57,27.72,1.39,16.08,1.39,4.7493,1.1588,0.9455,0.4344,0.1277,0.038,0.0563,148.2,8.676728198,1.561811076,9.730801598,1.265004208,7.721394469,1.080995226,5.947813646,0.713737638,9.559531879,1.720715738,1.894105313,0.132587372,2.059525932,1.112144003,3.736965868,0.523175222,3.608534669,0.32476812,3.119480289,0.499116846,5.257544626,0.105150893,2.40705046,0.120352523,0.225762051,0.224909244,0.378318793,0.265334193,0.081208848,0.498446287,0.149138341,0.501015998,1.191102128,0.30782135,0.125362794,0.118919069
Isla Hermite,HER42PB,HER42PB1A,25,33.1,34.1,33.6,33.6,0.5,56,419,226,231,182,0.0859,0.06884,15229.33333,49329.5,1.285,-5.200851018,2.202231833,-3.883674411,0.410522143,-4.655928057,1.250819928,-5.030252925,0.794786332,-0.208821305,0.019554063,-4.797719633,1.854298374,-5.071173194,1.955733651,-5.234993737,1.7333907,-7.391106926,12.26400472,-4.613841656,3.348115849,-3.069958851,0.610559724,-3.654032723,0.361580165,0,-1.55625964,4.739217077,1.555540004,0.211144707,-1.555540003,26180.16667,1049.866785,3217.918007,0.11058933,1170.691932,155.0347273,0.134462067,0.028151698,0.005895928,0.028151698,1309.815929,59.53,40.47,2.02,19.47,0.97,11.29,0.98,3.9894,1.1729,1.1348,0.7716,0.2654,0.0663,0.0759,114.5,9.090654888,1.63631788,10.04435899,1.305766669,8.052169997,1.1273038,6.372222338,0.764666681,10.47694925,1.885850865,2.265178889,0.158562522,2.405855349,1.299161888,4.12140481,0.576996673,3.869124665,0.34822122,3.551033187,0.56816531,5.46924393,0.109384879,2.820544005,0.1410272,0.423436823,0.105704572,0.268651043,0.158001266,0.093640172,0.386495776,0.385657041,0.331116098,1.659292018,0.725667697,0.198882055,0.098953729
