"Location","Site","Section","sample","top","bottom","mp","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER1","CAT1.1B",63,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,87.96,12.04,0.6,92.03,4.6,53.2,4.6,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5,497.9986173,9.972433234,323.9790116,58.31622209,3883.986282,504.9182167,291.56336,40.8188704,55.46225053,6.655470064,6816.274673,1226.929441,2.133265234,0.149328566,4.959823644,2.678304768,4.052348853,0.567328839,8.987606637,0.808884597,1.99297207,0.067684798,0.934094849,0.149455176,56.90823166,1.138164633,13.72149586,0.686074793,0.314813019,0.001520897,0.290615627,0.001311434
"Kerguelen","KER1","CAT1.1C",73,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,86.53,13.47,0.67,93.59,4.68,54.1,4.68,5.3984,4.1892,1.1048,0.3614,0.2985,0.0132,0.0121,91.8,480.0573451,12.0904326,487.3846201,87.72923162,3407.375544,442.9588207,755.0023464,105.7003285,56.20523213,6.744627856,5710.94941,1027.970894,1.579837083,0.110588596,3.437486028,1.856242455,4.450254187,0.623035586,9.510397791,0.855935801,1.465269214,0.068452901,1.203244441,0.192519111,52.38105472,1.047621094,16.75001654,0.837500827,0.319751461,0.007815248,0.315510786,0.000624041
"Kerguelen","KER1","CAT1.1C",80,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,87.74,12.26,0.61,94.44,4.72,54.59,4.72,6.0692,5.1406,0.9614,0.3069,0.2753,0.0112,0.0109,97.4,345.730491,1.750039606,196.5150343,35.37270617,2189.505993,284.6357791,223.979161,31.35708254,29.73641755,3.568370106,3225.774563,580.6394213,0.923007687,0.064610538,2.13136205,1.150935507,2.622442469,0.367141946,5.963937738,0.536754396,1.120314178,0.031472784,0.700899472,0.112143916,36.49555291,0.729911058,8.929101824,0.446455091,0.179617133,0.003025055,0.166787898,0.001906893
"Kerguelen","KER1","CAT1.1C",86,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,86.07,13.93,0.7,94.53,4.73,54.64,4.73,5.5637,5.0351,1.1158,0.3617,0.3454,0.0129,0.0129,100,591.9905518,6.267225698,299.9494325,53.99089785,3711.15207,482.4497691,334.2205693,46.7908797,46.8799998,5.625599976,4542.425909,817.6366636,1.049747683,0.073482338,2.791826174,1.507586134,5.41452311,0.758033235,10.45252365,0.940727129,1.499496878,0.052332993,1.072921849,0.171667496,65.73504848,1.31470097,14.23345251,0.711672626,0.304017311,0.001071613,0.304152866,0.006685523
"Kerguelen","KER1","CAT1.1C",93,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,87.88,12.12,0.61,93.18,4.66,53.86,4.66,4.3544,4.2368,1.1588,0.404,0.4133,0.0189,0.02,106.1,630.4189958,8.260995754,167.7999201,30.20398562,4217.700826,548.3011074,237.3718165,33.23205431,46.78120576,5.613744691,4414.084703,794.5352465,1.050225297,0.073515771,2.843511196,1.535496046,4.038560617,0.565398486,9.118797628,0.820691787,1.65768929,0.051866478,0.714706415,0.114353026,78.06690295,1.561338059,10.592352,0.5296176,0.232814865,0.003724308,0.228581279,0.003447345
"Kerguelen","KER1","CAT1.1D",105,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,86.99,13.01,0.65,94.4,4.72,54.57,4.72,3.808,4.1584,1.4528,0.4904,0.5601,0.0221,0.0263,118.7,785.8172852,14.03913743,335.8691783,60.45645209,4013.123051,521.7059966,393.3367813,55.06714938,45.78783303,5.494539964,3780.979575,680.5763235,0.930570105,0.065139907,3.315937291,1.790606137,3.510172288,0.49142412,11.7594545,1.058350905,1.681733541,0.046882704,1.060803729,0.169728597,78.12846424,1.562569285,16.12570153,0.806285077,0.320872417,0.001780943,0.323772608,0.004952193
"Kerguelen","KER1","CAT1.1D",108,134.6,135.8,135.2,135.2,0.6,4518,4906,4719,4718,194,0.04286,0.00195,88.39,11.61,0.58,92.97,4.65,53.74,4.65,4.5593,5.1246,1.1761,0.3882,0.4558,0.0166,0.0203,122,565.5024661,2.237850022,238.5346084,42.93622951,3486.528107,453.2486539,386.7326744,54.14257442,38.5256522,4.623078264,3167.607313,570.1693163,0.814471895,0.057013033,3.032224277,1.63740111,3.038249121,0.425354877,5.798802064,0.521892186,1.509515972,0.049513866,0.994535425,0.159125668,70.05573441,1.401114688,13.26053158,0.663026579,0.286292813,0.002454716,0.26074383,0.001711369
"Kerguelen","KER1","CAT1.1D",110,137.6,138.8,138.2,138.2,0.6,4615,4948,4790,4787,167,0.04286,0.00168,87.93,12.07,0.6,93.88,4.69,54.26,4.69,3.582,4.0798,1.4593,0.4965,0.5904,0.0213,0.0261,122.8,442.1118449,4.428268077,35.89186233,6.460535219,2595.371312,337.3982706,218.0937453,30.53312434,28.24261491,3.389113789,2284.889729,411.2801512,0.611487721,0.04280414,2.520712809,1.361184917,2.972262265,0.416116717,4.641441298,0.417729717,1.134356857,0.021990399,0.562762357,0.090041977,53.9478412,1.078956824,10.56346884,0.528173442,0.195604182,0.004466095,0.21328797,0.000310239
"Kerguelen","KER1","CAT1.1D",114,143.4,144.6,144,144,0.6,4852,5039,4930,4932,94,0.03333,0.00077,89.65,10.35,0.52,94.7,4.73,54.74,4.74,4.1542,4.9103,1.1914,0.3995,0.4922,0.0133,0.0167,125.5,614.8442797,4.395341606,157.0594404,28.27069927,3949.674648,513.4577042,441.6354183,61.82895856,41.11180496,4.933416595,3412.493629,614.2488532,0.910381859,0.06372673,5.705617692,3.081033554,5.962629521,0.834768133,6.264222559,0.56378003,1.957177567,0.056187664,0.765652204,0.122504353,79.92720242,1.598544048,23.41796688,1.170898344,0.301473477,0.001016326,0.528543858,0.003970185
"Kerguelen","KER1","CAT1.1D",117,147.8,148.9,148.4,148.4,0.55,4920,5373,5079,5096,227,0.025,0.0012,84.33,15.67,0.78,56.81,2.84,32.84,2.84,3.808,4.6153,1.5252,0.5404,0.682,0.0135,0.0177,131,703.8825978,12.01755573,7255.583194,1306.004975,5683.67778,738.8781114,2787.737038,390.2831853,103.2608758,12.3913051,4977.113764,895.8804775,1.191415297,0.083399071,6.225778674,3.361920484,7.391036368,1.034745092,28.72260097,2.585034087,2.035936011,0.060969538,10.74847022,1.719755235,109.6646554,2.193293108,97.07584026,4.853792013,2.032385066,0.018798722,1.648071409,0.00388062
"Kerguelen","KER1","CAT1.1D",119,150.7,151.8,151.3,151.3,0.55,4977,5594,5189,5215,309,0.02414,0.00152,89.84,10.16,0.51,94.37,4.72,54.55,4.72,4.1793,5.1573,1.2497,0.4015,0.5156,0.0097,0.0131,134.7,610.582386,12.11887965,293.8266765,52.88880177,3599.827864,467.9776223,435.4794317,60.96712044,33.50696137,4.020835364,2637.046993,474.6684587,0.767742407,0.053741968,6.625024494,3.577513227,5.924549608,0.829436945,21.92880594,1.973592535,2.217616267,0.036112484,0.706861739,0.113097878,74.39152898,1.48783058,23.61796449,1.180898225,0.283433035,0.001790811,0.513351231,0.007447494
"Kerguelen","KER1","CAT1.1D",123,156.5,157.7,157.1,157.1,0.6,5113,5889,5437,5456,388,0.02381,0.00178,88.02,11.98,0.6,94.8,4.74,54.8,4.74,3.768,4.7854,1.4783,0.4816,0.6357,0.0115,0.016,139.5,708.9793163,16.75371889,199.7601332,35.95682398,4640.523522,603.2680579,337.7373781,47.28323293,41.49307617,4.97916914,3560.842802,640.9517044,1.008260928,0.070578265,7.365820821,3.977543243,6.211413657,0.869597912,9.708856297,0.873797067,1.625262915,0.033316663,0.749489114,0.119918258,89.12411225,1.782482245,16.00076454,0.800038227,0.386986683,0.003292803,0.321946425,0.003844
"Kerguelen","KER1","CAT1.1D",124,158,159.2,158.6,158.6,0.6,5141,5958,5502,5519,409,0.02419,0.00188,86.01,13.99,0.7,95.2,4.76,55.03,4.76,3.224,4.117,1.5809,0.5771,0.7658,0.014,0.0196,140.5,665.8579482,3.08983947,973.6824666,175.262844,3761.690452,489.0197588,439.2617094,61.49663932,42.17796203,5.061355444,2748.553456,494.7396221,0.858721787,0.060110525,5.849088818,3.158507962,4.744298227,0.664201752,10.21776865,0.919599179,1.546124958,0.028432108,1.919467031,0.307114725,71.42068742,1.428413748,20.00078753,1.000039377,0.384542382,0.010143263,0.453688245,0.007886097
"Kerguelen","KER1","CAT1.1D",126,161,162.3,161.7,161.7,0.65,5253,6130,5628,5646,439,0.02459,0.00201,89.7,10.3,0.51,98.04,4.9,56.67,4.9,3.8805,5.0407,1.2027,0.4196,0.5661,0.0103,0.0148,143.1,1254.57739,18.5943659,4674.018055,841.3232499,15500.47502,2015.061753,4823.395579,675.2753811,275.8213156,33.09855787,24110.30848,4339.855526,9.64091711,0.674864198,25.33147037,13.678994,19.09702535,2.673583549,53.70010907,4.833009816,3.159336038,0.046774746,6.739390951,1.078302552,139.1876948,2.783753896,82.65655708,4.132827854,1.537559513,0.009320954,1.373276488,0.012253556
"Kerguelen","KER1","CAT1.1E",137,168.8,170,169.4,169.4,0.6,5485,6395,5956,5954,455,0.02273,0.00182,88.2,11.8,0.59,94.57,4.73,54.66,4.73,4.3544,6.1528,1.2111,0.4064,0.5946,0.0092,0.0143,154.3,714.0411624,6.850914549,214.2359607,38.56247293,3865.367321,502.4977517,314.2119789,43.98967705,40.30371929,4.836446315,2886.473191,519.5651744,0.797101318,0.055797092,3.074840014,1.660413608,4.308979567,0.603257139,10.03284659,0.902956193,1.331595445,0.046449452,0.841708562,0.13467337,71.47093889,1.429418778,15.55587576,0.777793788,0.287299186,0.00195743,0.328443817,0.005286885
"Kerguelen","KER1","CAT1.1E",144,179,180.2,179.6,179.6,0.6,5995,6716,6406,6389,361,0.02545,0.00152,85.1,14.9,0.74,85.37,4.27,49.34,4.27,3.9588,5.8629,1.374,0.4946,0.7572,0.0126,0.02,159.1,814.2955466,8.087138682,4531.40776,815.6533968,3481.392137,452.5809778,904.1879244,126.5863094,84.65981172,10.15917741,3168.819664,570.3875395,0.546046302,0.038223241,3.299582559,1.781774582,5.064349607,0.709008945,18.29158675,1.646242808,1.160038795,0.007432123,7.805442382,1.248870781,46.22785062,0.924557012,83.4623728,4.17311864,1.116560794,0.010382706,1.743855456,0.008094397
"Kerguelen","KER1","CAT1.1E",145,180.4,181.6,181,181,0.6,6060,6742,6462,6444,341,0.02642,0.00149,58.13,41.87,2.09,7.73,0.39,4.47,0.4,4.3544,6.5011,1.6792,0.9667,1.4916,0.0255,0.0408,159.9,285.3114966,3.381248903,23278.04767,4190.048581,3903.380519,507.4394675,2923.188804,409.2464326,121.9300211,14.63160253,4456.928381,802.2471086,0.855150174,0.059860512,2.425675008,1.309864504,3.767313027,0.527423824,30.48216342,2.743394708,0.492227975,0.002959071,16.42557783,2.628092453,35.5730101,0.711460202,90.16911624,4.508455812,2.922008417,0.028142463,0.554162251,0.006445999
"Kerguelen","KER1","CAT1.1E",146,181.9,183,182.4,182.4,0.55,6128,6764,6520,6497,318,0.02593,0.00135,64.04,35.96,1.8,14.72,0.74,8.51,0.74,4.1793,6.2857,1.6751,0.877,1.3628,0.0227,0.0365,160.6,430.7819338,4.463360089,34328.60153,6179.148275,4312.186563,560.5842532,3433.05248,480.6273472,397.1365916,47.65639099,13289.58227,2392.124809,0.757047602,0.052993332,2.230484241,1.20446149,6.015402464,0.842156345,87.59499317,7.883549385,1.267593426,0.023997253,53.67294845,8.587671752,37.52281834,0.750456367,334.5208848,16.72604424,7.036643174,0.137376002,2.946323756,0.030181993
"Kerguelen","KER1","CAT1.1E",147,183.3,184.4,183.8,183.8,0.55,6175,6792,6577,6551,309,0.02545,0.00127,88.21,11.79,0.59,92.44,4.62,53.43,4.62,3.6289,5.4832,1.5146,0.4948,0.7724,0.0126,0.0203,161.1,1492.246644,6.761169835,1154.260764,207.7669375,4541.333436,590.3733467,1119.777227,156.7688118,77.89836317,9.34780358,3562.901422,641.322256,0.996950957,0.069786567,7.771363798,4.196536451,8.155143454,1.141720084,34.97989363,3.148190427,1.948070392,0.061981627,2.833581675,0.453373068,86.72448526,1.734489705,123.6786369,6.183931845,1.067667427,0.00971953,2.847910366,0.021268193
"Kerguelen","KER1","CAT1.1E",151,189,190.3,189.7,189.7,0.65,6698,6912,6805,6805,107,0.04324,0.00083,88.01,11.99,0.6,96.36,4.82,55.7,4.82,4.7173,7.3259,1.0213,0.3657,0.5863,0.0158,0.0257,162.2,733.5547145,17.40836734,519.0692231,93.43246016,4164.183528,541.3438586,617.9743965,86.51641551,48.62589017,5.83510682,2793.818462,502.8873232,0.972163333,0.068051433,5.453440209,2.944857713,7.040465601,0.985665184,8.670290595,0.780326154,1.657757,0.04062042,1.131785621,0.181085699,76.44263413,1.528852683,32.53643781,1.626821891,0.351108777,0.005700268,0.626198523,0.004636475
"Kerguelen","KER1","CAT1.1E",157,198.4,199.7,199,199,0.625,6818,7203,6977,6984,193,0.05357,0.00164,87.92,12.08,0.6,94.5,4.72,54.62,4.73,3.925,6.3193,1.1099,0.4265,0.7079,0.0228,0.0386,169.1,590.2869829,3.093283848,510.1301471,91.82342648,4449.195182,578.3953737,449.3132406,62.90385368,54.95773967,6.59492876,3045.373357,548.1672043,0.973653446,0.068155741,4.062914553,2.193973859,4.561717881,0.638640503,8.265161932,0.743864574,1.339182222,0.034123485,1.396313321,0.223410131,83.80568894,1.676113779,18.45759727,0.922879864,0.291085394,0.003520354,0.369156996,0.004725399
"Kerguelen","KER1","CAT1.1F",166,204.4,205.7,205,205,0.65,6884,7326,7081,7089,221,0.05769,0.00198,83.6,16.4,0.82,93.02,4.65,53.77,4.65,4.7173,8.0335,1.0938,0.4227,0.7409,0.0244,0.0436,178.7,736.0908289,12.44926754,714.0118801,128.5221384,4530.875865,589.0138625,602.974911,84.41648754,66.72545229,8.007054275,3136.839356,564.6310841,0.850620155,0.059543411,2.965078694,1.601142495,4.921011171,0.688941564,6.808603707,0.612774334,1.270709253,0.054853072,2.016254156,0.322600665,85.69090324,1.713818065,24.14841652,1.207420826,0.412860798,0.000823993,0.48430633,0.00369714
"Kerguelen","KER1","CAT1.1F",170,210.3,211.7,211,211,0.7,6974,7445,7190,7193,236,0.05556,0.002,85.11,14.89,0.74,95.56,4.78,55.23,4.78,5.5637,9.7086,0.9499,0.3477,0.6242,0.0193,0.0354,183.1,431.1588843,4.015292058,104.6756783,18.84162209,3609.129673,469.1868575,168.1798853,23.54518394,45.5523502,5.466282024,2342.824007,421.7083213,0.669698406,0.046878888,2.182200699,1.178388377,4.093699078,0.573117871,3.679275906,0.331134832,0.918402721,0.025039982,0.501927094,0.080308335,65.96855978,1.319371196,7.956881626,0.397844081,0.188150487,0.002501401,0.182959595,0.001291732
"Kerguelen","KER1","CAT1.1F",177,220.9,222.2,221.6,221.6,0.65,7133,7630,7384,7382,249,0.05556,0.00203,93.1,6.9,0.35,94.84,4.74,54.82,4.74,5.1663,9.3768,1.0007,0.2912,0.5431,0.0162,0.0308,190.2,627.8556721,4.973892318,265.0120521,47.70216938,4843.721178,629.6837531,347.1872575,48.60621605,63.73055929,7.647667115,3080.073609,554.4132496,1.071221581,0.074985511,3.17180271,1.712773463,6.998565891,0.979799225,6.792163379,0.611294704,1.540119773,0.065397396,0.931349705,0.149015953,88.8200419,1.776400838,16.13112281,0.806556141,0.460416746,0.005873179,0.326346896,0.005457761
"Kerguelen","KER1","CAT1.1F",179,224,225.4,224.7,224.7,0.7,7184,7679,7443,7438,248,0.05556,0.00202,84.87,15.13,0.76,92.69,4.63,53.58,4.64,4.8466,8.879,1.1528,0.4113,0.774,0.0228,0.0438,191.8,836.0969696,11.17319231,407.8905822,73.4203048,4217.330448,548.2529582,426.0420821,59.64589149,57.48518576,6.898222291,2688.500619,483.9301114,0.845840342,0.059208824,5.35028394,2.889153328,5.640790304,0.789710643,6.692282931,0.602305464,1.498972095,0.041309924,1.320375223,0.211260036,81.43967116,1.628793423,30.53520566,1.526760283,0.663317233,0.002786567,0.688783184,0.008734211
"Kerguelen","KER1","CAT1.1F",180,225.6,226.8,226.2,226.2,0.6,7218,7697,7470,7465,240,0.05769,0.002,80.15,19.85,0.99,73.84,3.69,42.68,3.69,4.5593,8.4073,1.032,0.4566,0.8648,0.0263,0.0508,192.9,1069.064967,35.88006349,11517.71875,2073.189375,5766.308811,749.6201454,1197.40653,167.6369142,302.9854865,36.35825838,9844.625786,1772.032641,0.946267633,0.066238734,3.627263811,1.958722458,6.197858783,0.86770023,34.35259618,3.091733656,1.786776953,0.038891966,27.76757005,4.442811208,77.12979485,1.542595897,206.5821768,10.32910884,3.635250437,0.042932307,4.82366524,0.01461129
"Kerguelen","KER1","CAT1.1F",185,233.2,234.5,233.8,233.8,0.65,7343,7816,7606,7601,237,0.05556,0.00188,69.49,30.51,1.53,34.31,1.72,19.83,1.72,5.1663,9.7901,1.1432,0.5709,1.1104,0.0317,0.0628,197.9,1096.336989,15.69001257,14262.12932,2567.183278,4269.933331,555.091333,1951.217642,273.1704699,266.7521665,32.01025998,8604.12931,1548.743276,0.775500382,0.054285027,4.268992381,2.305255886,3.773884291,0.528343801,38.16917132,3.435225419,1.311002268,0.022049234,28.3155083,4.530481328,50.91367477,1.018273495,239.7215992,11.98607996,4.646437423,0.035745308,5.031201422,0.038528785
"Kerguelen","KER1","CAT1.1F",186,234.7,235.9,235.3,235.3,0.6,7374,7842,7636,7628,234,0.05769,0.00192,67.75,32.25,1.61,46.3,2.32,26.77,2.32,5.0921,9.7081,1.0024,0.5487,1.0734,0.0317,0.063,199,965.346438,10.89256959,12958.49641,2332.529354,4367.99759,567.8396867,2239.96755,313.595457,230.5568311,27.66681973,7609.566894,1369.722041,0.799271713,0.05594902,4.531502978,2.447011608,3.210467452,0.449465443,34.52282262,3.107054036,1.297613396,0.03627799,27.8515667,4.456250672,78.81628528,1.576325706,218.7388146,10.93694073,3.822534824,0.029230064,4.824624471,0.043488776
"Kerguelen","KER1","CAT1.1F",188,237.8,239.1,238.4,238.4,0.65,7437,7877,7690,7681,220,0.05769,0.00181,82.67,17.33,0.87,93.24,4.66,53.9,4.66,5.3984,10.3974,1.005,0.3868,0.7642,0.0223,0.0448,200.7,445.9045845,2.218386511,88.32467556,15.8984416,3298.121333,428.7557733,436.639577,61.12954078,45.81121632,5.497345958,2064.749015,371.6548227,0.598889202,0.041922244,8.680238524,4.687328803,4.370193647,0.611827111,3.835435411,0.345189187,1.829206019,0.019604972,0.79837406,0.12773985,59.19980605,1.183996121,27.53210666,1.376605333,0.306852677,0.007315454,0.721446309,0.009272928
"Kerguelen","KER1","CAT1.1G",218,241.9,243.3,242.6,242.6,0.7,7527,7935,7755,7750,204,0.05833,0.0017,83.98,16.02,0.8,96.41,4.82,55.73,4.82,6.0692,13.5162,0.9661,0.3439,0.783,0.0201,0.0463,230.6,403.1217938,2.256353316,-28.65886723,-5.158596101,3835.783216,498.6518181,238.2842793,33.3597991,55.07802735,6.609363282,2497.527268,449.5549082,0.803358665,0.056235107,14.23964041,7.689405821,3.643171487,0.510044008,5.547621978,0.499285978,2.078965797,0.029489959,0.651451824,0.104232292,67.02513333,1.340502667,17.73546585,0.886773293,0.27025413,0.001538307,0.3725726,0.000879594
"Kerguelen","KER3","CAT2.3A",1,0,1.2,0.6,0.6,0.6,-66,-41,-58,-57,12,0.0632,0.04953,89.73,10.27,0.51,89.81,4.49,51.91,4.49,3.768,0.1884,0.9044,0.0929,0.0093,0.0059,0.0052,88.4,3456.464452,29.11819695,1924.093209,346.3367776,7838.38566,1018.990136,724.185303,101.3859424,61.5653552,7.387842624,3144.856254,566.0741257,1.8435276,0.129046932,6.76763215,3.654521361,9.46870311,1.325618435,44.9493781,4.045444029,1.511907558,0.008014967,3.666494941,0.586639191,79.78360975,1.595672195,66.04629804,3.302314902,1.053165696,0.024162242,1.956379466,0.049172627
"Kerguelen","KER3","CAT2.3A",3,3.3,4.8,4,4,0.725,-61,94,-14,-5,78,0.0641,-1.08306,88.27,11.73,0.59,90.91,4.55,52.55,4.55,2.9139,0.1807,1.2259,0.1438,0.0161,0.0092,-0.1547,-1678.4,2541.490075,35.37425007,1800.106357,324.0191443,7653.480152,994.9524198,787.7430499,110.284027,51.10801161,6.132961393,4271.648096,768.8966573,1.842018328,0.128941283,6.894228126,3.722883188,8.794447073,1.23122259,65.51502506,5.896352255,1.433225843,0.006671468,3.62723307,0.580357291,77.97377323,1.559475465,40.13708692,2.006854346,1.048108527,0.025787605,1.234077737,0.046111693
"Kerguelen","KER3","CAT2.3A",6,7.9,9.1,8.5,8.5,0.6,-55,274,46,65,165,0.06315,0.16546,86.59,13.41,0.67,100,5,57.8,5,3.9588,0.3998,0.9471,0.127,0.0192,0.008,0.0222,277.1,2570.623323,60.34061437,2433.469353,438.0244835,8525.391032,1108.300834,1493.72135,209.120989,73.97054275,8.87646513,7043.906744,1267.903214,2.360731307,0.165251191,7.989049521,4.314086741,8.840919501,1.23772873,33.9867472,3.058807248,1.836820618,0.007837643,6.303556106,1.008568977,77.55523489,1.551104698,51.12144032,2.556072016,1.449083949,0.031749255,1.368113398,0.05102612
"Kerguelen","KER3","CAT2.3A",9,12.3,13.5,12.9,12.9,0.6,-8,384,128,144,196,0.05291,0.07412,87.65,12.35,0.62,90.09,4.5,52.08,4.51,4.1542,0.5484,0.9799,0.121,0.022,0.0064,0.0101,158.3,1925.941564,47.47919756,1807.885973,325.4194751,7727.272205,1004.545387,1028.300333,143.9620466,53.9884387,6.478612644,5806.724977,1045.210496,2.063027935,0.144411955,6.820390916,3.683011095,7.875132613,1.102518566,22.83873715,2.055486344,1.981092172,0.026250211,3.688021304,0.590083409,68.05571381,1.361114276,28.2096257,1.410481285,0.861685089,0.023559447,0.723414991,0.021168133
"Kerguelen","KER3","CAT2.3A",13,18.1,19.3,18.7,18.7,0.625,32,522,246,258,245,0.05085,0.04989,86.2,13.8,0.69,85.23,4.26,49.27,4.26,3.7312,0.6306,1.0423,0.1438,0.0315,0.0073,0.0088,120,2075.478682,57.71761628,2390.397694,430.2715849,8370.564722,1088.173414,1383.034771,193.6248679,65.55518428,7.866622114,5950.241077,1071.043394,2.117141394,0.148199898,6.393762065,3.452631515,6.48426444,0.907797022,21.31018792,1.917916913,1.837777624,0.007019007,6.207609895,0.993217583,78.5344764,1.570689528,45.24542121,2.262271061,1.293057315,0.020115449,1.321962492,0.040846333
"Kerguelen","KER3","CAT2.3A",15,21,22.1,21.6,21.6,0.55,80,587,298,312,253,0.05623,0.04707,86.89,13.11,0.66,88.57,4.43,51.2,4.43,4.1793,0.8108,1.0048,0.1317,0.0321,0.0074,0.008,108.1,2443.572039,49.80339872,2551.414712,459.2546482,8528.540345,1108.710245,1475.406854,206.5569596,59.93308415,7.191970098,6187.963748,1113.833475,2.279411544,0.159558808,7.850724687,4.239391331,6.918225269,0.968551538,19.50535782,1.755482204,2.009562056,0.035058094,5.547019557,0.887523129,79.19188077,1.583837615,39.22303086,1.961151543,1.091353254,0.022458753,1.113522217,0.044519068
"Kerguelen","KER3","CAT2.3A",20,28.2,29.4,28.8,28.8,0.6,175,706,440,440,266,0.05601,0.03495,85.39,14.61,0.73,90.45,4.52,52.28,4.52,4.3544,1.0581,1.1661,0.1704,0.0499,0.0095,0.0087,91.7,3359.324714,61.02238631,1463.774697,263.4794455,7489.032735,973.5742556,937.5899962,131.2625995,37.80142795,4.536171354,5072.990401,913.1382722,1.778968575,0.1245278,8.567301171,4.626342632,6.433648096,0.900710733,14.3729798,1.293568182,2.145297257,0.019339871,2.92778834,0.468446134,72.04904865,1.440980973,42.85323212,2.142661606,1.266430396,0.01680148,1.227647524,0.029567494
"Kerguelen","KER3","CAT2.3A",21,29.6,30.7,30.2,30.2,0.55,194,731,466,465,268,0.05376,0.03199,84.39,15.61,0.78,84.71,4.24,48.97,4.24,2.4955,0.6089,1.8588,0.2902,0.0853,0.0156,0.0139,88.9,3337.527461,78.29548461,1742.201387,313.5962497,7060.636584,917.8827559,1221.194979,170.9672971,47.42694669,5.691233603,5217.251998,939.1053596,1.649765973,0.115483618,8.139809229,4.395496984,5.73865376,0.803411526,13.07843571,1.177059214,1.85274284,0.010493724,4.597352978,0.735576476,63.78046606,1.275609321,54.84725556,2.742362778,1.595597699,0.028713222,1.546097659,0.042317615
"Kerguelen","KER3","CAT2.3A",22,31,32.1,31.6,31.6,0.575,230,737,492,491,254,0.05569,0.02981,81.06,18.94,0.95,75.61,3.78,43.71,3.78,4.0765,1.0701,1.0782,0.2042,0.0638,0.0114,0.0096,84.8,3870.540968,94.63863001,4461.087959,802.9958326,7896.234296,1026.510458,2205.724776,308.8014686,119.7043062,14.36451674,6488.988438,1168.017919,1.71561783,0.120093248,8.098447371,4.37316158,6.068782697,0.849629578,25.41388525,2.287249673,1.788830104,0.013674539,17.22708873,2.756334197,67.625654,1.35251308,113.2387274,5.66193637,3.268989696,0.036575957,3.137293564,0.081134649
"Kerguelen","KER3","CAT2.3A",27,38.2,39.3,38.7,38.7,0.55,322,819,643,621,249,0.0544,0.02258,80.98,19.02,0.95,79.82,3.99,46.14,3.99,4.1793,1.3123,1.0915,0.2077,0.0756,0.0113,0.0088,77.9,2699.125756,45.85131928,3566.70755,642.007359,7653.796312,994.9935206,2003.194081,280.4471713,86.51921621,10.38230595,5349.432635,962.8978743,1.391814484,0.097427014,7.449716815,4.02284708,7.047681054,0.986675348,20.72720657,1.865448591,1.552621796,0.013289465,12.64697374,2.023515798,68.96032566,1.379206513,116.3395336,5.81697668,2.258197337,0.05099856,3.558463768,0.136219391
"Kerguelen","KER3","CAT2.3A",28,39.5,40.7,40.1,40.1,0.6,338,844,671,646,253,0.05037,0.02046,74.94,25.06,1.25,61.4,3.07,35.49,3.07,4.9832,1.6245,0.9954,0.2495,0.0938,0.0126,0.0098,78.2,2141.460893,23.50064649,8937.293284,1608.712791,9775.180899,1270.773517,3299.904326,461.9866056,206.5622145,24.78746574,8197.149421,1475.486896,1.707642336,0.119534964,6.49364719,3.506569483,6.508755339,0.911225747,39.26943077,3.534248769,1.304375651,0.004776414,30.0068369,4.801093904,79.88473282,1.597694656,158.7616528,7.93808264,3.814471206,0.062730445,4.341460403,0.091452063
"Kerguelen","KER3","CAT2.3B",37,45,46.3,45.6,45.6,0.65,637,877,749,756,120,0.04894,0.00846,81.1,18.9,0.95,75.74,3.79,43.78,3.79,5.1663,2.144,0.9498,0.1795,0.0835,0.0088,0.0056,63.8,3170.162526,42.2925377,4770.599596,858.7079273,10152.65951,1319.845736,3690.444085,516.6621719,115.6050883,13.8726106,6337.843662,1140.811859,2.217760046,0.155243203,10.51108713,5.67598705,9.587253172,1.342215444,27.51857011,2.47667131,1.861307997,0.025104106,14.07224116,2.251558586,95.06307262,1.901261452,117.9588143,5.897940715,2.404639381,0.058721534,3.153152484,0.100445756
