"Location","Site","Section","Sample_ID","Core_section","Sample","Radius_1_cm","Radius_2_cm","Thickness_cm","section_cut_loss","section_depth_top","section_depth_bottom","section_depth_mid","field_depth_top","field_depth_bottom","field_depth_mid","strat_depth_top","strat_depth_bottom","strat_depth_mid","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate_cmyr-1","accrate_err_cmyr-1","Bag_mass","Wet_bag_g","Dry_bag_g","Wet_mass_g","Dry_mass_g","Water_Content_pc","Dry_mass","Dry_mass_err","Ash_Mass","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Kerguelen","KER3","CAT2.3B","CAT2.3B_63","B",63,2.1,2.3,1.1,0.13649,38.3,39.4,38.9,78.3,79.4,78.9,78.3,79.4,78.9,78.9,0.5,1488.3,2176,1894,1873,344,0.03042,0.00579,1.1476,5.5588,1.7919,4.4112,0.6443,85.39,-0.345705539815175,0.73,0.013,0.386010885806699,4.59,0.386245771030355,4.59,4.0849,2.7512,1.0799,-0.361219682740407,0.1141,0.0048,0.0044,91.4
"Kerguelen","KER3","CAT2.3B","CAT2.3B_64","B",64,2.3,2.2,1.1,0.13649,39.6,40.7,40.1,79.6,80.7,80.1,79.6,80.7,80.1,80.1,0.5,1535,2222,1937,1914,344,0.02573,0.0048,1.1476,6.0969,1.8061,4.9493,0.6585,86.7,-0.519547165064615,0.67,0.008,0.537195046200684,4.72,0.53721171822079,4.72,4.3715,2.9945,1.1322,-0.418829934741192,0.1107,0.0039,0.0036,92.2
"Kerguelen","KER3","CAT2.3B","CAT2.3B_65","B",65,2.1,2.5,1.1,0.13649,40.8,41.9,41.4,80.8,81.9,81.4,80.8,81.9,81.4,81.4,0.5,1650.3,2235,1976,1962,292,0.02787,0.00434,1.1476,6.4558,1.4503,5.3082,0.3027,94.3,-1.52809399857282,0.29,0.009,0.458268021289118,4.65,0.458363261726423,4.65,4.5679,3.1793,1.1621,-1.10285025075051,0.0494,0.0018,0.0017,90.2
"Kerguelen","KER3","CAT2.3B","CAT2.3B_66","B",66,2,2.6,1.1,0.13649,42.1,43.2,42.6,82.1,83.2,82.6,82.1,83.2,82.6,82.6,0.5,1760.5,2249,2007,2006,244,0.02787,0.00358,1.1476,5.7237,1.6974,4.5761,0.5498,87.99,-0.690734719699559,0.6,0.009,0.439370001239871,4.63,0.439131930874138,4.64,4.5679,3.2249,1.0018,-0.663876358744531,0.091,0.0034,0.003,88.4
"Kerguelen","KER3","CAT2.3B","CAT2.3B_67","B",67,2.3,2.1,1.1,0.13649,43.3,44.4,43.8,83.3,84.4,83.8,83.3,84.4,83.8,83.8,0.5,1866.1,2262,2040,2050,198,0.02573,0.00265,1.1476,5.5926,1.8039,4.445,0.6563,85.24,-0.32580001020646,0.74,0.013,0.233715077174524,4.45,0.234318257297306,4.45,4.1793,2.984,1.0636,-0.366899566740484,0.12,0.004,0.0035,86.7
"Kerguelen","KER3","CAT2.3B","CAT2.3B_68","B",68,2.1,2.2,1.1,0.13649,44.5,45.6,45.1,84.5,85.6,85.1,84.5,85.6,85.1,85.1,0.5,1966.2,2277,2075,2098,156,0.02787,0.00225,1.1476,4.8869,1.7157,3.7393,0.5681,84.81,-0.268737491994812,0.76,0.014,0.35988715220921,4.56,0.360283474379771,4.56,3.9915,2.8859,0.9368,-0.486177130742109,0.11,0.004,0.0034,85.4
"Kerguelen","KER3","CAT2.3B","CAT2.3B_69","B",69,1.9,2.2,1.1,0.13649,45.8,46.9,46.3,85.8,86.9,86.3,85.8,86.9,86.3,86.3,0.5,2023.3,2312,2115,2143,144,0.02675,0.00197,1.1476,4.8661,1.7056,3.7185,0.558,84.99,-0.29262412752527,0.75,0.009,0.383231765211222,4.58,0.383361071402512,4.58,3.6289,2.6527,1.0247,-0.392864750740838,0.1201,0.0041,0.0035,85.5
"Kerguelen","KER3","CAT2.3B","CAT2.3B_70","B",70,2.1,2.4,1,0.13649,47,48,47.5,87,88,87.5,87,88,87.5,87.5,0.5,2044.8,2392,2160,2187,174,0.0266,0.00226,1.1476,5.1703,1.6476,4.0227,0.5,87.57,-0.634999236795159,0.62,0.007,0.534971749724302,4.72,0.535288585135561,4.72,3.9741,2.9607,1.0122,-0.620060110743934,0.1,0.0033,0.0029,88
"Kerguelen","KER3","CAT2.3C","CAT2.3C_77","C",77,1.8,2.3,1,0.23056,8,9,8.5,88,89,88.5,88,89,88.5,88.5,0.5,2060.5,2463,2199,2224,201,0.02774,0.00267,1.1476,5.3311,1.7089,4.1835,0.5613,86.58,-0.503622741377643,0.67,0.004,0.593333282229333,4.77,0.59394414423503,4.77,3.299,2.6755,1.2681,-0.260604594739036,0.1465,0.0047,0.0045,95.7
"Kerguelen","KER3","CAT2.3C","CAT2.3C_78","C",78,1.9,2.3,1,0.23056,9.2,10.2,9.7,89.2,90.2,89.7,89.2,90.2,89.7,89.7,0.5,2073.1,2567,2249,2268,247,0.01466,0.00168,1.1476,5.4639,1.7756,4.3163,0.628,85.45,-0.353667751658661,0.73,0.01,0.434367584168011,4.63,0.434324098161067,4.63,3.4619,2.8456,1.2468,-0.168915038737786,0.1582,0.0027,0.0026,98.6
"Kerguelen","KER3","CAT2.3C","CAT2.3C_79","C",79,2.3,1.9,1,0.23056,10.4,11.4,10.9,90.4,91.4,90.9,90.4,91.4,90.9,90.9,0.5,2122.4,2660,2341,2352,269,0.01217,0.00146,1.1476,5.6009,1.7396,4.4533,0.592,86.71,-0.520874200371862,0.66,0.006,0.506068895531334,4.69,0.50548002231452,4.69,3.4619,2.8803,1.2864,-0.253301886738936,0.1508,0.0021,0.0021,100.2
"Kerguelen","KER3","CAT2.3C","CAT2.3C_80","C",80,2.2,2.1,1.1,0.23056,11.7,12.8,12.2,91.7,92.8,92.2,91.7,92.8,92.2,92.2,0.5,2159.9,2839,2449,2458,339,0.01174,0.00169,1.1476,5.957,1.7446,4.8094,0.597,87.59,-0.637653307409654,0.62,0.01,0.375450227543884,4.58,0.374706972518984,4.58,3.9915,3.3649,1.2049,-0.426944054741302,0.1336,0.0018,0.0018,103.7
"Kerguelen","KER3","CAT2.3C","CAT2.3C_81","C",81,2.2,2.1,1.1,0.23056,13,14.1,13.6,93,94.1,93.6,93,94.1,93.6,93.6,0.5,2187.8,3118,2540,2571,465,0.01264,0.00236,1.1476,6.0885,1.7043,4.9409,0.5567,88.73,-0.788935332435884,0.56,0.011,0.438814177120775,4.63,0.438170364331524,4.63,3.9915,3.4048,1.2378,-0.508896666742419,0.1259,0.0018,0.0019,109
"Kerguelen","KER3","CAT2.3C","CAT2.3C_82","C",82,2.1,2.3,1.1,0.23056,14.3,15.4,14.9,94.3,95.4,94.9,94.3,95.4,94.9,94.9,0.5,2215.1,3401,2627,2676,593,0.01264,0.00287,1.1476,6.1672,1.7369,5.0196,0.5893,88.26,-0.726564672995245,0.59,0.007,0.524411091461486,4.71,0.524711353166805,4.71,4.1793,3.6109,1.201,-0.496725486742253,0.1289,0.0018,0.002,114.1
"Kerguelen","KER3","CAT2.3C","CAT2.3C_83","C",83,2.1,2.1,1.1,0.23056,15.7,16.8,16.2,95.7,96.8,96.2,95.7,96.8,96.2,96.2,0.5,2237.6,3671,2712,2781,717,0.01241,0.00327,1.1476,5.6114,1.6802,4.4638,0.5326,88.07,-0.70135100215754,0.6,0.007,0.577770206894658,4.76,0.577597513010588,4.76,3.808,3.3206,1.1722,-0.505651018742375,0.1289,0.0017,0.0021,118.5
"Kerguelen","KER3","CAT2.3C","CAT2.3C_84","C",84,2.2,2.2,1.1,0.23056,17,18,17.5,97,98,97.5,97,98,97.5,97.5,0.5,2257.6,3944,2794,2887,843,0.01193,0.00355,1.1476,6.019,1.7245,4.8714,0.5769,88.16,-0.713294319922769,0.59,0.006,0.593333282229333,4.77,0.59394414423503,4.77,3.8992,3.445,1.2493,-0.44073805874149,0.1381,0.0018,0.0022,123.1
"Kerguelen","KER3","CAT2.3C","CAT2.3C_85","C",85,2.1,2,1,0.23056,18.3,19.3,18.8,98.3,99.3,98.8,98.3,99.3,98.8,98.8,0.5,2278,4197,2880,2992,960,0.01161,0.00378,1.1476,5.891,1.7361,4.7434,0.5885,87.59,-0.637653307409654,0.62,0.005,0.578881855132849,4.76,0.578559079553202,4.76,3.299,2.9394,1.4378,-0.193257398738118,0.1679,0.0021,0.0026,126.7
"Kerguelen","KER3","CAT2.3C","CAT2.3C_86","C",86,2.4,2.1,1.1,0.23056,19.5,20.6,20.1,99.5,100.6,100.1,99.5,100.6,100.1,100.1,0.5,2306.5,4461,2973,3102,1077,0.0078,0.00275,1.1476,6.3799,1.8002,5.2323,0.6526,87.53,-0.629691095566168,0.62,0.008,0.504401423174047,4.69,0.504518455771906,4.69,4.2749,3.8666,1.224,-0.40179028274096,0.1457,0.0012,0.0016,130.7
"Kerguelen","KER3","CAT2.3C","CAT2.3C_87","C",87,1.9,2.2,1.1,0.23056,20.8,21.9,21.4,100.8,101.9,101.4,100.8,101.9,101.4,101.4,0.5,2441.6,4571,3156,3273,1064,0.0078,0.00258,1.1476,5.7726,1.737,4.625,0.5894,87.26,-0.593861142270482,0.64,0.01,0.446595714788112,4.64,0.445862896672438,4.64,3.6289,3.3059,1.2745,-0.323083318739887,0.1561,0.0013,0.0016,129.2
"Kerguelen","KER3","CAT2.3C","CAT2.3C_88","C",88,2.4,2.2,1.1,0.23056,22.2,23.3,22.7,102.2,103.3,102.7,102.2,103.3,102.7,102.7,0.5,2513.2,4678,3380,3444,1082,0.00737,0.00236,1.1476,6.5945,1.8595,5.4469,0.7119,86.93,-0.55006897713131,0.65,0.005,0.612787126397676,4.79,0.6122139085447,4.79,4.5679,4.2299,1.1924,-0.376636510740617,0.1521,0.0011,0.0015,129.6
"Kerguelen","KER3","CAT2.3C","CAT2.3C_89","C",89,2.6,2,1.2,0.23056,23.5,24.7,24.1,103.5,104.7,104.1,103.5,104.7,104.1,104.1,0.6,2552.8,4766,3631,3627,1107,0.00765,0.00238,1.1476,6.347,1.7512,5.1994,0.6036,88.39,-0.743816131989465,0.58,0.003,0.647804045900695,4.82,0.647791870621427,4.82,4.7755,4.4699,1.0887,-0.615191638743868,0.1246,0.001,0.0013,129.7
"Kerguelen","KER3","CAT2.3C","CAT2.3C_90","C",90,2.1,2.1,1,0.23056,24.9,25.9,25.4,104.9,105.9,105.4,104.9,105.9,105.4,105.4,0.5,2595.9,4826,3856,3798,1115,0.0075,0.00224,1.1476,5.6952,1.808,4.5476,0.6604,85.48,-0.357648857580404,0.73,0.008,0.528857684414251,4.71,0.528557619337262,4.72,3.4619,3.2611,1.3136,-0.0926423107367467,0.1892,0.0014,0.0018,129
"Kerguelen","KER3","CAT2.3C","CAT2.3C_91","C",91,2,2.4,1.1,0.23056,26.1,27.2,26.7,106.1,107.2,106.7,106.1,107.2,106.7,106.7,0.5,2639.8,4920,4030,3969,1140,0.00809,0.00237,1.1476,6.8424,1.9808,5.6948,0.8332,85.37,-0.34305146920068,0.73,0.006,0.55887218684541,4.74,0.558366182158303,4.74,4.0849,3.8949,1.3941,0.0144640732647128,0.2047,0.0016,0.0021,129.6
"Kerguelen","KER3","CAT2.3C","CAT2.3C_92","C",92,1.9,2.1,1.2,0.23056,27.4,28.6,28,107.4,108.6,108,107.4,108.6,108,108,0.6,2684.7,5201,4181,4139,1258,0.00724,0.00224,1.1476,5.5158,1.8088,4.3682,0.6612,84.86,-0.27537266853105,0.76,0.008,0.555537242130836,4.74,0.55548148253046,4.74,3.768,3.6173,1.1593,-0.216788346738439,0.1772,0.0013,0.0017,132
"Kerguelen","KER3","CAT2.3C","CAT2.3C_93","C",93,1.9,2.3,1,0.23056,28.9,29.9,29.4,108.9,109.9,109.4,108.9,109.9,109.4,109.4,0.5,2720.1,5540,4352,4323,1410,0.01005,0.00332,1.1476,6.2771,1.8901,5.1295,0.7425,85.53,-0.364284034116642,0.72,0.003,0.687267558356477,4.86,0.68721609886861,4.86,3.4619,3.3649,1.4817,0.0996623332658739,0.2192,0.0022,0.0029,135.3
"Kerguelen","KER3","CAT2.3C","CAT2.3C_94","C",94,2,2.4,1.1,0.23056,30.1,31.2,30.7,110.1,111.2,110.7,110.1,111.2,110.7,110.7,0.5,2770.2,5707,4451,4451,1468,0.01474,0.00494,1.1476,6.1562,1.8437,5.0086,0.6961,86.1,-0.439925046629757,0.69,0.011,0.421583629428813,4.62,0.421823733107082,4.62,4.1793,4.1125,1.1984,-0.289004014739423,0.1722,0.0025,0.0034,136.9
"Kerguelen","KER3","CAT2.3C","CAT2.3C_95","C",95,2.1,2,1.1,0.23056,31.4,32.5,32,111.4,112.5,112,111.4,112.5,112,112,0.5,2835.9,5729,4544,4541,1447,0.01474,0.00477,1.1476,6.0916,1.9064,4.944,0.7588,84.65,-0.24750492707885,0.77,0.006,0.570544493346416,4.75,0.570866547212288,4.75,3.6289,3.5962,1.3624,0.0558460852652769,0.2177,0.0031,0.0042,136.5
"Kerguelen","KER3","CAT2.3C","CAT2.3C_96","C",96,1.8,2.2,1.1,0.23056,32.8,33.9,33.3,112.8,113.9,113.3,112.8,113.9,113.3,113.3,0.5,2900.5,5756,4674,4631,1428,0.01477,0.00462,1.1476,5.252,1.8245,4.1044,0.6769,83.51,-0.0962229020526203,0.82,0.006,0.467161207194647,4.66,0.467017360609951,4.66,3.454,3.454,1.1883,-0.0504488867361716,0.2058,0.0029,0.0039,136.3
"Kerguelen","KER3","CAT2.3C","CAT2.3C_97","C",97,2.1,1.8,0.9,0.23056,34.1,35,34.5,114.1,115,114.5,114.1,115,114.5,114.5,0.5,2962.2,5782,4797,4714,1410,0.01417,0.00429,1.1476,5.1256,1.7526,3.978,0.605,84.79,-0.266083421380317,0.76,0.004,0.630573498208733,4.81,0.630483672854371,4.81,2.6865,2.7106,1.4807,0.186483417267057,0.2385,0.0032,0.0043,136.2
"Kerguelen","KER3","CAT2.3C","CAT2.3C_98","C",98,2,2,1,0.23056,35.2,36.2,35.7,115.2,116.2,115.7,115.2,116.2,115.7,115.7,0.5,3022.7,5808,4909,4798,1393,0.01363,0.00402,1.1476,5.6026,1.8404,4.455,0.6928,84.45,-0.220964220933897,0.78,0.004,0.676706900093662,4.85,0.676638866899854,4.85,3.14,3.2028,1.4188,0.149158465266548,0.2361,0.003,0.0041,136.5
"Kerguelen","KER3","CAT2.3C","CAT2.3C_99","C",99,2.1,2.4,1,0.23056,36.5,37.5,37,116.5,117.5,117,116.5,117.5,117,117,0.5,3092.5,5848,5031,4888,1378,0.01477,0.00423,1.1476,6.0657,1.9394,4.9181,0.7918,83.9,-0.147977279035278,0.8,0.006,0.568321196870034,4.75,0.567981847584445,4.75,3.9741,4.1132,1.2375,-0.024483702735818,0.2162,0.0029,0.004,137.1
"Kerguelen","KER3","CAT2.3C","CAT2.3C_100","C",100,2.1,1.9,1,0.23056,37.7,38.7,38.2,117.7,118.7,118.2,117.7,118.7,118.2,118.2,0.5,3156.4,5894,5136,4971,1369,0.01477,0.00413,1.1476,5.0707,1.8186,3.9231,0.671,82.9,-0.0152737483105144,0.86,0.004,0.647804045900695,4.82,0.647791870621427,4.82,3.062,3.1829,1.2812,0.136987285266382,0.2387,0.0032,0.0044,136.9
"Kerguelen","KER3","CAT2.3C","CAT2.3C_101","C",101,1.9,2.3,1,0.23056,38.9,39.9,39.4,118.9,119.9,119.4,118.9,119.9,119.4,119.4,0.5,3221.3,5949,5218,5055,1364,0.01215,0.00333,1.1476,5.8071,1.9287,4.6595,0.7811,83.24,-0.0603929487569338,0.84,0.001,0.796764909818297,4.96,0.796834684726633,4.96,3.3799,3.554,1.3786,0.234356725267709,0.2545,0.0028,0.0039,137.6
"Kerguelen","KER3","CAT2.3C","CAT2.3C_102","C",102,2.2,2.1,1.1,0.23056,40.1,41.2,40.7,120.1,121.2,120.7,120.1,121.2,120.7,120.7,0.5,3450,5992,5306,5160,1271,0.01081,0.00271,1.1476,6.0821,1.9561,4.9345,0.8085,83.62,-0.110820290432344,0.82,0.002,0.725619422574069,4.89,0.72567876057318,4.89,3.9915,4.243,1.2362,0.00229289326454715,0.2254,0.0022,0.003,136.4
"Kerguelen","KER3","CAT2.3C","CAT2.3C_103","C",103,2.2,2,1,0.23056,41.5,42.5,42,121.5,122.5,122,121.5,122.5,122,122,0.5,3817.1,6004,5402,5279,1093,0.0111,0.00234,1.1476,5.7782,1.9526,4.6306,0.805,82.62,0.021883240292419,0.87,0.007,0.562207131559983,4.74,0.56221244832876,4.75,3.4619,3.7111,1.3376,0.245716493267864,0.2609,0.0026,0.0034,133.3
"Kerguelen","KER3","CAT2.3D","CAT2.3D_110","D",110,2,2.3,1.1,0.21944,2.4,3.5,3,122.4,123.5,123,122.4,123.5,123,123,0.5,4101.1,6012,5480,5370,955,0.01072,0.00195,1.1476,4.9903,1.7129,3.8427,0.5653,85.29,-0.332435186742698,0.74,0.006,0.47549856898108,4.67,0.475671459493479,4.67,3.808,4.3488,1.0091,-0.436680998741435,0.1769,0.0016,0.0022,137.4
"Kerguelen","KER3","CAT2.3D","CAT2.3D_111","D",111,2.1,2.3,1,0.21944,3.8,4.8,4.3,123.8,124.8,124.3,123.8,124.8,124.3,124.3,0.5,4466.8,6024,5575,5488,779,0.01161,0.00169,1.1476,5.3432,1.8035,4.1956,0.6559,84.37,-0.210347938475916,0.78,0.011,0.349326493946394,4.55,0.3487446758684,4.55,3.7135,4.2836,1.1298,-0.207862814738317,0.2126,0.0021,0.0028,134.9
"Kerguelen","KER3","CAT2.3D","CAT2.3D_112","D",112,2.1,2.4,1.1,0.21944,5,6.1,5.5,125,126.1,125.5,125,126.1,125.5,125.5,0.5,4807.5,6040,5661,5597,616,0.01074,0.00123,1.1476,5.5373,1.7821,4.3897,0.6345,85.55,-0.366938104731137,0.72,0.007,0.479389337814749,4.67,0.479517725663936,4.67,4.3715,5.0928,1.0042,-0.4634575947418,0.1763,0.0016,0.0021,133
"Kerguelen","KER3","CAT2.3D","CAT2.3D_113","D",113,2.1,2.2,1.2,0.21944,6.3,7.5,6.9,126.3,127.5,126.9,126.3,127.5,126.9,126.9,0.6,5185,6059,5764,5725,437,0.01114,9e-04,1.1476,5.7352,1.7609,4.5876,0.6133,86.63,-0.510257917913881,0.67,0.005,0.616677895231345,4.79,0.616060174715157,4.79,4.3544,5.1077,1.0536,-0.498348310742275,0.1722,0.0016,0.002,130.4
"Kerguelen","KER3","CAT2.3D","CAT2.3D_114","D",114,2.1,2.4,1,0.21944,7.7,8.7,8.2,127.7,128.7,128.2,127.7,128.7,128.2,128.2,0.5,5523.2,6087,5858,5843,282,0.01051,0.00055,1.1476,5.7291,1.7376,4.5815,0.59,87.12,-0.575282647969015,0.64,0.007,0.5599838350836,4.74,0.560289315243531,4.74,3.8862,4.6033,1.1789,-0.409092990741059,0.1874,0.0016,0.0021,128.7
"Kerguelen","KER3","CAT2.3D","CAT2.3D_115","D",115,2,2.5,1.1,0.21944,8.9,10,9.5,128.9,130,129.5,128.9,130,129.5,129.5,0.5,5784.4,6131,5964,5962,173,0.01252,0.00041,1.1476,5.9787,1.8351,4.8311,0.6875,85.77,-0.396132881490585,0.71,0.004,0.643913277067026,4.82,0.64394560445097,4.82,4.1728,4.9865,1.1578,-0.303609430739622,0.2051,0.0021,0.0026,127.8
"Kerguelen","KER3","CAT2.3D","CAT2.3D_116","D",116,2.1,2.5,1,0.21944,10.2,11.2,10.7,130.2,131.2,130.7,130.2,131.2,130.7,130.7,0.5,5919.5,6212,6060,6061,146,0.01321,0.00037,1.1476,5.2924,1.7121,4.1448,0.5645,86.38,-0.477082035232691,0.68,0.005,0.602226468134861,4.78,0.602598243118558,4.78,4.1527,5.0081,0.9981,-0.538107498742817,0.1707,0.0018,0.0023,128.4
"Kerguelen","KER3","CAT2.3D","CAT2.3D_117","D",117,1.9,2.4,1,0.21944,11.4,12.4,11.9,131.4,132.4,131.9,131.4,132.4,131.9,131.9,0.5,5997.2,6323,6153,6154,163,0.01244,0.00038,1.1476,5.1559,1.6632,4.0083,0.5156,87.14,-0.577936718583511,0.64,0.004,0.652806462972554,4.83,0.652599703334498,4.83,3.5448,4.298,1.1308,-0.461023358741767,0.1836,0.0018,0.0023,129.3
"Kerguelen","KER3","CAT2.3D","CAT2.3D_118","D",118,2.2,2.4,1.1,0.21944,12.6,13.7,13.2,132.6,133.7,133.2,132.6,133.7,133.2,133.2,0.5,6038.1,6491,6249,6254,227,0.01375,0.00055,1.1476,6.4983,1.8499,5.3507,0.7023,86.88,-0.543433800595072,0.66,0.002,0.696160744262006,4.86,0.695870197752139,4.87,4.3603,5.3457,1.2271,-0.333631674740031,0.2055,0.0022,0.0029,131.6
"Kerguelen","KER3","CAT2.3D","CAT2.3D_119","D",119,2,2.2,1.1,0.21944,13.9,15,14.4,133.9,135,134.4,133.9,135,134.4,134.4,0.5,6061.6,6664,6341,6346,301,0.01294,0.00067,1.1476,5.2138,1.612,4.0662,0.4644,88.58,-0.76902980282717,0.57,0.005,0.635575915280593,4.81,0.635291505567442,4.81,3.6349,4.4782,1.1186,-0.603831870743713,0.1638,0.0017,0.0022,133.3
"Kerguelen","KER3","CAT2.3D","CAT2.3D_120","D",120,2.2,2.3,1.1,0.21944,15.2,16.3,15.7,135.2,136.3,135.7,135.2,136.3,135.7,135.7,0.5,6082.6,6856,6435,6446,387,0.01225,0.00079,1.1476,6.1531,1.791,5.0055,0.6434,87.15,-0.579263753890758,0.64,0.008,0.545532407987117,4.73,0.545865817104318,4.73,4.2749,5.3201,1.1709,-0.419641346741203,0.1948,0.0018,0.0025,135.9
"Kerguelen","KER3","CAT2.3D","CAT2.3D_121","D",121,2.2,2.6,1.1,0.21944,16.5,17.6,17.1,136.5,137.6,137.1,136.5,137.6,137.1,137.1,0.5,6101.4,7067,6539,6554,483,0.01319,0.00103,1.1476,6.7797,1.8995,5.6321,0.7519,86.65,-0.512911988528377,0.67,0.007,0.138669152809188,4.36,0.139123169578497,4.36,4.9738,6.257,1.1324,-0.413961462741125,0.1977,0.002,0.0028,138.6
"Kerguelen","KER3","CAT2.3D","CAT2.3D_122","D",122,2.4,2.4,1.1,0.21944,17.8,18.9,18.4,137.8,138.9,138.4,137.8,138.9,138.4,138.4,0.5,6113.8,7263,6632,6654,575,0.01319,0.00119,1.1476,6.4581,1.8129,5.3105,0.6653,87.47,-0.621728883722682,0.63,0.006,0.487726699601181,4.68,0.48721025800485,4.68,4.8707,6.1736,1.0903,-0.53242761474274,0.18,0.0018,0.0025,140.8
"Kerguelen","KER3","CAT2.3D","CAT2.3D_123","D",123,2.3,2.6,1.1,0.21944,19.1,20.2,19.7,139.1,140.2,139.7,139.1,140.2,139.7,139.7,0.5,6122.3,7468,6729,6754,673,0.01516,0.00157,1.1476,6.8532,1.8495,5.7056,0.7019,87.7,-0.652250695789378,0.62,0.005,0.494396589030328,4.68,0.494902790345763,4.68,5.1832,6.6293,1.1008,-0.542164558742873,0.18,0.0021,0.0029,143.3
"Kerguelen","KER3","CAT2.3D","CAT2.3D_124","D",124,2.5,2.3,1.1,0.21944,20.5,21.6,21,140.5,141.6,141,140.5,141.6,141,141,0.5,6219.3,7560,6823,6841,670,0.01587,0.00162,1.1476,6.5672,1.8455,5.4196,0.6979,87.12,-0.575282647969015,0.64,0.006,0.537195046200684,4.72,0.53721171822079,4.72,4.8707,6.271,1.1127,-0.478063010741999,0.1916,0.0023,0.0033,143.9
"Kerguelen","KER3","CAT2.3D","CAT2.3D_125","D",125,2.3,2.3,1.1,0.21944,21.8,22.9,22.3,141.8,142.9,142.3,141.8,142.9,142.3,142.3,0.5,6334.9,7615,6907,6924,640,0.01557,0.0015,1.1476,5.6925,1.8286,4.5449,0.681,85.02,-0.296605233447012,0.75,0.022,-0.124235655522998,4.13,-0.124346063097804,4.13,4.4692,5.7898,1.0169,-0.404224518740993,0.205,0.0024,0.0034,144.2
"Kerguelen","KER3","CAT2.3D","CAT2.3D_126","D",126,2,2.4,1.1,0.21944,23.1,24.2,23.6,143.1,144.2,143.6,143.1,144.2,143.6,143.6,0.5,6426.9,7674,7001,7007,624,0.01557,0.00144,1.1476,5.3948,1.7549,4.2472,0.6073,85.7,-0.386843634339851,0.71,0.006,0.545532407987117,4.73,0.545865817104318,4.73,3.9894,5.2021,1.0646,-0.405847342741015,0.2061,0.0024,0.0034,144.7
"Kerguelen","KER3","CAT2.3D","CAT2.3D_127","D",127,2.3,2.1,1.1,0.21944,24.4,25.5,24.9,144.4,145.5,144.9,144.4,145.5,144.9,144.9,0.5,6482.9,7735,7082,7090,626,0.01587,0.00146,1.1476,6.1215,1.9126,4.9739,0.765,84.62,-0.243523821157107,0.77,0.006,0.522187794985105,4.71,0.522788220081576,4.71,4.1793,5.4917,1.1901,-0.155932446737609,0.2497,0.0029,0.0042,145.6
"Kerguelen","KER3","CAT2.3D","CAT2.3D_128","D",128,2.5,2.5,1.1,0.21944,25.7,26.8,26.2,145.7,146.8,146.2,145.7,146.8,146.2,146.2,0.5,6539.9,7801,7167,7173,631,0.01474,0.00135,1.1476,6.9512,2.1528,5.8036,1.0052,82.68,0.0139210284489334,0.87,0.036,-0.572785719633092,3.72,-0.572436071956038,3.72,5.2895,7.0324,1.0972,-0.0991336067368351,0.2622,0.0028,0.0041,147.1
"Kerguelen","KER3","CAT2.3D","CAT2.3D_129","D",129,2.4,2.4,1.1,0.21944,27,28.1,27.6,147,148.1,147.6,147,148.1,147.6,147.6,0.5,6583,7874,7271,7263,645,0.01587,0.00147,1.1476,6.2913,2.0173,5.1437,0.8697,83.09,-0.0404874191482195,0.85,0.011,0.368780338114738,4.57,0.368937573263299,4.57,4.9738,6.6549,1.0342,-0.221656818738505,0.2427,0.0028,0.0041,148.1
"Kerguelen","KER3","CAT2.3D","CAT2.3D_130","D",130,2.2,2.3,1.1,0.21944,28.3,29.4,28.9,148.3,149.4,148.9,148.3,149.4,148.9,148.9,0.5,6629.2,7955,7363,7346,663,0.01603,0.00151,1.1476,6.5473,2.0404,5.3997,0.8928,83.47,-0.0909147608236294,0.83,0.009,0.350993966303681,4.55,0.350667808953628,4.56,4.3715,5.8796,1.2352,0.016086897264735,0.2849,0.0033,0.0049,148.9
"Kerguelen","KER3","CAT2.3D","CAT2.3D_131","D",131,2,2.3,1.2,0.21944,29.6,30.8,30.2,149.6,150.8,150.2,149.6,150.8,150.2,150.2,0.6,6682,8034,7452,7430,676,0.01501,0.00142,1.1476,5.7511,2.0249,4.6035,0.8773,80.94,0.244825171910021,0.95,0.016,0.233159253055428,4.45,0.233356690754691,4.45,4.0765,5.5134,1.1293,0.105342217265951,0.3018,0.0032,0.0048,149.7
"Kerguelen","KER3","CAT2.3D","CAT2.3D_132","D",132,2.2,2.4,1.1,0.21944,31,32.1,31.5,151,152.1,151.5,151,152.1,151.5,151.5,0.5,6864.8,8045,7535,7518,590,0.01473,0.00121,1.1476,6.2827,2.2052,5.1351,1.0576,79.4,0.449188609226157,1.03,0.015,0.242052438960957,4.46,0.24201078963822,4.46,4.266,5.8252,1.2037,0.370673941269567,0.3509,0.0037,0.0055,149.7
"Kerguelen","KER3","CAT2.3D","CAT2.3D_133","D",133,2.3,2.4,1.1,0.21944,32.3,33.4,32.8,152.3,153.4,152.8,152.3,153.4,152.8,152.8,0.5,7045.9,8061,7619,7606,508,0.01447,0.00102,1.1476,6.9441,2.3566,5.7965,1.209,79.14,0.483691527214595,1.04,0.015,0.246499031913721,4.46,0.246818622351291,4.46,4.6678,6.4252,1.2418,0.460740673270794,0.3695,0.0037,0.0056,149.7
