Kerguelen,KER1,CAT1.1B,CAT1.1B_47,B,47,2.2,2.1,1.3,0.19063,21.4,22.7,22,61.4,62.7,62,61.4,62.7,62,62,0.65,1417,2691,2067,2058,637,0.01485,0.00475,1.1476,6.8488,2.4854,5.7012,1.3378,76.54,23.46,1.17,0.159,53.91,2.7,31.16,2.7,4.7173,2.42,1.2086,0.5269,0.2966,0.0078,0.0069,88.3
Kerguelen,KER1,CAT1.1B,CAT1.1B_48,B,48,2.2,2.4,1.4,0.19063,22.9,24.3,23.6,62.8,64.2,63.5,62.8,64.2,63.5,63.5,0.7,1493,2757,2173,2159,632,0.01468,0.00446,1.1476,6.8923,2.2307,5.7447,1.0831,81.15,18.85,0.94,0.067,65.64,3.28,37.94,3.28,5.8137,3.058,0.9881,0.3837,0.221,0.0056,0.005,88
Kerguelen,KER1,CAT1.1B,CAT1.1B_49,B,49,2.2,2.2,1.4,0.19063,24.4,25.8,25.1,64.4,65.8,65.1,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,1.1476,6.8707,2.7355,5.7231,1.5879,72.25,27.75,1.39,0.236,43.94,2.2,25.4,2.2,5.0801,2.7077,1.1266,0.5385,0.3139,0.0073,0.0065,88.5
Kerguelen,KER1,CAT1.1B,CAT1.1B_50,B,50,2.2,2.3,1.4,0.19063,26,27.4,26.7,66,67.4,66.7,66,67.4,66.7,66.7,0.7,1675,2915,2403,2386,620,0.01356,0.00367,1.1476,6.4921,2.2157,5.3445,1.0681,80.02,19.98,1,0.073,73.45,3.67,42.46,3.67,5.5637,3.0322,0.9606,0.3982,0.237,0.0054,0.0047,86.5
Kerguelen,KER1,CAT1.1B,CAT1.1B_51,B,51,2.3,2.2,1.3,0.19063,27.6,28.9,28.3,67.6,68.9,68.3,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,1.1476,6.2692,2.0686,5.1216,0.921,82.02,17.98,0.9,0.026,88.5,4.42,51.15,4.43,5.1663,2.8673,0.9913,0.4004,0.2422,0.0054,0.0046,84.5
Kerguelen,KER1,CAT1.1B,CAT1.1B_52,B,52,2,2,1.2,0.19063,29.1,30.3,29.7,69.1,70.3,69.7,69.1,70.3,69.7,69.7,0.6,1899,3045,2664,2607,573,0.0125,0.00286,1.1476,5.987,2.0984,4.8394,0.9508,80.35,19.65,0.98,0.042,84.62,4.23,48.91,4.23,3.768,2.1101,1.2843,0.5569,0.3397,0.007,0.0058,83.8
Kerguelen,KER1,CAT1.1B,CAT1.1B_53,B,53,2.1,2.2,1.3,0.19063,30.5,31.8,31.2,70.5,71.8,71.2,70.5,71.8,71.2,71.2,0.65,2175,3090,2766,2727,458,0.01217,0.00215,1.1476,6.305,2.1236,5.1574,0.976,81.08,18.92,0.95,0.016,91.11,4.56,52.67,4.56,4.7173,2.703,1.0933,0.4502,0.2805,0.0055,0.0044,80
Kerguelen,KER1,CAT1.1B,CAT1.1B_54,B,54,2.3,2.1,1.3,0.19063,32,33.3,32.6,72,73.3,72.6,72,73.3,72.6,72.6,0.65,2471,3118,2858,2842,324,0.0122,0.0015,1.1476,6.6958,2.0961,5.5482,0.9485,82.9,17.1,0.85,0.011,94.44,4.72,54.59,4.72,4.9392,2.8845,1.1233,0.4244,0.2691,0.0052,0.0039,75.7
Kerguelen,KER1,CAT1.1B,CAT1.1B_55,B,55,2.1,2,1.3,0.19063,33.5,34.8,34.1,73.5,74.8,74.1,73.5,74.8,74.1,74.1,0.65,2705,3157,2975,2965,226,0.015,0.00127,1.1476,6.2081,1.9367,5.0605,0.7891,84.41,15.59,0.78,0.008,95.45,4.77,55.18,4.77,4.2887,2.5346,1.18,0.4516,0.2895,0.0068,0.0049,72.6
Kerguelen,KER1,CAT1.1B,CAT1.1B_56,B,56,2.1,2,1.3,0.19063,35,36.3,35.6,75,76.3,75.6,75,76.3,75.6,75.6,0.65,2833,3218,3075,3065,193,0.02388,0.00171,1.1476,6.2333,1.8518,5.0857,0.7042,86.15,13.85,0.69,0.006,96.05,4.8,55.52,4.8,4.2887,2.5775,1.1858,0.4318,0.2811,0.0103,0.0074,72.2
Kerguelen,KER1,CAT1.1B,CAT1.1B_57,B,57,2.2,2.1,1.4,0.19063,36.5,37.9,37.2,76.5,77.9,77.2,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,1.1476,6.6481,1.8696,5.5005,0.722,86.87,13.13,0.66,0.009,94.94,4.75,54.88,4.75,5.0801,3.1141,1.0827,0.368,0.244,0.0087,0.0062,71.4
Kerguelen,KER1,CAT1.1B,CAT1.1B_58,B,58,2.1,2.1,1.4,0.19063,38.1,39.5,38.8,78.1,79.5,78.8,78.1,79.5,78.8,78.8,0.7,3083,3326,3204,3200,122,0.02542,0.00119,1.1476,6.2873,1.8275,5.1397,0.6799,86.77,13.23,0.66,0.011,92.99,4.65,53.75,4.65,4.7319,2.9409,1.0862,0.3862,0.2593,0.0098,0.0071,71.8
Kerguelen,KER1,CAT1.1B,CAT1.1B_59,B,59,2.1,2.3,1.4,0.19063,39.6,41,40.3,79.6,81,80.3,79.6,81,80.3,80.3,0.7,3110,3445,3253,3259,168,0.03404,0.00205,1.1476,6.106,1.7973,4.9584,0.6497,86.9,13.1,0.66,0.011,91.2,4.56,52.72,4.56,5.3192,3.3723,0.9322,0.3379,0.2311,0.0115,0.0086,74.4
Kerguelen,KER1,CAT1.1B,CAT1.1B_60,B,60,2.1,2.1,1.4,0.19063,41.2,42.6,41.9,81.2,82.6,81.9,81.2,82.6,81.9,81.9,0.7,3141,3490,3301,3306,175,0.03478,0.00213,1.1476,6.013,1.6859,4.8654,0.5383,88.94,11.06,0.55,0.009,93.02,4.65,53.77,4.65,4.8466,3.1115,1.0039,0.3479,0.2407,0.0121,0.0091,75.3
Kerguelen,KER1,CAT1.1B,CAT1.1B_61,B,61,2.1,2.2,1.4,0.19063,42.8,44.2,43.5,82.8,84.2,83.5,82.8,84.2,83.5,83.5,0.7,3164,3577,3346,3352,207,0.03404,0.00238,1.1476,6.3298,1.7952,5.1822,0.6476,87.5,12.5,0.62,0.008,92.59,4.63,53.52,4.63,4.9627,3.2381,1.0442,0.3617,0.2541,0.0123,0.0095,77.2
Kerguelen,KER1,CAT1.1B,CAT1.1B_62,B,62,2.2,2.2,1.4,0.19063,44.4,45.8,45.1,84.4,85.8,85.1,84.4,85.8,85.1,85.1,0.7,3182,3691,3387,3399,255,0.03478,0.00289,1.1476,6.0732,1.7419,4.9256,0.5943,87.93,12.07,0.6,0.011,92.57,4.63,53.51,4.63,5.3192,3.5319,0.926,0.3275,0.2338,0.0114,0.0091,79.7
Kerguelen,KER1,CAT1.1B,CAT1.1B_63,B,63,2.3,2.3,1.4,0.19063,46,47.4,46.7,86,87.4,86.7,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,1.1476,6.5057,1.7929,5.3581,0.6453,87.96,12.04,0.6,0.011,92.03,4.6,53.2,4.6,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5
Kerguelen,KER1,CAT1.1C,CAT1.1C_70,C,70,2.4,2.1,1.4,0.19219,7.7,9.1,8.4,87.7,89.1,88.4,87.7,89.1,88.4,88.4,0.7,3262,3841,3504,3516,290,0.03478,0.00314,1.1476,6.5583,1.8128,5.4107,0.6652,87.71,12.29,0.61,0.009,93.02,4.65,53.77,4.65,5.5637,4.1449,0.9725,0.3258,0.259,0.0113,0.01,88.5
Kerguelen,KER1,CAT1.1C,CAT1.1C_71,C,71,2.1,2.1,1.4,0.19219,9.3,10.7,10,89.3,90.7,90,89.3,90.7,90,90,0.675,3282,3910,3548,3562,314,0.0375,0.00359,1.1476,6.1799,1.7709,5.0323,0.6233,87.61,12.39,0.62,0.01,93.71,4.69,54.17,4.69,4.6735,3.5145,1.0768,0.3789,0.3039,0.0142,0.0128,89.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_72,C,72,2.2,2.3,1.4,0.19219,10.8,12.2,11.5,90.8,92.2,91.5,90.8,92.2,91.5,91.5,0.7,3325,3934,3591,3602,305,0.03636,0.00335,1.1476,7.1555,1.9389,6.0079,0.7913,86.83,13.17,0.66,0.011,92.9,4.65,53.7,4.65,5.5637,4.2562,1.0798,0.3485,0.284,0.0127,0.0115,90.7
Kerguelen,KER1,CAT1.1C,CAT1.1C_73,C,73,2.3,2.3,1.3,0.19219,12.4,13.7,13.1,92.4,93.7,93.1,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,1.1476,7.112,1.9509,5.9644,0.8033,86.53,13.47,0.67,0.01,93.59,4.68,54.1,4.68,5.3984,4.1892,1.1048,0.3614,0.2985,0.0132,0.0121,91.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_74,C,74,2.2,2.3,1.3,0.19219,13.9,15.2,14.6,93.9,95.2,94.6,93.9,95.2,94.6,94.6,0.65,3376,4017,3683,3687,321,0.03659,0.00343,1.1476,6.636,1.8354,5.4884,0.6878,87.47,12.53,0.63,0.009,93.57,4.68,54.09,4.68,5.0521,3.9634,1.0864,0.3633,0.3032,0.0133,0.0123,92.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_75,C,75,2.3,2.2,1.3,0.19219,15.4,16.7,16.1,95.4,96.7,96.1,95.4,96.7,96.1,96.1,0.65,3431,4044,3723,3728,307,0.03488,0.0031,1.1476,6.774,1.8119,5.6264,0.6643,88.19,11.81,0.59,0.01,94.85,4.74,54.82,4.74,5.1663,4.1072,1.0891,0.3507,0.2964,0.0122,0.0114,93.4
Kerguelen,KER1,CAT1.1C,CAT1.1C_76,C,76,2.3,2.3,1.4,0.19219,16.9,18.3,17.6,96.9,98.3,97.6,96.9,98.3,97.6,97.6,0.7,3483,4065,3767,3771,291,0.03556,0.003,1.1476,6.8393,1.8368,5.6917,0.6892,87.89,12.11,0.61,0.009,93.79,4.69,54.22,4.69,5.688,4.5817,1.0006,0.3229,0.2763,0.0115,0.0108,94
Kerguelen,KER1,CAT1.1C,CAT1.1C_77,C,77,2.3,2.3,1.4,0.19219,18.5,19.9,19.2,98.5,99.9,99.2,98.5,99.9,99.2,99.2,0.7,3521,4102,3816,3816,291,0.03659,0.00304,1.1476,7.0087,1.9067,5.8611,0.7591,87.05,12.95,0.65,0.011,93.57,4.68,54.09,4.68,5.8137,4.744,1.0081,0.328,0.284,0.012,0.0114,94.9
Kerguelen,KER1,CAT1.1C,CAT1.1C_78,C,78,2.3,2.4,1.3,0.19219,20.1,21.4,20.7,100.1,101.4,100.7,100.1,101.4,100.7,100.7,0.65,3568,4136,3855,3857,284,0.0375,0.003,1.1476,6.6281,1.8568,5.4805,0.7092,87.06,12.94,0.65,0.01,94.22,4.71,54.46,4.71,5.3984,4.4591,1.0152,0.344,0.3013,0.0129,0.0123,95.6
Kerguelen,KER1,CAT1.1C,CAT1.1C_79,C,79,2.3,2.4,1.3,0.19219,21.6,22.9,22.2,101.6,102.9,102.2,101.6,102.9,102.2,102.2,0.65,3613,4156,3897,3897,272,0.0381,0.0029,1.1476,7.1455,1.9222,5.9979,0.7746,87.09,12.91,0.65,0.008,94.87,4.74,54.84,4.74,5.6357,4.7171,1.0643,0.3411,0.3025,0.013,0.0125,96.3
Kerguelen,KER1,CAT1.1C,CAT1.1C_80,C,80,2.3,2.4,1.4,0.19219,23.1,24.5,23.8,103.1,104.5,103.8,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,1.1476,6.9825,1.8628,5.8349,0.7152,87.74,12.26,0.61,0.008,94.44,4.72,54.59,4.72,6.0692,5.1406,0.9614,0.3069,0.2753,0.0112,0.0109,97.4
Kerguelen,KER1,CAT1.1C,CAT1.1C_81,C,81,2.4,2.2,1.4,0.19219,24.7,26.1,25.4,104.7,106.1,105.4,104.7,106.1,105.4,105.4,0.7,3685,4232,3991,3983,274,0.03409,0.00257,1.1476,7.5878,1.9104,6.4402,0.7628,88.16,11.84,0.59,0.013,92.49,4.62,53.46,4.63,5.688,4.8661,1.1322,0.3359,0.3041,0.0114,0.0112,98.1
Kerguelen,KER1,CAT1.1C,CAT1.1C_82,C,82,2.3,2.3,1.2,0.19219,26.3,27.5,26.9,106.3,107.5,106.9,106.3,107.5,106.9,106.9,0.6,3744,4252,4035,4027,254,0.03409,0.00234,1.1476,6.696,1.8389,5.5484,0.6913,87.54,12.46,0.62,0.006,94.64,4.73,54.71,4.73,4.8754,4.2197,1.138,0.3772,0.3453,0.0129,0.0127,98.4
Kerguelen,KER1,CAT1.1C,CAT1.1C_83,C,83,2.4,2.2,1.4,0.19219,27.7,29.1,28.4,107.7,109.1,108.4,107.7,109.1,108.4,108.4,0.7,3792,4273,4083,4071,241,0.03404,0.00223,1.1476,7.7338,1.9588,6.5862,0.8112,87.68,12.32,0.62,0.01,93.2,4.66,53.87,4.66,5.688,4.9799,1.1579,0.3444,0.3187,0.0117,0.0116,99.1
Kerguelen,KER1,CAT1.1C,CAT1.1C_84,C,84,2.3,2.2,1.4,0.19219,29.3,30.7,30,109.3,110.7,110,109.3,110.7,110,110,0.7,3828,4316,4135,4118,244,0.0359,0.00236,1.1476,7.4188,1.9517,6.2712,0.8041,87.18,12.82,0.64,0.007,95.27,4.76,55.07,4.76,5.5637,4.9239,1.1272,0.3508,0.328,0.0126,0.0126,100.1
Kerguelen,KER1,CAT1.1C,CAT1.1C_85,C,85,2.3,2.2,1.2,0.19219,30.8,32,31.4,110.8,112,111.4,110.8,112,111.4,111.4,0.6,3932,4327,4167,4157,198,0.03571,0.00189,1.1476,6.5164,1.8498,5.3688,0.7022,86.92,13.08,0.65,0.011,93.75,4.69,54.19,4.69,4.7689,4.2681,1.1258,0.3879,0.3666,0.0139,0.0138,99.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_86,C,86,2.3,2.3,1.4,0.19219,32.2,33.6,32.9,112.2,113.6,112.9,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,1.1476,7.3558,2.0124,6.2082,0.8648,86.07,13.93,0.7,0.007,94.53,4.73,54.64,4.73,5.5637,5.0351,1.1158,0.3617,0.3454,0.0129,0.0129,100
Kerguelen,KER1,CAT1.1C,CAT1.1C_87,C,87,2.2,2.5,1.4,0.19219,33.8,35.2,34.5,113.8,115.2,114.5,113.8,115.2,114.5,114.5,0.675,4074,4368,4254,4244,147,0.0375,0.00152,1.1476,7.2586,1.8764,6.111,0.7288,88.07,11.93,0.6,0,100,5,57.8,5,5.8525,5.3667,1.0442,0.3206,0.31,0.012,0.0121,100.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_88,C,88,2.1,2.1,1.3,0.19219,35.4,36.7,36,115.4,116.7,116,115.4,116.7,116,116,0.65,4151,4388,4290,4284,119,0.03659,0.00122,1.1476,6.8283,1.7681,5.6807,0.6205,89.08,10.92,0.55,0,100,5,57.8,5,4.5004,4.1494,1.2623,0.3929,0.3819,0.0144,0.0144,100.5
Kerguelen,KER1,CAT1.1C,CAT1.1C_89,C,89,2.1,2.1,1.3,0.19219,36.9,38.2,37.5,116.9,118.2,117.5,116.9,118.2,117.5,117.5,0.65,4229,4401,4328,4325,86,0.0375,0.00095,1.1476,6.1714,1.7096,5.0238,0.562,88.81,11.19,0.56,0.006,95.45,4.77,55.18,4.77,4.5004,4.1944,1.1163,0.3799,0.373,0.0142,0.0144,100.7
Kerguelen,KER1,CAT1.1C,CAT1.1C_90,C,90,2.2,2.2,1.3,0.19219,38.4,39.7,39,118.4,119.7,119,118.4,119.7,119,119,0.65,4267,4453,4368,4365,93,0.03947,0.00106,1.1476,6.8159,1.8487,5.6683,0.7011,87.63,12.37,0.62,0.006,94.55,4.73,54.65,4.73,4.8276,4.5548,1.1741,0.3829,0.3805,0.0151,0.0154,102
Kerguelen,KER1,CAT1.1C,CAT1.1C_91,C,91,2.1,2.4,1.4,0.19219,39.8,41.2,40.5,119.8,121.2,120.5,119.8,121.2,120.5,120.5,0.7,4288,4534,4402,4403,123,0.04571,0.00154,1.1476,6.9446,1.8002,5.797,0.6526,88.74,11.26,0.56,0.007,93.81,4.69,54.22,4.69,5.5637,5.3133,1.0419,0.3236,0.3252,0.0148,0.0154,103.9
Kerguelen,KER1,CAT1.1C,CAT1.1C_92,C,92,2.3,2.1,1.3,0.19219,41.4,42.7,42.1,121.4,122.7,122.1,121.4,122.7,122.1,122.1,0.65,4317,4572,4437,4438,128,0.04667,0.00159,1.1476,7.041,1.8629,5.8934,0.7153,87.86,12.14,0.61,0.009,93.02,4.65,53.77,4.65,4.9392,4.7614,1.1932,0.3772,0.3824,0.0176,0.0184,104.8
Kerguelen,KER1,CAT1.1C,CAT1.1C_93,C,93,2.1,2.2,1.2,0.19219,42.9,44.1,43.5,122.9,124.1,123.5,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,1.1476,6.1937,1.7592,5.0461,0.6116,87.88,12.12,0.61,0.009,93.18,4.66,53.86,4.66,4.3544,4.2368,1.1588,0.404,0.4133,0.0189,0.02,106.1
Kerguelen,KER1,CAT1.1C,CAT1.1C_94,C,94,2.1,2.3,1.3,0.19219,44.3,45.6,44.9,124.3,125.6,124.9,124.3,125.6,124.9,124.9,0.625,4341,4686,4491,4498,173,0.04848,0.0021,1.1476,6.74,1.8439,5.5924,0.6963,87.55,12.45,0.62,0.004,95.06,4.75,54.95,4.75,4.7493,4.6733,1.1775,0.3883,0.4015,0.0188,0.0203,107.7
Kerguelen,KER1,CAT1.1D,CAT1.1D_102,D,102,1.9,2.1,1.2,0.29688,5.9,7.1,6.5,125.9,127.1,126.5,125.9,127.1,126.5,126.5,0.6,4371,4716,4526,4531,173,0.04688,0.00201,1.1476,6.0138,1.7233,4.8662,0.5757,88.17,11.83,0.59,0.006,95.62,4.78,55.27,4.78,3.768,3.9941,1.2914,0.4574,0.5077,0.0214,0.0247,115.3
Kerguelen,KER1,CAT1.1D,CAT1.1D_103,D,103,1.9,2.2,1.2,0.29688,7.4,8.6,8,127.4,128.6,128,127.4,128.6,128,128,0.6,4389,4741,4561,4563,176,0.04828,0.00209,1.1476,6.4283,1.8296,5.2807,0.682,87.09,12.91,0.65,0.006,94.92,4.75,54.86,4.75,3.9588,4.2398,1.3339,0.4622,0.5181,0.0223,0.026,116.4
Kerguelen,KER1,CAT1.1D,CAT1.1D_104,D,104,2,2.2,1.1,0.29688,8.9,10,9.4,128.9,130,129.4,128.9,130,129.4,129.4,0.55,4404,4778,4589,4592,187,0.04667,0.0021,1.1476,5.8806,1.7878,4.733,0.6402,86.47,13.53,0.68,0.006,95.04,4.75,54.94,4.75,3.808,4.1203,1.2429,0.4695,0.5315,0.0219,0.0258,117.7
Kerguelen,KER1,CAT1.1D,CAT1.1D_105,D,105,1.8,2.4,1.1,0.29688,10.3,11.4,10.8,130.3,131.4,130.8,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,1.1476,6.6798,1.8676,5.5322,0.72,86.99,13.01,0.65,0.007,94.4,4.72,54.57,4.72,3.808,4.1584,1.4528,0.4904,0.5601,0.0221,0.0263,118.7
Kerguelen,KER1,CAT1.1D,CAT1.1D_106,D,106,1.9,2.4,1.1,0.29688,11.7,12.8,12.2,131.7,132.8,132.2,131.7,132.8,132.2,132.2,0.55,4469,4836,4653,4653,184,0.04688,0.00204,1.1476,6.5854,1.8301,5.4378,0.6825,87.45,12.55,0.63,0.009,93.48,4.67,54.03,4.67,3.9915,4.4027,1.3623,0.4585,0.5286,0.0215,0.0257,119.7
Kerguelen,KER1,CAT1.1D,CAT1.1D_107,D,107,1.9,2.2,1.2,0.29688,13.1,14.3,13.7,133.1,134.3,133.7,133.1,134.3,133.7,133.7,0.6,4494,4868,4687,4685,187,0.04545,0.00202,1.1476,6.0066,1.7152,4.859,0.5676,88.32,11.68,0.58,0.009,92.86,4.64,53.67,4.64,3.8628,4.2896,1.2579,0.444,0.5153,0.0202,0.0243,120.5
Kerguelen,KER1,CAT1.1D,CAT1.1D_108,D,108,2.3,2.1,1.2,0.29688,14.6,15.8,15.2,134.6,135.8,135.2,134.6,135.8,135.2,135.2,0.6,4518,4906,4719,4718,194,0.04286,0.00195,1.1476,6.5098,1.7701,5.3622,0.6225,88.39,11.61,0.58,0.009,92.97,4.65,53.74,4.65,4.5593,5.1246,1.1761,0.3882,0.4558,0.0166,0.0203,122
Kerguelen,KER1,CAT1.1D,CAT1.1D_109,D,109,2.3,2,1.2,0.29688,16.1,17.3,16.7,136.1,137.3,136.7,136.1,137.3,136.7,136.7,0.6,4574,4925,4753,4753,176,0.04412,0.00182,1.1476,6.6117,1.8093,5.4641,0.6617,87.89,12.11,0.61,0.008,94.29,4.71,54.5,4.72,4.3544,4.9335,1.2548,0.4155,0.4915,0.0183,0.0224,122.4
Kerguelen,KER1,CAT1.1D,CAT1.1D_110,D,110,1.8,2.1,1.2,0.29688,17.6,18.8,18.2,137.6,138.8,138.2,137.6,138.8,138.2,138.2,0.6,4615,4948,4790,4787,167,0.04286,0.00168,1.1476,6.3746,1.7786,5.227,0.631,87.93,12.07,0.6,0.009,93.88,4.69,54.26,4.69,3.582,4.0798,1.4593,0.4965,0.5904,0.0213,0.0261,122.8
Kerguelen,KER1,CAT1.1D,CAT1.1D_111,D,111,1.9,2.2,1.2,0.29688,19.1,20.3,19.7,139.1,140.3,139.7,139.1,140.3,139.7,139.7,0.6,4640,4986,4825,4822,173,0.04,0.00161,1.1476,6.5819,1.7718,5.4343,0.6242,88.51,11.49,0.57,0.005,95.45,4.77,55.18,4.77,3.8628,4.4441,1.4068,0.4587,0.5507,0.0183,0.0228,124.1
Kerguelen,KER1,CAT1.1D,CAT1.1D_112,D,112,1.9,2.1,1.1,0.29688,20.6,21.7,21.1,140.6,141.7,141.1,140.6,141.7,141.1,141.1,0.55,4710,5004,4856,4857,147,0.03889,0.00133,1.1476,6.1148,1.7166,4.9672,0.569,88.55,11.45,0.57,0.006,95.08,4.75,54.96,4.75,3.454,4.0066,1.4381,0.497,0.6014,0.0193,0.024,124.4
Kerguelen,KER1,CAT1.1D,CAT1.1D_113,D,113,2.2,1.9,1.1,0.29688,22,23.1,22.5,142,143.1,142.5,142,143.1,142.5,142.5,0.55,4791,5015,4889,4893,112,0.03846,0.00103,1.1476,6.6645,1.7455,5.5169,0.5979,89.16,10.84,0.54,0.011,93.99,4.7,54.33,4.7,3.6289,4.2494,1.5203,0.481,0.5873,0.0185,0.0231,124.8
Kerguelen,KER1,CAT1.1D,CAT1.1D_114,D,114,1.9,2.3,1.2,0.29688,23.4,24.6,24,143.4,144.6,144,143.4,144.6,144,144,0.6,4852,5039,4930,4932,94,0.03333,0.00077,1.1476,6.0969,1.6598,4.9493,0.5122,89.65,10.35,0.52,0.007,94.7,4.73,54.74,4.74,4.1542,4.9103,1.1914,0.3995,0.4922,0.0133,0.0167,125.5
Kerguelen,KER1,CAT1.1D,CAT1.1D_115,D,115,1.9,2.2,1.2,0.29688,24.8,26,25.4,144.8,146,145.4,144.8,146,145.4,145.4,0.6,4879,5109,4969,4974,115,0.02459,0.00067,1.1476,6.2485,1.6879,5.1009,0.5403,89.41,10.59,0.53,0.008,95.18,4.76,55.02,4.76,3.9588,4.7149,1.2885,0.4264,0.5291,0.0105,0.0133,126.8
Kerguelen,KER1,CAT1.1D,CAT1.1D_116,D,116,1.8,2.1,1.2,0.29688,26.3,27.5,26.9,146.3,147.5,146.9,146.3,147.5,146.9,146.9,0.6,4904,5231,5024,5035,164,0.02459,0.0009,1.1476,6.2102,1.7518,5.0626,0.6042,88.07,11.93,0.6,0.012,92.11,4.61,53.24,4.61,3.582,4.2948,1.4134,0.4891,0.6108,0.012,0.0155,128.6
Kerguelen,KER1,CAT1.1D,CAT1.1D_117,D,117,1.9,2.3,1.1,0.29688,27.8,28.9,28.4,147.8,148.9,148.4,147.8,148.9,148.4,148.4,0.55,4920,5373,5079,5096,227,0.025,0.0012,1.1476,6.9555,2.0578,5.8079,0.9102,84.33,15.67,0.78,0.092,56.81,2.84,32.84,2.84,3.808,4.6153,1.5252,0.5404,0.682,0.0135,0.0177,131
Kerguelen,KER1,CAT1.1D,CAT1.1D_118,D,118,1.9,2.2,1.2,0.29688,29.2,30.4,29.8,149.2,150.4,149.8,149.2,150.4,149.8,149.8,0.6,4930,5521,5128,5152,296,0.02381,0.00146,1.1476,6.4441,1.6897,5.2965,0.5421,89.77,10.23,0.51,0.012,92.05,4.6,53.21,4.6,3.9588,4.8336,1.3379,0.4268,0.5425,0.0102,0.0135,133.2
Kerguelen,KER1,CAT1.1D,CAT1.1D_119,D,119,2,2.4,1.1,0.29688,30.7,31.8,31.3,150.7,151.8,151.3,150.7,151.8,151.3,151.3,0.55,4977,5594,5189,5215,309,0.02414,0.00152,1.1476,6.3705,1.6781,5.2229,0.5305,89.84,10.16,0.51,0.008,94.37,4.72,54.55,4.72,4.1793,5.1573,1.2497,0.4015,0.5156,0.0097,0.0131,134.7
Kerguelen,KER1,CAT1.1D,CAT1.1D_120,D,120,2.1,1.9,1.2,0.29688,32.1,33.3,32.7,152.1,153.3,152.7,152.1,153.3,152.7,152.7,0.6,5006,5661,5254,5273,328,0.02381,0.00157,1.1476,6.0547,1.7153,4.9071,0.5677,88.43,11.57,0.58,0.011,92.72,4.64,53.59,4.64,3.768,4.6723,1.3023,0.4552,0.5872,0.0108,0.0147,135.6
Kerguelen,KER1,CAT1.1D,CAT1.1D_121,D,121,1.9,2.2,1.2,0.29688,33.6,34.8,34.2,153.6,154.8,154.2,153.6,154.8,154.2,154.2,0.6,5028,5748,5314,5336,360,0.02419,0.00173,1.1476,6.2672,1.8141,5.1196,0.6665,86.98,13.02,0.65,0.008,94.29,4.71,54.5,4.72,3.9588,4.9524,1.2932,0.4583,0.5962,0.0111,0.0152,137.2
Kerguelen,KER1,CAT1.1D,CAT1.1D_122,D,122,1.9,2.2,1.1,0.29688,35.1,36.2,35.7,155.1,156.2,155.7,155.1,156.2,155.7,155.7,0.55,5071,5847,5374,5398,388,0.02414,0.00182,1.1476,6.3921,1.7682,5.2445,0.6206,88.17,11.83,0.59,0.005,95.8,4.79,55.37,4.79,3.6289,4.576,1.4452,0.4873,0.6388,0.0118,0.0163,138.6
Kerguelen,KER1,CAT1.1D,CAT1.1D_123,D,123,2.2,1.8,1.2,0.29688,36.5,37.7,37.1,156.5,157.7,157.1,156.5,157.7,157.1,157.1,0.6,5113,5889,5437,5456,388,0.02381,0.00178,1.1476,6.7178,1.8147,5.5702,0.6671,88.02,11.98,0.6,0.009,94.8,4.74,54.8,4.74,3.768,4.7854,1.4783,0.4816,0.6357,0.0115,0.016,139.5
Kerguelen,KER1,CAT1.1D,CAT1.1D_124,D,124,1.8,1.9,1.2,0.29688,38,39.2,38.6,158,159.2,158.6,158,159.2,158.6,158.6,0.6,5141,5958,5502,5519,409,0.02419,0.00188,1.1476,6.2446,1.8605,5.097,0.7129,86.01,13.99,0.7,0.006,95.2,4.76,55.03,4.76,3.224,4.117,1.5809,0.5771,0.7658,0.014,0.0196,140.5
Kerguelen,KER1,CAT1.1D,CAT1.1D_125,D,125,1.8,2.1,1.2,0.29688,39.5,40.7,40.1,159.5,160.7,160.1,159.5,160.7,160.1,160.1,0.6,5172,6061,5563,5581,445,0.02462,0.00205,1.1476,6.921,1.8812,5.7734,0.7336,87.29,12.71,0.64,0.004,96.69,4.83,55.89,4.84,3.582,4.6171,1.6118,0.5252,0.7032,0.0129,0.0184,142.2
