"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00045102548833062,0.0002057976015827,1951.694876,106.5625402,3571.47642115861,-7904.72727734801,15047.6801196652
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00093979672050164,0.00049855885458366,1649.869327,81.99850555,4075.58327244929,-7398.33407654642,15549.500621445
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00059794303967584,0.00026688911153465,2991.060367,80.75862991,3723.00363743729,-7752.38860993296,15198.3958848075
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00052635796780943,0.0002946071510419,2493.852742,47.13381682,3649.1725221777,-7826.60176796509,15124.9468123205
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0011994813886934,0.00044633647866469,3156.428577,21.77935718,4343.41577116069,-7129.76761285427,15816.5991551757
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00095751847257206,0.00035319304662725,3752.970488,41.28267537,4093.86105978119,-7379.99559242916,15567.7177119915
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00047984364887788,0.00024892770164276,2146.234669,24.89632216,3601.19877635726,-7874.83733933353,15077.234892048
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0009264558561525,0.00039586364318633,3230.055285,67.83116098,4061.82382697074,-7412.14023947998,15535.7878934215
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00060934584656732,0.00037033116491197,2161.527815,32.20676445,3734.7642172333,-7740.56951442675,15210.0979488933
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00097513951243526,0.00036979784176829,3158.319141,36.63650203,4112.03497497348,-7361.76286605025,15585.8328159972
