"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","Cu_fit_OLS","Cu_lwr_OLS","Cu_upr_OLS","Cu_fit_WLS","Cu_lwr_WLS","Cu_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-6.07810102636568,-6.74793914681923,1.47468289857608,-3.7831798039682,2.0117618956862,0.786915157993714,3.2366086333787,2.04383816739888,0.701495476799576,3.38618085799819
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-6.12049842736349,-6.834791407075,1.18032422455858,-4.59026354410022,1.91649976862377,0.690910054754403,3.14208948249315,1.95189238303866,0.595286390410043,3.30849837566728
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-6.38277834996271,-6.67457525312098,1.76274342417884,-3.90820335957217,1.32718668044977,0.0953327044034664,2.55904065649607,1.38309494173869,-0.0627733739122551,2.82896325738964
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-6.14754368823822,-6.77777653151846,2.93429859087982,-1.73473839781915,1.85573215039128,0.629629131862617,3.08183516891994,1.89324025659152,0.527510190251669,3.25897032293137
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-5.63726262806277,-6.63251712200013,3.23458375089402,-2.37743602876921,3.00227552446498,1.78066485382813,4.22388619510183,2.99986922954248,1.80252581665144,4.19721264243351
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-5.65380172039836,-6.70916476985254,3.2228939294629,-1.60738806979778,2.96511406931702,1.74353032242499,4.18669781620904,2.96400146921725,1.76134093750837,4.16666200092613
"Bird Island","BI10","BI10.2",45,44,45,44.5,-5.70549476118379,-7.28205567810481,2.51898773373569,-2.57524266727526,2.84896569928369,1.6273914669968,4.07053993157058,2.85189655077599,1.63254942410402,4.07124367744795
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-5.89163590129852,-7.12686545625864,3.42432388757179,-2.09545280050523,2.4307277761131,1.20825132843052,3.65320422379567,2.44821866659534,1.16798751277351,3.72844982041716
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-5.85645425473815,-6.7174781502092,2.50411667342474,-0.994968632570582,2.50977692549545,1.28758327385204,3.73197057713887,2.5245158926504,1.25588280966031,3.79314897564049
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-5.71086111921764,-6.47779343084146,3.79810302271528,-1.88306784036054,2.83690810450543,1.61532838046315,4.05848782854771,2.84025871480096,1.61917353887134,4.06134389073057
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-5.62176075425489,-7.04608827012503,3.59979513160203,-1.10543315095016,3.03710646781616,1.81546005249272,4.2587528831396,3.03348760974442,1.84111808374841,4.22585713574043
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-5.37673305190963,-6.84737914405059,3.52824534193737,-3.68312066780009,3.58765578370076,2.36409511438659,4.81121645301493,3.56487075474619,2.44976383133256,4.67997767815983
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.47934449692877,-6.72528696132797,3.67910143420938,-1.8658710066189,3.35709956366317,2.13464914648973,4.57954998083662,3.34234084549285,2.19520229675806,4.48947939422764
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.74544866250215,-7.06944127009048,3.61123068399644,-0.852913741302107,2.7591938374607,1.53754947713304,3.98083819778836,2.7652499000731,1.53293709488539,3.99756270526081
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.94487988459512,-6.30814013209809,3.22696331755683,-2.48722183977325,2.31109461505276,1.08809079151825,3.53409843858728,2.3327502725086,1.03489106765292,3.63060947736429
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.95106494205938,-6.84009888938224,2.93461448330624,-2.4649569627174,2.29719749597985,1.07412465620664,3.52027033575305,2.31933695125587,1.01942424091812,3.61924966159363
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.04103503219526,-6.93938312794087,2.96497237086501,-2.60486929957842,2.09504495934712,0.870785947083276,3.31930397161096,2.12422191326261,0.794307824404904,3.45413600212032
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.75375374217107,-6.81890545330942,3.74010134376473,-2.28440222778488,2.74053327016024,1.51886585249272,3.96220068782775,2.74723895962955,1.51222372281361,3.98225419644548
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.56423850811173,-6.99218421291109,4.1409556466192,-0.566629701016258,3.16635239780345,1.94448448649466,4.38822030911224,3.15823412522229,1.984236303445,4.33223194699957
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.48737027257994,-6.89643811762361,4.34807395647575,-1.66478811971239,3.33906656065207,2.11668424704237,4.56144887426178,3.32493562205983,2.17527130056483,4.47459994355483
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.57559089874049,-7.01099809976268,3.70495967655551,-1.97316694951726,3.14084487014639,1.91903175836974,4.36265798192303,3.13361458637888,1.95600173708445,4.31122743567331
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.35955273217233,-6.7798827588653,4.21343974493318,-0.991264885978251,3.62625800372534,2.40246807000738,4.8500479374433,3.6021291228685,2.49233626937941,4.71192197635759
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.55071029538394,-6.49343893191465,4.06418630807182,-0.868493019545981,3.19674874968995,1.97480841862265,4.41868908075724,3.18757229456698,2.01787532787421,4.35726926125975
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.79317110317063,-6.84602396763689,3.52665226881939,-0.369667763384252,2.65196695327209,1.43015030894617,3.87378359759802,2.66175588545003,1.41388095333478,3.90963081756527
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.56967774059735,-7.10791916749813,3.4466821961612,-1.03233236028565,3.15413106243919,1.93229008718916,4.37597203768922,3.14643824893181,1.97070904012749,4.32216745773613
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.43650640368523,-6.450163076755,3.36638780268202,-1.62716196965457,3.45335187596621,2.23049195561781,4.67621179631461,3.43524234395916,2.30153600654536,4.56894868137295
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.52105572622536,-6.7190896433368,3.2932592802158,-3.10633591038055,3.26337918619505,2.04125303609164,4.48550533629847,3.25188313808521,2.09158670878063,4.41217956738979
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.49489992643129,-6.48483876271612,3.84436622254859,-2.08326944275383,3.32214828677108,2.0998273932764,4.54446918026575,3.30860632089915,2.15656975401497,4.46064288778334
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.4389249074557,-6.76886829444302,4.22087969680031,-0.203044291547204,3.44791777368491,2.22508303539427,4.67075251197555,3.42999741806935,2.29553498007624,4.56445985606245
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.61209973924162,-7.40232064276989,3.53991217074624,-1.76482319990917,3.05881366726911,1.8371398320222,4.28048750251602,3.05443912050228,1.86516456028939,4.24371368071518
