"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.0156225433902151,0.0352881049910537,22.90793616,0.057813095,43.9875515021435,-39.3902732081922,127.365376212479
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,0.0003295419531622,0.000973539905853925,12.50967591,0.167196198,39.7149947396367,-43.6753810995751,123.105370578848
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.00838870188019205,0.024659488133246,13.94648753,0.043639925,41.966561797162,-41.4167166073275,125.349840201652
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.177082793707153,0.118631196352943,83.1136075,1.204215632,89.096295342072,5.61438985120503,172.578200832939
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.131204058655496,0.0470449760839496,90.06087679,0.829001857,76.2787002802363,-7.12969665840228,159.687097218875
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.0289959186980307,0.0320360849470355,83.32372544,0.676115824,47.7238033650715,-35.6462236996206,131.093830429764
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.443045786518933,0.0873305679555854,63.36397587,0.318454995,163.401001857127,78.8135274650642,247.988476249189
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.00576549797887265,0.019121993525473,154.2471074,0.912951267,41.2336914306647,-42.1517789661337,124.619161827463
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.0231958387608486,0.0395103967257909,56.72463202,1.511547748,46.1033777827757,-37.2696669463023,129.476422511854
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.935099219304241,0.150827670434676,109.0593506,0.741410788,300.870826234957,211.346502691025,390.395149778888
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.216204721888853,0.101711424833394,261.6355831,2.462160119,100.026174574938,16.4541200685995,183.598229081276
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.0192508611156501,0.0386932294746475,140.4650062,0.492872097,45.0012304387564,-38.3741855422866,128.376646419799
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.137624526386997,0.0822341056311422,67.51751759,0.138761249,78.0724497242282,-5.34413829181177,161.489037740268
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.0724806733853937,0.0792209591353592,65.03458094,0.286572998,59.8725685025216,-23.4926082644686,143.237745269512
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.00974751975591768,0.0192645779616311,71.97280393,0.774294779,42.3461881594456,-41.035999641051,125.728375959942
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.0222488767388511,0.0652541896814687,41.79884834,0.244174097,45.8388156556108,-37.5347747359201,129.212406047142
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.0442188030815032,0.0542086290209123,45.72842227,0.254790732,51.9767708342225,-31.3879899868944,135.341531655339
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,0.00260387947407761,0.0086360912148234,35.80217711,0.124414396,40.3503988619214,-43.0378650119739,123.738662735817
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.0755640537808444,0.0562931519451179,87.02811474,1.036590908,60.7340029184006,-22.6320208485363,144.100026685337
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,0.138563258496371,0.0784756311689704,126.1466188,1.544773235,78.3347125794693,-5.08313024338544,161.752555402324
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,0.347581768537945,0.0850722498547084,36.99629166,0.295665893,136.730276867033,52.6717419611174,220.788811772949
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,0.574120411355257,0.14602299128171,145.146567,1.516565475,200.020613582306,114.471900214299,285.569326950312
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,0.197498546629619,0.134609769678114,148.0981288,0.616201008,94.8000457516685,11.2742453088549,178.325846194482
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.120451107617816,0.0833157096048099,148.2023206,1.199008089,73.2745422108051,-10.1216656546704,156.670750076281
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.183688553345824,0.0809574522884997,72.11422012,0.027502016,90.9418116151115,7.44645632050542,174.437166909718
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.0349658083384994,0.0437952605142326,93.7163573,0.254401542,49.3916703602975,-33.9758333554115,132.759174076006
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.0130458137505117,0.020694502444746,75.23867924,0.271229161,43.2676651088425,-40.1120027613804,126.647332979066
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.0579934140840994,0.0462230788992601,130.7729603,0.867339372,55.8251198736367,-27.5381885044381,139.188428251711
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.0359657767624117,0.0224620841666093,90.27805952,0.945061034,49.6710414091701,-33.6960974389981,133.038180257338
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.857845071132632,0.141218898103705,255.5835815,0.192255063,279.287572315776,190.770142635756,367.805001995796
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,1.09375969338716,0.269568204992282,399.0691035,1.143493468,345.197368952927,253.357617729194,437.037120176661
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.0779539157876364,0.0435916764209759,48.4428199,0.895210879,61.4016822566002,-21.9651064838641,144.768470997064
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.0952677482458539,0.0832190342002497,232.0043335,1.25702578,66.2388185282962,-17.1363412367895,149.613978293382
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.0003295419531622,0.000973539905853925,29.80921049,0.499214017,39.7149947396367,-43.6753810995751,123.105370578848
