"depth","SH20_age","surface","kcps","cps","cps_acf_sum","MSE","Si","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Zr","Ba","Mo_inc","Mo_coh","coh_inc","sum","scatter_sum"
162.4,2474.1,7.33,23664,58637,57756,1.37,0,0.0225084839670337,0.0277027494978877,0,0.467483897776854,0.0709882955883371,0,0.081376826650045,0.0744511392755731,6.74908234642288,0.18006787173627,0.344552946879978,0.169679340674562,0.12812521642773,2.02056929150218,0.086571092180899,0.708151534039754,1.57039961216151,0.00865710921808989,75.734122861694,11.5555093843064,0.152579959,100,87.2896322460004
162.5,2475.5,7.33,23291,57692,56725,1.26,0.0652269722344645,0.0405464962538563,0.0229175848391362,0,0.416042309387395,0.125165271044513,0.0158660202732481,0.0141031291317761,0.0793301013662406,6.78536800352578,0.148082855883649,0.447774349933892,0.114587924195681,0.119876597620097,2.39576906126047,0.0123402379903041,0.588805641251653,1.5495813133539,0,75.6421330982812,11.4164830321728,0.150927566,100,87.0586161304539
162.6,2477.1,7.33,23137,58438,57665,1.41,0,0.0502904708228561,0.0416196999913292,0.0364172374924131,0.398855458250238,0.0589612416543831,0.0433538541576346,0.0711003208185208,0.0797710916500477,9.30373710222839,0.2254400416197,0.350299141593688,0.197693574958814,0.105783404144628,2.24919795369808,0.18035203329576,0.258388970779502,1.65091476632273,0,73.5177317263505,11.1800919101708,0.152073407,100,84.6978236365213
162.7,2478.4,7.33,23073,59654,58809,1.28,0,0.044210920097264,0.0374092400823003,0.0170042000374092,0.476117601047459,0.0935231002057508,0,0.0153037800336683,0.0697172201533779,11.4591304052101,0.168341580370351,0.421704160927749,0.161539900355388,0.261864680576102,2.00479518441055,0.141134860310497,0.605349521331769,1.39094356306008,0,71.8733527181214,10.7585573636688,0.149687707,100,82.6319100817902
162.8,2480,7.32,23037,57071,56028,1.54,0,0.033911615620761,0.0142785749982152,0.0285571499964304,0.492610837438424,0.112443778110945,0,0,0.0999500249875062,7.55158135218105,0.087456271864068,0.308774184336403,0.142785749982152,0.226672378096666,2.08467194973942,0.20703933747412,0.501534946812308,1.81873349039766,0,74.8215178125223,11.4674805454416,0.153264474,100,86.2889983579639
162.9,2481.5,7.32,23237,58453,57445,1.42,0,0.085298981634607,0.0261119331534511,0.0957437548959875,0.487422752197754,0.167116372182087,0.0208895465227609,0,0.0818173905474802,8.40978327095483,0.149708416746453,0.53616502741753,0.125337279136565,0.123596483593002,2.37444512142049,0.0818173905474802,0.522238663069023,1.67290451736444,0,73.4058664809818,11.6337366176343,0.158485107,100,85.0396030986161
163,2482.9,7.31,22816,57913,57075,1.41,0.00876040297853701,0.101620674551029,0.0402978537012703,0.00876040297853701,0.534384581690758,0.120893561103811,0,0.0367936925098555,0.0946123521681997,8.31362242663162,0.210249671484888,0.453788874288217,0.145422689443714,0.401226456416995,2.38633377135348,0,0.352168199737188,1.84318878668419,0,73.2685063512922,11.6793692509855,0.159405041,100,84.9478756022777
163.1,2484.4,7.3,22603,57507,56640,1.27,0.0600282485875706,0.102401129943503,0,0.0194209039548023,0.485522598870057,0.12888418079096,0.0353107344632768,0,0.0529661016949153,8.96539548022599,0.0971045197740113,0.384887005649718,0.192443502824859,0.28954802259887,2.24046610169492,0.033545197740113,0.386652542372881,1.45833333333333,0,73.7464689265537,11.3206214689266,0.153507302,100,85.0670903954802
163.2,2486,7.29,22527,57574,56573,1.37,0,0.0883813833454121,0.0229791596698071,0.0777756173439627,0.590387640747353,0.194439043359907,0.0671698513425132,0,0.127269192017393,9.49569582663108,0,0.418927757057253,0.0830785003446874,0.427765895391795,2.39690311632758,0.162621745355558,0.595690523748078,1.61737931522104,0,72.5540452159157,11.0794902161809,0.152706719,100,83.6335354320966
163.3,2487.6,7.3,22952,58719,57782,1.34,0,0.0726869959502959,0.0449967117787546,0.0813402097539026,0.417084905333841,0.0726869959502959,0.0294209269322626,0.046727354539476,0.041535426257312,9.42161918936693,0.122875636011215,0.33747533834066,0.209407774047281,0.382472050119414,2.03696652936901,0.223252916133052,0.718216745699353,1.33432556851615,0,73.481360977467,10.9255477484338,0.148684613,100,84.4069087259008
163.4,2488.9,7.3,23380,58354,57425,1.21,0.0365694383979103,0.0853286895951241,0.022638223770135,0.0487592511972138,0.550282977797127,0.0853286895951241,0,0.0296038310840226,0.0487592511972138,11.4079233783195,0.158467566390945,0.346538963865912,0.306486721811058,0.499782324771441,2.24640835872878,0,0.341314758380496,1.24684370918589,0,71.5071832825424,11.0317805833696,0.154275138,100,82.5389638659121
163.5,2490.4,7.3,22724,57836,56890,1.4,0.0105466690103709,0.0703111267358059,0.0457022323782739,0.0509755668834593,0.507997890666198,0.100193355598523,0.0298822288627175,0.059764457725435,0.110740024608894,10.1669889259975,0.170504482334329,0.372648971699772,0.209175602039023,0.393742309720513,2.64897169977149,0,0.550184566707681,1.59782035507119,0,71.8368781859729,11.0669713482159,0.154056964,100,82.9038495341888
163.6,2491.9,7.3,22388,56255,55522,1.48,0.00720435142826267,0.0504304599978387,0,0.016209790713591,0.561939411404488,0.127877237851662,0.0252152299989193,0.0126076149994597,0.0810489535679551,9.27380137603112,0.144087028565253,0.331400165700083,0.214329454990814,0.37822844998379,2.08746082633911,0,0.610568783545261,1.50390836064983,0,73.4033356147113,11.1703468895213,0.152177647,100,84.5736825042326
163.7,2493.4,7.29,23052,57529,56731,1.35,0,0.100474167562708,0.0141016375526608,0.0511184361283954,0.549963864553771,0.061694664292891,0.0123389328585782,0.0158643422467434,0.0775590065396344,7.58315559394335,0.179795878796425,0.297897093299959,0.289083569829546,0.336676596569777,2.2492111896494,0.234439724312986,0.675115897833636,1.55118013079269,0,74.7704077135957,10.9499215596411,0.146447263,100,85.7203292732369
163.8,2494.8,7.3,23529,57950,56991,1.35,0,0.0543945535259953,0,0.0263199452545139,0.503588285869699,0.142127704374375,0.047375901458125,0,0.038602586373287,7.90651155445597,0.112298433085926,0.43691109122493,0.33514063624081,0.315839343054166,2.45477356073766,0,0.47375901458125,1.63885525784773,0,74.7328525556667,10.7806495762489,0.144255829,100,85.5135021319156
163.9,2496.3,7.32,23133,58299,57449,1.27,0,0.0609236018033386,0.0104440460234295,0,0.403836446239273,0.0626642761405769,0.0156660690351442,0.0226287663840972,0.114884506257724,7.5005657191596,0.285470591307072,0.349875541784887,0.229769012515448,0.123587877943915,2.3029121481662,0,0.516980278159759,1.9617399780675,0,74.6453376037877,11.3927135372243,0.152624583,100,86.038051141012
164,2497.9,7.34,23730,59431,58437,1.21,0,0.0633160497629926,0.00855622294094495,0.0342248917637798,0.530485822338587,0.0376473809401578,0.0171124458818899,0.0393586255283468,0.0547598268220477,8.49119564659377,0.20363810599449,0.391875010695279,0.244707976111026,0.272087889522049,2.35125006417167,0,0.604069339630713,1.24749730478977,0,74.067799510584,11.3404178859284,0.153108611,100,85.4082173965125
164.1,2499.4,7.35,23364,58149,57124,1.21,0,0.110286394510188,0.019256354597017,0.0700231076255164,0.558434283313493,0.119039282963378,0.0105034661438275,0.0227575099782928,0.0770254183880681,8.3257474966739,0.0507667530284994,0.449898466493943,0.278341852811428,0.22582452209229,1.95539528044255,0,0.824522092290456,1.47573699320776,0,74.168475596947,11.2579651284924,0.151789086,100,85.4264407254394
164.2,2500.8,7.35,22940,57231,56079,1.38,0.0445799675457836,0.0891599350915673,0.0285311792293015,0.0124823909128194,0.545658802760392,0.128390306531857,0,0.0160487883164821,0.112341518215375,6.25546104602436,0.2389486260454,0.43688368194868,0.288878189696678,0.213983844219761,2.33955669680272,0.126607107830026,0.716845878136201,1.57456445371708,0,75.3615435367963,11.4695340501792,0.15219346,100,86.8310775869755
164.3,2502.3,7.34,22573,55492,54701,1.36,0.0329061625930056,0.0767810460503464,0,0.0457030036013967,0.586826566241933,0.0804372863384582,0.0146249611524469,0,0.0749529259062906,6.97062210928502,0.0402186431692291,0.396702071260123,0.202921335990201,0.248624339591598,2.19008793257893,0.0895778870587375,0.314436664777609,1.2632310195426,0,75.6019085574304,11.7694374874317,0.15567646,100,87.3713460448621
164.4,2503.7,7.33,22259,55332,54359,1.43,0,0.0791037362718225,0.0441509225703195,0,0.551886532128994,0.0607075185341894,0.0239150830589231,0,0.0367924354752663,6.87098732500598,0.0809433580455858,0.391839437811586,0.314575323313527,0.156367850769882,2.2112253720635,0,0.630990268400817,1.6850935447672,0.00919810886881657,75.7077944774554,11.1444287054582,0.147203188,100,86.8522231829136
164.5,2505.4,7.32,22711,55813,54984,1.18,0.0309180852611669,0.0836607012949222,0.0127309762840099,0.0309180852611669,0.483777098792376,0.114578786556089,0,0.0618361705223338,0.0236432416703041,6.09268150734759,0.138222028226393,0.35101120325913,0.241888549396188,0.0945729666812164,2.12061690673651,0,0.456496435326641,1.70413211115961,0,76.3203841117416,11.6379310344828,0.152487847,100,87.9583151462244
164.6,2506.7,7.32,22423,54727,53971,1.25,0.0407626317837357,0.064849641474125,0.0537325600785607,0.0333512441866929,0.470623112412221,0.105612273257861,0,0.0352040910859536,0.00741138759704286,5.85499620166386,0.0555854069778214,0.353893757758796,0.122287895351207,0.1556391395379,2.39202534694558,0.0704081821719071,0.711493209316114,1.48598321320709,0,76.4614329917919,11.5247077134016,0.150725762,100,87.9861407051935
164.7,2508.2,7.33,21900,55429,54728,1.41,0.0840520391755591,0.0511621108025143,0.00913609121473469,0.0548165472884081,0.506139453296302,0.0639526385031428,0.00913609121473469,0.0438532378307265,0.0767431662037714,8.43443940944306,0.197339570238269,0.412951322906008,0.365443648589387,0.127905277006286,2.05744774155825,0,0.670589095161526,1.549481070019,0.0200994006724163,73.8908785265312,11.3744335623447,0.153935557,100,85.2653120888759
164.8,2509.8,7.32,22394,55426,54294,1.39,0.0276273621394629,0.066305669134711,0.0349946587099864,0.012892768998416,0.709102294912882,0.165764172836778,0,0.0349946587099864,0.125244041698899,6.75396913102737,0.381257597524588,0.383099421667219,0.241278962684643,0,2.10704681916971,0,0.605960142925553,1.45319924853575,0,75.4540096511585,11.4432533981655,0.151658652,100,86.897263049324
164.9,2511.3,7.31,22329,55211,54421,1.18,0.0294004152808658,0.0624758824718399,0.0349129931460282,0.0183752595505411,0.468569118538799,0.104738979438085,0.0275628893258117,0.0294004152808658,0.0569633046066776,6.02892265853255,0.0569633046066776,0.347292405505228,0.503482111684827,0.338104775729957,2.34835817055916,0.143327024494221,0.712960070560997,1.66663604123408,0,75.4065526175557,11.6150015618971,0.154031727,100,87.0215541794528
165,2512.8,7.31,22394,55060,54214,1.48,0.0239790460028775,0.0405799240048696,0.0166008780019921,0.0350462980042056,0.523849928062862,0.0719371380086325,0.0276681300033202,0,0.059025344007083,6.20319474674438,0.177076032021249,0.435311912052237,0.472202752056664,0.466669126056,2.25403032427048,0,0.684325082082119,1.87589921422511,0,75.4288560150515,11.2037481093444,0.148533979,100,86.6326041243959
165.1,2514.2,7.31,21750,53893,52727,1.34,0.0815521459593757,0.0512071614163521,0.0360346691448404,0,0.576554706317447,0.062586530619986,0,0.0132759307375728,0.0644830921539249,6.32123959261858,0.278794545489028,0.411553852864756,0.14793179964724,0.106207445900582,2.18104576402981,0.0891383920951315,0.762417736643465,1.31811026608758,0.0113793692036338,75.6121152350788,11.8743717639919,0.157043243,100,87.4864869990707
165.2,2515.7,7.31,21699,53553,52641,1.3,0,0.0664880986303452,0.0474914990216751,0.0455918390608081,0.459717710529815,0.134875857221557,0.011397959765202,0.106380957808552,0.108280617769419,7.90638475712847,0.0227959195304041,0.368534032408199,0.262153074599647,0.136775517182424,2.21120419444919,0,0.459717710529815,1.67929940540643,0,74.4096806671606,11.5632301817975,0.15539954,100,85.972910848958
165.3,2517.2,7.31,21795,54962,54103,1.3,0.0166349370644881,0.0554497902149604,0.00924163170249339,0.105354601408425,0.585919449938081,0.358575310056744,0.0628430955769551,0.0166349370644881,0.109051254089422,7.92192669537734,0.146017780899396,0.365968615418738,0.245827403286324,0.247675729626823,2.20690165055542,0,0.598857734321572,1.9647708999501,0,73.373010738776,11.6093377446722,0.158223543,100,84.9823484834482
165.4,2518.8,7.31,21962,54429,53327,1.29,0.0450053443846457,0.0693832392596621,0.0187522268269357,0.180021377538583,0.60944737187541,0.361917977759859,0.0243778948750164,0,0.0881354660865978,8.27160725336134,0.168770041442421,0.528812796519587,0.223151499240535,0.316912633375213,2.17713353460723,0.127515142423163,0.746338627712041,1.34640988617398,0,73.7187541020496,10.9775535844882,0.148911274,100,84.6963076865378
165.5,2520.3,7.32,21941,54515,53691,1.33,0.0447002290886741,0.0614628149969269,0.0204876049989756,0.0130375668175299,0.528952710882643,0.0726378722690954,0.0204876049989756,0,0.0614628149969269,10.9180309549086,0.150863273174275,0.428377195433127,0.208601069080479,0.169488368627889,2.20334879216256,0,0.651878340876497,1.36708200629528,0,72.1498947682107,10.9292060121808,0.151479168,100,83.0791007803915
165.6,2521.7,7.33,21692,57247,55959,1.22,0.0196572490573456,0.0750549509462285,0.0232312943404993,0.0375274754731142,0.464625886809986,0.107221358494612,0.0250183169820762,0,0.0804160188709591,15.098554298683,0.130452652835111,0.396719026430065,0.210868671706071,0.167980128308226,1.81382798120052,0,0.346682392465913,1.58330206043711,0,68.7324648403295,10.6863953966297,0.155478134,100,79.4188602369592
165.7,2523.3,7.32,21792,58051,57004,1.4,0,0.0456108343274156,0.00877131429373377,0.00877131429373377,0.543821486211494,0.0806960915023507,0.00877131429373377,0.0192968914462143,0.0350852571749351,18.1197810679952,0.254368114518279,0.308750263139429,0.224545645919585,0.159637920145955,2.05950459616869,0.0157883657287208,0.650831520595046,1.39113044698618,0,66.0111571117816,10.0536804434777,0.152302745,100,76.0648375552593
165.8,2524.9,7.32,22289,59502,58700,1.52,0.0119250425894378,0.129471890971039,0.0289608177172061,0,0.545144804088586,0.0425894378194208,0,0,0.131175468483816,18.5809199318569,0.189097103918228,0.449744463373083,0.350936967632027,0.0630323679727428,2.06473594548552,0,0.654173764906303,1.32197614991482,0,65.2419080068143,10.1942078364566,0.156252448,100,75.4361158432709
165.9,2526.3,7.31,22039,57714,56901,1.29,0,0.0896293562503295,0.0281190137255936,0.0298764520834432,0.516686877207782,0.123020685049472,0,0.0298764520834432,0.0386636438726912,15.3037732201543,0.460448849756595,0.374334370221964,0.26361575367744,0.166956643995712,1.82773589216358,0.158169452206464,0.609831110173811,1.5201841795399,0,67.6086536264741,10.8504244213634,0.160488692,100,78.4590780478375
166,2527.8,7.31,21844,55466,54676,1.25,0.0256053844465579,0.0914478015948497,0.0621845050844978,0.0237764284146609,0.457239007974248,0,0.0274343404784549,0.0292632965103519,0.0402370327017339,12.747823542322,0.199356207476772,0.448094227814763,0.43163362352769,0.0603555490526008,1.86553515253493,0.0749871973077767,0.689516424025166,1.51437559441071,0,70.2630038773868,10.9481308069354,0.155816435,100,81.2111346843222
166.1,2529.3,7.29,21970,54455,53741,1.51,0,0.0465194172047413,0,0.0297724270110344,0.379598444390689,0.109785824603189,0.0186077668818965,0,0.0595448540220688,8.75123276455593,0.167469901937069,0.37215533763793,0.360990677508792,0.148862135055172,1.82170037773767,0,0.355408347444223,1.51467222418638,0,74.2673191790253,11.5963603207979,0.156143516,100,85.8636794998232
166.2,2530.7,7.3,22474,54774,54071,1.27,0,0.0554826062029554,0.0277413031014777,0.0480849253758947,0.377281722180097,0.0406872445488339,0,0.0184942020676518,0.0554826062029554,7.00745316343326,0.255219988533595,0.382829982800392,0.236725786465943,0.127609994266797,2.20635830667086,0.25337056832683,0.478999833552181,1.26500342142738,0,75.5599119675982,11.6032623772447,0.153563736,100,87.1631743448429
166.3,2532.2,7.31,23193,56147,55119,1.35,0,0.041727897821078,0.0435421542480814,0,0.498920517425933,0.0761987699341425,0,0,0.156026052722292,7.64346232696529,0.446307081042835,0.410021952502767,0.201382463397377,0.286652515466536,2.19706453310111,0,0.410021952502767,1.46229068016473,0,74.1160035559426,12.0103775467625,0.16204837,100,86.1263811027051
166.4,2533.7,7.33,22625,54197,53345,1.38,0,0.0581122879370138,0.0412409785359453,0.0112475396007123,0.33742618802137,0.0918549067391508,0.0243696691348767,0.0562376980035617,0.0731090074046302,8.836816946293,0.20995407254663,0.359921267222795,0.228699971881151,0.0824819570718905,2.16702596307058,0,0.663604836442028,1.30096541381573,0,74.1606523572968,11.2962789389821,0.152321731,100,85.4569312962789
166.5,2535.2,7.35,22021,54234,53168,1.28,0.0451399337947638,0.095922359313873,0.0357357809208547,0.0244507974721637,0.385570267830274,0.0601865783930184,0.00940415287390912,0,0.0789948841408366,10.1941017153175,0.291528739091183,0.376166114956365,0.159870598856455,0.146704784832982,2.05010532651219,0.263316280469455,0.55672585013542,1.32598555522119,0,72.620749322901,11.2793409569666,0.155318433,100,83.9000902798676
166.6,2536.8,7.35,21571,53808,53050,1.28,0.0226201696512724,0.0471253534401508,0.0245051837888784,0.0188501413760603,0.439208294062205,0.060320452403393,0,0.0226201696512724,0.0999057492931197,10.2902921771913,0.343072573044298,0.3751178133836,0.203581526861451,0.148916116870877,2.19981149858624,0.0452403393025448,0.546654099905749,1.44015080113101,0,72.8539114043355,10.818096135721,0.148490258,100,83.6720075400566
166.7,2538.2,7.36,21702,53249,52506,1.27,0,0.0361863406086923,0.00952272121281377,0,0.29710890183979,0.0380908848512551,0.0628499600045709,0.00952272121281377,0.0647545042471337,7.5781815411572,0.415190644878681,0.380908848512551,0.234258941835219,0.146649906677332,2.16356225955129,0,0.533272387917571,1.7845579552813,0,74.8428750999886,11.4025063802232,0.152352597,100,86.2453814802118
166.8,2539.6,7.36,22244,55040,53994,1.32,0.035189095084639,0.0222246916324036,0.0185205763603363,0,0.30558950994555,0.120383746342186,0.0296329221765381,0,0.0963069970737489,8.204615327629,0.240767492684372,0.363003296662592,0.166685187243027,0.0648220172611772,2.22432122087639,0.0777864207134126,0.716746305145016,1.76315886950402,0,74.0878616142534,11.4623847094122,0.154713396,100,85.5502463236656
166.9,2541.1,7.37,22674,55310,54520,1.36,0.016507703595011,0.0715333822450477,0.0220102714600147,0.0972120322817315,0.368672046955246,0.0385179750550257,0.0128393250183419,0.0385179750550257,0.0385179750550257,9.11592076302274,0.265957446808511,0.379677182685253,0.0641966250917095,0.190755685986794,2.09280997798973,0,0.572267057960382,1.26008804108584,0.0293470286133529,74.0370506236244,11.2876008804109,0.152458813,100,85.3246515040352
167,2542.6,7.38,22770,57190,56552,1.4,0.00707313622860376,0.060121657943132,0.0088414202857547,0.0972556231433017,0.37664450417315,0.0760362144574905,0,0.0353656811430188,0.0671947941717358,10.777691328335,0.137926156457773,0.392559060687509,0.39432734474466,0.258169472344037,1.89383222520866,0.0954873390861508,0.841703211203848,1.51541943697836,0.0424388173716226,71.7463573348423,11.1755552411939,0.155764775,100,82.9219125760362
167.1,2544.2,7.38,22393,55377,54087,1.42,0.06655943202618,0.04437295468412,0.0295819697894134,0.0203376042302217,0.334646033242739,0.103536894262947,0.0147909848947067,0.016639858006545,0.0924436555919167,10.0689629670716,0.149758722058905,0.380867861038697,0.208922661637732,0,2.00232958012092,0.123874498493168,0.351285891249284,1.65843918131899,0,73.5333814040342,10.7992678462477,0.146862114,100,84.3326492502819
167.2,2545.7,7.38,21963,54088,52716,1.33,0,0.0531148038546172,0.0341452310493968,0,0.388876242507019,0.0531148038546172,0,0,0.0379391456104409,9.07314667273693,0.18590181349116,0.390773199787541,0.178313984369072,0.0132787009636543,2.14166476970939,0.168829197966462,0.392670157068063,1.2481978905835,0,74.2810531906821,11.358980195766,0.152918944,100,85.6400333864481
167.3,2547.2,7.38,21745,54839,53747,1.33,0,0.0279085344298286,0.0334902413157944,0.0111634137719315,0.414906878523452,0.061398775745623,0.0502353619736916,0.0409325171637487,0.0186056896198858,10.7131560831302,0.258619085716412,0.439094275029304,0.373974361359704,0.139542672149143,2.21779820269038,0,0.212104861666698,1.42705639384524,0,72.0765810184755,11.4834316333935,0.159322646,100,83.5600126518689
167.4,2548.7,7.39,21857,54673,53890,1.36,0,0.035257005010206,0.0334013731675636,0.0259788457969939,0.404527741696047,0.0853590647615513,0,0.0389682686954908,0.0760809055483392,10.9333828168491,0.274633512711078,0.304323622193357,0.226387084802375,0.116904806086472,2.17108925589163,0,0.447207274076823,1.7016143997031,0,71.8426424197439,11.2822416032659,0.157041017,100,83.1248840230098
167.5,2550.4,7.4,21840,54522,53724,1.12,0,0.0390886754523118,0.0111681929863748,0.0186136549772913,0.381579927034472,0.0632864269227906,0.0148909239818331,0.00930682748864567,0.068870523415978,9.83545529000074,0.173106991288809,0.511875511875512,0.210334301243392,0.217779763234309,2.20385674931129,0.0372273099545827,0.292234383143474,1.70128806492443,0,72.9878638969548,11.222172585809,0.153753953,100,84.2100364827638
167.6,2552,7.4,22474,56396,55105,1.33,0,0.0417384992287451,0,0,0.313946102894474,0.00907358678885764,0,0.0453679339442882,0.0435532165865167,9.30042645857908,0.168768714272752,0.411940840214137,0.15425097541058,0.159695127483894,2.27747028400327,0.0381090645132021,0.754922420832955,1.66591053443426,0,73.1802921694946,11.4345340713184,0.15625155,100,84.614826240813
167.7,2553.6,7.37,23321,57385,56495,1.35,0,0.0531020444287105,0,0,0.323922471015134,0.118594565890787,0.0123904770333658,0,0.10089388441455,10.2734755288079,0.178776882909992,0.382334719886716,0.247809540667316,0.0548721125763342,1.9205239401717,0.00708027259049473,0.791220461987787,1.36472254181786,0,73.0347818391008,11.1354987167006,0.152468433,100,84.1702805558014
167.8,2554.9,7.36,23596,58783,57922,1.28,0.0379821138772832,0.0500673319291461,0.0362556541555886,0,0.348744863782328,0.0500673319291461,0,0.0310762749905045,0.0604260902593143,9.91851110113601,0.376368219329443,0.378094679051138,0.281412934636235,0.170919512447775,1.77480059390214,0.124305099962018,0.652601774800594,1.86802941887366,0,72.9653672179828,10.8749697869549,0.149042898,100,83.8403370049377
167.9,2556.5,7.36,23813,59738,58832,1.28,0,0.0662904541745988,0.0254963285286919,0.0373946151754147,0.474231710633669,0.112183845526244,0.0220968180581996,0.0492929018221376,0.125781887408213,9.80078868642915,0.0917867827032907,0.413040522164808,0.212469404405766,0.176774544465597,2.24707642099538,0.30255643187381,0.594914332336144,1.78644275224368,0,72.4707642099538,10.9906173511014,0.151655878,100,83.4613815610552
168,2558.1,7.36,23693,58008,56780,1.28,0.0440295878830574,0.0862979922507925,0,0.0264177527298344,0.468474815075731,0.0915815427967594,0,0.0369848538217682,0.109193377949982,8.86932018316309,0,0.265938710813667,0.331102500880592,0.126805213103205,1.88622754491018,0,0.376893272278971,1.37724550898204,0,74.8150757308912,11.0884114124692,0.148210923,100,85.9034871433603
168.1,2559.5,7.35,23828,58846,57855,1.46,0.0155561317085818,0.0604960677555959,0.0293838043384323,0.0328407224958949,0.362976406533575,0.13136288998358,0,0.0345691815746262,0.0898798720940282,10.0959294788696,0.229885057471264,0.331864143116412,0.138276726298505,0.0138276726298505,2.19514302998877,0.13136288998358,0.407916342580589,1.45017716705557,0,72.7698556736669,11.4786967418546,0.157739721,100,84.2485524155216
168.2,2561.1,7.35,23796,59518,58763,1.16,0.0374385242414444,0.0612630396678182,0.0289297687320253,0.0272280176301414,0.410122015554005,0.0544560352602828,0,0.00850875550941919,0.0510525330565152,11.7676088695267,0.0969998128073788,0.306315198339091,0.340350220376768,0.10210506611303,2.03018906454742,0.21271888773548,0.670489934142232,1.68303183976312,0,71.1944590984123,10.9167333185848,0.153336839,100,82.1111924169971
168.3,2562.6,7.35,23999,59583,58479,1.3,0.0324902956616905,0.0615605602010978,0.0427503890285402,0,0.314642863250056,0.064980591323381,0,0.0461704201508234,0.0701106380068059,10.7081174438687,0.182971665042152,0.417243796918552,0.179551633919869,0.153901400502745,2.18197985601669,0,0.258212349732383,1.46890336702064,0,72.8620530446827,10.9543596846731,0.150343824,100,83.8164127293558
168.4,2564.2,7.33,24252,59861,58915,1.3,0,0.0526181787320716,0,0.0152762454383434,0.358143087498939,0.0763812271917169,0.00848680302130188,0,0.108631078672664,11.0956462700501,0.154459814987694,0.388695578375626,0.132394127132309,0.0831706696087584,2.19977934312145,0.123907324111007,0.483747772214207,1.30357294407197,0,72.2481541203429,11.166935415429,0.154563609,100,83.4150895357719
168.5,2565.5,7.34,23949,58778,57722,1.43,0,0.0623679013201206,0.0242541838467136,0.0363812757700703,0.483351235230934,0.071030109836804,0,0,0.109143827310211,10.1174595474862,0.214822771213749,0.516267627594331,0.31876927341395,0.107411385606874,1.92994005751706,0,0.403658916877447,1.04985967222203,0,73.7292540106025,10.8260282041509,0.146834908,100,84.5552822147535
168.6,2567,7.35,23649,57287,56458,1.47,0,0.046051932409933,0.0354245633922562,0.037195791561869,0.409153707180559,0.0212547380353537,0,0.0513656169187715,0.0584505295972227,9.32197385667222,0.0708491267845124,0.403840022671721,0.253285628254632,0.0885614084806405,1.96074958376138,0.200148783166247,0.534910907223068,1.70923518367636,0.0247971943745793,74.0001416982536,10.7726097275851,0.145575528,100,84.7727514258387
168.7,2568.5,7.36,23546,57754,56566,1.29,0.0229820033235512,0.0777852420181735,0.0212141569140473,0.0707138563801577,0.381854824452852,0.11667786302726,0,0.0159106176855355,0.102535091751229,8.91171375030937,0.144963405579323,0.521514690803663,0.167945408902875,0.0795530884276774,1.98705936428243,0.205070183502457,0.555103772584238,1.38068804582258,0,74.3467807516883,10.8899338825443,0.146474854,100,85.2367146342326
168.8,2570,7.37,23563,57316,56545,1.29,0.0371385622070917,0.0813511362631532,0.0353700592448492,0.0282960473958794,0.36608011318419,0.0265275444336369,0.0336015562826068,0.0371385622070917,0.11495269254576,8.33318595808648,0.25112742063843,0.397913166504554,0.168007781413034,0.11495269254576,1.8533911044301,0.201609337695641,0.380228136882129,1.53152356530197,0,74.5565478822177,11.4510566805199,0.15358888,100,86.0076045627376
168.9,2571.4,7.36,23535,57044,56148,1.38,0,0.0320581320795042,0,0.0284961174040037,0.511149105934316,0.0854883522120111,0.00890503668875116,0,0.0374011540927549,9.59962955047375,0,0.357982474887797,0.243998005271782,0.0534302201325069,2.19954406212154,0,0.502244069245565,1.5067322077367,0,73.3258531025148,11.5070884092042,0.156930849,100,84.832941511719
169,2572.8,7.36,23521,57322,56647,1.36,0.0317757339311879,0.0317757339311879,0.0176531855173266,0.0264797782759899,0.406023266898512,0.0476636008967818,0.0406023266898512,0.0564901936554451,0.104153794552227,8.84248062562889,0.0547248751037125,0.416615178208908,0.21889950041485,0.102388476000494,2.20488287111409,0,0.296573516691087,1.46344907938638,0,74.168093632496,11.4692746306071,0.15463893,100,85.6373682631031
169.1,2574.4,7.35,23348,58116,57235,1.31,0,0.052415480038438,0.0244605573512711,0.0192190093474273,0.450773128330567,0.103083777408928,0,0.0192190093474273,0.0891063160653446,9.0102210186075,0.0279549226871669,0.373897090940858,0.281296409539617,0.103083777408928,1.99178824146064,0.0716344893858653,0.590547741766402,1.29291517428147,0,74.461430942605,11.0369529134271,0.148223755,100,85.4983838560321
169.2,2576,7.35,22906,56564,55758,1.32,0.060977796908067,0.0215215753793178,0.0179346461494315,0.0340758276839198,0.355105993758743,0.29054126762079,0.0143477169195452,0.060977796908067,0.138096775350622,9.68470892069299,0.19369417841386,0.260052369166756,0.112988270741418,0.0412496861436924,1.88672477492019,0.154237956885111,1.06890491050612,1.15319774740844,0,73.1087915635425,11.3418702249005,0.155136885,100,84.4506617884429
169.3,2577.4,7.35,23256,57564,56604,1.34,0.0158999364002544,0.0353331920005653,0.0353331920005653,0.0406331708006501,0.348031941205569,0.199632534803194,0,0.0388665112006219,0.127199491202035,9.56469507455304,0.0353331920005653,0.333898664405342,0.0971662780015547,0.0370998516005936,2.18182460603491,0,0.494664688007915,1.49636068122394,0,74.0972369443856,10.8207900501731,0.146035001,100,84.9180269945587
