"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","Fe_fit_OLS","Fe_lwr_OLS","Fe_upr_OLS","Fe_fit_WLS","Fe_lwr_WLS","Fe_upr_WLS"
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.345981243060328,-2.64856633322762,9.74905363576774,5.16368607668683,10.3605953226148,9.04237071335281,11.6788199318767,10.3271849309155,9.32755939731268,11.3268104645182
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-2.03755253006485,-4.34013763840251,9.52275758099223,4.77832532760335,9.17524885446195,7.85976936583,10.4907283430939,9.18756005203291,7.83158063746767,10.5435394665982
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-1.4174338783133,-3.72001897543386,9.39155639205623,3.64695192319262,9.60978889385399,8.29426596310333,10.9253118246047,9.60533886444502,8.38082103758861,10.8298566913014
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.26148714973731,-3.56407225685402,9.55953187891748,4.08686112519108,9.71906652546056,8.40335710661093,11.0347759443102,9.71040140188041,8.51881750809753,10.9019852956633
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.242101773121072,-2.54468687121081,10.4769492488063,6.50835589198521,10.4333875033239,9.11472453910578,11.7520504675421,10.3971693467408,9.41913755374977,11.3752011397318
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.505209212041915,-2.8077943017213,10.1394031595937,5.27286820942501,10.2490184046844,8.93140531264173,11.5666314967271,10.2199117960145,9.18710169391293,11.2527218981162
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.519641392045419,-2.82222647831377,10.3204944551402,5.57606220167468,10.2389052431958,8.92134396178393,11.5564665246077,10.2101887228489,9.17436600011369,11.246011445584
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.701473570938507,-3.00405866191583,10.2098801602127,5.73573823684408,10.1114887206388,8.7945286624272,11.4284487788504,10.0876869539669,9.0138440697744,11.1615298381594
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-1.50322474139022,-3.80580984337659,9.53769812618272,5.45725646912961,9.54967206796007,8.2342216521351,10.865122483785,9.54754088531498,8.30488160407734,10.7902001665526
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-1.6258456562738,-3.92843072893698,9.2120458528166,4.87690280391964,9.4637470646832,8.14836322213783,10.7791309072286,9.46493021064449,8.19631410354078,10.7335463177482
