"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","Cu_fit_OLS","Cu_lwr_OLS","Cu_upr_OLS","Cu_fit_WLS","Cu_lwr_WLS","Cu_upr_WLS"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-5.62176075425489,-7.04608827012503,3.59979513160203,-1.10543315095016,3.02302084589402,1.82852231467745,4.21751937711059,3.02100501313295,1.83808299703918,4.20392702922671
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-5.37673305190963,-6.84737914405059,3.52824534193737,-3.68312066780009,3.58191565044066,2.38560363946991,4.77822766141141,3.5691436576991,2.42407651768544,4.71421079771277
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-5.47934449692877,-6.72528696132797,3.67910143420938,-1.8658710066189,3.34786454944551,2.15261864022133,4.54311045866968,3.33959696623761,2.17899478617667,4.50019914629855
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-5.74544866250215,-7.06944127009048,3.61123068399644,-0.852913741302107,2.74089548356569,1.54635428475549,3.93543668237588,2.74430926923562,1.54132158979867,3.94729694867256
"Bird Island","BI10","BI10.3",95,93,94,93.5,-5.94487988459512,-6.30814013209809,3.22696331755683,-2.48722183977325,2.28600375979197,1.0900399038102,3.48196761577373,2.29817212345208,1.06157954888605,3.5347646980181
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.95106494205938,-6.84009888938224,2.93461448330624,-2.4649569627174,2.27189598157134,1.07586132847169,3.46793063467099,2.28433585521557,1.04667747610616,3.52199423432498
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.04103503219526,-6.93938312794087,2.96497237086501,-2.60486929957842,2.06667912053787,0.869433627379395,3.26392461369635,2.08306847692915,0.829752467447939,3.33638448641036
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.75375374217107,-6.81890545330942,3.74010134376473,-2.28440222778488,2.72195205050127,1.52738494164916,3.91651915935338,2.72573041031818,1.52137356373419,3.93008725690217
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.56423850811173,-6.99218421291109,4.1409556466192,-0.566629701016258,3.15422594722564,1.95952813467097,4.34892375978032,3.14968501842021,1.97588154677342,4.32348849006699
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.48737027257994,-6.89643811762361,4.34807395647575,-1.66478811971239,3.32955819358875,2.13437705250934,4.52473933466816,3.32164292371541,2.15980602319685,4.48347982423397
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.57559089874049,-7.01099809976268,3.70495967655551,-1.97316694951726,3.12833176431951,1.93368429642096,4.32297923221806,3.12428917969555,1.94869707117591,4.29988128821518
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.35955273217233,-6.7798827588653,4.21343974493318,-0.991264885978251,3.62110302129597,2.42456940994598,4.81763663264595,3.60757685151303,2.46506445520583,4.75008924782023
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.55071029538394,-6.49343893191465,4.06418630807182,-0.868493019545981,3.18508306148659,1.99031818312893,4.37984793984424,3.1799482748481,2.00826914338275,4.35162740631346
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.79317110317063,-6.84602396763689,3.52665226881939,-0.369667763384252,2.63204320321284,1.43731358819958,3.82677281822611,2.63755189570994,1.42666011968473,3.84844367173515
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.56967774059735,-7.10791916749813,3.4466821961612,-1.03233236028565,3.14181935504102,1.94714633976829,4.33649237031374,3.13751719619598,1.96285741873608,4.31217697365588
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.43650640368523,-6.450163076755,3.36638780268202,-1.62716196965457,3.44557590012684,2.24993858044068,4.641213219813,3.43542782185746,2.28136821753011,4.58948742618482
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.52105572622536,-6.7190896433368,3.2932592802158,-3.10633591038055,3.25272351387285,2.05778472440965,4.44766230333604,3.24628695895686,2.07923724515721,4.41333667275651
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.49489992643129,-6.48483876271612,3.84436622254859,-2.08326944275383,3.312383464457,2.11726062986197,4.50750629905203,3.30479872929728,2.14180088290471,4.46779657568984
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.4389249074557,-6.76886829444302,4.22087969680031,-0.203044291547204,3.44005942513583,2.24444625307515,4.63567259719651,3.43001751369257,2.27559069549918,4.58444433188596
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.61209973924162,-7.40232064276989,3.53991217074624,-1.76482319990917,3.04505709341168,1.85053481083997,4.23957937598339,3.04261716401965,1.86123625971765,4.22399806832164
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.5397896178803,-6.96396052836355,4.09771293969708,-0.601321531961845,3.20999253033641,2.01516790398388,4.40481715668895,3.20437835074277,2.03440842982252,4.37434827166302
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.44717160731182,-6.90212980604079,4.29315916634833,-0.401206142391785,3.42124915323545,2.22571647679105,4.61678182967984,3.41156925319789,2.25588834508806,4.56725016130772
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.60052959990465,-6.54741556335636,3.90612838544179,-0.506974296324309,3.07144794922684,1.87689205824733,4.26600384020634,3.06850011697928,1.88895977545178,4.24804045850677
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-5.03379567698923,-6.27218836305074,4.38652336682736,-0.0577854619229246,4.36413706986942,3.16107524370027,5.56719889603857,4.33631090475214,3.23957660029352,5.43304520921077
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-5.0795609155567,-6.57248040652438,4.3634489984322,-0.899804984150105,4.2597490605979,3.05786994476205,5.46162817643374,4.23393188557792,3.13108329646738,5.33678047468846
