"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.0998331972654615,0.0280686207666959,107.9334325,2.989644718,154.09142895073,-113.972050634418,422.154908535879
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.0870461279129963,0.0260626206451575,98.07001331,1.92257992,141.536182116763,-126.561447071884,409.63381130541
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.0765416183233969,0.0346723603112053,53.48002201,1.120701616,131.222113495421,-136.909837009129,399.35406399997
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.085535642901305,0.0271811534318551,46.9486511,0.918027483,140.05308136568,-128.049135062135,408.155297793496
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.102746934347451,0.0291361530339,68.97052291,1.256631377,156.952341585619,-111.104528708536,425.009211879774
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0945971179374912,0.0542289578933029,355.0818916,6.553862016,148.950276854592,-119.126173364899,417.026727074082
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.384180882467106,0.208980644220689,201.9552017,1.015089484,433.284047366112,163.817664391716,702.750430340508
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.117614846986478,0.030905407362397,311.4480017,8.47360052,171.550707164426,-96.4792139873066,439.580628316158
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.127733012859308,0.0294891894889289,353.3049619,9.842514542,181.485436267612,-86.5326258526436,449.503498387869
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.0946437379111893,0.040667082062958,115.4337622,1.894932065,148.996051633866,-119.08027690102,417.072380168752
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0854116172877365,0.0321134996292816,105.7636335,5.529308912,139.931304268117,-128.171294009767,408.033902546001
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.104778936394527,0.0431080125383369,60.6622639,0.521352206,158.947504555721,-109.105014059581,427.000023171023
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0653225654135209,0.0241883693390427,64.82600414,1.104452514,120.206455830306,-147.968391296154,388.381302956766
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0794472799722903,0.0351895556888903,87.95481953,1.208105913,134.075097100363,-134.046794273857,402.196988474584
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.161013340834044,0.0788321089434944,169.8695081,6.194816384,214.162410241922,-53.8536780787305,482.178498562574
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.0893840756090181,0.0223469641091628,77.40139067,1.444532107,143.831744109848,-124.259015376357,411.922503596053
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.242745228413806,0.0519879049594131,407.4375349,2.240906442,294.412543754503,26.1603774337407,562.664710075265
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.29506455892362,0.0707211112022237,366.7929674,4.804987873,345.783353643165,77.2006620615605,614.366045224769
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.224895746384451,0.0484619662501155,315.5650704,3.09253769,276.886662994827,8.71525522131896,545.058070768335
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.214125011362569,0.0814338906364381,291.4015196,1.981530334,266.311195461532,-1.81937006672894,534.441760989793
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.170570185960656,0.0412539495934015,318.8457154,3.985571442,223.545995034592,-44.4800234114938,491.572013480677
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.26836490490169,0.0664791770092761,343.7990278,4.950706,319.567749630489,51.1711951077215,587.964304153256
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.314635729990623,0.0764218346429835,382.915235,1.64653551,364.999710167316,96.257501689402,633.74191864523
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.326309449910304,0.0791614484438482,585.3572459,7.78525137,376.461791979982,107.615157018762,645.308426941203
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.392786869996841,0.0516952876782062,509.8802514,3.977065961,441.734013085977,172.161004899243,711.307021272712
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.227165570363337,0.0486982000967139,510.7720501,2.24739702,279.115336316214,10.9345637422565,547.296108890172
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.213499957911943,0.0467648115933808,425.6460716,6.895466359,265.697473885406,-2.43090383496184,533.825851605774
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.240449870579817,0.0453079683376601,285.4554922,3.882194694,292.15879949273,23.9179316442499,560.39966734121
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.219801233806955,0.0406726163215238,213.0614752,1.363593441,271.884511122015,3.73316188418033,540.035860359849
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.224418356196923,0.0485519685645036,318.8247,5.61131472,276.417927628238,8.24845589579462,544.587399360681
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.241943189314409,0.0776983977300036,443.5927218,9.58160279,293.625045181855,25.3768573790054,561.873232984704
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.189314503210454,0.0440858734430791,330.5850441,1.454574194,241.950488145441,-26.1086060208513,510.009582311734
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.512398231476389,0.0501539717440657,654.0897303,4.251583247,559.176886517572,287.737722079887,830.616050955258
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.348928957866417,0.0516695161201461,567.7982591,8.346634409,398.671220725837,129.602547298954,667.739894152721
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.27201902874025,0.0495789657469551,360.8953237,6.820921619,323.155626218189,54.7357452901836,591.575507146193
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.177054638586352,0.0813854043773759,431.4287933,3.580858984,229.912888108733,-38.1225348263132,497.94831104378
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.178175816453151,0.051015303911602,299.9841868,2.93984503,231.013739638856,-37.0235279522456,499.051007229957
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.383828744381527,0.142841210615576,436.78518,0.960927396,432.938293349909,163.47619369291,702.400393006908
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.152696912670154,0.0297094458890023,323.6804956,0.906305388,205.996754336218,-62.0145038416471,474.008012514084
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0820787470011769,0.0499834587431089,421.6584628,14.1255585,136.65885708261,-131.454297545619,404.772011710839
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.100470283002996,0.0527410972614847,195.5844371,3.051117218,154.716964675037,-113.345032625219,422.778961975292
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0390991127748479,0.0313182257812665,259.3390696,3.060201021,94.4584199323143,-173.841817812578,362.758657677206
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0861067172881622,0.0437761732228666,172.5557713,3.140515038,140.613802488708,-127.486665883303,408.714270860719
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.210329177767607,0.0466761517703302,334.5877951,3.479713069,262.584178237197,-5.53340935657019,530.701765830963
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.225968375851936,0.0831270815880803,264.1328625,1.399904171,277.939846281353,9.7640459381567,546.115646624548
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0612961098236578,0.0347737694092181,66.61077661,0.126560476,116.252997660707,-151.938816104886,384.444811426299
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0929281947964256,0.0382092197179779,211.0280805,3.144318399,147.311610370081,-120.76926932932,415.392490069482
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0918075768609895,0.0362264010064561,153.4316483,2.148043076,146.211308620075,-121.87262539793,414.295242638079
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0667788339243567,0.0437044791180859,143.7066162,0.229930586,121.636322995808,-146.532592065419,389.805238057034
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0941692851476701,0.0391441628040102,150.7094709,0.572695989,148.530200437407,-119.547371686062,416.607772560877
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.201403325336451,0.0628118408305242,365.7716364,4.645299782,253.820146590248,-14.2698318808824,521.910125061379
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.147482025933623,0.0482968417461293,131.1007878,2.884217331,200.876410621518,-67.13362811345,468.886449356487
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0887580998561439,0.0443683362432193,174.0963235,1.793192132,143.217116952305,-124.875454414977,411.309688319586
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.160086277030286,0.0602487068294728,107.6482229,0.602830048,213.252153593883,-54.7632206451048,481.26752783287
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0967704588867673,0.0391136276587948,104.6054626,1.945661604,151.08421633051,-116.986679599284,419.155112260304
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.134185831336883,0.0413876664564293,83.17074012,1.047951326,187.8212687033,-80.1919719153419,455.834509321942
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.148169139897622,0.0407020817297304,306.2265551,5.420210026,201.551067588121,-66.4590520477905,469.561187224033
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.132469485618476,0.0755023104912264,346.4020468,1.801290643,186.136039386634,-81.8782752345571,454.150354007825
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.129431652659134,0.0350731271172111,288.8091125,3.985565753,183.153280664242,-84.86330518573,451.169866514213
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0641767991300518,0.0460326382673501,91.45583254,2.286395813,119.081461657954,-149.098129017623,387.26105233353
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0650352257754821,0.0364643544363855,300.501993,2.313865346,119.924325501509,-148.251704917341,388.100355920359
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0656104857123916,0.0338046981249205,100.7317857,1.158415535,120.489156292874,-147.684509389135,388.662821974883
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0788134564441703,0.0456163286514365,77.97233518,1.138396094,133.452764443413,-134.671284294377,401.576813181204
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0655414856410901,0.0352452169542058,165.9363359,4.613030137,120.421407154829,-147.752541273608,388.595355583267
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.058036754021989,0.0309746436035744,112.7063173,1.1721457,113.052732183005,-155.153423504731,381.258887870741
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.155341111139598,0.0455175111492354,181.7526989,1.417671051,208.593014945024,-59.4193943993159,476.605424289363
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.138956045502183,0.0351478840866924,232.242995,3.088831834,192.50500151536,-75.5060475275366,460.516050558257
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0719479417093224,0.0384095042084738,99.43200238,3.500006484,126.711717706098,-141.437017793722,394.860453205919
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.121057048590699,0.0365726637658156,200.6979642,3.632633153,174.930503551073,-93.0947940061933,442.95580110834
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0846409656194776,0.0493681779497934,105.939325,2.065816837,139.174624089782,-128.930364531518,407.279612711083
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.117560328225984,0.0356396401799883,206.3664659,0.701645984,171.497176799006,-96.5328224700078,439.52717606802
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.158784997663557,0.0365293641358548,298.9077106,1.853227806,211.974465704743,-56.0399805569973,479.988911966484
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.108244779915668,0.0475114054171972,170.6622359,2.42340375,162.350514244367,-105.695070381181,430.396098869915
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.0684438591466576,0.028518477576125,224.410619,2.580722118,123.271162228672,-144.891103426813,391.433427884157
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0661848949876827,0.0274111069440071,71.0193117,0.923251052,121.053151844647,-147.118169499553,389.224473188847
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.058316562335246,0.0410638361644467,81.69856209,0.196076549,113.327467725787,-154.877435408627,381.532370860201
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.268099363490194,0.0368419772771485,370.2795254,2.554928725,319.307022338403,50.9121363501515,587.701908326655
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.244511287827107,0.0616133730397851,262.5621361,3.413307769,296.14658548418,27.8855426409181,564.407628327441
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.367686799216612,0.0746830566423798,478.1053801,5.880696175,417.088992752599,147.816517673415,686.361467831783
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.261716647891247,0.0462277762218569,488.9858648,11.83345793,313.040021854798,44.6841582313138,581.395885478283
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0802215372713461,0.038059282024147,412.4972905,2.062486453,134.835317541396,-133.283966390653,402.954601473445
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0920987449257998,0.04635543778461,468.1176464,3.042764702,146.497197968376,-121.585936264093,414.580332200845
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.139575852140842,0.0687090005922271,132.2391605,0.978569787,193.113571401328,-74.897278545268,461.124421347925
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.234038432866966,0.0380136176928878,253.2933803,1.646406972,285.863597611313,17.6528610717298,554.074334150896
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.175666476363523,0.0472197582693526,183.982931,2.244591758,228.549892501781,-39.4833358058409,496.583120809403
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.207171490772398,0.055403660158706,341.6514086,8.404624652,259.483738366538,-8.62361544264144,527.591092175718
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,1.53534862503915,0.943277612745013,614.0518172,4.3370591,1563.58175334566,1249.92917878937,1877.23432790195
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.332998979185311,0.165198949286582,553.5802331,15.06148595,383.030043776831,114.120447027239,651.939640526423
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.256737469670082,0.100215846736441,433.6021987,7.251617097,308.151113390015,39.8242462790185,576.477980501011
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.119456918810918,0.0453331060847743,145.6542648,1.71335692,173.359383242129,-94.667988058031,441.38675454229
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.2134063612368,0.0826301904706554,372.8583737,8.19883524,265.605574066388,-2.52247776996387,533.73362590274
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.137366008744003,0.0698296683144691,137.6502423,3.767816255,190.9437912471,-77.0678586489034,458.955441143103
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.0869873671025282,0.0362864698032905,116.7959682,2.858430699,141.478486607397,-126.619318848637,409.576292063431
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.0764346044875623,0.0279252540582621,22.55582026,0.666533592,131.117039761438,-137.015289470864,399.24936899374
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.126700923353045,0.032723216755554,213.3189091,2.983821266,180.47205797516,-87.5469733840703,448.491089334389
