rowname,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,Q0.25,Q0.75
kcps,1,274,20883.90859,2461.753866,21505.92308,21100.95563,2365.892642,13682.1,25273.76923,11591.66923,-0.722934075,-0.407136777,148.7199899,19054.42789,22851.52425
cps,2,274,56782.09939,7165.578,55431.625,56130.55,5085.662171,38366.3,90008.25,51641.95,1.063279869,2.021002629,432.8883981,52466.57692,59817.85417
MSE,3,274,1.346434927,0.051048165,1.341454546,1.343626463,0.049247203,1.240909091,1.515,0.274090909,0.551704494,0.025081839,0.003083932,1.309423077,1.378295454
K,4,274,43.89732142,57.65265604,27.67857143,34.13728275,25.55559546,2,612.2,610.2,5.541524943,44.15574277,3.482924326,13.01923077,54.66666667
K_sd,5,274,20.06323488,18.97066897,13.48607761,15.78523865,7.074696276,2.828427125,116.0343471,113.20592,2.728557609,8.28279186,1.146060025,9.447205894,20.74704737
K_sd_pc,6,274,64.93918613,37.77177313,54.29898461,60.11469549,31.44565213,15.10768265,233.8997455,218.7920628,1.322657828,2.065773609,2.281876265,36.45453976,85.93861051
K_se_pc,7,274,3.923119706,2.281876265,3.280321625,3.631661568,1.899701319,0.912688487,14.13040039,13.2177119,1.322657828,2.065773609,0.137853187,2.202299287,5.191741328
Ca,8,274,376.0197542,397.5059047,260.1185898,285.8370131,127.3632022,42,2910,2868,3.381253877,12.87877546,24.01420993,193.6090909,372.2916667
Ca_sd,9,274,73.8361754,96.08870434,40.32041951,50.08436923,21.77500487,12.12404323,612.4742799,600.3502367,3.141467547,10.8669622,5.804930921,29.26485569,63.95523762
Ca_sd_pc,10,274,18.66655924,9.64992494,16.30892611,17.25430692,5.865736241,6.247576963,108.3778627,102.1302857,3.749474653,26.93843206,0.582973286,13.06505522,21.86795716
Ca_se_pc,11,274,1.127688084,0.582973286,0.985258258,1.042370801,0.354362086,0.377429927,6.547346128,6.1699162,3.749474653,26.93843206,0.035218704,0.789288851,1.321091606
Ti,12,274,391.5228841,910.7192287,92.92307693,136.2744871,78.72320885,8.454545455,5080.333333,5071.878788,3.391662017,10.86016455,55.01856069,51.65909091,198.8489011
Ti_sd,13,274,85.63794163,148.2345424,29.31491537,48.80613982,18.71413264,6.066300355,1151.224457,1145.158157,3.706411792,16.71948211,8.955176206,19.75790621,70.84329966
Ti_sd_pc,14,274,39.27874357,21.4863488,34.96048849,36.60478698,16.71421115,7.516475939,137.7273102,130.2108342,1.540007581,3.322148448,1.298037801,24.99968218,47.55723871
Ti_se_pc,15,274,2.372915679,1.298037801,2.112040349,2.211376053,1.009742423,0.454086918,8.320411094,7.866324176,1.540007581,3.322148448,0.078417331,1.510286033,2.87303786
Mn,16,274,80.52685202,75.24135787,52.28181818,66.81296351,31.14807818,12.83333333,719.5,706.6666667,3.449486281,20.21593071,4.545496662,36.31363637,104.3894231
Mn_sd,17,274,26.85521239,27.42978448,20.62388682,22.87694288,7.092371397,8.432342237,410.8726486,402.4403064,10.34153843,138.0683113,1.657093882,17.29270572,30.07516069
Mn_sd_pc,18,274,41.32156329,17.61383497,39.51889893,39.98152225,17.37851573,8.825338172,125.1540396,116.3287014,0.82497205,1.150286211,1.064090686,28.29429953,51.97028194
Mn_se_pc,19,274,2.496326932,1.064090686,2.387423995,2.415372092,1.04987453,0.533158177,7.56083204,7.027673863,0.82497205,1.150286211,0.064284069,1.709321146,3.139639552
Fe,20,274,10275.41097,10932.44939,5633.662879,8232.543795,5567.498165,600.8333333,54932.25,54331.41667,1.566414128,1.939548678,660.4534208,2561.5,15624.42045
Fe_sd,21,274,1833.165679,1935.344873,1023.778544,1504.312098,1130.65989,55.00561955,9923.626263,9868.620643,1.590723233,2.454707045,116.9184596,412.0656227,2789.301287
Fe_sd_pc,22,274,20.11169567,13.99606168,16.69602822,17.72612144,8.695371841,4.367235017,121.4774226,117.1101876,3.046713873,14.17514568,0.845533008,11.11117931,23.73491754
Fe_se_pc,23,274,1.214991969,0.845533008,1.008643952,1.070874159,0.525306624,0.263834316,7.338719485,7.074885169,3.046713873,14.17514568,0.051080517,0.671250891,1.433878807
Co,24,274,121.297515,74.34866141,94.62587413,111.8727883,58.21982098,30,417.3333333,387.3333333,1.152565118,0.968795208,4.491566897,63.54166667,171.5416667
Co_sd,25,274,52.47249152,18.01814359,49.68700784,50.7479721,18.02637932,18.13334447,127.5376059,109.4042614,0.95817491,1.125982256,1.088515862,38.67526619,62.87156826
Co_sd_pc,26,274,52.71355606,21.16604424,48.72012548,51.02182186,20.67869116,15.6629861,128.9350318,113.2720457,0.773459208,0.356741466,1.278687495,36.73197116,66.37519777
Co_se_pc,27,274,3.184542384,1.278687495,2.943290419,3.082340983,1.249245419,0.946235595,7.789250131,6.843014537,0.773459208,0.356741466,0.077248337,2.219059531,4.009872342
Ni,28,274,199.7175588,26.79441352,199.4405595,201.0241149,27.99573884,127.3333333,273.2,145.8666667,-0.352417042,-0.170155945,1.618709718,184.2232143,221.2083333
Ni_sd,29,274,32.5107649,6.806890073,32.31406404,32.46290804,6.93921706,15.68792883,55.03112067,39.34319184,0.11101047,0.040325628,0.411219268,28.03363,37.15177599
Ni_sd_pc,30,274,16.51360668,3.872100202,16.19555553,16.38719043,3.788666953,7.844900949,30.20337279,22.35847184,0.430307541,0.396650902,0.233922128,13.96508176,18.94842762
