"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,22741,21835.8210720728,2516.23963606609,22394,22089.4575935796,2091.9486,9879,27344,17465,-0.928679939935597,0.586309183927844,16.6858071578181,20586,23596
"cps",2,22741,57938.6043709602,7313.38470119453,56838,57151.2241521468,4492.278,32827,117731,84904,1.75287495161965,6.45671711136452,48.496862161289,54021,60101
"MSE",3,22741,1.34476891957258,0.0976465163637445,1.34,1.34073874567141,0.0889560000000001,1.04,1.93,0.89,0.502440523937112,0.754580253898549,0.000647518192752677,1.28,1.4
"Mg",4,22741,8.73391671430458,13.4611119920128,0,5.86681690760035,0,0,100,100,1.74450830243185,2.89177917280574,0.0892639618298335,0,15
"Al",5,22741,20.424079855767,16.2580447225399,19,19.0549661957877,17.7912,0,104,104,0.56676367798299,-0.171061672981841,0.107811114297366,7,31
"Si",6,22741,10.1227738445976,12.3748816709002,7,8.08134996976841,10.3782,0,175,175,1.94217333555797,8.28773988683936,0.0820609000040544,0,17
"P",7,22741,12.4689327646102,10.6516466802469,11,11.437201121309,13.3434,0,62,62,0.625371207364005,-0.139510641132034,0.0706337027174721,0,20
"S",8,22741,36.6230156985191,24.5803271989191,33,34.1878744572081,20.7564,0,345,345,1.88563723758349,8.83230752298313,0.162998227052196,20,48
"Cl",9,22741,36.9716371311713,47.9714729002888,17,27.3599186500259,16.3086,0,217,217,1.61182295977915,1.21020281685347,0.318110697573358,8,35
"K",10,22741,50.728595928062,115.702194242791,19,26.7530368823142,28.1694,0,2330,2330,6.18513491765402,52.5653134007133,0.767249856969076,6,48
"Ca",11,22741,290.23424651512,284.576820261445,227,239.723739899959,108.2298,5,5527,5522,5.54794259915635,46.8957061517594,1.88709925573353,162,312
"Ti",12,22741,224.771865793082,609.933633168971,59,84.8694003187883,65.2344,0,6602,6602,5.12026503222359,29.4920480001172,4.04462072540754,24,145
"V",13,22741,11.3560089705825,18.4328033366242,5,7.30566701478647,7.413,0,190,190,2.99030002265749,12.0587088981631,0.122232476368486,0,16
"Cr",14,22741,18.8278000087945,24.7493802635852,15,15.4981586324398,19.2738,0,1565,1565,19.3221437275061,1007.48681813152,0.16411925972175,0,27
"Mn",15,22741,65.9012796271036,99.8952017649178,43,48.6708624196072,31.1346,0,4373,4373,13.1361767397241,398.206877419132,0.662429781627114,25,70
"Fe",16,22741,8966.70234378443,11594.0498949195,4004,6442.39927444636,4195.758,63,101254,101191,2.33301955065591,6.4625792154176,76.8830114397205,1604,11491
"Co",17,22741,110.476628116615,88.3897170312377,91,99.8200956411739,75.6126,0,708,708,1.24607762603319,1.94043543288532,0.586134067668985,47,153
"Ni",18,22741,209.050525482607,41.5902526816989,209,209.164678722581,40.0302,40,585,545,0.0639126502309558,0.616001291412184,0.275795248570485,182,237
"Cu",19,22741,134.041466953959,77.5329594557314,127,127.729676249102,53.3736,0,1408,1408,4.23662842523379,36.0076436264201,0.514140223892127,92,163
"Zn",20,22741,90.8331647684622,172.98377982878,7,50.2552630132516,10.3782,0,2061,2061,3.65989621684897,19.9127059256041,1.14709821365268,0,114
"As",21,22741,3.62736906908225,15.9536051258743,0,0,0,0,255,255,5.85665438810407,41.4422089259488,0.105792300060297,0,0
"Se",22,22741,75.629567741086,60.2139981295124,69,70.3415599406294,66.717,0,371,371,0.65023117827753,0.0327498388565184,0.399293909288008,25,115
"Br",23,22741,1583.07092915876,836.69875395108,1335,1481.27021381844,573.7662,119,6224,6105,1.34829775134397,2.19472535163716,5.54835630816195,1041,1991
"Rb",24,22741,74.1843366606529,105.354881134786,36,52.6920793711834,53.3736,0,1006,1006,2.5893459487388,9.87938904078232,0.698634265414502,0,109
"Sr",25,22741,407.714832241298,435.012698673667,281,332.855878634666,293.5548,0,3712,3712,2.1635777089521,6.37050885218757,2.88467676020671,111,552
"Y",26,22741,2.10944989226517,11.77810189387,0,0,0,0,216,216,7.61311354037158,71.0817363208433,0.0781035057509464,0,0
"Zr",27,22741,872.587617079296,192.66109327876,875,870.047051063574,182.3598,140,3200,3060,0.967174092626122,7.78021526032656,1.27758334428341,745,992
"Sn",28,22741,1.32672265951372,3.50171744921036,0,0.334744132358646,0,0,31,31,2.96167276446101,9.24907578599674,0.0232207541925693,0,0
"I",29,22741,0.775735455784648,2.79048712915179,0,0,0,0,35,35,4.45670765378615,24.1491087654337,0.0185044100911608,0,0
"Cs",30,22741,0.197836506749923,1.27586578044702,0,0,0,0,21,21,7.53130678791449,65.0100677662937,0.00846058144330055,0,0
"Ba",31,22741,3.73022294534047,10.9224618234795,0,0.997141757819316,0,0,137,137,4.97224758149608,32.7063287006664,0.0724295448903033,0,0
"Pb",32,22741,90.527901147708,68.2751931739068,85,85.3807508382215,75.6126,0,419,419,0.560402564880098,-0.144994404654457,0.452749686728433,34,136
"Th",33,22741,70.1541269073465,63.5841649529985,60,62.8428516462322,74.13,0,405,405,0.828453502552653,0.250324236913147,0.421642318755988,11,111
"U",34,22741,18.1645046391982,34.2892268981466,0,9.72264057604652,0,0,301,301,2.30679771304654,5.76286709521474,0.227380341447779,0,24
"Mo_inc",35,22741,37866.1021503019,7828.76632556969,39840,38934.3855878633,6516.027,9567,53454,43887,-1.23040902980377,1.2916100124205,51.9144851387457,34002,43637
"Mo_coh",36,22741,5986.7993491931,730.558559559691,6112,6056.75320178095,636.0354,2941,8066,5125,-0.938144890697507,0.977645582806658,4.84451443637708,5612,6491
