"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,15.2727272727273,17.9058141903177,134.9563972,2.246361623,317.707396177228,-2388.75255108109,3024.16734343555
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,12.8333333333333,12.8263459923375,79.78694045,0.954822132,286.893018271671,-2419.73003249076,2993.5160690341
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,12.5,7.78693544575551,340.544392,4.893302391,282.682357936751,-2423.96323857549,2989.32795444899
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,31.9166666666667,13.7408371673856,1070.668936,10.73236296,527.953322445877,-2177.48258521441,3233.38923010616
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,75.3,27.378215184096,1962.99309,30.40726253,1075.97076503579,-1627.52504133133,3779.46657140292
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,33.0909090909091,12.9340986965041,1538.231355,7.943023099,542.786330443892,-2162.58318355234,3248.15584444013
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,39.4,14.8264028753512,3006.601666,14.09773486,622.482646964844,-2082.5433548117,3327.50864874139
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,13.9090909090909,14.0389069763607,301.0170716,3.519876752,300.48196753437,-2406.06874558908,3007.03268065782
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,8.45454545454546,9.2775388585943,1904.013462,92.77560752,231.580252962942,-2475.34391702017,2938.50442294606
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,65.4545454545455,47.7668580427133,225.6496719,2.024591047,951.603170234366,-1752.24039398388,3655.44673445262
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,40.25,15.052181962034,1442.000824,11.02828725,633.219830818891,-2071.76159434067,3338.20125597845
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,41.75,15.3393433544417,461.9149499,4.1315028,652.167802326034,-2052.73594516525,3357.07154981731
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,28.3636363636364,15.9829454561587,2197.326275,24.940646,483.071511148655,-2222.56999090466,3188.71301320197
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,23.4545454545455,17.8514068709647,574.7925663,2.379383359,421.05996803437,-2284.87721817858,3126.99715424732
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,100.818181818182,72.2797595206544,606.0238476,2.682720915,1398.31595303913,-1304.53162709475,4101.163533173
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,79.9090909090909,24.3903855871716,562.7226914,3.077677491,1134.19271384865,-1569.15897433967,3837.54440203696
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,62.9090909090909,77.927472107665,441.0920959,6.868091078,919.449036767699,-1784.4932799519,3623.3913534873
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,30.6363636363636,21.7268162751597,354.6954517,1.783713254,511.780558886749,-2193.72861870105,3217.28973647455
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,16.6,12.685950233756,192.9637106,2.274240107,334.473480056275,-2371.89912009754,3040.84608021009
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,40.8181818181818,25.2222845191239,401.5251511,5.219646629,640.397092753415,-2064.55476080662,3345.34894631345
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,24.3636363636364,20.5731510822855,523.0275133,1.869875762,432.543587129608,-2273.33782558526,3138.42499984447
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,21.9166666666667,13.7870712384224,1149.476822,20.0568356,401.633512398259,-2304.39907646448,3107.666101261
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,77,60.4383983904273,253.7523195,4.53576382,1097.44513274389,-1605.99613058179,3800.88639606957
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,53.1176470588235,36.8508520134562,1574.554031,8.965107785,795.763704041929,-1908.59233390905,3500.11974199291
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,59.2727272727273,39.0181775819705,227.5458294,2.628673775,873.514560386747,-1830.57513230692,3577.60425308042
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,42.2727272727273,18.4015809597486,915.5577505,17.12303214,658.770883305796,-2046.10609075002,3363.64785736161
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,32.7272727272727,18.3471573225441,2196.956371,20.5861252,538.192882805797,-2167.19710931792,3243.58287492951
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,37.1818181818182,14.7161012623465,660.9863166,4.425975943,594.462616372463,-2110.68161904206,3299.60685178699
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,50.3333333333333,17.7270979012358,234.8825033,3.049548028,760.592305950239,-1943.89119001019,3465.07580191067
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,47.4545454545455,15.0290627543013,1293.229498,27.32451171,724.227512148653,-1980.39233360781,3428.84735790511
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,38.0909090909091,9.90408547473764,430.4165299,8.811078548,605.946235467701,-2099.14921037525,3311.04168131066
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,38.0909090909091,12.4052774693237,389.6638198,1.204776961,605.946235467701,-2099.14921037525,3311.04168131066
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,18.25,13.6789486571021,301.303437,4.144805205,355.316248714132,-2350.94913913058,3061.58163655884
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22.5,17.5831358598706,344.5794406,2.148483588,409.002167984369,-2296.99407794115,3114.99841390989
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,32.4545454545455,18.7476059077613,232.314161,2.611283675,534.747797077226,-2170.65760221215,3240.1531963666
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,30,11.3841995766062,227.4128172,2.821840444,503.742025520083,-2201.80391155497,3209.28796259513
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,29.3333333333333,15.0050496550833,263.8954581,3.723189943,495.320704850241,-2210.26398522841,3200.90539492889
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,46.8181818181818,30.3045151151381,277.5603378,3.234638602,716.188978781986,-1988.46163402824,3420.83959159221
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,107.2,30.6369421160504,691.4862269,19.13692576,1478.93095908769,-1223.81163171169,4181.67354988708
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,43.3333333333333,15.6107965747098,244.2716404,8.441122001,672.168438916907,-2032.65468245791,3376.99156029172
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,45.5833333333333,17.5471227029253,390.264881,7.243542018,700.590396177621,-2004.1205665432,3405.30135889844
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,51.5454545454545,23.205015131922,159.3219544,2.10548711,775.903798077223,-1928.52367651146,3480.33127266591
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,42.1818181818182,23.007903780302,247.3342292,5.109463262,657.622521396272,-2047.259097917,3362.50414070955
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,97.0909090909091,26.4024792224312,799.193679,23.04972736,1351.23311474865,-1351.68635866892,4054.15258816621
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,89.2,30.6224318651105,482.4222414,13.2812371,1251.55530100198,-1451.54210190074,3954.6527039047
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,56.25,22.6224736885574,927.4315698,12.88564894,835.33152689508,-1868.88631336047,3539.54936715063
