"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-0.74694184412919,-0.0373470922064595,-0.319521556420211,-0.0159760778210106,-0.173305020938584,-1.21467212606108,0.868062084183912,-0.242955944451835,-1.41392646348825,0.92801457458458
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-3.02453796075701,-0.151226898037851,-0.130172669684372,-0.0065086334842186,-0.393884629890977,-1.45367947626185,0.665910216479893,-0.563844592161469,-1.9572147512618,0.829525566938866
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-1.46136827784152,-0.0730684138920759,-0.0222443783921444,-0.00111221891960722,-0.242495472319771,-1.28798485989682,0.802993915257283,-0.343610898386948,-1.5829909006552,0.895769103881301
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,0.834820667762303,0.0417410333881151,0.00804840663550585,0.000402420331775292,-0.0201151933912994,-1.05786329341127,1.01763290662867,-0.0201027222615222,-1.04559455249542,1.00538910797237
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,0.715289550881678,0.0357644775440839,-0.517220185829997,-0.0258610092914999,-0.0316914894811471,-1.0694463962243,1.00606341726201,-0.0369433632228509,-1.07308486724224,0.999198140796537
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,0.317449419723244,0.0158724709861622,-0.354170855534067,-0.0177085427767033,-0.070221332378151,-1.10831344731933,0.967870782563028,-0.0929947328050349,-1.16502357318485,0.979034107574784
"Bird Island","BI10","BI10.2",45,44,45,44.5,0.755743633673368,0.0377871816836684,-0.694933144142148,-0.0347466572071074,-0.0277736105834915,-1.06552132406326,1.00997410289628,-0.0312438206979108,-1.06377392721404,1.00128628581822
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,1.34538199791597,0.0672690998957984,-0.154936790068664,-0.00774683950343319,0.0293314217172001,-1.00887921659758,1.06754206003198,0.0518298445398345,-0.928927885215805,1.03258757429547
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,0.710518928925244,0.0355259464462622,-0.344767997242384,-0.0172383998621192,-0.0321535125404277,-1.06990959732758,1.00560257224672,-0.0376154922351714,-1.07418335228867,0.998952367818327
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1.06333795917223,0.0531668979586116,0.344449625450754,0.0172224812725377,0.00201614693285472,-1.03584050272441,1.03987279659012,0.0120928913872093,-0.993221041519397,1.01740682429382
