"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,3721.5,4520.78228347102,20119.39045,302.8601579,10067.3704763747,-22099.0548446372,42233.7957973867
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,22658.4166666667,4286.73807877979,51021.42539,1449.62635,40495.538409498,8275.01659121307,72716.060227783
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,33016.6363636364,4539.73070286614,34088.22199,467.7014564,57139.306451334,24741.1243706668,89537.4885320013
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,13765,2930.10532233911,28823.89617,530.2032916,26205.4414208521,-5945.88500336508,58356.7678450693
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,15971.4545454545,2106.21966393044,30935.30845,285.0900353,29750.8110619443,-2410.45944223379,61912.0815661224
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,13458.2727272727,2353.07888056942,34349.06054,445.4522315,25712.5866901428,-6437.73541372232,57862.9087940079
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,14074.5454545455,2124.87253093621,29282.54803,328.5573862,26702.8244552521,-5449.60909264036,58855.2580031445
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,14233.6666666667,2991.73893894302,32219.65007,365.8178032,26958.503193738,-5194.53604690722,59111.5424343832
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,18708.6363636364,2802.20278612121,16700.79088,224.4526933,34148.9625399901,1968.72546989588,66329.1996100844
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,16203.1538461538,4020.85848723366,37075.7818,437.2164977,30123.109538817,-2039.48212966523,62285.7012072993
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,29119.6666666667,3206.82205570713,29511.5462,32.1048001,50877.5875845868,18558.4196099205,83196.7555592532
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,13294,5753.23295200186,35173.56997,618.3618955,25448.6304072763,-6701.19177324097,57598.4525877936
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,11089.4166666667,1346.87391988285,30813.78663,1575.735471,21906.2674624518,-10239.4080864598,54051.9430113633
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,12770.7272727273,1398.06145007357,13189.89932,129.6827163,24607.826663956,-7540.57957608435,56756.2329039964
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,4996.54545454545,813.527671764933,10103.92743,578.8562016,12116.1357477331,-20042.8886467141,44275.1601421803
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,15793.3333333333,2157.79564848158,33521.67785,153.1315042,29464.6027921252,-2695.68782753418,61624.8934117846
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,14940.0909090909,4174.15930348964,19102.04921,190.2959459,28093.5979855078,-4062.43011206256,60249.6260830782
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,20218.4545454545,8601.48369019713,17067.4608,48.08420766,36574.9647236355,4381.12800782988,68768.8014394411
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,32461.8,6283.97099858928,32079.57549,646.9348498,56247.7857066793,23861.7449380367,88633.8264753219
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,31490.9,9764.80708633475,40180.34818,163.829273,54687.7266555524,22322.2206394806,87053.2326716241
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,7915.15384615385,1284.98066432624,14682.28264,138.0134568,16805.8066077842,-15342.2777967319,48953.8910123003
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,10825.1538461538,1410.87808628491,16189.75967,153.8027168,21481.6453540807,-10663.8533160984,53627.1440242598
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,24868.7692307692,2750.59678839115,16934.94085,255.7176068,44047.1714549298,11797.4658017538,76296.8771081057
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,21869.0769230769,5261.35902059437,17138.00234,174.8076238,39227.2135445259,7015.96022439106,71438.4668646607
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,4048.30769230769,364.657232803488,13667.24784,118.9050562,10592.49077544,-21571.885766061,42756.8673169411
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,6877.16666666667,1029.17926995105,11986.74089,38.35757086,15137.9507067515,-17013.0669753091,47288.9683888121
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,7685.23076923077,782.036567116712,14179.20706,59.55266965,16436.36219825,-15712.2807971683,48585.0051936682
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,17722.9090909091,1508.71292528071,35487.97724,670.7227699,32565.0787684783,392.517367024229,64737.6401699323
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,14233.4166666667,2137.65710569192,25321.34917,194.9743886,26958.1014893783,-5194.93678016517,59111.1397589218
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,16475.1666666667,4112.85120817737,30348.25974,264.0298597,30560.1844823372,-1604.02536024751,62724.3943249218
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,15627.8333333333,2422.88324985424,27170.31131,309.741549,29198.6745060386,-2960.73353396538,61358.0825460425
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,6561.83333333333,383.569795316039,13872.977,234.4533113,14631.2676077828,-17520.8505366603,46783.3857522259
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,5776.83333333333,704.010567241628,10017.06936,131.2236086,13369.9159184898,-18785.3653954159,45525.1972323955
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,7074.75,662.427234425858,18126.438,242.8942692,15455.4310523262,-16694.9468088658,47605.8089135182
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,7567.63636363636,1259.10200323304,18736.05749,219.2118727,16247.4094566603,-15901.5392819542,48396.3581952747
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,5734.91666666667,888.624315581351,13972.31801,76.84774904,13302.5634875222,-18852.9037281921,45458.0307032366
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,17990.4545454545,1359.46484791894,29131.62831,367.0585168,32994.9754704573,820.424783476796,65169.5261574377
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,15298,3374.72902615899,22528.01628,74.34245371,28668.6925542104,-3489.03663144942,60826.4217398702
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,8067.23076923077,791.959295444549,16524.5867,115.6721069,17050.1664597913,-15097.5769836566,49197.9099032392
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,4260.07692307692,1067.90756946614,17616.22911,348.8013364,10932.7652683968,-21230.3395551625,43095.870091956
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,5844.6875,1077.60077448314,15409.2047,118.6508762,13478.9451767708,-18676.0388539908,45633.9292075324
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,12232.5384615385,2118.66206269368,17175.5766,190.6489003,23743.0554968839,-8404.17474075333,55890.2857345212
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,7711.66666666667,1455.91391686917,29105.71327,436.5856991,16478.8398592548,-15669.7362715223,48627.4159900318
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,4211.75,1840.12648404199,12943.05626,174.7312595,10855.1127256434,-21308.278440968,43018.5038922548
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,2503.42857142857,617.821696245485,7988.703067,69.50171668,8110.15206349807,-24064.8310254465,40285.1351524426
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,2313.53846153846,715.962826710137,12805.9724,112.6925571,7805.03332351089,-24371.4147595298,39981.4814065516
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,1943.15384615385,516.461977650799,6997.205183,47.58099524,7209.8928645255,-24969.5142707942,39389.2999998452
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,4972,807.463931082993,14513.69839,79.82534112,12076.6956833314,-20082.4561415198,44235.8475081825
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,5959.53846153846,1860.64453955185,10760.96847,63.48971398,13663.4897046096,-18491.0014301064,45817.9808393255
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,2567.15384615385,398.256166755738,3223.639501,23.21020441,8212.54694620558,-23961.9524150671,40387.0463074783
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,2530.07692307692,586.954351083975,11941.27554,120.606883,8152.97109963631,-24021.8092226187,40327.7514218913
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,4088.76923076923,939.547599809447,10687.50441,196.6500812,10657.5050810322,-21506.6250845028,42821.6352465672
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,1928.84615384615,264.832917816072,6996.743289,76.26450185,7186.90301501951,-24992.6211194588,39366.4271494978
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,2723.58333333333,777.316416014779,9342.936185,56.05761711,8463.90057411524,-23709.4282147793,40637.2293630097
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,5626.41666666667,1083.50235627829,13791.08364,99.29580218,13128.2237954352,-19027.7326237797,45284.1802146502
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,3000.53846153846,653.957263560932,11345.31869,169.0452485,8908.91690382214,-23262.398169577,41080.2319772213
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,2586.28571428571,414.627066646166,8584.603441,67.81836719,8243.28836555265,-23931.0665448862,40417.6432759916
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,4920,1624.99841025563,7683.311513,116.786335,11993.1411765247,-20166.2825630541,44152.5649161035
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,2100.38461538462,529.941433629154,9567.109814,296.5804042,7462.5340064084,-24715.6005922606,39640.6686050774
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,3544.61538461538,476.941914433602,5459.728289,96.63719072,9783.14919175645,-22384.4286746745,41950.7270581874
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,4402.41666666667,915.723306595625,11114.88978,65.5778497,11161.4792506012,-21000.795490548,43323.7539917505
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,4278,984.480111992665,13675.84016,83.42262495,10961.56438095,-21201.4348279563,43124.5635898562
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,4524.66666666667,953.505716561338,12238.61735,116.2668648,11357.9126824688,-20803.6649840875,43519.4903490251
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,1958.76923076923,390.057507265735,16448.97625,47.70203112,7234.98393683578,-24944.2957344601,39414.2636081316
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,1751.61538461538,957.533249071239,12270.07289,93.25255394,6902.12552436481,-25278.864497392,39083.1155461216
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,1411.92307692308,306.092704241286,5685.831956,159.771878,6356.30200060999,-25827.5835314268,38540.1875326468
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,1569.46153846154,212.164879038534,5669.96572,48.19470862,6609.4375478586,-25573.0911032588,38791.966198976
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,1034.69230769231,220.879448499019,6876.421266,98.3328241,5750.16102223731,-26437.0722530683,37937.394297543
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,1115.61538461538,237.051168337674,5833.148328,24.49922298,5880.18963342165,-26306.3137639622,38066.6930308055
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,6646,2605.70901187094,7738.954402,137.7533884,14766.5080755308,-17385.3067971023,46918.3229481639
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,3975.76923076923,717.02581936847,11631.52569,126.78363,10475.9347104716,-21688.8875437544,42640.7569646976
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,1204.69230769231,323.940165415206,5101.984158,48.97904792,6023.31998679759,-26162.3873936652,38209.0273672604
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,3685,421.364054787148,9470.00065,204.552014,10008.7216398662,-22157.9389981254,42175.3822778578
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,2903.61538461538,544.229507110977,8155.795786,28.54528525,8753.17921362035,-23418.8320358988,40925.1904631395
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,5296,1291.77629642288,12716.46571,133.52289,12597.3045334345,-19560.2127708911,44754.82183776
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,5993.78571428571,652.415414920872,13604.27869,288.4107083,13718.5187875477,-18435.8278751476,45872.8654502429
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,3552.15384615385,950.845838026495,9836.302432,67.87048678,9795.26212321661,-22372.2659987882,41962.7902452214
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,3214.07692307692,642.943680988527,11924.50104,189.5995666,9252.03422763179,-22917.7795084452,41421.8479637088
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,3224.35714285714,636.44718279172,11671.94395,447.0354534,9268.55266404718,-22901.1899209591,41438.2952490535
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,1873.23076923077,356.772138730533,3792.695713,111.8845235,7097.53924516563,-25082.4415789096,39277.5200692408
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,6796.91666666667,631.761960110313,14268.60462,18.54918601,15009.0036073047,-17142.2848803344,47160.2920949437
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,5804.28571428571,1477.22085368081,10730.82606,209.2511082,13414.0268829349,-18741.1336125432,45569.187378413
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,9308,1066.05581467388,19294.05726,55.95276604,19043.8560970571,-13101.9535766032,51189.6657707173
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,8825.08333333333,887.337637730607,21529.71781,161.4728836,18267.8971756714,-13878.4855313424,50414.2798826852
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,7026.23076923077,715.765575432599,23564.0081,197.937668,15377.4695062193,-16773.0619235675,47528.000936006
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,4996.14285714286,960.894843933977,19367.63702,404.7836136,12115.4888472059,-20043.5376326052,44274.5153270169
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,4004.07692307692,955.74268342639,28458.15526,623.2336001,10521.4200041178,-21643.2277000167,42686.0677082522
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,5749.5,1412.63288006692,22717.61164,131.7621475,13325.996241835,-18829.4061008548,45481.3985845247
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,7555.61538461538,1697.09303115953,10907.12191,205.0538919,16228.0939379404,-15920.8868194626,48377.0746953435
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,7157.46153846154,736.878734413451,13769.49752,214.8041612,15588.3333946988,-16561.7880004157,47738.4547898134
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,2054.5,636.510539320966,32678.58936,69.15812421,7388.8058062454,-24789.6976566977,39567.3092691885
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,20505.0588235294,5465.0915759778,48738.7654,1007.282625,37035.4854756207,4838.81553348045,69232.155417761
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,31088.1333333333,7546.5754093843,40886.55616,685.9688045,54040.5541518696,21683.3007967325,86397.8075070067
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,19220.2857142857,7409.84498362271,18707.63044,91.41985794,34971.0896390566,2786.49361107322,67155.68566704
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,12891.4285714286,3830.01324991252,35630.07615,399.9479647,24801.7716155697,-7346.93739340054,56950.48062454
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,9088,5483.48634842226,13008.32214,299.9003674,18690.3562605673,-13455.6860800607,50836.3986011953
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,4948.33333333333,1018.37781837213,9929.222192,271.9387073,12038.6676706181,-20120.607581611,44197.9429228471
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,8375.6,3817.86628516879,4020.387316,67.74261464,17545.6595173159,-14601.4622261623,49692.781260794
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,8722.1875,1065.4582249749,18207.37633,174.7467358,18102.5623563131,-14043.9720299885,50249.0967426148
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,6654.93333333333,1094.21344657551,11359.78762,111.3855993,14780.8623113155,-17370.9207804172,46932.6454030482
