"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,221.529411764706,30.4817930227596,6500.001765,157.0216455,9327.26134321083,-2669.10393839655,21323.6266248182
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,234.454545454545,45.6100068764819,6176.904031,61.73924486,9601.26508258597,-2394.54001804515,21597.0701832171
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,223.363636363636,49.106563160687,6093.055388,99.46457719,9366.14561404478,-2630.1376334516,21362.4288615412
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,184,38.3431871393081,9697.311696,71.12002695,8531.66422159939,-3466.56380112672,20529.8922443255
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,212.727272727273,48.779280251129,7288.66125,112.260405,9140.66218929627,-2856.10843976551,21137.432818358
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,262.666666666667,48.163783074007,5866.599826,19.40433341,10199.3422006512,-1795.38498599757,22194.0693872999
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,277.636363636364,68.2924193849841,6764.508083,155.9717551,10516.6892428898,-1477.54666162896,22510.9251474086
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,240.272727272727,23.6224084677702,8457.047616,112.1937561,9724.60644313218,-2270.96010104256,21720.1729873069
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,285.545454545455,48.5208483775039,7198.222186,31.09232618,10684.3564048823,-1309.64252125425,22678.3553310189
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,135.083333333333,30.7525559420627,6524.805309,142.7736565,7494.66530877801,-4506.51791005556,19495.8485276116
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,216.5,30.8949834115508,6240.983611,108.9028532,9220.64135277544,-2775.95317134941,21217.2358769003
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,229.181818181818,36.3615681230009,7771.356271,103.9511198,9489.48697459098,-2506.54161432269,21485.5155635047
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,210.090909090909,31.998295409145,6196.60628,108.1773992,9084.77313529876,-2912.12266274918,21081.6689333467
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,215.916666666667,22.8053356329902,6725.623999,76.79365852,9208.27509657485,-2788.34642454381,21204.8966176935
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,237.090909090909,33.4707470650254,5960.306307,73.5430348,9657.15413658348,-2338.54182149646,21652.8500946634
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,371.1,50.7355890869516,6654.679504,148.2965685,12498.052567539,505.618797878988,24490.4863371991
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,244.083333333333,29.6753902734031,6154.781584,212.2812892,9805.38861026074,-2190.02627011105,21800.8034906325
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,180.25,30.2778797144054,4314.171561,119.5885434,8452.16686030985,-3546.26659582856,20450.6003164483
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,195.363636363636,32.6566156460608,3366.405358,43.51758987,8772.56531641618,-3225.06159733928,20770.1922301716
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,188,38.7788602204861,6376.14109,151.4025643,8616.46140697491,-3381.55135231691,20614.4741662667
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,257.818181818182,36.5234669269449,6975.754499,274.4419208,10096.5577335293,-1898.34056535248,22091.4560324111
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,355.9,78.9408357921016,6849.57438,146.3509218,12175.8232631121,183.244946614976,24168.4015796092
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,244.55,24.8161131864805,7954.492393,112.904805,9815.28161522123,-2180.11494068181,21810.6781711243
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,249.090909090909,39.6294197420415,6910.359074,99.46866164,9911.54569271002,-2083.675394064,21906.766779484
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,245.3,23.7161454615955,6023.226846,96.77731334,9831.18108747914,-2164.1861322494,21826.5483072077
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,219.909090909091,41.8125687932577,8005.462824,147.2086058,9292.91168122048,-2703.52676613839,21289.3501285793
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,277.25,34.3143887127146,8103.945816,176.7489113,10508.498605666,-1485.74927544388,22502.746486776
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,247.333333333333,38.2273898315505,7585.017065,119.0582216,9874.28632337835,-2121.00206893208,21869.5747156888
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,217.166666666667,30.328004859995,7317.516566,219.0972257,9234.7742170047,-2761.78955736765,21231.337991377
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,348.363636363636,59.321619545108,7179.414733,219.243921,12016.0576570296,23.3862755563769,24008.7290385028
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,375.818181818182,39.5267458357457,9461.06745,314.1395737,12598.074702107,605.674065342493,24590.4753388714
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,374,40.2243707222375,8311.822141,243.7283369,12559.5305269363,567.117780634111,24551.9432732384
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,305.545454545455,27.0494496667257,4039.228505,118.4041127,11108.3423317599,-885.127016571194,23101.811680091
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,307.545454545455,38.5885051183993,5046.388886,101.3494984,11150.7409244476,-842.680958993567,23144.1628078889
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,361.416666666667,32.1543389786124,5399.551536,155.4784276,12292.7727146091,300.253530430922,24285.2918987874
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,418.545454545455,52.4640136405206,7612.230803,168.9409106,13503.8628186181,1511.50907471148,25496.2165625248
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,356.846153846154,30.9834529866243,11154.85179,310.394632,12195.8810588836,203.313424063359,24188.4486937038
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,477.166666666667,163.548065402712,11483.54156,242.7777321,14746.5912664131,2753.55995211236,26739.6225807138
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,315.727272727273,58.4261771966828,10269.18303,319.7998586,11324.1897127157,-669.048396579408,23317.4278220109
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,318.083333333333,48.1578056230165,12229.13292,864.7429197,11374.1365397077,-619.051749176926,23367.3248285924
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,309.272727272727,41.8045234612019,9855.628818,190.0778574,11187.3578908598,-806.023803927932,23180.7395856475
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,289.818181818182,47.4569661521218,10048.24434,653.9557626,10774.9352165334,-1218.94218391419,22768.812616981
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,334.5,42.0681265654566,6960.861032,157.416355,11722.1583213531,-270.721305062196,23715.0379477684
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,305.909090909091,40.4164682906722,7012.381581,44.90787058,11116.051166794,-877.409477269903,23109.5118108579
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,346.727272727273,46.9128786349568,9040.006112,121.9027865,11981.367899376,-11.3255634803445,23974.0613622323
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,495.9,91.0792695037314,11396.20863,173.5311002,15143.724751255,3150.29596871752,27137.1535337926
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,555.3,77.0310904043873,7680.69076,235.9017829,16402.9629540814,4407.69450857696,28398.2313995859
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,458.153846153846,40.4863066436175,15948.18938,296.6363225,14343.5328500288,2350.8153291559,26336.2503709017
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,484.307692307692,90.9105646733688,16588.68048,111.1441592,14897.9759851764,2904.80349387126,26891.1484764815
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,558.692307692308,81.928204967708,15380.19155,46.14057465,16474.8774901403,4479.47739701557,28470.277583265
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,541,123.003387487229,15558.14641,281.60245,16099.813016364,4105.06794862235,28094.5580841056
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,330,60.0874362907921,17669.83951,81.28126176,11626.7614878056,-366.196051102688,23619.7190267139
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,371.916666666667,58.1556818662917,21182.64262,288.0839396,12515.3653262199,522.937689393002,24507.7929630467
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,485,121.194746860855,16828.03623,129.575879,14912.6524211068,2919.46556589088,26905.8392763227
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,474.818181818182,70.0054543329563,23025.53265,198.0195808,14696.8050401509,2703.81737250866,26689.7927077932
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,778.666666666667,189.861831739597,19806.58483,186.1818974,21138.1791140924,9128.11698074474,33148.24124744
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,426.166666666667,69.2227410522574,23961.57686,191.6926149,13665.4271528753,1673.03385523889,25657.8204505116
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,452.833333333333,90.9333755442895,19881.77207,65.60984782,14230.7417220453,2238.09584687451,26223.3875972162
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,402.166666666667,33.6042024788928,16479.65741,75.80642407,13156.6440406222,1164.32621334196,25148.9618679024
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,349.166666666667,49.5834160936411,10723.74092,15.01323728,12033.0813343966,40.4205445530024,24025.7421242403
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,377.083333333333,36.6294921746084,16718.31854,180.5578402,12624.8950239966,632.50232632336,24617.2877216698
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,317.363636363636,77.9695744855296,20223.29166,202.2329166,11358.8794703693,-634.323889933112,23352.0828306718
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,320.583333333333,51.4789601034572,17750.4328,209.455107,11427.1347805674,-566.002159937781,23420.2717210726
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,760.272727272727,95.7685657291482,26370.11281,58.01424818,20748.2405419489,8739.8661474667,32756.6149364311
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,644.846153846154,105.845678666196,26667.54291,424.0139323,18301.2784059206,6301.5725092146,30300.9843026265
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,440.846153846154,56.603660296613,19173.11646,243.4985791,13976.6219517694,1984.11158846195,25969.1323150768
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,283.846153846154,55.7551883293477,20274.4736,85.15278913,10648.3324257805,-1345.71609895891,22642.3809505199
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,326.75,77.8421479662528,15679.13954,25.08662327,11557.863774688,-435.153179249299,23550.8807286254
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,678.923076923077,216.812308052557,23770.8588,204.4293857,19023.6851967158,7021.76538413107,31025.6050093005
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,303.5,39.8189082540626,19931.45628,131.5476115,11064.9801346929,-928.538790326786,23058.4990597125
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,259.083333333333,43.0654012854726,21097.44306,554.8627524,10123.3780554189,-1871.47502808516,22118.231138923
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,317.785714285714,47.4149904426999,15108.07419,273.4561428,11367.8272253197,-625.367280422499,23361.0217310619
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,233.769230769231,44.6358485340984,16222.83208,115.1821078,9586.73689348319,-2409.09686244945,21582.5706494158
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,243.153846153846,29.5235672919284,14715.29986,269.2899875,9785.68413609496,-2209.7674041193,21781.1356763092
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,377.416666666667,55.3360943086277,19331.44723,143.0527095,12631.9614561112,639.570783636776,24624.3521285856
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,460.307692307692,68.8069577579,16304.49768,211.9584699,14389.1928729233,2396.44433830137,26381.9414075452
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,202.076923076923,27.7262256671114,5436.594439,51.10398773,8914.88227089258,-3082.40466053598,20912.1692023211
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,261.153846153846,20.4240305924425,14110.24974,173.5560718,10167.2714702848,-1827.50847688997,22162.0514174595
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,272.692307692308,39.0542029649917,13479.76097,118.6218965,10411.8787357911,-1582.5132383132,22406.2707098953
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,244.153846153846,34.3943942957913,14253.70812,42.76112437,9806.88343243884,-2188.52867564019,21802.2955405179
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,307,44.7965096042903,11992.59067,135.5162746,11139.1776718964,-854.257057464953,23132.6124012578
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,372.416666666667,48.5713314870433,19005.72883,266.0802036,12525.9649743918,533.541010150944,24518.3889386327
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,298.538461538462,37.2639579768785,10921.53411,245.7345174,10959.7990105252,-1033.84450989442,22953.4425309447
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,261.928571428571,54.4800094398985,13096.11662,299.9010705,10183.6951009688,-1811.05775583067,22178.4479577682
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,340.846153846154,66.2682002092584,13147.58443,67.05268057,11856.6923173815,-136.086026853636,23849.4706616167
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,274.538461538462,54.9266410536444,11323.61093,135.8833311,10451.0158982721,-1543.31708422876,22445.3488807729
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,328.538461538462,47.7835665346281,11871.90515,118.7190515,11595.7779008415,-397.206030883806,23588.7618325668
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,293.166666666667,66.3130774615704,21435.85886,171.4868709,10845.9207391395,-1147.86460869521,22839.7060869741
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,326.916666666667,65.2428447255236,18063.59942,160.7660348,11561.3969907453,-431.616852104306,23554.410833595
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,422.833333333333,152.979400475021,16570.75403,175.6499928,13594.762831729,1602.38861879852,25587.1370446595
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,236.846153846154,58.5432121796173,9282.261886,275.683178,9651.9654976182,-2343.74052002271,21647.6715152591
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,231.769230769231,25.3020218103674,16688.31951,120.1559005,9544.33830079543,-2451.57975192032,21540.2563535112
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,217.153846153846,32.8096686812647,11281.74843,143.2782051,9234.50243115413,-2762.06193351391,21231.0667958222
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,313.076923076923,36.5933999933994,10268.05232,158.1280057,11268.0041650631,-725.291644178831,23261.299974305
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,231.538461538462,22.2733599643737,13752.84253,276.4321349,9539.44615548531,-2456.48168801176,21535.3739989824
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,267.538461538462,31.8240354255904,12789.28681,182.8868014,10302.6208238649,-1691.9403380094,22297.1819857393
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,331,59.2314412821741,13600.89319,92.48607368,11647.9607841495,-344.979003860961,23640.90057216
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,300.384615384615,37.8319495962924,15125.15668,72.60075205,10998.9361730061,-994.660268322501,22992.5326143348
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,292.076923076923,44.1823145961925,11805.42446,195.970046,10822.8189418416,-1170.99605667636,22816.6339403596
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,313.846153846154,46.1552563887115,14687.33659,261.4345912,11284.3113160968,-708.967565799849,23277.5901979935
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,280.307692307692,40.1006745898882,11153.06418,113.7612546,10573.3195310252,-1420.83458655925,22567.4736486097
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,323.285714285714,35.1511649252823,13037.74795,88.65668607,11484.423355211,-508.65983543449,23477.5065458565
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,402.857142857143,57.4293641626988,17576.4553,31.63761954,13171.2816500025,1178.96366133366,25163.5996386713
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,286.923076923077,38.1629434977211,14146.65191,185.32114,10713.5610299155,-1280.39821577359,22707.5202756046
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,293.769230769231,30.9385246528064,15132.67009,145.2736329,10858.6946741159,-1135.07440593039,22852.4637541622
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,279.214285714286,40.5921147542202,11158.13864,189.6883569,10550.1400806272,-1444.04729796783,22544.3274592223
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,306.769230769231,32.2209917242208,11213.62735,155.8694202,11134.2855265863,-859.154659950636,23127.7257131233
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,571.916666666667,52.1474453890702,21625.13237,80.01298978,16755.2245949955,4759.28387558408,28751.165314407
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,550.785714285714,136.634368112311,17533.72021,187.6108062,16307.2632734433,4312.16556294231,28302.3609839444
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,657.461538461538,58.985330640501,25617.84304,222.8752345,18568.7156828741,6568.22392729045,30569.2074384577
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,477.583333333333,46.7147209294367,23158.71471,264.0093477,14755.4243065563,2762.38510463985,26748.4635084728
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,302.461538461538,43.9879062633799,20268.84804,222.9573285,11042.9654807973,-950.579013735367,23036.5099753299
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,312.5,55.5043310853376,24808.64122,322.5123358,11255.7738017878,-737.534799923893,23249.0824034994
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,298.692307692308,51.8159959462079,10578.61869,76.16605456,10963.0604407319,-1030.57912392783,22956.7000053916
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,467.214285714286,85.1615465511812,15306.70025,192.8644231,14535.6077932764,2542.75199531071,26528.463591242
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,405.846153846154,65.3730909904146,14483.51439,260.703259,13234.6465797336,1242.32651900388,25226.9666404634
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,477.769230769231,48.1354925291685,20434.06435,433.2021643,14759.3652013895,2766.32246639708,26752.4079363819
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,153,48.5455112926691,20764.4876,191.5470843,7874.48603493917,-4125.54555598544,19874.5176258638
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,371.058823529412,168.25073201484,24349.44729,711.6515767,12497.1796553366,504.745572047144,24489.6137386261
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,543.266666666667,257.69208277285,18719.29689,285.4615205,16147.8647547434,4153.04013126848,28142.6893782184
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,244.428571428571,100.190368250196,7892.84278,163.3355729,9812.70741495089,-2182.6939038226,21808.1087337244
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,485,249.88181821998,23057.20465,434.2114875,14912.6524211068,2919.46556589088,26905.8392763227
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,320.6875,347.554258354001,8068.846686,203.0553031,11429.3430406033,-563.791794254692,23422.4778754612
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,153.2,39.8787447860923,7023.833905,194.9295095,7878.72589420794,-4121.29329289991,19878.7450813158
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,162.333333333333,78.8440292754052,1842.298409,30.56479527,8072.34613414869,-3927.11723724873,20071.8095055461
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,220.25,74.4217710082204,15295.91562,236.5896523,9300.13871406498,-2696.28428509758,21296.5617132275
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,118.2,28.5236743776113,5707.668952,140.4932862,7136.7505221722,-4865.59111440272,19139.0921587471
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,637.4,313.138673069023,27130.75859,382.1862963,18143.4251839138,6144.16451594667,30142.685851881
