"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00121364112729003,0.00045626091591115,105.7636335,5.529308912,124.171225012378,-88.0219382238434,336.364388248599
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.00187466064636064,0.00072331994917678,60.6622639,0.521352206,151.905310069129,-60.2224246283386,364.033044766597
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00113940076180488,0.00045904644431505,64.82600414,1.104452514,121.05635691604,-91.1482628547388,333.26097668682
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.00149104857427585,0.00066630984451701,87.95481953,1.208105913,135.810278789335,-76.3474158543417,347.967973433011
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00405349929097866,0.00234517697289651,169.8695081,6.194816384,243.321818283189,30.9439441542571,455.699692412121
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00205036733985755,0.00050844404309392,77.40139067,1.444532107,159.277353166034,-52.8440589647328,371.3987652968
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00399425083908194,0.00094183870885291,407.4375349,2.240906442,240.835958853962,28.474329709056,453.197587998869
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.00532239314641035,0.00141571534451684,366.7929674,4.804987873,296.560200962131,83.7081914290946,509.412210495167
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00523646153575424,0.00115257959001601,315.5650704,3.09253769,292.954808791033,80.1425058890484,505.767111693017
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00444057000664691,0.00150565157471721,291.4015196,1.981530334,259.561962245071,47.0650020018844,472.058922488257
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.00250908846612139,0.00060668325815252,318.8457154,3.985571442,178.523699705115,-33.6031232800953,390.650522690326
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.00437738545400221,0.00125671644517854,343.7990278,4.950706,256.910957688073,44.434970882747,469.386944493399
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.00523507987609414,0.0013301245709335,382.915235,1.64653551,292.896839146526,80.0851656760136,505.708512617038
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.00724401861723761,0.00183235372299905,585.3572459,7.78525137,377.184937021475,163.158780285427,591.211093757523
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.00812430157383696,0.00150699744344054,509.8802514,3.977065961,414.118554997931,199.373112694972,628.86399730089
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00454191816436857,0.00124184561541681,510.7720501,2.24739702,263.814179230357,51.2823284625212,476.346029998192
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00400203072231838,0.00097482093877408,425.6460716,6.895466359,241.162375755712,28.7986435414383,453.526107969986
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.00380812446387841,0.00076621622923061,285.4554922,3.882194694,233.026742072501,20.7127174594526,445.34076668555
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.00344272377611478,0.00063555575969482,213.0614752,1.363593441,217.695797279101,5.46009045853793,429.931504099663
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.00358720045957923,0.00082296686813575,318.8247,5.61131472,223.757537533842,11.4932631889292,436.021811878755
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00393540252349086,0.00135993643055712,443.5927218,9.58160279,238.366887755511,26.0208722657425,450.712903245279
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.00293271159306951,0.00071418667959817,330.5850441,1.454574194,196.297455994952,-15.8625105961852,408.457422586089
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0117977857549594,0.0010884787862259,654.0897303,4.251583247,568.245202993323,349.299793736069,787.190612250577
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.00707907270826405,0.00120235136286586,567.7982591,8.346634409,370.264379099573,156.360393549798,584.168364649347
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.00437014299144686,0.00081457920341646,360.8953237,6.820921619,256.607089093068,44.1334681279412,469.080710058196
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00262343042961727,0.00128798646989786,431.4287933,3.580858984,183.321091687744,-28.8120145965771,395.454197972066
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00270564322447625,0.00085910879148457,299.9841868,2.93984503,186.770455253555,-25.368385547896,398.909296055007
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.00764064222167055,0.0035089898032108,436.78518,0.960927396,393.825887044137,179.489644869911,608.162129218363
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00240423236052419,0.0004986279309572,323.6804956,0.906305388,174.124301400749,-37.998490366513,386.24709316801
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0011537687183805,0.00073939845345253,421.6584628,14.1255585,121.659186512238,-90.5431513281878,333.861524352663
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00138012762537523,0.0007254589599771,195.5844371,3.051117218,131.156420707034,-81.0140662680205,343.326907682088
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00053703332932403,0.00041406603730833,259.3390696,3.060201021,95.7831098698271,-116.545109299838,308.111329039492
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00116592411339901,0.00060388305614407,172.5557713,3.140515038,122.169184703843,-90.0312468594573,334.369616267143
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.00310335204204351,0.00071816582571703,334.5877951,3.479713069,203.456937053274,-8.72401372443392,415.637887830981
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.00347291701146916,0.00147387794294122,264.1328625,1.399904171,218.962600653734,6.72118309817617,431.204018209291
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00083154940021288,0.00047781031120561,66.61077661,0.126560476,108.139982132988,-104.120990757709,320.400955023684
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00127578386186561,0.0005369610674493,211.0280805,3.144318399,126.77851849866,-85.4056926902599,338.96272968758
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00130988346581806,0.00053276215212172,153.4316483,2.148043076,128.209219543235,-83.9703263175761,340.388765404046
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00089682936853467,0.0005717628756208,143.7066162,0.229930586,110.878903059989,-101.368929534288,323.126735654266
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00129884323270537,0.0005311297305523,150.7094709,0.572695989,127.746009675206,-84.4350274958169,339.927046846228
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.00309430273298043,0.00100589197344542,365.7716364,4.645299782,203.077259449179,-9.10246846182855,415.256987360188
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.00206899399099201,0.00071262031842151,131.1007878,2.884217331,160.058862806796,-52.0621516706744,372.179877284266
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00122528939217482,0.00062145097540348,174.0963235,1.793192132,124.659945783487,-87.5314951948214,336.851386761795
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.00239161873147205,0.0009759063498888,107.6482229,0.602830048,173.595077299321,-38.5273411191586,385.7174957178
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00131917082144326,0.0005320472846215,104.6054626,1.945661604,128.598884754973,-83.5794207797424,340.777190289689
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00191632220497377,0.00059495407719457,83.17074012,1.047951326,153.653284488701,-58.4725305198694,365.779099497272
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00219040341397252,0.00060448962859219,306.2265551,5.420210026,165.152780862902,-46.9669221140053,377.272483839809
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00193949707553142,0.00117662537339483,346.4020468,1.801290643,154.625621632586,-57.4992386723116,366.750481937483
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.00188511700111213,0.00053041430249704,288.8091125,3.985565753,152.34402242738,-59.7832058889119,364.471250743672
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0008498077465157,0.00062159384667526,91.45583254,2.286395813,108.906038981158,-103.35119412682,321.163272089135
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00086789694047444,0.00050629336985524,300.501993,2.313865346,109.664998783986,-102.588578609532,321.918576177505
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00086429325387367,0.00044859146701478,100.7317857,1.158415535,109.513800600241,-102.740501152218,321.7681023527
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00106260207877751,0.0006177820089031,77.97233518,1.138396094,117.834150693867,-94.3831929446902,330.051494332424
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00087365926006224,0.0004588119617575,165.9363359,4.613030137,109.906765716674,-102.345657478853,322.1591889122
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00077090145277174,0.00040220491458781,112.7063173,1.1721457,105.595404727445,-106.678350108681,317.869159563571
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.00237627855787995,0.00074637309506968,181.7526989,1.417671051,172.951456851037,-39.1705398100174,385.073453512092
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00199553562042188,0.00054730722214257,232.242995,3.088831834,156.976804503303,-55.1460815469954,369.099690553601
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00095286111392283,0.00050239696020245,99.43200238,3.500006484,113.229800647186,-99.0072642281346,325.466865522507
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00170781662189194,0.00051826484655686,200.6979642,3.632633153,144.90511380816,-67.2329283327064,357.043155949026
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00116392551073938,0.00067859455568237,105.939325,2.065816837,122.085330272079,-90.1154131962501,334.286073740407
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00169641953152138,0.00051689767408533,206.3664659,0.701645984,144.426931448007,-67.7119677524371,356.565830648451
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00236687736137965,0.00056136071754278,298.9077106,1.853227806,172.557015271247,-39.5647404335133,384.678770976006
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00152702435580091,0.00070394281009265,170.6622359,2.42340375,137.31969773388,-74.8342456572114,349.47364112497
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00094154916969242,0.00039692783949976,224.410619,2.580722118,112.755190723587,-99.4840099553083,324.994391402483
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00091484697841947,0.00036807485758189,71.0193117,0.923251052,111.634859443496,-100.609459181705,323.879178068697
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00078919532412494,0.00054041417340072,81.69856209,0.196076549,106.362952083445,-105.906888970353,318.632793137242
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00423028179802866,0.00064465560214348,370.2795254,2.554928725,250.738998783341,38.3095231498722,463.168474416809
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00377440217582845,0.001048389429551,262.5621361,3.413307769,231.61187189378,19.3059155279124,443.917828259647
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00648706440643193,0.00143322808306281,478.1053801,5.880696175,345.42576522566,131.927306925202,558.924223526117
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00431214466066512,0.00079948053450205,488.9858648,11.83345793,254.173680407479,41.7187217449367,466.628639070022
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0012024424198528,0.00057158953104211,412.4972905,2.062486453,123.701366111651,-88.4934721621746,335.896204385476
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0013446162002136,0.00067778806869511,468.1176464,3.042764702,129.666484544023,-82.5084892666601,341.841458354707
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00199649811577708,0.00102484050444962,132.2391605,0.978569787,157.01718746822,-55.1056688047372,369.140043741177
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00364496424990616,0.00073925705631723,253.2933803,1.646406972,226.181105715883,13.904531589174,438.457679842592
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00276749760408167,0.00081196458117713,183.982931,2.244591758,189.36565036598,-22.7781758545497,401.50947658651
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00323935786696495,0.00090186236660997,341.6514086,8.404624652,209.163269480323,-3.03754464476452,421.36408360541
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0206601854916273,0.0132078671059336,614.0518172,4.3370591,940.080740390548,703.688859198142,1176.47262158295
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00826563730909536,0.00473254319988165,553.5802331,15.06148595,420.04851196611,205.17707211031,634.919951821909
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.00756579801600833,0.00405825154715457,433.6021987,7.251617097,390.685683909501,176.409717060912,604.961650758091
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00217056903480565,0.00084116434736965,145.6542648,1.71335692,164.320599145129,-47.7991663591943,376.440364649452
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.00408059461824014,0.00222543844128312,372.8583737,8.19883524,244.458644185043,32.0731653882402,456.844122981845
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.00224580723809251,0.00157067994161855,137.6502423,3.767816255,167.477333052788,-44.6425092030234,379.5971753086
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.00119666390353664,0.00050157367136345,116.7959682,2.858430699,123.458919620449,-88.7367903508377,335.654629591737
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.00110617755274473,0.00044309180862467,22.55582026,0.666533592,119.662426359757,-92.5475888817105,331.872441601224
