"Location","Site","Section","sample","min_depth","max_depth","midpoint","K","K_sd","K_ICP","K_ICP_sd","K_fit_OLS","K_lwr_OLS","K_upr_OLS","K_fit_WLS","K_lwr_WLS","K_upr_WLS"
"Bird Island","BI10","BI10.7",271,265,266,265.5,-2.747638866047,-0.13738194330235,2.56345768651981,0.12817288432599,2.52759544329873,1.19213648608834,3.86305440050912,2.03554593247794,-0.427674489846117,4.49876635480199
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-2.54813814504065,-0.127406907252032,2.65830437436488,0.132915218718244,2.61826288245552,1.28455454661429,3.95197121829675,2.19723583689173,-0.129886631692116,4.52435830547558
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-3.75786971551402,-0.187893485775701,1.48305452117345,0.0741527260586725,2.06847407463238,0.719311547139561,3.4176366021252,1.21678132520121,-1.93590725947698,4.36946990987939
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-2.88279759595426,-0.144139879797713,1.66914370428063,0.0834571852140315,2.46616962058211,1.12934421203914,3.80299502912507,1.92600346060537,-0.62943478638968,4.48144170760041
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.92208021097545,-0.0961040105487723,2.27446989724755,0.113723494862377,2.90278851905045,1.57250052870986,4.23307650939104,2.70463875255978,0.804400829586734,4.60487667553283
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-2.51952309487501,-0.12597615474375,1.61729184485843,0.0808645922429217,2.63126761400122,1.2977842733582,3.96475095464424,2.22042755621355,-0.0871760910154031,4.52803120344249
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-2.55551695434344,-0.127775847717172,2.76103263693938,0.138051631846969,2.6149094221766,1.28114200471307,3.94867683964013,2.19125551278644,-0.140900262237141,4.52341128781003
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-2.67336111216894,-0.133668055608447,1.46180507796804,0.0730902538984018,2.5613525831049,1.22658257119843,3.89612259501137,2.09574603032236,-0.316799700344093,4.50829176098881
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-2.87286805918778,-0.143643402959389,1.31896882034248,0.0659484410171238,2.4706823144014,1.1339622417576,3.8074023870452,1.93405107989489,-0.614611976719815,4.4827141365096
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-1.61174664830466,-0.0805873324152331,2.76834255449169,0.138417127724584,3.04382635224639,1.71406288075875,4.37358982373402,2.95615565852141,1.26735181291731,4.64495950412551
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-1.93607319497298,-0.0968036597486492,1.64539245750957,0.0822696228754787,2.89642910331091,1.56609914524797,4.22675906137385,2.69329781988739,0.783523063935001,4.60307257583979
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-2.60832049760129,-0.130416024880065,2.04919408483512,0.102459704241756,2.59091170416614,1.25670877640574,3.92511463192654,2.14845967816989,-0.219716054495738,4.51663541083551
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-2.22771033047168,-0.111385516523584,2.1093012528871,0.105465062644355,2.76388826784272,1.43232437368091,4.09545216200453,2.45693385927396,0.34834461458884,4.56552310395907
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-2.20513866775801,-0.1102569333879,2.00725974562645,0.100362987281323,2.77414645059733,1.44270251579165,4.10559038540301,2.47522757755339,0.382029010578093,4.56842614452869
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-2.30975673077926,-0.115487836538963,2.89900677400178,0.144950338700089,2.72660049780161,1.39456604162051,4.0586349539827,2.39043748494353,0.225900281522197,4.55497468836487
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-2.04817706845992,-0.102408853422996,2.4804746085871,0.124023730429355,2.84548106123194,1.51475787581916,4.17620424664471,2.60244068164206,0.616253631183027,4.58862773210109
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.72958798182844,-0.136479399091422,3.27293956273226,0.163646978136613,2.53579905999925,1.20051157897296,3.87108654102553,2.05017568283253,-0.400729536138776,4.50108090180383
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-2.24264517506689,-0.112132258753344,2.72008473287597,0.136004236643798,2.75710080308158,1.4254552829369,4.08874632322626,2.44482957422249,0.326056618237608,4.56360253020738
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-2.66315990463418,-0.133157995231709,2.1551866425834,0.10775933212917,2.56598874361007,1.23130991046212,3.90066757675802,2.10401383137531,-0.301572568622905,4.50960023137352
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-1.55626196547245,-0.0778130982736225,2.55548583255598,0.127774291627799,3.06904257241565,1.73929091999836,4.39879422483294,3.00112448378839,1.35010627034271,4.65214269723406
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.71243127129351,-0.0856215635646753,2.40763891118296,0.120381945559148,2.99806803677356,1.66821961398455,4.32791645956257,2.87455351199841,1.11716837298848,4.63193865100834
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-2.17370694320329,-0.108685347160164,2.94387430460428,0.147193715230214,2.78843128104447,1.45714756341797,4.11971499867097,2.500702134804,0.428934740721615,4.57246952888638
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.67253187105639,-0.0836265935528193,2.935746890153,0.14678734450765,3.01620118649424,1.68639622277596,4.34600615021252,2.90689088991847,1.17668527943197,4.63709650040497
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.57531641297708,-0.0787658206488539,2.40575299993199,0.1202876499966,3.06038286456559,1.73062995689508,4.39013577223609,2.98568137270518,1.32168754187005,4.64967520354031
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.58541774252742,-0.0792708871263708,2.55914675227097,0.127957337613549,3.05579209578146,1.7260373331562,4.38554685840671,2.97749452004015,1.30662164758615,4.64836739249415
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-1.53454812755681,-0.0767274063778406,3.26991806745903,0.163495903372951,3.07891089804448,1.74915710068016,4.4086646954088,3.01872295841708,1.38249048102275,4.65495543581141
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-1.38105609086128,-0.0690528045430641,3.10515002641261,0.15525750132063,3.14866869053737,1.81879111934625,4.47854626172849,3.14312407645008,1.61138142550786,4.6748667273923
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-1.8044131142221,-0.0902206557111048,3.11185344206977,0.155592672103489,2.95626488886919,1.62626729671423,4.28626248102415,2.8000047318441,0.97995183711054,4.62005762657766
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.52115111654264,-0.0760575558271319,3.16956999331022,0.158478499665511,3.08499946090723,1.7552424403326,4.41475648148185,3.0295808712075,1.40247043389405,4.65669130852095
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-1.64890001936814,-0.0824450009684072,3.28628897200456,0.164314448600228,3.02694119517339,1.69715590858354,4.35672648176325,2.92604386250583,1.21193504257072,4.64015268244094
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-1.5545330721455,-0.0777266536072752,3.23068621161604,0.161534310580802,3.06982830556859,1.74007662191882,4.39957998921836,3.00252570477328,1.3526847911289,4.65236661841766
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.79404418736824,-0.0897022093684119,2.60944193183122,0.130472096591561,2.9609772730646,1.63099991293671,4.29095463319249,2.80840846484023,0.995420617916279,4.62139631176419
"Bird Island","BI10","BI10.13",519,491,492,491.5,-2.45309287910233,-0.122654643955117,1.86565524143102,0.0932827620715509,2.66145826953549,1.32847196503251,3.99444457403848,2.27426743801593,0.0119747171689388,4.53656015886291
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-2.019609837676,-0.1009804918838,2.83355787584079,0.14167789379204,2.85846406022018,1.5278507014414,4.18907741899895,2.62559364465652,0.6588800032932,4.59230728601984
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-1.88133588616632,-0.094066794308316,3.12647634896678,0.156323817448339,2.92130566310879,1.59113087568431,4.25148045053326,2.73766091884851,0.865190605863591,4.61013123183342
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-1.95956867243306,-0.0979784336216529,1.83284125647889,0.0916420628239446,2.88575107286407,1.55534709442466,4.21615505130349,2.67425537490017,0.748466867897669,4.60004388190266
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.981576630201674,-0.0490788315100837,3.46327107843951,0.173163553921975,3.3302208148156,1.99912956213621,4.66131206749498,3.46689130638039,2.20678847634388,4.7269941364169
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.948324467070585,-0.0474162233535293,3.48508881242798,0.174254440621399,3.34533298314417,2.01408270214598,4.67658326414236,3.49384127954889,2.25632303730058,4.7313595217972
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.788597107488215,-0.0394298553744107,3.44344064124877,0.172172032062439,3.41792455365858,2.08578636310709,4.75006274421008,3.62329595707018,2.49418657022947,4.75240534391088
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.622515000258968,-0.0311257500129484,3.44376553347606,0.172188276673803,3.49340417737262,2.1601253889194,4.82668296582584,3.75790098459729,2.74134676316301,4.77445520603157
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.957090439168862,-0.0478545219584431,3.47005769561771,0.173502884780886,3.34134909658045,2.01014160294629,4.6725565902146,3.48673669775332,2.24326516587329,4.73020822963336
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.937317854660835,-0.0468658927330418,3.54936665862387,0.177468332931194,3.35033517740166,2.01903029629292,4.6816400585104,3.50276183933171,2.27271808365977,4.73280559500364
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-0.883508298934265,-0.0441754149467133,3.36677178617889,0.168338589308944,3.37479009964596,2.04320425229186,4.70637594700007,3.54637301967276,2.3528624239182,4.73988361542732
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.693927178069517,-0.0346963589034759,3.37909319610917,0.168954659805459,3.46094936089862,2.12818813195318,4.79371058984406,3.70002335816104,2.63509674135901,4.76494997496306
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.539202423207403,-0.0269601211603702,3.40967226400097,0.170483613200049,3.53126738895759,2.19733314518559,4.86520163272959,3.82542356071623,2.86524842234228,4.78559869909018
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.900500983144022,-0.0450250491572011,3.51039820166224,0.175519910083112,3.36706740494127,2.03557280188005,4.69856200800248,3.53260091162347,2.32755494515922,4.73764687808773
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.999003078011699,-0.0499501539005849,3.34505250060455,0.167252625030227,3.32230098681415,1.99128952003813,4.65331245359017,3.45276764473916,2.18082697026683,4.7247083192115
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.989297206302236,-0.0494648603151118,3.26587968200784,0.163293984100392,3.32671203118654,1.99565642845229,4.65776763392079,3.46063398958764,2.19528670801409,4.72598127116118
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-1.27289722374229,-0.0636448611871143,3.37447246376831,0.168723623188415,3.19782383872085,1.86774477903197,4.52790289840973,3.23078389440842,1.77263658906314,4.68893119975369
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-1.12298475374616,-0.056149237687308,3.28253482982259,0.164126741491129,3.26595481931909,1.93544036135101,4.59646927728716,3.35228387105932,1.99608673080607,4.70848101131257
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-1.25695242704606,-0.0628476213523032,3.47603583597093,0.173801791798547,3.20507029816736,1.8749535475217,4.53518704881302,3.24370671814913,1.79640617093271,4.69100726536554
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-1.37786335979811,-0.0688931679899055,3.32761977992749,0.166380988996374,3.1501196965686,1.82023753064461,4.48000186249258,3.1457116980778,1.61614193027428,4.67528146588132
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.646668504544132,-0.0323334252272066,3.35061271698376,0.167530635849188,3.48242709233177,2.14932793251795,4.81552625214558,3.73832522677834,2.70541463774934,4.77123581580734
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.847509437797926,-0.0423754718898963,3.51121736936549,0.175560868468275,3.39115056458728,2.05936374457088,4.72293738460369,3.57554911681556,2.40647114353303,4.74462709009809
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.694817907620923,-0.0347408953810461,3.39516329883915,0.169758164941958,3.46054454949243,2.12778951784575,4.7932995811391,3.69930144610328,2.63377123237729,4.76483165982928
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.967048728453317,-0.0483524364226658,3.36625114456966,0.168312557228483,3.33682333555437,2.00566369843516,4.66798297267358,3.47866577533055,2.22843078382175,4.72890076683936
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-1.24691037231012,-0.0623455186155061,3.2809272853481,0.164046364267405,3.20963412822365,1.87949258661685,4.53977566983045,3.25184553019042,1.81137591037896,4.69231515000188
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.661278590339081,-0.033063929516954,3.46949067579433,0.173474533789717,3.47578722126661,2.14279444598339,4.80877999654982,3.72648414989528,2.68367758042978,4.76929071936077
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-1.11954524246491,-0.0559772621232454,3.40030639396507,0.170015319698254,3.26751797998462,1.93699140503181,4.59804455493742,3.355071501337,2.00121258879284,4.70893041388115
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-1.02518207923058,-0.0512591039615289,3.33362844639259,0.166681422319629,3.31040337066407,1.97950716514213,4.64129957618602,3.43155027678491,2.14182370226468,4.72127685130515
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-1.19718075627809,-0.0598590378139043,3.36014432094508,0.168007216047254,3.23223483318918,1.9019585295016,4.56251113687676,3.29215003045585,1.88550365317845,4.69879640773326
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-1.41315680851709,-0.0706578404258547,3.52004852623221,0.17600242631161,3.13407982163371,1.80424387261713,4.46391577065029,3.11710731849953,1.56351645807783,4.67069817892122
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-1.39194768050035,-0.0695973840250177,3.4062759568175,0.170313797840875,3.14371877087823,1.8138562546231,4.47358128713337,3.13429673949223,1.59514139221532,4.67345208676914
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.756857297032874,-0.0378428648516437,3.45474740310353,0.172737370155177,3.43234940044004,2.10001034410872,4.76468845677137,3.64902020955783,2.54143582373436,4.7566045953813
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.11090920051631,-0.0555454600258156,3.3169338897158,0.16584669448579,3.27144281696756,1.94088539782004,4.60200023611508,3.36207077828266,2.01408258303206,4.71005897353325
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-1.23743107389857,-0.0618715536949286,3.09969994864734,0.154984997432367,3.21394220143583,1.88377651141192,4.54410789145974,3.25952824354775,1.82550647538034,4.69355001171516
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-1.17594069136196,-0.0587970345680979,3.09185676786907,0.154592838393453,3.2418878423801,1.9115478988991,4.5722277858611,3.30936452496348,1.91716208734061,4.70156696258635
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-1.08549819498353,-0.0542749097491763,3.37085901032572,0.168542950516286,3.28299140078437,1.95233973670665,4.6136430648621,3.38266570663644,2.05195016550904,4.71338124776384
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-1.51663565701451,-0.0758317828507257,3.32365043936073,0.166182521968037,3.08705160964115,1.75729317600763,4.41681004327468,3.03324052825437,1.40920459061808,4.65727646589065
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-1.26216164587798,-0.0631080822938988,3.2024783161024,0.16012391580512,3.20270285543776,1.87259864424976,4.53280706662576,3.23948478806911,1.78864064833881,4.69032892779941
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-1.18510583898426,-0.0592552919492132,3.3694840691428,0.16847420345714,3.2377225418227,1.90741050551004,4.56803457813537,3.30193642227035,1.90350156099643,4.70037128354426
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-1.3193700332448,-0.0659685016622398,3.25408138167879,0.162704069083939,3.17670326027502,1.84672234718093,4.50668417336912,3.1931189471922,1.70335357145081,4.68288432293359
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-1.2571131861731,-0.0628556593086548,3.24904982264554,0.162452491132277,3.2049972376877,1.87488087729131,4.53511359808409,3.24357642725217,1.79616652414767,4.69098633035667
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.996358341256327,-0.0498179170628163,3.49280090021056,0.174640045010528,3.32350294492059,1.99247952682014,4.65452636302104,3.45491113189559,2.18476712001008,4.7250551437811
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-1.3809226858975,-0.0690461342948749,3.22107669476204,0.161053834738102,3.14872931932295,1.8188515577936,4.4786070808523,3.14323219754224,1.61158033877129,4.67488405631319
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-1.14954445804779,-0.0574772229023895,3.46165013775385,0.173082506887693,3.2538841843778,1.9234600803036,4.58430828845201,3.33075795361839,1.95650377429735,4.70501213293943
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-1.13999475689663,-0.0569997378448314,3.49279348813062,0.174639674406531,3.25822425364533,1.92776831731584,4.58868018997481,3.33849772647997,1.97073634284148,4.70625911011846
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-1.10484343800972,-0.0552421719004858,3.32043886354209,0.166021943177105,3.27419953458859,1.94362009163951,4.60477897753767,3.36698691369781,2.02312201970328,4.71085180769234
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-0.684455668522359,-0.034222783426118,3.35188381060391,0.167594190530196,3.46525389429208,2.1324263731027,4.79808141548145,3.70769975885578,2.64919108956005,4.7662084281515
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-1.44151412864522,-0.0720757064322608,2.94545439985419,0.147272719992709,3.12119222110577,1.79138611744433,4.45099832476721,3.09412448235829,1.52123121809599,4.66701774662059
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-1.17773855647428,-0.058886927823714,3.31967300208398,0.165983650104199,3.24107076350008,1.91073634780724,4.57140517919292,3.3079074042238,1.91448241551077,4.70133239293682
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-1.69195526746403,-0.0845977633732014,3.23147739652029,0.161573869826015,3.00737380179545,1.67754928786647,4.33719831572444,2.89114875579133,1.147712228209,4.63458528337367
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-1.13964574171027,-0.0569822870855136,3.15266977512717,0.157633488756359,3.25838287118322,1.92792575754093,4.58883998482551,3.3387805937891,1.97125649800802,4.70630468957019
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-1.04852867041002,-0.0524264335205012,3.39265103878663,0.169632551939332,3.29979300482377,1.96899493205382,4.63059107759372,3.41262850007578,2.10703799004081,4.71821901011076
