"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","Mo_inc","Mo_coh","Mo_inc_sd","Mo_coh_sd","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err"
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,21781.5454545455,64274.4545454545,1.34272727272727,-1.58541774259144,-0.158541774259144,0.626686759178969,0.0626686759178969,-0.325312182508151,-0.0325312182508151,-1.23152444161458,-0.123152444161458,4.42664179599169,0.442664179599169,-0.174140450981037,-0.0174140450981037,-0.139900301580402,-0.0139900301580402,-0.519066316141549,-0.0519066316141549,-1.258343268429,-0.1258343268429,-2.03034168744015,-0.203034168744015,1.07481404426164,0.107481404426164,1.13590379185402,0.113590379185402,2.55914675227097,0.460646415408775,4.6301332176129,0.601917318289677,1.64087632228032,0.229722685119245,-0.0736991221674383,-0.0088438946600926,5.41583302408323,0.974849944334982,-4.0376087211214,-0.282632610478498,-3.31198262259165,-1.78847061619949,-0.892467186928336,-0.124945406169967,-1.38650136476128,-0.124785122828515,-2.87765149687048,-0.460424239499278,0.369749908223692,0.00739499816447385,-2.03582871003053,-0.101791435501526,0.127957337613549,0.231506660880645,0.0820438161140161,-0.00368495610837192,0.270791651204162,-0.20188043605607,-0.165599131129583,-0.0446233593464168,-0.0693250682380641,-0.143882574843524,0.0184874954111846,-0.101791435501526,34087.9090909091,5561.09090909091,1045.25073112105,151.62747412356,0.163200453454545,0.00410627444066505,19.76825892,1.976825892
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,25273.7692307692,71463.6153846154,1.37692307692308,-1.53454812761851,-0.153454812761851,0.663539076469498,0.0663539076469498,-0.543816607967411,-0.0543816607967411,-0.991998077677164,-0.0991998077677164,4.47919551331306,0.447919551331306,-0.824076163401259,-0.0824076163401259,0.109994495899768,0.0109994495899768,-0.196995388156937,-0.0196995388156937,-2.45083885949267,-0.245083885949267,-0.953254992026939,-0.0953254992026939,0.688867662580657,0.0688867662580657,1.5539314680779,0.15539314680779,3.26991806745903,0.588585252142625,3.79001257097355,0.492701634226561,2.71602553759835,0.38024357526377,0.342731194049952,0.0411277432859942,4.99110200438347,0.898398360789025,-3.86008527185597,-0.270205969029918,-3.79818127222492,-2.05101788700146,-2.17100655416143,-0.3039409175826,-1.60930023513829,-0.144837021162447,-2.30871851996975,-0.369394963195159,0.0450809231877916,0.000901618463755831,-1.40757844430177,-0.0703789222150887,0.163495903372951,0.189500628548677,0.135801276879918,0.0171365597024976,0.249555100219174,-0.193004263592798,-0.189909063611246,-0.108550327708072,-0.0804650117569147,-0.115435925998487,0.00225404615938958,-0.0703789222150887,42842.3846153846,6372.69230769231,517.823093739799,184.588454232375,0.148755290461538,0.00423684129207317,56.8446065,5.68446065
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,15770.5833333333,57516.75,1.33833333333333,-1.38105609092418,-0.138105609092418,0.447342724690797,0.0447342724690797,0.354439704729408,0.0354439704729408,-0.33564585843712,-0.033564585843712,4.5586459441794,0.45586459441794,-0.281719426998025,-0.0281719426998025,-0.873714791240801,-0.0873714791240802,-1.05865758151463,-0.105865758151463,-2.93243020240352,-0.293243020240352,-0.607531810445479,-0.0607531810445479,1.4795285778054,0.14795285778054,0.630798810558749,0.063079881055875,3.10515002641261,0.55892700475427,3.90747804254626,0.507972145531013,2.53042524723946,0.354259534613524,-0.133146178965946,-0.0159775414759135,4.85134478435307,0.873242061183553,-3.98723730790316,-0.279106611553221,-3.46803866708922,-1.87274088022818,-1.77353917071899,-0.248295483900658,-1.30977624339934,-0.11787986190594,-2.36212035102483,-0.377939256163972,-0.0142422579425014,-0.000284845158850029,-1.34629792350741,-0.0673148961753706,0.15525750132063,0.195373902127313,0.126521262361973,-0.0066573089482973,0.242567239217653,-0.199361865395158,-0.173401933354461,-0.0886769585359493,-0.0654888121699669,-0.118106017551241,-0.000712112897125072,-0.0673148961753706,18568.9166666667,4186.83333333333,1973.17766137095,303.681302245188,0.226903901166667,0.0192419662268625,31.84980956,3.184980956
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,21292.7272727273,58885,1.33545454545455,-1.80441311417951,-0.180441311417951,0.448463584982076,0.0448463584982076,-0.0865508911534922,-0.00865508911534922,-1.09496122459462,-0.109496122459462,4.1886528896379,0.41886528896379,-0.642118835475443,-0.0642118835475444,-0.00537426794854845,-0.000537426794854845,-0.428445867215468,-0.0428445867215468,-2.46256345270235,-0.246256345270236,-0.868051190484931,-0.0868051190484931,1.4492478901152,0.14492478901152,1.30611447901918,0.130611447901918,3.11185344206977,0.560133619572559,3.73533761618157,0.485593890103604,2.73996836630813,0.383595571283138,0.239667261156927,0.0287600713388312,4.96648509202531,0.893967316564556,-3.50435803151832,-0.245305062206282,-3.66686342764081,-1.98010625092604,-1.95593354012219,-0.273830695617107,-1.43073656048752,-0.128766290443877,-2.45468687143679,-0.392749899429886,-0.20962926738068,-0.0041925853476136,-1.5711040791554,-0.0785552039577702,0.155592672103489,0.186766880809078,0.136998418315407,0.0119833630578464,0.248324254601265,-0.175217901575916,-0.18334317138204,-0.0977966770061095,-0.071536828024376,-0.12273434357184,-0.010481463369034,-0.0785552039577702,34476.4545454545,5588.45454545455,1142.66104892364,206.865349266794,0.162143465272727,0.00497309987343341,38.5145956,3.85145956
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,22271.5833333333,59847.8333333333,1.28333333333333,-1.52115111643725,-0.152115111643725,0.472240124732505,0.0472240124732505,-0.0961909298135684,-0.00961909298135684,-0.968150567620548,-0.0968150567620548,4.02367320079638,0.402367320079638,-0.154765157438267,-0.0154765157438267,0.0186068753588575,0.00186068753588575,-0.229061776803401,-0.0229061776803401,-2.93869802106125,-0.293869802106125,-1.20830749820948,-0.120830749820948,1.19824473508237,0.119824473508237,1.40356013141366,0.140356013141366,3.16956999331022,0.57052259879584,3.86545590420896,0.502509267547165,2.98960465985734,0.418544652380027,0.321211174538054,0.0385453409445665,4.78959706250124,0.862127471250224,-3.91253191937439,-0.273877234356207,-3.70536605712528,-2.00089767084765,-2.2896600104052,-0.320552401456727,-1.83688035556811,-0.16531923200113,-2.37901885227534,-0.380643016364054,0.167358827088417,0.00334717654176835,-1.17934042675592,-0.0589670213377958,0.158478499665511,0.193272795210448,0.149480232992867,0.0160605587269027,0.239479853125062,-0.195626595968719,-0.185268302856264,-0.11448300052026,-0.0918440177784057,-0.118950942613767,0.00836794135442087,-0.0589670213377958,36977.75,5991.5,934.663587996918,106.106721576139,0.162107014333333,0.00433464220674764,64.63475063,6.463475063
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,20921.7272727273,58109.6363636364,1.32181818181818,-1.64890001927634,-0.164890001927634,0.435846574633183,0.0435846574633183,-0.164719816915332,-0.0164719816915332,-1.30771079277699,-0.130771079277699,4.15653397354293,0.415653397354293,-0.101387811106102,-0.0101387811106102,-0.052310249320092,-0.0052310249320092,-0.2152800354531,-0.02152800354531,-2.83645979396095,-0.283645979396095,-0.834560857841892,-0.0834560857841892,1.22318097025283,0.122318097025283,1.34576785822186,0.134576785822186,3.28628897200456,0.591532014960821,3.7536609691338,0.487975925987394,2.72106636917012,0.380949291683817,-0.693440177409823,-0.0832128212891787,4.04506955720792,0.728112520297426,-3.76462538628786,-0.26352377704015,-3.13959832909983,-1.69538309771391,-0.946896538456261,-0.132565515383877,-1.87477506420039,-0.168729755778035,-2.02901747675901,-0.324642796281442,0.0615381860374464,0.00123076372074893,-1.41927108134069,-0.0709635540670346,0.164314448600228,0.18768304845669,0.136053318458506,-0.0346720088704911,0.202253477860396,-0.188231269314393,-0.156979916454992,-0.047344826922813,-0.0937387532100193,-0.101450873837951,0.00307690930187232,-0.0709635540670346,34300.0909090909,5761.09090909091,2290.95532276583,148.37011460901,0.168467554181818,0.0088418140009814,29.55260302,2.955260302
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,21790,55455.7272727273,1.31272727272727,-1.55453307212498,-0.155453307212498,0.506262808183398,0.0506262808183398,-0.47833766237141,-0.047833766237141,-1.3225616066872,-0.13225616066872,3.35351108460931,0.335351108460931,-0.930202846084336,-0.0930202846084336,0.175420864821577,0.0175420864821577,0.201284375411499,0.0201284375411499,-2.54360639491179,-0.254360639491179,-0.670277111579541,-0.0670277111579541,1.65722387751384,0.165722387751384,1.60581568321965,0.160581568321965,3.23068621161604,0.581523518090888,3.75159773530458,0.487707705589595,2.62253505382403,0.367154907535365,-0.802348738782333,-0.09628184865388,3.75712401131569,0.676282322036823,-3.77542105748454,-0.264279474023918,-2.86413794149919,-1.54663448840957,-0.880661673572347,-0.123292634300129,-1.47338203882678,-0.132604383494411,-2.10425922085807,-0.336681475337291,0.0764623046142932,0.00152924609228586,-1.53819464565136,-0.0769097322825681,0.161534310580802,0.187579886765229,0.131126752691202,-0.0401174369391167,0.187856200565784,-0.188771052874227,-0.14320689707496,-0.0440330836786174,-0.0736691019413392,-0.105212961042904,0.00382311523071466,-0.0769097322825681,38305.9090909091,5961.09090909091,876.010211646583,155.329620192322,0.155643579727273,0.00353544024995901,26.05373802,2.605373802
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,20826.0833333333,59943.75,1.42416666666667,-1.79404418737164,-0.179404418737164,0.305020625492332,0.0305020625492332,-0.344736858423016,-0.0344736858423016,-1.38993501167461,-0.138993501167461,4.15972693496871,0.415972693496871,-0.50478914242751,-0.050478914242751,-0.255342826029321,-0.0255342826029321,-0.359153254184365,-0.0359153254184365,-1.81250625021138,-0.181250625021138,-0.527440167464404,-0.0527440167464404,1.41330201143247,0.141330201143247,1.10989812589274,0.110989812589274,2.60944193183122,0.469699547729619,3.62668380151564,0.471468894197033,1.8683168375524,0.261564357257337,-1.11605283295723,-0.133926339954868,5.19857295287879,0.935743131518182,-2.13908385104773,-0.149735869573341,-2.87111157959329,-1.55040025298038,-1.37773631263946,-0.192883083769525,-0.308535200923884,-0.0277681680831495,-2.84778967617713,-0.455646348188341,-0.505850776693472,-0.0101170155338694,-2.13685529374585,-0.106842764687292,0.130472096591561,0.181334190075782,0.0934158418776202,-0.0558026416478617,0.259928647643939,-0.106954192552387,-0.143555578979664,-0.0688868156319731,-0.0154267600461942,-0.142389483808857,-0.0252925388346736,-0.106842764687292,32742.9166666667,5434,1161.33821385921,142.875024854846,0.166063939583333,0.0048276544419602,25.38306341,2.538306341
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,21587.2727272727,62373.4545454545,1.33818181818182,-2.4530928789715,-0.24530928789715,0.421066290946844,0.0421066290946844,-1.01926227234177,-0.101926227234177,-1.61107207568514,-0.161107207568514,4.30958186528053,0.430958186528053,-0.0241070191030968,-0.00241070191030968,-0.054241125947172,-0.0054241125947172,0.111856478490041,0.0111856478490041,-1.27039747309285,-0.127039747309285,-1.07207557495245,-0.107207557495245,1.39895660841561,0.139895660841561,1.26278717696094,0.126278717696095,1.86565524143102,0.335817943457583,4.04847264408774,0.526301443731406,0.92308755798501,0.129232258117901,-0.635253197439384,-0.0762303836927261,5.05059087800569,0.909106358041024,-2.11114966591256,-0.147780476613879,-2.11988556722862,-1.14473820630346,-0.44213008246959,-0.0618982115457426,-0.255625868130085,-0.0230063281317077,-3.56277980322316,-0.570044768515706,0.0745391525883319,0.00149078305176664,-2.83552128969438,-0.141776064484719,0.0932827620715509,0.202423632204387,0.0461543778992505,-0.0317626598719692,0.252529543900284,-0.105557483295628,-0.105994278361431,-0.0221065041234795,-0.0127812934065043,-0.178138990161158,0.00372695762941659,-0.141776064484719,35579.7272727273,5895.09090909091,2148.9349497325,322.510605886211,0.165775222090909,0.00377420733916301,38.12452987,3.812452987
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,21632,65648.6363636364,1.41363636363636,-2.01960983777004,-0.201960983777004,0.543244181051647,0.0543244181051647,-0.613112769332627,-0.0613112769332627,-1.37346869958602,-0.137346869958602,4.6090567253675,0.46090567253675,-0.339910018145682,-0.0339910018145682,-0.143109140086888,-0.0143109140086888,-0.0379048866373664,-0.00379048866373664,-1.77094441766071,-0.177094441766071,-1.46877887939035,-0.146877887939035,1.41174058206281,0.141174058206281,1.20279716012771,0.120279716012771,2.83355787584079,0.510040417651342,3.88357646236119,0.504864940106955,1.98013908162668,0.277219471427736,-0.749015398926924,-0.0898818478712309,4.51909038539595,0.813436269371271,-3.80567717659453,-0.266397402361617,-2.61106473270411,-1.40997495566022,-0.6273838064526,-0.087833732903364,-1.1821031059347,-0.106389279534123,-2.56468518270184,-0.410349629232295,0.18779346651441,0.00375586933028821,-1.86422786842431,-0.0932113934212157,0.14167789379204,0.19417882311806,0.0990069540813342,-0.0374507699463462,0.225954519269797,-0.190283858829726,-0.130553236635206,-0.03136919032263,-0.059105155296735,-0.128234259135092,0.00938967332572052,-0.0932113934212157,34173,5605.90909090909,1998.69952719262,169.846668819529,0.164327659181818,0.00605834033624731,23.11355335,2.311355335
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,21969.2,75244.2,1.42,-1.88133588616632,-0.188133588616632,0.321348213374797,0.0321348213374797,-0.764639922064916,-0.0764639922064916,-1.0917179520168,-0.10917179520168,4.5027932122759,0.45027932122759,-0.274821952423656,-0.0274821952423656,-0.53696662167744,-0.053696662167744,0.0440310068590746,0.00440310068590746,-0.754535824215756,-0.0754535824215756,-1.40541911710755,-0.140541911710755,1.23663016880912,0.123663016880912,0.60463467435354,0.060463467435354,3.12647634896678,0.56276574281402,3.72453626185039,0.48418971404055,2.35026679280354,0.329037350992495,-0.48146919801742,-0.0577763037620904,4.75947508813689,0.85670551586464,-3.27636063157498,-0.229345244210249,-3.04281374311353,-1.64311942128131,-1.24884095456733,-0.174837733639426,-1.76447639248263,-0.158802875323436,-2.38845826048118,-0.38215332167699,-0.0463487606408846,-0.000926975212817691,-1.71198655087963,-0.0855993275439815,0.156323817448339,0.186226813092519,0.117513339640177,-0.024073459900871,0.237973754406845,-0.163818031578749,-0.152140687155676,-0.0624420477283665,-0.0882238196241313,-0.119422913024059,-0.00231743803204423,-0.0855993275439815,30715.8,5547,2061.69896498549,178.156610255634,0.1812110093,0.0116878752857954,27.05462698,2.705462698
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,19465.1538461538,53638,1.33384615384615,-0.981576630268179,-0.0981576630268179,0.806830505951123,0.0806830505951123,-0.411119081356648,-0.0411119081356648,-0.463548094208126,-0.0463548094208126,3.65615987902541,0.365615987902541,-0.894147000731567,-0.0894147000731567,-0.164418635916,-0.0164418635916,-0.56744768922628,-0.056744768922628,-2.81015007261895,-0.281015007261895,-0.626207759755679,-0.0626207759755679,1.25029293792747,0.125029293792747,1.20533164117743,0.120533164117743,3.46327107843951,0.623388794119111,4.53816136471225,0.589960977412593,2.24325653292895,0.314055914610052,0.870948413780337,0.10451380965364,4.45545756470698,0.801982361647256,-3.55970378966153,-0.249179265276307,-3.53636085674284,-1.90963486264113,-1.99780682187059,-0.279692955061883,-1.39659266208127,-0.125693339587314,-2.2979295368455,-0.367668725895279,0.182454313854721,0.00364908627709442,-2.96515560122101,-0.148257780061051,0.173163553921975,0.226908068235613,0.112162826646447,0.0435474206890169,0.222772878235349,-0.177985189483077,-0.176818042837142,-0.0998903410935295,-0.0698296331040635,-0.114896476842275,0.00912271569273604,-0.148257780061051,32215.2307692308,5434.15384615385,736.82982588091,160.940903312285,0.168708173846154,0.00441999096080199,20.52199678,2.052199678
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,18793.5384615385,53598.8461538462,1.42153846153846,-0.94832446698897,-0.094832446698897,0.801749340126342,0.0801749340126342,-0.238408255370557,-0.0238408255370557,-0.331608303518896,-0.0331608303518896,3.90865667237616,0.390865667237616,-0.855843614194805,-0.0855843614194805,-0.239757479771321,-0.0239757479771321,-0.88372881768434,-0.088372881768434,-3.46858363549269,-0.346858363549269,-0.21970779946337,-0.021970779946337,1.43803703816909,0.143803703816909,1.03751932181336,0.103751932181336,3.48508881242798,0.627315986237037,4.50609469028594,0.585792309737172,2.30604171439661,0.322845840015525,0.69441641468748,0.0833299697624976,4.48175304954835,0.806715548918703,-3.52345758913384,-0.246642031239369,-3.50431590044438,-1.89233058623996,-1.84787194547315,-0.258702072366241,-1.6430775328143,-0.147876977953287,-2.11160077712181,-0.337856124339489,0.157836179102921,0.00315672358205841,-3.0009071154618,-0.15004535577309,0.174254440621399,0.225304734514297,0.11530208571983,0.034720820734374,0.224087652477417,-0.176172879456692,-0.175215795022219,-0.0923935972736574,-0.0821538766407151,-0.10558003885609,0.00789180895514603,-0.15004535577309,29367.3076923077,5307.46153846154,830.933850617824,147.869094914283,0.180820653461538,0.00591109684603813,28.41964251,2.841964251
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,19866.3076923077,66045.0769230769,1.38538461538462,-0.788597107505174,-0.0788597107505174,0.760467285737831,0.0760467285737831,-0.259915013398494,-0.0259915013398494,-0.57836874451703,-0.057836874451703,4.55623644505868,0.455623644505868,-0.501563333293283,-0.0501563333293283,-0.336906612679135,-0.0336906612679135,-0.922221088435861,-0.0922221088435861,-3.3097993942633,-0.33097993942633,-0.733745666067533,-0.0733745666067533,1.2846685653658,0.12846685653658,0.829744663997504,0.0829744663997504,3.44344064124877,0.619819315424779,4.5025220912298,0.585327871859874,2.37513773818864,0.33251928334641,0.616051299801881,0.0739261559762257,4.59882066624069,0.827787719923324,-3.54422214632803,-0.248095550242962,-3.54891974738168,-1.91641666358611,-1.79230064766584,-0.250922090673218,-1.67472084332347,-0.150724875899112,-2.11003070265951,-0.337604912425521,0.118242357495823,0.00236484714991645,-2.98402070684709,-0.149201035342355,0.172172032062439,0.22512610456149,0.118756886909432,0.030802564990094,0.229941033312034,-0.177211107316401,-0.177445987369084,-0.089615032383292,-0.0837360421661734,-0.105501535132975,0.00591211787479113,-0.149201035342355,28009.8461538462,5206.84615384615,1070.9227210023,145.124570716475,0.186126874846154,0.0084470149463899,70.38997719,7.038997719
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,20964.6153846154,65795.5384615385,1.41076923076923,-0.622515000389044,-0.0622515000389044,1.06496515740647,0.106496515740647,0.306454431836035,0.0306454431836035,-0.309034835615417,-0.0309034835615417,4.76437478389043,0.476437478389043,-0.076052206716219,-0.0076052206716219,-0.0164490755791098,-0.00164490755791098,-0.638788121987885,-0.0638788121987885,-6.93320221367844,-0.693320221367844,-0.420657112497224,-0.0420657112497224,1.4847824399697,0.14847824399697,1.39612175336071,0.139612175336071,3.44376553347606,0.619877796025691,4.53831070920628,0.589980392196816,2.25156152684354,0.315218613758096,0.560673152463704,0.0672807782956445,4.63502467965895,0.834304442338612,-3.56311235843054,-0.249417865090137,-3.45741576482618,-1.86700451300614,-1.61520340809858,-0.226128477133802,-1.7921083512701,-0.161289751614309,-2.17892104734001,-0.348627367574402,0.176689172734314,0.00353378345468627,-2.99926384441743,-0.149963192220872,0.172188276673803,0.226915535460314,0.112578076342177,0.0280336576231852,0.231751233982948,-0.178155617921527,-0.172870788241309,-0.0807601704049292,-0.0896054175635052,-0.108946052367001,0.00883445863671568,-0.149963192220872,30909.2307692308,5459.61538461538,1069.42096122514,137.017966255973,0.176783745384615,0.00625635417181775,24.25268384,2.425268384
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,18354.5384615385,46608.6923076923,1.35230769230769,-0.957090439126723,-0.0957090439126723,0.708683518679926,0.0708683518679926,-0.538152990077792,-0.0538152990077792,-0.733700309091008,-0.0733700309091008,3.21564508324359,0.321564508324359,-0.560294115955005,-0.0560294115955005,0.101692648789879,0.0101692648789879,-0.0869792254056136,-0.00869792254056137,-3.87116885932388,-0.387116885932388,-0.383654786354765,-0.0383654786354765,1.58628672856246,0.158628672856246,1.51873274605893,0.151873274605893,3.47005769561771,0.624610385211188,4.5775388643127,0.595080052360651,2.30437696303829,0.32261277482536,0.562631716670505,0.0675158060004606,4.32068196265835,0.777722753278503,-3.52550439988013,-0.246785307991609,-3.3534028831918,-1.81083755692357,-1.67870094251917,-0.235018131952684,-1.83704450052838,-0.165334005047554,-2.18382458304818,-0.349411933287709,0.180599856982026,0.00361199713964051,-2.83740975011191,-0.141870487505596,0.173502884780885,0.228876943215635,0.115218848151914,0.0281315858335252,0.216034098132918,-0.176275219994006,-0.16767014415959,-0.0839350471259586,-0.091852225026419,-0.109191229152409,0.00902999284910129,-0.141870487505596,31057.8461538462,5487.53846153846,979.707596356675,169.501040008911,0.176709254461538,0.00268037723819358,28.08949975,2.808949975
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,17416.5833333333,46639,1.30666666666667,-0.937317854648394,-0.0937317854648394,0.668318197005946,0.0668318197005946,-0.179876323383052,-0.0179876323383052,-0.4408809683345,-0.04408809683345,3.58561040656479,0.358561040656479,-0.366918581311946,-0.0366918581311946,-0.0304463446907288,-0.00304463446907288,-0.22701949294466,-0.022701949294466,-4.55720443727538,-0.455720443727538,-0.420039877870351,-0.0420039877870351,1.6404270369397,0.16404270369397,1.26534823994857,0.126534823994857,3.54936665862387,0.638885998552297,4.6628184612636,0.606166399964268,2.34802052369548,0.328722873317367,0.541938345435211,0.0650326014522253,4.09343747235355,0.73681874502364,-3.70420671941121,-0.259294470358785,-3.44283608662239,-1.85913148677609,-1.93160454566303,-0.270424636392825,-2.00223670361556,-0.180201303325401,-2.18306141406654,-0.349289826250646,0.3640774133389,0.007281548266778,-2.29571340533188,-0.114785670266594,0.177468332931194,0.23314092306318,0.117401026184774,0.0270969172717606,0.204671873617678,-0.185210335970561,-0.172141804331119,-0.0965802272831517,-0.100111835180778,-0.109153070703327,0.018203870666945,-0.114785670266594,28378.75,5186.91666666667,1887.10548556152,233.254234428419,0.183069920666667,0.00636049475218899,32.86456422,3.286456422
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,16929.8461538462,45918,1.36230769230769,-0.883508298956326,-0.0883508298956326,0.825053559226739,0.0825053559226739,0.0331326342871954,0.00331326342871954,-0.404894731502456,-0.0404894731502456,3.58796035233821,0.358796035233821,-1.48949817038483,-0.148949817038483,-0.254549438164585,-0.0254549438164585,-0.662117596469527,-0.0662117596469527,-3.0877627822208,-0.30877627822208,-0.360844096814211,-0.0360844096814211,1.56680207150658,0.156680207150658,1.13022649715401,0.113022649715401,3.36677178617888,0.606018921512199,4.42084518551457,0.574709874116894,2.41143805668316,0.337601327935643,0.63785723399535,0.076542868079442,4.2495754667646,0.764923584017629,-3.41585109957866,-0.239109576970506,-3.25043047997647,-1.75523245918729,-1.57299054382438,-0.220218676135413,-1.70142174339585,-0.153127956905626,-2.19047612308321,-0.350476179693313,-0.0524117866505671,-0.00104823573301134,-2.90290595262746,-0.145145297631373,0.168338589308944,0.221042259275729,0.120571902834158,0.0318928616997675,0.21247877333823,-0.170792554978933,-0.162521523998823,-0.078649527191219,-0.0850710871697923,-0.10952380615416,-0.00262058933252836,-0.145145297631373,27134,5051.46153846154,850.149202591326,171.986247214041,0.186192237846154,0.00406954777494389,31.47956371,3.147956371
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,15819.5454545455,50811.9090909091,1.30363636363636,-0.693927177930917,-0.0693927177930917,0.572522751216559,0.0572522751216559,-0.0977219425632025,-0.00977219425632025,-0.487222352959865,-0.0487222352959865,4.19220417617916,0.419220417617916,-0.423029195320811,-0.0423029195320811,-0.632024600668993,-0.0632024600668993,-0.77159499051028,-0.077159499051028,-3.34391357807837,-0.334391357807837,-0.341950754773741,-0.0341950754773741,1.26633982031297,0.126633982031297,0.760317845097481,0.0760317845097481,3.37909319610917,0.608236775299651,4.33279730271643,0.563263649353136,2.34060830541904,0.327685162758665,0.660660645906836,0.0792792775088203,4.76538755711635,0.857769760280943,-3.44638280273903,-0.241246796191732,-3.30570634270954,-1.78508142506315,-1.59015688193847,-0.222621963471385,-1.84243702718981,-0.165819332447083,-2.16052850504115,-0.345684560806583,-0.242317761214665,-0.00484635522429331,-2.89101768643517,-0.144550884321759,0.168954659805459,0.216639865135822,0.117030415270952,0.0330330322953418,0.238269377855817,-0.172319140136951,-0.165285317135477,-0.0795078440969234,-0.0921218513594905,-0.108026425252057,-0.0121158880607333,-0.144550884321759,22577.6363636364,4675,1408.54487132837,181.314643644687,0.207411269363636,0.00730232867287039,40.47366511,4.047366511
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,16145.25,49209.6666666667,1.34416666666667,-0.53920242318326,-0.053920242318326,0.955024250982829,0.0955024250982829,0.212069693862826,0.0212069693862826,-0.454219807555384,-0.0454219807555384,3.86078896103523,0.386078896103523,-1.10828105947551,-0.110828105947551,-0.713828345588973,-0.0713828345588973,-0.831185577534431,-0.0831185577534431,-2.9725296964762,-0.29725296964762,-0.383622150546405,-0.0383622150546405,1.30323021495632,0.130323021495632,0.671755939522952,0.0671755939522952,3.40967226400097,0.613741007520175,4.34847037405222,0.565301148626789,2.38524031419202,0.333933643986883,0.688876542457871,0.0826651850949445,4.59410380507975,0.826938684914354,-3.46063041899538,-0.242244129329677,-3.37405288151421,-1.82198855601767,-1.76700445637164,-0.24738062389203,-1.79367270366388,-0.161430543329749,-2.14387513291522,-0.343020021266435,-0.237210607281756,-0.00474421214563511,-2.64991709904074,-0.132495854952037,0.170483613200049,0.217423518702611,0.119262015709601,0.0344438271228936,0.229705190253987,-0.173031520949769,-0.168702644075711,-0.088350222818582,-0.0896836351831941,-0.107193756645761,-0.0118605303640878,-0.132495854952037,23589.5,4706.5,1449.53901763159,195.383306256283,0.19989823275,0.00903294357113845,36.81900645,3.681900645
