"Element","Model","n_test_median","n_success","Failure_rate_pct","R2_single","RMSE_single","RMSE_ppm_single","R2_mean","R2_sd","R2_q05","R2_q25","R2_q75","R2_q95","RMSE_mean","RMSE_sd","RMSE_ppm_mean","RMSE_ppm_sd","R2_boot_s","RMSE_boot_s","Robustness_boot","Bootstrap_Unstable"
"Sr","RF",133,500,0,0.729746042675407,0.321684267928995,43.2809202105204,0.681466080667331,0.0480000573448516,0.596439737912564,0.651288883872128,0.718395465256398,0.749487733749622,0.345606301344171,0.0289776138713595,45.5540344833063,4.32598648223321,1,0,1,FALSE
"Sr","Bayes",133,2000,0,0.719033486991341,0.327997906598047,49.7050467588939,0.676047168942722,0.0461478946909675,0.593590464172835,0.649412512801582,0.707420293225516,0.746676188404624,0.350097690049864,0.0243028492108578,52.350171884488,5.8399166759059,0.939731277169681,0.395587473069126,0.805603777074158,FALSE
"Sr","PLS_LOO",133,2000,0,0.681443929954195,0.349250256346248,60.5526521980026,0.642698734745903,0.0512993652541649,0.553410130056565,0.612829761104964,0.677865375086946,0.716917047179495,0.367809179600122,0.0277242737656949,62.7338944734484,9.92632263154067,0.568832535950876,1,0.341299521570526,FALSE
"Sr","PLS_kfold",133,2000,0,0.681443929954195,0.349250256346248,60.5526521980026,0.642698734745903,0.0512993652541649,0.553410130056565,0.612829761104964,0.677865375086946,0.716917047179495,0.367809179600122,0.0277242737656949,62.7338944734484,9.92632263154067,0.568832535950876,1,0.341299521570526,FALSE
"Sr","OLS",133,2000,0,0.605940022011523,0.388440903375382,59.7735590156883,0.59155357762881,0.0499557650660096,0.502742483059667,0.562032335485939,0.626520199757306,0.66372153923012,0.39343865842412,0.0246303250066771,60.5787104774056,5.28700680476254,0,0.87455171361819,0.0501793145527241,FALSE
"Sr","WLS",133,2000,0,0.605899324973479,0.388460961218056,59.3656290640811,0.59155357762881,0.0499557650660096,0.502742483059667,0.562032335485939,0.626520199757306,0.66372153923012,0.39343865842412,0.0246303250066771,60.5787104774056,5.28700680476254,0,0.87455171361819,0.0501793145527241,FALSE
"Sr","OLS_weighted",133,2000,0,0.588442221601662,0.396971381054182,68.563181097856,0.59155357762881,0.0499557650660096,0.502742483059667,0.562032335485939,0.626520199757306,0.66372153923012,0.39343865842412,0.0246303250066771,60.5787104774056,5.28700680476254,0,0.87455171361819,0.0501793145527241,FALSE
"Sr","WLS_weighted",133,2000,0,0.605197017350042,0.38880693583257,61.616501941787,0.59155357762881,0.0499557650660096,0.502742483059667,0.562032335485939,0.626520199757306,0.66372153923012,0.39343865842412,0.0246303250066771,60.5787104774056,5.28700680476254,0,0.87455171361819,0.0501793145527241,FALSE
