"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,419.083333333333,174.247190316898,54.97448254,0.904111945,135.29604490308,40.24614766339,230.34594214277
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,357.545454545455,86.023675388074,53.58134359,0.512470791,124.051238979932,28.987159669914,219.11531828995
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,439.818181818182,92.4065129542482,126.2966844,0.909448982,139.084920172273,44.0387953365776,234.131045007969
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,589.727272727273,86.4292669286173,152.5618881,1.310436979,166.477782366938,71.443837557418,261.511727176457
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,677.5,203.913516526547,138.0986394,3.800967424,182.516477605839,87.4773529058205,277.555602305857
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,511.65,78.765658426553,172.6424549,2.126521142,152.210735856393,57.1737568457997,247.247714866987
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,626.090909090909,165.241311145521,142.7753473,1.931616323,173.122503335928,78.0875157442632,268.157490927593
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,622.4,94.3965630259445,129.6985539,0.996133225,172.448064157576,77.4132535760888,267.482874739063
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,484.727272727273,59.2015048948773,153.3496638,2.167962906,147.291150568977,52.2514570851448,242.330844052809
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,492.5,78.0262193694588,135.6264282,2.715802678,148.711459676099,53.67263770632,243.750281645877
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,289.666666666667,84.9859168368857,151.7312933,1.325348387,111.647759837816,16.5628578429278,206.732661832704
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,285.75,99.0685024708569,121.4529542,1.405222576,110.932068016781,15.8457988115148,206.018337222046
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,359.181818181818,88.4373429969695,127.9383347,0.485558929,124.350251423536,29.2866070339369,219.413895813136
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,848.363636363636,122.299855050832,230.1968823,2.48800676,213.738360258884,118.66308042607,308.813640091698
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,791.454545454545,120.78275012299,147.1050077,0.981019187,203.339371942414,108.279958809545,298.398785075282
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,647,83.0168657563028,90.62519465,1.806865583,176.943217893098,81.9069239892196,271.979511796976
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,412.636363636364,64.3774381709504,90.09213851,1.320509697,134.117991247953,39.0668177047383,229.169164791167
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,525.166666666667,127.839269349753,91.69283278,2.73622133,154.680634013242,59.644695264052,249.716572762432
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,655.181818181818,188.632880581206,107.4610267,2.19863695,178.438280111121,83.4013345822412,273.475225640001
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,366,84.3771296027543,263.6699608,4.67933169,125.596136605222,30.5342703957049,220.658002814739
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,1339.5,368.502744531534,227.4544094,2.714332835,303.483622846315,208.113097983638,398.854147708993
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,858.909090909091,215.111810250137,198.7277638,1.546696593,215.665329339892,120.586690033085,310.743968646698
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,657.416666666667,213.083619238736,302.9231828,5.375215015,178.84665358734,83.8095163307323,273.883790843948
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,679.636363636364,186.601325143887,245.5928888,4.87578685,182.906854962767,87.8674908379285,277.946219087606
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,916.181818181818,89.0896382098594,254.6825264,3.27008475,226.130764866052,131.031591485896,321.229938246208
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,1013.25,204.61810326024,111.667296,0.974152096,243.868016902652,148.72521977238,339.010814032923
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,813.363636363636,92.5464993689904,131.8281488,1.128119455,207.342816326231,112.277746852387,302.407885800074
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,826.363636363636,147.348751421431,224.4453244,2.552502686,209.718304072645,114.649610776548,304.786997368742
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,1238.5,274.818424903911,262.4737246,2.533130332,285.027910354944,189.741216759886,380.314603950002
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,1130.4,159.462430267028,198.8915063,1.2109063,265.274816094376,170.064612534153,360.4850196546
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,713.846153846154,90.3418010980577,204.6688961,2.906298325,189.158003997441,94.114072291621,284.201935703261
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,915.076923076923,177.704089963466,214.4801797,2.487970085,225.928867575071,130.830126892906,321.027608257236
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,943.692307692308,112.631689305885,191.8197183,0.230183662,231.157751845285,136.04734124984,326.268162440729
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,823.230769230769,158.037523944027,198.4859127,1.290158433,209.145835804547,114.078034036811,304.213637572283
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,793.692307692308,103.927366154913,217.6036906,2.023714323,203.748277848198,108.688312941292,298.808242755104
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,983.166666666667,160.13791404646,287.7800097,3.53969412,238.37089461768,143.242803273461,333.4989859619
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,1018.30769230769,125.694328044523,192.0094569,1.056052013,244.792208141271,149.646834088829,339.937582193712
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,950.272727272727,164.39166092542,237.2807242,5.125263643,232.360190774481,137.246960187979,327.473421360982
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,1103,198.310592024458,201.9638553,2.746708433,260.268018844242,165.07502543856,355.461012249923
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,739.666666666667,155.800182829472,256.1176349,1.075694066,193.876181829076,98.8278881700228,288.924475488129
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,686.916666666667,100.39780723188,217.7898692,1.350297189,184.237183473434,89.1969629842146,279.277403962653
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,825.25,106.744491022424,199.578966,1.576673831,209.514809492969,114.446434432999,304.58318455294
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,935,127.511853281461,119.2508257,0.643954459,229.569407967505,134.462644238323,324.676171696686
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,804.083333333333,131.837681420845,197.3571738,0.967050152,205.647028162269,110.58442371887,300.709632605669
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,889,104.366661343554,220.559147,3.021660314,221.163835941731,126.074889974211,316.252781909251
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,921.5,154.826295628946,211.7085625,0.296391987,227.102555307767,132.001279108581,322.203831506952
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,1276,80.6696969127813,255.3811775,0.817219768,291.880278854215,196.563852333847,387.196705374584
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,1180.69230769231,202.304384783336,253.6262866,2.967427554,274.464720760682,179.220635401499,369.708806119866
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,849.230769230769,112.258001827749,218.7762183,2.472171267,213.896811297375,118.821260167575,308.972362427176
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,703.076923076923,146.876627105008,219.7339196,1.186563166,187.190144325855,92.1477994349561,282.232489216754
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,737.875,124.934582882403,188.3177471,1.902009246,193.548790889666,98.5008253006857,288.596756478647
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,1114.53846153846,331.445977343874,254.965373,0.790392656,262.376439920941,167.176306559709,357.576573282172
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,578.916666666667,75.1863845669043,231.5407717,1.088241627,164.502362195531,69.4684264255095,259.536297965553
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,350.666666666667,120.567848370144,237.9234012,7.232871397,122.794279263298,27.7283371419308,217.860221384665
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,591.214285714286,134.36985614995,200.4648971,2.10488142,166.749503992277,71.7155471472164,261.783460837337
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,351,124.933982566794,201.5309088,1.61224727,122.855189205513,27.7893386388927,217.921039772134
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,505.384615384615,59.5490532551924,193.3528611,1.29546417,151.065863211746,56.0283288689749,246.103397554517
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,798.916666666667,143.176596826394,222.8833073,2.295698066,204.702924057925,109.641647971497,299.764200144353
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,836.923076923077,121.519176496594,201.1247375,1.28719832,211.647828815563,116.576045359171,306.719612271956
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,384.461538461538,92.4379209565492,74.85729626,0.127257404,128.96961032794,33.9122836866651,224.026936969216
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,559,98.8188578494341,180.6386068,1.390917272,160.86299314814,65.8287128615428,255.897273434738
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,525.307692307692,118.900087339038,178.3340179,0.49933525,154.706403604179,59.6704745718977,249.742332636461
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,423.307692307692,64.2396355004507,188.1781856,1.655968033,136.06796128616,41.018873750065,231.117048822256
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,516.666666666667,162.33205773875,182.2674644,2.168982826,153.12743048674,58.090862729279,248.163998244202
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,838.416666666667,133.338569972924,225.088187,2.903637612,211.920752210492,116.848521051648,306.992983369335
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,678.692307692308,120.535184777022,150.0197423,1.980260599,182.734347783765,87.6950901245803,277.773605442949
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,466.928571428571,104.235284359446,166.9684155,2.003620986,144.038796966119,48.9968392563432,239.080754675895
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,706,120.782863022864,192.3751513,0.865688181,187.724277665285,92.6815155989414,282.76703973163
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,583.461538461538,97.0099783395291,171.3980626,2.51955152,165.332845830742,70.2989230664902,260.366768594994
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,672.538461538462,72.8795986366274,190.1380415,3.764733223,181.609856542858,86.5712671082252,276.648445977492
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,728.666666666667,147.101284422631,248.0408721,3.844633517,191.866153735956,96.8198145215971,286.912492950316
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,667,53.4687674339805,211.4460624,1.057230312,180.597814426043,85.5597881817304,275.635840670355
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,739.583333333333,230.260507936449,202.828785,0.141980149,193.860954343522,98.8126760275204,288.909232659524
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,361.076923076923,74.6273648854332,146.7512531,2.846974309,124.696543612497,29.6333989668153,219.759688258179
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,378.307692307692,81.1627835642509,196.4487137,2.396674308,127.845119087034,32.7863239193052,222.903914254763
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,393.615384615385,114.44106085779,170.3369471,1.243459714,130.642291048788,35.5870662048969,225.69751589268
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,504.538461538462,128.877600448782,171.610596,0.995341457,150.911245666121,55.8736327736352,245.948858558607
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,397.076923076923,108.176908764041,185.0171857,2.997278408,131.274817371798,36.2203615712847,226.329273172311
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,424.923076923077,133.531807408361,185.3224681,1.871756928,136.363140236898,41.3143567649203,231.411923708876
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,715.416666666667,97.1413761982862,188.000363,1.52280294,189.44498353288,94.4008089827962,284.489158082965
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,636.846153846154,98.9165019548021,193.4016881,0.638225571,175.087807345603,80.0522122580184,270.123402433187
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,424.769230769231,121.842900111957,176.9254729,0.920012459,136.335027955876,41.2862156580471,231.383840253704
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,561.846153846154,82.3972553687785,188.3571252,0.772264213,161.38307034706,66.3488679660521,256.417272728067
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,388,84.1437262466232,157.6321242,0.788160621,129.616192791461,34.5596903278216,224.672695255101
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,592.5,111.425552931784,168.1855143,0.807290469,166.984442340823,71.950472985596,262.01841169605
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,719.5,86.3737406676536,209.1785709,1.798935709,190.191130325023,95.1463107594906,285.235949890556
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,517.615384615385,62.1979882599891,192.532482,1.598019601,153.300789553047,58.264296229267,248.337282876827
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,389.769230769231,96.9580268691508,187.3581473,2.023467991,129.939484023222,34.883388110425,224.995579936019
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,485.571428571429,90.237050454485,170.2979154,2.367141025,147.445403020043,52.4058076380101,242.484998402075
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,539.153846153846,88.8377229877096,172.0502391,1.169941626,157.236508896218,62.201419597731,252.271598194705
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,1009.5,112.808365260415,233.1635452,1.935257425,243.182780052724,148.041874142735,338.323685962713
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,897.571428571429,179.181778900953,213.4629871,1.280777922,222.730091598708,127.63801451631,317.822168681105
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,1211.38461538462,123.301485839614,261.5567621,2.354010859,280.073120824702,184.806900710607,375.339340938797
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,879.333333333333,105.814016371207,242.5140453,1.406581463,219.397447617475,124.311928985129,314.48296624982
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,383.461538461538,77.6644656890732,229.7243184,3.744506391,128.786880501293,33.7293182637794,223.844442738807
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,456.214285714286,136.746356200324,258.8993453,2.74433306,142.080977394899,47.0374764401704,237.124478349627
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,625.230769230769,90.0001424500297,150.1829657,1.697067512,172.965330128393,77.9303852245968,268.000275032188
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,877.857142857143,159.219663041036,171.0846086,1.505544556,219.127703587662,124.042698649981,314.212708525343
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,732.692307692308,134.075466694063,184.4496706,0.996028221,192.601758422716,97.5547205080092,287.648796337422
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,759.230769230769,140.541899948114,233.8952637,1.450150635,197.451126899123,102.399004425776,292.503249372471
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,471.25,123.429804612446,138.036883,6.40274082,144.828450859845,49.7870772559821,239.869824463707
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,724.823529411765,137.04480804381,172.0332159,8.636659734,191.163897931587,96.1182079017575,286.209587961416
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,775.266666666667,271.1176514954,154.8814977,4.521959852,200.381363657718,105.325766141419,295.436961174017
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,312.5,78.2832627754441,65.34606485,2.211412383,115.820090879594,20.7427995186736,210.897382240515
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,646.571428571429,243.789226204086,143.4502871,5.236474934,176.864905110249,81.8286431614849,271.901167059014
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,385.125,258.408945923575,73.24363877,2.496659877,129.090844539851,34.0336735567704,224.148015522931
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,300.333333333333,109.933529700365,66.66000584,1.215205903,113.59687798872,18.5156078025716,208.678148174867
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,125.266666666667,87.9402935979591,28.31046928,0.190321941,81.6069763370086,-13.5508482359298,176.764800909947
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,486.3125,136.078760894809,114.3906738,3.793152987,147.580818873719,52.5413089205666,242.620328826871
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,198.133333333333,115.089323488117,64.93648567,2.106412572,94.9218897053711,-0.199687923902744,190.043467334645
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,1101.8,374.949558512304,171.3250337,4.492499717,260.048743052265,164.856483226384,355.241002878146
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,1007.92857142857,199.567403028772,69.55534929,1.920119418,242.895633182278,147.755514865242,338.035751499315
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,896.133333333333,151.941185363034,130.2536735,4.448161977,222.467308705148,127.375762997518,317.558854412778
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,1016.28571428571,191.068424542473,131.8879867,3.844581339,244.42273244783,149.278392214292,339.567072681368
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,937.333333333333,217.162765378107,87.98899619,2.926433788,229.995777563015,134.888043617616,325.103511508414
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,1089,101.282682716157,183.5186364,7.306522756,257.70980127118,162.525261058323,352.894341484037
