"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-5.15574685017268,0.000576617,1.7677938836728,0.041156676,2.10331791294137,0.865410985845381,3.34122484003736
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-5.30318358741872,0.000497573,1.51918646247254,0.022190259,2.10025768375074,0.862537889041099,3.33797747846037
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.23800959492332,0.000531082,1.75511717877744,0.017909738,2.10161044940487,0.863818944823933,3.33940195398581
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-5.25781958457899,0.000520665,1.8771340909504,0.055133377,2.10119926892338,0.86343140684524,3.33896713100152
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.27839219774077,0.000510062,2.24808621124957,0.030083547,2.10077225926147,0.86302724342911,3.33851727509382
"Bird Island","BI10","BI10.4",145,141,142,141.5,-5.23643367886426,0.000531919,1.9678745492403,0.030710634,2.10164315946355,0.863849704861803,3.33943661406529
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.2139776887036,0.000543999,1.84328493792773,0.021906999,2.1021092609107,0.864286911145292,3.33993161067611
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.19109244996622,0.000556592,2.78544477911184,0.031666011,2.10258427193527,0.864730343624725,3.34043820024582
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-5.23460706328823,0.000532892,2.50889339868105,0.371333453,2.10168107309627,0.863885345495855,3.33947680069668
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.15859716417441,0.000574976,2.14413210575048,0.135962996,2.10325875120005,0.865356288184091,3.341161214216
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.28759525438677,0.00050539,1.72697527435961,0.058556283,2.10058123860327,0.862845880046363,3.33831659716017
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.28983068055804,0.000504261,1.60382281222429,0.041494084,2.10053483960835,0.862801774282969,3.33826790493372
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.18182778927061,0.000561773,1.91122949415456,0.051811841,2.10277657126061,0.864909247282617,3.3406438952386
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.12461854558497,0.000594849,2.3871478216565,0.042866217,2.10396401884505,0.866006167785333,3.34192186990477
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.20992579246876,0.000546208,2.27239064447821,0.102763012,2.10219336295587,0.864365578837303,3.34002114707444
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.25703742889974,0.000521072,2.12359582734576,0.023794572,2.10121550351787,0.863446738533989,3.33898426850174
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.15088198394249,0.000579429,2.04036114220213,0.131022298,2.10341888916971,0.865504265792211,3.34133351254721
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.30210914626725,0.000498108,2.56430186249729,0.144606736,2.10027998508646,0.862559149657548,3.33800082051537
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-5.32926535325967,0.000484763,1.50536088408727,0.038483459,2.09971632490992,0.862020338363139,3.33741231145669
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.12568964350544,0.000594212,2.68580424723322,0.043454784,2.10394178690216,0.865985754191392,3.34189781961294
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.15043992238244,0.000579685,2.71487306169614,0.154591105,2.10342806469622,0.865512737154596,3.34134339223784
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-5.09019844177707,0.00061568,2.66942931153879,0.092282265,2.10467845005389,0.866659657792876,3.3426972423149
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-5.13666988665219,0.000587723,2.5384132028606,0.112267444,2.10371387857195,0.865776214786744,3.34165154235715
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-5.11495968005523,0.000600622,2.48982097468842,0.120104386,2.10416450037221,0.866190039167985,3.34213896157644
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-5.14852192846117,0.000580798,2.21542051765197,0.085089883,2.10346787499787,0.865549482970983,3.34138626702477
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.28607402309447,0.000506159,2.20124044759096,0.032002711,2.10061281361295,0.862875882748533,3.33834974447737
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-5.13694352241033,0.000587562,2.91751933670332,0.16867968,2.10370819892826,0.865770986587677,3.34164541126884
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.12337967014517,0.000595586,2.74257474681014,0.153207334,2.10398973321486,0.866029773103363,3.34194969332635
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-5.34019721206208,0.000479493,2.18106683818404,0.059897145,2.09948942085574,0.861802581970142,3.33717625974134
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.05622378659072,0.000636957,3.42696109781462,0.919411339,2.10538363543363,0.867299920672101,3.34346735019517
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-5.16334041924131,0.000572255,2.94177243076844,0.152496095,2.10316029915963,0.865265190935924,3.34105540738333
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-5.15791754070728,0.000575367,2.81805821598564,0.065879465,2.10327285761349,0.865369333219935,3.34117638200705
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-5.11973244896973,0.000597762,2.85138962939041,0.157291165,2.10406543573591,0.866099230037212,3.34203164143462
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-5.21421025285122,0.000543873,2.30338820841051,0.051752058,2.10210443375835,0.86428239385874,3.33992647365796
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-5.10305984134581,0.000607812,2.58404314460044,0.079029689,2.10441149602922,0.866416044246627,3.3424069478118
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-5.2559427859136,0.000521643,1.68091159440449,0.073763255,2.10123822416729,0.863468191328444,3.33900825700614
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-5.14957120772711,0.000580189,2.35018263484354,0.170240055,2.10344609592775,0.865529382264148,3.34136280959136
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-5.06991916512086,0.000628293,2.58170230829807,0.067443449,2.10509937115909,0.867042397100814,3.34315634521736
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-5.19159545800618,0.000556312,2.4378724235568,0.089667997,2.10257383139029,0.864720620283766,3.34042704249682
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-5.16368473051468,0.000572058,2.56663514495377,0.068041373,2.10315315255947,0.865258574620748,3.3410477304982
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-5.1731781650571,0.000566653,2.36941300584835,0.081670324,2.1029561047541,0.865075956187118,3.34083625332108
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-5.13578431714995,0.000588244,2.33016076800208,0.051458834,2.10373225964638,0.865793132739789,3.34167138655297
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-5.14174311166709,0.000584749,2.37522642873361,0.175488371,2.10360857760306,0.865679233637356,3.34153792156877
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-5.16649959132751,0.00057045,0.995395708692434,0.017698572,2.1030947266923,0.865204465752198,3.3409849876324
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-5.34152303309183,0.000478857,1.73143597716126,0.065755803,2.09946190182424,0.861776138984303,3.33714766466418
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.98243595920116,0.000685734,1.97315341092012,0.051191387,2.10691519173031,0.868674156113639,3.34515622734699
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-5.14699089962973,0.000581688,1.83470170676368,0.073683145,2.10349965336743,0.865578804288502,3.34142050244635
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-5.20939152331893,0.0005465,1.8407543670413,0.20152179,2.10220445236329,0.864375946657427,3.34003295806915
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.19683662749942,0.000553404,2.30253872631913,0.112403008,2.10246504452906,0.864619244614006,3.34031084444411
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-5.21494764567965,0.000543472,2.59941752888562,0.463413678,2.10208912827139,0.864268069396613,3.33991018714618
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.14416845815092,0.000583332,2.35026307606215,0.122763336,2.10355823658056,0.865632832713493,3.34148364044763
"Bird Island","BI10","BI10.13",519,491,492,491.5,-5.23155070456096,0.000534523,2.68707445152709,0.077615628,2.10174451154702,0.86394495003151,3.33954407306253
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-5.2770058781555,0.00051077,2.61477393442688,0.131993681,2.10080103401423,0.86305453328495,3.33854753474351
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-4.98447293284749,0.000684338,2.57368599778711,0.450378152,2.10687291185944,0.868636519113553,3.34510930460532
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.94449241999643,0.000712253,4.00138265169068,0.401191653,2.10770275613549,0.869372123716147,3.34603338855483
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.22423880911264,0.000538446,1.60257836181889,0.116696761,2.10189627884944,0.864087389542563,3.33970516815632
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.14642374625007,0.000582018,1.70606525222041,0.124463831,2.10351142532712,0.865589663616001,3.34143318703824
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.01208634636357,0.0006657,1.58939385885694,0.204852498,2.10629976180421,0.868124628382418,3.34447489522601
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.12680501933801,0.000593549,1.65661319128261,0.172446294,2.10391863591724,0.865964491716887,3.34187278011759
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.15150503235075,0.000579068,1.84867273514208,0.153703492,2.10340595704057,0.865492324760297,3.34131958932085
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.03349059807228,0.000651603,1.85528283308029,0.235920382,2.10585549047058,0.86772568869289,3.34398529224827
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.10399691856819,0.000607243,2.05952593217641,0.241541336,2.10439204584927,0.866398268102339,3.3423858235962
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-5.06633047310427,0.000630552,2.40585534898045,0.09757361,2.10517385883611,0.867109952176001,3.34323776549622
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-5.07982654240144,0.000622099,2.17124647299971,0.211337908,2.10489373146763,0.86685562193552,3.34293184099974
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.12381059916661,0.000595329,2.19498131688565,0.241557515,2.10398078875776,0.866021562971242,3.34194001454429
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.08016770396501,0.000621887,2.15773626898698,0.255220157,2.10488665024354,0.866849183136502,3.34292411735058
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.20157203524827,0.00055079,2.406559113111,0.335090632,2.10236675536929,0.864527554462009,3.34020595627657
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.09172588811096,0.00061474,1.67214834162935,0.062818391,2.10464674604344,0.86663076128391,3.34266273080297
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.06935684664827,0.000628646,2.11058501933455,0.149380532,2.10511104276439,0.867052985917536,3.34316909961124
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.07688648100894,0.000623931,2.36146997928904,0.328802473,2.10495475602544,0.866911090401965,3.34299842164892
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.08947138003068,0.000616128,2.14834005974898,0.118274554,2.10469354110664,0.866673409115085,3.3427136730982
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-5.06286871447432,0.000632738,2.49680124609723,0.338806089,2.10524571185598,0.867175067706623,3.34331635600533
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-5.0378293226205,0.000648782,2.05677760547082,0.171273936,2.10576543495416,0.867644592868087,3.34388627704022
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.13142726456006,0.000590812,2.04555782040554,0.12373554,2.10382269558365,0.865876323137434,3.34176906802986
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.17422326540389,0.000566061,1.99802603063238,0.076694641,2.10293441242254,0.865055829720567,3.34081299512451
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.14292465835744,0.000584058,2.03501905937351,0.179066113,2.10358405316133,0.865656631695696,3.34151147462697
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.11449293962934,0.000600902,1.89511119862507,0.035262427,2.10417418813866,0.866198914588332,3.34214946168898
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-5.11045352993316,0.000603335,2.08154393185801,0.254133727,2.1042580310105,0.866275689634264,3.34224037238673
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-5.22541361918202,0.000537814,2.07913795435187,0.125561875,2.10187189423449,0.864064518441704,3.33967927002727
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-5.24634883018767,0.000526671,1.86900766388475,0.25279258,2.10143735841236,0.863656002880721,3.33921871394399
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.31358066022602,0.000492426,1.91163009028688,0.082522092,2.10004187983174,0.86233191086537,3.3377518487981
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.16019781563793,0.000574056,1.70286098950685,0.058739049,2.1032255277279,0.865325556977491,3.34112549847832
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.17753935365011,0.000564187,1.9573798842933,0.210298286,2.10286558296904,0.864991939036689,3.3407392269014
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.1393918757244,0.000586125,1.96026591123516,0.039056683,2.10365738037095,0.86572419364367,3.34159056709823
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.29248262182595,0.000502926,1.04201183760856,0.055280836,2.10047979533491,0.862749423902444,3.33821016676737
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-5.22341900683287,0.000538887,3.30415011095532,0.871212582,2.10191329484501,0.864103346024111,3.3397232436659
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-5.13927774282086,0.000586192,1.78038174638881,0.266352213,2.10365974933848,0.865726375499433,3.34159312317753
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-5.23135222952574,0.000534629,1.52715225967214,0.047431955,2.10174863113829,0.863948819327688,3.3395484429489
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-5.2904591235755,0.000503945,1.80032463573834,0.203334154,2.10052179550752,0.862789371178849,3.33825421983618
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.18516155332541,0.000559903,2.03383566585371,0.099363518,2.10270737492416,0.864844911800758,3.34056983804757
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-5.07934104609167,0.000622401,1.8375439979815,0.188432788,2.10490380853531,0.866864783964432,3.34294283310618
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-5.2020162233647,0.000550545,1.95484888808249,0.08334165,2.10235753570352,0.864518949067891,3.34019612233914
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-5.16969374736611,0.000568631,1.68747249249143,0.048111622,2.10302842809039,0.865143026440921,3.34091382973987
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-5.30450144862831,0.000496918,1.67907939267558,0.082553528,2.100230329935,0.862511805248366,3.33794885462164
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-5.19182431245404,0.000556185,1.29514935325601,0.083620296,2.10256908123728,0.864716196094367,3.34042196638019
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-5.26560780501041,0.000516625,1.90557444104051,0.377175371,2.10103761491535,0.863278606309928,3.33879662352077
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-5.20040149360353,0.000551435,1.98668743075882,0.082392149,2.10239105138789,0.864550227846643,3.34023187492913
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-5.17396943814408,0.000566205,1.91247030107364,0.100869895,2.1029396809167,0.865060718319926,3.34081864351348
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-5.28591242695093,0.000506241,2.16433468456566,0.105376551,2.10061616773788,0.862879069293026,3.33835326618274
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-5.34321494666256,0.000478048,2.0230058222657,0.180708328,2.09942678409582,0.861742383935496,3.33711118425615
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.32516680842336,0.000486754,1.74354333587141,0.090909313,2.09980139520367,0.86210185248367,3.33750093792366
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-5.32512818595531,0.000486773,1.73129768573607,0.174522534,2.09980219686007,0.862102620300359,3.33750177341977
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.14775070163623,0.000581246,1.86874729796836,0.139971749,2.10348388275067,0.865564254233436,3.3414035112679
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-5.37589692692776,0.000462677,1.83058605905186,0.093563117,2.0987484297597,0.861088043908177,3.33640881561122
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-5.19745119534292,0.000553064,1.78137192265335,0.084913361,2.10245228842437,0.864607350138683,3.34029722671006
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-5.19068164114399,0.000556821,2.04697181974825,0.254016782,2.10259279877311,0.86473828394804,3.34044731359818
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-5.20123693638008,0.000550974,1.65810898608397,0.236746804,2.10237371075475,0.864534045900006,3.34021337560949
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-5.25347249864453,0.000522933,1.71597003423334,0.068969647,2.10128949799057,0.863516585887645,3.33906241009349
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-5.25140878096168,0.000524013,1.60295090623257,0.089914826,2.10133233296652,0.863556996261186,3.33910766967185
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-5.21676890078973,0.000542483,1.67493508847768,0.258380913,2.10205132590168,0.86423268044794,3.33986997135541
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-5.22481433447653,0.000538136,2.25948100147014,0.383124674,2.10188433311901,0.864076185972903,3.33969248026512
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-5.23258468370546,0.000533971,1.64702831504537,0.088775151,2.10172305004957,0.863924789858647,3.33952131024049
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-5.21012170776367,0.000546101,1.61966314688395,0.107089435,2.10218929649513,0.864361776687204,3.34001681630305
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-5.19835728703051,0.000552563,1.64497303559837,0.01916922,2.10243348138697,0.864589810619955,3.34027715215399
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-5.25886014290403,0.000520123,1.52821361590932,0.152588827,2.10117767086702,0.86341100609403,3.33894433564001
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.04477373589715,0.000644292,2.23453389763378,0.155079299,2.10562129519213,0.867514632875882,3.34372795750837
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-5.15442327760962,0.000577381,2.11298642195584,0.435982401,2.10334538530321,0.865436373922386,3.34125439668403
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-5.0600082755707,0.000634551,2.12503770903921,0.165789622,2.10530508375198,0.867228835321108,3.34338133218285
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-5.05683893121268,0.000636565,2.29659947728462,0.090456936,2.10537086735721,0.867288370201726,3.3434533645127
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-5.17630807410919,0.000564882,2.66471064713136,0.176674651,2.10289113967671,0.865015667226625,3.34076661212679
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-5.25918915767314,0.000519952,2.11429170272501,0.226973828,2.10117084176445,0.86340455464255,3.33893712888636
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-5.26603528550732,0.000516404,1.82257718388472,0.173876758,2.10102874203658,0.863270212167429,3.33878727190574
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-5.36288938157986,0.000468734,1.88303055604953,0.121607821,2.09901841721815,0.861348999362589,3.33668783507372
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-5.23054975204862,0.000535058,1.9514685528955,0.173863724,2.10176528753646,0.863964462078932,3.33956611299399
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.12080753422184,0.00059712,2.05745962610653,0.230086264,2.1040431210311,0.866078762010816,3.34200748005138
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-5.26493191469563,0.000516974,3.26850834881966,0.174368454,2.10105164384267,0.863291876774504,3.33881141091083
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-4.91159643808945,0.000736073,3.68722538464496,0.141991361,2.10838555233654,0.869972461960342,3.34679864271273
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-4.80006355792457,0.000822922,3.36189597802682,0.280654365,2.11070055321062,0.871974861736642,3.3494262446846
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-5.02147124149201,0.000659482,2.7016286993214,0.05400101,2.10610496686667,0.867949941006522,3.34425999272682
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-4.92833754632256,0.000723853,3.43866497534527,0.089369364,2.1080380702296,0.869667498263496,3.3464086421957
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-5.05770646158743,0.000636013,2.61042707523254,0.037998077,2.10535286070686,0.86727207808519,3.34343364332853
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-5.18068829829958,0.000562413,2.38539232016747,0.083331033,2.10280022278463,0.864931226884085,3.34066921868517
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-5.15947288839275,0.000574473,2.01322577114556,0.034151641,2.10324057447648,0.865339476294693,3.34114167265828
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-5.11577700036127,0.000600131,2.80274747857481,0.0599718,2.10414753589304,0.86617449505288,3.34212057673319
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-5.13199274788051,0.000590478,2.73086668999456,0.095693995,2.10381095828807,0.86586553061168,3.34175638596446
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-4.80259543140301,0.000820842,3.67323041335664,0.297328055,2.1106480010905,0.871929971574003,3.349366030607
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-4.87835702380166,0.000760951,2.89085048384417,0.119944376,2.10907547689525,0.870574559437113,3.3475763943534
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-4.86123060152804,0.000774095,3.47014316621831,0.246042698,2.10943095666476,0.870883018117278,3.34797889521224
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-4.8434904481674,0.00078795,3.64704724402897,0.176175431,2.10979917517105,0.871201262436049,3.34839708790604
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-4.86156330329099,0.000773838,3.09729873558419,0.261153416,2.10942405103414,0.87087703738414,3.34797106468415
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-4.70288081456566,0.000906911,3.77090267880672,0.469946319,2.11271769950406,0.873678059977348,3.35175733903077
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-4.89822345753807,0.000745982,3.62994165719872,0.920295627,2.10866312484807,0.870215244406916,3.34711100528922
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.62698092018199,0.000978425,3.52301324666791,0.331823463,2.11429309432558,0.874981358998477,3.35360482965268
