"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00294575979604337,0.00118711004376294,39.39945912,0.374294862,19.2588306414127,-18.9849904976346,57.50265178046
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00289288797100339,0.00125947400701525,33.54823181,0.301934086,18.626015989486,-19.6199453775941,56.8719773565661
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00318781486370296,0.00094771371476331,29.94669397,0.374333675,22.1559501047991,-16.0797603986995,60.3916606082977
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00352376847989206,0.00087991481895056,21.79382396,0.366136243,26.1769266935862,-12.0521197325347,64.405973119707
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00294182981907445,0.00077587669239631,21.85564158,0.240412057,19.2117933582134,-19.0321823186601,57.455769035087
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00175798779379814,0.00166322522461988,24.69368632,0.086063133,5.0425722542533,-33.2811358720797,43.3662803805863
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00446789366632985,0.00160952030738384,26.74331214,0.313205083,37.4770142313067,-0.76190217319725,75.7159306358106
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0040339369866176,0.0020206439844944,26.49605516,0.302346615,32.2830542154438,-5.94608696074291,70.5121953916305
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00297173874858145,0.0015095390658685,12.73383553,0.0819318,19.5697686844133,-18.6730492543272,57.8125866231539
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.00440735149979769,0.00175580532440862,25.82156005,0.18436126,36.7523944548574,-1.48462344358101,74.9894123532958
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.00349259907928853,0.00117479693529841,19.18499137,0.141255927,25.8038649848449,-12.4255749595934,64.0333049292831
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.00274158611221743,0.00133687582166356,10.81206248,0.068603587,16.8151075702837,-21.4377083858298,55.0679235263972
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.00277627084995093,0.00105234690300156,3.298222114,0.016411823,17.2302438024715,-21.0209052357125,55.4813928406556
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.00297944869228983,0.00127516029008409,22.07333655,0.101494601,19.6620478017032,-18.5804785503082,57.9045741537146
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,0.00315387503535545,0.0010906790867041,18.88934963,0.052728105,21.749729577213,-16.4869511415278,59.9864102959538
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,0.00520466615660976,0.00260925238809835,37.94363653,0.232560971,46.2953295936581,8.01942927613945,84.5712299111768
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,0.00418829048801159,0.00137203544128868,18.73001453,0.085063108,34.1304872704677,-4.10110987080505,72.3620844117404
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,0.00479589998824201,0.00259017335113105,34.08990898,0.311441985,41.4028708907586,3.15065601643859,79.6550857650787
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,0.00567748391005641,0.00210152593262982,29.17767688,0.034558641,51.9544117578511,13.6412888770026,90.2675346386997
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,0.00593169482375982,0.00160992644624761,20.22360626,0.217514945,54.9970226522081,16.6595402958189,93.3345050085974
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,0.00603291722951606,0.00157153831811391,37.92341421,0.429757144,56.2085378858392,17.8605115190491,94.5565642526294
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,0.00601283579479262,0.00283321843920382,31.57899132,0.217195633,55.9681863164525,17.6222899805812,94.3140826523237
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,0.00704535631985006,0.0026510538148449,33.08146631,0.222861529,68.3262639159541,29.8464159068345,106.806111925074
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,0.00420044108659234,0.0007812230113419,14.52619027,0.072743303,34.2759158953688,-3.95592244547188,72.5077542362095
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.62666666667,0.00298995560040067,0.00109099793396731,4.195291116,0.039434945,19.7878033509765,-18.4543301588041,58.0299368607571
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.32142857143,0.00298933886971521,0.00116434801635849,2.938278701,0.035397825,19.7804217973086,-18.4617346271954,58.0225782218127
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,0.00268634481432747,0.00115021749417967,5.504167322,0.043984322,16.1539330662869,-22.1016550671733,54.4095211997472
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.74666666667,0.00235042812815281,0.00102651783074656,4.052348853,0.080249406,12.1333984870998,-26.1421485393557,50.4089455135553
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,3631.13571428571,0.00234155663409198,0.00078631517643928,4.450254187,0.056354536,12.0272169542715,-26.2489293397524,50.3033632482954
